EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Loose Ball Fouls,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,OffCorner3ReboundPct,on
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,29125.0,485,31,882,886,260,240,129,1768,9.0,16.0,1.0,2.0,2.0,4.0,14.0,29.0,36.0,87.0,1.0,4.0,1.0,9.0,24.0,1.0,3.0,3.0,7.0,59.0,132,10.0,28.0,17.0,165.0,903,6.0,13.0,1.0,3.0,15.0,11.0,30.0,3.0,8.0,13.0,44.0,66.0,52.0,21.0,9.0,2.0,24.0,9.0,5.0,37.0,13.0,50.0,9.0,4.0,9.0,10.0,18.0,113.0,1.0,5.0,6.0,23.0,29.0,6.0,35.0,2.0,15.0,9.0,6.0,12.0,10.0,4.0,2.0,1.0,16.0,2.0,4.0,11.0,34.0,3.0,25.0,2.0,7.0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,4.0,8.0,6.0,44.0,260,9.0,0.559322033898305,0.5689655172413793,0.7,0.35714285714285715,0.3333333333333333,0.375,0.35714285714285715,0.44696969696969696,0.46153846153846156,0.36666666666666664,0.4625,0.46875,0.40789473684210525,0.4824561403508772,0.46875,0.46808510638297873,0.175,0.03787878787878788,0.25,0.034482758620689655,18.0327868852459,0.75,0.06647398843930635,0.013513513513513514,0.0967741935483871,0.011764705882352941,0.07107843137254902,0.013186813186813187,0.01098901098901099,0.011627906976744186,0.015544041450777202,0.013513513513513514,0.1,0.038461538461538464,0.07352941176470588,0.10869565217391304,0.0625,0.023529411764705882,0.75,0.1,0.5625,0.75,0.3333333333333333,0.18125,0.4827586206896552,0.5,0.42857142857142855,0.54375,0.41379310344827586,0.41379310344827586,0.6666666666666666,0.025,0.25,0.25,1.0,0.15,0.375,0.375,0.6666666666666666,0.125,0.5,0.1875,0.3333333333333333,1.0,0.10526315789473684,0.5,0.02631578947368421,0.18421052631578946,0.42857142857142855,0.275,0.375,0.42889343750000003,0.3988035714285714,0.40806578947368416,0.04819277108433735,0.051094890510948905,0.034482758620689655,0.09090909090909091,0.26666666666666666,14.323484848484847,25.332142857142856,0.2947845804988662,,,,,,,,,,,,,,,,,,,,,,,True
164,1610612761,Chris Childs,Chris Childs,164,TOR,17746.0,296,-5,538,541,180,118,79,1079,6.0,13.0,,,3.0,4.0,2.0,5.0,5.0,19.0,,,,10.0,24.0,2.0,4.0,5.0,9.0,13.0,37,10.0,24.0,19.0,75.0,548,1.0,4.0,2.0,4.0,12.0,5.0,13.0,5.0,9.0,10.0,35.0,12.0,14.0,24.0,6.0,,23.0,10.0,3.0,49.0,6.0,55.0,5.0,1.0,14.0,10.0,25.0,116.0,,1.0,6.0,21.0,28.0,2.0,30.0,,10.0,4.0,6.0,17.0,15.0,8.0,2.0,2.0,25.0,4.0,5.0,12.0,26.0,2.0,21.0,,4.0,,6.0,2.0,,,,1.0,1.0,2.0,1.0,35.0,180,2.0,0.46153846153846156,0.46153846153846156,0.8,0.4166666666666667,0.5,0.5555555555555556,0.43478260869565216,0.35135135135135137,0.25,0.38461538461538464,0.45901639344262296,0.5,0.5681818181818182,0.5211267605633803,0.6,0.625,0.39344262295081966,0.08108108108108109,0.15384615384615385,,15.165876777251185,0.68,0.1024390243902439,0.004310344827586207,0.15789473684210525,,0.1111111111111111,0.0035842293906810036,,0.020833333333333332,,,0.10256410256410256,0.14285714285714285,0.06741573033707865,0.1111111111111111,0.2727272727272727,,0.5,0.21311475409836064,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.08196721311475409,0.4,0.4,0.5,0.3114754098360656,0.2631578947368421,0.2777777777777778,0.6,,,,,0.39344262295081966,0.4166666666666667,0.4166666666666667,0.8,,,0.5,0.5,1.0,0.18181818181818182,0.75,,0.4090909090909091,0.5555555555555556,0.6065573770491803,0.43478260869565216,0.47257,0.41131874999999996,0.4609857142857143,0.06153846153846154,0.0975609756097561,,0.16,0.4666666666666667,11.110810810810811,27.35833333333333,0.3345724907063197,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.05263157894736842,0.07142857142857142,0.06666666666666667,,,,,,,,,,,,,True
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,27665.0,461,31,838,837,238,204,124,1675,43.0,75.0,18.0,34.0,12.0,23.0,25.0,57.0,15.0,63.0,4.0,8.0,2.0,17.0,46.0,,,2.0,10.0,83.0,195,21.0,54.0,52.0,281.0,855,24.0,48.0,1.0,2.0,65.0,25.0,63.0,3.0,12.0,25.0,84.0,74.0,92.0,42.0,21.0,26.0,46.0,17.0,12.0,38.0,5.0,43.0,4.0,1.0,10.0,,28.0,91.0,2.0,32.0,9.0,27.0,36.0,34.0,70.0,12.0,16.0,14.0,2.0,11.0,3.0,13.0,8.0,,24.0,1.0,7.0,17.0,42.0,5.0,65.0,9.0,27.0,,10.0,17.0,,,7.0,3.0,7.0,17.0,13.0,84.0,238,8.0,0.4457831325301205,0.5285714285714286,0.6666666666666666,0.3888888888888889,0.5,0.25,0.3888888888888889,0.4256410256410256,0.5,0.3968253968253968,0.4598393574297189,0.51,0.3933333333333333,0.5072202166064982,0.5701754385964912,0.47191011235955055,0.21686746987951808,0.06153846153846154,0.10666666666666667,0.03508771929824561,30.46558704453441,0.4583333333333333,0.08108108108108109,0.0903954802259887,0.15517241379310345,0.024390243902439025,0.09207161125319693,0.0779816513761468,0.10465116279069768,0.13580246913580246,0.06417112299465241,0.027777777777777776,0.025974025974025976,0.088,0.10687022900763359,0.13636363636363635,0.21428571428571427,0.09230769230769231,0.7647058823529411,0.30120481927710846,0.5733333333333334,0.6417910447761194,0.4418604651162791,0.2289156626506024,0.43859649122807015,0.45454545454545453,0.48,0.25301204819277107,0.23809523809523808,0.2459016393442623,0.4,0.0321285140562249,0.5,0.5,1.0,0.18473895582329317,0.3695652173913043,0.3695652173913043,0.5882352941176471,0.68,0.5294117647058824,,,,0.30666666666666664,0.5217391304347826,0.02666666666666667,0.13333333333333333,0.2,0.5180722891566265,0.3695652173913043,0.4678064257028113,0.5126200000000001,0.4449986666666667,0.10112359550561797,0.1267605633802817,,0.2313167259786477,0.298932384341637,8.672307692307692,25.251851851851853,0.2840095465393795,14.0,,,,1.0,4.0,,0.031746031746031744,,,1.0,2.0,1.0,3.0,1.0,0.1111111111111111,0.04,0.5,1.0,0.5,,,True
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,3899.0,65,13,117,122,40,43,20,239,6.0,12.0,,1.0,4.0,7.0,1.0,9.0,,1.0,,,,,,,,,,7.0,22,,,13.0,27.0,124,1.0,3.0,,,6.0,4.0,12.0,,,9.0,17.0,6.0,8.0,,,2.0,,,5.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,,6.0,2.0,6.0,10.0,6.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,9.0,12.0,,18.0,2.0,8.0,,2.0,3.0,,,1.0,1.0,1.0,3.0,2.0,17.0,40,1.0,0.42857142857142855,0.5,,,,,,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.45,0.6,0.53125,,0.22727272727272727,0.3333333333333333,0.1111111111111111,23.404255319148938,0.3333333333333333,0.13043478260869565,0.12,0.25,,0.14814814814814814,0.09836065573770492,0.15384615384615385,0.1875,0.047619047619047616,,0.21428571428571427,0.16666666666666666,0.05,0.5,,0.2,0.6666666666666666,0.5454545454545454,0.5,0.75,0.5,0.4090909090909091,0.1111111111111111,0.125,,0.045454545454545456,,,,,,,,,,,,0.3333333333333333,,,,,0.5833333333333334,0.5714285714285714,,,,0.5454545454545454,,0.45649999999999996,0.4867666666666666,0.4442249999999999,0.2857142857142857,0.2857142857142857,,0.2222222222222222,0.6296296296296297,4.559090909090909,,0.3418803418803419,4.0,,,2.0,,,,,0.4,,,,,1.0,,,,,,,1.0,,True
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,25169.0,419,33,766,762,200,176,112,1528,30.0,57.0,7.0,14.0,4.0,9.0,20.0,40.0,17.0,34.0,,,,,,,,,,67.0,131,,,43.0,177.0,773,10.0,20.0,,,24.0,16.0,27.0,,,17.0,49.0,82.0,52.0,,,8.0,,,15.0,13.0,6.0,19.0,6.0,,5.0,2.0,6.0,44.0,5.0,29.0,7.0,66.0,83.0,36.0,119.0,,9.0,4.0,5.0,7.0,4.0,11.0,3.0,,18.0,3.0,5.0,12.0,32.0,4.0,53.0,5.0,26.0,,3.0,20.0,,,13.0,2.0,5.0,20.0,11.0,49.0,200,1.0,0.6119402985074627,0.6507936507936508,,,,,,0.5114503816793893,0.5,0.5925925925925926,0.5114503816793893,0.5,0.5925925925925926,0.5709677419354838,0.5454545454545454,0.6805555555555556,,0.11450381679389313,0.24561403508771928,0.025,19.22222222222222,0.3888888888888889,0.21359223300970873,0.08978328173374613,0.13725490196078433,0.07042253521126761,0.20277777777777778,0.08629441624365482,0.10126582278481013,0.06756756756756757,0.09411764705882353,0.08064516129032258,0.1388888888888889,0.2184873949579832,0.2542372881355932,0.15384615384615385,0.08333333333333333,,0.55,0.4351145038167939,0.5263157894736842,0.6976744186046512,0.5666666666666667,0.3053435114503817,0.5,0.5128205128205128,0.45,0.2595419847328244,0.5,0.5,0.8823529411764706,,,,,,,,,0.7,0.5,,,,0.3333333333333333,0.4444444444444444,,,,0.4351145038167939,,0.4553015267175572,0.49762105263157896,0.4292148148148148,0.17105263157894737,0.17105263157894737,,0.13559322033898305,0.2768361581920904,7.492366412213741,,0.26109660574412535,4.0,,2.0,10.0,3.0,4.0,,,0.4166666666666667,0.09523809523809523,,,,7.0,,0.14285714285714285,,,,,,,True
376,1610612761,Eric Montross,Eric Montross,376,TOR,1378.0,23,-15,41,43,14,35,5,84,,1.0,,,,,,,,2.0,,,,,,,,,,,3,,,,,53,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,,5.0,5.0,3.0,8.0,1.0,,,,,,1.0,,,1.0,,,2.0,4.0,,,,,,,3.0,,,,,3.0,3.0,3.0,,14,2.0,,,,,,,,,,,,,,,,,,,,,8.695652173913043,,0.3333333333333333,0.07142857142857142,,0.5,0.2777777777777778,0.16666666666666666,,,0.2,0.5,,0.5714285714285714,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4753333333333334,,0.3535,,,,,,11.433333333333332,,0.34146341463414637,,,,,,1.0,,,,,,,,,,,,,,,,0.5,True
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,21839.0,364,-1,662,662,169,167,89,1324,4.0,8.0,3.0,5.0,1.0,2.0,1.0,4.0,38.0,87.0,1.0,2.0,,2.0,5.0,,2.0,1.0,3.0,43.0,99,3.0,7.0,14.0,109.0,689,5.0,14.0,,2.0,14.0,6.0,17.0,1.0,3.0,8.0,23.0,80.0,6.0,9.0,,4.0,5.0,2.0,3.0,14.0,7.0,21.0,6.0,1.0,5.0,6.0,3.0,49.0,2.0,17.0,3.0,45.0,54.0,20.0,74.0,3.0,12.0,6.0,6.0,14.0,11.0,6.0,3.0,1.0,20.0,4.0,8.0,15.0,28.0,,17.0,,3.0,,5.0,6.0,,,2.0,2.0,2.0,6.0,3.0,23.0,169,4.0,0.9302325581395349,0.975609756097561,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.43434343434343436,0.35714285714285715,0.35294117647058826,0.4481132075471698,0.3125,0.375,0.47368421052631576,0.3888888888888889,0.4791666666666667,0.0660377358490566,0.030303030303030304,0.25,0.25,17.31266149870801,0.7,0.1744186046511628,0.05964912280701754,0.06666666666666667,0.03508771929824561,0.15841584158415842,0.05555555555555555,0.058823529411764705,0.06779661016949153,0.056962025316455694,,0.2,0.13861386138613863,0.19626168224299065,0.0625,0.07692307692307693,0.05263157894736842,0.5,0.07547169811320754,0.5,0.6666666666666666,0.5,0.03773584905660377,0.25,0.3333333333333333,1.0,0.8207547169811321,0.4367816091954023,0.4367816091954023,0.9736842105263158,0.018867924528301886,0.5,0.5,1.0,0.04716981132075472,0.4,0.4,1.0,0.3125,0.6,0.125,,,0.1,0.5,,0.15,0.3333333333333333,0.14150943396226415,0.4,0.41361839622641516,0.45047692307692305,0.415235,0.027522935779816515,0.029411764705882353,,0.12844036697247707,0.21100917431192662,16.40909090909091,25.014285714285712,0.2552870090634441,4.0,,1.0,6.0,4.0,,1.0,,0.3157894736842105,0.06666666666666667,,,,3.0,,0.3333333333333333,,,,,1.0,0.3333333333333333,True
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,5426.0,90,5,166,166,20,51,20,332,4.0,5.0,,,,,,2.0,7.0,14.0,1.0,2.0,2.0,1.0,5.0,,,,,11.0,21,2.0,7.0,3.0,31.0,171,,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,5.0,12.0,10.0,3.0,3.0,,5.0,1.0,2.0,11.0,1.0,12.0,1.0,,4.0,2.0,5.0,25.0,1.0,1.0,2.0,7.0,9.0,2.0,11.0,,5.0,2.0,3.0,2.0,2.0,4.0,,,6.0,,1.0,4.0,8.0,,4.0,,2.0,,,,,,,,,,,5.0,20,3.0,0.5454545454545454,0.5454545454545454,0.5,0.2857142857142857,1.0,0.5,0.2857142857142857,0.5238095238095238,,0.5,0.5,1.5,0.625,0.5166666666666667,1.5,0.625,0.25,0.09523809523809523,0.2,0.5,19.047619047619047,0.3333333333333333,0.1076923076923077,0.015625,0.125,0.0625,0.1111111111111111,0.025,0.058823529411764705,,,0.07142857142857142,,0.2413793103448276,,0.09090909090909091,0.2,,,0.17857142857142858,0.8,1.0,0.5,0.07142857142857142,,,,0.5,0.5,0.5,0.5714285714285714,0.07142857142857142,0.5,0.5,,0.17857142857142858,0.2,0.2,1.0,,,,,,,,0.5,,,0.42857142857142855,0.2,0.47414464285714286,0.56835,0.47095,0.06666666666666667,0.08695652173913043,,0.0967741935483871,0.16129032258064516,12.476190476190476,25.599999999999998,0.12048192771084337,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.5,,,True
209,1610612761,Dell Curry,Dell Curry,209,TOR,6376.0,106,26,198,204,82,98,31,402,1.0,1.0,,,1.0,1.0,,3.0,4.0,8.0,3.0,6.0,1.0,6.0,19.0,1.0,1.0,1.0,5.0,5.0,12,9.0,25.0,7.0,44.0,202,,1.0,1.0,1.0,3.0,2.0,7.0,2.0,6.0,5.0,15.0,8.0,2.0,27.0,,,18.0,6.0,1.0,6.0,1.0,7.0,1.0,,3.0,,3.0,15.0,,,1.0,7.0,8.0,,8.0,,2.0,,2.0,3.0,3.0,,,,3.0,,2.0,1.0,5.0,,8.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,15.0,82,2.0,0.8,0.8,1.0,0.36,1.0,0.3333333333333333,0.375,0.4166666666666667,,0.2857142857142857,0.5,0.75,0.38461538461538464,0.5128205128205128,0.75,0.43333333333333335,0.6756756756756757,0.08333333333333333,,0.3333333333333333,17.796610169491526,1.0,0.08860759493670886,,0.09090909090909091,,0.08888888888888889,,,,,,0.08695652173913043,0.1111111111111111,0.06896551724137931,0.1111111111111111,,,,0.02702702702702703,1.0,1.0,1.0,0.08108108108108109,,,,0.21621621621621623,0.5,0.5,0.75,0.16216216216216217,0.5,0.5,1.0,0.5135135135135135,0.3157894736842105,0.3157894736842105,1.0,,,0.5,1.0,1.0,0.07692307692307693,1.0,0.07692307692307693,0.38461538461538464,0.2,0.7027027027027027,0.3333333333333333,0.454873611111111,0.3606,0.41777916666666676,0.02631578947368421,0.07692307692307693,,0.06818181818181818,0.3409090909090909,15.074999999999998,26.86,0.41414141414141414,,1.0,,,,,4.0,,,,,,1.0,,,,,,,1.0,,,True
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,7002.0,117,37,202,207,97,68,36,409,8.0,14.0,3.0,4.0,6.0,7.0,1.0,2.0,,1.0,,,,,,,,,,9.0,17,,,7.0,25.0,197,3.0,4.0,,,7.0,6.0,7.0,,,3.0,15.0,12.0,6.0,,,4.0,,,3.0,5.0,1.0,6.0,,1.0,3.0,,2.0,13.0,3.0,14.0,2.0,15.0,18.0,19.0,37.0,1.0,5.0,5.0,,3.0,,2.0,3.0,1.0,5.0,,3.0,4.0,18.0,,15.0,1.0,7.0,,1.0,5.0,,,3.0,,2.0,5.0,3.0,15.0,97,3.0,0.6666666666666666,0.8571428571428571,,,,,,0.5294117647058824,0.75,0.8571428571428571,0.5294117647058824,0.75,0.8571428571428571,0.5208333333333334,0.5833333333333334,0.75,,0.17647058823529413,0.21428571428571427,,12.033195020746888,0.6,0.20270270270270271,0.17721518987341772,0.1111111111111111,0.12,0.18478260869565216,0.16346153846153846,0.23529411764705882,0.13636363636363635,0.175,0.13043478260869565,0.2916666666666667,0.13043478260869565,0.18518518518518517,0.125,,0.2,0.6,0.8235294117647058,0.5714285714285714,0.7272727272727273,0.625,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,,,,,,,,,,,,1.0,0.75,,,,1.0,0.8571428571428571,,,,0.8235294117647058,,0.5297705882352941,0.498275,0.5361714285714285,0.30434782608695654,0.30434782608695654,,0.28,0.6,2.3000000000000003,,0.4801980198019802,1.0,,2.0,1.0,,1.0,,,0.25,0.2222222222222222,,,,6.0,,0.3333333333333333,,,,,,,True
