EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Avg3ptShotDistance,AtRimAssists,ShortMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Arc3Frequency,PenaltyArc3Frequency,ThreePtAssists,Corner3Assists,Offensive Fouls,BlockedAtRim,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,BadPassSteals,Arc3Assists,Technical Free Throw Trips,on,Loose Ball Fouls,3SecondViolations,PenaltyCorner3FGA,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,OffArc3ReboundPct
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,99.0,2,-4.0,2,3,1.0,1,5,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,1920.0,32,-9.0,52,52,8.0,21,104,47,,2.0,6.0,8.0,,0.06451612903225806,,0.15384615384615385,8.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,9.0,2.0,12.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,8.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.5555555555555556,1.0,1.0,0.5555555555555556,1.0,1.0,0.5454545454545454,0.6666666666666666,1.0,0.1111111111111111,0.3333333333333333,21.311475409836067,0.0967741935483871,0.4,0.5,0.12121212121212122,0.2,0.125,0.05555555555555555,0.5,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.5183333333333332,0.7881,0.3742,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.16666666666666666,10.011111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,1506.0,25,-4.0,42,45,12.0,20,87,40,2.0,3.0,6.0,12.0,0.10526315789473684,0.08695652173913043,0.2857142857142857,0.2857142857142857,12.0,1.0,5.0,,2.0,1.0,2.0,1.0,4.0,3.0,11.0,2.0,11.0,,3.0,,3.0,1.0,4.0,3.0,6.0,,,,,3.0,,3.0,,,,1.0,1.0,1.0,3.0,2.0,,,,,3.0,1.0,1.0,0.2727272727272727,,0.25,0.34615384615384615,0.375,0.25,0.39285714285714285,0.375,0.375,,,27.27272727272727,0.12,,,0.10714285714285714,0.25,,0.07692307692307693,,,,,,0.38461538461538464,0.2,0.2,1.0,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,0.5,,0.5384615384615384,0.49736153846153847,0.5137333333333333,0.5070250000000001,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.2727272727272727,8.372727272727273,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.15384615384615385,1.0,0.3333333333333333,0.15384615384615385,0.5,0.5,1.0,0.25,1.0,1.0,0.75,0.3333333333333333,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,2086.0,35,-14.0,62,60,14.0,21,122,58,6.0,6.0,6.0,14.0,0.24,0.20689655172413793,0.14285714285714285,0.22580645161290322,12.0,1.0,2.0,,,,2.0,,6.0,1.0,10.0,2.0,4.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,3.0,,,2.0,,,,,,2.0,1.0,1.0,0.1,,,0.1,,,0.18181818181818182,,0.3333333333333333,,,18.91891891891892,,,,,,,,,,,,,0.2,0.5,0.5,1.0,0.2,,,,0.6,,,,,,0.2,0.45241,,0.36755000000000004,,,,0.5,13.219999999999999,,,,,,,,,,,2.0,,10.0,10.0,3.0,20.0,,1.0,1.0,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,6.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,3004.0,50,-8.0,89,89,17.0,45,178,78,5.0,6.0,7.0,17.0,0.125,0.10204081632653061,,0.19101123595505617,17.0,,,,,,1.0,2.0,8.0,2.0,9.0,2.0,6.0,,,,,,,2.0,4.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,2.0,1.0,,,,,2.0,1.0,1.0,0.2222222222222222,,,0.2,,,0.2727272727272727,,0.5,0.1111111111111111,,11.320754716981131,0.020833333333333332,,,0.018518518518518517,,,0.04,,,,,,,,,,0.1,,,,0.8,0.25,0.2857142857142857,1.0,,,0.1,0.36924444444444443,,,0.09090909090909091,0.1,,0.3333333333333333,17.522222222222226,,,,,,,,1.0,,,2.0,,3.0,3.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,0.1,,0.2,,,,,,,,,,40.7,2.0,,,,,,0.26666666666666666,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,0.125,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,1894.0,32,-16.0,58,54,11.0,25,112,54,6.0,8.0,12.0,11.0,0.25,0.25,0.25,0.1896551724137931,10.0,3.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,6.0,13.0,2.0,14.0,2.0,3.0,,4.0,1.0,1.0,4.0,8.0,4.0,4.0,1.0,,4.0,1.0,4.0,,2.0,,2.0,,1.0,2.0,,1.0,,1.0,1.0,4.0,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.5,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.2,25.37313432835821,0.11764705882352941,0.25,,0.10810810810810811,0.2222222222222222,0.14285714285714285,0.05555555555555555,,0.25,,,1.0,0.35714285714285715,0.6,0.75,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.25,0.25,1.0,1.0,0.6666666666666666,0.42857142857142855,0.47576153846153846,0.5922999999999999,0.4313,,,0.2857142857142857,0.2857142857142857,9.23846153846154,,,,,,,,1.0,,,2.0,,,1.0,,3.0,1.0,,,,,,,,,,0.07142857142857142,,0.3333333333333333,,,,,,,,,,68.0,,,,1.0,,1.0,0.18181818181818182,0.4,1.0,1.0,1.0,1.0,,,0.07142857142857142,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,1533.0,26,12.0,47,47,7.0,25,94,35,3.0,5.0,7.0,7.0,0.13043478260869565,0.14285714285714285,0.16666666666666666,0.14893617021276595,10.0,1.0,6.0,,2.0,3.0,5.0,,,4.0,11.0,1.0,9.0,,2.0,,,,2.0,,6.0,2.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,,0.75,0.75,0.36363636363636365,,,0.36363636363636365,,,0.375,,,0.09090909090909091,,22.80701754385965,0.09523809523809523,0.2,,0.08333333333333333,0.125,,0.1111111111111111,,0.2,,0.25,1.0,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.45454545454545453,0.6,0.75,0.6666666666666666,,,,,1.0,,0.5454545454545454,0.4456545454545455,0.48105,0.45865,0.08333333333333333,0.08333333333333333,,,3.309090909090909,,2.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,0.1111111111111111,0.125,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1895,1610612750,William Avery,William Avery,1895,MIN,317.0,5,7.0,10,11,,11,21,6,1.0,1.0,1.0,,0.14285714285714285,0.1111111111111111,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,,7.0,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,0.7,1.5,,0.7,1.5,,,,45.45454545454545,,,,,,,,,,,,,0.2,1.0,1.0,,0.2,,,,0.2,1.0,1.0,,,,0.6,0.47719000000000006,0.52245,,,,0.42857142857142855,,9.433333333333334,,,,1.0,,,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,,2.0,,,,,,,1.0,0.5,1.0,0.5,0.4,,,0.2,,,,,,,,,24.35,1.0,,,,,,,0.3333333333333333,1.0,,,,,,0.2,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,1498.0,25,-4.0,47,44,5.0,25,91,38,2.0,3.0,3.0,5.0,0.09523809523809523,0.11538461538461539,0.2,0.10638297872340426,5.0,,1.0,,,,1.0,2.0,3.0,2.0,5.0,,4.0,,,,,,1.0,,,4.0,,,,,1.0,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,0.4,,,0.2857142857142857,,,0.2857142857142857,,,,,13.72549019607843,,0.2,,,,,,,0.2,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.4669785714285714,,0.3814,,,,,11.680000000000001,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,0.2857142857142857,,,,,,,,,,,,24.55,,,,,,,0.125,,2.0,,,,,,0.2857142857142857,,,,,,,,,,,2.0,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,470.0,8,5.0,14,17,3.0,13,31,8,1.0,2.0,4.0,3.0,0.16666666666666666,0.2,,0.21428571428571427,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,2.0,1.0,2.0,,2.0,,,,,2.0,2.0,,,2.0,1.0,2.0,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,27.77777777777778,0.2857142857142857,0.25,,0.2222222222222222,,0.3333333333333333,0.25,,0.3333333333333333,,,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,0.5,1.0,0.3333333333333333,0.4819,0.53425,,,,1.0,,7.566666666666666,,,,,,,,,,,,,,1.0,,3.0,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,
