EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffTwoPtRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,DefThreePtRebounds,Steals,BadPassSteals,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonShootingFoulsDrawn,AtRimAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DefFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfOReb,Technical Free Throw Trips,SelfORebPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,PtsPutbacks,LostBallSteals,PtsAssisted3s,Assisted3sPct,Arc3PctAssisted,on,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Clear Path Fouls,FTOffRebounds,3SecondViolations,OffFTReboundPct
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,2601.0,43,-23,78,79,19.0,53,15,157,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,4.0,96,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,1.0,5.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,19.0,1.0,0.5,0.5,0.4,0.2,0.2,0.5,12.903225806451612,0.5,0.17857142857142858,0.07692307692307693,0.14285714285714285,0.023255813953488372,0.1,0.23076923076923078,0.4,0.2,0.5,0.5,1.0,0.1,0.2,0.5,0.5,0.1,0.4,0.5,0.5,0.5,0.7,0.5007699999999999,0.5715,0.37145,9.18,24.560000000000002,0.24358974358974358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,1124.0,19,-18,36,36,14.0,24,7,72,,1.0,2.0,2.0,4.0,,,2.0,,,3.0,7.0,2.0,9.0,52,,2.0,,4.0,2.0,2.0,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,,4.0,,14.0,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.4090909090909091,0.2222222222222222,30.232558139534884,1.0,0.08333333333333333,,0.07142857142857142,0.0625,,,0.3333333333333333,0.1111111111111111,,,,0.2222222222222222,0.4444444444444444,0.5,0.5,,0.2222222222222222,,,,0.3333333333333333,0.4332888888888889,,0.30405,11.242857142857144,24.2,0.3888888888888889,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,0.5,0.5,0.5,0.6666666666666666,0.2857142857142857,1.0,0.5,0.1,0.25,0.5,1.0,1.0,0.5,0.18181818181818182,0.2222222222222222,0.1111111111111111,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,856.0,14,-25,28,28,9.0,24,6,56,1.0,2.0,1.0,,1.0,,,,,,1.0,4.0,,3.0,42,,1.0,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,3.0,1.0,7.0,1.0,9.0,4.0,1.0,1.0,0.25,0.25,0.375,,20.588235294117645,0.3333333333333333,,,0.1111111111111111,,,,,0.5,0.5,1.0,1.0,0.25,0.25,,,,,,,,0.5,0.50685,0.3451,0.5173,7.375,,0.32142857142857145,,1.0,,,1.0,1.0,3.0,1.0,,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,,1.5,0.25,0.5,,,,,,,,0.25,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,692.0,12,-9,19,19,9.0,10,4,38,,,1.0,,3.0,,,,,,1.0,4.0,,6.0,27,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,9.0,,1.0,1.0,0.25,0.25,0.42857142857142855,,34.78260869565217,,,,,0.125,,,,,,,,0.25,0.75,,,,,,,,,0.38632500000000003,,0.3917,16.325,,0.47368421052631576,1.0,4.0,1.0,1.0,,2.0,2.0,,1.0,,,,6.0,2.0,2.0,,,0.5,0.3333333333333333,,,,0.2,0.5,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,1247.0,21,-26,38,39,10.0,25,6,77,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,4.0,8.0,1.0,13.0,59,1.0,2.0,,,8.0,,2.0,,2.0,,1.0,,4.0,,2.0,3.0,1.0,4.0,,,2.0,2.0,,2.0,1.0,10.0,1.0,,,0.5,0.4444444444444444,0.5416666666666666,0.1111111111111111,31.818181818181817,,0.13333333333333333,,0.125,0.058823529411764705,,,0.5,0.2222222222222222,0.5,1.0,,0.4444444444444444,0.2222222222222222,1.0,1.0,0.1111111111111111,,1.0,,,0.3333333333333333,0.46655,0.53925,0.30605,10.7875,22.9,0.2631578947368421,1.0,5.0,4.0,4.0,1.0,5.0,7.0,1.0,1.0,,,,6.0,,7.0,0.5,0.5,0.6666666666666666,0.7,0.125,0.5,,0.07142857142857142,,0.25,0.25,,,,,0.3076923076923077,0.5384615384615384,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,1026.0,17,-21,30,31,3.0,15,3,61,,,1.0,,,,,2.0,,,,1.0,2.0,1.0,43,,,,,,2.0,4.0,,4.0,,2.0,1.0,8.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,0.6666666666666666,8.823529411764705,,,0.2,,0.058823529411764705,0.2,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,0.6666666666666666,0.4612,,,9.2,25.549999999999997,0.1,,1.0,,,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,1310.0,22,1,40,39,10.0,30,9,79,1.0,1.0,,2.0,3.0,,,3.0,,,3.0,4.0,3.0,9.0,37,,1.0,,4.0,2.0,3.0,,,,,,,,,,,,,,,,,2.0,2.0,,10.0,,0.6666666666666666,0.6666666666666666,0.75,0.6428571428571429,0.6428571428571429,0.42857142857142855,14.583333333333334,,,,,,,,,0.14285714285714285,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.42857142857142855,,,,0.5714285714285714,0.4889642857142857,,0.2998,12.750000000000002,24.900000000000002,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,1089.0,18,-10,31,34,8.0,15,3,65,1.0,1.0,1.0,,1.0,,,,,,2.0,3.0,,5.0,42,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,1.0,4.0,,8.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.625,,11.76470588235294,,0.06666666666666667,,0.11764705882352941,,,0.16666666666666666,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,0.3913333333333333,,,10.100000000000001,,0.25806451612903225,1.0,1.0,,,,1.0,1.0,,,,,,2.0,,1.0,,,,0.5,,,,,,1.0,1.0,1.0,,,,,0.2,,,1.0,1.0,,,,,,2.0,1.0,2.0,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1035.0,17,6,30,30,5.0,21,7,60,1.0,4.0,,1.0,1.0,1.0,1.0,,,,2.0,5.0,1.0,7.0,28,1.0,,,2.0,2.0,,,,,,,,,1.0,1.0,5.0,4.0,9.0,,,,,1.0,3.0,,5.0,,0.5,0.5,0.4,0.5833333333333334,0.5833333333333334,0.16666666666666666,16.216216216216218,,0.1111111111111111,0.14285714285714285,0.35714285714285715,0.21052631578947367,0.2,,,0.6666666666666666,0.25,0.5,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,0.3333333333333333,,,0.8333333333333334,0.5373166666666667,0.5405,,4.38,22.7,0.16666666666666666,,,,5.0,,,,2.0,3.0,,,1.0,,,,,,0.8333333333333334,,0.4,0.5,,0.25,,,,,1.0,,,0.7142857142857143,,,,2.0,4.0,,,,,,,,,0.8,1.0,,,,,,,,0.3333333333333333,0.25,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.25,0.75,1.0,1.0,0.6666666666666666,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,411.0,7,-4,12,13,4.0,10,3,25,,,1.0,,,,,,,,,1.0,,,14,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,4.0,1.0,,,,,,,13.333333333333334,1.0,0.5,,0.25,0.14285714285714285,,0.5,,,,,,1.0,,,,,,,,,,0.366,,,8.1,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
