EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,3SecondViolations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,OffCorner3ReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,301.0,5,-13.0,14,14,13,11,1,28,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1,,2.0,,2.0,20,,,,,,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,13,,1.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.6666666666666666,,0.3952833333333334,,0.3952833333333334,,,,1.0,18.5,28.5,0.9285714285714286,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,False,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,227.0,4,-8.0,12,11,12,11,1,23,,1.0,,1.0,,1.0,,,,,,,,,,,,,1,,,,,13,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,1.0,1.0,,7.692307692307692,,,0.3333333333333333,,,,0.25,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,0.2918,0.2918,0.2918,,,,,3.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,855.0,14,-3.0,27,26,17,21,6,53,3.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,,1.0,,,,,,,,4.0,9,,,3.0,11.0,32,2.0,2.0,,,4.0,2.0,6.0,,,1.0,5.0,,8.0,,,4.0,,,2.0,1.0,,1.0,,,1.0,,,2.0,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,1.0,2.0,,3.0,1.0,2.0,,,,,,,,,,5.0,17,,,,,,,,,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.55,1.0,0.4166666666666667,,0.2222222222222222,0.25,0.25,30.3030303030303,,0.25,0.16666666666666666,0.25,,0.25,0.14285714285714285,,0.4,,,,1.0,,1.0,0.3333333333333333,,0.4444444444444444,0.75,1.0,,0.4444444444444444,0.25,0.3333333333333333,,0.1111111111111111,,,,,,,,,0.5,1.0,,,,0.3333333333333333,1.0,,,0.4444444444444444,,0.4482222222222222,0.518,0.41509999999999997,0.2,0.2,0.36363636363636365,0.45454545454545453,6.411111111111111,,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,1013.0,17,-23.0,38,40,28,26,5,78,,,,,,,,,,2.0,1.0,,,,,,,,2,,1.0,,,49,,,,1.0,,,1.0,,,,,,,,,,,,,3.0,,3.0,,,1.0,,2.0,6.0,,,,,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,3.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,13.953488372093023,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,0.4714833333333333,0.65805,0.3584,,,,,16.65,24.2,0.7368421052631579,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,False,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,990.0,16,-14.0,31,30,22,24,7,61,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,4,,,,4.0,42,,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,4.0,5.0,,,,,,2.0,,,,,2.0,2.0,2.0,2.0,22,1.0,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,10.526315789473685,,0.25,0.15384615384615385,,,0.1,0.11764705882352941,,,0.3333333333333333,,,0.5,,,0.5,1.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,0.34755,,0.33115,,,,0.5,13.0,,0.7096774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,1294.0,22,2.0,42,45,27,38,6,87,,,,,,,,,3.0,4.0,2.0,,1.0,,,,,3.0,4,1.0,3.0,1.0,10.0,42,,,1.0,1.0,3.0,2.0,3.0,1.0,2.0,,7.0,2.0,4.0,,3.0,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,1.0,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,7.0,27,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.5,0.3333333333333333,0.75,,0.6666666666666666,0.6428571428571429,1.5,0.7,0.625,1.5,0.7,0.42857142857142855,,,,18.75,,,0.0625,0.4,,0.125,0.05555555555555555,0.25,,,,,,,0.5,,,,,,,,,,,0.5714285714285714,0.75,0.75,0.3333333333333333,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,0.42857142857142855,,0.40307857142857145,0.56835,0.44348,0.125,0.2,0.3,0.7,18.525000000000002,26.566666666666663,0.6428571428571429,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,,0.5,0.5,,,1.0,1.0,,0.4,0.5,,,False,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,1391.0,23,-10.0,45,48,32,37,7,93,4.0,6.0,2.0,2.0,3.0,5.0,1.0,1.0,,,,,,,,,,5.0,7,,,1.0,11.0,53,2.0,2.0,,,4.0,3.0,5.0,,,1.0,7.0,6.0,4.0,,,2.0,,,2.0,2.0,,2.0,,,,2.0,,4.0,,1.0,1.0,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,4.0,,2.0,,,1.0,1.0,,,1.0,,,1.0,1.0,7.0,32,,0.6,0.75,,,,,,0.7142857142857143,1.0,0.6,0.7142857142857143,1.0,0.6,0.6875,1.0,0.5833333333333334,,0.2857142857142857,0.3333333333333333,,17.307692307692307,1.0,0.14285714285714285,0.07142857142857142,0.16666666666666666,,0.15384615384615385,0.05555555555555555,0.25,,,,0.5,,,,,1.0,0.8571428571428571,0.6666666666666666,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,0.6,,,0.8571428571428571,,0.5094714285714286,0.47045000000000003,0.5238400000000001,,,0.36363636363636365,0.6363636363636364,1.5857142857142856,,0.7111111111111111,,,1.0,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,False,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,1337.0,22,-10.0,39,45,15,27,6,84,1.0,1.0,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,2,1.0,2.0,2.0,7.0,46,,,,,,,,1.0,1.0,2.0,5.0,,2.0,3.0,,,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,2.0,2.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,3.0,,2.0,,,1.0,,,,,,,,,5.0,15,,,,1.0,0.5,,1.0,0.5,0.5,,,0.625,,1.5,0.7,,1.25,0.5,,,,13.333333333333332,1.0,0.18181818181818182,,,,0.13333333333333333,,,,,,0.5,,0.2,,,,0.25,1.0,1.0,,,,,,0.25,,,,,0.5,0.5,0.5,1.0,,,,,,,,1.0,1.0,0.75,0.5,0.5122375,,0.55395,,,,0.7142857142857143,7.95,25.4,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,896.0,15,-9.0,27,29,7,13,4,56,,,,,,,,,1.0,3.0,,,,,,,,1.0,3,,,,2.0,33,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,5.0,6.0,,6.0,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,7,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,16.129032258064516,0.5,0.625,,,,0.5,,,,,,1.0,0.3333333333333333,0.75,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,0.4046,,,,,,,18.066666666666666,,0.25925925925925924,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,False,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,1460.0,24,,44,49,22,36,5,93,1.0,3.0,,,,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,,,,1.0,4.0,9,1.0,3.0,1.0,12.0,48,,,,,,1.0,3.0,,2.0,1.0,3.0,6.0,2.0,3.0,,,1.0,,2.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,3.0,22,1.0,0.75,0.75,1.0,0.3333333333333333,,,0.3333333333333333,0.4444444444444444,,0.3333333333333333,0.4583333333333333,,0.2,0.46153846153846156,,0.25,0.25,0.2222222222222222,0.6666666666666666,,30.612244897959183,0.5,,,0.25,,0.058823529411764705,,,,,,,,,,,,0.25,0.3333333333333333,1.0,1.0,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.08333333333333333,,,,,,,,,0.2,,0.2,,0.5,,0.44475,,0.4149999999999999,0.07692307692307693,,,0.25,10.455555555555556,24.399999999999995,0.5,,,,,,,,,,,,0.5,1.0,,,,1.0,,0.5,0.5,1.0,,,,,0.2,,,,False,1.0,0.25
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,801.0,13,-2.0,26,28,10,16,2,54,1.0,2.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,1.0,5,,,2.0,4.0,27,,1.0,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,,,,,,4.0,10,1.0,1.0,1.0,,,,,,0.2,,1.0,0.2,,1.0,0.3333333333333333,,1.0,,0.2,0.5,,21.428571428571427,,,,,,,,,,,,,,,,,,0.4,0.5,1.0,1.0,0.6,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,0.4,,0.45068,0.5926,0.4885,0.16666666666666666,0.16666666666666666,,1.0,6.840000000000001,,0.38461538461538464,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,,
