EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,ShortMidRangeAssists,DefensiveGoaltends,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,BlockedCorner3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,12226.0,204,-3,426,425,115,72,46.0,851,16.0,34.0,5.0,10.0,2.0,4.0,7.0,21.0,3.0,13.0,1.0,3.0,1.0,2.0,26.0,68.0,1.0,3.0,26.0,81.0,424,8.0,17.0,5.0,21.0,6.0,12.0,1.0,2.0,11.0,26.0,32.0,20.0,3.0,16.0,3.0,1.0,6.0,10.0,7.0,17.0,5.0,2.0,8.0,2.0,41.0,2.0,16.0,7.0,31.0,4.0,42.0,18.0,60.0,1.0,8.0,5.0,3.0,9.0,6.0,6.0,3.0,1.0,15.0,2.0,5.0,11.0,22.0,3.0,2.0,34.0,2.0,13.0,5.0,11.0,8.0,3.0,11.0,5.0,2.0,26.0,115,2.0,0.6153846153846154,0.8888888888888888,1.0,0.3333333333333333,0.5,0.3333333333333333,0.38235294117647056,0.47058823529411764,0.5,0.3873239436619718,0.47058823529411764,0.5357142857142857,0.46551724137931033,0.5,0.6190476190476191,0.04225352112676056,0.08823529411764706,0.14705882352941177,0.047619047619047616,20.98765432098765,0.6,0.36363636363636365,0.18674698795180722,0.09302325581395349,0.16666666666666666,0.05555555555555555,0.18269230769230768,0.08653846153846154,0.09615384615384616,0.13043478260869565,0.06756756756756757,0.034482758620689655,0.14285714285714285,0.08823529411764706,0.1935483870967742,0.22857142857142856,0.1935483870967742,0.09090909090909091,0.02631578947368421,0.45454545454545453,0.4788732394366197,0.47058823529411764,0.5517241379310345,0.6875,0.29577464788732394,0.3333333333333333,0.35,0.2857142857142857,0.18309859154929578,0.23076923076923078,0.23076923076923078,1.0,0.04225352112676056,0.3333333333333333,0.3333333333333333,1.0,0.5882352941176471,0.5,0.2857142857142857,0.5,0.14285714285714285,0.5,0.5211267605633803,0.3333333333333333,0.4804852112676056,0.46538,0.4820892857142857,0.15853658536585366,0.16455696202531644,0.25925925925925924,0.32098765432098764,5.977941176470588,24.53333333333333,0.2699530516431925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,5543.0,92,25,177,177,78,85,30.0,354,12.0,17.0,6.0,10.0,5.0,7.0,1.0,2.0,,,,,,,13.0,19.0,,,7.0,33.0,174,6.0,10.0,2.0,14.0,6.0,9.0,,,4.0,16.0,14.0,12.0,,12.0,,,1.0,1.0,,1.0,,,,1.0,2.0,1.0,13.0,3.0,17.0,5.0,25.0,14.0,39.0,2.0,,,,1.0,1.0,3.0,,,4.0,,3.0,12.0,18.0,1.0,3.0,12.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,,16.0,78,2.0,0.5384615384615384,1.0,,,,,0.6842105263157895,0.6,0.6666666666666666,0.6842105263157895,0.6,0.6666666666666666,0.66,0.5833333333333334,0.6153846153846154,,0.05263157894736842,0.058823529411764705,,12.844036697247706,0.25,0.625,0.2328767123287671,0.18309859154929578,0.17647058823529413,0.058823529411764705,0.2222222222222222,0.1590909090909091,0.2857142857142857,0.14814814814814814,0.13043478260869565,0.1,,0.2692307692307692,0.2,0.22727272727272727,0.18181818181818182,0.16666666666666666,0.4,0.75,0.8947368421052632,0.7058823529411765,0.75,0.5,0.10526315789473684,0.5,0.5,1.0,,,,,,,,,1.0,0.6,0.7777777777777778,0.7142857142857143,,,0.8947368421052632,,0.5431736842105263,0.56548,0.5442666666666667,0.18181818181818182,0.18181818181818182,0.42424242424242425,0.48484848484848486,0.868421052631579,,0.4406779661016949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,6710.0,112,44,212,217,76,100,39.0,429,6.0,11.0,1.0,2.0,2.0,4.0,5.0,8.0,1.0,5.0,,1.0,,1.0,12.0,24.0,1.0,6.0,7.0,34.0,211,1.0,2.0,,2.0,5.0,8.0,1.0,2.0,2.0,15.0,2.0,22.0,,2.0,1.0,,1.0,11.0,4.0,15.0,3.0,1.0,7.0,3.0,34.0,1.0,4.0,,8.0,,8.0,5.0,13.0,,5.0,4.0,1.0,4.0,3.0,1.0,1.0,,5.0,,2.0,7.0,14.0,1.0,1.0,10.0,,3.0,2.0,,,,,,,15.0,76,2.0,0.08333333333333333,0.09090909090909091,,0.16666666666666666,0.5,0.16666666666666666,0.5,0.5,0.625,0.45,0.5,0.65,0.4857142857142857,0.5,0.625,0.2,0.041666666666666664,,0.125,15.09433962264151,0.8,,0.10666666666666667,0.043010752688172046,,0.058823529411764705,0.07766990291262135,0.045454545454545456,0.03571428571428571,0.058823529411764705,0.03225806451612903,0.09090909090909091,,0.18181818181818182,0.10714285714285714,0.04,,,,,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.26666666666666666,0.625,0.7142857142857143,,0.16666666666666666,0.2,0.2,,0.03333333333333333,,,,1.0,0.5,0.4,0.5,0.1,,0.5666666666666667,,0.496805,0.54745,0.45932000000000006,0.09090909090909091,0.1111111111111111,0.058823529411764705,0.4411764705882353,6.175,24.116666666666664,0.3584905660377358,1.0,5.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.2,0.2,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,3876.0,65,28,133,130,64,78,18.0,263,1.0,3.0,,,1.0,2.0,3.0,3.0,4.0,7.0,4.0,5.0,3.0,3.0,8.0,13.0,5.0,7.0,6.0,37.0,140,,,,3.0,3.0,5.0,3.0,3.0,6.0,21.0,2.0,14.0,12.0,,5.0,4.0,2.0,5.0,,5.0,,,3.0,2.0,10.0,1.0,1.0,3.0,7.0,,10.0,2.0,12.0,,2.0,1.0,1.0,2.0,,,2.0,,2.0,,2.0,2.0,8.0,,,6.0,,1.0,2.0,,,,,,,21.0,64,2.0,0.125,0.125,0.8,0.7142857142857143,1.0,0.7142857142857143,0.6153846153846154,,0.6,0.775,1.5,0.9375,0.8043478260869565,1.5,0.9545454545454546,0.35,0.15384615384615385,0.6666666666666666,,15.822784810126581,1.0,,0.15555555555555556,0.022222222222222223,0.23076923076923078,0.09090909090909091,0.1724137931034483,0.03571428571428571,,,0.07142857142857142,0.1111111111111111,,0.07142857142857142,0.25,0.13333333333333333,0.25,0.2,,,0.15,0.3333333333333333,1.0,,0.15,1.0,1.0,,0.35,0.5714285714285714,0.5714285714285714,0.25,0.25,0.8,0.8,0.75,,,0.25,0.5,0.375,1.0,0.5,0.8,0.4722524999999999,,0.45664375,0.047619047619047616,0.07142857142857142,0.08108108108108109,0.5675675675675675,12.007692307692308,24.37142857142857,0.48120300751879697,1.0,2.0,,,3.0,,,0.1,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,18482.0,308,32,629,633,216,179,80.0,1262,23.0,34.0,4.0,7.0,8.0,10.0,6.0,26.0,14.0,42.0,6.0,22.0,3.0,12.0,43.0,102.0,9.0,26.0,60.0,173.0,631,6.0,16.0,10.0,25.0,16.0,31.0,4.0,14.0,31.0,75.0,38.0,48.0,21.0,8.0,21.0,6.0,11.0,3.0,,3.0,,,1.0,1.0,6.0,2.0,15.0,4.0,28.0,2.0,34.0,17.0,51.0,4.0,5.0,5.0,,9.0,2.0,9.0,7.0,2.0,18.0,3.0,8.0,9.0,17.0,2.0,,62.0,1.0,21.0,9.0,3.0,2.0,1.0,3.0,3.0,,75.0,216,6.0,0.4418604651162791,0.48717948717948717,0.7777777777777778,0.34615384615384615,0.2857142857142857,0.36,0.4215686274509804,0.375,0.5161290322580645,0.44140625,0.4411764705882353,0.4888888888888889,0.5474683544303798,0.5681818181818182,0.625,0.203125,0.10784313725490197,0.14705882352941177,0.19230769230769232,23.913043478260867,0.5,0.09090909090909091,0.11382113821138211,0.05952380952380952,0.06153846153846154,0.03636363636363636,0.10289389067524116,0.05537459283387622,0.09333333333333334,0.05333333333333334,0.0392156862745098,0.046511627906976744,,0.0967741935483871,0.07777777777777778,0.1595744680851064,0.06382978723404255,0.05555555555555555,0.0625,1.0,0.265625,0.6764705882352942,0.7931034482758621,0.6086956521739131,0.203125,0.23076923076923078,0.2857142857142857,,0.328125,0.3333333333333333,0.34146341463414637,0.35714285714285715,0.171875,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4117647058823529,0.5714285714285714,0.2222222222222222,0.8,0.26666666666666666,0.25,0.46875,0.2857142857142857,0.46918149606299214,0.4761321428571429,0.4721999999999999,0.1476510067114094,0.1721311475409836,0.14450867052023122,0.43352601156069365,9.895098039215688,26.16538461538461,0.34340222575516693,3.0,4.0,1.0,2.0,6.0,1.0,,0.03125,0.75,0.75,0.044444444444444446,0.5,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,4.0,1.0,0.023809523809523808,0.058823529411764705,1.0,1.0,0.037037037037037035,,,,,,,,,,,True,
468,1610612758,Jon Barry,Jon Barry,468,SAC,1619.0,27,17,54,51,36,26,14.0,105,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,,9.0,53,1.0,1.0,,2.0,2.0,2.0,1.0,3.0,,7.0,4.0,2.0,3.0,,3.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,2.0,,4.0,,1.0,,,,,,,,,,,7.0,36,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,0.6428571428571429,1.0,0.7,0.6428571428571429,1.0,0.7,0.42857142857142855,,,,12.67605633802817,0.5,,,0.04,,,,0.03225806451612903,,,0.125,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.2,1.0,0.6,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.4680357142857143,,0.49579000000000006,,,0.2222222222222222,0.7777777777777778,9.3,25.433333333333334,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
57,1610612758,Doug Christie,Doug Christie,57,SAC,15350.0,256,-8,527,538,181,143,62.0,1065,15.0,25.0,2.0,2.0,6.0,11.0,,6.0,4.0,11.0,2.0,8.0,,2.0,19.0,42.0,3.0,14.0,22.0,69.0,543,2.0,2.0,4.0,8.0,8.0,19.0,,2.0,7.0,23.0,12.0,26.0,9.0,4.0,8.0,2.0,9.0,19.0,5.0,24.0,3.0,2.0,8.0,11.0,53.0,,6.0,6.0,18.0,,24.0,6.0,30.0,1.0,18.0,10.0,8.0,10.0,8.0,5.0,2.0,,15.0,1.0,7.0,16.0,29.0,1.0,1.0,25.0,2.0,8.0,3.0,7.0,3.0,3.0,7.0,7.0,,23.0,181,4.0,0.3157894736842105,0.35294117647058826,1.0,0.21428571428571427,,0.21428571428571427,0.4523809523809524,1.0,0.42105263157894735,0.41964285714285715,0.6666666666666666,0.38095238095238093,0.5075757575757576,0.8,0.44,0.25,0.21428571428571427,0.2,0.6666666666666666,13.235294117647058,0.6666666666666666,,0.08737864077669903,0.028169014084507043,0.10344827586206896,,0.09090909090909091,0.023255813953488372,0.07936507936507936,0.016666666666666666,,,,0.07692307692307693,0.03896103896103896,0.14285714285714285,0.09302325581395349,0.13333333333333333,0.043478260869565216,1.0,0.44642857142857145,0.6,0.75,0.3333333333333333,0.10714285714285714,,,,0.19642857142857142,0.36363636363636365,0.36363636363636365,0.25,0.14285714285714285,0.25,0.2857142857142857,1.0,0.6666666666666666,1.0,0.5238095238095238,0.5454545454545454,0.09523809523809523,,0.6964285714285714,0.25,0.5445127272727273,0.5934166666666667,0.5516425,0.14285714285714285,0.16666666666666666,0.11594202898550725,0.3333333333333333,5.773809523809524,25.7,0.34345351043643263,1.0,6.0,,,,,,0.10714285714285714,0.16666666666666666,0.16666666666666666,,,,1.0,,1.0,,1.0,0.3333333333333333,,,,,,2.0,2.0,1.0,,,,,0.06666666666666667,1.0,2.0,1.0,0.07142857142857142,0.125,,,,,,True,
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,11078.0,185,-13,391,393,116,56,36.0,784,5.0,12.0,,,1.0,2.0,3.0,4.0,7.0,15.0,9.0,27.0,2.0,6.0,15.0,31.0,11.0,30.0,7.0,70.0,381,1.0,1.0,,5.0,3.0,7.0,2.0,6.0,5.0,17.0,10.0,20.0,21.0,,27.0,9.0,2.0,21.0,2.0,23.0,1.0,1.0,13.0,5.0,48.0,,,5.0,13.0,,18.0,,18.0,,8.0,4.0,4.0,12.0,11.0,9.0,1.0,3.0,21.0,1.0,4.0,5.0,14.0,,2.0,7.0,1.0,3.0,1.0,,,,,,,17.0,116,3.0,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.36666666666666664,0.3333333333333333,0.36666666666666664,0.4838709677419355,1.0,0.42857142857142855,0.5163934426229508,1.25,0.46153846153846156,0.546875,1.25,0.5666666666666667,0.4918032786885246,0.06451612903225806,0.16666666666666666,,19.362186788154897,0.5714285714285714,,0.07784431137724551,,0.13513513513513514,,0.08823529411764706,,,,,,,0.05128205128205128,0.04838709677419355,0.12121212121212122,0.11538461538461539,0.18181818181818182,,,0.19672131147540983,0.4166666666666667,0.5,0.6,0.06557377049180328,0.75,0.75,,0.2459016393442623,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.4426229508196721,0.3333333333333333,0.3333333333333333,0.5555555555555556,,,0.15384615384615385,0.5,0.46153846153846156,0.3333333333333333,0.6885245901639344,0.3333333333333333,0.5147237704918033,0.47357499999999997,0.453376923076923,0.047619047619047616,0.09090909090909091,0.07142857142857142,0.24285714285714285,10.264516129032257,25.293333333333333,0.2966751918158568,2.0,3.0,,,12.0,3.0,,0.04918032786885246,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,True,
185,1610612758,Chris Webber,Chris Webber,185,SAC,17423.0,290,39,594,598,197,153,75.0,1192,30.0,47.0,9.0,15.0,11.0,16.0,13.0,42.0,21.0,64.0,,1.0,,1.0,64.0,153.0,,1.0,27.0,155.0,593,13.0,27.0,7.0,33.0,20.0,42.0,,1.0,10.0,50.0,62.0,66.0,,20.0,1.0,,3.0,18.0,4.0,22.0,4.0,,12.0,4.0,48.0,4.0,24.0,4.0,32.0,7.0,43.0,29.0,72.0,12.0,9.0,4.0,5.0,9.0,5.0,13.0,4.0,2.0,22.0,2.0,6.0,14.0,27.0,1.0,3.0,41.0,7.0,21.0,3.0,6.0,4.0,2.0,7.0,6.0,,50.0,197,3.0,0.484375,0.5740740740740741,,,,,0.41830065359477125,0.48148148148148145,0.47619047619047616,0.4155844155844156,0.48148148148148145,0.46511627906976744,0.45321637426900585,0.532258064516129,0.5,0.006493506493506494,0.0196078431372549,0.0425531914893617,0.023809523809523808,27.84992784992785,0.4090909090909091,0.3181818181818182,0.13617021276595745,0.1016949152542373,0.07017543859649122,0.07547169811320754,0.1232876712328767,0.09688581314878893,0.15714285714285714,0.16176470588235295,0.02040816326530612,0.06976744186046512,0.1,0.13793103448275862,0.1511627906976744,0.12087912087912088,0.06976744186046512,0.07142857142857142,0.13953488372093023,0.8571428571428571,0.3051948051948052,0.6382978723404256,0.6666666666666666,0.36666666666666664,0.2727272727272727,0.30952380952380953,0.3170731707317073,0.23076923076923078,0.4155844155844156,0.328125,0.328125,0.8095238095238095,0.006493506493506494,,,,0.5555555555555556,0.6,0.37209302325581395,0.6875,0.023255813953488372,,0.3116883116883117,,0.4415402597402598,0.47657500000000014,0.45461860465116294,0.125,0.12574850299401197,0.2129032258064516,0.3225806451612903,9.347058823529412,25.3,0.33164983164983164,,,,,,2.0,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,0.0625,0.1111111111111111,True,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,103.0,2,-1,2,3,1,3,,5,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,5,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,50.0,,,,,0.5,,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5396,,0.5396,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
