EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,ShortMidRangeAssists,LostBallSteals,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedAtRim,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,LostBallTurnovers,Blocked3s,BlockedArc3,on,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls,AtRimPctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,3SecondViolations,Corner3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,OffFTReboundPct
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,2937.0,49,3,97,94,24.0,52,8.0,191,8.0,15.0,1.0,3.0,2.0,4.0,5.0,11.0,6.0,14.0,2.0,1.0,1.0,19.0,40.0,2.0,12.0,50.0,107,1.0,3.0,1.0,2.0,4.0,3.0,8.0,1.0,5.0,11.0,16.0,22.0,2.0,2.0,1.0,1.0,2.0,8.0,10.0,6.0,2.0,1.0,1.0,28.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,14.0,2.0,5.0,3.0,1.0,1.0,1.0,11.0,24.0,2.0,0.42105263157894735,0.4444444444444444,0.475,0.3333333333333333,0.375,0.4523809523809524,0.25,0.3333333333333333,0.5208333333333334,0.4,0.4583333333333333,0.047619047619047616,0.5,0.025,0.09090909090909091,0.5,47.61904761904762,1.0,0.11627906976744186,0.02857142857142857,0.2,0.08333333333333333,0.1320754716981132,0.0425531914893617,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.2,0.2222222222222222,0.047619047619047616,0.35714285714285715,0.5333333333333333,0.5333333333333333,0.25,0.2619047619047619,0.45454545454545453,0.5,0.2,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.047619047619047616,0.75,0.3333333333333333,0.25,0.4444444444444444,0.5,0.1111111111111111,0.40476190476190477,0.425122619047619,0.5094666666666666,0.4270111111111111,0.1111111111111111,0.11627906976744186,0.08,0.22,8.8325,26.75,0.24742268041237114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,1183.0,20,-3,39,39,7.0,16,2.0,78,2.0,5.0,,,,1.0,,1.0,,2.0,,,,2.0,8.0,,,4.0,43,,,,,,,2.0,,,,,4.0,,,,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,7.0,1.0,,,0.25,,,0.25,,,0.25,,,,,,,,19.51219512195122,,0.1111111111111111,,,,0.09090909090909091,,,,0.1111111111111111,0.5,,,0.625,0.4,0.4,,0.125,,,,0.25,,,,,,,,0.5,,,0.625,0.46099999999999997,,0.36719999999999997,,,,,5.2125,,0.1794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,329.0,5,4,9,9,1.0,1,,18,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,2456.0,41,20,81,75,23.0,28,9.0,156,1.0,1.0,,,1.0,1.0,,,2.0,4.0,8.0,1.0,,3.0,5.0,9.0,3.0,27.0,84,,,1.0,,3.0,1.0,2.0,1.0,,2.0,4.0,2.0,,8.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,6.0,3.0,,,,,,,2.0,23.0,,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.8571428571428571,1.5,0.3333333333333333,0.9,1.5,0.3333333333333333,0.6428571428571429,0.2222222222222222,,,0.25,16.666666666666668,,0.03333333333333333,,,,0.025,,,,,,,,0.07142857142857142,1.0,1.0,,,,,,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,,,1.0,0.3333333333333333,1.0,,0.7142857142857143,0.4599035714285714,,0.44325,0.06666666666666667,,0.1111111111111111,0.07407407407407407,15.040000000000001,25.044444444444444,0.2839506172839506,,,1.0,1.0,6.0,1.0,6.0,1.0,18.0,6.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.14285714285714285,0.07142857142857142,0.75,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,3225.0,54,5,107,103,25.0,53,9.0,210,,,,,,,,1.0,,1.0,8.0,,,,2.0,11.0,,18.0,119,,,,,,,,,,,,,,8.0,1.0,,4.0,,4.0,,,1.0,2.0,8.0,,,2.0,1.0,3.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,3.0,3.0,,,,,,,,,25.0,,,,,,,0.6923076923076923,,,0.6923076923076923,,,0.8461538461538461,,0.5,1.0,,12.06896551724138,1.0,0.021739130434782608,,0.16666666666666666,,0.05172413793103448,,,,0.043478260869565216,,0.18181818181818182,,,,,,0.07692307692307693,,,,0.07692307692307693,,,,0.6153846153846154,,,,,,,0.8461538461538461,0.5217384615384615,,,,,,,11.55,24.94545454545454,0.2336448598130841,,,3.0,,3.0,,6.0,,18.0,3.0,,1.0,0.5454545454545454,,0.5454545454545454,,0.23076923076923078,0.375,0.375,1.0,,,,0.375,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,2169.0,36,-5,69,71,13.0,46,6.0,140,7.0,8.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,7.0,10.0,,,14.0,86,1.0,1.0,,,2.0,1.0,2.0,,,2.0,8.0,6.0,2.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,4.0,4.0,2.0,6.0,,,,,,,,4.0,4.0,,,,,3.0,2.0,3.0,2.0,13.0,,0.5714285714285714,0.6666666666666666,0.7,1.0,0.5,0.7,1.0,0.5,0.7,1.0,0.5,,,0.1,1.0,,13.333333333333334,,0.11764705882352941,0.07692307692307693,,,0.09302325581395349,0.05714285714285714,,,0.21428571428571427,0.1111111111111111,,,0.8,0.875,0.875,0.5714285714285714,0.1,,,,0.1,,,,,1.0,1.0,,0.5,1.0,,0.8,0.54618,0.5689,0.4831,,,0.14285714285714285,0.14285714285714285,2.7700000000000005,,0.18840579710144928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,0.1,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,2111.0,35,2,70,68,19.0,39,7.0,138,1.0,1.0,,,,,,2.0,,1.0,1.0,,,1.0,4.0,1.0,4.0,6.0,82,,,,,,,1.0,,4.0,4.0,2.0,,,1.0,,,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,2.0,,2.0,4.0,6.0,2.0,8.0,,,,1.0,1.0,2.0,1.0,,1.0,4.0,,,2.0,,,,4.0,19.0,1.0,1.0,1.0,0.25,,,0.2,,,0.42857142857142855,,0.6666666666666666,0.2,,,,,11.688311688311687,0.5,0.11764705882352941,,0.25,0.18181818181818182,0.14285714285714285,0.05555555555555555,,0.2,0.21428571428571427,,0.2857142857142857,,0.2,1.0,1.0,1.0,0.4,,,,0.2,,,,0.2,,,,,,,0.4,0.48088999999999993,,0.3664,,,,0.6666666666666666,9.325,24.7,0.2714285714285714,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,
680,1610612753,John Amaechi,John Amaechi,680,ORL,900.0,15,-3,31,29,6.0,14,2.0,60,,1.0,,,,,,1.0,,,,,,,2.0,,3.0,3.0,35,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,,,2.0,4.0,,2.0,,,,,,6.0,1.0,,,,,,,,,0.375,1.0,,,,,,,12.121212121212121,,,0.08333333333333333,0.25,,0.06666666666666667,0.07692307692307693,0.3333333333333333,,,,0.25,,0.5,,,,0.5,,,,,,,,,,,,,,,0.5,0.4231,,,0.5,0.5,0.6666666666666666,,2.95,,0.1935483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,307.0,5,2,11,9,2.0,1,1.0,20,,1.0,,1.0,,,,,,,,,,,1.0,,,,12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,16.666666666666668,1.0,0.3333333333333333,0.3333333333333333,,,0.2,0.25,,,0.5,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,0.5573,0.5573,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,448.0,7,-1,16,15,,12,,31,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,17,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,6.25,,0.25,,,,0.25,,,,0.3333333333333333,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.6269,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
