EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,3SecondViolations,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,SecondChanceFtPoints,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,DefFTReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,AtRimAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,AtRimPctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,3705.0,62,5,121,118,42.0,47.0,16.0,239,2.0,6.0,2.0,5.0,2.0,4.0,6.0,14.0,2.0,7.0,1.0,1.0,1.0,1.0,10.0,27,1.0,1.0,9.0,32.0,112,3.0,7.0,6.0,4.0,8.0,1.0,1.0,3.0,14.0,12.0,8.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,8.0,9.0,6.0,15.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,9.0,9.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,14.0,42.0,5.0,0.6,0.75,1.0,1.0,1.0,1.0,0.37037037037037035,0.42857142857142855,0.5,0.4107142857142857,0.42857142857142855,0.6111111111111112,0.484375,0.42857142857142855,0.65,0.03571428571428571,0.1111111111111111,0.14285714285714285,0.14285714285714285,26.056338028169016,0.8,0.14285714285714285,0.0851063829787234,0.08333333333333333,0.14285714285714285,0.1323529411764706,0.09836065573770492,0.07692307692307693,0.16666666666666666,0.045454545454545456,0.18181818181818182,0.10526315789473684,0.13333333333333333,0.18181818181818182,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.5,0.8333333333333334,0.25,0.2857142857142857,0.3333333333333333,0.5,0.03571428571428571,1.0,1.0,1.0,0.7142857142857143,0.4,0.4444444444444444,0.5,0.1111111111111111,1.0,0.25,1.0,0.4342107142857143,0.53386,0.503,0.125,0.12903225806451613,0.1875,0.4375,8.881481481481481,24.3,0.34710743801652894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,1285.0,21,6,49,46,22.0,36.0,6.0,95,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1,,,,2.0,45,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,1.0,2.0,3.0,3.0,6.0,,1.0,,2.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,22.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,8.928571428571427,0.5,0.125,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.15,0.16666666666666666,0.14285714285714285,,,0.2,0.25,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.547,,0.547,,,,1.0,,,0.4489795918367347,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,1385.0,23,2,44,44,20.0,9.0,6.0,88,2.0,2.0,,,1.0,1.0,,1.0,2.0,2.0,,,,,4.0,5,,,,8.0,46,,,,2.0,2.0,,,,4.0,6.0,2.0,,,,,,,4.0,,8.0,,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,20.0,,0.75,0.75,,,,,0.8,,1.0,0.8,,1.0,0.8,,1.0,,,,,10.0,,0.08695652173913043,,,,0.07407407407407407,,,,,,0.125,,0.16666666666666666,,,,0.4,1.0,1.0,0.2,,,,0.4,1.0,1.0,1.0,,,,,,,0.5,1.0,,,0.4,,0.42478,,0.4745,,,,0.5,8.2,,0.45454545454545453,,,,,0.5,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,4223.0,70,-28,141,142,47.0,61.0,20.0,283,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,4.0,17.0,,,,,5.0,21,,,6.0,16.0,146,1.0,1.0,3.0,2.0,7.0,,,2.0,6.0,8.0,2.0,,2.0,,,1.0,1.0,3.0,,7.0,1.0,3.0,2.0,6.0,10.0,4.0,14.0,,6.0,3.0,1.0,1.0,2.0,,3.0,,1.0,3.0,5.0,8.0,,3.0,1.0,,1.0,1.0,,6.0,47.0,1.0,0.8,1.0,,,,,0.23809523809523808,1.0,0.2857142857142857,0.23809523809523808,1.0,0.2857142857142857,0.32,0.75,0.375,,0.047619047619047616,0.5,,17.177914110429448,0.3333333333333333,0.10714285714285714,0.05357142857142857,0.125,0.047619047619047616,0.1111111111111111,0.05194805194805195,0.06666666666666667,0.125,,,0.14285714285714285,0.05263157894736842,0.13043478260869565,0.2222222222222222,,,0.09523809523809523,0.5,0.5,0.09523809523809523,,,,0.8095238095238095,0.23529411764705882,0.23529411764705882,1.0,,,,,1.0,1.0,0.14285714285714285,1.0,,,0.09523809523809523,,0.38828095238095245,0.6372,0.3962714285714286,0.125,0.125,0.1875,0.375,15.323809523809524,,0.3333333333333333,3.0,,0.25,,,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,6872.0,115,-25,225,224,87.0,86.0,33.0,449,2.0,4.0,,1.0,1.0,1.0,3.0,10.0,9.0,19.0,3.0,7.0,2.0,4.0,14.0,33,4.0,10.0,7.0,47.0,223,2.0,6.0,4.0,4.0,14.0,2.0,5.0,6.0,20.0,16.0,12.0,9.0,,7.0,3.0,1.0,1.0,4.0,,9.0,1.0,4.0,1.0,10.0,11.0,5.0,16.0,,3.0,1.0,3.0,2.0,2.0,1.0,5.0,,2.0,4.0,7.0,11.0,,4.0,,,,,,20.0,87.0,2.0,0.5714285714285714,0.5714285714285714,0.75,0.4,0.4,0.4,0.42424242424242425,0.3333333333333333,0.2857142857142857,0.46511627906976744,0.2857142857142857,0.3684210526315789,0.4895833333333333,0.2857142857142857,0.43478260869565216,0.23255813953488372,0.030303030303030304,0.1,,20.075757575757574,0.6,0.09615384615384616,0.043010752688172046,0.045454545454545456,0.03225806451612903,0.0873015873015873,0.04032258064516129,,0.037037037037037035,0.08108108108108109,0.045454545454545456,0.06451612903225806,0.15151515151515152,0.075,0.08333333333333333,,,0.09302325581395349,0.5,0.5,0.23255813953488372,0.3,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.14285714285714285,,0.05263157894736842,1.0,0.21052631578947367,0.5,0.32558139534883723,0.42857142857142855,0.4457139534883722,0.3869125,0.42226315789473684,0.08695652173913043,0.1111111111111111,0.0851063829787234,0.425531914893617,13.384848484848485,24.200000000000003,0.38666666666666666,2.0,,,,0.5,3.0,,2.0,,1.0,,,,2.0,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.05263157894736842,,,,,,,,,,,,,True,,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,3111.0,52,-25,102,104,32.0,30.0,11.0,206,,2.0,,1.0,,,3.0,3.0,,1.0,1.0,6.0,1.0,4.0,3.0,6,1.0,7.0,8.0,17.0,113,,1.0,1.0,,,1.0,4.0,5.0,8.0,4.0,2.0,3.0,,6.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,4.0,14.0,,4.0,1.0,,1.0,1.0,,8.0,32.0,,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.25,0.14285714285714285,0.5,,,0.34615384615384615,,0.375,0.425,0.25,0.5,0.5384615384615384,0.16666666666666666,,,18.803418803418804,0.5,0.02,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.05084745762711865,0.037037037037037035,0.0625,,,0.0625,,0.0625,,0.3333333333333333,,,0.15384615384615385,,,0.23076923076923078,1.0,1.0,0.6666666666666666,0.07692307692307693,,,,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,1.0,0.25,0.6923076923076923,0.16666666666666666,0.4735461538461539,,0.4326375,0.23529411764705882,0.4,0.058823529411764705,0.47058823529411764,7.1000000000000005,24.157142857142862,0.3137254901960784,2.0,,,0.16666666666666666,,,,,1.0,1.0,1.0,,,3.0,0.2,,1.0,,,,,,,1.0,,0.07692307692307693,,,,,,0.5,,,,,,,,,,,,True,,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,5466.0,91,-27,181,179,67.0,76.0,27.0,360,2.0,8.0,,,2.0,2.0,1.0,6.0,5.0,10.0,2.0,11.0,1.0,6.0,8.0,24,2.0,11.0,5.0,27.0,177,,,3.0,2.0,5.0,1.0,6.0,3.0,10.0,2.0,14.0,6.0,,10.0,2.0,2.0,4.0,22.0,,48.0,2.0,3.0,3.0,6.0,9.0,5.0,14.0,1.0,6.0,3.0,3.0,3.0,1.0,,4.0,1.0,2.0,4.0,9.0,7.0,1.0,2.0,,,,,,10.0,67.0,1.0,0.125,0.125,1.0,0.18181818181818182,0.16666666666666666,0.2,0.3333333333333333,,0.4,0.3142857142857143,0.5,0.3181818181818182,0.34210526315789475,0.5,0.38461538461538464,0.3142857142857143,0.08333333333333333,0.16666666666666666,,19.626168224299064,0.75,0.075,0.0410958904109589,0.16666666666666666,0.07142857142857142,0.09183673469387756,0.04950495049504951,,0.09523809523809523,0.037037037037037035,0.05263157894736842,,,0.17647058823529413,,0.05,,0.22857142857142856,0.25,0.2857142857142857,0.17142857142857143,0.16666666666666666,0.2,,0.2857142857142857,0.5,0.5,0.2,0.3142857142857143,0.18181818181818182,0.2,1.0,,,0.18181818181818182,1.0,0.5454545454545454,0.16666666666666666,0.5428571428571428,0.2,0.47322794117647066,0.4467999999999999,0.4390454545454545,0.05405405405405406,0.07692307692307693,0.1111111111111111,0.37037037037037035,9.958333333333334,28.509090909090904,0.3701657458563536,3.0,,0.1111111111111111,0.3333333333333333,,18.0,5.0,7.0,,4.0,,1.0,,1.0,,,,,3.0,3.0,,6.0,,,,,,,,1.0,,0.125,1.0,1.0,1.0,1.0,0.3333333333333333,0.09090909090909091,0.09090909090909091,0.3333333333333333,1.0,,,True,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,3935.0,66,-17,124,122,49.0,42.0,22.0,246,4.0,11.0,,4.0,3.0,7.0,1.0,6.0,3.0,8.0,1.0,5.0,1.0,1.0,8.0,25,1.0,9.0,7.0,26.0,122,,4.0,3.0,3.0,10.0,1.0,3.0,2.0,11.0,12.0,4.0,3.0,,5.0,1.0,3.0,,2.0,,4.0,1.0,1.0,,8.0,10.0,2.0,12.0,,1.0,,,,2.0,,2.0,,1.0,4.0,12.0,12.0,,5.0,2.0,1.0,1.0,2.0,1.0,11.0,49.0,2.0,0.75,0.75,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.32,,0.3,0.27941176470588236,0.25,0.34615384615384615,0.325,0.25,0.39285714285714285,0.2647058823529412,0.12,0.3333333333333333,,28.0,,0.125,0.018867924528301886,,0.05263157894736842,0.10666666666666667,0.027777777777777776,,,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.15789473684210525,0.08695652173913043,,,0.5,0.3235294117647059,0.36363636363636365,0.4,0.17647058823529413,0.16666666666666666,0.25,,0.23529411764705882,0.375,0.375,1.0,0.14705882352941177,0.2,0.2,1.0,0.6666666666666666,,0.5384615384615384,0.42857142857142855,0.07692307692307693,1.0,0.5882352941176471,0.2,0.49440588235294114,0.5703666666666667,0.5438192307692307,0.1282051282051282,0.16666666666666666,0.11538461538461539,0.4230769230769231,8.12,24.311111111111114,0.3951612903225806,1.0,,,,0.75,2.0,1.0,1.0,,,2.0,,,1.0,0.4,,4.0,2.0,2.0,2.0,,,,2.0,,0.11764705882352941,,,,0.3333333333333333,0.15384615384615385,0.09090909090909091,1.0,1.0,,1.0,0.5,0.1111111111111111,,0.5,1.0,0.25,,True,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,1121.0,19,-3,32,32,19.0,9.0,7.0,64,1.0,5.0,1.0,5.0,1.0,4.0,,,,,,,,,1.0,5,,,,2.0,24,1.0,5.0,2.0,1.0,4.0,,,,2.0,,2.0,,2.0,,,1.0,,,,,2.0,2.0,2.0,2.0,4.0,4.0,8.0,,,,,,,,,,,2.0,3.0,,,,1.0,1.0,,1.0,1.0,2.0,19.0,,,,,,,,0.2,0.2,0.25,0.2,0.2,0.25,0.2,0.2,0.25,,0.2,,,12.195121951219512,,0.125,0.09523809523809523,0.3333333333333333,0.5,0.18181818181818182,0.16,,,0.2857142857142857,,0.25,,0.16666666666666666,0.6666666666666666,,1.0,1.0,0.2,0.25,,,,,,,,,,,,,1.0,0.2,1.0,0.25,,,1.0,,0.59812,0.5918,0.59555,,,1.0,1.0,,,0.59375,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,True,,,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,1564.0,26,-24,52,51,18.0,23.0,9.0,103,2.0,3.0,,,1.0,2.0,,1.0,,,,2.0,,,2.0,4,,4.0,2.0,6.0,55,,,,1.0,3.0,,1.0,,2.0,4.0,,,,2.0,,1.0,,1.0,,2.0,1.0,,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,1.0,,,,1.0,4.0,,2.0,1.0,1.0,,1.0,1.0,2.0,18.0,,1.0,1.0,,,,,0.5,,0.3333333333333333,0.25,,0.25,0.3,,0.2,0.5,0.25,,,18.0327868852459,1.0,0.04,,,0.09090909090909091,0.037037037037037035,0.030303030303030304,,,,0.16666666666666666,,0.125,,,,1.0,0.375,0.6666666666666666,1.0,0.125,,,,,,,,0.25,,,,,,0.5,0.5,,,0.875,,0.5612687500000001,0.6711,0.492675,0.2,0.3333333333333333,,0.3333333333333333,2.6,24.35,0.34615384615384615,,,,,1.0,1.0,1.0,,,,1.0,,,,0.2,,2.0,1.0,1.0,1.0,,,,,,0.25,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,True,,,,,
