EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,LostBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,AtRimPctBlocked,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceArc3Frequency,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,DefCorner3ReboundPct,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,320.0,5,-4,11,13,4.0,7.0,,24,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,14,,2.0,1.0,1.0,5.0,1.0,,,,,,,,,,,1.0,,5.0,4.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,27.272727272727273,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5443666666666667,,0.5443666666666667,1.0,3.95,26.0,0.36363636363636365,1.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1610612757,Antonio Harvey,Antonio Harvey,176,POR,224.0,4,-1,7,8,4.0,5.0,,15,,,,,,,,,,,8,,,,,,,,2.0,3.0,,3.0,,,,,,,,,4.0,,,,,,0.4,,0.4,,,0.5,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1610612757,Steven Smith,Steven Smith,120,POR,6378.0,106,-33,205,202,79.0,55.0,17.0,407,10.0,1.0,2.0,4.0,7.0,3.0,21.0,9.0,13.0,49.0,236,3.0,7.0,4.0,9.0,23.0,7.0,3.0,3.0,6.0,4.0,10.0,1.0,1.0,6.0,1.0,9.0,14.0,4.0,23.0,79.0,0.6428571428571429,0.7,0.3,19.642857142857142,0.6666666666666666,0.046153846153846156,0.04477611940298507,0.052083333333333336,0.04081632653061224,0.030303030303030304,0.043478260869565216,0.3333333333333333,0.13333333333333333,0.23333333333333334,0.25,0.18181818181818182,0.2727272727272727,0.6333333333333333,0.5090566666666666,0.4545333333333333,0.4902909090909091,0.46938775510204084,8.542857142857143,24.711111111111116,0.3853658536585366,2.0,12.0,4.0,14.0,0.5714285714285714,0.5714285714285714,0.6,0.6363636363636364,0.5,0.5,8.0,1.0,2.0,7.0,10.0,,5.0,2.0,7.0,1.0,3.0,,2.0,16.0,,5.0,,3.0,,,1.0,0.4166666666666667,0.45454545454545453,,,,0.08695652173913043,0.8,0.8,0.375,0.23333333333333334,0.2857142857142857,0.2857142857142857,,0.5,0.03225806451612903,0.045454545454545456,1.0,1.0,6.0,2.0,1.0,2.0,,1.0,,1.0,,0.3333333333333333,0.625,0.6,0.06451612903225806,0.03225806451612903,0.13333333333333333,0.04,,0.08333333333333333,,,1.0,0.12244897959183673,2.0,1.0,4.0,1.0,2.0,12.0,2.0,3.0,,1.0,0.4444444444444444,0.5,0.4444444444444444,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,,,,1.0,1.0,3.0,,,0.25,,1.0,1.0,1.0,0.125,False,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,
176,1610612757,Antonio Harvey,Antonio Harvey,176,POR,601.0,10,-7,21,20,15.0,8.0,1.0,41,,,,,,,1.0,,,,26,1.0,1.0,,,,,,1.0,2.0,1.0,3.0,,,,,1.0,,,,15.0,,,,9.090909090909092,,0.14285714285714285,,0.2222222222222222,0.1111111111111111,,0.25,,,,,,,,0.3974,,0.3974,,18.0,,0.7142857142857143,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.3333333333333333,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
21,1610612757,Greg Anthony,Greg Anthony,21,POR,700.0,12,-11,24,21,5.0,10.0,2.0,45,,,,,1.0,,1.0,3.0,,3.0,28,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,0.375,,0.75,19.23076923076923,1.0,,,,,,,,,0.25,,,,0.75,0.5036375000000001,,0.5715,,23.6,23.433333333333334,0.20833333333333334,,,,,,,0.375,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,1.0,2.0,,1.0,,,,,,,,,0.5,0.5,0.5,1.0,,,1.0,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,6577.0,110,-33,212,207,79.0,50.0,20.0,419,9.0,3.0,2.0,17.0,7.0,2.0,37.0,9.0,8.0,48.0,243,4.0,11.0,3.0,3.0,17.0,7.0,5.0,5.0,15.0,5.0,20.0,1.0,1.0,2.0,,3.0,14.0,2.0,17.0,79.0,0.4528301886792453,0.5,0.1956521739130435,23.931623931623932,0.6666666666666666,0.07352941176470588,0.07575757575757576,0.13131313131313133,0.049019607843137254,0.0625,0.043478260869565216,0.1956521739130435,0.3695652173913043,0.15217391304347827,0.5,0.14285714285714285,0.14285714285714285,0.391304347826087,0.45080000000000015,0.52118,0.4476071428571429,0.3541666666666667,9.767567567567568,24.866666666666667,0.37264150943396224,7.0,14.0,4.0,14.0,0.3783783783783784,0.36363636363636365,0.43478260869565216,0.5,0.4117647058823529,0.4375,5.0,1.0,2.0,11.0,14.0,1.0,6.0,1.0,7.0,,1.0,3.0,2.0,15.0,,2.0,3.0,7.0,1.0,,5.0,0.5,0.5384615384615384,0.02702702702702703,0.058823529411764705,0.10526315789473684,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6,0.2391304347826087,0.18181818181818182,0.18181818181818182,0.5,0.5,0.09803921568627451,0.11904761904761904,1.0,2.0,4.0,2.0,,8.0,2.0,2.0,,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.25806451612903225,,0.06666666666666667,,0.05555555555555555,0.18181818181818182,0.07407407407407407,0.5,0.3333333333333333,0.08333333333333333,4.0,2.0,4.0,,2.0,12.0,4.0,1.0,,1.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5714285714285714,,,,1.0,2.0,1.0,,2.0,0.16666666666666666,,,0.42857142857142855,2.0,0.2857142857142857,False,,2.0,,1.0,,,1.0,,1.0,,,,0.043478260869565216,,,,,,0.07142857142857142,,1.0,0.4444444444444444,0.16666666666666666,,,,,,
96,1610612757,Detlef Schrempf,Detlef Schrempf,96,POR,1392.0,23,-12,45,45,16.0,12.0,4.0,90,,,,,,,3.0,2.0,2.0,9.0,48,1.0,2.0,1.0,,2.0,,,3.0,4.0,,4.0,,,1.0,1.0,1.0,2.0,,2.0,16.0,0.75,0.3333333333333333,0.4,14.285714285714286,1.0,0.23076923076923078,,0.13043478260869565,,,0.2,,,,,,,0.4,0.48432,0.4208,0.4805,0.2222222222222222,16.400000000000002,23.15,0.35555555555555557,,2.0,1.0,,0.6666666666666666,0.5,0.7,0.3333333333333333,,,,,2.0,3.0,4.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,0.25,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,0.25,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,0.25,,,,,0.2222222222222222,,,1.0,,,3.0,,1.0,,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,1.0,0.5,False,1.0,2.0,,1.0,,,,,,,,,0.4,0.5,0.5,1.0,,,0.3333333333333333,,,,,,,,,,
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,5615.0,94,-29,176,175,52.0,39.0,18.0,351,4.0,3.0,,3.0,1.0,,23.0,1.0,5.0,27.0,203,4.0,7.0,,3.0,11.0,1.0,3.0,11.0,14.0,6.0,20.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,11.0,52.0,0.5,0.6111111111111112,0.041666666666666664,14.795918367346939,1.0,0.1896551724137931,0.05084745762711865,0.15476190476190477,0.06666666666666667,0.03225806451612903,0.3333333333333333,0.16666666666666666,0.125,0.041666666666666664,0.75,,,0.20833333333333334,0.4311916666666667,0.5781333333333333,0.4167142857142857,0.4074074074074074,14.856521739130434,25.7,0.29545454545454547,1.0,11.0,4.0,10.0,0.4782608695652174,0.5714285714285714,0.4583333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,4.0,,6.0,16.0,12.0,,3.0,2.0,5.0,2.0,3.0,,,12.0,,1.0,7.0,10.0,1.0,,,0.5454545454545454,0.8571428571428571,,,,0.11538461538461539,1.0,1.0,0.25,0.6666666666666666,0.375,0.375,0.8333333333333334,,,,3.0,4.0,8.0,8.0,3.0,2.0,,6.0,4.0,6.0,,1.0,1.0,1.0,0.07692307692307693,0.0967741935483871,0.14285714285714285,0.038461538461538464,0.14285714285714285,0.10526315789473684,,,1.0,0.2962962962962963,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.16666666666666666,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.4,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,6289.0,105,-38,199,197,65.0,48.0,20.0,396,7.0,,2.0,6.0,10.0,1.0,20.0,14.0,5.0,32.0,229,,5.0,2.0,2.0,10.0,10.0,1.0,9.0,14.0,2.0,16.0,6.0,4.0,3.0,2.0,7.0,7.0,1.0,10.0,65.0,0.4444444444444444,0.625,0.4117647058823529,19.457013574660635,0.42857142857142855,0.13636363636363635,0.014925373134328358,0.13131313131313133,0.020202020202020204,,0.17391304347826086,0.20588235294117646,0.17647058823529413,0.29411764705882354,,0.2857142857142857,0.14285714285714285,0.6176470588235294,0.4975132352941176,,0.48872857142857146,0.3125,9.23,24.557142857142853,0.32663316582914576,4.0,12.0,4.0,18.0,0.6,0.8,0.39705882352941174,0.5714285714285714,0.6666666666666666,0.8,4.0,2.0,4.0,7.0,6.0,2.0,5.0,1.0,6.0,1.0,,3.0,2.0,13.0,2.0,1.0,3.0,13.0,1.0,3.0,4.0,0.25,0.25,0.1,0.16666666666666666,0.047619047619047616,0.125,0.5714285714285714,0.6666666666666666,0.25,0.20588235294117646,0.5714285714285714,0.5714285714285714,0.25,1.0,0.11428571428571428,0.19047619047619047,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,0.12121212121212122,0.03125,,0.037037037037037035,0.10526315789473684,0.125,0.05263157894736842,1.0,,,,,1.0,,,3.0,,2.0,5.0,1.0,0.07142857142857142,,0.07142857142857142,,,,,,,0.14285714285714285,,,,4.0,1.0,,,,1.0,0.25,1.0,0.14285714285714285,False,1.0,4.0,,1.0,,,,1.0,1.0,,,,0.11764705882352941,0.25,0.25,1.0,,,0.14285714285714285,,,0.1111111111111111,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,6550.0,109,-31,208,203,75.0,46.0,20.0,411,12.0,2.0,2.0,8.0,12.0,5.0,31.0,12.0,12.0,48.0,238,2.0,8.0,5.0,2.0,16.0,12.0,1.0,5.0,8.0,1.0,9.0,2.0,2.0,8.0,4.0,9.0,12.0,1.0,16.0,75.0,0.4897959183673469,0.5714285714285714,0.27906976744186046,25.217391304347828,0.8888888888888888,0.07352941176470588,0.015151515151515152,0.061855670103092786,0.009900990099009901,,0.08333333333333333,0.27906976744186046,0.18604651162790697,0.27906976744186046,0.6666666666666666,0.15384615384615385,0.38461538461538464,0.5581395348837209,0.5028488372093023,0.55955,0.4535807692307693,0.3333333333333333,8.990322580645161,24.850000000000005,0.3605769230769231,4.0,15.0,4.0,20.0,0.4838709677419355,0.5,0.4186046511627907,0.5384615384615384,0.5,0.5,6.0,1.0,5.0,11.0,10.0,,8.0,5.0,13.0,2.0,4.0,1.0,3.0,31.0,,4.0,2.0,6.0,1.0,,5.0,0.3333333333333333,0.35714285714285715,,,,0.07692307692307693,0.5,0.5,0.5,0.2558139534883721,0.45454545454545453,0.45454545454545453,,0.5,0.10416666666666667,0.1388888888888889,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.034482758620689655,,0.07142857142857142,,0.05555555555555555,,0.038461538461538464,,0.5,0.041666666666666664,2.0,2.0,2.0,,2.0,,2.0,5.0,2.0,,0.16666666666666666,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.4,0.16666666666666666,,,,1.0,1.0,1.0,,,0.3333333333333333,6.0,,0.5,2.0,0.2857142857142857,False,,,,,,,3.0,,1.0,,,,,,,,,,,,,0.125,,,,,,1.0,1.0
781,1610612757,Will Perdue,Will Perdue,781,POR,37.0,1,-4,2,2,2.0,2.0,,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,629.0,10,-6,21,21,7.0,5.0,2.0,42,,,,1.0,,,1.0,,,,27,,1.0,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,,7.0,,,,13.043478260869565,0.5,,0.2,0.09090909090909091,0.14285714285714285,,,,1.0,,,,,,0.3908,,0.3908,,12.8,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
393,1610612757,Rod Strickland,Rod Strickland,393,POR,57.0,1,-1,2,2,,,1.0,4,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
