EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,Offensive Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3Assists,FTOffRebounds,OffFTReboundPct,on,SelfOReb,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3SecondViolations
1594,1610612752,Rick Brunson,Rick Brunson,1594,NYK,1.0,-2.0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
349,1610612752,Mark Jackson,Mark Jackson,349,NYK,243.0,-1.0,8,8,16,7,4.0,8.0,2.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,5137.0,,155,69,309,154,86.0,154.0,31.0,31.0,0.2012987012987013,19.0,2.0,8.0,1.0,2.0,2.0,5.0,1.0,3.0,11.0,2.0,5.0,15.0,3.0,12.0,6.0,25.0,2.0,2.0,4.0,4.0,2.0,8.0,6.0,3.0,1.0,10.0,3.0,1.0,4.0,3.0,7.0,3.0,2.0,1.0,1.0,17.0,2.0,1.0,4.0,5.0,2.0,7.0,2.0,1.0,1.0,7.0,1.0,4.0,1.0,3.0,8.0,1.0,2.0,4.0,8.0,6.0,1.0,2.0,1.0,4.0,2.0,0.2,0.2,0.6666666666666666,0.25,0.2727272727272727,0.3333333333333333,0.35185185185185186,0.4166666666666667,0.3333333333333333,0.4444444444444444,0.06666666666666667,0.2,21.34831460674157,0.875,0.05970149253731343,0.03636363636363636,0.05555555555555555,0.058823529411764705,0.0273972602739726,0.10526315789473684,0.06666666666666667,0.05263157894736842,0.06060606060606061,0.05555555555555555,0.2962962962962963,0.25,0.25,0.5,0.07407407407407407,0.5,0.5,0.18518518518518517,0.4,0.5,0.037037037037037035,0.4074074074074074,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.7407407407407407,0.3,0.4937384615384615,0.3853333333333333,0.03571428571428571,0.0625,0.16,7.720000000000001,28.033333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,3830.0,3.0,118,56,234,125,64.0,116.0,26.0,26.0,0.22413793103448276,15.0,8.0,9.0,1.0,6.0,1.0,6.0,2.0,1.0,3.0,,10.0,21.0,2.0,5.0,9.0,35.0,2.0,1.0,3.0,3.0,2.0,18.0,6.0,,,3.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,,12.0,2.0,1.0,3.0,4.0,3.0,7.0,2.0,2.0,,4.0,,2.0,,2.0,4.0,,,3.0,6.0,14.0,5.0,3.0,,3.0,2.0,0.1,0.1,1.0,0.4,0.4,0.47619047619047616,0.5,0.546875,0.25,0.19230769230769232,0.09523809523809523,0.16666666666666666,26.470588235294116,1.0,0.057692307692307696,0.05128205128205128,0.1111111111111111,0.06557377049180328,0.057692307692307696,0.06666666666666667,0.1,,0.07142857142857142,0.1111111111111111,0.34615384615384615,0.8888888888888888,0.8888888888888888,0.125,0.23076923076923078,0.16666666666666666,0.2,0.23076923076923078,0.16666666666666666,0.2,0.07692307692307693,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,0.5384615384615384,0.3333333333333333,0.4548615384615386,0.42488333333333334,0.1724137931034483,0.20833333333333334,0.08571428571428572,8.452380952380953,24.059999999999995,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.07692307692307693,0.07692307692307693,0.1,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.5053,0.05714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
969,1610612752,Travis Knight,Travis Knight,969,NYK,1.0,-2.0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,3196.0,-9.0,97,46,194,102,53.0,97.0,21.0,21.0,0.21649484536082475,10.0,,,2.0,7.0,4.0,5.0,,3.0,4.0,3.0,6.0,12.0,3.0,4.0,6.0,27.0,3.0,3.0,4.0,12.0,,12.0,6.0,3.0,,4.0,3.0,,2.0,,2.0,,,1.0,1.0,4.0,,,2.0,2.0,,2.0,,,,1.0,,,1.0,1.0,2.0,,,1.0,3.0,6.0,1.0,2.0,,12.0,,,,0.6666666666666666,0.75,0.75,0.5,0.65625,0.7105263157894737,0.75,0.25,,,19.09090909090909,0.5,0.045454545454545456,,,0.034482758620689655,,,,0.18181818181818182,,,,,,,0.4375,0.2857142857142857,0.2857142857142857,0.3125,0.8,0.8,,0.25,0.75,0.75,0.6666666666666666,0.5,0.25,0.75,0.38241875,0.3797083333333333,0.058823529411764705,0.07692307692307693,0.4444444444444444,13.591666666666667,25.075,,,,,,,,3.0,6.0,,,,1.0,1.0,,,,,,,,,,,,,0.45585,0.2222222222222222,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,3541.0,14.0,105,38,214,94,59.0,109.0,25.0,25.0,0.22935779816513763,14.0,6.0,10.0,2.0,4.0,1.0,2.0,,,,,9.0,16.0,,,8.0,26.0,1.0,,3.0,5.0,10.0,8.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,5.0,3.0,8.0,14.0,7.0,21.0,,,,1.0,,,2.0,1.0,3.0,,,5.0,9.0,12.0,6.0,1.0,,5.0,1.0,0.5555555555555556,0.7142857142857143,,,,0.5625,0.5625,0.6190476190476191,0.8333333333333334,,0.0625,,18.75,0.3333333333333333,0.17777777777777778,0.11904761904761904,0.25,0.19298245614035087,0.1320754716981132,,0.16666666666666666,0.23076923076923078,0.15,0.25,0.625,0.6,0.6666666666666666,0.5,0.25,0.5,0.5,0.125,0.5,0.5,,,,,,,0.625,,0.49290625,0.5958,0.3,0.3,0.19230769230769232,4.262499999999999,,3.0,4.0,,,,3.0,4.0,,8.0,2.0,2.0,0.75,0.75,0.8,,0.18181818181818182,0.1875,0.1111111111111111,,,,1.0,0.75,,,,0.5700000000000001,0.3076923076923077,,,,,1.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.1,0.6,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,,,,True,,,,,,,,,,,,
779,1610612752,Glen Rice,Glen Rice,779,NYK,4758.0,2.0,139,58,279,140,79.0,140.0,27.0,27.0,0.19285714285714287,18.0,3.0,3.0,3.0,8.0,3.0,12.0,1.0,1.0,6.0,1.0,9.0,23.0,1.0,7.0,7.0,28.0,3.0,1.0,5.0,7.0,8.0,10.0,3.0,,,6.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,7.0,,3.0,6.0,11.0,2.0,13.0,2.0,1.0,1.0,3.0,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,7.0,8.0,2.0,2.0,,7.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.14285714285714285,0.14285714285714285,0.391304347826087,0.35,0.4117647058823529,0.5,0.23333333333333334,0.043478260869565216,,23.92638036809816,0.6,0.09836065573770492,,0.1875,0.11688311688311688,0.014705882352941176,,0.08333333333333333,0.058823529411764705,0.125,0.1875,0.1,1.0,1.0,,0.26666666666666666,0.375,0.42857142857142855,0.4,0.25,0.25,0.03333333333333333,0.2,0.16666666666666666,0.16666666666666666,1.0,0.25,0.3333333333333333,0.16666666666666666,0.44415166666666667,0.3946625,0.0625,0.08,0.25,13.356521739130434,24.685714285714287,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,0.5,0.5,0.125,0.058823529411764705,,0.07142857142857142,,,,0.5,1.0,,,,0.5585,0.07142857142857142,,1.0,,,1.0,,1.0,,,0.3333333333333333,0.25,0.5,,,,,,,,2.0,2.0,1.0,1.0,,1.0,,,0.2857142857142857,,,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,0.16666666666666666,True,,,,,,,,,,,,
948,1610612752,Marcus Camby,Marcus Camby,948,NYK,2803.0,1.0,85,37,169,87,47.0,84.0,13.0,13.0,0.15476190476190477,10.0,3.0,6.0,1.0,2.0,,,,,,,4.0,8.0,,,1.0,9.0,,,,,4.0,4.0,,,,,,,1.0,,1.0,,1.0,,,2.0,2.0,3.0,8.0,13.0,4.0,17.0,,,,,,,,,,,,4.0,6.0,5.0,2.0,1.0,,,,0.5,1.0,,,,0.5,0.5,0.45,,,,,10.416666666666668,,0.25,0.06666666666666667,0.25,0.25,0.07894736842105263,0.1,0.2,0.2222222222222222,0.2777777777777778,0.25,0.75,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,,,,,,,,,,0.75,,0.5215,,0.2222222222222222,0.2222222222222222,,2.3,,2.0,3.0,,,,2.0,3.0,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.125,0.08333333333333333,0.16666666666666666,,,,1.0,0.6666666666666666,,,,0.5618,0.4444444444444444,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,1.0,,1.0,,,0.4,,,,1.0,,,,,1.0,0.25,True,,,,,,,,,,,,
970,1610612752,Othella Harrington,Othella Harrington,970,NYK,2175.0,-6.0,66,31,128,57,36.0,62.0,10.0,10.0,0.16129032258064516,9.0,2.0,5.0,,1.0,,,,,,,2.0,6.0,,,,4.0,2.0,,,2.0,2.0,2.0,,,,,,3.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,3.0,4.0,7.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,2.0,9.0,1.0,1.0,,,2.0,,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,0.5,,11.267605633802818,0.5,0.06666666666666667,0.043478260869565216,0.125,0.07894736842105263,0.12903225806451613,,,0.08333333333333333,0.08333333333333333,0.125,0.8333333333333334,0.4,1.0,0.5,0.16666666666666666,,,,,,,,,,,,0.8333333333333334,,0.5414833333333334,0.53035,0.16666666666666666,0.16666666666666666,0.5,2.0500000000000003,,,3.0,,,,,3.0,,,3.0,1.0,,,,,0.375,0.125,0.42857142857142855,,,,1.0,,,,,0.4988,,,,,,1.0,,1.0,,,0.5,0.5,,,,,1.0,2.0,,,,2.0,,,,,,0.6,,,,,,,1.0,0.5,,,,True,,,,,,,,,,,,
