EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,HeaveAttempts,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffensiveGoaltends,BadPassOutOfBoundsTurnovers,OffCorner3ReboundPct,on,FTOffRebounds,OffFTReboundPct
721,1610612754,Tyus Edney,Tyus Edney,721,IND,42.0,1,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
147,1610612754,Jalen Rose,Jalen Rose,147,IND,1587.0,26,-14.0,54,55,30.0,31.0,7.0,109,1.0,1.0,,,1.0,2.0,2.0,2.0,3.0,,,,,1.0,,,5.0,6.0,,1.0,4.0,14.0,66,1.0,1.0,,,2.0,4.0,4.0,,2.0,10.0,6.0,4.0,,,1.0,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,,,3.0,,3.0,,3.0,,,,,1.0,1.0,,,,1.0,,2.0,4.0,,,4.0,,1.0,1.0,10.0,30.0,1.0,0.6,0.6,,,,0.8333333333333334,1.0,1.0,0.7142857142857143,1.0,1.0,0.7777777777777778,1.0,1.0,0.14285714285714285,,,,15.873015873015873,1.0,,0.125,,,,0.11538461538461539,,,,0.25,0.08333333333333333,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,0.14285714285714285,,,,,,,,,0.25,,0.2857142857142857,,0.41892857142857143,0.3779,0.43535,0.125,0.14285714285714285,0.14285714285714285,0.7142857142857143,11.966666666666667,27.1,0.5555555555555556,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1510.0,25,-15.0,52,53,28.0,29.0,7.0,105,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,,,2.0,,2.0,2.0,5.0,,4.0,1.0,5.0,63,1.0,1.0,,,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,5.0,2.0,7.0,2.0,9.0,,1.0,1.0,,2.0,2.0,1.0,,,3.0,2.0,4.0,5.0,,,2.0,,,1.0,1.0,28.0,1.0,0.5,1.0,,,,0.4,1.0,,0.2222222222222222,1.0,,0.25,1.0,0.1,0.4444444444444444,,,,21.311475409836067,0.6666666666666666,0.5,0.21739130434782608,0.06666666666666667,,0.1,0.2,0.08,0.125,0.14285714285714285,0.125,0.2727272727272727,,,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.2222222222222222,,,,1.0,1.0,,,,,0.5,0.5555555555555556,,0.4305888888888889,0.5824,0.4026875,,,0.4,0.2,10.64,25.275,0.5384615384615384,,1.0,,,1.0,,,,,,,,0.25,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,False,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,796.0,13,-11.0,25,24,20.0,14.0,5.0,49,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,35,,,,,,1.0,2.0,,,2.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,2.0,2.0,,,,,,,1.0,,,1.0,1.0,,4.0,1.0,1.0,,,,,2.0,20.0,2.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.5,0.5,,10.0,,,,0.2,,0.14285714285714285,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3523,,0.3523,,,,1.0,8.9,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
365,1610612754,Derrick McKey,Derrick McKey,365,IND,536.0,9,-3.0,19,22,14.0,14.0,2.0,41,,,,,,,,,,,,,,,,,,,,,1.0,1.0,20,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,,1.0,1.0,14.0,,,,,,,,,,,,,0.5,,0.5,,,,,9.090909090909092,,0.3333333333333333,,,,0.16666666666666666,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,False,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1559.0,26,-13.0,54,53,30.0,30.0,7.0,107,2.0,2.0,,,1.0,1.0,2.0,2.0,4.0,,1.0,,1.0,5.0,,4.0,5.0,8.0,1.0,6.0,7.0,20.0,65,,1.0,,,,3.0,4.0,5.0,5.0,14.0,8.0,2.0,3.0,,5.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,1.0,,,,,3.0,2.0,,1.0,,3.0,1.0,,2.0,,,7.0,1.0,3.0,1.0,14.0,30.0,1.0,0.8,0.8,1.0,0.16666666666666666,0.16666666666666666,0.625,,0.75,0.4642857142857143,,0.5,0.5882352941176471,,0.6363636363636364,0.42857142857142855,,,,31.746031746031747,1.0,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,0.5,0.07142857142857142,,,,0.35714285714285715,0.2,0.2,1.0,,,,,,0.1111111111111111,0.4444444444444444,0.5714285714285714,0.2,0.4628464285714286,0.4144,0.42850000000000005,0.1875,0.3,,0.7,11.6875,25.400000000000002,0.5555555555555556,1.0,1.0,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,1.0,1.0,,,,,0.2,,,0.25,,,,,,,,,,,False,1.0,1.0
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1203.0,20,-10.0,38,39,14.0,16.0,7.0,77,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,2.0,5.0,,,1.0,5.0,50,1.0,1.0,,1.0,3.0,,,,,,,4.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,,,,,2.0,1.0,1.0,1.0,,3.0,,,1.0,,1.0,2.0,,,1.0,,14.0,,,,,,,0.4,1.0,,0.4,1.0,,0.4166666666666667,0.75,,,,,,19.148936170212767,0.6666666666666666,0.5,0.2777777777777778,0.1,0.5,0.14285714285714285,0.3,0.11764705882352941,0.2,0.2,0.14285714285714285,0.375,,,0.2,1.0,1.0,,0.4,,,,0.4,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,0.2,,0.4150600000000001,,,,,0.6,,12.559999999999999,,0.3684210526315789,,,,,1.0,1.0,,1.0,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,False,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,470.0,8,-3.0,17,18,17.0,18.0,2.0,35,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,16,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,3.0,,3.0,1.0,4.0,,,,,2.0,2.0,,,,2.0,2.0,,1.0,,,2.0,,,1.0,2.0,17.0,1.0,,,,,,,,,,,,0.5,,0.5,,,,,21.05263157894737,1.0,,0.3333333333333333,,,0.5,0.3333333333333333,0.125,,1.0,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3335,,0.3335,,,,1.0,4.3,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
721,1610612754,Tyus Edney,Tyus Edney,721,IND,510.0,8,-3.0,20,20,13.0,13.0,3.0,40,2.0,3.0,,,2.0,,2.0,,1.0,,,,,1.0,,1.0,2.0,6.0,,1.0,,4.0,19,,,,,,2.0,5.0,1.0,,4.0,4.0,,,,1.0,,,3.0,,3.0,,1.0,,2.0,6.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,4.0,13.0,1.0,1.0,1.0,,,,0.3333333333333333,,0.4,0.2857142857142857,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.14285714285714285,,,,29.166666666666668,,,,,,,,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,,,0.14285714285714285,,,,,,,,0.14285714285714285,,,,,,,,,0.3333333333333333,0.16666666666666666,0.5714285714285714,,0.45135000000000003,,0.439375,,,,1.0,6.033333333333334,28.6,0.65,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,
64,1610612754,Sam Perkins,Sam Perkins,64,IND,151.0,3,-2.0,7,7,,6.0,1.0,14,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,11,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,,1.5,,,1.0,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.5844,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,229.0,4,,8,8,8.0,8.0,2.0,16,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.4623,,0.4623,,,,,2.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
440,1610612754,Zan Tabak,Zan Tabak,440,IND,154.0,3,-1.0,6,6,6.0,6.0,2.0,12,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,6.0,,,,,,,,,,,,,0.5,,0.5,,,,,12.5,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
