EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,OffAtRimReboundPct,PenaltyArc3Frequency,SecondChanceAtRimFGM,OffThreePtRebounds,FTDefRebounds,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedLongMidRange,OffFTReboundPct,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,on,3SecondViolations,Corner3PctBlocked,Blocked3s,BlockedArc3
690,1610612753,Don Reid,Don Reid,690,ORL,467.0,8,10.0,16,16,4.0,5.0,3,32,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,11,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,2.0,3,,1.0,,1.0,,,,,,,,2.0,3.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,1.0,,,0.5,,,0.5,,,0.5,,,,9.090909090909092,,,0.125,0.25,0.1,0.18181818181818182,,,,,,0.25,,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,1.0,,,1.0,,0.57045,0.5439,,,,,,,25.7,0.25,,,0.5,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,371.0,6,7.0,11,10,10.0,2.0,4,21,2.0,2.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,5.0,5,2.0,2.0,,,4.0,2.0,2.0,1.0,5.0,,4.0,,,4.0,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,3,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,5.0,10.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,,,,,18.75,,0.2,0.4,,0.16666666666666666,0.25,,0.3333333333333333,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,0.5502,0.5502,0.5502,,,0.8,1.0,,,0.9090909090909091,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,3364.0,56,-20.0,113,105,33.0,49.0,13,218,6.0,9.0,1.0,3.0,5.0,5.0,12.0,11.0,22.0,,3.0,,22.0,43.0,,4.0,5.0,49.0,129,1.0,1.0,,,2.0,6.0,13.0,2.0,14.0,16.0,28.0,,,2.0,3.0,,1.0,7.0,4.0,11.0,1.0,3.0,3.0,2.0,2.0,26.0,1.0,1.0,8.0,9.0,3.0,12,,1.0,1.0,,3.0,,1.0,,2.0,3.0,2.0,2.0,5.0,,,9.0,3.0,5.0,1.0,2.0,,2.0,2.0,1.0,14.0,33.0,1.0,0.36363636363636365,0.38095238095238093,,,,0.5116279069767442,1.0,0.46153846153846156,0.46808510638297873,1.0,0.375,0.49,1.0,0.4117647058823529,0.0851063829787234,0.023255813953488372,,,42.06349206349206,1.0,0.1951219512195122,0.024390243902439025,0.16666666666666666,0.19148936170212766,0.05172413793103448,,0.047619047619047616,,0.19047619047619047,0.3076923076923077,0.2,,,0.5,0.19148936170212766,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2553191489361702,0.4166666666666667,0.4166666666666667,0.2,0.46808510638297873,0.5,0.5238095238095238,0.45454545454545453,0.06382978723404255,,,,1.0,,0.3125,0.6,0.2765957446808511,,0.4162755319148937,0.5164,0.433509375,0.10204081632653061,0.1111111111111111,0.04081632653061224,0.2857142857142857,11.93488372093023,25.0,0.2920353982300885,2.0,3.0,,0.125,1.0,2.0,,0.045454545454545456,,0.11764705882352941,0.14285714285714285,1.0,,1.0,1.0,,,1.0,,,0.25,0.3333333333333333,0.02127659574468085,,,,,,0.0625,,,,,1.0,,,,,,,,False,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,1428.0,24,3.0,52,46,16.0,9.0,4,98,2.0,6.0,,1.0,3.0,,2.0,,1.0,,1.0,,2.0,9.0,,1.0,3.0,7.0,46,,1.0,,1.0,1.0,1.0,6.0,1.0,3.0,,4.0,,,,1.0,,,2.0,2.0,4.0,1.0,1.0,,,2.0,10.0,,,3.0,3.0,,3,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,4.0,,,2.0,,,,,,3.0,16.0,1.0,,,,,,0.2222222222222222,,0.16666666666666666,0.2,,0.14285714285714285,0.2916666666666667,0.25,0.1875,0.1,,,,23.21428571428571,0.5,0.17647058823529413,,,0.13636363636363635,,,,,0.18181818181818182,0.25,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,0.1,,,,0.1,,,,,,0.42857142857142855,0.3333333333333333,0.7,,0.45015499999999997,,0.3939071428571429,,,0.14285714285714285,0.42857142857142855,2.9666666666666663,24.7,0.3076923076923077,1.0,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,1236.0,21,,40,41,6.0,17.0,4,81,,,,,,,,3.0,5.0,,,,3.0,5.0,,,,6.0,38,,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,,6,,,,,,1.0,,1.0,,1.0,1.0,4.0,5.0,1.0,,,,,,,,,,,,6.0,,1.0,1.0,,,,0.6,,,0.6,,,0.6,,,,,,,13.636363636363637,,0.07142857142857142,,0.2,0.10526315789473684,,,,,0.16666666666666666,,0.2,,,,,,,,,,,,1.0,0.6,0.6,1.0,,,,,,,,,,,0.36484000000000005,,0.2732,,,,,17.6,,0.15,,,,,,,4.0,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,3769.0,63,-23.0,127,119,35.0,52.0,14,246,1.0,1.0,,,,1.0,1.0,2.0,4.0,2.0,6.0,1.0,4.0,6.0,2.0,7.0,1.0,15.0,148,,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,,,6.0,2.0,,,,,,,,,,,,,3.0,3.0,1.0,4,,,,,1.0,,,,1.0,1.0,,1.0,4.0,,,2.0,,,1.0,1.0,1.0,,1.0,,3.0,35.0,,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,,1.0,0.5384615384615384,0.75,1.0,0.5357142857142857,0.75,0.75,0.5384615384615384,,,,10.638297872340425,1.0,0.06818181818181818,,,0.05555555555555555,0.015873015873015872,,,,0.043478260869565216,0.15384615384615385,,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,,0.3076923076923077,0.5,0.5,0.5,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,0.6153846153846154,0.3333333333333333,0.4825307692307692,0.55455,0.3878,,,0.2,0.2,14.016666666666666,25.200000000000006,0.2755905511811024,,,,,,1.0,,,,0.05555555555555555,0.07142857142857142,,,1.0,,1.0,1.0,1.0,,1.0,0.14285714285714285,,0.07692307692307693,,,,1.0,1.0,,,,,,,,,,,,,,False,,1.0,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,1056.0,18,10.0,38,32,12.0,7.0,3,70,,,,,,,,,,1.0,2.0,,,,4.0,5.0,,12.0,33,,,,,,,,,,,,12.0,,,2.0,1.0,,3.0,,3.0,,,,1.0,2.0,6.0,,1.0,1.0,2.0,,2,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,12.0,,,,1.0,0.8,0.8,,,,1.2,,,1.2,,,1.0,,,,14.634146341463415,1.0,0.08333333333333333,,0.3333333333333333,0.13333333333333333,,,,,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,,,,,,0.4,0.5,0.5,1.0,,,,,1.0,0.5,0.55509,,,,,,,,24.360000000000003,0.3157894736842105,,,,,,,,,,,,,3.0,3.0,,,,,,,,,0.6,1.0,1.0,1.0,,,,,,,,,,,,,,,,False,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,2785.0,46,-22.0,95,88,30.0,51.0,12,183,1.0,1.0,,,,,3.0,,2.0,,2.0,,1.0,6.0,,3.0,1.0,3.0,113,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,2.0,,,4.0,,4.0,,,1.0,,3.0,8.0,1.0,,1.0,1.0,1.0,2,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,4.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,30.0,2.0,,,,,,0.16666666666666666,,,0.1111111111111111,,,0.1111111111111111,,,0.3333333333333333,,,,10.2803738317757,0.5,0.030303030303030304,0.02857142857142857,,0.025,0.0196078431372549,0.09090909090909091,,,,0.09090909090909091,,,,1.0,0.1111111111111111,1.0,1.0,,0.3333333333333333,,,,0.2222222222222222,,,,0.2222222222222222,,,,,,,,0.4444444444444444,,0.4528833333333333,0.3309,0.4081,,,0.3333333333333333,,10.433333333333335,24.766666666666666,0.3157894736842105,,,,,,,,,,,,,,1.0,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,1.0,,,False,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,2499.0,42,-33.0,83,80,24.0,41.0,8,163,3.0,5.0,1.0,,,2.0,3.0,1.0,5.0,1.0,5.0,1.0,6.0,13.0,2.0,7.0,,18.0,109,1.0,1.0,1.0,,5.0,1.0,2.0,,2.0,8.0,4.0,6.0,,2.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,1.0,2.0,3.0,1.0,4,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,1.0,1.0,,2.0,24.0,,0.6666666666666666,0.8,1.0,0.2857142857142857,0.2857142857142857,0.46153846153846156,1.0,0.5,0.45,1.25,0.2,0.45,1.25,0.2,0.35,0.15384615384615385,0.2,,21.978021978021978,,0.07142857142857142,,0.2,0.09090909090909091,0.023809523809523808,,,0.2,,0.1,0.25,,,,0.25,0.6,0.75,0.6666666666666666,0.15,0.6666666666666666,0.6666666666666666,0.5,0.25,0.2,0.25,1.0,0.25,0.2,0.2,1.0,0.5,0.5,,,0.6,0.2,0.4536575,0.588,0.33548000000000006,,,0.2777777777777778,0.1111111111111111,10.015384615384615,25.400000000000002,0.2891566265060241,2.0,3.0,,0.4,1.0,1.0,,0.2,,0.0625,0.08333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,0.1,0.5,0.5,1.0,1.0,1.0,0.2,,,,,,,,,,,,,False,,,,
680,1610612753,John Amaechi,John Amaechi,680,ORL,872.0,15,-6.0,29,25,7.0,,2,54,1.0,2.0,,,,,1.0,,,,,,1.0,3.0,,,3.0,5.0,32,,,,2.0,2.0,,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,,,,1.0,1,,1.0,,1.0,,,,,,,,,1.0,,,4.0,,2.0,,1.0,,1.0,1.0,1.0,,7.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,1.0,,,,,,16.129032258064516,,,0.1111111111111111,,,0.09090909090909091,0.3333333333333333,,,,,,,,1.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.45966666666666667,,,0.4,0.4,0.4,,4.666666666666667,,0.2413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
690,1610612753,Don Reid,Don Reid,690,ORL,1010.0,17,-21.0,33,31,13.0,26.0,4,64,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,3.0,3.0,,,2.0,8.0,56,1.0,1.0,,,2.0,1.0,1.0,,2.0,4.0,2.0,,,2.0,,,,,,,,,,,,,3.0,1.0,3.0,5.0,3.0,8,,,,,,1.0,,2.0,,2.0,,4.0,6.0,,1.0,6.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,13.0,,0.6666666666666666,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,21.62162162162162,,0.25,0.21428571428571427,0.5,0.2857142857142857,0.1875,0.3333333333333333,0.2,0.6666666666666666,0.25,,,1.0,,1.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,0.3333333333333333,,0.33326666666666666,0.4233,0.4233,0.5,0.5,0.25,0.25,3.466666666666667,,0.3939393939393939,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,508.0,8,-3.0,18,16,4.0,5.0,3,34,1.0,2.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,23,1.0,2.0,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,3,,,,,1.0,,,,1.0,1.0,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,,2.0,,,4.0,,,,,,,0.5,0.5,,0.5,0.5,,0.3333333333333333,0.5,,,,,,14.285714285714286,1.0,0.25,0.4,,0.125,0.3333333333333333,,0.5,,0.5,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,,,,1.0,,0.59085,0.59085,,,,1.0,,,,0.2222222222222222,,,0.3333333333333333,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,1.0,1.0
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,413.0,7,,12,12,,3.0,3,24,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2,,1.0,1.0,,,,,,,,,3.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,0.4,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
