EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,3SecondViolations,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangeAssists,LongMidRangeAssists,Loose Ball Fouls,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceFtPoints,Offensive Fouls,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,on,DefensiveGoaltends,PtsUnassisted3s,Corner3PctBlocked
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,8353.0,139,-8,286,283,54.0,71,34,569,5.0,10.0,3.0,7.0,2.0,4.0,12.0,30.0,5.0,21.0,1.0,1.0,1.0,1.0,22.0,61,1.0,1.0,12.0,59.0,281,4.0,10.0,8.0,4.0,10.0,1.0,1.0,3.0,14.0,28.0,16.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,8.0,2.0,19.0,2.0,23.0,10.0,33.0,3.0,6.0,6.0,5.0,3.0,1.0,2.0,6.0,1.0,2.0,8.0,13.0,14.0,1.0,1.0,7.0,6.0,3.0,3.0,6.0,4.0,14.0,54.0,5.0,0.6363636363636364,0.7368421052631579,1.0,1.0,1.0,1.0,0.36065573770491804,0.4,0.4,0.3790322580645161,0.4,0.5,0.4264705882352941,0.4,0.5416666666666666,0.016129032258064516,0.04918032786885246,0.06666666666666667,0.047619047619047616,22.5609756097561,0.8333333333333334,0.25,0.15702479338842976,0.06722689075630252,0.08695652173913043,0.06666666666666667,0.14583333333333334,0.06711409395973154,0.08,0.08333333333333333,0.05172413793103448,0.08695652173913043,0.0975609756097561,0.15151515151515152,0.2127659574468085,0.1111111111111111,0.08333333333333333,0.6666666666666666,0.16129032258064516,0.5,0.5,0.4,0.4838709677419355,0.4,0.42857142857142855,0.6666666666666666,0.3387096774193548,0.23809523809523808,0.25,0.8,0.016129032258064516,1.0,1.0,1.0,0.7,0.42857142857142855,0.36363636363636365,0.5,0.09090909090909091,1.0,0.1774193548387097,1.0,0.4296983870967742,0.519125,0.4805454545454545,0.10294117647058823,0.1044776119402985,0.13559322033898305,0.23728813559322035,10.024590163934427,24.3,0.1888111888111888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,958.0,16,-6,33,33,5.0,28,3,66,,1.0,,,,,,,,,,,,,,1,,,,,38,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,1.0,3.0,4.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,7.894736842105263,0.5,,0.08333333333333333,0.14285714285714285,,0.5,0.07692307692307693,0.1875,0.16666666666666666,0.3333333333333333,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5519,,,,,,,,,0.15151515151515152,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,455.0,8,-11,14,13,,1,1,27,,,,,,,,2.0,,,,,,,,2,,,,,19,,,,,,,,,,,,,,,,,3.0,,3.0,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.43955,,,,,,,10.1,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,2832.0,47,-15,99,97,23.0,44,10,196,1.0,2.0,,,,,,1.0,5.0,12.0,,,,,6.0,15,,,3.0,15.0,101,,,,,2.0,,,,,12.0,,,,,,,1.0,1.0,2.0,1.0,,,5.0,,1.0,2.0,3.0,,5.0,1.0,6.0,,4.0,3.0,2.0,,,2.0,2.0,,,5.0,7.0,3.0,1.0,,2.0,,,,,,,23.0,1.0,1.0,1.0,,,,,0.4,,,0.4,,,0.46875,,,,,,,16.363636363636363,1.0,,0.08571428571428572,0.027777777777777776,0.2222222222222222,,0.11363636363636363,0.020833333333333332,,0.1111111111111111,,,0.06666666666666667,,0.14285714285714285,0.3333333333333333,,,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,,,,0.8,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,,,0.13333333333333333,,0.40032666666666666,,0.35625,0.125,0.125,,,15.586666666666666,,0.23232323232323232,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,3705.0,62,5,121,118,42.0,47,16,239,2.0,3.0,,,1.0,1.0,1.0,4.0,6.0,10.0,1.0,3.0,,1.0,9.0,17,2.0,5.0,3.0,27.0,112,1.0,2.0,2.0,3.0,6.0,,2.0,2.0,8.0,8.0,10.0,6.0,,3.0,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,,7.0,,7.0,3.0,10.0,,2.0,1.0,3.0,2.0,1.0,1.0,4.0,,1.0,3.0,5.0,5.0,1.0,,2.0,,,,,,8.0,42.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.4,,0.4,0.5294117647058824,0.5,0.5,0.5454545454545454,0.3333333333333333,0.375,0.5625,0.3333333333333333,0.4,0.22727272727272727,,,,19.71830985915493,0.75,,0.125,0.0425531914893617,,0.07142857142857142,0.10294117647058823,0.04918032786885246,,,0.09090909090909091,0.09090909090909091,0.05263157894736842,0.26666666666666666,0.09090909090909091,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,0.25,0.25,,0.45454545454545453,0.6,0.6,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,0.125,1.0,0.125,,0.36363636363636365,0.3333333333333333,0.44640681818181815,0.48687499999999995,0.43572500000000003,0.08695652173913043,0.1111111111111111,0.07407407407407407,0.2962962962962963,12.511764705882353,23.860000000000003,0.34710743801652894,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.5,0.5,1.0,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,True,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,5820.0,97,17,201,202,33.0,37,25,403,1.0,5.0,,2.0,,,10.0,15.0,6.0,13.0,2.0,10.0,1.0,4.0,17.0,33,4.0,15.0,12.0,58.0,191,,2.0,2.0,,1.0,1.0,5.0,3.0,6.0,30.0,4.0,12.0,,10.0,2.0,3.0,3.0,1.0,4.0,1.0,,,9.0,,5.0,3.0,4.0,2.0,9.0,5.0,14.0,,6.0,4.0,5.0,3.0,2.0,2.0,7.0,1.0,1.0,8.0,13.0,20.0,2.0,,8.0,1.0,1.0,,1.0,,6.0,33.0,1.0,0.8823529411764706,0.8823529411764706,1.0,0.26666666666666666,0.2,0.26666666666666666,0.5151515151515151,,,0.4791666666666667,,0.25,0.5087719298245614,0.2,0.3333333333333333,0.3125,0.09090909090909091,0.06666666666666667,,27.586206896551726,0.7142857142857143,0.4,0.045454545454545456,0.06329113924050633,0.16666666666666666,,0.0660377358490566,0.049019607843137254,0.06666666666666667,0.13043478260869565,0.024390243902439025,,0.07407407407407407,0.037037037037037035,0.029411764705882353,0.21428571428571427,,,0.10416666666666667,0.2,0.3333333333333333,1.0,0.3125,0.6666666666666666,0.7142857142857143,0.8,0.2708333333333333,0.46153846153846156,0.46153846153846156,1.0,0.20833333333333334,0.2,0.2,1.0,0.6666666666666666,,,,0.6666666666666666,0.25,0.4166666666666667,0.2,0.4576697916666666,0.5436166666666666,0.4392333333333333,0.14814814814814814,0.20512820512820512,0.034482758620689655,0.10344827586206896,11.039393939393939,24.19333333333333,0.16417910447761194,2.0,1.0,0.4,,1.0,2.0,,2.0,5.0,1.0,,1.0,,3.0,0.10416666666666667,0.4,0.4,1.0,,0.16666666666666666,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,7898.0,132,3,272,270,54.0,70,33,542,3.0,6.0,,1.0,1.0,1.0,3.0,4.0,11.0,30.0,3.0,12.0,1.0,5.0,17.0,40,3.0,12.0,7.0,50.0,262,,1.0,4.0,2.0,4.0,1.0,5.0,2.0,9.0,2.0,32.0,9.0,,11.0,3.0,1.0,41.0,7.0,48.0,4.0,3.0,13.0,103.0,1.0,5.0,1.0,10.0,,11.0,6.0,17.0,2.0,5.0,2.0,8.0,4.0,4.0,4.0,12.0,2.0,3.0,2.0,11.0,10.0,1.0,1.0,3.0,,,,,,9.0,54.0,1.0,0.058823529411764705,0.058823529411764705,1.0,0.25,0.2,0.2727272727272727,0.425,,0.5,0.41346153846153844,0.375,0.3888888888888889,0.4375,0.4,0.4090909090909091,0.23076923076923078,0.025,,0.03333333333333333,21.72523961661342,0.6666666666666666,,0.08620689655172414,0.044642857142857144,0.043478260869565216,0.034482758620689655,0.07913669064748201,0.0425531914893617,,0.029411764705882353,0.07407407407407407,0.045454545454545456,0.05128205128205128,0.03225806451612903,0.15217391304347827,,0.06896551724137931,,0.11538461538461539,0.5,0.5,,0.07692307692307693,0.75,0.75,,0.5769230769230769,0.36666666666666664,0.3793103448275862,0.09090909090909091,0.23076923076923078,0.25,0.2727272727272727,1.0,0.25,,0.1111111111111111,1.0,0.5555555555555556,0.2,0.34615384615384615,0.2727272727272727,0.45653921568627454,0.5455666666666666,0.42812222222222224,0.05555555555555555,0.07142857142857142,0.08,0.18,14.392500000000002,26.400000000000006,0.19852941176470587,3.0,,,,14.0,14.0,,,,,3.0,3.0,1.0,2.0,,,,,0.75,,,1.0,,,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.2,0.3333333333333333,1.0,,,,True,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,4681.0,78,-13,166,166,13.0,25,19,332,9.0,11.0,1.0,2.0,,,1.0,3.0,,,1.0,6.0,,,10.0,14,2.0,9.0,4.0,30.0,169,1.0,2.0,2.0,,,,,,,12.0,8.0,6.0,2.0,6.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,,14.0,,1.0,1.0,8.0,1.0,10.0,1.0,11.0,,3.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,5.0,4.0,,,2.0,,,,,,,13.0,,0.6,0.6666666666666666,1.0,0.2222222222222222,,0.2222222222222222,0.7142857142857143,0.5,,0.5652173913043478,0.3333333333333333,,0.6,0.3333333333333333,,0.391304347826087,0.07142857142857142,,,13.829787234042554,1.0,0.25,0.12307692307692308,0.0136986301369863,0.09090909090909091,,0.11842105263157894,0.011111111111111112,0.08333333333333333,,,,0.045454545454545456,0.16666666666666666,0.16,0.09090909090909091,,,0.4782608695652174,0.8181818181818182,0.9,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5,,,,,0.8695652173913043,0.16666666666666666,0.6019847826086957,0.6051000000000001,,0.08,0.125,0.06666666666666667,,1.2142857142857142,24.522222222222222,0.0783132530120482,2.0,,0.09090909090909091,,2.0,2.0,,1.0,3.0,,1.0,1.0,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,3244.0,54,-5,104,100,35.0,23,13,204,4.0,9.0,1.0,4.0,2.0,5.0,,3.0,4.0,9.0,,1.0,,,8.0,21,1.0,3.0,5.0,24.0,101,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,9.0,12.0,4.0,3.0,2.0,1.0,,3.0,2.0,,2.0,,,,4.0,,2.0,1.0,6.0,1.0,8.0,2.0,10.0,,1.0,,,,3.0,,3.0,,,2.0,10.0,8.0,,,3.0,2.0,1.0,1.0,2.0,1.0,9.0,35.0,2.0,0.75,0.8571428571428571,1.0,0.3333333333333333,0.5,0.3333333333333333,0.38095238095238093,0.25,0.25,0.3958333333333333,0.25,0.35,0.42857142857142855,0.25,0.4090909090909091,0.125,0.14285714285714285,0.3333333333333333,,25.833333333333336,,0.25,0.11764705882352941,0.043478260869565216,0.16666666666666666,,0.12280701754385964,0.03636363636363636,,0.0625,0.05,,0.1875,0.125,0.05263157894736842,0.2,,0.5,0.375,0.4444444444444444,0.5714285714285714,0.5,0.125,,,,0.375,0.4444444444444444,0.4444444444444444,1.0,0.041666666666666664,,,,1.0,0.25,0.5,0.4,,,0.5,,0.48546249999999996,0.5748249999999999,0.505215,0.1111111111111111,0.125,0.08333333333333333,0.375,9.752380952380951,23.8,0.33653846153846156,1.0,,0.2222222222222222,,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,0.08333333333333333,0.5,0.5,1.0,,0.2,,,2.0,,,,,,,,,,,,,1.0,0.5,,True,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,3819.0,64,-7,134,133,11.0,9,16,267,2.0,5.0,2.0,5.0,,1.0,3.0,6.0,,1.0,,,,,5.0,12,,,,10.0,131,2.0,6.0,4.0,,1.0,,,,,8.0,2.0,,2.0,,,,,,,,,,,3.0,4.0,4.0,12.0,,16.0,7.0,23.0,1.0,,,,,1.0,,1.0,,,6.0,10.0,,,,,7.0,6.0,1.0,7.0,5.0,,11.0,1.0,0.8,1.0,,,,,0.4166666666666667,0.3333333333333333,,0.4166666666666667,0.3333333333333333,,0.4166666666666667,0.3333333333333333,,,,,,8.441558441558442,,,0.21428571428571427,0.06451612903225806,0.3333333333333333,0.23076923076923078,0.23529411764705882,0.09333333333333334,0.09090909090909091,0.09523809523809523,0.03333333333333333,,0.11764705882352941,0.125,0.34782608695652173,0.4,0.14285714285714285,0.7142857142857143,0.4166666666666667,0.4,0.4,0.5,0.5,0.5,0.5,1.0,0.08333333333333333,,,,,,,,0.8333333333333334,0.4,1.0,,,,0.4166666666666667,,0.4587833333333333,0.456375,0.5706,,,0.4,,6.858333333333333,,0.08208955223880597,,,,0.75,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,True,,,
