EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,NonShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Steals,BadPassSteals,SecondChanceTurnovers,OffLongMidRangeReboundPct,ShortMidRangeAssists,Travels,Offensive Fouls,Loose Ball Fouls,AtRimPctBlocked,DefCorner3ReboundPct,LostBallSteals,BadPassTurnovers,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,on,AtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,AtRimAssists,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,112.0,2,7.0,4,3,,,,7,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,2190.0,36,-19.0,66,66,15.0,43.0,12.0,132,,,,,1.0,3.0,4.0,2.0,82.0,1.0,,,,4.0,,8.0,5.0,15.0,,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5714285714285714,11.538461538461538,,,,,,0.8571428571428571,0.5341714285714285,,0.429,3.766666666666666,24.975,0.22727272727272727,1.0,2.0,,,,,,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,,2.0,,,4.0,,,,5.0,,5.0,1.0,6.0,1.0,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,0.5,,0.19230769230769232,,0.16129032258064516,0.027777777777777776,,0.2727272727272727,0.4,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,0.5714285714285714,,,,,,1.0,,,1.0,,,,,,,,,,,4.0,3.0,1.0,,,,,,,0.08333333333333333,,0.1,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,22365.0,373,-28.0,689,685,197.0,219.0,88.0,1374,24.0,54.0,4.0,1.0,52.0,110.0,42.0,216.0,735.0,5.0,24.0,40.0,6.0,14.0,5.0,34.0,36.0,197.0,6.0,0.4727272727272727,0.4605263157894737,0.5664893617021277,0.27631578947368424,24.968632371392722,0.35526315789473684,0.4444444444444444,0.4528301886792453,0.02631578947368421,0.05263157894736842,0.4934210526315789,0.48746381578947373,0.47557307692307693,0.49863750000000007,10.56909090909091,24.54285714285714,0.28592162554426703,21.0,33.0,4.0,6.0,7.0,9.0,7.0,23.0,10.0,38.0,4.0,10.0,12.0,76.0,7.0,14.0,6.0,23.0,13.0,12.0,22.0,66.0,64.0,33.0,8.0,38.0,10.0,8.0,8.0,43.0,7.0,62.0,13.0,75.0,7.0,2.0,4.0,4.0,11.0,2.0,11.0,85.0,7.0,35.0,66.0,0.6153846153846154,0.6666666666666666,0.9166666666666666,0.2857142857142857,0.2857142857142857,0.5,0.5416666666666666,0.4473684210526316,0.6111111111111112,0.5476190476190477,0.6875,0.07272727272727272,0.21739130434782608,0.6363636363636364,0.2692307692307692,0.16226415094339622,0.027972027972027972,0.16717325227963525,0.03494623655913978,0.03,0.19607843137254902,0.14102564102564102,0.1411764705882353,0.21710526315789475,0.6363636363636364,0.6774193548387096,0.1513157894736842,0.30434782608695654,0.3888888888888889,0.8571428571428571,0.6666666666666666,0.25,0.2631578947368421,0.2631578947368421,0.9,0.3157894736842105,0.6666666666666666,0.21052631578947367,0.25,0.7777777777777778,0.2777777777777778,0.2631578947368421,0.20994475138121546,0.2536231884057971,0.10648148148148148,0.3055555555555556,1.0,5.0,1.0,6.0,3.0,8.0,1.0,5.0,12.0,2.0,7.0,0.2,0.5,0.1875,0.05813953488372093,0.05128205128205128,0.05128205128205128,0.24444444444444444,0.025,0.25,0.5,11.0,6.0,3.0,0.009259259259259259,3.0,,2.0,6.0,0.06060606060606061,0.05263157894736842,5.0,3.0,8.0,4.0,8.0,,0.018518518518518517,3.0,5.0,0.625,False,0.47619047619047616,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,0.125,0.5,0.5,1.0,0.5,1.0,0.05555555555555555,0.5,0.06976744186046512,,,,,,,,,,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,8097.0,135,-38.0,255,250,92.0,99.0,34.0,505,4.0,8.0,,,15.0,36.0,,38.0,292.0,,9.0,10.0,,2.0,,4.0,28.0,92.0,6.0,0.4166666666666667,0.4166666666666667,0.475,,14.76510067114094,0.2222222222222222,0.5,0.5,,,0.5277777777777778,0.49183055555555566,0.5424454545454546,0.4414222222222222,5.858333333333333,,0.3607843137254902,8.0,19.0,5.0,11.0,2.0,3.0,3.0,9.0,,,,,,8.0,6.0,14.0,,12.0,3.0,,5.0,11.0,20.0,,10.0,,,4.0,12.0,6.0,2.0,12.0,16.0,28.0,1.0,,3.0,1.0,4.0,3.0,10.0,9.0,1.0,4.0,11.0,0.6666666666666666,1.0,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5,0.1111111111111111,,0.25,0.2,0.075,0.11538461538461539,0.09615384615384616,0.11764705882352941,0.05714285714285714,0.0967741935483871,0.08333333333333333,0.04,0.5277777777777778,0.42105263157894735,0.5333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.7857142857142857,0.45454545454545453,,0.3333333333333333,0.6666666666666666,,,0.10256410256410256,0.10256410256410256,0.3157894736842105,0.2894736842105263,,,,,,2.0,1.0,4.0,4.0,,1.0,,,0.16666666666666666,0.125,0.2,0.13333333333333333,0.11764705882352941,,,,7.0,7.0,,0.08823529411764706,,1.0,2.0,4.0,0.21052631578947367,0.2857142857142857,,,6.0,2.0,6.0,2.0,,4.0,4.0,0.6666666666666666,False,0.375,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,22237.0,371,-22.0,678,678,193.0,196.0,91.0,1356,7.0,25.0,,,48.0,132.0,,132.0,731.0,,30.0,46.0,6.0,13.0,6.0,32.0,36.0,193.0,6.0,0.36363636363636365,0.36363636363636365,0.43137254901960786,,21.0126582278481,0.1893939393939394,0.28,0.30434782608695654,,,0.2878787878787879,0.449085606060606,0.490565,0.4161433333333333,8.032575757575758,,0.28466076696165193,19.0,38.0,3.0,10.0,4.0,6.0,22.0,69.0,,,,,,36.0,6.0,21.0,7.0,19.0,16.0,,13.0,45.0,50.0,,6.0,,,16.0,22.0,35.0,7.0,52.0,29.0,81.0,7.0,,6.0,4.0,13.0,1.0,12.0,45.0,3.0,20.0,45.0,0.5208333333333334,0.5555555555555556,,,,0.2857142857142857,0.5333333333333333,0.2857142857142857,0.5333333333333333,0.38,0.5769230769230769,0.12121212121212122,0.08695652173913043,0.5384615384615384,0.2692307692307692,0.12962962962962962,0.07665505226480836,0.13636363636363635,0.07588075880758807,0.10679611650485436,0.09278350515463918,0.16279069767441862,0.13793103448275862,0.2878787878787879,0.5,0.6333333333333333,0.5227272727272727,0.3188405797101449,0.3492063492063492,0.45454545454545453,0.42857142857142855,,,,,0.47619047619047616,0.3,,0.2,0.6666666666666666,,,0.1342281879194631,0.1342281879194631,0.14393939393939395,0.3409090909090909,,,,,,7.0,1.0,6.0,10.0,2.0,4.0,,,0.16666666666666666,0.07317073170731707,0.07692307692307693,0.07894736842105263,0.17073170731707318,0.029411764705882353,,,6.0,3.0,,0.04716981132075472,2.0,,4.0,4.0,0.21052631578947367,0.15789473684210525,3.0,3.0,4.0,4.0,4.0,1.0,0.08,,2.0,0.5,False,0.631578947368421,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0625,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,24378.0,406,-55.0,755,750,205.0,238.0,96.0,1505,21.0,67.0,7.0,2.0,51.0,144.0,42.0,178.0,818.0,6.0,38.0,76.0,11.0,43.0,11.0,97.0,23.0,205.0,2.0,0.3541666666666667,0.3870967741935484,0.4362745098039216,0.22580645161290322,26.08695652173913,0.3602150537634409,0.31343283582089554,0.3181818181818182,0.03763440860215054,0.10526315789473684,0.45698924731182794,0.47121989247311824,0.4741125,0.41032075471698115,10.66111111111111,24.9595238095238,0.271523178807947,19.0,43.0,2.0,6.0,4.0,8.0,11.0,34.0,12.0,35.0,4.0,13.0,14.0,34.0,3.0,13.0,4.0,16.0,14.0,15.0,24.0,64.0,26.0,30.0,2.0,35.0,12.0,9.0,9.0,31.0,1.0,38.0,10.0,48.0,13.0,3.0,11.0,2.0,24.0,3.0,10.0,42.0,5.0,11.0,64.0,0.2549019607843137,0.26,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3684210526315789,0.3157894736842105,0.37735849056603776,0.38095238095238093,0.48484848484848486,0.0625,0.029411764705882353,0.5416666666666666,0.03225806451612903,0.10726643598615918,0.027522935779816515,0.10422535211267606,0.024330900243309004,,0.05263157894736842,0.14457831325301204,0.14130434782608695,0.23118279569892472,0.4418604651162791,0.5277777777777778,0.1827956989247312,0.3235294117647059,0.3333333333333333,0.45454545454545453,0.047619047619047616,0.1881720430107527,0.34285714285714286,0.34285714285714286,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.21052631578947367,0.1509433962264151,0.5,0.24528301886792453,0.34285714285714286,0.06217616580310881,0.07333333333333333,0.0898876404494382,0.3595505617977528,2.0,4.0,2.0,4.0,12.0,32.0,11.0,1.0,6.0,4.0,11.0,0.3333333333333333,0.26666666666666666,0.09090909090909091,0.011904761904761904,0.05434782608695652,0.012987012987012988,0.10638297872340426,0.037037037037037035,0.5,0.3076923076923077,12.0,11.0,,0.03389830508474576,8.0,,6.0,,0.16279069767441862,0.05263157894736842,1.0,11.0,1.0,1.0,2.0,,0.014925373134328358,,,,False,0.3684210526315789,2.0,,2.0,,13.0,,,1.0,,,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.03773584905660377,,0.023255813953488372,,2.0,,,,1.0,1.0,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,20692.0,345,-40.0,638,636,175.0,199.0,88.0,1274,7.0,19.0,,,24.0,62.0,37.0,120.0,692.0,3.0,12.0,34.0,12.0,58.0,9.0,128.0,18.0,175.0,2.0,0.3870967741935484,0.4696969696969697,0.5180180180180181,0.37373737373737376,17.9384203480589,0.1919191919191919,0.3684210526315789,0.3888888888888889,,,0.6262626262626263,0.5055383838383838,0.40137999999999996,0.4936925925925926,8.316129032258065,24.65675675675676,0.274294670846395,11.0,25.0,,1.0,2.0,5.0,6.0,18.0,15.0,37.0,3.0,15.0,15.0,27.0,1.0,5.0,1.0,6.0,5.0,15.0,14.0,39.0,14.0,30.0,,37.0,15.0,6.0,3.0,16.0,1.0,24.0,6.0,30.0,13.0,6.0,10.0,7.0,23.0,8.0,5.0,31.0,1.0,8.0,39.0,0.2916666666666667,0.2916666666666667,0.6666666666666666,0.40540540540540543,0.40540540540540543,0.2,0.4166666666666667,0.3125,0.46296296296296297,0.3125,0.5588235294117647,0.0967741935483871,0.1111111111111111,0.5652173913043478,0.045454545454545456,0.06694560669456066,0.010526315789473684,0.07692307692307693,0.016483516483516484,0.01020408163265306,0.07865168539325842,0.0379746835443038,0.08450704225352113,0.25252525252525254,0.44,0.5,0.18181818181818182,0.3333333333333333,0.375,0.5,0.14285714285714285,0.37373737373737376,0.40540540540540543,0.4166666666666667,0.6666666666666666,0.125,,0.375,0.18518518518518517,0.4,0.5555555555555556,0.40540540540540543,0.07547169811320754,0.11594202898550725,0.05,0.325,1.0,5.0,1.0,5.0,15.0,46.0,11.0,3.0,7.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.11666666666666667,0.0379746835443038,,0.0410958904109589,0.12195121951219512,0.018867924528301886,0.3333333333333333,0.3333333333333333,6.0,4.0,1.0,0.019801980198019802,14.0,1.0,1.0,1.0,0.12,0.10526315789473684,2.0,6.0,1.0,,1.0,,0.05263157894736842,1.0,,,False,0.2727272727272727,,,,3.0,21.0,,6.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,0.02702702702702703,0.02702702702702703,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,10932.0,182,-7.0,337,334,98.0,123.0,46.0,671,4.0,9.0,3.0,,9.0,25.0,26.0,52.0,358.0,4.0,7.0,8.0,2.0,16.0,1.0,34.0,16.0,98.0,3.0,0.36,0.47058823529411764,0.49056603773584906,0.5098039215686274,16.28498727735369,0.17647058823529413,0.4444444444444444,0.4444444444444444,0.058823529411764705,,0.6666666666666666,0.5016441176470589,0.5736375,0.44638214285714284,10.328,24.626923076923074,0.29080118694362017,5.0,8.0,,,1.0,1.0,,8.0,10.0,23.0,4.0,6.0,10.0,4.0,,1.0,,6.0,1.0,7.0,4.0,15.0,10.0,18.0,,23.0,10.0,1.0,,9.0,1.0,11.0,1.0,12.0,4.0,4.0,7.0,2.0,11.0,6.0,9.0,4.0,,,15.0,0.5555555555555556,0.5555555555555556,0.6,0.38461538461538464,0.38461538461538464,,0.14285714285714285,0.6,0.39285714285714285,0.6,0.46875,0.04,0.125,0.36363636363636365,0.058823529411764705,0.07258064516129033,,0.06666666666666667,0.00546448087431694,,0.041666666666666664,0.05714285714285714,0.12195121951219512,0.1568627450980392,0.625,0.625,0.1568627450980392,,,,1.0,0.45098039215686275,0.43478260869565216,0.43478260869565216,0.6,,,0.8,0.07142857142857142,1.0,0.42857142857142855,0.43478260869565216,,,0.11538461538461539,0.28846153846153844,2.0,3.0,2.0,3.0,12.0,14.0,4.0,1.0,1.0,1.0,2.0,0.5,0.42857142857142855,0.038461538461538464,0.024390243902439025,,,0.05,0.03225806451612903,0.5,0.5,5.0,2.0,1.0,,3.0,1.0,,,,,3.0,2.0,1.0,,1.0,,,,,,False,0.2,,,1.0,1.0,7.0,,,,1.0,0.1111111111111111,,,,,1.0,0.07142857142857142,,,,1.0,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,15251.0,254,-31.0,455,463,117.0,115.0,58.0,918,2.0,9.0,,,27.0,51.0,,64.0,493.0,,8.0,18.0,1.0,5.0,1.0,11.0,36.0,117.0,5.0,0.5294117647058824,0.5294117647058824,0.5614035087719298,,12.835249042145595,0.17647058823529413,0.2222222222222222,0.2222222222222222,,,0.5294117647058824,0.4918,0.5484944444444443,0.5015749999999999,5.676470588235293,,0.2571428571428571,18.0,27.0,8.0,14.0,3.0,6.0,7.0,15.0,,,,,,10.0,11.0,21.0,4.0,26.0,3.0,,7.0,13.0,36.0,,14.0,,,1.0,21.0,38.0,4.0,47.0,24.0,71.0,2.0,2.0,8.0,,10.0,2.0,18.0,13.0,1.0,2.0,13.0,0.6666666666666666,0.9,,,,0.5238095238095238,0.375,0.5238095238095238,0.375,0.5416666666666666,0.5416666666666666,0.0196078431372549,0.06666666666666667,0.2,0.4,0.19289340101522842,0.11052631578947368,0.18220338983050846,0.1,0.10606060606060606,0.16666666666666666,0.23529411764705882,0.19117647058823528,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.4666666666666667,0.5,0.7142857142857143,1.0,,,,,0.6666666666666666,0.5714285714285714,,0.75,0.5,,,0.038461538461538464,0.038461538461538464,0.40625,0.203125,,,,,,4.0,,3.0,5.0,3.0,5.0,,,0.1282051282051282,0.06,0.1956521739130435,0.045454545454545456,0.10714285714285714,0.13636363636363635,,,4.0,2.0,,0.0641025641025641,1.0,1.0,1.0,7.0,,0.18181818181818182,2.0,2.0,29.0,4.0,29.0,1.0,,24.0,18.0,0.6206896551724138,False,0.6111111111111112,,,,,3.0,,,,1.0,0.16666666666666666,,,,0.25,,,,,,1.0,2.0,2.0,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,2057.0,34,25.0,69,70,31.0,48.0,15.0,139,1.0,2.0,2.0,1.0,5.0,10.0,4.0,19.0,70.0,2.0,2.0,6.0,,1.0,,2.0,6.0,31.0,3.0,0.5,0.6785714285714286,0.6785714285714286,0.2857142857142857,17.24137931034483,0.14285714285714285,0.5,0.5,0.14285714285714285,0.14285714285714285,0.7857142857142857,0.5184642857142857,0.5233333333333333,0.48061999999999994,4.71,23.95,0.4492753623188406,4.0,7.0,2.0,4.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,,2.0,5.0,,10.0,1.0,3.0,,8.0,4.0,6.0,2.0,2.0,1.0,1.0,5.0,4.0,,7.0,6.0,13.0,1.0,,,1.0,1.0,1.0,1.0,,,,8.0,0.4,0.5,0.6666666666666666,0.75,0.75,0.4,0.5,0.7142857142857143,0.8,0.7142857142857143,0.8,0.1,,1.0,,0.2,0.19230769230769232,0.2692307692307692,0.17142857142857143,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.25,0.5,0.5714285714285714,0.6666666666666666,0.07142857142857142,,,,1.0,0.14285714285714285,0.5,0.5,1.0,0.5714285714285714,0.5,0.14285714285714285,0.2,1.0,0.4,0.5,,,0.5263157894736842,0.42105263157894735,1.0,1.0,2.0,2.0,3.0,1.0,,1.0,3.0,,,1.0,0.6666666666666666,0.5,0.1111111111111111,0.21428571428571427,0.125,0.3333333333333333,,1.0,0.5,1.0,1.0,,0.2,1.0,,,,0.14285714285714285,0.6666666666666666,,,1.0,1.0,1.0,,,,1.0,1.0,False,0.25,2.0,1.0,1.0,,,,,,,,1.0,1.0,0.5,,1.0,0.2,1.0,,,,,,,,,,,,,1.0,1.0
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,4535.0,76,-2.0,148,152,43.0,83.0,24.0,300,1.0,2.0,1.0,,10.0,20.0,3.0,30.0,160.0,,3.0,6.0,1.0,3.0,1.0,7.0,12.0,43.0,2.0,0.5,0.5,0.5357142857142857,0.13043478260869565,17.045454545454547,0.08695652173913043,0.5,0.5,0.043478260869565216,,0.6956521739130435,0.5458608695652174,0.5538666666666666,0.4473375,3.9249999999999994,25.133333333333336,0.2905405405405405,8.0,13.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,,1.0,1.0,7.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,7.0,14.0,3.0,4.0,2.0,1.0,2.0,7.0,8.0,4.0,13.0,8.0,21.0,2.0,,,,2.0,,6.0,10.0,,1.0,7.0,0.7,0.875,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.25,0.5,0.4375,0.1,,1.0,0.3333333333333333,0.18181818181818182,0.10144927536231885,0.16071428571428573,0.09090909090909091,0.1,0.14285714285714285,0.18181818181818182,0.25,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.21739130434782608,0.2,0.2,1.0,1.0,0.08695652173913043,0.5,1.0,1.0,1.0,0.5,,0.5,0.5,0.25,0.5,0.041666666666666664,0.047619047619047616,0.16666666666666666,0.23333333333333334,,,,,,2.0,1.0,1.0,1.0,1.0,4.0,,,0.08333333333333333,0.05263157894736842,0.16,0.0625,0.125,0.1111111111111111,,,5.0,2.0,,,,,,1.0,0.15384615384615385,,3.0,2.0,,,,,,,,,False,0.625,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.5,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,1141.0,19,17.0,35,36,14.0,27.0,8.0,71,,1.0,,,1.0,4.0,1.0,3.0,39.0,,,2.0,1.0,1.0,1.0,3.0,1.0,14.0,,0.25,0.2,0.3,0.2,11.627906976744185,0.2,,,,,0.4,0.41265,,,8.6,24.5,0.4,1.0,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.09090909090909091,,0.07142857142857142,,,,,0.16666666666666666,0.2,1.0,1.0,0.4,,,,,0.2,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
