EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeAssists,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,Travels,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,on,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,1026.0,17,-21.0,30,31,3,15,3,61,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,2.0,43,1.0,1.0,2.0,2.0,2.0,2.0,2,1.0,1.0,1.0,3,3,1.0,1.0,1.0,0.5,0.25,0.25,0.5,14.705882352941176,1.0,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.25,0.25,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.75,0.446975,0.429,5.5,24.95,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,19502.0,325,-22.0,598,596,168,174,82,1194,15.0,26.0,21.0,41.0,5.0,11.0,42.0,93,45.0,190.0,650,6.0,13.0,54.0,41.0,38.0,54.0,67,7.0,3.0,12.0,31,168,5.0,0.6428571428571429,0.7297297297297297,0.45161290322580644,0.44565217391304346,0.5555555555555556,0.32608695652173914,26.180257510729614,0.5833333333333334,0.16740088105726872,0.16433566433566432,0.1839080459770115,0.16666666666666666,0.18840579710144928,0.5769230769230769,0.625,0.4666666666666667,0.15217391304347827,0.2971014492753623,0.2631578947368421,0.34375,0.5144927536231884,0.483129347826087,0.4957921875000001,10.72258064516129,24.504444444444445,0.2809364548494983,4.0,5.0,6.0,8.0,7.0,20.0,46.0,2.0,4.0,1.0,1.0,2.0,11.0,1.0,5.0,13.0,67.0,7.0,13.0,1.0,7.0,24.0,10.0,19.0,6.0,20.0,58.0,30.0,36.0,3.0,10.0,11.0,8.0,5.0,6.0,11.0,5.0,1.0,3.0,2.0,28.0,4.0,9.0,9.0,7.0,13.0,2.0,6.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,11.0,4.0,2.0,76.0,7.0,2.0,34.0,3.0,5.0,7.0,3.0,1.0,3.0,7.0,5.0,58.0,0.9230769230769231,0.28888888888888886,0.16666666666666666,0.46153846153846156,0.28888888888888886,0.5384615384615384,0.5263157894736842,0.4473684210526316,0.59375,0.5454545454545454,0.6904761904761905,0.08602150537634409,0.07692307692307693,0.2857142857142857,0.35,0.03543307086614173,0.15254237288135594,0.05,0.038922155688622756,0.057971014492753624,0.04597701149425287,0.01020408163265306,0.04,0.2,0.14705882352941177,0.1951219512195122,0.05555555555555555,0.02666666666666667,0.7142857142857143,0.3333333333333333,0.4666666666666667,0.8571428571428571,0.3333333333333333,0.43478260869565216,0.43478260869565216,0.7,0.028985507246376812,0.5,0.5,1.0,0.2682926829268293,0.2682926829268293,0.9090909090909091,0.2631578947368421,0.8,0.25,0.05263157894736842,0.2,1.0,0.25,0.75,0.0625,0.5,0.45454545454545453,0.2682926829268293,0.49328571428571427,0.22289156626506024,0.2833333333333333,0.06521739130434782,0.12631578947368421,0.30526315789473685,,,,,,,,,,,,,,,True,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,5551.0,93,-16.0,169,170,62,57,28,339,5.0,15.0,7.0,,,,11.0,29,,27.0,201,,,14.0,,4.0,8.0,23,,,,15,62,5.0,0.6363636363636364,1.0,0.3793103448275862,0.3793103448275862,0.421875,,15.686274509803921,,0.07407407407407407,0.1095890410958904,0.058823529411764705,0.09090909090909091,0.5172413793103449,0.3333333333333333,0.45454545454545453,0.2,0.2413793103448276,,,,0.5172413793103449,0.4845137931034483,0.36555,6.020689655172415,,0.3668639053254438,4.0,10.0,1.0,1.0,3.0,3.0,7.0,,,,,,,,,,5.0,5.0,12.0,,,10.0,2.0,6.0,,4.0,8.0,8.0,,,8.0,,4.0,2.0,,2.0,,,1.0,,4.0,4.0,11.0,4.0,,15.0,,5.0,5.0,,,,,,,5.0,3.0,,6.0,,,2.0,,1.0,5.0,3.0,,2.0,5.0,3.0,8.0,,,,,,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.13793103448275862,0.26666666666666666,,,0.14473684210526316,0.21052631578947367,0.16666666666666666,0.15,0.2,0.09523809523809523,0.12,0.16666666666666666,,0.06666666666666667,0.16666666666666666,0.2857142857142857,,0.6,0.42857142857142855,0.42857142857142855,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,0.8333333333333334,0.4,,,,,0.16666666666666666,1.0,,,,,0.5621444444444443,0.06451612903225806,0.06451612903225806,,0.37037037037037035,0.2962962962962963,1.0,2.0,,,,,,,,,,,,,True,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,19393.0,323,-15.0,591,588,164,171,82,1179,16.0,33.0,58.0,,,,39.0,113,,98.0,633,,,42.0,,27.0,44.0,68,7.0,3.0,12.0,32,164,7.0,0.5384615384615384,0.5675675675675675,0.34513274336283184,0.34513274336283184,0.392,,19.855072463768114,0.5833333333333334,0.11894273127753303,0.13333333333333333,0.06329113924050633,0.15384615384615385,0.2920353982300885,0.48484848484848486,0.6153846153846154,0.625,0.5132743362831859,,,,0.2920353982300885,0.4509079646017699,0.3978959999999999,8.032743362831859,,0.27749576988155666,2.0,8.0,2.0,4.0,18.0,5.0,22.0,,,,,,,,,,20.0,5.0,17.0,,4.0,14.0,12.0,25.0,,7.0,31.0,36.0,,,4.0,,15.0,6.0,6.0,12.0,6.0,,4.0,1.0,30.0,5.0,19.0,11.0,6.0,24.0,2.0,5.0,3.0,2.0,,5.0,4.0,,1.0,10.0,3.0,3.0,27.0,3.0,,14.0,,1.0,3.0,,,3.0,3.0,1.0,31.0,,,,,,0.29411764705882354,0.48,0.29411764705882354,0.48,0.3684210526315789,0.5166666666666667,0.13274336283185842,0.21212121212121213,0.10344827586206896,0.3157894736842105,0.07450980392156863,0.1896551724137931,0.06578947368421052,0.07250755287009064,0.07246376811594203,0.10227272727272728,0.05102040816326531,0.07042253521126761,,0.14285714285714285,0.20512820512820512,0.15789473684210525,0.03389830508474576,0.3333333333333333,0.3103448275862069,0.34615384615384615,0.5,0.19469026548672566,0.22727272727272727,0.25,0.4,,,,,,,,0.47058823529411764,0.25,,,,,0.16,0.5,,,,,0.49264375000000005,0.11290322580645161,0.11290322580645161,,0.14285714285714285,0.3163265306122449,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,True,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,22197.0,370,-40.0,682,680,194,208,95,1362,13.0,28.0,20.0,39.0,4.0,16.0,29.0,69,39.0,136.0,747,4.0,16.0,14.0,39.0,18.0,26.0,32,13.0,6.0,25.0,19,194,2.0,0.2413793103448276,0.2413793103448276,0.42028985507246375,0.49074074074074076,0.5413223140495868,0.3611111111111111,18.272841051314142,0.52,0.07003891050583658,0.078125,0.09278350515463918,0.03614457831325301,0.25925925925925924,0.4642857142857143,0.52,0.23076923076923078,0.18518518518518517,0.3611111111111111,0.4444444444444444,0.5161290322580645,0.6203703703703703,0.5022083333333333,0.4956758064516129,8.152173913043478,24.671794871794873,0.2844574780058651,,1.0,4.0,7.0,7.0,9.0,21.0,,,,,,16.0,2.0,5.0,16.0,30.0,1.0,5.0,2.0,1.0,9.0,8.0,15.0,5.0,17.0,48.0,44.0,30.0,18.0,,16.0,6.0,50.0,14.0,64.0,11.0,3.0,21.0,16.0,142.0,3.0,3.0,7.0,1.0,6.0,1.0,6.0,4.0,2.0,6.0,12.0,7.0,1.0,9.0,5.0,1.0,2.0,34.0,2.0,,9.0,,6.0,1.0,1.0,,,1.0,,48.0,0.625,0.41025641025641024,0.5,0.3125,0.41025641025641024,0.2,0.5333333333333333,0.4444444444444444,0.5,0.4444444444444444,0.6025641025641025,0.08695652173913043,0.10714285714285714,0.1,0.043478260869565216,0.010033444816053512,0.1111111111111111,0.03529411764705882,0.015625,,0.009615384615384616,0.018691588785046728,0.0379746835443038,,0.07792207792207792,0.11363636363636363,0.10526315789473684,0.017857142857142856,,0.35,0.3888888888888889,0.42857142857142855,0.19444444444444445,0.42857142857142855,0.45,0.1111111111111111,,,,,0.41025641025641024,0.42105263157894735,0.625,0.1111111111111111,,,,0.5,0.5,0.22580645161290322,0.5714285714285714,,,0.3125,0.41025641025641024,0.4305083333333333,0.0782608695652174,0.11842105263157894,,0.0661764705882353,0.35294117647058826,13.0,,1.0,,,0.047619047619047616,1.0,2.0,1.0,6.0,0.02564102564102564,0.02564102564102564,,,True,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,21249.0,354,-41.0,656,652,184,200,88,1308,15.0,36.0,29.0,35.0,5.0,13.0,44.0,123,40.0,164.0,717,6.0,15.0,20.0,35.0,26.0,33.0,45,7.0,7.0,16.0,19,184,1.0,0.22727272727272727,0.23255813953488372,0.35772357723577236,0.4263803680981595,0.4685714285714286,0.24539877300613497,24.96732026143791,0.4375,0.10483870967741936,0.10355987055016182,0.05263157894736842,0.14285714285714285,0.22085889570552147,0.4166666666666667,0.5172413793103449,0.3333333333333333,0.17791411042944785,0.2147239263803681,0.2631578947368421,0.2765957446808511,0.4662576687116564,0.4746932515337423,0.418922340425532,10.928455284552845,24.949999999999996,0.2804878048780488,1.0,5.0,4.0,7.0,9.0,20.0,58.0,2.0,5.0,1.0,,2.0,15.0,3.0,6.0,17.0,25.0,3.0,13.0,3.0,,15.0,11.0,32.0,6.0,18.0,58.0,68.0,36.0,15.0,2.0,15.0,9.0,27.0,7.0,34.0,7.0,,10.0,8.0,75.0,2.0,10.0,6.0,1.0,12.0,6.0,8.0,8.0,,3.0,9.0,,,3.0,9.0,,4.0,30.0,5.0,,9.0,1.0,7.0,1.0,,,1.0,2.0,,58.0,0.7058823529411765,0.425,0.5,0.4,0.425,0.23076923076923078,0.34375,0.39473684210526316,0.425531914893617,0.39473684210526316,0.5178571428571429,0.07317073170731707,0.19444444444444445,0.034482758620689655,0.045454545454545456,0.03460207612456748,0.09836065573770492,0.025974025974025976,0.03278688524590164,0.07228915662650602,0.01,0.02830188679245283,0.0273972602739726,,0.13157894736842105,0.11627906976744186,0.05555555555555555,0.06666666666666667,,0.3103448275862069,0.32142857142857145,0.4444444444444444,0.3558282208588957,0.3448275862068966,0.3508771929824561,0.05,0.03067484662576687,0.4,0.4,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2631578947368421,0.2,,0.05263157894736842,0.6,0.6666666666666666,0.14893617021276595,0.5714285714285714,0.0425531914893617,,0.46153846153846156,0.42857142857142855,0.47477,0.05952380952380952,0.07086614173228346,0.024390243902439025,0.09146341463414634,0.35365853658536583,9.0,,2.0,,,0.017241379310344827,,,,,,,1.0,1.0,True,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,12494.0,208,-33.0,375,376,93,98,48,751,17.0,25.0,14.0,,,,26.0,45,,58.0,409,,,36.0,,28.0,33.0,53,,,6.0,33,93,5.0,0.6923076923076923,0.9,0.5777777777777777,0.5777777777777777,0.6041666666666666,,12.5,,0.17834394904458598,0.164021164021164,0.18032786885245902,0.20454545454545456,0.5555555555555556,0.68,0.68,0.6470588235294118,0.3111111111111111,,,,0.5555555555555556,0.5005311111111111,0.5467571428571428,5.231111111111111,,0.248,7.0,12.0,3.0,6.0,7.0,2.0,6.0,,,,,,,,,,6.0,10.0,18.0,,3.0,23.0,3.0,7.0,,4.0,10.0,16.0,,,12.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,17.0,3.0,2.0,20.0,3.0,2.0,1.0,1.0,1.0,6.0,,,,15.0,6.0,1.0,7.0,1.0,,1.0,,3.0,25.0,20.0,1.0,4.0,25.0,17.0,10.0,,,,,,0.5555555555555556,0.42857142857142855,0.5555555555555556,0.42857142857142855,0.575,0.5555555555555556,0.022222222222222223,,0.07142857142857142,0.2857142857142857,0.10559006211180125,0.09375,0.06666666666666667,0.0970873786407767,0.16666666666666666,0.10909090909090909,0.0625,0.04878048780487805,0.25,0.15384615384615385,0.043478260869565216,0.2222222222222222,0.16666666666666666,0.68,0.5,0.5384615384615384,0.7142857142857143,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.6666666666666666,0.5833333333333334,0.2857142857142857,,,,0.8571428571428571,0.5,,,,,0.54049375,0.022222222222222223,0.022222222222222223,,0.39655172413793105,0.1724137931034483,,1.0,,1.0,2.0,,,1.0,,,,,,,True,,,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,1505.0,25,,44,44,19,9,7,88,1.0,1.0,,,,,1.0,1,,2.0,55,,,,,,,2,,,,5,19,2.0,,,1.0,1.0,1.0,,1.923076923076923,,,,,,1.0,1.0,1.0,,,,,,1.0,0.6177,,,,0.4318181818181818,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.07142857142857142,,0.16666666666666666,0.1,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,5452.0,91,-19.0,169,166,49,52,26,335,2.0,4.0,5.0,8.0,2.0,2.0,3.0,15,10.0,12.0,190,2.0,2.0,4.0,8.0,4.0,6.0,7,2.0,1.0,5.0,11,49,2.0,0.6666666666666666,0.6666666666666666,0.2,0.24,0.24,0.4,14.851485148514852,0.4,0.06779661016949153,0.06944444444444445,0.043478260869565216,0.045454545454545456,0.16,0.5,0.5,0.5,0.2,0.32,0.6666666666666666,0.2857142857142857,0.56,0.493056,0.4262285714285715,11.533333333333331,24.3,0.28994082840236685,,,1.0,1.0,,1.0,6.0,,2.0,,,,2.0,1.0,,2.0,,,1.0,1.0,,3.0,1.0,5.0,,,2.0,2.0,3.0,3.0,,2.0,,5.0,1.0,6.0,1.0,,3.0,2.0,13.0,1.0,,1.0,1.0,1.0,1.0,5.0,2.0,3.0,,3.0,1.0,1.0,2.0,5.0,,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,0.5,0.2,0.5,,0.2,,0.2,0.5,0.14285714285714285,0.5,0.14285714285714285,,,,0.125,,0.07692307692307693,0.047619047619047616,0.009708737864077669,,,,,0.2,0.14285714285714285,0.1,,0.05,,,,,0.24,0.16666666666666666,0.16666666666666666,1.0,0.08,,,,0.25,0.25,0.5,,,,,0.5,1.0,0.14285714285714285,1.0,,,,0.25,0.6017250000000001,,,,0.25,0.16666666666666666,,,,,,,,,,,,,,,True,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1966.0,33,,69,71,23,36,10,140,5.0,8.0,1.0,,,,5.0,9,,12.0,66,,,8.0,,3.0,6.0,10,1.0,1.0,1.0,9,23,2.0,0.8,1.0,0.5555555555555556,0.5555555555555556,0.6,,13.414634146341465,1.0,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.14285714285714285,0.8888888888888888,0.625,0.7142857142857143,0.8,0.1111111111111111,,,,0.8888888888888888,0.6123999999999999,,2.0555555555555554,,0.3333333333333333,1.0,3.0,,,,,,,,,,,,,,,2.0,1.0,3.0,,,2.0,,,,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,4.0,1.0,2.0,4.0,,4.0,2.0,2.0,,,,,,5.0,1.0,,2.0,,,,,1.0,,,,,,,2.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,0.1111111111111111,0.125,,0.3333333333333333,0.10810810810810811,0.25,,0.09302325581395349,0.16666666666666666,0.06666666666666667,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,0.5538666666666666,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,True,,,,
