EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangePctBlocked,PenaltyFtPoints,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,3pt And 1 Free Throw Trips
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,2710.0,45,-11,80,89,33,44,12,169,1.0,3.0,5.0,3,6,4.0,10,96,1.0,1,2.0,4.0,2,3,4,6,10.0,3.0,13.0,3.0,3.0,3.0,4.0,29.0,1,1.0,3,4,1,5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,5,1.0,4.0,2.0,4,33,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.625,1.0,0.6666666666666666,10.869565217391305,0.5,0.08823529411764706,0.03571428571428571,0.1111111111111111,0.09302325581395349,0.03225806451612903,0.125,0.13333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.8333333333333334,0.6,0.6,1.0,0.3537333333333333,0.4054,0.3713,0.25,0.25,0.4,0.4,15.116666666666667,0.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,15739.0,262,-9,467,473,64,62,79,940,14.0,5.0,17.0,25,55,3.0,71,496,8.0,16,2.0,18.0,2,3,10,36,10.0,6.0,16.0,1.0,6.0,3.0,1.0,38.0,18,5.0,28,34,20,54,6.0,1.0,4.0,1.0,7.0,,1.0,11,19,1.0,5.0,3.0,10,64,0.72,0.9473684210526315,0.45454545454545453,0.5,0.6666666666666666,0.44155844155844154,0.47058823529411764,0.625,0.44936708860759494,0.47368421052631576,0.625,15.24822695035461,0.8571428571428571,0.13793103448275862,0.08071748878923767,0.11363636363636363,0.13360323886639677,0.07462686567164178,0.04,0.16853932584269662,0.08450704225352113,0.08571428571428572,0.18181818181818182,0.22077922077922077,0.29411764705882354,0.29411764705882354,1.0,0.4845701298701299,0.4985,0.49024375000000003,0.0379746835443038,0.05263157894736842,0.2535211267605634,0.14084507042253522,7.827272727272727,0.13704496788008566,17.0,24.0,6.0,10.0,1.0,2.0,3.0,3.0,8.0,1.0,1.0,3.0,14.0,1.0,1.0,4.0,6.0,22.0,1.0,2.0,5.0,14.0,18.0,12.0,14.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,7.0,5.0,2.0,2.0,1.0,7.0,2.0,1.0,4.0,7.0,5.0,1.0,1.0,0.2727272727272727,0.4,0.2727272727272727,0.2857142857142857,0.045454545454545456,0.05454545454545454,0.125,0.125,0.14285714285714285,0.044444444444444446,0.09523809523809523,0.08823529411764706,0.05714285714285714,0.16279069767441862,0.2222222222222222,0.04878048780487805,0.7142857142857143,0.3116883116883117,0.7083333333333334,0.8095238095238095,0.5882352941176471,0.21428571428571427,0.21428571428571427,1.0,0.1038961038961039,0.375,0.42857142857142855,1.0,0.18181818181818182,0.21428571428571427,0.21428571428571427,1.0,0.5882352941176471,0.6,0.058823529411764705,0.25,0.5,0.125,1.0,0.5,0.25,0.5974025974025974,0.21428571428571427,25.44090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,1559.0,26,-4,47,47,15,19,8,94,4.0,,,6,11,,12,55,2.0,6,,4.0,1,3,2,8,,,,,,,,,5,,1,1,5,6,,,,,,,,3,4,,,,2,15,0.6666666666666666,0.8,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.3333333333333333,18.64406779661017,,0.09090909090909091,0.20833333333333334,,0.05,0.2,0.4444444444444444,,,,0.36363636363636365,,,,,0.5265818181818183,0.5676666666666667,0.5724333333333332,,,0.3333333333333333,0.16666666666666666,2.2545454545454544,0.3191489361702128,5.0,7.0,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,4.0,,2.0,,,3.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,0.2727272727272727,,,,,0.09090909090909091,,,0.16666666666666666,,0.5,1.0,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.6,0.25,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,,,,0.6363636363636364,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,44526.0,742,2,1330,1339,291,262,213,2669,87.0,3.0,15.0,65,158,36.0,166,1389,16.0,33,8.0,40.0,8,28,27,104,7.0,3.0,10.0,,4.0,2.0,1.0,23.0,46,16.0,87,114,54,168,9.0,1.0,6.0,17.0,26.0,5.0,4.0,30,80,20.0,53.0,21.0,27,291,0.8,0.9285714285714286,0.41139240506329117,0.48484848484848486,0.2857142857142857,0.4088050314465409,0.48484848484848486,0.27586206896551724,0.45604395604395603,0.5405405405405406,0.35526315789473684,13.09823677581864,0.34615384615384615,0.15934065934065933,0.07516339869281045,0.11188811188811189,0.14949201741654572,0.07541899441340782,0.1223021582733813,0.18410041841004185,0.12886597938144329,0.10526315789473684,0.5471698113207547,0.09433962264150944,0.2,0.2,1.0,0.4392683544303798,0.50359375,0.43106071428571424,0.12138728323699421,0.12209302325581395,0.24096385542168675,0.16265060240963855,6.667088607594938,0.21879699248120302,33.0,56.0,11.0,21.0,2.0,9.0,29.0,,,,,,1.0,,,1.0,,1.0,,,1.0,26.0,,18.0,,,21.0,,3.0,8.0,11.0,3.0,13.0,7.0,6.0,3.0,7.0,12.0,11.0,,1.0,12.0,5.0,6.0,,,,,0.006289308176100629,,0.13291139240506328,0.14285714285714285,,0.3548387096774194,0.07692307692307693,0.06589147286821706,0.05581395348837209,0.07317073170731707,0.1592920353982301,0.13793103448275862,0.04225352112676056,0.4166666666666667,0.3522012578616352,0.5892857142857143,0.6875,0.7575757575757576,0.3333333333333333,0.3918918918918919,0.8275862068965517,,,,,0.006289308176100629,,,,0.6363636363636364,0.5238095238095238,,0.3103448275862069,0.2222222222222222,,,0.034482758620689655,,0.3584905660377358,,60.6,0.14942528735632185,11.0,1.0,2.0,2.0,10.0,9.0,0.09090909090909091,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,True,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,36071.0,601,-10,1079,1078,234,221,176,2157,51.0,23.0,69.0,65,163,39.0,232,1141,13.0,23,2.0,37.0,17,39,71,72,81.0,3.0,84.0,2.0,28.0,30.0,23.0,171.0,18,17.0,50,69,20,89,19.0,5.0,14.0,14.0,33.0,3.0,3.0,15,44,2.0,47.0,17.0,71,234,0.5538461538461539,0.6101694915254238,0.3987730061349693,0.5652173913043478,0.4358974358974359,0.4684466019417476,0.603448275862069,0.5471698113207547,0.5110132158590308,0.6166666666666667,0.5916666666666667,20.10827532869296,0.5757575757575758,0.11627906976744186,0.03543307086614173,0.14782608695652175,0.12293577981651377,0.03395585738539898,0.07563025210084033,0.06315789473684211,0.20134228187919462,0.15217391304347827,0.24757281553398058,0.33495145631067963,0.3333333333333333,0.35384615384615387,0.7391304347826086,0.4473868292682927,0.47852884615384617,0.44496346153846156,0.08181818181818182,0.09659090909090909,0.15948275862068967,0.30603448275862066,10.445398773006136,0.21686746987951808,27.0,43.0,8.0,11.0,6.0,10.0,15.0,13.0,19.0,6.0,9.0,8.0,24.0,2.0,2.0,5.0,21.0,43.0,6.0,8.0,14.0,58.0,63.0,12.0,23.0,8.0,21.0,,1.0,2.0,2.0,3.0,24.0,9.0,15.0,5.0,4.0,3.0,,,3.0,3.0,1.0,5.0,1.0,0.4883720930232558,0.5714285714285714,0.5,0.2087378640776699,,0.12883435582822086,0.16279069767441862,,0.08695652173913043,0.024691358024691357,0.02358490566037736,0.022598870056497175,0.03225806451612903,0.08791208791208792,0.13043478260869565,0.03125,0.3333333333333333,0.2087378640776699,0.627906976744186,0.75,0.5555555555555556,0.29411764705882354,0.36585365853658536,0.26666666666666666,0.09223300970873786,0.6842105263157895,0.6842105263157895,1.0,0.11650485436893204,0.3333333333333333,0.3333333333333333,1.0,0.3793103448275862,0.7272727272727273,0.06896551724137931,0.18867924528301888,0.6,0.16981132075471697,0.6666666666666666,0.09433962264150944,0.4,0.4174757281553398,0.34782608695652173,26.048837209302324,0.19607843137254902,13.0,1.0,1.0,,7.0,7.0,,0.125,3.0,4.0,3.0,1.0,0.5,0.057971014492753624,0.13793103448275862,0.75,1.0,0.022727272727272728,,,,,,,,,,,,,,True,
727,1610612755,Eric Snow,Eric Snow,727,PHI,28267.0,471,11,840,842,229,204,127,1682,42.0,30.0,72.0,62,144,22.0,146,859,10.0,19,4.0,24.0,14,38,43,86,53.0,11.0,64.0,5.0,20.0,12.0,21.0,139.0,12,15.0,21,36,15,51,19.0,6.0,12.0,12.0,31.0,,5.0,17,42,,29.0,13.0,43,229,0.6935483870967742,0.7288135593220338,0.4305555555555556,0.5263157894736842,0.3684210526315789,0.4189189189189189,0.5263157894736842,0.358974358974359,0.453416149068323,0.5714285714285714,0.4479166666666667,19.2,0.6129032258064516,0.06287425149700598,0.03116883116883117,0.14423076923076922,0.0821917808219178,0.033482142857142856,0.047058823529411764,0.0738255033557047,0.05,0.13253012048192772,0.28378378378378377,0.4864864864864865,0.4166666666666667,0.4166666666666667,0.7666666666666667,0.4147773648648649,0.4047705882352941,0.39646923076923074,0.08227848101265822,0.08441558441558442,0.1643835616438356,0.2945205479452055,11.628472222222221,0.2726190476190476,16.0,30.0,3.0,3.0,6.0,9.0,16.0,,1.0,,,,3.0,,,1.0,,4.0,,,1.0,38.0,,6.0,3.0,,11.0,,6.0,3.0,,3.0,20.0,8.0,12.0,7.0,3.0,1.0,,,1.0,1.0,1.0,4.0,,,,,0.02702702702702703,,0.0763888888888889,0.23333333333333334,,,0.047619047619047616,0.032679738562091505,0.02040816326530612,0.058823529411764705,0.06153846153846154,0.19047619047619047,0.0410958904109589,1.0,0.20270270270270271,0.5333333333333333,0.6956521739130435,0.625,0.38095238095238093,0.42105263157894735,0.625,0.006756756756756757,,,,0.02027027027027027,,,,0.15789473684210525,1.0,,0.23076923076923078,0.6666666666666666,,,0.02564102564102564,,0.22972972972972974,,27.825000000000003,0.09523809523809523,15.0,,1.0,1.0,3.0,3.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,40757.0,679,17,1219,1219,255,206,195,2438,79.0,2.0,4.0,69,151,93.0,231,1245,23.0,42,32.0,78.0,10,21,52,72,8.0,5.0,13.0,1.0,4.0,1.0,3.0,31.0,70,20.0,110,143,78,221,10.0,,2.0,15.0,25.0,6.0,3.0,15,32,3.0,119.0,50.0,52,255,0.5217391304347826,0.6923076923076923,0.45695364238410596,0.5476190476190477,0.47619047619047616,0.45695364238410596,0.5476190476190477,0.47619047619047616,0.5606796116504854,0.639344262295082,0.6341463414634146,15.898141775636615,0.4,0.21696252465483234,0.12411347517730496,0.15625,0.2047244094488189,0.11497730711043873,0.16,0.24553571428571427,0.21787709497206703,0.14705882352941177,0.5231788079470199,0.026490066225165563,0.5,0.5,1.0,0.4520364238410596,0.5241973684210526,0.45884761904761906,0.2604166666666667,0.2604166666666667,0.33766233766233766,0.22510822510822512,5.131125827814569,0.20918785890073832,38.0,68.0,21.0,35.0,7.0,9.0,29.0,,,,,,,,,,,,,,,66.0,,34.0,,,10.0,,4.0,6.0,13.0,6.0,10.0,6.0,4.0,8.0,9.0,53.0,32.0,1.0,20.0,53.0,34.0,,,,,,,,0.06622516556291391,0.11764705882352941,,0.5416666666666666,0.061855670103092786,0.11764705882352941,0.10945273631840796,0.07792207792207792,0.15384615384615385,0.19230769230769232,0.08333333333333333,0.6415094339622641,0.4503311258278146,0.5588235294117647,0.6333333333333333,0.4473684210526316,0.3670886075949367,0.37662337662337664,0.5862068965517241,,,,,,,,,0.8333333333333334,0.6,,0.42857142857142855,0.7777777777777778,,,,,0.4503311258278146,,,0.02531645569620253,32.0,,,4.0,5.0,14.0,,0.14285714285714285,,,,,,,,,,,2.0,1.0,1.0,5.0,0.05,,,,,,,,,True,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,41557.0,693,26,1247,1249,262,228,204,2496,101.0,66.0,157.0,152,354,100.0,473,1300,14.0,38,4.0,41.0,19,61,87,124,86.0,14.0,100.0,8.0,34.0,19.0,33.0,214.0,11,20.0,42,62,11,73,26.0,5.0,16.0,15.0,41.0,4.0,7.0,5,29,1.0,127.0,36.0,87,262,0.40789473684210525,0.4105960264900662,0.4293785310734463,0.3684210526315789,0.3114754098360656,0.4238636363636364,0.39361702127659576,0.3246753246753247,0.46741344195519346,0.41836734693877553,0.4329896907216495,35.656836461126005,0.6341463414634146,0.0825147347740668,0.01916376306620209,0.15151515151515152,0.0967238689547582,0.01639344262295082,0.045112781954887216,0.091324200913242,0.06043956043956044,0.16981132075471697,0.22954545454545455,0.3568181818181818,0.42038216560509556,0.43137254901960786,0.4696969696969697,0.45893587699316635,0.42650625,0.459425974025974,0.0824524312896406,0.09375,0.08668076109936575,0.1839323467230444,10.882203389830508,0.21010425020048115,53.0,96.0,5.0,7.0,10.0,18.0,33.0,4.0,14.0,,2.0,19.0,72.0,9.0,4.0,14.0,23.0,86.0,9.0,4.0,16.0,180.0,48.0,2.0,72.0,19.0,26.0,2.0,6.0,,,3.0,33.0,21.0,12.0,10.0,6.0,5.0,1.0,2.0,2.0,6.0,4.0,1.0,0.6956521739130435,0.26744186046511625,0.25,0.26744186046511625,0.19545454545454546,0.023255813953488372,0.07344632768361582,0.13541666666666666,,,,0.012448132780082987,0.01,,0.10185185185185185,0.07692307692307693,0.012711864406779662,0.6666666666666666,0.21818181818181817,0.5520833333333334,0.6385542168674698,0.3584905660377358,0.32673267326732675,0.358695652173913,0.36363636363636365,0.031818181818181815,0.2857142857142857,0.2857142857142857,0.75,0.16363636363636364,0.2638888888888889,0.2714285714285714,0.6842105263157895,0.14893617021276595,0.7142857142857143,0.19148936170212766,0.23376623376623376,0.5555555555555556,0.025974025974025976,,0.18181818181818182,0.2857142857142857,0.41363636363636364,0.2638888888888889,25.76627906976744,0.0891089108910891,37.0,,2.0,2.0,5.0,18.0,,0.2,,,3.0,3.0,0.3333333333333333,0.025477707006369428,,,,0.033707865168539325,,,,,,3.0,21.0,16.0,1.0,1.0,0.027777777777777776,0.3333333333333333,1.0,True,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,2588.0,43,-2,74,85,20,20,7,159,2.0,,1.0,4,7,4.0,15,81,,2,,,1,2,4,8,3.0,,3.0,,2.0,1.0,,6.0,2,,2,3,2,5,1.0,,,1.0,2.0,,1.0,2,7,,7.0,3.0,4,20,1.0,1.0,0.5714285714285714,,0.5,0.55,,0.3333333333333333,0.5769230769230769,,0.5,18.072289156626507,0.5,0.058823529411764705,0.08,,0.046511627906976744,0.058823529411764705,,0.09090909090909091,,,0.2,0.1,,,,0.5596222222222222,0.4317,0.45885,0.25,0.3333333333333333,,0.26666666666666666,4.4714285714285715,0.2702702702702703,4.0,4.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,1.0,3.0,,,1.0,,3.0,,1.0,,,,,,1.0,,7.0,4.0,3.0,1.0,1.0,,,,,,,,1.0,0.3333333333333333,,0.5,0.3,,,,,0.3333333333333333,,0.14285714285714285,,,,,,,0.4,1.0,1.0,1.0,,,,0.1,1.0,1.0,1.0,0.2,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.7,,39.9,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,1705.0,28,15,53,54,28,18,8,107,,1.0,2.0,1,4,2.0,10,46,,1,,3.0,1,3,8,2,1.0,,1.0,,,1.0,,2.0,2,,2,2,2,4,1.0,,1.0,1.0,2.0,,,3,9,,2.0,1.0,8,28,1.0,1.0,0.25,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5555555555555556,0.5,0.6666666666666666,17.46031746031746,0.5,0.07407407407407407,0.10526315789473684,,0.06451612903225806,0.07692307692307693,0.1,0.09090909090909091,,,,0.25,0.5,0.5,1.0,0.5062125,0.5614,0.4864916666666667,0.1111111111111111,0.2,0.3,0.8,8.15,0.5283018867924528,,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,,3.0,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,,,,,,,,0.16666666666666666,,0.125,,,,0.25,,,,,,,0.125,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.75,0.3333333333333333,25.15,,,,,,1.0,,,,1.0,1.0,1.0,,0.5,,0.3333333333333333,1.0,,,,,,,,,3.0,,,,,,,True,
