EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,Steals,BadPassSteals,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,LostBallSteals,ShortMidRangePctAssisted,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,ShortMidRangeAssists,SelfOReb,BlockedAtRim,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,on,Travels,SecondChanceTurnovers,Loose Ball Fouls,3SecondViolations,PtsUnassisted3s,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,BlockedArc3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,1037.0,17.0,-10.0,31,31,7,12,7.0,62,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,40.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,7.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,7,0.2,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.2857142857142857,0.375,1.0,0.2,0.3333333333333333,23.80952380952381,1.0,0.4,0.25,0.16666666666666666,0.18181818181818182,0.14285714285714285,0.25,0.25,0.3333333333333333,0.2,0.6,0.2,1.0,1.0,0.2,0.6666666666666666,0.6,0.47916,0.48386666666666667,0.3686,0.2857142857142857,0.2857142857142857,0.75,0.5,4.52,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,1639.0,27.0,11.0,49,52,17,12,14.0,101,6.0,3.0,,1.0,,5.0,7.0,3.0,13.0,43.0,2.0,3.0,2.0,6.0,2.0,2.0,5.0,4.0,4.0,1.0,,1.0,,3.0,4.0,4.0,1.0,7.0,6.0,13.0,,,,1.0,,3.0,6.0,7.0,3.0,5.0,17,0.7142857142857143,0.6666666666666666,1.0,0.7142857142857143,0.6666666666666666,1.0,0.5909090909090909,0.6,0.8333333333333334,0.14285714285714285,,16.417910447761194,,0.3333333333333333,0.18181818181818182,0.14285714285714285,0.23076923076923078,0.14705882352941177,0.1,0.1,0.125,0.2,0.8571428571428571,0.14285714285714285,,,,1.0,0.8571428571428571,0.5232714285714286,0.5692333333333334,0.5621,0.3,0.3,0.46153846153846156,0.38461538461538464,0.7000000000000001,0.3469387755102041,5.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.6,1.0,1.0,0.5,0.5,0.16666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,1.0,0.5,0.8333333333333334,0.8333333333333334,0.6,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,2791.0,47.0,4.0,90,93,31,35,22.0,183,2.0,,,,4.0,2.0,6.0,2.0,9.0,93.0,,,2.0,2.0,1.0,2.0,2.0,4.0,,,4.0,4.0,3.0,8.0,2.0,7.0,,8.0,2.0,10.0,1.0,1.0,,1.0,,1.0,3.0,2.0,1.0,2.0,31,0.3333333333333333,,0.5,0.3181818181818182,,0.25,0.375,0.5,0.25,,,10.833333333333334,1.0,,0.21212121212121213,0.04,0.1951219512195122,0.03225806451612903,0.058823529411764705,0.05,0.23076923076923078,0.3076923076923077,0.18181818181818182,,,,0.36363636363636365,,0.6363636363636364,0.47558181818181816,0.6159,0.4286875,0.08333333333333333,0.14285714285714285,0.2222222222222222,0.2222222222222222,12.85,0.34444444444444444,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.125,,,,,0.14285714285714285,,,,,,,0.25,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45454545454545453,0.5,0.5,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,1.0,0.25,0.25,0.5,24.36,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,1792.0,30.0,-15.0,58,61,10,26,12.0,119,1.0,1.0,,1.0,4.0,1.0,6.0,2.0,10.0,70.0,1.0,3.0,2.0,4.0,,,5.0,2.0,2.0,,2.0,3.0,2.0,7.0,2.0,4.0,,4.0,3.0,7.0,1.0,1.0,,2.0,,2.0,3.0,2.0,,5.0,10,0.16666666666666666,0.3333333333333333,,0.4444444444444444,0.3333333333333333,0.75,0.5,0.5,0.8333333333333334,,,16.0,0.5,,0.2,0.06451612903225806,0.17391304347826086,0.07692307692307693,0.1,0.08333333333333333,,0.16666666666666666,0.1111111111111111,0.1111111111111111,,,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.44614444444444445,0.47925,0.509775,,,0.4,0.5,14.033333333333333,0.1724137931034483,,,,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.125,,,0.75,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,,2.0,6.0,2.0,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,,0.5,0.5,0.5,24.7,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,3326.0,55.0,2.0,109,110,43,50,25.0,219,3.0,,2.0,4.0,3.0,5.0,10.0,,16.0,119.0,1.0,1.0,,2.0,2.0,2.0,7.0,2.0,,1.0,3.0,4.0,3.0,9.0,3.0,,,,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,7.0,,,7.0,43,0.5,1.0,1.0,0.47058823529411764,1.0,0.5833333333333334,0.47058823529411764,1.0,0.5833333333333334,0.1,0.3333333333333333,14.084507042253522,0.6666666666666666,,,0.05454545454545454,,0.043478260869565216,,0.15,,,0.17647058823529413,0.23529411764705882,0.5,0.5,0.17647058823529413,,0.5882352941176471,0.48787647058823536,,0.49913333333333326,,,0.125,0.4375,8.559999999999999,0.3944954128440367,2.0,,1.0,1.0,,8.0,1.0,,,,,1.0,1.0,,,,,,0.8,0.8,,,,,,,,,,,0.6666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,3.0,,1.0,1.0,4.0,3.0,2.0,7.0,,4.0,6.0,4.0,1.0,,1.0,,2.0,1.0,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.23529411764705882,0.25,0.25,1.0,,0.16666666666666666,0.5,0.25,24.457142857142856,1.0,,1.0,1.0,0.25,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,1619.0,27.0,17.0,54,51,36,26,14.0,105,2.0,,2.0,6.0,4.0,4.0,12.0,11.0,22.0,53.0,,2.0,2.0,2.0,3.0,8.0,18.0,8.0,,1.0,,,,,1.0,4.0,1.0,6.0,1.0,7.0,,,,,,2.0,5.0,11.0,2.0,18.0,36,0.3333333333333333,,0.375,0.39285714285714285,,0.45,0.5789473684210527,0.3333333333333333,0.6428571428571429,0.08333333333333333,,26.760563380281692,,0.16666666666666666,0.25,0.04,0.22727272727272727,0.03225806451612903,0.1111111111111111,,0.3333333333333333,0.3,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.4,0.2857142857142857,,0.2857142857142857,0.41973928571428576,0.379,0.425765,0.13333333333333333,0.15384615384615385,0.09090909090909091,0.8181818181818182,9.9,0.6666666666666666,2.0,,1.0,1.0,9.0,,,,,,1.0,,,4.0,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,0.2,,,1.0,1.0,,,0.1,1.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,,,1.0,1.0,3.0,1.0,0.5,0.5,0.14285714285714285,,,0.07142857142857142,0.07142857142857142,,,,,0.1,0.1,,24.85,1.0,1.0,1.0,,0.5,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,2266.0,38.0,17.0,76,74,36,30,16.0,150,9.0,3.0,4.0,13.0,8.0,13.0,30.0,7.0,33.0,78.0,4.0,8.0,6.0,14.0,5.0,11.0,12.0,16.0,6.0,,1.0,2.0,,5.0,4.0,4.0,4.0,9.0,6.0,15.0,1.0,,1.0,1.0,,3.0,3.0,8.0,3.0,12.0,36,0.43333333333333335,0.5,0.45454545454545453,0.41935483870967744,0.5,0.4166666666666667,0.4714285714285714,0.6363636363636364,0.46153846153846156,,,37.5,1.0,0.4444444444444444,0.18181818181818182,0.11764705882352941,0.1724137931034483,0.12195121951219512,0.07142857142857142,,0.2857142857142857,0.1111111111111111,0.2903225806451613,0.41935483870967744,0.3076923076923077,0.3076923076923077,0.25806451612903225,0.375,0.3225806451612903,0.43899354838709675,0.45856249999999993,0.48395833333333327,0.08823529411764706,0.09090909090909091,0.42424242424242425,0.36363636363636365,8.056666666666667,0.47368421052631576,6.0,3.0,4.0,6.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.38461538461538464,0.5,,0.25,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,0.03225806451612903,0.375,0.375,,0.03225806451612903,,,,,,0.08333333333333333,,25.3,,,,,,,,,,,,,,,,1.0,3.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,937.0,16.0,-3.0,32,32,19,20,7.0,64,5.0,1.0,,,,2.0,5.0,5.0,9.0,44.0,1.0,1.0,,2.0,,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,3.0,6.0,3.0,1.0,19,0.4,1.0,,0.4,1.0,,0.5714285714285714,1.0,0.16666666666666666,0.2,0.2,17.5,,,,0.07142857142857142,0.125,0.058823529411764705,,,,,1.0,,,,,1.0,1.0,0.58414,0.5714,0.6137,0.42857142857142855,0.42857142857142855,0.2222222222222222,0.1111111111111111,,0.59375,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,0.2,,,0.3333333333333333,,,0.4,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,703.0,12.0,-8.0,25,26,7,19,5.0,51,3.0,1.0,,1.0,1.0,2.0,5.0,1.0,5.0,30.0,,1.0,,,,1.0,,,,,,,,,2.0,,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,7,0.4,,,0.4,,,0.5,,,,,18.75,1.0,1.0,,0.16666666666666666,,0.16666666666666666,0.6666666666666666,,,,0.6,0.2,,,0.2,1.0,0.6,0.50172,0.578,0.3762,0.2,0.2,,,4.4,0.28,2.0,,,,,4.0,,,1.0,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,0.16666666666666666,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1610612758,Darrick Martin,Darrick Martin,239,SAC,499.0,8.0,-7.0,19,19,7,19,3.0,38,1.0,,,1.0,2.0,,4.0,,,25.0,,1.0,,,,1.0,,,,,1.0,3.0,1.0,8.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,7,,,,,,,,,,,,30.434782608695652,1.0,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,0.5,0.42901,0.2253,0.3681,,,,,9.75,0.3684210526315789,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,,,1.0,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,33.55,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
