EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,Fg2aBlocked,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,OffThreePtRebounds,OffRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,3SecondViolations,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Offensive Fouls,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,AtRimPctBlocked,Loose Ball Fouls,OffAtRimReboundPct,OffShortMidRangeReboundPct,on,Corner3Assists,SelfOReb,SelfORebPct,BlockedLongMidRange,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,455.0,8.0,-1.0,14.0,14.0,,12.0,3.0,28.0,,,,,,2.0,14.0,,,,1.0,,1.0,,,2.0,1.0,2.0,4.0,,,1.0,2.0,,,,,0.3333333333333333,0.3333333333333333,,23.52941176470588,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,,,,,1.0,,0.5431333333333334,,,1.0,3.0,2.0,,,1.0,3.0,2.0,,,,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,0.3333333333333333,,,,,0.25,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,0.5457,,,,,,,,,,,,,,,,,2.0,,,,,0.5,,,,,1.0,,,,,2.0,,,,,0.2222222222222222,,,,,,,,1.0,1.0,,2.0,2.0,0.5,0.5,0.2857142857142857,,,0.5,,1.0,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,40.0,1.0,-1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,2424.0,40.0,,77.0,77.0,33.0,32.0,13.0,154.0,1.0,2.0,7.0,2.0,8.0,10.0,80.0,3.0,7.0,2.0,2.0,1.0,3.0,,,7.0,2.0,3.0,6.0,1.0,,2.0,4.0,33.0,0.5,0.25,0.25,0.4,0.4166666666666667,0.8,15.555555555555555,0.06666666666666667,0.08571428571428572,0.1111111111111111,,0.07692307692307693,0.1,0.7,0.2857142857142857,0.2857142857142857,0.5,1.0,0.2857142857142857,0.53655,25.4625,0.42857142857142855,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,2.0,1.0,,1.0,2.0,,1.0,,1.0,,2.0,1.0,,,,,2.0,,,,0.5,1.0,1.0,1.0,1.0,,0.2,0.25,,0.2,0.5,0.5,,,,,1.0,0.6102000000000001,0.6167,0.2,,,,2.0,,4.0,2.0,,,,0.16666666666666666,0.5,,1.0,3.0,,,,,0.5,,,,,0.3,1.0,1.0,,,3.0,,,,,0.07317073170731707,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,3.0,0.5,0.5,0.0967741935483871,0.1,,0.5,,,0.09090909090909091,0.1,False,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,1903.0,32.0,-8.0,62.0,59.0,14.0,13.0,6.0,121.0,,2.0,7.0,2.0,7.0,12.0,62.0,6.0,7.0,2.0,2.0,,2.0,,,4.0,,,1.0,2.0,,2.0,6.0,14.0,1.0,0.2857142857142857,0.2857142857142857,0.5454545454545454,0.5454545454545454,0.6363636363636364,17.39130434782609,,,,,,,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,0.8181818181818182,0.2857142857142857,0.5547318181818182,24.3,0.22580645161290322,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,,,2.0,,,2.0,1.0,,1.0,,,,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.75,1.0,1.0,1.0,1.0,,,,0.5,0.18181818181818182,0.5,0.5,0.09090909090909091,1.0,1.0,,1.0,,0.4038,0.16666666666666666,8.0,1.0,1.0,,,,,0.09090909090909091,1.0,1.0,,,,,2.0,,,,,1.0,,,1.0,,0.16666666666666666,,,,1.0,1.0,,,,0.1,0.03225806451612903,0.1111111111111111,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,,,False,,,,1.0,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2265.0,38.0,-12.0,70.0,71.0,31.0,37.0,11.0,141.0,1.0,2.0,3.0,2.0,4.0,20.0,80.0,,3.0,2.0,3.0,,3.0,,,6.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,31.0,,0.5,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,32.926829268292686,0.043478260869565216,0.034482758620689655,,,0.07692307692307693,0.041666666666666664,0.125,0.6666666666666666,0.6666666666666666,,0.375,0.6666666666666666,0.4617375000000001,25.775,0.44285714285714284,2.0,5.0,1.0,5.0,9.0,7.0,20.0,4.0,2.0,7.0,10.0,4.0,10.0,,,3.0,,,1.0,3.0,,2.0,,1.0,,3.0,1.0,,,,,10.0,1.0,0.2857142857142857,0.3333333333333333,0.35,0.2857142857142857,0.5,0.5,1.0,,,,,0.20833333333333334,0.4,0.5,0.375,0.5555555555555556,0.625,0.4,0.25,0.425475,0.491385,0.5,10.860000000000001,,6.0,,,,,0.25,,,,,2.0,,2.0,3.0,2.0,,,0.25,0.1,0.1111111111111111,,0.2,0.1,1.0,2.0,,,1.0,,,,,0.02631578947368421,,,,0.2,0.5,,,1.0,1.0,6.0,2.0,1.0,0.25,0.25,0.029411764705882353,0.1,,1.0,0.2,,,,False,,,,,1.0,2.0,2.0,0.6666666666666666,0.1,1.0,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,3181.0,53.0,-16.0,99.0,97.0,22.0,25.0,14.0,196.0,,,,,,21.0,107.0,,,,1.0,2.0,3.0,2.0,,8.0,8.0,8.0,11.0,,,1.0,6.0,22.0,,,,0.5333333333333333,0.525,,20.17543859649123,0.21052631578947367,0.19047619047619047,0.125,0.23076923076923078,0.23529411764705882,,,,,,0.26666666666666666,,0.4307533333333334,,0.2222222222222222,1.0,4.0,2.0,6.0,10.0,8.0,15.0,2.0,2.0,4.0,8.0,12.0,4.0,,,1.0,,,,,1.0,,3.0,,,3.0,1.0,2.0,,2.0,1.0,8.0,2.0,0.75,0.8571428571428571,0.5333333333333333,0.5,0.5,0.5,,,,,0.5,0.26666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.6,0.6,1.0,1.0,0.5394,0.460925,0.38095238095238093,12.34,1.0,1.0,5.0,,11.0,2.0,0.06666666666666667,1.0,1.0,0.125,0.125,,1.0,3.0,,1.0,1.0,2.0,0.75,0.06666666666666667,,,,0.14285714285714285,,2.0,4.0,1.0,3.0,1.0,4.0,,0.058823529411764705,0.057692307692307696,0.0625,,,0.5,,2.0,,1.0,1.0,,2.0,2.0,0.5,0.5,0.05714285714285714,,,0.5,0.25,,0.07692307692307693,0.1,False,,,,,,,,,,,,,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,749.0,12.0,-3.0,24.0,24.0,16.0,19.0,4.0,48.0,,,,,,3.0,26.0,,,,1.0,,1.0,,,2.0,1.0,3.0,3.0,1.0,,,,16.0,,,,0.3333333333333333,0.375,,10.714285714285714,0.14285714285714285,0.1111111111111111,,0.3333333333333333,,,,,,,,,0.35673333333333335,,0.6666666666666666,,,,1.0,3.0,1.0,3.0,,1.0,2.0,2.0,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,,0.6666666666666666,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3519,0.6666666666666666,17.46666666666667,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,2860.0,48.0,-39.0,89.0,90.0,19.0,17.0,9.0,179.0,,,1.0,,1.0,8.0,110.0,,1.0,,3.0,,3.0,,,6.0,5.0,6.0,7.0,,,5.0,5.0,19.0,,,,0.25,0.4,0.125,12.244897959183673,0.15625,0.13157894736842105,,0.2727272727272727,0.16666666666666666,,0.125,,,,0.25,,0.35876875,26.1,0.21348314606741572,,1.0,,1.0,3.0,2.0,7.0,,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,,2.0,,0.5,0.5,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.125,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.3062833333333333,0.25,9.685714285714285,1.0,3.0,4.0,,4.0,2.0,0.375,0.3333333333333333,0.3333333333333333,0.2,0.2222222222222222,1.0,2.0,2.0,1.0,1.0,,,1.0,0.14285714285714285,,,0.3333333333333333,0.25,,,,1.0,1.0,,,,0.0625,0.02127659574468085,0.07692307692307693,,,,,,,,,,,,,,,,,,1.0,,,,False,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,3711.0,62.0,-17.0,117.0,116.0,36.0,35.0,17.0,233.0,4.0,,4.0,3.0,8.0,25.0,125.0,6.0,4.0,,3.0,,3.0,,,6.0,6.0,7.0,8.0,3.0,1.0,3.0,5.0,36.0,0.6666666666666666,0.375,0.375,0.5,0.5434782608695652,0.38095238095238093,18.51851851851852,0.1276595744680851,0.1320754716981132,0.07692307692307693,0.07142857142857142,0.2,0.19047619047619047,0.19047619047619047,,,,0.5238095238095238,,0.5083690476190477,24.025,0.3076923076923077,1.0,3.0,,5.0,8.0,6.0,13.0,,2.0,3.0,5.0,6.0,6.0,,1.0,2.0,1.0,,2.0,2.0,,2.0,,,,2.0,,1.0,,1.0,,5.0,1.0,0.5,0.5,0.46153846153846156,0.6666666666666666,0.4,0.5,1.0,,0.16666666666666666,0.2,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.625,0.7142857142857143,0.4,,0.4566,0.56487,0.2,12.392307692307694,,2.0,4.0,,5.0,3.0,0.09523809523809523,,,0.13043478260869565,0.2,1.0,,3.0,2.0,1.0,1.0,,1.5,0.07692307692307693,0.125,,0.2,0.12,1.0,1.0,1.0,,1.0,,,,,0.01639344262295082,,,1.0,0.2,1.0,,,,,3.0,,1.0,,1.5,0.023809523809523808,0.06666666666666667,,,,,,,False,,,,1.0,1.0,,,,0.2,,3.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,1.0,1.0,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,2234.0,37.0,-3.0,73.0,71.0,30.0,31.0,9.0,144.0,,,,,,22.0,74.0,,,,,,,,,,7.0,10.0,13.0,,,4.0,5.0,30.0,,,,0.47058823529411764,0.5238095238095238,,25.30120481927711,0.2413793103448276,0.2222222222222222,,0.5,0.2857142857142857,,,,,,0.23529411764705882,,0.42808823529411766,,0.410958904109589,,4.0,1.0,6.0,7.0,8.0,17.0,2.0,5.0,8.0,14.0,14.0,2.0,,,,1.0,2.0,,,,,,,,,,2.0,,2.0,,14.0,1.0,0.875,0.875,0.47058823529411764,0.625,0.625,0.6363636363636364,,0.6666666666666666,0.14285714285714285,0.16666666666666666,,0.23529411764705882,,,0.4117647058823529,0.8571428571428571,0.8571428571428571,1.0,0.5,0.5706,0.41565,0.6363636363636364,10.288235294117648,2.0,6.0,6.0,,8.0,3.0,0.35294117647058826,0.3333333333333333,0.4,0.15,0.15,,3.0,5.0,,2.0,,2.0,0.625,0.11764705882352941,,0.5,,0.22727272727272727,,1.0,4.0,1.0,3.0,,1.0,,0.14285714285714285,0.08571428571428572,0.2,,,0.125,,,0.16666666666666666,,1.0,,,2.0,0.5,0.5,0.07142857142857142,,,,0.25,,0.1111111111111111,0.09090909090909091,False,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,450.0,8.0,-6.0,14.0,16.0,9.0,10.0,2.0,30.0,,,,,,3.0,16.0,,,,,,,,,,,1.0,2.0,,,1.0,1.0,9.0,,,,0.25,0.3,,31.25,,0.2,,,,,,,,,0.25,,0.445,,0.6428571428571429,,1.0,,1.0,2.0,1.0,4.0,,1.0,3.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.375,,,0.3333333333333333,0.3333333333333333,,0.25,,,0.5,0.5,0.5,1.0,,,0.4609666666666667,1.0,12.775,,1.0,1.0,,2.0,,0.25,,,,,,1.0,1.0,,,,,0.5,,,,,0.3333333333333333,,1.0,1.0,,1.0,,1.0,,,0.1,,,,0.3333333333333333,,,,,,,,1.0,,,0.1111111111111111,,,,,,,0.2,False,,,,,,,,,,,,,,,,,,,,,,,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,2175.0,36.0,-11.0,71.0,69.0,16.0,11.0,8.0,140.0,,1.0,3.0,1.0,3.0,5.0,72.0,,3.0,1.0,7.0,2.0,9.0,1.0,1.0,20.0,1.0,1.0,2.0,,,2.0,4.0,16.0,,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.3333333333333333,21.51898734177215,0.034482758620689655,0.030303030303030304,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5308944444444444,24.7,0.22535211267605634,1.0,3.0,1.0,,2.0,1.0,6.0,1.0,1.0,2.0,2.0,,2.0,,,6.0,,,,7.0,,3.0,1.0,4.0,,8.0,1.0,,,,,2.0,,,,0.16666666666666666,0.5,0.5,0.5,0.875,,,,,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,,,,0.5,0.5784,0.46140000000000003,0.4,9.716666666666667,,1.0,,1.0,,,0.1111111111111111,,,,,,,,,1.0,,,,0.16666666666666666,,,,,1.0,1.0,,1.0,1.0,,,,0.0625,0.027777777777777776,0.07142857142857142,,,0.5,1.0,,,,,3.0,,,,,,,,,0.3333333333333333,1.0,,,False,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,248.0,4.0,,9.0,10.0,9.0,10.0,2.0,19.0,,,,,,,8.0,,,,,,,,,,1.0,3.0,3.0,,,,1.0,9.0,,,,,,,9.090909090909092,0.5,0.6666666666666666,,,1.0,,,,,,,,0.379,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.379,,9.7,,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
