EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,PtsUnassisted2s,Steals,BadPassSteals,NonShootingPenaltyNonTakeFouls,Fg2Pct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,LostBallSteals,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyFtPoints,ThreePtAssists,Arc3Assists,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,AtRimPctAssisted,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,HeaveAttempts,ShortMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,on,Corner3Assists,Travels,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,DefCorner3ReboundPct,Corner3PctAssisted,SecondChanceTurnovers,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,2277.0,38,-7.0,70,69,27.0,32.0,10.0,139,1.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,8.0,75,1.0,1.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,27.0,0.5,0.4,0.4,0.5,0.5,0.25,0.8333333333333334,12.345679012345679,1.0,0.11538461538461539,0.058823529411764705,0.2,0.12903225806451613,0.05,0.1111111111111111,0.1,0.14285714285714285,0.14285714285714285,0.25,0.25,0.16666666666666666,0.8333333333333334,0.4,0.4,0.5,1.0,1.0,0.4,0.4807166666666667,0.6037,0.25,0.6666666666666666,0.125,26.660000000000004,0.38571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,1008.0,17,,32,32,9.0,23.0,5.0,64,1.0,,,1.0,4.0,,1.0,,2.0,32,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,9.0,,,,0.2,0.2,,0.2,13.513513513513514,,,,,,,,,,,,,0.2,0.2,,,,,0.4,,0.5111899999999999,0.4027,,,,24.1,0.28125,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.25,0.2,0.4,0.5,0.5,11.475000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,3798.0,63,-19.0,118,119,53.0,70.0,16.0,237,7.0,1.0,2.0,5.0,33.0,2.0,7.0,4.0,38.0,130,4.0,2.0,4.0,,6.0,5.0,2.0,5.0,5.0,,5.0,10.0,1.0,1.0,3.0,4.0,1.0,5.0,,5.0,2.0,3.0,5.0,3.0,3.0,7.0,5.0,3.0,53.0,,0.2857142857142857,0.2857142857142857,0.425,0.4523809523809524,0.4,0.175,34.81481481481481,1.0,0.075,0.019230769230769232,0.1111111111111111,0.08163265306122448,0.016129032258064516,,,,0.1,0.125,,0.175,0.125,0.4,0.4,,0.25,0.35,0.4,0.4593925,0.425475,0.07142857142857142,0.08571428571428572,0.10526315789473684,25.099999999999998,0.4491525423728814,7.0,9.0,19.0,14.0,18.0,3.0,1.0,1.0,0.42424242424242425,0.175,0.475,0.47368421052631576,0.5294117647058824,12.287878787878785,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,10.0,2.0,5.0,14.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,14.0,0.35714285714285715,0.38461538461538464,0.4,0.25,0.4,0.25,0.4666666666666667,0.4666666666666667,0.09090909090909091,0.14285714285714285,0.10526315789473684,0.047619047619047616,0.1111111111111111,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.4444444444444444,0.05,1.0,0.13333333333333333,0.5,0.06666666666666667,0.26666666666666666,0.5,0.47647666666666666,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,1971.0,33,5.0,62,60,27.0,32.0,8.0,122,3.0,1.0,,,8.0,,,8.0,14.0,61,1.0,,,,,,,1.0,2.0,,1.0,5.0,2.0,,3.0,3.0,2.0,5.0,,,,,1.0,1.0,,3.0,16.0,3.0,27.0,,,,0.375,0.4375,,,23.943661971830988,,0.125,0.08333333333333333,,0.1111111111111111,0.06666666666666667,0.125,0.125,,0.15384615384615385,,,0.375,,,,,1.0,0.375,,0.4395,0.5394,0.2727272727272727,0.2727272727272727,,,0.43548387096774194,1.0,2.0,4.0,3.0,,,,2.0,0.375,0.125,0.5,0.5,0.5,9.2625,1.0,,1.0,3.0,,,,,,,2.0,4.0,,,12.0,6.0,,2.0,,,2.0,1.0,2.0,12.0,1.0,1.0,,,0.5,,0.5,0.5454545454545454,0.25,0.3333333333333333,,,0.2,0.3333333333333333,0.5,,,,1.0,,,0.75,0.3333333333333333,,,,0.503125,0.8571428571428571,8.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,1274.0,21,-8.0,39,39,18.0,32.0,7.0,78,,,,,3.0,,,1.0,3.0,42,,,,,,,,2.0,2.0,,2.0,4.0,1.0,,1.0,3.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,4.0,1.0,,18.0,,,,0.3333333333333333,0.375,,,8.695652173913043,1.0,0.07692307692307693,0.05,,0.06666666666666667,0.045454545454545456,0.14285714285714285,,,,,,,,,,,,,,0.35673333333333335,,,,,,0.46153846153846156,,1.0,3.0,1.0,,1.0,1.0,3.0,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,17.46666666666667,,,,,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,,2.0,1.0,1.0,,,0.5,,0.5,0.5,,,,,0.25,,,,,,1.0,,,,,,,,0.3519,0.6666666666666666,,,,,,1.0,,,,2.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,1533.0,26,-7.0,48,48,22.0,33.0,5.0,96,1.0,,,1.0,6.0,,1.0,,8.0,50,,,,,,,,2.0,2.0,,1.0,4.0,,,1.0,3.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,4.0,,,22.0,,,,0.5714285714285714,0.5714285714285714,,0.14285714285714285,15.094339622641508,1.0,0.058823529411764705,,,0.05,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,0.2857142857142857,,0.43883333333333335,,,,,40.1,0.4583333333333333,,3.0,5.0,4.0,4.0,,,2.0,0.6666666666666666,,0.7142857142857143,0.6,0.6,15.416666666666666,1.0,,,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,1.0,,1.0,2.0,0.5,0.5,,,0.5,,0.5,0.5,,,,,0.2,1.0,1.0,,,,0.6666666666666666,,,,,,,,0.38155,0.25,,,,,,,1.0,,,2.0,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,1432.0,24,-30.0,43,45,18.0,19.0,4.0,88,1.0,,,,2.0,,,,,63,,,,,,,,2.0,2.0,,2.0,4.0,,,1.0,2.0,,2.0,,,,,1.0,,3.0,3.0,,,18.0,,,,,,,,6.382978723404256,,0.09090909090909091,,,0.0625,,,,,0.25,,,0.5,,,,,,0.5,,0.43955,,,,,,0.4186046511627907,1.0,,,,,,,,,0.5,,,,6.8,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,2510.0,42,-14.0,79,81,35.0,41.0,8.0,160,5.0,1.0,,,16.0,,,8.0,22.0,90,1.0,3.0,3.0,,,,,,,,,,2.0,1.0,8.0,10.0,3.0,13.0,1.0,1.0,1.0,,1.0,1.0,2.0,5.0,10.0,5.0,35.0,,,,0.4375,0.5238095238095238,0.5,,25.0,1.0,0.2962962962962963,0.06451612903225806,0.14285714285714285,0.2647058823529412,0.08108108108108109,0.14285714285714285,0.1,0.125,0.35714285714285715,0.16666666666666666,0.14285714285714285,0.3125,,,,,1.0,0.3125,,0.43046249999999997,0.5706,0.23809523809523808,0.23809523809523808,0.13636363636363635,,0.4430379746835443,5.0,4.0,6.0,7.0,2.0,,,1.0,0.4375,0.3125,0.375,0.6666666666666666,0.6666666666666666,8.90625,1.0,,1.0,2.0,2.0,,,,,,5.0,7.0,,,16.0,12.0,,2.0,,,2.0,2.0,2.0,16.0,0.8571428571428571,0.8571428571428571,,,0.7142857142857143,,0.7142857142857143,0.7272727272727273,0.125,0.2,,,0.4,0.2,0.25,0.4,0.5,0.5,1.0,,,0.2857142857142857,0.5,,,,0.4233142857142857,0.7272727272727273,6.0,,,,,,,0.2,1.0,1.0,,0.5,,,,,,1.0,0.16666666666666666,0.2,,,,,,,,,,,True,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,2046.0,34,-8.0,63,64,37.0,36.0,10.0,127,1.0,1.0,,1.0,7.0,1.0,2.0,,11.0,71,1.0,,5.0,,3.0,1.0,,3.0,3.0,1.0,1.0,6.0,2.0,,2.0,2.0,2.0,4.0,,1.0,1.0,,1.0,,3.0,4.0,,,37.0,,0.5,0.5,0.6111111111111112,0.6111111111111112,1.25,0.2222222222222222,13.513513513513514,1.0,0.09090909090909091,0.07692307692307693,,0.07692307692307693,0.06451612903225806,,,0.14285714285714285,0.09090909090909091,,,0.1111111111111111,0.1111111111111111,,,,0.5,0.3333333333333333,,0.42866666666666664,0.5159,,,0.45454545454545453,24.3,0.5873015873015873,2.0,3.0,4.0,4.0,6.0,1.0,1.0,1.0,0.5714285714285714,0.2222222222222222,0.4444444444444444,0.75,1.0,11.557142857142859,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,4.0,,1.0,4.0,2.0,2.0,1.0,,,,,,4.0,0.25,0.3333333333333333,,1.0,0.5,1.25,0.4,0.4,0.14285714285714285,,0.25,0.25,,1.0,1.0,,,,0.3333333333333333,0.1111111111111111,1.0,0.2,1.0,,0.2,,0.44586000000000003,0.36363636363636365,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,853.0,14,-6.0,26,28,9.0,22.0,5.0,54,4.0,2.0,,,7.0,,,1.0,5.0,27,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,3.0,3.0,6.0,,,,,1.0,,2.0,3.0,2.0,,9.0,,,,0.2857142857142857,0.3125,0.5,,29.032258064516128,,0.14285714285714285,0.2,0.3333333333333333,0.2,0.16666666666666666,0.2,0.3333333333333333,,0.25,0.3333333333333333,,0.5714285714285714,,,,,1.0,0.5714285714285714,,0.4870571428571428,0.5457,,,0.6,,0.34615384615384615,1.0,1.0,2.0,2.0,2.0,,,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5,0.5,7.3,1.0,1.0,,1.0,,,,,,1.0,1.0,3.0,,,3.0,2.0,2.0,,,,,,,3.0,0.5,1.0,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.375,,,,,,0.25,0.25,,,,1.0,,0.5,0.3333333333333333,,,,,0.4609666666666667,0.6,1.0,,,1.0,,1.0,,,,1.0,1.0,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
