EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsUnassisted2s,3SecondViolations,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,SecondChanceArc3Frequency,PenaltyArc3Frequency,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,DefensiveGoaltends,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,1836.0,31,-16.0,59,60,45.0,40,7.0,119,1.0,2.0,1.0,5.0,2.0,5.0,3,12,6,63,1.0,1.0,2.0,1.0,7.0,2.0,6,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,45.0,3.0,1.0,1.0,0.25,1.0,0.14285714285714285,0.25,1.0,0.14285714285714285,0.25,1.0,0.14285714285714285,0.16666666666666666,0.4,21.538461538461537,0.5,0.06896551724137931,0.058823529411764705,0.5,0.07692307692307693,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,0.4,0.4,1.0,0.14285714285714285,0.16666666666666666,0.40443333333333337,0.4054,0.3893142857142857,0.3333333333333333,0.3333333333333333,10.383333333333335,0.7627118644067796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,3370.0,56,-9.0,104,107,46.0,47,23.0,211,1.0,2.0,,4.0,,5.0,2,11,14,113,,3.0,4.0,,6.0,2.0,4,2.0,1.0,1.0,,,2.0,4.0,5.0,11.0,,,,,,,4.0,1.0,2.0,46.0,,1.0,1.0,0.18181818181818182,,,0.29411764705882354,,,0.3684210526315789,0.4,0.14285714285714285,0.18181818181818182,0.25,14.285714285714285,,0.12903225806451613,0.11363636363636363,,0.25,0.11764705882352941,0.5,1.0,1.0,0.23529411764705882,0.29411764705882354,,,,,0.47058823529411764,0.4733205882352941,0.4767333333333333,0.40701666666666675,0.2857142857142857,0.14285714285714285,11.909090909090908,0.4423076923076923,1.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,4.0,4.0,2.0,6.0,3.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.5,0.09836065573770492,0.07692307692307693,0.08695652173913043,0.09090909090909091,0.15625,0.1,0.14285714285714285,0.6666666666666666,0.25,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.15384615384615385,24.483333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,565.0,9,-11.0,18,17,18.0,13,2.0,35,2.0,2.0,2.0,1.0,,,2,3,6,25,1.0,2.0,2.0,2.0,3.0,6.0,2,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,3.0,2.0,6.0,18.0,2.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.75,0.5,0.75,0.3333333333333333,1.0,21.73913043478261,,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.4977666666666667,0.49975,0.4977666666666667,0.3333333333333333,1.0,1.4000000000000001,1.0,1.0,,,,,,,,2.0,,2.0,,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,0.16666666666666666,,0.15384615384615385,0.5,0.14285714285714285,,,,,,,,,,,,,,,0.5,,0.25,0.25,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,309.0,5,-7.0,10,9,10.0,9,1.0,19,,,,,1.0,3.0,1,3,2,11,,,,1.0,3.0,2.0,2,,,,,,,,,,,,,,,,,,2.0,10.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,,,36.36363636363637,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,0.25,0.4128125,0.53655,0.4128125,,1.0,17.433333333333334,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.25,,,,,,,,24.9,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
248,1610612755,George Lynch,George Lynch,248,PHI,13285.0,221,-37.0,401,410,106.0,103,64.0,811,13.0,18.0,3.0,18.0,2.0,13.0,24,49,57,440,10.0,16.0,20.0,5.0,7.0,13.0,26,6.0,11.0,12.0,2.0,1.0,25.0,21.0,31.0,51.0,6.0,1.0,4.0,7.0,13.0,,30.0,4.0,13.0,106.0,2.0,0.5416666666666666,0.7222222222222222,0.4897959183673469,0.625,0.7142857142857143,0.48,0.625,0.7142857142857143,0.5,0.625,0.7222222222222222,0.12244897959183673,0.16666666666666666,14.675052410901468,0.46153846153846156,0.13125,0.1339712918660287,0.15384615384615385,0.1044776119402985,0.36,0.7222222222222222,0.8125,0.38461538461538464,0.36,0.26,0.15384615384615385,0.16666666666666666,1.0,0.42857142857142855,0.38,0.467083,0.5079533333333334,0.5313857142857142,0.3508771929824561,0.22807017543859648,8.306122448979592,0.26433915211970077,10.0,9.0,,,,1.0,,1.0,9.0,,3.0,,1.0,,8.0,17.0,7.0,20.0,13.0,7.0,10.0,14.0,6.0,2.0,2.0,,2.0,,,,,0.02,0.1111111111111111,0.08854166666666667,0.14285714285714285,0.09259259259259259,0.12903225806451613,0.04597701149425287,0.14925373134328357,0.08571428571428572,,0.5,0.6,0.6666666666666666,,,,,0.02,,,,0.625,,0.10714285714285714,0.10909090909090909,26.4,7.0,3.0,22.0,3.0,0.7,1.0,,,,,,,12.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,0.07692307692307693,0.3333333333333333,0.125,0.12162162162162163,0.2,0.2857142857142857,0.05,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,8848.0,147,-16.0,267,273,46.0,46,43.0,540,6.0,11.0,3.0,12.0,8.0,21.0,17,44,37,287,2.0,8.0,4.0,2.0,6.0,5.0,22,2.0,23.0,28.0,7.0,9.0,61.0,6.0,15.0,20.0,4.0,1.0,3.0,4.0,8.0,1.0,14.0,,5.0,46.0,1.0,0.6470588235294118,0.6470588235294118,0.38636363636363635,0.25,0.3333333333333333,0.38636363636363635,0.25,0.3333333333333333,0.3854166666666667,0.25,0.3125,0.045454545454545456,,17.61006289308176,0.5,0.05714285714285714,0.1048951048951049,0.05263157894736842,0.046511627906976744,0.25,0.5454545454545454,0.6666666666666666,0.5,0.2727272727272727,0.4772727272727273,0.38095238095238093,0.38095238095238093,1.0,0.5,0.25,0.4314431818181818,0.4150857142857142,0.41673333333333334,0.10810810810810811,0.13513513513513514,10.972727272727273,0.17228464419475656,1.0,3.0,,,,,,,3.0,,1.0,,,,7.0,3.0,9.0,5.0,8.0,2.0,6.0,8.0,2.0,,,,,,,,,,0.18181818181818182,0.024793388429752067,0.23684210526315788,0.03597122302158273,,0.05555555555555555,0.06976744186046512,0.20689655172413793,,0.25,0.25,,,,,,,,,,0.125,,0.043478260869565216,0.043478260869565216,,,2.0,12.0,,,0.6666666666666666,,,,,,,,5.0,5.0,2.0,,1.0,6.0,,1.0,,1.0,2.0,,,0.1111111111111111,,0.09090909090909091,0.3333333333333333,0.041666666666666664,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,12782.0,213,-30.0,384,396,95.0,93,62.0,780,13.0,25.0,13.0,31.0,23.0,65.0,48,121,160,425,2.0,10.0,8.0,14.0,36.0,55.0,34,13.0,20.0,21.0,5.0,9.0,43.0,12.0,14.0,15.0,12.0,1.0,7.0,4.0,16.0,4.0,16.0,,55.0,95.0,3.0,0.3541666666666667,0.3541666666666667,0.39669421487603307,0.2,0.3888888888888889,0.4405594405594406,0.18181818181818182,0.45121951219512196,0.48757763975155277,0.3076923076923077,0.5288461538461539,0.10743801652892562,0.22580645161290322,38.646288209606986,0.75,0.07692307692307693,0.06896551724137931,0.07692307692307693,0.0625,0.17482517482517482,0.52,0.65,0.3076923076923077,0.21678321678321677,0.45454545454545453,0.35384615384615387,0.359375,0.30434782608695654,0.3170731707317073,0.32867132867132864,0.44050598591549295,0.40880000000000005,0.4506304878048781,0.05,0.34375,12.244628099173555,0.24739583333333334,1.0,12.0,,3.0,10.0,19.0,10.0,22.0,34.0,4.0,18.0,27.0,18.0,10.0,6.0,1.0,2.0,1.0,11.0,10.0,2.0,43.0,15.0,1.0,,,1.0,1.0,0.9,0.45454545454545453,0.47619047619047616,0.15384615384615385,0.2,0.005434782608695652,0.0425531914893617,0.0048543689320388345,,,0.09090909090909091,0.058823529411764705,1.0,0.3870967741935484,0.5,0.5,0.02097902097902098,,,,0.13286713286713286,0.5263157894736842,0.5263157894736842,0.9,0.09090909090909091,0.5555555555555556,0.09615384615384616,0.11194029850746269,28.4,,7.0,62.0,,,0.5384615384615384,1.0,5.0,1.0,5.0,0.09090909090909091,0.12195121951219512,,1.0,,,,,1.0,,5.0,2.0,2.0,5.0,0.015384615384615385,,,0.014084507042253521,,,,,,,3.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,0.6,0.6,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,970.0,16,-5.0,27,27,5.0,5,6.0,54,2.0,3.0,,1.0,,1.0,2,5,4,34,1.0,2.0,2.0,,,,2,1.0,2.0,3.0,,2.0,7.0,1.0,2.0,4.0,,,,1.0,1.0,,4.0,1.0,,5.0,1.0,0.5,1.0,0.4,0.5,,0.4,0.5,,0.4,0.5,,0.2,1.0,16.666666666666668,,0.25,0.25,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,,,,,0.6,0.51626,0.6373500000000001,,0.5,,4.66,0.18518518518518517,2.0,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,0.11764705882352941,0.25,0.1111111111111111,0.5,,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,,0.5,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,11399.0,190,-12.0,343,350,76.0,73,55.0,693,6.0,9.0,2.0,26.0,,,17,35,50,361,7.0,12.0,19.0,3.0,6.0,12.0,12,2.0,3.0,3.0,,2.0,6.0,30.0,36.0,54.0,1.0,,1.0,4.0,5.0,1.0,9.0,1.0,12.0,76.0,,0.35294117647058826,0.42857142857142855,0.4857142857142857,0.5833333333333334,0.5,0.4857142857142857,0.5833333333333334,0.5,0.5555555555555556,0.6333333333333333,0.6,0.05714285714285714,0.038461538461538464,12.376237623762377,0.2,0.20134228187919462,0.1736842105263158,0.041666666666666664,0.23809523809523808,0.2571428571428571,0.6666666666666666,0.75,0.5,0.7428571428571429,,,,,0.3333333333333333,0.2571428571428571,0.4103342857142857,0.4404090909090909,0.4256499999999999,0.38,0.24,6.337142857142856,0.22157434402332363,5.0,11.0,,,,,,,16.0,5.0,6.0,,,,1.0,18.0,3.0,18.0,4.0,2.0,3.0,21.0,9.0,19.0,9.0,10.0,19.0,12.0,,,,,0.1111111111111111,0.11180124223602485,0.07317073170731707,0.0989010989010989,0.07692307692307693,0.09859154929577464,0.22580645161290322,0.06666666666666667,0.631578947368421,0.4230769230769231,0.44,0.2727272727272727,,,,,,,,,0.4166666666666667,,0.20930232558139536,0.20930232558139536,,3.0,2.0,22.0,2.0,0.6,1.0,,,,,,,6.0,,,,3.0,1.0,2.0,,,,1.0,2.0,,0.3333333333333333,,0.140625,,0.09090909090909091,0.0625,1.0,1.0,,,,,,,1.0,,,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,7145.0,119,-23.0,215,217,72.0,71,29.0,432,5.0,7.0,3.0,11.0,8.0,18.0,18,36,43,251,4.0,5.0,8.0,4.0,9.0,11.0,24,2.0,13.0,15.0,6.0,3.0,32.0,6.0,8.0,10.0,2.0,1.0,,3.0,5.0,1.0,13.0,3.0,11.0,72.0,4.0,0.6666666666666666,0.7058823529411765,0.5,0.8,0.4444444444444444,0.4186046511627907,0.6666666666666666,0.4,0.4479166666666667,0.6666666666666666,0.4583333333333333,0.05555555555555555,0.09090909090909091,20.866141732283463,0.4,0.07407407407407407,0.07272727272727272,0.06666666666666667,0.14285714285714285,0.16279069767441862,0.7142857142857143,0.8333333333333334,0.8,0.2558139534883721,0.4186046511627907,0.4444444444444444,0.4444444444444444,1.0,0.3,0.32558139534883723,0.43671744186046507,0.47575,0.429585,0.18604651162790697,0.2558139534883721,12.113888888888889,0.33488372093023255,3.0,5.0,,4.0,,3.0,,7.0,7.0,,3.0,,3.0,,4.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0,5.0,,,,,,,,,0.16279069767441862,0.14285714285714285,0.02040816326530612,0.06896551724137931,0.018018018018018018,,,0.02631578947368421,0.09523809523809523,,0.45454545454545453,0.5,,0.09302325581395349,,,,0.06976744186046512,,,,0.5,,0.10416666666666667,0.12195121951219512,25.071428571428573,2.0,2.0,12.0,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,,,2.0,2.0,2.0,,,,1.0,,2.0,1.0,2.0,,,,,0.05405405405405406,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.16666666666666666,0.1,True,,,,,,,,,,,,,,,,,,,,,,
