EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,DefCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceAtRimPctAssisted,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceCorner3PctAssisted
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,123.0,2,-9,5,5,5,3,1.0,10,1.0,1.0,1.0,1.0,2.0,11,2.0,1.0,1.0,1.0,1.0,1.0,5,1.0,50.0,1.0,0.5,0.5,0.5,0.5,1.0,0.396675,0.396675,28.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,78.0,1,-6,4,3,4,3,1.0,7,,,,,,6,,,,,,,4,,20.0,,,,,,1.0,0.2918,0.2918,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.2918,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,6101.0,102,-4,181,188,57,57,28.0,369,,,,,,207,,,2.0,1.0,4.0,1.0,57,,20.187793427230048,0.5,,,,,0.4666666666666667,0.44408333333333333,0.43358749999999996,,0.3149171270718232,14.0,2.0,8.0,30.0,4.0,16.0,6.0,7.0,7.0,23.0,0.2,0.2857142857142857,0.09859154929577464,0.07777777777777778,0.15384615384615385,0.4666666666666667,0.5,0.5,0.4981,5.973333333333333,8.0,1.0,5.0,3.0,14.0,2.0,11.0,13.0,35.0,2.0,4.0,8.0,5.0,9.0,19.0,8.0,14.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,15.0,3.0,10.0,3.0,16.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,12.0,16.0,2.0,20.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,19.0,2.0,0.36363636363636365,0.4444444444444444,0.36666666666666664,0.5,0.3125,0.36666666666666664,0.5,0.3125,0.44871794871794873,0.6666666666666666,0.4523809523809524,0.14285714285714285,0.375,0.14084507042253522,0.21428571428571427,0.15294117647058825,0.125,0.034482758620689655,0.14285714285714285,0.25,0.06666666666666667,0.375,0.23076923076923078,0.6666666666666666,0.5714285714285714,0.8,0.5,0.4666666666666667,0.21428571428571427,0.25,0.06666666666666667,0.5,0.625,0.24324324324324326,0.24324324324324326,0.22857142857142856,0.5428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,3720.0,62,-2,111,116,29,25,14.0,227,6.0,,8.0,,14.0,127,,8.0,1.0,,2.0,1.0,29,0.5833333333333334,22.48062015503876,0.5,0.25,0.3333333333333333,,,0.5833333333333334,0.4819333333333333,0.404,24.65,0.26126126126126126,,,,10.0,1.0,4.0,1.0,,,3.0,0.1,,,,,,,,0.489375,17.25,,,,,2.0,8.0,5.0,4.0,26.0,,,3.0,3.0,3.0,9.0,8.0,2.0,,1.0,,1.0,,,1.0,,2.0,,3.0,,3.0,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,6.0,,2.0,1.0,,,,,,,,9.0,,0.8,0.8,0.5,,0.75,0.4583333333333333,0.75,0.75,0.48148148148148145,0.75,0.75,0.5,,0.06382978723404255,,0.05263157894736842,,,0.0625,0.15384615384615385,,,,,,,,0.08333333333333333,,,0.3333333333333333,,,0.07692307692307693,0.16666666666666666,0.11538461538461539,0.34615384615384615,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,12.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,0.625,0.625,0.8,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,1161.0,19,-16,38,38,19,29,7.0,76,,,,,,49,,,,,1.0,,19,,8.88888888888889,,,,,,0.3333333333333333,0.4604333333333333,0.3088,,0.5,1.0,,,3.0,,1.0,,,2.0,5.0,,,,0.1,,0.3333333333333333,,,,8.133333333333333,,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,2.0,,3.0,,3.0,,,,,1.0,,,,2.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,,,0.25,,0.2,,,,0.4,0.3333333333333333,,,1.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,800.0,13,-5,24,24,12,20,4.0,48,,,1.0,,1.0,32,,1.0,,,,,12,0.25,17.857142857142854,,,0.25,,,0.25,0.34958750000000005,0.3971,33.9,0.5,,,,3.0,,2.0,,,,1.0,,,,,,,,,,17.466666666666665,,,,,,3.0,2.0,1.0,5.0,,,,1.0,,2.0,2.0,2.0,,2.0,,2.0,,,1.0,,4.0,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,2.0,,0.5,0.5,0.6666666666666666,,0.5,0.5,,0.5,0.5,,0.5,,,,0.25,0.1111111111111111,,,,,,,,,,,,,,,0.75,,,0.2,0.25,,0.4,2.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,931.0,16,1,29,29,13,22,6.0,58,,,,,,32,,,,,,,13,,25.714285714285715,,,,,,0.7777777777777778,0.5026444444444444,0.5238400000000001,,0.4482758620689655,7.0,2.0,5.0,9.0,2.0,5.0,2.0,1.0,2.0,4.0,0.2222222222222222,0.2857142857142857,0.07692307692307693,0.07142857142857142,,0.7777777777777778,1.0,1.0,0.47045000000000003,3.288888888888889,5.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,13.0,2.0,,4.0,3.0,,6.0,6.0,6.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,6.0,,0.5,0.6,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,0.6,0.7222222222222222,1.0,0.6,,,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.25,,1.0,,,,,1.0,0.7142857142857143,1.0,0.4,0.1111111111111111,1.0,1.0,0.1111111111111111,1.0,0.6,0.1111111111111111,0.1111111111111111,0.3076923076923077,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,3899.0,65,13,117,122,40,43,20.0,239,,,2.0,,2.0,124,,2.0,1.0,1.0,2.0,,40,0.11764705882352941,14.893617021276597,0.5,,0.11764705882352941,,,0.11764705882352941,0.4142235294117647,0.38685,25.5,0.3418803418803419,,,,15.0,2.0,2.0,1.0,1.0,1.0,6.0,0.06666666666666667,,0.02,0.01639344262295082,,,,,0.39049999999999996,16.553333333333335,,,,1.0,3.0,12.0,8.0,3.0,22.0,2.0,,4.0,1.0,1.0,3.0,10.0,6.0,,11.0,2.0,13.0,,2.0,5.0,3.0,28.0,2.0,3.0,,5.0,,4.0,4.0,,1.0,,,,1.0,5.0,,5.0,,1.0,,1.0,,,1.0,1.0,1.0,,3.0,2.0,0.625,0.625,0.5333333333333333,1.0,0.5,0.5588235294117647,1.0,0.5,0.5789473684210527,1.0,0.5,0.3333333333333333,,0.06521739130434782,0.25,0.09259259259259259,,0.047619047619047616,,0.08333333333333333,0.1,0.25,,1.0,,,,0.17647058823529413,0.3333333333333333,0.5,0.7058823529411765,,,0.10526315789473684,0.0625,0.18181818181818182,0.13636363636363635,7.0,,1.0,,,1.0,,,,1.0,,,0.5,,0.5,0.5833333333333334,0.5833333333333334,0.7142857142857143,,,,0.5,0.5,,,,,0.5,,,,,,,3.0,0.25,,,3.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,3576.0,60,-2,100,108,29,22,16.0,208,,,8.0,3.0,8.0,116,3.0,7.0,5.0,5.0,6.0,1.0,29,0.47058823529411764,20.689655172413794,0.8333333333333334,,0.47058823529411764,,0.5,0.5882352941176471,0.47557812499999996,0.43163999999999997,29.974999999999998,0.29,2.0,,,9.0,,3.0,,,,7.0,,,,,,0.11764705882352941,,,0.5578500000000001,11.899999999999999,1.0,,,1.0,2.0,5.0,4.0,1.0,18.0,,,3.0,1.0,1.0,9.0,2.0,6.0,,13.0,3.0,16.0,1.0,2.0,4.0,8.0,35.0,,6.0,1.0,7.0,,2.0,1.0,1.0,1.0,,,2.0,2.0,6.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,9.0,,0.25,0.25,0.4444444444444444,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,0.6428571428571429,,0.25,0.13953488372093023,,0.11764705882352941,,,0.16666666666666666,0.08333333333333333,0.15789473684210525,,,,0.5,0.5,,0.11764705882352941,0.5,0.5,0.29411764705882354,,,,,0.16666666666666666,0.5,2.0,,3.0,1.0,3.0,3.0,1.0,3.0,6.0,3.0,,0.6666666666666666,0.375,0.3333333333333333,0.42857142857142855,0.4,0.4,0.5,,,,0.375,0.375,0.6666666666666666,1.0,0.3333333333333333,1.0,0.42857142857142855,,,,,,,1.0,,,,3.0,1.0,,,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,True,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,5246.0,87,-1,154,162,40,36,22.0,316,4.0,,5.0,1.0,9.0,175,1.0,5.0,1.0,,6.0,1.0,40,0.24324324324324326,27.77777777777778,0.16666666666666666,0.10810810810810811,0.13513513513513514,,0.1,0.4864864864864865,0.47290135135135136,0.44010999999999995,24.355555555555554,0.2597402597402597,9.0,5.0,4.0,28.0,7.0,9.0,2.0,4.0,5.0,10.0,0.07142857142857142,0.1111111111111111,0.06779661016949153,0.06578947368421052,0.047619047619047616,0.24324324324324326,0.625,0.4,0.5202,8.97857142857143,6.0,2.0,1.0,6.0,10.0,9.0,16.0,13.0,63.0,3.0,,9.0,2.0,4.0,8.0,22.0,10.0,4.0,5.0,,5.0,,,1.0,4.0,10.0,,5.0,,5.0,2.0,1.0,1.0,,5.0,1.0,,,2.0,5.0,,16.0,2.0,8.0,1.0,2.0,2.0,,,2.0,1.0,,8.0,,0.6875,0.7857142857142857,0.5714285714285714,0.42857142857142855,0.2222222222222222,0.6756756756756757,0.5625,0.2,0.7159090909090909,0.5625,0.3076923076923077,0.1,,0.07462686567164178,,0.06493506493506493,0.08333333333333333,0.07692307692307693,,,0.17857142857142858,,0.16666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,0.2702702702702703,0.6,0.6666666666666666,0.24324324324324326,0.4,0.25,0.18604651162790697,0.23529411764705882,0.14285714285714285,0.12698412698412698,4.0,4.0,2.0,,,6.0,1.0,1.0,9.0,2.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.75,1.0,1.0,0.75,0.4,0.4,,,,,0.4,1.0,2.0,0.058823529411764705,0.07692307692307693,,0.6666666666666666,,,,,9.0,2.0,,,,,,,,1.0,1.0,0.125,1.0,,True,,,,,,,,
