EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,LostBallTurnovers,FTOffRebounds,3SecondViolations,OffFTReboundPct,on,Offensive Fouls,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Travels,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,720.0,12,7.0,21,21,15,6,42,1.0,2.0,1,2.0,18,2.0,4.0,4.0,1.0,3.0,8.0,1.0,3.0,3,1.0,4,1.0,2.0,0.6666666666666666,11.11111111111111,0.375,0.16666666666666666,0.2727272727272727,0.0625,0.2,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6504333333333333,0.3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,4535.0,76,-2.0,148,152,83,24,300,13.0,2.0,20,3.0,160,2.0,2.0,3.0,,1.0,7.0,1.0,8.0,13,8.0,21,6.0,12.0,0.13043478260869565,17.045454545454547,0.18181818181818182,0.05263157894736842,0.16071428571428573,0.09090909090909091,0.0625,0.14285714285714285,0.18181818181818182,0.5652173913043478,0.08695652173913043,0.6956521739130435,0.5458608695652174,3.9249999999999994,25.133333333333336,43.0,8.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,10.0,1.0,7.0,30.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,5.0,7.0,14.0,6.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,10.0,1.0,4.0,7.0,43.0,2.0,0.7,0.875,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.25,0.5357142857142857,0.5,0.4375,0.3333333333333333,0.1,0.15384615384615385,0.5,1.0,0.3333333333333333,0.10144927536231885,0.08333333333333333,0.16,0.1,0.25,0.125,0.1111111111111111,0.6153846153846154,0.7272727272727273,0.625,0.21739130434782608,0.2,0.2,1.0,0.08695652173913043,0.5,0.5,1.0,0.043478260869565216,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.5,0.5538666666666666,0.4473375,0.041666666666666664,0.047619047619047616,0.16666666666666666,0.23333333333333334,0.2905405405405405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,1153.0,19,,38,38,24,5,76,4.0,,10,,44,,,,,,,1.0,,2,3.0,5,1.0,3.0,,22.727272727272727,,0.3333333333333333,,0.15789473684210525,0.3333333333333333,,,0.4,,0.4,0.46351999999999993,6.659999999999999,,14.0,2.0,1.0,2.0,,,1.0,4.0,2.0,2.0,,,,5.0,,,10.0,2.0,4.0,,4.0,1.0,3.0,,,2.0,8.0,2.0,,2.0,,1.0,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,2.0,14.0,,0.8,1.0,,,,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.1,0.25,,,0.5,0.125,,0.2,0.125,,,,0.5,0.6666666666666666,0.5,0.4,0.25,0.25,1.0,0.2,1.0,1.0,1.0,,,,,0.5,0.5,,,,,0.44093333333333334,0.39966666666666667,,,0.4,0.2,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,996.0,17,17.0,31,31,22,8,62,1.0,1.0,4,1.0,33,1.0,,1.0,,,3.0,,1.0,1,,1,,1.0,0.2,12.82051282051282,0.09090909090909091,,0.07692307692307693,,,,,0.2,0.2,0.4,0.41265,8.6,24.5,10.0,1.0,,,,,,2.0,,1.0,,,,1.0,,1.0,3.0,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,10.0,,,,,,,0.25,,,0.2,,,0.3,,,,,,,,,,,,,0.16666666666666666,,,1.0,1.0,,0.4,,,,0.2,,,,,,,,,,,,,,,,0.2,0.25,,,0.3225806451612903,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,3172.0,53,-22.0,99,103,57,17,202,4.0,11.0,9,12.0,122,11.0,8.0,9.0,,4.0,19.0,,1.0,1,,1,4.0,6.0,0.5714285714285714,20.168067226890756,0.03333333333333333,,0.02564102564102564,,,,,0.19047619047619047,0.5238095238095238,0.7619047619047619,0.5195833333333334,9.177777777777779,24.78333333333333,28.0,1.0,,,,,,2.0,2.0,3.0,1.0,6.0,3.0,3.0,6.0,,24.0,,,,3.0,,3.0,4.0,,6.0,4.0,2.0,9.0,,6.0,,,1.0,,4.0,,,,,1.0,,1.0,,,3.0,,,,,6.0,28.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,,,0.5714285714285714,1.5,0.42857142857142855,0.5714285714285714,1.5,0.42857142857142855,,,,,,,,,,,0.1,,,0.25,0.25,,0.09523809523809523,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.047619047619047616,0.5454545454545454,0.5454545454545454,0.5,,,,,0.42857142857142855,0.5454545454545454,0.52425,0.45420714285714286,,,0.125,0.25,0.2828282828282828,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,3.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1306.0,22,17.0,41,43,27,11,84,3.0,2.0,4,4.0,42,2.0,,,,,,1.0,2.0,5,3.0,8,,2.0,0.5,15.384615384615383,0.16666666666666666,0.1111111111111111,0.3125,0.13636363636363635,0.125,,0.25,0.375,0.25,0.875,0.5181875,5.475,23.95,14.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,13.0,1.0,2.0,,8.0,,,3.0,,6.0,2.0,2.0,6.0,,1.0,1.0,,,,,2.0,3.0,,,1.0,1.0,,,,,,,,,6.0,14.0,1.0,0.5,0.5,0.6666666666666666,0.75,0.75,0.5,0.5,,0.8125,1.0,1.0,0.8125,1.0,1.0,,0.25,0.3333333333333333,,,,0.15384615384615385,0.75,0.14285714285714285,,0.2,1.0,,0.3333333333333333,0.5,,,,,,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.5,0.5,,,0.6666666666666666,0.5,0.5218333333333333,0.5062,,,0.6153846153846154,0.46153846153846156,0.34146341463414637,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,1.0,0.6666666666666666,0.25,1.0,1.0,0.3333333333333333,0.5,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.25,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,1178.0,20,-11.0,36,39,11,6,75,3.0,,8,,38,,1.0,1.0,,,2.0,,2.0,3,1.0,4,2.0,2.0,,21.42857142857143,0.15384615384615385,,0.15789473684210525,0.04,,0.14285714285714285,,0.375,,0.375,0.447975,6.8500000000000005,,9.0,1.0,,,1.0,2.0,,3.0,,2.0,,,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,2.0,9.0,,1.0,1.0,,,,0.125,,0.3333333333333333,0.125,,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,,,,,,,0.05,0.16666666666666666,,0.125,0.25,0.25,,0.3333333333333333,0.3333333333333333,1.0,0.375,,,,0.25,,,,,,,,,,0.6666666666666666,0.5,,,,0.4923333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.25,,3.0,3.0,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,2517.0,42,6.0,84,85,47,10,169,3.0,2.0,13,2.0,83,2.0,2.0,2.0,1.0,,4.0,,4.0,9,2.0,11,2.0,6.0,0.13333333333333333,20.833333333333336,0.15384615384615385,,0.21875,0.0425531914893617,,0.07142857142857142,0.42857142857142855,0.2,0.13333333333333333,0.3333333333333333,0.47700000000000004,10.984615384615383,24.95,21.0,2.0,1.0,2.0,,,1.0,4.0,3.0,6.0,,1.0,1.0,6.0,1.0,8.0,23.0,1.0,3.0,1.0,3.0,,1.0,1.0,4.0,7.0,12.0,,,,1.0,,,,,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,9.0,3.0,1.0,7.0,21.0,3.0,1.0,1.0,,0.5,0.5,0.46153846153846156,0.3333333333333333,,0.5,0.25,0.75,0.5789473684210527,0.3,0.875,,,,,,0.25,0.05263157894736842,0.5,0.2222222222222222,,,0.6,0.125,0.6666666666666666,0.6666666666666666,1.0,0.26666666666666666,0.25,0.25,1.0,0.4,0.5,0.5,1.0,,0.5,0.5,,0.5,0.5,,,0.5,0.5,0.554725,0.4506,0.16666666666666666,0.1875,0.13043478260869565,0.30434782608695654,0.25,,2.0,1.0,2.0,1.0,0.5,,,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,1.0,0.25,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,3152.0,53,-16.0,106,106,54,13,212,5.0,6.0,20,7.0,115,6.0,6.0,8.0,1.0,2.0,18.0,,5.0,5,1.0,6,3.0,3.0,0.25925925925925924,27.868852459016395,0.16129032258064516,,0.1282051282051282,0.016129032258064516,,0.1111111111111111,0.14285714285714285,0.18518518518518517,0.2222222222222222,0.4444444444444444,0.48285925925925927,10.495,24.8,30.0,3.0,,1.0,,,1.0,7.0,2.0,8.0,1.0,1.0,1.0,6.0,1.0,7.0,22.0,,2.0,,,1.0,7.0,2.0,5.0,7.0,4.0,8.0,,,1.0,,,2.0,2.0,3.0,1.0,,,1.0,3.0,2.0,1.0,3.0,2.0,3.0,,8.0,1.0,3.0,7.0,30.0,,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.14285714285714285,0.3,,0.14285714285714285,0.2777777777777778,,0.1111111111111111,0.3548387096774194,,0.2916666666666667,,,,,1.0,,0.019230769230769232,,0.05555555555555555,,0.3333333333333333,,0.05555555555555555,0.6,0.6,0.3333333333333333,0.25925925925925924,0.14285714285714285,0.14285714285714285,,0.2962962962962963,0.25,0.25,0.5,0.037037037037037035,0.16666666666666666,0.16666666666666666,,0.5,,,,0.1111111111111111,0.16666666666666666,0.47555000000000003,0.38677222222222224,0.03571428571428571,0.047619047619047616,,0.3181818181818182,0.2830188679245283,,1.0,,1.0,,,1.0,,,,,,,3.0,,,,1.0,,,,,,0.1111111111111111,,,,,,1.0,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,1966.0,33,,69,71,36,10,140,4.0,3.0,8,3.0,66,3.0,6.0,6.0,2.0,1.0,12.0,,1.0,2,,2,1.0,2.0,0.2727272727272727,14.634146341463415,0.05555555555555555,,0.09090909090909091,,,0.1111111111111111,,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.5205818181818181,6.3125,24.666666666666668,23.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,3.0,2.0,,12.0,,1.0,,,,1.0,2.0,,3.0,4.0,2.0,,,2.0,,1.0,,,3.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,3.0,23.0,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.375,,,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.3333333333333333,,,0.3333333333333333,1.0,,,0.25,,,,,,0.25,0.25,1.0,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,,,0.6666666666666666,1.0,,,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.5724333333333335,,,,0.25,0.3333333333333333,,,,,,,,,,1.0,,,1.0,6.0,,,,1.0,,0.5,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
