EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,LiveBallTurnoverPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,AtRimPctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefAtRimReboundPct,LostBallTurnovers,ShortMidRangePctBlocked,Loose Ball Fouls,SecondChanceAtRimPctAssisted,DefensiveGoaltends,on,2pt And 1 Free Throw Trips,SecondChanceFtPoints,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct
128,1610612762,David Benoit,David Benoit,128,UTA,1330.0,22,-5,44,41,23,27,4.0,85,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,49,2.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0,23,1.0,0.5,1.0,0.5,0.3,0.5,0.4166666666666667,0.625,0.4,12.244897959183673,0.5,0.1,0.4,0.2,0.16666666666666666,0.4,0.2,0.4,0.4,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.5,0.4764500000000001,0.4967833333333334,1.0,12.033333333333333,24.4,0.5227272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,3329.0,55,-10,104,101,39,53,13.0,205,2.0,1.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,,3.0,113,3.0,1.0,2.0,,3.0,,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,13.0,,,3.0,39,,0.5,0.5,0.5,0.15,0.3,0.15,0.3,0.2,9.01639344262295,,0.038461538461538464,0.07142857142857142,0.05,,0.07142857142857142,0.2,0.6,0.2,0.5,0.5,,0.2,0.4,0.5,0.4,0.5,0.38737999999999995,0.39784,1.0,14.2625,26.65,0.375,1.0,3.0,1.0,4.0,4.0,8.0,2.0,2.0,1.0,2.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.125,0.16666666666666666,0.14285714285714285,1.0,0.3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,989.0,16,-1,34,30,9,18,6.0,64,5.0,4.0,,,1.0,,,7.0,,1.0,,8.0,34,4.0,,,,4.0,,1.0,,,,,,5.0,1.0,2.0,,,4.0,9,,,,,0.5,0.5,0.5,0.5,0.125,21.951219512195124,,,,,,,0.625,,0.125,,,,1.0,,,0.75,,0.4962,0.5819,0.5,2.2,36.7,0.2647058823529412,3.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.6289333333333333,3.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3125,0.29411764705882354,0.4,0.25,0.2857142857142857,0.3333333333333333,0.6,0.6,0.6666666666666666,0.25,0.5,0.5,1.0,0.3333333333333333,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,2269.0,38,-6,70,67,27,31,7.0,137,3.0,2.0,10.0,,,,,23.0,,,12.0,26.0,79,9.0,,,6.0,10.0,,,,1.0,3.0,,4.0,5.0,3.0,4.0,16.0,2.0,10.0,27,,,,,0.30434782608695654,0.2222222222222222,0.3793103448275862,0.3333333333333333,,46.835443037974684,,0.15,0.1111111111111111,0.13793103448275862,0.3333333333333333,0.1111111111111111,0.13043478260869565,0.43478260869565216,,,,,0.2222222222222222,,,0.13043478260869565,,0.41570869565217394,0.4034444444444445,0.38461538461538464,11.530434782608696,,0.38571428571428573,1.0,,,6.0,,6.0,,,5.0,,1.0,12.0,6.0,8.0,2.0,1.0,2.0,2.0,,,,,,1.0,0.4456,3.0,,,2.0,2.0,10.0,7.0,,,2.0,14.0,,,1.0,1.0,,,1.0,1.0,0.30434782608695654,,0.2222222222222222,,,0.03571428571428571,0.03125,,,0.07142857142857142,,1.0,1.0,1.0,0.43478260869565216,0.2,0.2,,,1.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,0.25,1.0,0.2,0.2,1.0,0.14814814814814814,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,2573.0,43,-8,80,80,34,49,10.0,160,5.0,2.0,4.0,1.0,4.0,1.0,2.0,9.0,4.0,8.0,,24.0,92,3.0,3.0,5.0,,13.0,12.0,4.0,1.0,4.0,3.0,,7.0,9.0,1.0,3.0,,,13.0,34,1.0,0.5,0.6,0.5,0.7058823529411765,0.8125,0.7058823529411765,0.8125,0.47058823529411764,18.478260869565215,,0.15,0.4444444444444444,0.2413793103448276,0.125,0.4444444444444444,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.25,0.25,1.0,0.25,0.25,0.5,0.7647058823529411,0.25,0.49485882352941174,0.49159375000000005,0.5416666666666666,8.677777777777777,23.875,0.425,1.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,,,,,,,1.0,0.1111111111111111,,0.2857142857142857,,0.5556333333333333,4.0,1.0,1.0,1.0,,,6.0,1.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,,,0.5,0.6,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.05555555555555555,,0.14285714285714285,,,0.8,1.0,0.5,,,,0.3333333333333333,1.0,0.5,0.08333333333333333,2.0,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,,,3.0,4.0,2.0,3.0,2.0,2.0,0.2,0.23529411764705882,0.75,0.75,1.0,0.6666666666666666,0.375,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,1043.0,17,12,33,28,5,3,4.0,61,1.0,,2.0,,,,,3.0,,,1.0,7.0,21,,,,,,,,,2.0,1.0,,3.0,3.0,,,1.0,,,5,,,,,1.0,,1.0,,,7.5,,0.125,0.3333333333333333,0.21428571428571427,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,0.3333333333333333,,0.4325666666666666,,,11.0,,0.15151515151515152,,,,6.0,1.0,7.0,,1.0,5.0,1.0,,15.0,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,2.0,4.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,True,,,,,,,,,,,,,
330,1610612762,Danny Manning,Danny Manning,330,UTA,1494.0,25,-3,47,49,21,28,6.0,96,4.0,,2.0,,,,,11.0,,,7.0,17.0,49,1.0,,,5.0,5.0,,,,1.0,3.0,,4.0,4.0,2.0,9.0,10.0,3.0,5.0,21,,,,,0.45454545454545453,,0.53125,0.5,,35.71428571428571,,0.1875,0.14285714285714285,0.17391304347826086,0.14285714285714285,0.14285714285714285,0.36363636363636365,0.18181818181818182,,,,,,,,0.36363636363636365,,0.4488999999999999,0.4582,0.29411764705882354,7.6000000000000005,,0.44680851063829785,2.0,,1.0,,1.0,1.0,1.0,,,,,3.0,2.0,4.0,1.0,,1.0,,,3.0,0.09090909090909091,,0.2,,0.38495,3.0,,,,1.0,5.0,5.0,1.0,2.0,,10.0,,,,,,1.0,1.0,1.0,0.45454545454545453,0.5,,0.5,0.5,,,,,,,0.75,0.75,1.0,0.45454545454545453,0.2,0.25,,,,0.11764705882352941,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,2.0,,2.0,,0.5,1.0,0.5,0.5,1.0,0.15384615384615385,0.15384615384615385,,,,,,,,,,,,,,,0.25,1.0,0.2,,,,True,,,,,,,,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,1749.0,29,-11,54,51,13,23,8.0,105,3.0,,,1.0,2.0,,1.0,7.0,1.0,3.0,,9.0,63,1.0,,1.0,,,3.0,2.0,1.0,,5.0,,5.0,9.0,2.0,4.0,,,,13,1.0,0.3333333333333333,,0.3333333333333333,0.45,,0.45,,0.3,18.18181818181818,,0.4166666666666667,,0.2631578947368421,0.5714285714285714,,0.3,,0.2,0.5,0.5,1.0,,0.5,,0.6,0.5,0.45737500000000003,0.43385,,6.214285714285714,24.0,0.24074074074074073,2.0,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,2.0,,,,,,2.0,0.14285714285714285,,0.3333333333333333,,0.5068,2.0,1.0,1.0,,1.0,4.0,3.0,1.0,2.0,,4.0,2.0,,4.0,4.0,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5,,0.5,0.5,0.15384615384615385,0.12903225806451613,,0.1111111111111111,0.23076923076923078,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.25,0.3333333333333333,0.5,1.0,,0.2222222222222222,,,,,1.0,,1.0,,,,1.0,,,,,0.5,,,,,,,,1.0,,,,,,0.1,,,,,,,,,0.25,2.0,1.0,,True,,,,,,,,,,,,,
180,1610612762,John Crotty,John Crotty,180,UTA,154.0,3,1,4,4,4,4,,8,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
317,1610612762,John Starks,John Starks,317,UTA,612.0,10,-15,20,23,10,14,2.0,43,1.0,,1.0,,1.0,,,3.0,,1.0,,2.0,25,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,10,,,,,0.25,,0.25,,0.25,22.727272727272727,,,0.5,0.14285714285714285,,0.5,0.25,0.25,0.25,,,,,,,0.5,,0.4443875,0.293,,8.9,24.5,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,0.58185,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,
