EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,HeaveAttempts,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,DefThreePtRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyFtPoints,OffThreePtRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,on,Corner3Assists,BlockedLongMidRange,Loose Ball Fouls,DefCorner3ReboundPct,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,3206.0,53,-13.0,97,101,33.0,40.0,11.0,198,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,8.0,2.0,10.0,116,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,33.0,1.0,0.25,0.25,0.5,0.5,1.0,0.4,0.5,1.0,0.4166666666666667,0.5,1.0,0.8,11.926605504587155,1.0,0.1,0.08571428571428572,0.08888888888888889,0.06976744186046512,0.1111111111111111,0.1111111111111111,0.058823529411764705,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.2,0.5,0.5,0.1,0.7,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,1.0,1.0,1.0,0.2857142857142857,0.533895,0.6102000000000001,0.6167,0.16666666666666666,0.5,0.3,0.2,25.174999999999997,0.3402061855670103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,2765.0,46,-44.0,81,88,23.0,32.0,5.0,169,,1.0,,1.0,,,,,1.0,5.0,10.0,,1.0,,10.0,115,,1.0,,,1.0,3.0,2.0,8.0,,,,,5.0,1.0,6.0,1.0,1.0,13.0,,,,,,,2.0,,5.0,5.0,7.0,1.0,2.0,6.0,,,2.0,23.0,,,,0.5,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.09090909090909091,20.930232558139537,0.7142857142857143,,,,,,,,,,,,0.09090909090909091,,,,0.09090909090909091,,,,1.0,,,,0.18181818181818182,,0.40499,0.526,0.37126666666666663,,,,0.2,40.1,0.2839506172839506,5.0,9.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,0.2,0.2,0.8181818181818182,0.5555555555555556,0.5555555555555556,0.2,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,3286.0,55,-61.0,100,106,33.0,41.0,7.0,206,,,,,,,,,1.0,2.0,5.0,,1.0,2.0,6.0,141,,,,,,1.0,,2.0,,,1.0,,3.0,1.0,4.0,1.0,,9.0,,3.0,4.0,,4.0,,,,1.0,1.0,5.0,1.0,5.0,6.0,2.0,1.0,,33.0,,,,0.4,,,0.3333333333333333,,,0.42857142857142855,,,0.16666666666666666,11.214953271028037,0.2,0.09090909090909091,,0.07317073170731707,,,,,,,0.15789473684210525,,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,0.344725,,0.24717499999999998,0.14285714285714285,0.16666666666666666,,,26.1,0.33,1.0,2.0,2.0,,2.0,,3.0,4.0,,,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,13.84,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2510.0,42,-14.0,79,81,35.0,41.0,8.0,160,3.0,5.0,,,,,1.0,1.0,2.0,10.0,22.0,1.0,3.0,3.0,26.0,90,,1.0,2.0,2.0,2.0,4.0,7.0,14.0,,,2.0,1.0,4.0,,4.0,,,8.0,,3.0,4.0,,4.0,,3.0,2.0,3.0,1.0,3.0,1.0,2.0,6.0,3.0,2.0,7.0,35.0,,0.3333333333333333,0.3333333333333333,0.45454545454545453,,0.5,0.46,,0.5,0.5,0.5,0.5,0.12,32.95454545454545,1.0,0.1111111111111111,,0.11764705882352941,,,,,,0.2,0.14285714285714285,,0.2,0.6,0.75,0.04,0.08,0.5,0.5,,,,,,0.32,0.5,0.45129600000000003,0.3642,0.4408857142857143,0.07692307692307693,0.08695652173913043,0.07692307692307693,0.2692307692307692,25.399999999999995,0.4430379746835443,7.0,14.0,6.0,,4.0,1.0,,,,1.0,0.3,0.3,0.56,0.5,0.5384615384615384,0.42857142857142855,12.890909090909089,,3.0,2.0,3.0,,,,,0.12,,,0.2857142857142857,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.09090909090909091,0.2,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,4999.0,83,-47.0,154,159,53.0,63.0,14.0,313,1.0,8.0,,1.0,1.0,2.0,,,,10.0,24.0,,,10.0,30.0,189,1.0,2.0,3.0,5.0,7.0,10.0,22.0,2.0,,,,,,1.0,1.0,1.0,,3.0,2.0,14.0,18.0,6.0,24.0,1.0,,,4.0,3.0,6.0,1.0,5.0,9.0,14.0,5.0,22.0,53.0,,,,0.4166666666666667,0.5,0.7,0.4166666666666667,0.5,0.7,0.4838709677419355,0.625,0.6875,,21.893491124260354,0.6666666666666666,0.24561403508771928,0.04,0.2318840579710145,0.09230769230769231,0.07692307692307693,0.06666666666666667,,0.07142857142857142,0.45454545454545453,0.25,0.08333333333333333,0.3333333333333333,0.125,0.14285714285714285,,,,,,0.5,,0.2,0.5,0.3333333333333333,,0.4359125000000001,0.5706,0.42023,0.1724137931034483,0.1724137931034483,0.16666666666666666,0.7333333333333333,,0.34415584415584416,7.0,10.0,18.0,,,,,2.0,,2.0,0.9,0.9,0.4166666666666667,0.7,0.7,1.0,9.620833333333334,2.0,6.0,,,,2.0,1.0,0.6666666666666666,0.25,0.3333333333333333,0.4,,,,,,2.0,2.0,1.0,,,0.08333333333333333,0.125,,0.16666666666666666,0.18181818181818182,,,8.0,4.0,2.0,2.0,5.0,4.0,1.0,5.0,1.0,1.0,0.16666666666666666,0.26666666666666666,0.25,0.3333333333333333,0.2,1.0,0.5,,,,,,,,,,,,True,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,3810.0,64,-26.0,118,123,48.0,52.0,11.0,241,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,11.0,17.0,4.0,9.0,2.0,36.0,138,1.0,1.0,,5.0,5.0,7.0,11.0,12.0,6.0,2.0,7.0,3.0,4.0,,4.0,,1.0,8.0,2.0,9.0,9.0,2.0,11.0,,2.0,1.0,3.0,2.0,4.0,1.0,3.0,8.0,3.0,2.0,11.0,48.0,0.5,0.4444444444444444,0.4444444444444444,0.6470588235294118,1.0,0.7142857142857143,0.6538461538461539,1.25,0.5,0.6666666666666666,1.25,0.55,0.34615384615384615,23.846153846153847,0.75,0.19148936170212766,0.05555555555555555,0.16363636363636364,0.04081632653061224,,,0.15384615384615385,0.16666666666666666,0.125,0.2222222222222222,,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,0.2,1.0,0.46153846153846156,0.42857142857142855,0.4707153846153847,0.5159,0.502115,0.07407407407407407,0.1111111111111111,0.1388888888888889,0.3055555555555556,24.566666666666663,0.4067796610169492,9.0,10.0,10.0,,2.0,1.0,,1.0,,2.0,0.45454545454545453,0.5,0.38461538461538464,0.9,1.0,0.4444444444444444,12.899999999999999,,4.0,2.0,3.0,1.0,,,,0.15384615384615385,,,0.2,1.0,,,6.0,1.0,,1.0,1.0,,0.058823529411764705,,0.1,,,0.1,,1.0,,,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,True,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,2488.0,41,-15.0,78,76,19.0,30.0,9.0,154,2.0,3.0,,,1.0,1.0,,,,3.0,9.0,,,7.0,13.0,91,,,,,1.0,1.0,9.0,,,,,,1.0,,1.0,,,2.0,1.0,4.0,5.0,1.0,6.0,,,,1.0,1.0,2.0,1.0,,3.0,12.0,1.0,9.0,19.0,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.43333333333333335,,0.6428571428571429,,19.318181818181817,0.5,0.13793103448275862,0.041666666666666664,0.14285714285714285,0.030303030303030304,,0.14285714285714285,,,0.16666666666666666,0.17647058823529413,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,0.3333333333333333,,0.45976666666666666,,0.5887,0.1,0.1,,0.6923076923076923,,0.24358974358974358,1.0,5.0,6.0,,1.0,,,1.0,,,1.0,1.0,0.5555555555555556,0.2,0.2,1.0,10.022222222222222,,1.0,,,,,,,0.1111111111111111,,,,,,,,1.0,1.0,,,,0.1111111111111111,,,0.16666666666666666,0.16666666666666666,,,7.0,,,5.0,2.0,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,True,,,,,,,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,751.0,13,2.0,26,24,13.0,11.0,3.0,50,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,22,,,,,1.0,2.0,2.0,2.0,,,2.0,1.0,5.0,,5.0,,1.0,10.0,,1.0,1.0,,1.0,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,2.0,13.0,,0.5,0.5,0.3333333333333333,,0.5,0.5,,0.5,0.5,,0.5,0.4,27.586206896551726,0.6666666666666666,0.09090909090909091,,0.07142857142857142,,,,,0.3333333333333333,,,,0.2,1.0,1.0,,0.4,0.5,0.5,,,,0.5,1.0,0.6,0.5,0.49537,,0.46140000000000003,,,,0.4,24.95,0.5,,1.0,,,4.0,,,1.0,,,,,0.2,,,,12.299999999999999,,1.0,,,,,1.0,,0.2,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,66.0,1,-2.0,2,3,,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,231.0,4,-7.0,7,7,3.0,3.0,,14,,,,,,,,,,,1.0,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,28.57142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3664,,,,,,,,0.42857142857142855,,1.0,,,,,,,,1.0,,,1.0,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
