EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,3SecondViolations,SecondChanceCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,Technical Free Throw Trips,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,2285.0,38,21.0,71,73,29.0,37,8.0,144,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,11.0,69,1.0,1.0,2.0,2.0,2.0,6.0,8.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,13.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,29.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.5,1.0,7.594936708860759,0.11538461538461539,0.08333333333333333,0.09375,0.03333333333333333,0.08333333333333333,0.1,0.16666666666666666,0.5,0.75,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,0.75,0.48407500000000003,0.42135,0.4,0.4,0.09090909090909091,0.5454545454545454,4.05,0.4084507042253521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,28636.0,477,14.0,887,889,305.0,357,108.0,1776,26.0,38.0,9.0,16.0,4.0,19.0,42.0,92.0,53.0,203.0,934,8.0,22.0,14.0,28.0,24.0,76.0,62.0,5.0,42.0,59.0,22.0,81.0,9.0,3.0,6.0,34.0,52.0,65.0,3.0,26.0,8.0,8.0,4.0,3.0,10.0,7.0,76.0,305.0,4.0,0.7380952380952381,0.8611111111111112,0.45652173913043476,0.5,0.5244755244755245,0.5416666666666666,0.5833333333333334,0.6470588235294118,0.6129032258064516,19.23076923076923,0.11170212765957446,0.041666666666666664,0.10652173913043478,0.050359712230215826,0.02040816326530612,0.15254237288135594,0.08633093525179857,0.7,0.26573426573426573,0.6842105263157895,0.7428571428571429,0.6538461538461539,0.13286713286713286,0.21052631578947367,0.21052631578947367,1.0,0.3333333333333333,0.5625,0.6223776223776224,0.47966748251748254,0.4810197916666666,0.1566265060240964,0.22608695652173913,0.10837438423645321,0.37438423645320196,7.047826086956522,0.3438556933483653,7.0,10.0,12.0,35.0,8.0,18.0,2.0,6.0,14.0,33.0,2.0,6.0,14.0,22.0,51.0,7.0,11.0,2.0,8.0,20.0,22.0,66.0,12.0,33.0,14.0,7.0,18.0,11.0,29.0,7.0,4.0,4.0,9.0,5.0,69.0,16.0,1.0,7.0,10.0,3.0,12.0,2.0,7.0,9.0,2.0,5.0,1.0,21.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.43137254901960786,0.4,0.43137254901960786,0.6363636363636364,0.5384615384615384,0.35664335664335667,0.07608695652173914,0.07894736842105263,0.11428571428571428,0.5714285714285714,0.2564102564102564,0.043478260869565216,0.05387205387205387,0.08333333333333333,0.056338028169014086,0.034722222222222224,0.08536585365853659,0.13636363636363635,0.10084033613445378,0.09090909090909091,0.05555555555555555,0.041666666666666664,0.24475524475524477,0.34285714285714286,0.3870967741935484,0.8333333333333334,0.1258741258741259,0.4444444444444444,0.4444444444444444,1.0,0.23076923076923078,0.42424242424242425,0.42424242424242425,1.0,0.7692307692307693,0.7,0.15384615384615385,0.125,0.3333333333333333,0.2916666666666667,0.42857142857142855,0.42424242424242425,0.5478799999999999,24.972549019607847,,,,,,,,,,,,,,,,,,,,,,,,True,,
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,225.0,4,-2.0,7,8,6.0,8,,15,,,,,,,,1.0,,,11,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,28.57142857142857,,,,,,,,,,,,,,,,,,,,0.5211,0.5211,,,,,4.7,0.8571428571428571,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
281,1610612749,Scott Williams,Scott Williams,281,MIL,4479.0,75,,144,144,68.0,69,15.0,288,2.0,4.0,1.0,2.0,,4.0,10.0,17.0,5.0,25.0,156,2.0,2.0,8.0,11.0,4.0,20.0,18.0,2.0,11.0,14.0,7.0,21.0,3.0,2.0,1.0,3.0,11.0,5.0,1.0,2.0,1.0,6.0,3.0,3.0,6.0,3.0,20.0,68.0,4.0,0.9,0.9,0.5882352941176471,0.7272727272727273,0.5882352941176471,0.7272727272727273,0.6578947368421053,0.5,0.7692307692307693,13.20754716981132,0.1896551724137931,0.125,0.18181818181818182,0.1076923076923077,0.07692307692307693,0.2777777777777778,0.09523809523809523,0.5,0.23529411764705882,0.5,0.5,1.0,0.23529411764705882,,,,0.18181818181818182,0.5,0.23529411764705882,0.4412411764705883,0.4349636363636364,0.1111111111111111,0.1111111111111111,0.08,0.8,8.735294117647058,0.4722222222222222,,1.0,8.0,9.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,5.0,1.0,6.0,1.0,,1.0,,4.0,13.0,5.0,,1.0,2.0,1.0,,,,2.0,,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,0.2,,0.10204081632653061,0.125,,0.15,0.1111111111111111,0.3333333333333333,0.21052631578947367,,0.5,0.14285714285714285,0.5294117647058824,0.8888888888888888,0.8888888888888888,0.875,,,,,,,,,1.0,,,,,,,,0.5654,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
283,1610612749,Lindsey Hunter,Lindsey Hunter,283,MIL,14561.0,243,2.0,440,444,109.0,149,59.0,884,2.0,4.0,,,9.0,24.0,14.0,41.0,8.0,57.0,447,2.0,2.0,1.0,6.0,6.0,14.0,16.0,,20.0,24.0,2.0,26.0,13.0,2.0,11.0,7.0,21.0,11.0,,2.0,2.0,3.0,1.0,,3.0,2.0,14.0,109.0,4.0,0.5714285714285714,0.5714285714285714,0.34146341463414637,0.16666666666666666,0.28823529411764703,0.25,0.31666666666666665,0.14285714285714285,0.35,20.077972709551656,0.1092896174863388,,0.10762331838565023,0.008849557522123894,,0.14814814814814814,0.13513513513513514,0.6666666666666666,0.047058823529411764,0.5,0.5,,0.2823529411764706,0.375,0.375,0.7777777777777778,,,0.5647058823529412,0.4552741176470588,0.438790625,0.03409090909090909,0.046511627906976744,0.03508771929824561,0.24561403508771928,13.697560975609756,0.24772727272727274,,,3.0,13.0,,7.0,,1.0,7.0,37.0,3.0,2.0,9.0,7.0,44.0,,2.0,4.0,2.0,10.0,12.0,12.0,,37.0,7.0,5.0,18.0,14.0,32.0,11.0,3.0,7.0,5.0,6.0,78.0,2.0,,4.0,,,11.0,1.0,6.0,2.0,,5.0,,13.0,,2.0,,,,,2.0,,0.5714285714285714,0.1590909090909091,0.2,0.1590909090909091,,,0.5176470588235295,0.12195121951219512,,0.38461538461538464,0.8461538461538461,,,0.012345679012345678,0.1,,0.02857142857142857,,,0.03636363636363636,0.09090909090909091,0.14285714285714285,,0.15294117647058825,0.23076923076923078,0.375,0.3333333333333333,0.08235294117647059,,,,0.43529411764705883,0.1891891891891892,0.1891891891891892,0.5714285714285714,,,0.5,0.0625,,0.5625,0.2222222222222222,0.1891891891891892,0.45859999999999995,25.677272727272733,,1.0,9.0,1.0,0.16666666666666666,0.022222222222222223,,,,,,,,,,,,,,,,,,True,,
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,17933.0,299,-10.0,571,564,226.0,265,61.0,1135,9.0,22.0,5.0,7.0,12.0,25.0,45.0,102.0,28.0,157.0,618,,6.0,19.0,35.0,21.0,77.0,64.0,2.0,36.0,48.0,7.0,55.0,3.0,1.0,2.0,10.0,19.0,32.0,,8.0,8.0,11.0,6.0,4.0,14.0,10.0,77.0,226.0,5.0,0.7111111111111111,0.7272727272727273,0.4411764705882353,0.5428571428571428,0.48863636363636365,0.56,0.5304054054054054,0.3,0.6311475409836066,26.365054602184088,0.15,0.0273972602739726,0.15824915824915825,0.027450980392156862,0.01639344262295082,0.11842105263157894,0.189873417721519,0.7142857142857143,0.16666666666666666,0.4090909090909091,0.5625,0.7777777777777778,0.1893939393939394,0.48,0.5,0.8333333333333334,0.14,0.7142857142857143,0.3939393939393939,0.4245625,0.41480326086956526,0.05714285714285714,0.07272727272727272,0.03821656050955414,0.49044585987261147,9.398039215686275,0.3957968476357268,1.0,3.0,24.0,55.0,,1.0,,1.0,13.0,29.0,1.0,6.0,14.0,13.0,30.0,3.0,9.0,1.0,6.0,15.0,26.0,39.0,2.0,27.0,13.0,10.0,18.0,8.0,26.0,4.0,4.0,12.0,4.0,2.0,60.0,5.0,,11.0,1.0,1.0,16.0,3.0,2.0,5.0,,14.0,1.0,21.0,3.0,6.0,,1.0,3.0,1.0,1.0,,1.0,0.43333333333333335,0.4,0.4642857142857143,0.3333333333333333,0.3,0.22727272727272727,0.09803921568627451,0.2727272727272727,0.05454545454545454,0.7619047619047619,0.043478260869565216,,0.027472527472527472,0.19298245614035087,0.043478260869565216,0.021052631578947368,0.024390243902439025,0.08333333333333333,0.1411764705882353,0.13953488372093023,0.35714285714285715,0.016666666666666666,0.4166666666666667,0.43636363636363634,0.46153846153846156,0.625,0.007575757575757576,,,,0.2196969696969697,0.4482758620689655,0.4482758620689655,1.0,0.3,0.3333333333333333,0.1,0.02,,0.28,0.42857142857142855,0.48148148148148145,0.45366,30.33,,,,,,,2.0,2.0,0.04,,,,,,,,,,,,,,,True,,
998,1610612749,Mark Pope,Mark Pope,998,MIL,95.0,2,-1.0,2,4,2.0,4,,6,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,3,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,50.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.7953,0.7953,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,17924.0,299,-12.0,569,567,220.0,256,63.0,1136,11.0,18.0,5.0,8.0,13.0,28.0,45.0,98.0,40.0,139.0,620,4.0,8.0,12.0,30.0,22.0,49.0,18.0,,26.0,36.0,5.0,41.0,5.0,3.0,2.0,11.0,38.0,47.0,3.0,12.0,11.0,1.0,,1.0,2.0,2.0,49.0,220.0,14.0,0.2,0.2,0.45918367346938777,0.4,0.4419642857142857,0.4090909090909091,0.5225563909774437,0.3076923076923077,0.5444444444444444,24.646781789638933,0.1087866108786611,,0.11705685618729098,0.0196078431372549,,0.09876543209876543,0.12195121951219512,1.0,0.16071428571428573,0.6111111111111112,0.6875,0.2727272727272727,0.25,0.4642857142857143,0.5,0.3076923076923077,0.24242424242424243,0.625,0.2857142857142857,0.43724639639639645,0.4226,0.10655737704918032,0.11214953271028037,0.05755395683453238,0.35251798561151076,10.287755102040814,0.3866432337434095,1.0,1.0,21.0,52.0,1.0,1.0,,,2.0,13.0,3.0,1.0,3.0,3.0,14.0,2.0,8.0,3.0,1.0,3.0,72.0,6.0,,12.0,2.0,6.0,36.0,16.0,52.0,11.0,5.0,12.0,13.0,11.0,120.0,5.0,,9.0,1.0,1.0,16.0,2.0,9.0,8.0,1.0,7.0,3.0,24.0,4.0,8.0,5.0,,1.0,,,,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.23076923076923078,0.25,0.18181818181818182,0.125,0.061224489795918366,0.1111111111111111,0.038461538461538464,0.6666666666666666,0.038461538461538464,,0.0273224043715847,0.15,0.04878048780487805,0.010309278350515464,0.044444444444444446,,0.10526315789473684,0.1702127659574468,0.07692307692307693,0.01818181818181818,0.4642857142857143,0.40384615384615385,0.42,0.09523809523809523,0.008928571428571428,1.0,1.0,1.0,0.11607142857142858,0.15384615384615385,0.16666666666666666,0.5,0.09090909090909091,1.0,0.2727272727272727,,,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.44945,27.37142857142857,,,3.0,1.0,,0.06666666666666667,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,0.07692307692307693,1.0,,,,,,,,,True,,
951,1610612749,Ray Allen,Ray Allen,951,MIL,24813.0,414,45.0,772,771,286.0,317,94.0,1543,18.0,33.0,7.0,12.0,15.0,32.0,52.0,111.0,38.0,250.0,808,1.0,26.0,18.0,37.0,22.0,79.0,40.0,4.0,24.0,28.0,11.0,39.0,10.0,5.0,5.0,13.0,33.0,41.0,2.0,11.0,9.0,4.0,,4.0,4.0,2.0,79.0,286.0,4.0,0.38461538461538464,0.4,0.46846846846846846,0.4864864864864865,0.5760869565217391,0.5377358490566038,0.6113861386138614,0.5,0.6171875,26.274065685164214,0.0736196319018405,0.038461538461538464,0.0707070707070707,0.02849002849002849,0.03529411764705882,0.019417475728155338,0.12605042016806722,0.5,0.1793478260869565,0.5454545454545454,0.6206896551724138,0.5,0.17391304347826086,0.46875,0.4838709677419355,0.4666666666666667,0.22641509433962265,0.5833333333333334,0.5760869565217391,0.4641963888888889,0.4624735294117647,0.05699481865284974,0.09166666666666666,0.104,0.316,8.806306306306306,0.3704663212435233,2.0,7.0,19.0,46.0,12.0,17.0,3.0,3.0,24.0,56.0,8.0,4.0,13.0,36.0,73.0,5.0,14.0,11.0,7.0,16.0,64.0,87.0,4.0,52.0,24.0,7.0,39.0,15.0,54.0,12.0,3.0,18.0,16.0,5.0,123.0,6.0,1.0,4.0,,1.0,15.0,6.0,5.0,15.0,3.0,10.0,,30.0,2.0,10.0,,6.0,,,,,0.8055555555555556,0.4931506849315068,0.4375,0.5217391304347826,0.35714285714285715,0.5,0.3967391304347826,0.06306306306306306,0.12121212121212122,0.043478260869565216,0.5,,0.047619047619047616,0.024291497975708502,0.05714285714285714,0.05,0.025210084033613446,,0.05263157894736842,0.0673076923076923,0.05357142857142857,0.07142857142857142,0.012195121951219513,0.25,0.41304347826086957,0.4318181818181818,0.21052631578947367,0.09239130434782608,0.7058823529411765,0.7058823529411765,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.7083333333333334,0.28,0.2857142857142857,0.32,0.05660377358490566,1.0,0.24528301886792453,0.3076923076923077,0.46153846153846156,0.46128823529411767,28.112328767123284,,3.0,21.0,,0.12,,4.0,,0.03125,,3.0,,,,,3.0,2.0,5.0,0.45454545454545453,1.0,1.0,0.25,1.0,True,,
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,12393.0,207,-18.0,372,371,93.0,96,58.0,743,8.0,19.0,2.0,5.0,1.0,5.0,17.0,46.0,17.0,51.0,376,6.0,16.0,3.0,9.0,10.0,16.0,32.0,7.0,21.0,26.0,23.0,49.0,2.0,1.0,1.0,9.0,36.0,24.0,2.0,10.0,3.0,4.0,3.0,1.0,5.0,5.0,16.0,93.0,4.0,0.9411764705882353,0.9411764705882353,0.3695652173913043,0.3333333333333333,0.3695652173913043,0.3333333333333333,0.4473684210526316,0.5,0.5714285714285714,15.056179775280897,0.13815789473684212,0.12727272727272726,0.12432432432432433,0.10679611650485436,0.13953488372093023,0.2127659574468085,0.1111111111111111,1.0,0.41304347826086957,0.42105263157894735,0.5,1.0,0.10869565217391304,0.2,0.2,1.0,0.5555555555555556,0.4,0.41304347826086957,0.44378913043478263,0.44222222222222224,0.18518518518518517,0.18518518518518517,0.3137254901960784,0.3137254901960784,5.856521739130434,0.25,,4.0,8.0,22.0,,,,,,,,,,,,5.0,12.0,,,,2.0,,,,,5.0,6.0,1.0,7.0,,1.0,5.0,,1.0,15.0,15.0,1.0,2.0,3.0,1.0,3.0,,2.0,7.0,,1.0,1.0,10.0,3.0,4.0,7.0,6.0,1.0,,,,,,,,0.4166666666666667,0.4166666666666667,,0.10869565217391304,0.15789473684210525,0.09090909090909091,0.3,0.2727272727272727,0.09090909090909091,0.09933774834437085,0.06060606060606061,0.1282051282051282,0.10606060606060606,0.06521739130434782,0.08333333333333333,0.09523809523809523,,0.2857142857142857,0.041666666666666664,0.4782608695652174,0.36363636363636365,0.4,0.875,,,,,,,,,0.3333333333333333,,,,,,,,0.39551000000000003,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,
