EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,BlockedAtRim,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,NonHeaveArc3FGA,AtRimAssists,Steals,BadPassSteals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG3APct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,NonShootingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,OffAtRimReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,SelfOReb,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LongMidRangePctBlocked,DefFTReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,3SecondViolations,AtRimPctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Offensive Fouls,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Corner3PctBlocked,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,222.0,4.0,4.0,9.0,9,9.0,2,2.0,18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.090909090909092,0.2,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.547,0.547,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1610612756,Daniel Santiago,Daniel Santiago,2091,PHX,720.0,12.0,6.0,23.0,24,12.0,1,3.0,47,1.0,1.0,1.0,1.0,1.0,2.0,2.0,21.0,1.0,1.0,2.0,,3.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,12.0,,,0.5,1.0,0.5,1.0,0.5,1.0,11.538461538461538,0.23076923076923078,0.25,0.2,0.5,0.5,1.0,1.0,,1.0,1.0,0.5,0.56765,0.6943,1.0,0.5217391304347826,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.2,0.6666666666666666,0.5,0.5,1.0,1.0,0.6943,1.0,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,948.0,16.0,5.0,31.0,32,20.0,8,5.0,63,2.0,2.0,1.0,1.0,3.0,4.0,6.0,31.0,2.0,2.0,4.0,4.0,,,,1.0,1.0,,,,,4.0,20.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,0.75,1.0,11.11111111111111,,,,,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.4551,0.4745,0.6666666666666666,0.6451612903225806,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,,6.3500000000000005,1.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,1610612756,Elliot Perry,Elliot Perry,386,PHX,973.0,16.0,5.0,31.0,34,20.0,10,5.0,65,2.0,4.0,2.0,4.0,6.0,9.0,13.0,31.0,3.0,5.0,6.0,2.0,3.0,3.0,4.0,,,,,,,6.0,20.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6,0.6,0.5,0.65,0.5,27.77777777777778,0.17647058823529413,0.14285714285714285,0.4,,0.4,0.5,0.5,,0.6666666666666666,0.5,0.5,0.52689,0.6003833333333333,0.46153846153846156,0.6451612903225806,,,1.0,1.0,1.0,3.0,10.0,,1.0,,1.0,,,,,,,1.0,1.0,1.5,,0.0625,,0.05555555555555555,,,,0.1,,,0.424,0.23076923076923078,9.0,3.0,4.0,4.0,4.0,3.0,8.0,0.4,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1,0.14285714285714285,0.125,1.0,1.0,0.1,0.16666666666666666,0.1,0.1111111111111111,25.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,973.0,16.0,5.0,31.0,34,20.0,10,5.0,65,,,,,1.0,5.0,9.0,31.0,,4.0,7.0,2.0,1.0,1.0,2.0,,,,,,,7.0,20.0,1.0,1.0,0.2,,0.35714285714285715,0.25,0.5,0.4375,25.0,0.058823529411764705,0.047619047619047616,0.2,,,,,,,,0.2857142857142857,0.4318071428571429,0.4399916666666666,0.7777777777777778,0.6451612903225806,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,0.0625,,0.05555555555555555,0.16666666666666666,,,0.2857142857142857,,,0.3189,,14.6,1.0,3.0,1.0,1.0,,2.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,,,,4.0,,1.0,0.2857142857142857,,,,,0.2857142857142857,0.3333333333333333,0.125,0.16666666666666666,25.25,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,33.0,1.0,2.0,1.0,2,1.0,2,,3,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,772.0,13.0,1.0,22.0,26,11.0,9,3.0,48,1.0,1.0,1.0,1.0,2.0,7.0,4.0,23.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,4.0,11.0,0.5,1.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666,28.0,0.07692307692307693,0.0625,,,0.14285714285714285,1.0,1.0,,0.3333333333333333,1.0,0.14285714285714285,0.4013285714285715,0.45903333333333335,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,0.07692307692307693,,0.07142857142857142,,,,0.14285714285714285,1.0,1.0,0.6372,0.5,12.314285714285715,1.0,5.0,,,,,0.7142857142857143,0.2,0.2,1.0,,,,,,,,,,1.0,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,,,,,0.14285714285714285,1.0,,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,220.0,4.0,-3.0,7.0,8,7.0,7,2.0,15,,1.0,,1.0,,2.0,,10.0,,2.0,,,,,1.0,,,,,,,,7.0,,,,,,,,,22.22222222222222,,,,,0.5,,,,0.5,,0.5,0.4772,0.4772,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,0.5,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,4.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,8353.0,139.0,-8.0,286.0,283,54.0,71,34.0,569,5.0,10.0,2.0,4.0,22.0,61.0,59.0,281.0,4.0,10.0,14.0,28.0,19.0,23.0,33.0,8.0,13.0,6.0,3.0,6.0,4.0,14.0,54.0,0.6363636363636364,0.7368421052631579,0.36065573770491804,0.4,0.3790322580645161,0.5,0.4264705882352941,0.5416666666666666,22.5609756097561,0.15702479338842976,0.14583333333333334,0.0975609756097561,0.6666666666666666,0.16129032258064516,0.5,0.5,0.4,0.36363636363636365,0.5,0.1774193548387097,0.4296983870967742,0.4805454545454545,0.23728813559322035,0.1888111888111888,3.0,7.0,30.0,4.0,10.0,8.0,16.0,6.0,8.0,2.0,10.0,5.0,3.0,6.0,2.0,3.0,,0.4,0.4,0.4,0.8333333333333334,0.06722689075630252,0.08695652173913043,0.06711409395973154,0.08333333333333333,0.2127659574468085,0.1111111111111111,0.4838709677419355,0.7,0.42857142857142855,0.519125,0.13559322033898305,10.024590163934427,5.0,21.0,1.0,3.0,,8.0,0.3387096774193548,0.23809523809523808,0.25,0.8,12.0,1.0,1.0,1.0,12.0,,1.0,1.0,1.0,6.0,6.0,,14.0,1.0,7.0,0.016129032258064516,0.05172413793103448,0.15151515151515152,0.4,0.42857142857142855,0.016129032258064516,0.09090909090909091,0.10294117647058823,0.1044776119402985,24.3,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,1.0,1.0,1.0,0.04918032786885246,0.06666666666666667,1.0,1.0,1.0,1.0,,0.08,2.0,0.06666666666666667,0.08695652173913043,False,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,0.047619047619047616,0.25,0.08333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
