EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,LongMidRangeAssists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtAssists,Arc3Assists,Corner3Assists,DefAtRimReboundPct,OffensiveGoaltends,ShortMidRangePctBlocked,DefCorner3ReboundPct,on,SecondChanceCorner3FGA,LostBallSteals,LostBallTurnovers,Travels,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,OffCorner3ReboundPct,PenaltyCorner3FGM,PtsUnassisted3s,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
147,1610612754,Jalen Rose,Jalen Rose,147,IND,2296.0,38,4,70,70,20.0,23.0,6.0,140,2.0,2.0,1.0,1.0,1.0,6.0,5.0,9.0,2.0,2.0,1.0,1.0,8.0,17.0,2.0,3.0,22.0,74,1.0,2.0,2.0,2.0,3.0,1.0,4.0,10.0,6.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,20.0,0.625,0.7142857142857143,1.0,0.6666666666666666,0.6666666666666666,0.47058823529411764,0.5,0.6666666666666666,0.55,0.5,0.5,0.55,0.5,0.5,0.15,26.31578947368421,0.5,0.05714285714285714,0.037037037037037035,0.16666666666666666,0.07317073170731707,0.029411764705882353,0.08333333333333333,0.10526315789473684,0.3333333333333333,0.1,0.1,1.0,1.0,0.3,0.16666666666666666,0.16666666666666666,0.45,0.5555555555555556,0.5555555555555556,1.0,0.1,1.0,1.0,1.0,0.05,0.5,1.0,0.25,0.25,0.4489725,0.51705,0.3703375,0.09090909090909091,0.18181818181818182,12.86470588235294,24.933333333333337,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,702.0,12,4,24,23,20.0,19.0,3.0,47,2.0,2.0,,,,1.0,,1.0,,,1.0,1.0,2.0,4.0,,1.0,5.0,17,,,,1.0,2.0,1.0,3.0,,4.0,,,1.0,,,,,,,,4.0,,4.0,,4.0,,1.0,1.0,1.0,2.0,,3.0,20.0,,,,,,0.5,,0.5,0.4,,0.3333333333333333,0.4166666666666667,,0.375,0.2,25.925925925925924,,0.23529411764705882,,,0.2,,,0.16666666666666666,,,0.4,1.0,1.0,0.2,,,0.2,,,,,,,,0.2,,,0.3333333333333333,0.6,0.50812,0.5481,0.5059,,0.6,6.75,24.9,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,3058.0,51,8,94,95,34.0,40.0,11.0,189,4.0,6.0,2.0,2.0,,1.0,,2.0,,,,,4.0,9.0,,,10.0,94,2.0,2.0,4.0,1.0,3.0,,4.0,6.0,2.0,,2.0,,2.0,2.0,1.0,1.0,4.0,2.0,,8.0,1.0,9.0,3.0,12.0,,,,3.0,8.0,1.0,4.0,34.0,0.75,1.0,,,,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.5,1.0,0.5,,13.333333333333332,0.5,0.15384615384615385,0.05405405405405406,,0.13333333333333333,0.06521739130434782,0.07142857142857142,0.20689655172413793,,,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,0.2222222222222222,,,,,,,,,1.0,1.0,,0.6666666666666666,0.4578333333333333,0.53565,0.38186666666666663,0.4,0.4,5.355555555555556,,0.3617021276595745,1.0,1.0,,2.0,,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,0.1111111111111111,,0.3333333333333333,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.2222222222222222,0.3333333333333333,0.5,0.1111111111111111,0.05,0.16666666666666666,1.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
365,1610612754,Derrick McKey,Derrick McKey,365,IND,731.0,12,-2,24,25,15.0,19.0,1.0,49,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,2.0,2.0,,,15.0,,,,,,,,,,,,,,,,,,0.13333333333333333,,,0.13333333333333333,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,2883.0,48,10,88,88,28.0,33.0,9.0,176,1.0,1.0,,,1.0,1.0,5.0,11.0,,3.0,9.0,2.0,7.0,13.0,6.0,12.0,46.0,87,,1.0,4.0,2.0,5.0,3.0,16.0,8.0,6.0,18.0,,9.0,5.0,5.0,2.0,1.0,10.0,1.0,,4.0,,4.0,1.0,5.0,,1.0,1.0,,,,16.0,28.0,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,0.5384615384615384,,0.4,0.64,,0.4375,0.7258064516129032,0.6666666666666666,0.6666666666666666,0.48,34.02061855670103,,0.08163265306122448,0.02857142857142857,,0.07017543859649122,0.023255813953488372,,0.14814814814814814,,,0.04,1.0,1.0,0.04,1.0,1.0,0.44,0.45454545454545453,0.45454545454545453,0.4,0.12,,,,0.36,,,0.25,0.52,0.479478,0.3924,0.4049375,0.08695652173913043,0.34782608695652173,16.746153846153845,25.141666666666666,0.3181818181818182,,,,14.0,,9.0,,,2.0,1.0,14.0,3.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,0.05,,1.0,1.0,,1.0,6.0,1.0,4.0,1.0,6.0,2.0,1.0,1.0,4.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.125,0.5,0.6666666666666666,0.14285714285714285,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
696,1610612754,Travis Best,Travis Best,696,IND,2588.0,43,11,77,77,17.0,22.0,9.0,154,,,,,,3.0,3.0,8.0,,,,,3.0,11.0,,,6.0,78,,,,,2.0,,,2.0,4.0,,,,5.0,12.0,,,31.0,1.0,,5.0,,5.0,1.0,6.0,,,,1.0,4.0,1.0,,17.0,0.3333333333333333,0.3333333333333333,,,,0.2727272727272727,,,0.2727272727272727,,,0.2727272727272727,,,,13.953488372093023,,0.11627906976744186,0.03225806451612903,,0.09803921568627451,0.02631578947368421,,0.08695652173913043,,,,,,0.2727272727272727,,,0.7272727272727273,0.375,0.375,0.3333333333333333,,,,,,,,,,0.39455454545454544,,0.38144999999999996,,,14.754545454545456,,0.22077922077922077,,,,,,,,,1.0,1.0,,,,,,2.0,0.125,,,,,,1.0,1.0,,,,,,,1.0,,0.05263157894736842,,,,,,,,,,,5.0,,,,,,,,,,,,,,7.0,6.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
721,1610612754,Tyus Edney,Tyus Edney,721,IND,301.0,5,-4,10,11,10.0,11.0,2.0,21,1.0,1.0,,,,2.0,,1.0,,,1.0,1.0,1.0,4.0,,1.0,2.0,11,,,,1.0,4.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,2.0,10.0,1.0,1.0,,,,0.25,,0.25,0.2,,0.2,0.2,,0.2,0.2,41.66666666666667,,,,,,,,,,,0.2,1.0,1.0,0.4,,,0.2,,,,,,,,0.2,,,0.2,0.4,0.38055,,0.38055,,1.0,8.1,28.6,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.2,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,175.0,3,-2,6,7,6.0,7.0,2.0,13,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,175.0,3,-2,6,7,6.0,7.0,2.0,13,,1.0,,,,,,,,,,,,1.0,,,,7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.4623,,0.4623,,,2.6,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,2227.0,37,14,65,66,8.0,13.0,8.0,131,1.0,1.0,,,3.0,5.0,1.0,3.0,,,,,5.0,9.0,,,10.0,64,,,,1.0,1.0,,2.0,8.0,2.0,,,,2.0,3.0,1.0,,7.0,,2.0,6.0,,8.0,,8.0,,,,2.0,3.0,,2.0,8.0,0.8,0.8,,,,0.5555555555555556,,1.0,0.5555555555555556,,1.0,0.5555555555555556,,1.0,,15.068493150684931,,0.17142857142857143,,0.2857142857142857,0.19047619047619047,,,0.058823529411764705,,,0.1111111111111111,1.0,1.0,0.5555555555555556,0.6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.1111111111111111,0.42435555555555554,,0.3993,,0.2,9.822222222222223,,0.12307692307692308,,,,,,,,2.0,2.0,,,,1.0,,1.0,,0.26666666666666666,,,,2.0,,,,1.0,,1.0,,0.2222222222222222,,,,,,,1.0,,,,,,,,1.0,,,,,0.6666666666666666,,,,,,,,,1.0,,1.0,0.3333333333333333,1.0,0.4,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,
