EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,FG2A,PenaltyFG2A,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LongMidRangePctBlocked,LiveBallTurnoverPct,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,OffTwoPtRebounds,OffRebounds,FTA,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,DefShortMidRangeReboundPct,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGA,SecondChanceFG2M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,SelfOReb,LostBallSteals,TwoPtShootingFoulsDrawn,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,OffThreePtRebounds,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,BlockedAtRim,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,AtRimPctAssisted,Loose Ball Fouls,HeaveAttempts,ShortMidRangeAssists,Travels,LostBallOutOfBoundsTurnovers,3SecondViolations,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,248.0,4,9,10.0,9.0,10.0,2.0,19,8,1.0,1.0,1.0,2.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,288.0,5,10,10.0,10.0,10.0,2.0,20,9,,,,1.0,10.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,8.333333333333334,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.379,0.379,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,288.0,5,10,10.0,10.0,10.0,2.0,20,9,,,,,10.0,,1.0,-1.0,1.0,3.0,3.0,1.0,,,,,,0.3333333333333333,,50.0,,,,,,,0.25,0.5251875,0.5251875,8.966666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.375,0.375,0.375,0.375,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.5,1.0,0.3406,1.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,248.0,4,9,10.0,9.0,10.0,2.0,19,8,,,,,9.0,,1.0,,,3.0,3.0,,,,,,1.0,,,36.36363636363637,,,,,,,,0.4609666666666667,0.4609666666666667,14.633333333333333,1.0,1.0,2.0,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,3.0,,,,0.3333333333333333,0.3333333333333333,0.375,0.375,,,,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,,,0.3333333333333333,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,288.0,5,10,10.0,10.0,10.0,2.0,20,9,,,,1.0,10.0,1.0,1.0,-1.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,8.333333333333334,0.5,0.3333333333333333,,0.25,,,,0.3713,0.3713,19.7,,,1.0,,,,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,40.0,1,1,,1.0,,,1,1,,,,,1.0,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,40.0,1,1,,1.0,,,1,1,,,,,1.0,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,4270.0,71,129,133.0,43.0,47.0,17.0,262,152,3.0,1.0,3.0,7.0,43.0,,0.3333333333333333,-18.0,,2.0,1.0,,1.0,6.0,,7.0,10.0,,,13.698630136986301,,0.11538461538461539,0.14285714285714285,0.11864406779661017,0.07692307692307693,0.16666666666666666,,0.544725,0.6167,,2.0,1.0,,4.0,12.0,,,4.0,14.0,16.0,2.0,,,2.0,3.0,12.0,4.0,3.0,5.0,2.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,0.2857142857142857,,0.2857142857142857,0.4375,1.0,0.4444444444444444,1.0,0.875,,1.0,0.125,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.6102000000000001,0.125,24.964285714285715,,1.0,2.0,1.0,3.0,1.0,,,3.0,3.0,4.0,,,,0.5,1.0,0.5,0.06382978723404255,0.04838709677419355,0.08333333333333333,,,,0.1875,0.08333333333333333,False,1.0,1.0,2.0,1.0,2.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.75,0.5,0.5,0.07692307692307693,0.045454545454545456,0.21428571428571427,0.09090909090909091,0.5,0.5,0.125,0.75,1.0,0.5,1.0,0.1111111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,3235.0,54,103,99.0,5.0,15.0,8.0,202,99,1.0,1.0,2.0,6.0,5.0,,0.04854368932038835,-19.0,2.0,8.0,1.0,1.0,,1.0,,1.0,2.0,0.125,,16.07142857142857,,0.02702702702702703,,0.02127659574468085,0.047619047619047616,,0.125,0.55654375,0.4038,7.450000000000001,4.0,,2.0,2.0,8.0,,,2.0,8.0,12.0,2.0,,,2.0,,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,,2.0,0.25,,0.25,0.375,1.0,0.375,1.0,0.5,,1.0,0.25,0.125,0.5,0.25,0.25,,,,0.75,0.25,0.4027,0.16666666666666666,24.275,1.0,3.0,,,2.0,1.0,,2.0,,1.0,,,0.3333333333333333,0.5,0.375,1.0,0.5,,0.02127659574468085,,0.5,0.5,,0.16666666666666666,,False,1.0,1.0,1.0,,,1.0,4.0,6.0,2.0,,,,,,,,1.0,0.5,0.5,,,,,0.25,0.3333333333333333,,1.0,0.5,1.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,0.07142857142857142,0.08333333333333333,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,3510.0,58,108,109.0,43.0,60.0,14.0,217,121,3.0,1.0,3.0,7.0,43.0,1.0,0.39814814814814814,-18.0,6.0,30.0,7.0,2.0,1.0,3.0,,4.0,5.0,0.06666666666666667,,33.333333333333336,,0.08108108108108109,0.125,0.08888888888888889,0.10526315789473684,0.14285714285714285,0.16666666666666666,0.45208194444444444,0.4587636363636364,12.62,6.0,1.0,18.0,1.0,4.0,1.0,3.0,1.0,6.0,35.0,3.0,1.0,4.0,11.0,3.0,4.0,1.0,4.0,4.0,4.0,8.0,3.0,1.0,2.0,3.0,1.0,11.0,0.16666666666666666,0.25,0.16666666666666666,0.4305555555555556,0.5,0.4605263157894737,0.5,0.16666666666666666,0.05555555555555555,1.0,0.16666666666666666,0.5,0.1111111111111111,0.25,0.25,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.25,0.45376666666666665,0.3142857142857143,25.149999999999995,9.0,14.0,4.0,2.0,4.0,4.0,,10.0,1.0,1.0,5.0,,0.35714285714285715,0.38461538461538464,0.4666666666666667,0.5714285714285714,0.5,0.021739130434782608,0.017857142857142856,,0.5,0.5294117647058824,0.4444444444444444,0.11428571428571428,0.125,False,4.0,1.0,1.0,1.0,2.0,1.0,18.0,,2.0,,,,,,2.0,3.0,,0.3333333333333333,0.3333333333333333,,0.05263157894736842,,,0.6666666666666666,0.8,0.05555555555555555,,0.3333333333333333,1.0,1.0,0.07894736842105263,0.09375,1.0,,1.0,,,1.0,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,
