EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffAtRimReboundPct,ShortMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,OffFTReboundPct,DefCorner3ReboundPct,on,3SecondViolations,Blocked3s,BlockedArc3
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,9252.0,154,-33.0,305,304,92.0,129.0,39.0,609,12.0,25.0,1.0,3.0,5.0,11.0,9.0,24.0,20.0,48.0,1.0,1.0,2.0,9.0,1.0,2.0,41.0,97.0,2.0,10.0,31.0,119.0,355,3.0,8.0,1.0,4.0,10.0,8.0,26.0,3.0,16.0,32.0,24.0,58.0,3.0,3.0,4.0,9.0,2.0,6.0,1.0,19.0,12.0,31.0,8.0,4.0,12.0,3.0,4.0,74.0,2.0,4.0,4.0,12.0,16.0,6.0,22.0,2.0,6.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,3.0,11.0,1.0,1.0,38.0,8.0,17.0,6.0,4.0,1.0,3.0,4.0,4.0,32.0,92.0,3.0,0.2926829268292683,0.3076923076923077,0.5,0.2,0.2,0.422680412371134,0.375,0.3076923076923077,0.411214953271028,0.3333333333333333,0.27586206896551724,0.48770491803278687,0.45454545454545453,0.4444444444444444,0.09345794392523364,0.1,0.061855670103092786,0.16,0.041666666666666664,0.020833333333333332,0.1111111111111111,36.54390934844193,0.7142857142857143,0.08955223880597014,0.03418803418803419,0.14285714285714285,0.047619047619047616,0.09876543209876543,0.03773584905660377,0.06060606060606061,0.03508771929824561,0.05555555555555555,0.030303030303030304,0.11864406779661017,0.09523809523809523,0.16666666666666666,0.03508771929824561,1.0,0.2336448598130841,0.48,0.5714285714285714,0.3333333333333333,0.22429906542056074,0.375,0.391304347826087,0.4485981308411215,0.4166666666666667,0.425531914893617,0.4,0.009345794392523364,0.08411214953271028,0.2222222222222222,0.25,0.5,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3793103448275862,0.45454545454545453,0.034482758620689655,0.06896551724137931,0.32710280373831774,0.2222222222222222,0.4285878504672898,0.4631166666666667,0.43800517241379316,0.14655172413793102,0.16037735849056603,0.08403361344537816,0.2689075630252101,11.044329896907216,25.55,0.3016393442622951,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,1610.0,27,7.0,51,53,21.0,34.0,9.0,104,2.0,4.0,,,2.0,3.0,1.0,3.0,1.0,2.0,,,,3.0,1.0,2.0,4.0,9.0,,3.0,3.0,11.0,44,,2.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,9.0,6.0,2.0,,,,3.0,,,,,1.0,1.0,1.0,,,,,3.0,,5.0,,2.0,2.0,5.0,7.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,4.0,,,2.0,,,,,,9.0,21.0,1.0,0.75,0.75,,,,0.4444444444444444,,0.5,0.3333333333333333,,0.375,0.39285714285714285,0.125,0.45,0.25,,,,,,,22.058823529411764,1.0,0.08333333333333333,0.17857142857142858,,,0.06666666666666667,0.13513513513513514,,0.21428571428571427,,,0.2,,,,,0.3333333333333333,0.5,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,,0.25,,,,,,0.3333333333333333,0.375,0.6666666666666666,,0.25,0.5833333333333334,,0.46812916666666665,0.474275,0.45872500000000005,,,0.09090909090909091,0.8181818181818182,6.066666666666666,24.5,0.4117647058823529,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,2267.0,38,4.0,71,74,21.0,44.0,12.0,145,3.0,5.0,2.0,3.0,,,,,2.0,9.0,,,,,,,5.0,14.0,,,,10.0,70,2.0,3.0,,,4.0,,2.0,,,,4.0,6.0,,,4.0,,,2.0,,,,,,,,,,,,3.0,2.0,2.0,9.0,3.0,12.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,2.0,6.0,7.0,,,,,,,,,,,,,21.0,1.0,0.4,0.6666666666666666,,,,0.35714285714285715,0.6666666666666666,,0.35714285714285715,0.6666666666666666,,0.35714285714285715,0.6666666666666666,,,,0.14285714285714285,0.2,,0.1111111111111111,,18.6046511627907,0.5,0.07407407407407407,0.09090909090909091,0.2,,0.10810810810810811,0.06976744186046512,0.3333333333333333,0.043478260869565216,,,0.13333333333333333,,0.2222222222222222,0.14285714285714285,,0.35714285714285715,0.6,0.75,,,,,0.6428571428571429,0.2222222222222222,0.25,1.0,,,,,,1.0,0.6666666666666666,,,,,,0.35714285714285715,,0.4692,0.5781333333333333,0.34540000000000004,,,0.4,,11.52857142857143,,0.29577464788732394,0.14285714285714285,,5.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,5854.0,98,-8.0,186,182,64.0,98.0,24.0,368,2.0,3.0,,,1.0,1.0,1.0,2.0,3.0,9.0,4.0,3.0,8.0,13.0,2.0,,6.0,14.0,8.0,17.0,4.0,40.0,212,1.0,3.0,2.0,,8.0,2.0,4.0,3.0,1.0,5.0,6.0,6.0,24.0,,,13.0,8.0,,3.0,,1.0,1.0,1.0,,,,,3.0,1.0,,,4.0,4.0,1.0,5.0,,,,,,,,1.0,,1.0,,1.0,3.0,9.0,1.0,1.0,5.0,,,1.0,1.0,1.0,,1.0,,5.0,64.0,1.0,0.5,0.5,1.0,0.47058823529411764,0.47058823529411764,0.42857142857142855,0.3333333333333333,0.5,0.5806451612903226,0.8,0.2857142857142857,0.6060606060606061,0.8,0.3125,0.5483870967741935,0.17647058823529413,,,,,0.15384615384615385,15.962441314553992,,0.05714285714285714,,,0.03333333333333333,0.04395604395604396,0.00980392156862745,,,0.041666666666666664,0.058823529411764705,0.03225806451612903,0.09090909090909091,,,,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.06451612903225806,0.5,0.5,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.12903225806451613,0.41935483870967744,0.6153846153846154,0.7272727272727273,1.0,,,0.4,0.14285714285714285,1.0,0.42857142857142855,,0.6451612903225806,0.6153846153846154,0.4623854838709678,0.451125,0.4270285714285715,0.03125,,0.2,0.125,12.87857142857143,24.80588235294118,0.34408602150537637,,,,,2.0,2.0,1.0,1.0,0.25,1.0,1.0,0.05555555555555555,,,,,,,,,,,,,,,,True,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,9986.0,166,-25.0,326,327,98.0,142.0,42.0,653,6.0,6.0,,,1.0,1.0,2.0,8.0,2.0,12.0,3.0,,5.0,16.0,2.0,7.0,10.0,26.0,7.0,19.0,12.0,53.0,372,,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,20.0,6.0,14.0,15.0,6.0,,16.0,5.0,2.0,,15.0,4.0,19.0,3.0,1.0,8.0,,7.0,42.0,4.0,1.0,5.0,11.0,17.0,5.0,22.0,1.0,8.0,2.0,6.0,9.0,2.0,7.0,2.0,2.0,11.0,,2.0,2.0,10.0,1.0,,13.0,,,5.0,2.0,,2.0,2.0,1.0,20.0,98.0,3.0,0.3,0.3,0.7142857142857143,0.3684210526315789,0.3684210526315789,0.38461538461538464,,0.2857142857142857,0.45555555555555555,,0.4642857142857143,0.5,,0.5555555555555556,0.4222222222222222,,0.07692307692307693,,0.125,0.08333333333333333,,16.094986807387862,0.8181818181818182,0.07857142857142857,0.0078125,0.15151515151515152,0.09090909090909091,0.09248554913294797,0.029069767441860465,0.027777777777777776,,0.10526315789473684,0.09090909090909091,0.09375,0.046511627906976744,0.17857142857142858,0.038461538461538464,0.5,0.13333333333333333,1.0,1.0,0.3333333333333333,0.17777777777777778,0.25,0.2857142857142857,0.26666666666666666,0.16666666666666666,0.18181818181818182,0.5,0.06666666666666667,0.35555555555555557,0.3125,0.3125,0.6,,,0.6666666666666666,0.07142857142857142,1.0,,0.5,0.5555555555555556,0.3125,0.4945388888888888,0.46259999999999996,0.4708964285714286,,,0.018867924528301886,0.37735849056603776,10.457692307692307,25.105263157894736,0.3006134969325153,,,1.0,0.0625,,,,,,,,,2.0,3.0,3.0,3.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,,,,,,,True,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,7201.0,120,-3.0,231,239,68.0,91.0,30.0,470,13.0,17.0,2.0,3.0,3.0,5.0,,5.0,,,,,,,,,13.0,22.0,,,2.0,28.0,259,2.0,5.0,,,4.0,3.0,7.0,,,6.0,18.0,8.0,,,2.0,,,3.0,,5.0,4.0,9.0,4.0,,3.0,1.0,1.0,22.0,1.0,8.0,6.0,16.0,26.0,10.0,36.0,1.0,5.0,3.0,2.0,4.0,2.0,4.0,5.0,,9.0,2.0,4.0,11.0,14.0,2.0,,11.0,1.0,5.0,1.0,5.0,3.0,1.0,5.0,3.0,6.0,68.0,2.0,0.6923076923076923,0.75,,,,0.5909090909090909,0.4,0.42857142857142855,0.5909090909090909,0.4,0.42857142857142855,0.5185185185185185,0.4,0.375,,,0.13636363636363635,0.058823529411764705,0.4,,,13.235294117647058,0.4444444444444444,0.14953271028037382,0.08602150537634409,0.23076923076923078,0.03571428571428571,0.16541353383458646,0.0743801652892562,0.04,0.11363636363636363,0.04,0.038461538461538464,0.22448979591836735,0.125,0.18181818181818182,0.16666666666666666,0.6,0.7727272727272727,0.7647058823529411,0.8125,0.6923076923076923,0.22727272727272727,,,,,,,,,,,,0.6,0.6666666666666666,,0.7142857142857143,0.6,,,0.7727272727272727,,0.5015227272727272,0.49773999999999996,0.5057857142857143,0.19230769230769232,0.19230769230769232,0.14285714285714285,0.21428571428571427,1.781818181818182,,0.2943722943722944,0.08333333333333333,,4.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.1,0.5,True,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,6130.0,102,-33.0,206,207,57.0,72.0,22.0,413,7.0,11.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,11.0,2.0,,4.0,12.0,2.0,3.0,10.0,26.0,6.0,14.0,3.0,41.0,247,2.0,2.0,2.0,,7.0,2.0,4.0,3.0,2.0,6.0,14.0,6.0,18.0,,4.0,12.0,4.0,2.0,,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,16.0,1.0,3.0,1.0,11.0,12.0,4.0,16.0,1.0,,,,1.0,,1.0,2.0,,3.0,1.0,1.0,7.0,12.0,1.0,1.0,4.0,,2.0,,2.0,1.0,1.0,2.0,1.0,6.0,57.0,1.0,0.7,0.875,1.0,0.42857142857142855,0.42857142857142855,0.38461538461538464,1.0,0.5,0.475,0.875,0.2857142857142857,0.4880952380952381,0.875,0.375,0.35,,0.07692307692307693,0.09090909090909091,,0.09090909090909091,,19.48051948051948,0.3333333333333333,0.12941176470588237,0.04285714285714286,0.05263157894736842,0.038461538461538464,0.11538461538461539,0.041666666666666664,,0.09090909090909091,0.045454545454545456,0.1875,0.04878048780487805,0.21428571428571427,0.0625,0.05,0.5,0.275,0.6363636363636364,0.7,0.7142857142857143,0.1,0.25,0.25,0.275,0.18181818181818182,0.2,0.5,0.05,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.2857142857142857,0.5,,0.42857142857142855,0.625,0.3333333333333333,0.50553375,0.5323333333333333,0.5056928571428572,0.047619047619047616,0.07142857142857142,0.17073170731707318,0.14634146341463414,9.953846153846152,25.342857142857145,0.2766990291262136,,1.0,,,1.0,1.0,,0.5,,0.5,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,True,,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,2111.0,35,2.0,70,68,19.0,39.0,7.0,138,,,,,,,,1.0,,1.0,2.0,,2.0,6.0,,,,2.0,4.0,8.0,,12.0,82,,,,,,,,,,,,,12.0,,,6.0,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,19.0,,,,1.0,0.5,0.5,,,,0.6,,,0.6,,,0.8,,0.5,,1.0,,,12.987012987012987,,0.029411764705882353,,0.25,,0.07142857142857142,,,,,,0.07142857142857142,,0.2857142857142857,,,,,,,0.1,,,0.1,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.8,0.3333333333333333,0.52118,,,,,,,11.55,24.700000000000003,0.2714285714285714,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,True,,,
690,1610612753,Don Reid,Don Reid,690,ORL,1358.0,23,-12.0,45,43,15.0,29.0,5.0,88,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,4.0,4.0,,1.0,2.0,10.0,63,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,6.0,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,4.0,2.0,3.0,5.0,5.0,10.0,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,,5.0,8.0,1.0,1.0,6.0,,3.0,,2.0,1.0,1.0,2.0,2.0,2.0,15.0,,0.75,1.0,,,,1.0,1.0,1.0,0.8,0.5,1.0,0.625,0.5,1.0,0.2,,,,,,,19.23076923076923,,0.17647058823529413,0.2222222222222222,0.4,0.25,0.22727272727272727,0.22727272727272727,0.3333333333333333,0.14285714285714285,0.5,0.6666666666666666,0.14285714285714285,,0.25,,1.0,0.4,1.0,1.0,0.5,0.4,1.0,1.0,,,,,,0.2,,,,0.5,1.0,0.5,1.0,1.0,,,0.6,,0.42813999999999997,0.48360000000000003,0.4233,0.375,0.42857142857142855,0.2,0.2,2.6,25.7,0.3333333333333333,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,3099.0,52,-24.0,105,106,9.0,18.0,15.0,211,5.0,9.0,2.0,5.0,,,1.0,2.0,,,,,,,,,6.0,11.0,,,2.0,14.0,130,2.0,5.0,,1.0,5.0,,,,1.0,1.0,6.0,6.0,,,4.0,,,,,1.0,,1.0,,,1.0,,,2.0,3.0,4.0,1.0,7.0,9.0,7.0,16.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,12.0,17.0,1.0,1.0,6.0,,3.0,,2.0,,2.0,2.0,1.0,1.0,9.0,1.0,0.5,0.75,,,,0.5454545454545454,0.4,,0.5454545454545454,0.4,,0.5,0.35714285714285715,0.5,,,,,,,,12.8,0.5,0.14583333333333334,0.0975609756097561,0.2,0.23076923076923078,0.1509433962264151,0.12962962962962962,0.07142857142857142,0.05263157894736842,0.25,,0.13043478260869565,0.21052631578947367,0.2,0.4,0.5,0.8181818181818182,0.5555555555555556,0.5555555555555556,0.4,0.18181818181818182,0.5,0.5,,,,,,,,,,1.0,0.4,,,,,,0.8181818181818182,,0.5468000000000001,0.5811666666666667,,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.07142857142857142,2.381818181818182,,0.08571428571428572,0.25,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,
