EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Travels,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3
959,1610612742,Steve Nash,Steve Nash,959,DAL,5452.0,91.0,-19.0,169.0,166.0,49.0,52.0,26.0,335.0,9.0,1.0,1.0,,,5.0,6.0,17.0,5.0,27.0,190.0,,3.0,10.0,5.0,10.0,1.0,11.0,,3.0,3.0,23.0,,6.0,7.0,1.0,8.0,2.0,5.0,1.0,7.0,,49.0,0.35294117647058826,0.4090909090909091,0.5,0.22727272727272727,14.851485148514852,0.1016949152542373,,0.09722222222222222,0.009708737864077669,,0.08695652173913043,0.09090909090909091,0.4090909090909091,0.045454545454545456,1.0,1.0,,0.22727272727272727,,0.6363636363636364,0.5058363636363636,0.4522,0.51286,5.305882352941176,24.9,0.28994082840236685,3.0,,1.0,,1.0,2.0,7.0,,2.0,,1.0,2.0,2.0,9.0,,2.0,1.0,1.0,1.0,1.0,2.0,5.0,10.0,2.0,6.0,,2.0,1.0,1.0,4.0,1.0,1.0,,,4.0,3.0,1.0,3.0,1.0,1.0,,1.0,1.0,10.0,2.0,2.0,4.0,1.0,,,,,10.0,0.16666666666666666,0.16666666666666666,1.0,0.4,0.5,0.4,,0.3333333333333333,,0.5,,0.7142857142857143,0.058823529411764705,,,0.6,,0.012195121951219513,0.07692307692307693,,,0.14285714285714285,0.1,,,0.3333333333333333,0.375,,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,,0.4,0.5,1.0,0.5,,,,0.2,,,0.4,0.5,0.4,0.16666666666666666,0.21052631578947367,0.037037037037037035,0.37037037037037035,1.0,,1.0,0.1111111111111111,,,,,,2.0,,,,,,,0.047619047619047616,,,,,,,,1.0,0.2,0.2,1.0,,,True,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,7561.0,126.0,14.0,228.0,227.0,67.0,62.0,29.0,455.0,13.0,3.0,7.0,,,,20.0,49.0,,58.0,234.0,,12.0,26.0,,3.0,2.0,5.0,2.0,1.0,1.0,12.0,1.0,13.0,19.0,7.0,26.0,2.0,5.0,5.0,17.0,2.0,67.0,0.40816326530612246,0.40816326530612246,0.5,,23.77358490566038,0.13978494623655913,0.037037037037037035,0.14678899082568808,0.05,0.045454545454545456,0.125,0.15625,0.2653061224489796,0.14285714285714285,0.42857142857142855,0.6,,,,0.2653061224489796,0.4383102040816326,0.4741,0.4249166666666666,8.020408163265307,,0.29385964912280704,8.0,2.0,3.0,2.0,2.0,9.0,29.0,,,,,,,18.0,3.0,7.0,4.0,10.0,9.0,,,8.0,26.0,14.0,,4.0,,8.0,,1.0,5.0,3.0,3.0,,1.0,,1.0,3.0,,2.0,,1.0,1.0,18.0,,,7.0,2.0,2.0,,2.0,2.0,26.0,0.35,0.3888888888888889,,,,,0.42857142857142855,0.75,0.42857142857142855,0.75,0.5555555555555556,0.8125,0.16326530612244897,0.06896551724137931,0.2857142857142857,0.6,0.21428571428571427,0.053763440860215055,0.1875,0.044444444444444446,,0.13793103448275862,0.07692307692307693,0.6666666666666666,,0.6153846153846154,0.8888888888888888,0.5,0.5918367346938775,0.3103448275862069,0.3333333333333333,0.2222222222222222,0.3333333333333333,,,,0.42857142857142855,0.6666666666666666,,,0.16666666666666666,1.0,,,,,0.125,0.125,0.1724137931034483,0.4482758620689655,,1.0,2.0,0.3076923076923077,0.13636363636363635,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,True,,,,,,,,
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,1291.0,22.0,-24.0,38.0,40.0,9.0,23.0,6.0,78.0,1.0,,,,,2.0,1.0,2.0,2.0,2.0,59.0,1.0,,,2.0,,,,,,,,,2.0,2.0,,2.0,,1.0,,3.0,,9.0,0.5,0.25,0.25,0.5,11.11111111111111,0.11764705882352941,,0.1111111111111111,,,0.125,0.25,0.25,,,,,0.5,,0.75,0.446975,,0.429,5.5,24.95,0.23684210526315788,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,16281.0,271.0,-6.0,499.0,497.0,142.0,148.0,70.0,996.0,19.0,16.0,37.0,3.0,1.0,34.0,32.0,73.0,37.0,144.0,542.0,5.0,11.0,20.0,34.0,5.0,4.0,9.0,4.0,2.0,,22.0,1.0,30.0,40.0,8.0,48.0,4.0,10.0,7.0,26.0,2.0,142.0,0.4383561643835616,0.42727272727272725,0.5333333333333333,0.33636363636363636,24.828767123287673,0.15544041450777202,0.015625,0.14937759336099585,0.029411764705882353,0.015873015873015872,0.17567567567567569,0.16666666666666666,0.17272727272727273,0.33636363636363636,0.43243243243243246,0.43243243243243246,0.02727272727272727,0.3090909090909091,0.07142857142857142,0.509090909090909,0.479835,0.48711666666666664,0.4919931818181818,10.997260273972602,24.54864864864865,0.2845691382765531,9.0,1.0,2.0,3.0,4.0,7.0,17.0,1.0,8.0,4.0,4.0,10.0,10.0,50.0,3.0,9.0,6.0,15.0,4.0,5.0,11.0,15.0,38.0,44.0,27.0,4.0,8.0,6.0,,3.0,7.0,6.0,4.0,1.0,3.0,2.0,1.0,6.0,2.0,3.0,2.0,2.0,4.0,58.0,5.0,,25.0,4.0,5.0,1.0,3.0,5.0,38.0,0.6875,0.7333333333333333,0.9,0.2702702702702703,0.45454545454545453,0.2702702702702703,0.3333333333333333,0.36363636363636365,0.32142857142857145,0.5227272727272727,0.4411764705882353,0.6551724137931034,0.0821917808219178,0.23529411764705882,,0.6,0.3076923076923077,0.03365384615384615,0.125,0.03125,,0.11864406779661017,0.18181818181818182,,0.016129032258064516,0.47368421052631576,0.5294117647058824,0.5555555555555556,0.15454545454545454,0.4117647058823529,0.5384615384615384,0.8571428571428571,0.6875,0.23529411764705882,0.23529411764705882,0.875,0.14285714285714285,0.5,,0.2857142857142857,0.18181818181818182,0.75,0.045454545454545456,0.45454545454545453,0.4,0.23529411764705882,0.21374045801526717,0.26881720430107525,0.10416666666666667,0.2638888888888889,,5.0,6.0,0.10526315789473684,0.06779661016949153,1.0,1.0,1.0,3.0,3.0,,1.0,0.2,0.25,1.0,2.0,0.011764705882352941,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,,,,,,False,2.0,3.0,0.07894736842105263,,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,4456.0,74.0,-18.0,134.0,137.0,54.0,51.0,24.0,271.0,12.0,2.0,5.0,,,,10.0,23.0,,26.0,161.0,,6.0,8.0,,1.0,,1.0,,,1.0,2.0,4.0,3.0,7.0,12.0,19.0,1.0,1.0,1.0,12.0,1.0,54.0,0.43478260869565216,0.43478260869565216,0.5,,16.463414634146343,0.07142857142857142,0.18181818181818182,0.11666666666666667,0.14634146341463414,0.18181818181818182,0.07142857142857142,0.06666666666666667,0.5217391304347826,0.21739130434782608,0.4,0.4,,,,0.5217391304347826,0.4805739130434783,0.5390499999999999,0.39346666666666663,5.660869565217392,,0.40298507462686567,6.0,4.0,7.0,2.0,2.0,2.0,6.0,,,,,,,6.0,5.0,9.0,,10.0,3.0,,,5.0,11.0,12.0,,8.0,,3.0,,,8.0,4.0,,,4.0,4.0,,,,,,1.0,2.0,7.0,1.0,,3.0,1.0,4.0,2.0,2.0,4.0,11.0,0.6,1.0,,,,,0.5555555555555556,0.5,0.5555555555555556,0.5,0.5555555555555556,0.6875,0.13043478260869565,,,,,0.13333333333333333,0.2222222222222222,0.05555555555555555,,0.07692307692307693,0.18181818181818182,0.2857142857142857,,0.5,0.6666666666666666,0.3333333333333333,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.7777777777777778,0.5714285714285714,,,0.3333333333333333,1.0,,,,,0.12,0.12,0.38461538461538464,0.4230769230769231,,2.0,5.0,0.25,0.19047619047619047,0.5,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,False,,,,2.0,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,15796.0,263.0,-29.0,482.0,482.0,143.0,144.0,67.0,964.0,25.0,4.0,20.0,,,,29.0,87.0,,76.0,530.0,,20.0,22.0,,4.0,5.0,9.0,5.0,1.0,,23.0,5.0,23.0,35.0,22.0,57.0,4.0,9.0,7.0,21.0,2.0,143.0,0.3333333333333333,0.3333333333333333,0.3838383838383838,,19.182948490230906,0.12234042553191489,0.08333333333333333,0.13191489361702127,0.0830188679245283,0.0847457627118644,0.07352941176470588,0.15517241379310345,0.28735632183908044,0.22988505747126436,0.2,0.21052631578947367,,,,0.28735632183908044,0.4519264367816092,0.49943076923076923,0.410145,8.211494252873564,,0.2966804979253112,11.0,1.0,7.0,2.0,4.0,14.0,42.0,,,,,,,18.0,3.0,14.0,3.0,9.0,8.0,,,5.0,21.0,36.0,,2.0,,9.0,,3.0,17.0,8.0,4.0,2.0,5.0,3.0,2.0,5.0,,2.0,,1.0,3.0,27.0,3.0,,13.0,2.0,3.0,,3.0,3.0,21.0,0.6206896551724138,0.6428571428571429,,,,,0.21428571428571427,0.4,0.21428571428571427,0.4,0.28125,0.42,0.10344827586206896,0.09523809523809523,0.05,0.5555555555555556,0.3076923076923077,0.08292682926829269,0.1702127659574468,0.14516129032258066,,0.14516129032258066,0.22580645161290322,0.0625,0.04081632653061224,0.44,0.5238095238095238,0.7272727272727273,0.4827586206896552,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.5,,,,0.5,0.14285714285714285,,,0.2,0.5,,,,,0.13402061855670103,0.13402061855670103,0.11842105263157894,0.27631578947368424,,1.0,5.0,0.16,0.05172413793103448,0.3333333333333333,,,,3.0,1.0,,,,,,0.058823529411764705,,,,,,,,,,,,,,False,,,,2.0,1.0,1.0,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,16773.0,280.0,-26.0,514.0,515.0,152.0,159.0,69.0,1029.0,25.0,16.0,46.0,1.0,,31.0,32.0,93.0,32.0,131.0,566.0,5.0,26.0,52.0,31.0,26.0,3.0,29.0,3.0,7.0,8.0,61.0,1.0,23.0,29.0,9.0,38.0,7.0,13.0,7.0,17.0,3.0,152.0,0.34408602150537637,0.424,0.4746376811594203,0.256,25.250836120401335,0.11616161616161616,0.01639344262295082,0.11290322580645161,0.032490974729241874,0.016666666666666666,0.05263157894736842,0.15517241379310345,0.2,0.368,0.34782608695652173,0.35555555555555557,0.008,0.248,,0.456,0.471132,0.48131250000000003,0.43745897435897435,11.438709677419354,24.9375,0.29571984435797666,10.0,,3.0,4.0,7.0,6.0,22.0,1.0,14.0,5.0,6.0,12.0,14.0,25.0,2.0,10.0,4.0,17.0,10.0,6.0,13.0,21.0,59.0,12.0,27.0,,14.0,8.0,,11.0,8.0,5.0,1.0,4.0,6.0,6.0,,6.0,3.0,,,2.0,,30.0,3.0,,6.0,9.0,1.0,,1.0,2.0,59.0,0.1875,0.1875,0.6428571428571429,0.4375,0.46153846153846156,0.4375,0.2,0.38461538461538464,0.43333333333333335,0.48717948717948717,0.5,0.59,0.08602150537634409,0.045454545454545456,0.021739130434782608,0.46153846153846156,0.06666666666666667,0.037037037037037035,0.1,0.014084507042253521,,0.15625,0.11764705882352941,0.0625,0.058823529411764705,0.4,0.5263157894736842,0.3,0.176,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.0625,0.45161290322580644,0.45161290322580644,0.6428571428571429,0.2,,,0.3333333333333333,0.1794871794871795,0.5714285714285714,0.02564102564102564,0.3076923076923077,0.5,0.45161290322580644,0.05426356589147287,0.0625,0.1297709923664122,0.45038167938931295,,,2.0,0.24,0.06896551724137931,,3.0,3.0,15.0,6.0,1.0,,0.6,0.6,0.6666666666666666,,0.034482758620689655,,,,,,,,,,,,,,False,,1.0,0.030303030303030304,,,,1.0,1.0
959,1610612742,Steve Nash,Steve Nash,959,DAL,16745.0,279.0,-21.0,513.0,514.0,145.0,156.0,69.0,1027.0,19.0,8.0,20.0,,,34.0,23.0,52.0,34.0,109.0,557.0,4.0,12.0,34.0,34.0,40.0,13.0,53.0,11.0,13.0,10.0,119.0,3.0,12.0,19.0,5.0,24.0,10.0,20.0,4.0,12.0,2.0,145.0,0.4423076923076923,0.5116279069767442,0.5520833333333334,0.3953488372093023,19.430485762144055,0.06060606060606061,0.046875,0.07258064516129033,0.017793594306049824,0.047619047619047616,0.0945945945945946,0.01639344262295082,0.22093023255813954,0.23255813953488372,0.4,0.42105263157894735,,0.3953488372093023,,0.6162790697674418,0.5012802325581394,0.41966250000000005,0.4923711538461539,9.082692307692309,24.638235294117646,0.2826510721247563,10.0,,,4.0,6.0,5.0,13.0,,14.0,4.0,4.0,14.0,14.0,21.0,1.0,3.0,,8.0,7.0,4.0,14.0,12.0,38.0,12.0,24.0,,14.0,5.0,2.0,17.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,10.0,5.0,6.0,1.0,8.0,,24.0,,4.0,5.0,5.0,1.0,1.0,,1.0,38.0,0.2608695652173913,0.2608695652173913,0.5714285714285714,0.4117647058823529,0.2857142857142857,0.4117647058823529,0.3333333333333333,0.5833333333333334,0.5714285714285714,0.5,0.5714285714285714,0.578125,0.09615384615384616,0.15384615384615385,0.05,0.5,0.06666666666666667,0.009216589861751152,0.12,0.014285714285714285,,0.06349206349206349,0.11764705882352941,0.125,0.022727272727272728,0.5263157894736842,0.5882352941176471,0.3,0.1511627906976744,0.38461538461538464,0.45454545454545453,0.4,0.125,0.4117647058823529,0.4117647058823529,0.5714285714285714,,,,0.5714285714285714,0.23076923076923078,0.6666666666666666,,0.5384615384615384,0.2857142857142857,0.4117647058823529,0.054945054945054944,0.08771929824561403,0.07339449541284404,0.3486238532110092,1.0,,1.0,0.10526315789473684,,,2.0,2.0,18.0,4.0,1.0,,0.5,0.5,0.5,,0.011627906976744186,,,,,,,,,,,,,,False,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,10845.0,181.0,-29.0,327.0,329.0,75.0,85.0,38.0,656.0,18.0,2.0,6.0,,,,21.0,35.0,,49.0,357.0,,4.0,12.0,,1.0,1.0,2.0,1.0,,,5.0,2.0,25.0,30.0,13.0,43.0,6.0,6.0,15.0,33.0,1.0,75.0,0.6,0.6,0.6282051282051282,,12.096774193548386,0.1773049645390071,0.05555555555555555,0.16568047337278108,0.07647058823529412,0.05714285714285714,0.18181818181818182,0.21052631578947367,0.5142857142857142,0.17142857142857143,0.3333333333333333,0.3333333333333333,,,,0.5142857142857142,0.49391714285714283,0.515375,0.587575,5.7457142857142856,,0.22935779816513763,13.0,4.0,8.0,2.0,4.0,6.0,11.0,,,,,,,7.0,7.0,14.0,3.0,17.0,2.0,,,5.0,9.0,30.0,,8.0,,1.0,,1.0,11.0,3.0,2.0,2.0,1.0,1.0,,,1.0,,,,6.0,9.0,1.0,,1.0,4.0,22.0,18.0,3.0,22.0,9.0,0.7142857142857143,0.8823529411764706,,,,,0.5,0.5,0.5,0.5,0.53125,0.6428571428571429,0.02857142857142857,0.09090909090909091,,,0.2857142857142857,0.08208955223880597,0.10714285714285714,0.045454545454545456,,0.14583333333333334,0.05,0.25,0.15384615384615385,0.7222222222222222,0.7222222222222222,0.6923076923076923,0.3142857142857143,0.5454545454545454,0.6,0.6666666666666666,1.0,,,,0.5714285714285714,0.5,0.25,,1.0,0.5,,,,,0.02857142857142857,0.02857142857142857,0.3469387755102041,0.1836734693877551,1.0,15.0,5.0,,0.1875,0.6818181818181818,,,,,,1.0,,,,,0.05172413793103448,,,,,,,,,,,,,,False,,,,1.0,2.0,2.0,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,1192.0,20.0,9.0,34.0,33.0,14.0,9.0,6.0,67.0,1.0,,,,,,1.0,1.0,,2.0,37.0,,,2.0,,,,,,,,,1.0,,,2.0,2.0,,,,4.0,,14.0,1.0,1.0,1.0,,2.4390243902439024,,0.2,,0.125,0.2,,,1.0,,,,,,,1.0,0.6177,,,,,0.4117647058823529,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.09090909090909091,,0.2,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1363.0,23.0,20.0,49.0,49.0,15.0,26.0,7.0,98.0,5.0,,,,,,3.0,6.0,,8.0,38.0,,,,,,,,,,,,,3.0,5.0,2.0,7.0,,,2.0,4.0,,15.0,0.5,0.5,0.5714285714285714,,12.280701754385966,0.21428571428571427,,0.17647058823529413,0.08,,0.16666666666666666,0.16666666666666666,0.8333333333333334,,,,,,,0.8333333333333334,0.5903333333333333,0.3364,,2.8166666666666664,,0.30612244897959184,3.0,,1.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,2.0,2.0,6.0,,,,1.0,,,2.0,,2.0,,2.0,1.0,1.0,,,,,,1.0,2.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,0.16666666666666666,,,,0.5,0.09090909090909091,,0.08333333333333333,,0.5,,,,0.6,0.75,1.0,0.16666666666666666,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,2.0,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,432.0,7.0,4.0,20.0,19.0,11.0,19.0,4.0,39.0,1.0,,1.0,,,,1.0,2.0,,2.0,18.0,,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,1.0,,3.0,,11.0,0.5,0.5,0.5,,12.5,0.5,,0.25,,,,1.0,0.5,0.5,,,,,,0.5,0.44225,,0.44225,10.5,,0.55,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,0.5,,0.5,,0.5,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
