EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,BlockedAtRim,3SecondViolations,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyPoints,LostBallTurnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimAssists,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyFG3A,PenaltyFtPoints,2pt And 1 Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Corner3Assists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,AtRimPctBlocked,SecondChanceAtRimPctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,OffAtRimReboundPct,PenaltyArc3FGA,Travels,OffCorner3ReboundPct,PenaltyArc3Frequency,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,2182.0,36,-8.0,69,69,20,8,138,4.0,11.0,73,1.0,7.0,8.0,11.0,1.0,,1.0,,24.358974358974358,0.25925925925925924,0.2,0.25,0.4,0.25,,0.3333333333333333,0.45576666666666665,8.754545454545454,11.0,2.0,3.0,,,3.0,4.0,7.0,22.0,,,,1.0,8.0,6.0,,1.0,4.0,1.0,5.0,,1.0,,11.0,2.0,3.0,,,,1.0,1.0,,1.0,,3.0,3.0,,1.0,,11.0,,0.5714285714285714,0.5714285714285714,0.6363636363636364,,0.5833333333333334,,0.6111111111111112,,0.09090909090909091,0.25,1.0,0.058823529411764705,0.07894736842105263,,0.1,0.25,0.21428571428571427,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.75,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.49755,,0.15942028985507245,1.0,,,,,,1.0,,,,,,,,,,0.08333333333333333,0.08333333333333333,,,,,,,,,22.8,2.0,,,,,,,,0.5,0.5,,,,8.0,,1.0,5.0,,,13.0,7.0,5.0,1.0,0.5,0.8333333333333334,,1.0,0.3888888888888889,0.4117647058823529,0.22727272727272727,3.0,,,1.0,1.0,3.0,1.0,,,0.5,1.0,,,,,1.0,0.25,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,2498.0,42,-8.0,72,74,24,10,146,4.0,12.0,80,,7.0,7.0,9.0,1.0,1.0,1.0,1.0,17.441860465116278,0.2916666666666667,,0.21212121212121213,0.42857142857142855,,1.0,0.3333333333333333,0.43388333333333334,10.116666666666667,15.0,1.0,3.0,,1.0,,5.0,4.0,13.0,1.0,3.0,3.0,2.0,6.0,2.0,,2.0,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,4.0,6.0,,,,15.0,,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.375,0.16666666666666666,,,0.0625,0.05,,0.05263157894736842,0.5,0.2,,0.25,0.3333333333333333,1.0,1.0,,,,0.4166666666666667,0.3333333333333333,,0.25,0.3699333333333333,0.5427,0.23076923076923078,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,0.6,0.6,,,,5.0,1.0,,3.0,,,6.0,2.0,3.0,,,0.375,,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.23076923076923078,,,1.0,,,3.0,,0.5,,,,,1.0,0.6666666666666666,,,,,False,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,3950.0,66,-15.0,119,114,51,17,233,6.0,20.0,112,2.0,4.0,6.0,11.0,2.0,1.0,2.0,1.0,19.852941176470587,0.0851063829787234,0.18181818181818182,0.10344827586206896,0.1,0.2222222222222222,0.5,0.2857142857142857,0.45743809523809514,10.205,45.0,3.0,6.0,2.0,4.0,1.0,8.0,7.0,19.0,2.0,4.0,5.0,2.0,10.0,4.0,2.0,1.0,,,,,,,,4.0,5.0,1.0,,,,,3.0,3.0,1.0,4.0,13.0,1.0,1.0,,45.0,3.0,0.7142857142857143,0.8333333333333334,0.35,0.5,0.3333333333333333,0.5,0.3958333333333333,0.5,0.05,,,0.07272727272727272,0.07692307692307693,0.047619047619047616,0.08333333333333333,0.15789473684210525,,0.08333333333333333,0.2857142857142857,0.5,0.6,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.38095238095238093,1.0,0.5,0.3333333333333333,0.548925,0.4121666666666666,0.2631578947368421,0.37815126050420167,,,1.0,,,,1.0,,,,1.0,,,,,,0.047619047619047616,,0.047619047619047616,,,,,,,,24.5,3.0,,,,,,,,0.375,0.375,,,,5.0,1.0,,2.0,,,6.0,2.0,2.0,,,0.25,,1.0,0.08695652173913043,0.09090909090909091,0.10526315789473684,,,,,1.0,2.0,,,,,,,1.0,0.16666666666666666,,1.0,0.1,,False,0.1,1.0,2.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,1013.0,17,-12.0,28,26,10,4,54,,,29,,3.0,3.0,3.0,,,,,6.25,0.17647058823529413,,0.15789473684210525,1.0,,,,0.5022,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,4.0,,,,7.0,,,,,,,,,,,,1.0,,,,,0.16666666666666666,0.1,,,,,,,,,,,,1.0,,,,0.25,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,24.5,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,,,,,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,2657.0,44,-13.0,77,78,38,15,155,3.0,12.0,78,,5.0,6.0,10.0,,,,,19.35483870967742,0.14705882352941177,,0.13513513513513514,0.18181818181818182,,,0.1875,0.50084375,6.75,21.0,1.0,6.0,,3.0,2.0,3.0,4.0,12.0,,4.0,3.0,4.0,6.0,2.0,,1.0,3.0,,3.0,,1.0,1.0,6.0,4.0,4.0,,4.0,1.0,1.0,1.0,,1.0,,2.0,5.0,,,,21.0,,0.75,0.75,0.3333333333333333,,0.34375,0.3,0.35294117647058826,0.3,0.08333333333333333,,1.0,0.0975609756097561,0.0851063829787234,,0.1111111111111111,0.09090909090909091,0.16666666666666666,,0.375,0.16666666666666666,0.2,,0.6666666666666666,0.6666666666666666,1.0,0.1875,0.6,,0.625,0.5413250000000001,0.48391,0.25,0.2727272727272727,4.0,,,,,1.0,4.0,1.0,1.0,3.0,,,1.0,0.25,1.0,0.25,0.25,0.25,,,,,,,,,22.85,1.0,1.0,1.0,3.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,1.0,,1.0,2.0,,,2.0,1.0,2.0,0.25,0.2,0.2,,1.0,0.058823529411764705,0.07692307692307693,0.16666666666666666,1.0,1.0,3.0,1.0,1.0,,,0.6,0.3333333333333333,0.2,,,,0.16666666666666666,,,,,False,0.18181818181818182,,,,,,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,6129.0,102,-10.0,187,188,96,29,375,8.0,24.0,196,3.0,6.0,11.0,14.0,2.0,,3.0,2.0,18.89400921658986,0.09230769230769231,0.15789473684210525,0.10714285714285714,,0.2727272727272727,0.6666666666666666,0.32,0.4298919999999999,13.14583333333333,63.0,1.0,3.0,1.0,1.0,5.0,13.0,11.0,34.0,2.0,4.0,6.0,9.0,14.0,8.0,2.0,2.0,6.0,2.0,8.0,1.0,2.0,4.0,18.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,4.0,9.0,4.0,4.0,5.0,1.0,1.0,,63.0,,0.6363636363636364,0.7,0.4583333333333333,0.5,0.44,0.5,0.53125,0.6,0.08333333333333333,,0.5555555555555556,0.0375,0.030927835051546393,0.06666666666666667,,,0.17142857142857143,0.08333333333333333,0.12,0.3333333333333333,0.5,,0.625,0.625,0.6,0.52,0.25,1.0,0.16,0.4459,0.39948888888888884,0.17647058823529413,0.33689839572192515,,,1.0,,,,1.0,,,,1.0,,,,,,0.04,,0.04,,,,,,,,24.8,5.0,,2.0,,1.0,,,0.2222222222222222,0.38461538461538464,0.4166666666666667,,,,12.0,2.0,4.0,15.0,3.0,2.0,15.0,4.0,15.0,0.4444444444444444,0.4444444444444444,0.5357142857142857,,0.8,0.14285714285714285,0.14814814814814814,0.4411764705882353,,1.0,1.0,,,7.0,1.0,0.1111111111111111,1.0,,1.0,,4.0,0.3333333333333333,,,,,False,0.07142857142857142,,2.0,,,,,,,,,1.0,1.0,1.0,0.07692307692307693,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,6964.0,116,-14.0,212,211,100,34,423,6.0,37.0,220,2.0,10.0,12.0,13.0,1.0,,1.0,1.0,21.774193548387096,0.1388888888888889,0.10526315789473684,0.13186813186813187,0.15789473684210525,0.08333333333333333,1.0,0.13043478260869565,0.47141086956521727,13.275675675675677,64.0,5.0,7.0,,,1.0,24.0,17.0,49.0,1.0,1.0,3.0,7.0,10.0,24.0,,1.0,20.0,1.0,21.0,1.0,9.0,9.0,43.0,1.0,1.0,,3.0,2.0,5.0,4.0,2.0,7.0,6.0,2.0,7.0,1.0,,,64.0,2.0,0.29411764705882354,0.29411764705882354,0.4594594594594595,1.0,0.5,1.0,0.5106382978723404,1.0,0.02702702702702703,0.16666666666666666,0.7142857142857143,0.010101010101010102,0.008695652173913044,0.034482758620689655,,0.18181818181818182,0.0967741935483871,,0.15217391304347827,0.7142857142857143,0.7142857142857143,0.4,0.16666666666666666,0.2,1.0,0.5217391304347826,,,0.34782608695652173,0.3688,0.44552222222222215,0.061224489795918366,0.3018867924528302,3.0,3.0,6.0,,,4.0,9.0,,,6.0,6.0,3.0,0.5,0.4444444444444444,,0.4444444444444444,0.1956521739130435,0.06521739130434782,0.13043478260869565,0.5,0.5,0.3333333333333333,,,,0.5,24.633333333333333,11.0,1.0,,1.0,,,,,0.4583333333333333,0.4583333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,3.0,12.0,1.0,1.0,3.0,,12.0,0.42857142857142855,0.5,0.55,0.14285714285714285,0.18181818181818182,,,0.24489795918367346,2.0,,1.0,,2.0,3.0,,0.1111111111111111,,,,1.0,1.0,,,,,,False,,2.0,,,0.2222222222222222,1.0,,,,,,,,1.0,,1.0,1.0,6.0,0.5,0.5,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,2534.0,42,-13.0,75,72,32,13,147,1.0,9.0,70,,4.0,5.0,6.0,,,,,13.636363636363637,0.11764705882352941,,0.10256410256410256,,,,0.1,0.36924444444444443,17.522222222222226,14.0,,,,,,8.0,2.0,6.0,,,,,4.0,,,1.0,3.0,,3.0,,,1.0,6.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,5.0,,,,14.0,1.0,1.0,1.0,0.2222222222222222,,0.2,,0.2727272727272727,,0.1111111111111111,,,0.024390243902439025,0.022222222222222223,,0.047619047619047616,0.2857142857142857,,,,,,,,,,0.8,,,0.1,,,,0.18666666666666668,,,1.0,,,,1.0,,,,,,,,,,0.1,,0.1,,,,,,,,40.7,2.0,,1.0,1.0,,,,0.2,0.25,0.2857142857142857,,,,2.0,,,2.0,,,2.0,1.0,2.0,,,0.5,,1.0,0.09090909090909091,0.1,0.3333333333333333,2.0,,,,1.0,2.0,,,,,,,,,,,,,False,,1.0,1.0,,1.0,,,,,,,,,,0.125,,,,,,1.0,,
1895,1610612750,William Avery,William Avery,1895,MIN,594.0,10,7.0,17,18,13,2,35,2.0,4.0,9,,1.0,1.0,1.0,1.0,,1.0,1.0,21.05263157894737,0.1,,0.07692307692307693,,,1.0,0.5,0.448925,9.1,2.0,1.0,1.0,,,,1.0,2.0,4.0,,,,,,4.0,,,2.0,,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,2.0,,,,0.5,,0.5,,0.5,,,,,,,,,,0.25,,0.25,1.0,1.0,,,,,0.25,,,0.25,,,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,1.0,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,5914.0,99,-6.0,180,177,85,25,357,7.0,25.0,180,1.0,3.0,4.0,7.0,1.0,1.0,1.0,,20.388349514563107,0.046153846153846156,0.047619047619047616,0.046511627906976744,0.07142857142857142,,,0.1891891891891892,0.4845148648648648,11.963999999999999,52.0,,5.0,,,2.0,13.0,7.0,26.0,2.0,4.0,4.0,6.0,10.0,4.0,,2.0,3.0,,3.0,,1.0,1.0,6.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,2.0,5.0,1.0,2.0,6.0,,,,52.0,,0.7142857142857143,0.7142857142857143,0.28,0.5,0.35135135135135137,0.4,0.35135135135135137,0.4,0.08,0.14285714285714285,0.6,0.03896103896103896,0.03260869565217391,,0.05263157894736842,0.05555555555555555,0.030303030303030304,0.041666666666666664,0.13513513513513514,,,,0.2857142857142857,0.3333333333333333,0.5,0.35135135135135137,,,0.4594594594594595,0.43645000000000006,0.4878833333333334,0.15384615384615385,0.28888888888888886,7.0,1.0,5.0,,1.0,4.0,12.0,,1.0,12.0,5.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.32432432432432434,0.1891891891891892,0.13513513513513514,0.2,0.2,1.0,0.2,,,0.2,23.891666666666662,5.0,3.0,,1.0,1.0,,,,0.38461538461538464,0.38461538461538464,0.42857142857142855,0.42857142857142855,1.0,,,2.0,10.0,1.0,,,,10.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.14285714285714285,0.8,,,0.38461538461538464,1.0,,1.0,5.0,6.0,,,0.08333333333333333,,0.4166666666666667,,1.0,,0.2,,,,,False,0.07142857142857142,1.0,,,0.08333333333333333,,,,,,,,,,,,2.0,,0.3333333333333333,,,2.0,0.4
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,7668.0,128,-22.0,233,231,111,36,464,17.0,44.0,234,7.0,17.0,30.0,37.0,5.0,2.0,5.0,4.0,22.962962962962962,0.19318181818181818,0.3333333333333333,0.22018348623853212,0.30434782608695654,0.42857142857142855,0.8,0.3695652173913043,0.42301999999999995,11.600000000000001,66.0,4.0,8.0,2.0,3.0,8.0,19.0,20.0,62.0,3.0,7.0,10.0,9.0,22.0,18.0,4.0,2.0,8.0,4.0,12.0,,2.0,6.0,28.0,7.0,7.0,,4.0,2.0,1.0,1.0,4.0,5.0,,1.0,10.0,1.0,3.0,2.0,66.0,6.0,0.55,0.6111111111111112,0.45454545454545453,0.42857142857142855,0.43478260869565216,0.42857142857142855,0.543859649122807,0.5555555555555556,0.045454545454545456,,0.2,0.06422018348623854,0.05426356589147287,0.06060606060606061,0.05660377358490566,0.11538461538461539,0.1794871794871795,,0.17391304347826086,0.5,0.6666666666666666,0.25,0.47058823529411764,0.47058823529411764,0.625,0.41304347826086957,0.42857142857142855,0.6666666666666666,0.21739130434782608,0.4662,0.38402000000000003,0.16129032258064516,0.2832618025751073,,,2.0,,,,2.0,,,,1.0,,,,,,0.043478260869565216,,0.043478260869565216,,,,,,,,46.85,8.0,,6.0,2.0,,,,0.5454545454545454,0.42105263157894735,0.42105263157894735,,,,22.0,4.0,6.0,22.0,,1.0,23.0,8.0,22.0,0.6666666666666666,0.5454545454545454,0.6875,0.14285714285714285,0.625,0.1509433962264151,0.1568627450980392,0.3548387096774194,,,,,2.0,10.0,1.0,,,,4.0,,4.0,0.25,,,,,False,0.08695652173913043,2.0,,,0.18181818181818182,,,,,,,,,,,,,,,,1.0,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,2934.0,49,11.0,85,86,55,15,171,6.0,15.0,82,,6.0,7.0,12.0,1.0,,2.0,2.0,19.0,0.15384615384615385,,0.13043478260869565,0.1,,1.0,0.4,0.4493066666666667,4.0200000000000005,16.0,3.0,8.0,1.0,3.0,3.0,1.0,6.0,13.0,1.0,4.0,2.0,3.0,8.0,4.0,2.0,2.0,,,,,,,,4.0,5.0,1.0,2.0,,,,3.0,3.0,,8.0,15.0,2.0,1.0,,16.0,2.0,0.6666666666666666,0.8,0.4,0.25,0.4,0.25,0.40625,0.25,0.13333333333333333,0.3333333333333333,,0.10810810810810811,0.12195121951219512,0.18181818181818182,0.06666666666666667,0.18181818181818182,0.16666666666666666,0.2,0.5333333333333333,0.375,0.375,0.6666666666666666,0.5,0.75,0.6666666666666666,0.06666666666666667,0.75,0.3333333333333333,0.5333333333333333,0.481,0.42053333333333337,0.15384615384615385,0.18823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,0.25,,,,,,1.0,,,,,,2.0,1.0,,,,,,,0.0625,0.0625,,,,2.0,,,,,0.6666666666666666,,,,1.0,,,,1.0,0.25,,False,0.09090909090909091,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,
