EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,3SecondViolations,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,OffensiveGoaltends,on,HeaveAttempts
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,180.0,3,,4,5,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1,,1,,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,3481.0,58,10.0,114,112,64.0,56.0,14.0,226,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,1.0,4.0,,,4.0,6.0,117,,1.0,,,2.0,2.0,,2.0,,,,,2.0,,,,,,2.0,,2.0,,,,1.0,1.0,4.0,4.0,1.0,7,,8,5.0,13,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,5.0,2.0,,6.0,,,3.0,,1.0,,1.0,,,64.0,,1.0,1.0,,,,,,0.25,,,0.25,,,0.42857142857142855,0.3333333333333333,,,,,,,6.976744186046512,0.5,,0.1794871794871795,0.10810810810810811,0.07692307692307693,0.15384615384615385,0.10638297872340426,0.16666666666666666,0.1,,0.25,0.1875,0.1111111111111111,,0.5,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,1.0,,,,,0.5,,,,0.5,,0.47514999999999996,0.6013,0.4608,0.42857142857142855,0.42857142857142855,0.3333333333333333,,9.075,,0.5614035087719298,,1.0,,,,,,,0.1,0.06666666666666667,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,False,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,3761.0,63,-7.0,121,120,72.0,58.0,17.0,241,7.0,11.0,,,4.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,9.0,,1.0,1.0,5.0,10.0,16.0,3.0,11.0,14.0,43.0,133,,,,1.0,,,6.0,8.0,3.0,7.0,11.0,32.0,4.0,16.0,3.0,8.0,1.0,1.0,9.0,1.0,10.0,1.0,,4.0,2.0,3.0,21.0,1.0,2.0,5,,7,1.0,8,7.0,5.0,2.0,,1.0,,4.0,,4.0,2.0,3.0,6.0,,2.0,19.0,1.0,,7.0,3.0,1.0,,1.0,1.0,32.0,72.0,,0.2,0.2,0.3333333333333333,0.2727272727272727,,0.42857142857142855,0.3,0.625,,0.75,0.5370370370370371,,0.7,0.5972222222222222,,0.7272727272727273,0.4074074074074074,0.0625,0.09090909090909091,,,28.77697841726619,,,0.125,0.022222222222222223,0.14285714285714285,0.12962962962962962,0.017857142857142856,0.07142857142857142,,0.1111111111111111,0.07142857142857142,0.17647058823529413,0.2,1.0,0.4074074074074074,0.6363636363636364,0.7,0.14285714285714285,0.07407407407407407,0.5,0.5,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,,0.07407407407407407,1.0,1.0,0.5,0.3333333333333333,0.1111111111111111,0.1111111111111111,,,,1.0,,,0.4,0.6666666666666666,0.3333333333333333,0.2,0.8148148148148148,0.125,0.5335884615384614,0.4785,0.5306,0.21212121212121213,0.3181818181818182,,0.7441860465116279,4.1875,28.518181818181816,0.5950413223140496,,,,1.0,,,,,,,,,,,,,2.0,2.0,6.0,,1.0,,,,0.13333333333333333,1.0,,,,,,,,,,,False,1.0
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,4615.0,77,13.0,142,144,70.0,55.0,22.0,286,4.0,7.0,2.0,3.0,2.0,3.0,3.0,7.0,8.0,11.0,,,,,,,,,15.0,25.0,,,2.0,32.0,150,2.0,5.0,,,,4.0,4.0,8.0,,,,8.0,24.0,6.0,,,,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,4.0,2.0,4,,6,7.0,13,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,,2.0,5.0,,1.0,2.0,,,1.0,,2.0,1.0,3.0,1.0,8.0,70.0,,0.8,0.8571428571428571,,,,,,0.6,0.4,0.5,0.6,0.4,0.5,0.6153846153846154,0.4,0.5,,0.08,,0.14285714285714285,0.09090909090909091,17.46987951807229,0.6666666666666666,,0.07272727272727272,0.08163265306122448,0.125,0.08450704225352113,0.11290322580645161,0.1111111111111111,,0.16666666666666666,,0.08695652173913043,0.08333333333333333,0.3333333333333333,0.28,0.5714285714285714,0.5714285714285714,0.5,0.28,0.42857142857142855,0.5,1.0,0.44,0.7272727272727273,0.8,0.875,,,,,,,,,0.6,0.6666666666666666,,,,0.375,0.6666666666666666,,,0.28,,0.44024,0.46825,0.4898875,0.038461538461538464,0.038461538461538464,0.125,0.25,10.331999999999999,,0.49295774647887325,2.0,3.0,,,1.0,1.0,,,0.23076923076923078,0.11764705882352941,0.25,,0.25,0.5,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,0.125,,False,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,2207.0,37,-6.0,73,74,59.0,45.0,11.0,147,5.0,6.0,1.0,1.0,4.0,5.0,,2.0,2.0,3.0,,,,,,,,,7.0,11.0,,,2.0,16.0,80,1.0,1.0,,,,2.0,6.0,9.0,,,2.0,14.0,10.0,4.0,,,,,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,5,,6,3.0,9,,,,,,,1.0,,1.0,1.0,6.0,9.0,1.0,,10.0,,,3.0,2.0,3.0,1.0,3.0,2.0,14.0,59.0,2.0,0.7142857142857143,0.7142857142857143,,,,,,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,1.0,0.6666666666666666,0.5,0.5,0.5,,,,,,20.238095238095237,,,0.19230769230769232,0.07407407407407407,0.14285714285714285,0.18181818181818182,0.06666666666666667,,0.2,0.25,0.3,,0.2,0.6666666666666666,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.8,0.18181818181818182,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,1.0,,,,0.5555555555555556,0.8,,,0.5454545454545454,,0.482,0.5673,0.48397777777777784,0.21428571428571427,0.21428571428571427,0.125,0.875,6.963636363636363,,0.8082191780821918,,,1.0,,,1.0,1.0,0.09090909090909091,,0.07692307692307693,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,False,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,4017.0,67,20.0,128,128,65.0,52.0,15.0,256,5.0,9.0,1.0,1.0,4.0,5.0,3.0,6.0,6.0,16.0,,,1.0,2.0,,,1.0,2.0,14.0,31.0,1.0,2.0,17.0,48.0,128,2.0,2.0,,,2.0,6.0,10.0,18.0,1.0,2.0,11.0,34.0,14.0,14.0,3.0,2.0,1.0,3.0,8.0,1.0,9.0,,1.0,3.0,2.0,3.0,19.0,1.0,2.0,5,,7,2.0,9,2.0,,2.0,2.0,1.0,2.0,2.0,,4.0,2.0,1.0,3.0,,,20.0,,,8.0,2.0,,,,,34.0,65.0,1.0,0.5,0.5,1.0,0.5,,0.5,0.5,0.45161290322580644,1.0,0.5555555555555556,0.4696969696969697,1.0,0.575,0.5581395348837209,1.0,0.6296296296296297,0.06060606060606061,0.0967741935483871,0.3333333333333333,,,32.86713286713287,0.5,,0.10204081632653061,0.02702702702702703,0.16666666666666666,0.11475409836065574,0.041666666666666664,,,0.1,0.05263157894736842,0.15,0.09090909090909091,,0.2727272727272727,0.5555555555555556,0.8333333333333334,0.6,0.18181818181818182,0.5,0.5,0.3333333333333333,0.48484848484848486,0.375,0.375,0.5,,,,,0.06060606060606061,0.5,0.5,1.0,0.5,1.0,,,,0.25,0.8,0.1,0.5,0.3333333333333333,0.5,0.41758333333333336,0.46955,0.40603750000000005,0.1951219512195122,0.20512820512820512,0.125,0.7083333333333334,10.241935483870968,26.25,0.5078125,,1.0,,,,,,,0.09090909090909091,0.06666666666666667,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,2361.0,39,8.0,72,71,29.0,25.0,16.0,143,,1.0,,1.0,,1.0,2.0,2.0,,1.0,,,1.0,3.0,,,,,2.0,4.0,1.0,3.0,3.0,10.0,69,,1.0,,,1.0,1.0,,2.0,,,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,,4.0,,,2.0,,2.0,8.0,1.0,,6,1.0,7,1.0,8,2.0,2.0,,,,,,,,,1.0,3.0,,,5.0,,1.0,1.0,1.0,,,,,3.0,29.0,1.0,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,,0.5,,,0.5,0.25,0.25,0.42857142857142855,0.25,1.0,,,9.782608695652174,,1.0,0.20689655172413793,0.034482758620689655,,0.18181818181818182,0.02702702702702703,,0.16666666666666666,,0.2727272727272727,0.3,,,0.14285714285714285,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.5,,,,0.5714285714285714,0.3333333333333333,0.43481428571428576,0.4383,0.376,0.125,0.2,0.1,0.3,10.3,25.03333333333333,0.4027777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,1488.0,25,3.0,44,43,10.0,4.0,7.0,87,1.0,2.0,1.0,1.0,,,,2.0,,3.0,,,,,,,,,1.0,7.0,,,4.0,6.0,42,1.0,2.0,,,2.0,4.0,,,,,2.0,2.0,2.0,,,,,1.0,2.0,,2.0,,,,,2.0,4.0,2.0,,4,,4,2.0,6,,,,1.0,,,,1.0,1.0,,2.0,4.0,,,4.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,10.0,,1.0,1.0,,,,,,0.14285714285714285,0.5,,0.14285714285714285,0.5,,0.3333333333333333,0.6666666666666666,1.0,,0.14285714285714285,0.5,,,19.607843137254903,1.0,,0.16666666666666666,0.10526315789473684,,0.13793103448275862,0.08695652173913043,0.4,,0.2,0.125,0.18181818181818182,,1.0,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,,,,0.42857142857142855,,,,,,,,,,,,0.5,1.0,,,,,,,,0.2857142857142857,,0.4825714285714286,0.5426,,0.125,0.125,0.6666666666666666,0.3333333333333333,9.585714285714285,,0.22727272727272727,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,False,
934,1610612766,Derrick Coleman,Derrick Coleman,934,CHH,2357.0,39,13.0,73,71,24.0,21.0,13.0,144,,3.0,,1.0,,,2.0,5.0,1.0,3.0,,1.0,,4.0,,1.0,,2.0,3.0,11.0,,5.0,6.0,12.0,73,1.0,2.0,,1.0,3.0,5.0,,3.0,,2.0,2.0,2.0,6.0,,,4.0,,4.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,3.0,1.0,5,,6,3.0,9,3.0,3.0,,2.0,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,,,7.0,1.0,,4.0,,1.0,,1.0,,2.0,24.0,1.0,1.0,1.0,,,,,,0.2727272727272727,0.5,,0.1875,0.3333333333333333,,0.3157894736842105,0.5,0.16666666666666666,0.3125,0.36363636363636365,0.6666666666666666,0.4,,25.0,0.6666666666666666,,0.19230769230769232,0.15789473684210525,0.25,0.2,0.1,0.2857142857142857,,0.4,0.2,0.09090909090909091,0.3333333333333333,,0.1875,,,,0.3125,0.4,0.6666666666666666,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,,,,0.25,,,,0.3333333333333333,,0.3333333333333333,,,,,0.4,,0.5,,0.45120000000000005,0.5241,0.41685,0.21052631578947367,0.2857142857142857,0.4166666666666667,0.16666666666666666,8.836363636363638,24.6,0.3287671232876712,,,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,0.1111111111111111,,False,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,1153.0,19,-7.0,35,36,24.0,11.0,7.0,71,,,,,,,,1.0,,2.0,,,,,,,,,,3.0,,,,,34,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2,1.0,4,2.0,6,,,,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,9.523809523809524,,1.0,0.1111111111111111,0.05263157894736842,0.2,0.13043478260869565,0.047619047619047616,0.2,,,0.16666666666666666,0.16666666666666666,0.25,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,0.35916666666666663,,0.35916666666666663,,,,,16.400000000000002,,0.6857142857142857,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,555.0,9,-1.0,19,18,19.0,9.0,4.0,37,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,2.0,2.0,,1.0,1.0,5.0,17,1.0,1.0,,,1.0,3.0,2.0,2.0,,1.0,1.0,5.0,4.0,,,1.0,,,,,,,,,,,,,,2,,2,,2,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,5.0,19.0,,1.0,1.0,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.625,0.75,0.625,0.3333333333333333,,,,,17.391304347826086,,,0.16666666666666666,,,0.16666666666666666,,,,0.2,,0.25,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.5155,0.3764,0.5155,0.25,0.3333333333333333,0.6,1.0,10.9,24.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,555.0,9,-1.0,19,18,19.0,9.0,4.0,37,,,,,,,,,,1.0,,,,,,,,,,1.0,,,3.0,3.0,17,,,,,,,,1.0,,,3.0,3.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,1,,1,,1,,,,1.0,,1.0,,,1.0,1.0,,,,,4.0,,,,2.0,,,,,3.0,19.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,17.391304347826086,1.0,,0.08333333333333333,,,0.08333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3943,,0.3943,,,,1.0,15.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
