EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,on
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,7045.0,117.0,12.0,223.0,227,49.0,66,33.0,450,5.0,8.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,8.0,14.0,10.0,26.0,254.0,1.0,4.0,2.0,2.0,2.0,4.0,8.0,14.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,7.0,1.0,3.0,4.0,1.0,8.0,8.0,16.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,6.0,2.0,12.0,26.0,2.0,1.0,17.0,1.0,8.0,1.0,7.0,4.0,3.0,7.0,2.0,8.0,49.0,4.0,0.875,0.875,0.5714285714285714,0.25,1.0,0.5714285714285714,0.25,1.0,0.5909090909090909,0.25,0.8,0.07142857142857142,0.125,10.769230769230768,0.5,0.1111111111111111,0.1,0.043478260869565216,0.08433734939759036,0.21428571428571427,0.0660377358490566,0.06422018348623854,0.15384615384615385,0.1111111111111111,0.029411764705882353,0.07692307692307693,0.029411764705882353,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.5714285714285714,0.625,0.7142857142857143,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,1.0,0.5714285714285714,0.5032928571428571,0.43379999999999996,0.42135,0.38095238095238093,0.38095238095238093,0.07692307692307693,0.3076923076923077,5.735714285714286,0.21973094170403587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,24813.0,414.0,45.0,772.0,771,286.0,317,94.0,1543,21.0,32.0,4.0,6.0,9.0,16.0,10.0,30.0,4.0,13.0,35.0,75.0,50.0,177.0,808.0,4.0,7.0,16.0,14.0,27.0,22.0,71.0,54.0,16.0,7.0,14.0,11.0,25.0,7.0,2.0,8.0,61.0,13.0,1.0,6.0,35.0,9.0,50.0,18.0,68.0,8.0,2.0,6.0,10.0,6.0,9.0,4.0,1.0,19.0,8.0,29.0,45.0,1.0,2.0,62.0,2.0,25.0,7.0,8.0,4.0,3.0,10.0,7.0,71.0,286.0,4.0,0.7714285714285715,0.84375,0.4666666666666667,0.5714285714285714,0.5185185185185185,0.5291666666666667,0.5,0.5568181818181818,0.59,0.6666666666666666,0.6228070175438597,0.09333333333333334,0.09375,19.13929784824462,0.5263157894736842,0.28125,0.047619047619047616,0.10736196319018405,0.05263157894736842,0.08571428571428572,0.10353535353535354,0.04843304843304843,0.05,0.04201680672268908,0.07352941176470588,0.14563106796116504,0.07563025210084033,0.08928571428571429,0.07142857142857142,0.7,0.26666666666666666,0.65625,0.7241379310344828,0.7142857142857143,0.25,0.3333333333333333,0.38461538461538464,0.8,0.10833333333333334,0.3076923076923077,0.3076923076923077,1.0,0.75,0.6666666666666666,,0.36363636363636365,0.5625,0.6416666666666667,0.48105125000000004,0.5403571428571429,0.4833670454545454,0.17482517482517482,0.25510204081632654,0.0903954802259887,0.4011299435028249,6.697333333333332,0.3704663212435233,8.0,17.0,2.0,5.0,11.0,28.0,1.0,5.0,12.0,19.0,45.0,1.0,8.0,7.0,17.0,57.0,6.0,28.0,11.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.4222222222222222,0.4117647058823529,0.4222222222222222,0.375,0.13333333333333333,0.038461538461538464,0.023529411764705882,0.10526315789473684,0.10576923076923077,0.05084745762711865,0.14166666666666666,0.47058823529411764,0.47058823529411764,1.0,0.23333333333333334,0.39285714285714285,0.39285714285714285,1.0,0.125,0.11363636363636363,0.4,0.2727272727272727,0.4166666666666667,0.39285714285714285,24.939999999999998,,,,,,,,,,,,,,,,,,,,,,,,,True
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,35162.0,586.0,32.0,1097.0,1093,311.0,339,150.0,2190,15.0,31.0,3.0,4.0,7.0,11.0,38.0,103.0,31.0,72.0,84.0,206.0,77.0,272.0,1190.0,8.0,24.0,42.0,22.0,52.0,43.0,90.0,38.0,130.0,15.0,73.0,29.0,102.0,22.0,15.0,32.0,233.0,9.0,,14.0,46.0,2.0,62.0,10.0,72.0,19.0,6.0,13.0,27.0,12.0,15.0,15.0,4.0,42.0,8.0,21.0,60.0,5.0,4.0,88.0,4.0,24.0,17.0,2.0,,1.0,3.0,2.0,90.0,311.0,12.0,0.2261904761904762,0.2261904761904762,0.4077669902912621,0.3333333333333333,0.4230769230769231,0.4166666666666667,0.4696969696969697,0.41228070175438597,0.49635036496350365,0.5526315789473685,0.5625,0.07281553398058252,0.16129032258064516,24.784313725490197,0.6428571428571429,0.044444444444444446,,0.09504132231404959,0.02142857142857143,0.13725490196078433,0.10238907849829351,0.01893939393939394,0.034482758620689655,0.02403846153846154,0.008,0.0872093023255814,0.08426966292134831,0.14772727272727273,0.07142857142857142,0.6666666666666666,0.13247863247863248,0.4838709677419355,0.5769230769230769,0.26666666666666666,0.44017094017094016,0.36893203883495146,0.40425531914893614,0.21052631578947367,0.3076923076923077,0.4305555555555556,0.43661971830985913,0.22580645161290322,0.12121212121212122,0.75,0.3333333333333333,0.19298245614035087,0.6363636363636364,0.25213675213675213,0.43816523605150215,0.4449982142857142,0.4209517857142857,0.10894941634241245,0.10619469026548672,0.15441176470588236,0.33088235294117646,11.428155339805826,0.2835004557885141,1.0,2.0,,1.0,8.0,26.0,9.0,1.0,4.0,9.0,28.0,9.0,11.0,1.0,5.0,21.0,,25.0,8.0,7.0,26.0,1.0,2.0,2.0,2.0,6.0,1.0,,1.0,,0.7777777777777778,0.32142857142857145,0.2,0.3333333333333333,0.11965811965811966,0.08737864077669903,0.009259259259259259,,0.06666666666666667,0.11940298507462686,0.016260162601626018,0.008547008547008548,0.5,0.5,1.0,0.1111111111111111,0.3076923076923077,0.32,0.75,0.2727272727272727,0.017543859649122806,,0.07017543859649122,0.25,0.32,26.385714285714283,5.0,5.0,6.0,1.0,1.0,1.0,4.0,1.0,0.5555555555555556,0.03571428571428571,0.013888888888888888,0.038461538461538464,0.5555555555555556,1.0,0.12903225806451613,,,,,,,,,,True
281,1610612749,Scott Williams,Scott Williams,281,MIL,21301.0,355.0,36.0,657.0,656,145.0,142,102.0,1313,21.0,35.0,9.0,17.0,5.0,10.0,18.0,36.0,17.0,42.0,56.0,113.0,16.0,128.0,690.0,14.0,27.0,31.0,17.0,28.0,5.0,39.0,88.0,24.0,4.0,7.0,4.0,11.0,4.0,2.0,,26.0,35.0,,8.0,53.0,11.0,72.0,44.0,116.0,10.0,9.0,1.0,6.0,3.0,6.0,3.0,,12.0,3.0,22.0,54.0,9.0,3.0,28.0,2.0,13.0,2.0,21.0,9.0,8.0,22.0,15.0,39.0,145.0,8.0,0.7857142857142857,0.8979591836734694,0.49557522123893805,0.5185185185185185,0.6071428571428571,0.49557522123893805,0.5185185185185185,0.6071428571428571,0.5079365079365079,0.5344827586206896,0.6290322580645161,0.035398230088495575,0.08571428571428572,17.624521072796934,0.5,0.3793103448275862,,0.18213058419243985,0.12323943661971831,0.14814814814814814,0.17681159420289855,0.1282798833819242,0.11864406779661017,0.1349206349206349,0.1111111111111111,0.21,0.15126050420168066,0.16326530612244897,,0.6818181818181818,0.30973451327433627,0.6,0.65625,0.6190476190476191,0.3185840707964602,0.5,0.5,0.8888888888888888,0.37168141592920356,0.40476190476190477,0.4146341463414634,0.8823529411764706,0.6296296296296297,0.5294117647058824,0.1111111111111111,0.35714285714285715,0.5,0.30973451327433627,0.4510592920353982,0.5045608695652174,0.46723928571428575,0.10483870967741936,0.10483870967741936,0.2421875,0.3046875,9.308849557522125,0.2207001522070015,,,,,,,,,,,,,3.0,,,,14.0,,,,5.0,9.0,5.0,1.0,,2.0,1.0,1.0,4.0,,,,,,,,0.15254237288135594,0.16,0.1111111111111111,0.19444444444444445,0.09433962264150944,,,,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,1.0,1.0,,,,,,,,True
951,1610612749,Ray Allen,Ray Allen,951,MIL,46076.0,768.0,65.0,1420.0,1418,393.0,437,197.0,2838,30.0,59.0,4.0,10.0,8.0,15.0,41.0,95.0,30.0,58.0,101.0,212.0,79.0,452.0,1498.0,7.0,23.0,40.0,21.0,46.0,28.0,106.0,80.0,122.0,12.0,88.0,20.0,108.0,16.0,27.0,41.0,236.0,13.0,1.0,7.0,46.0,2.0,55.0,19.0,74.0,24.0,16.0,8.0,26.0,12.0,17.0,14.0,,43.0,12.0,17.0,44.0,1.0,6.0,86.0,5.0,30.0,12.0,10.0,5.0,4.0,10.0,3.0,106.0,393.0,4.0,0.39603960396039606,0.40816326530612246,0.47641509433962265,0.30434782608695654,0.45652173913043476,0.5634441087613293,0.44871794871794873,0.5492957746478874,0.6084010840108401,0.47560975609756095,0.6235294117647059,0.05660377358490566,0.11864406779661017,24.819277108433734,0.6046511627906976,0.034482758620689655,0.023255813953488372,0.07290015847860538,0.024163568773234202,0.05555555555555555,0.07001321003963012,0.025899280575539568,0.0423728813559322,0.01568627450980392,0.024242424242424242,0.06666666666666667,0.0995850622406639,0.056074766355140186,0.05263157894736842,0.3,0.1782477341389728,0.5084745762711864,0.5769230769230769,0.5,0.28700906344410876,0.43157894736842106,0.45054945054945056,0.24390243902439024,0.17522658610271905,0.5172413793103449,0.5263157894736842,0.5,0.2564102564102564,0.4,,0.2112676056338028,0.5333333333333333,0.5377643504531722,0.4678010703363914,0.45384137931034485,0.4653710144927536,0.0896358543417367,0.12658227848101267,0.08849557522123894,0.2345132743362832,8.954245283018867,0.2767605633802817,18.0,28.0,5.0,5.0,39.0,91.0,12.0,7.0,20.0,57.0,119.0,16.0,5.0,12.0,25.0,132.0,6.0,87.0,39.0,4.0,20.0,5.0,1.0,8.0,3.0,4.0,,,1.0,,0.7719298245614035,0.4789915966386555,0.48,0.4956521739130435,0.3595166163141994,0.042105263157894736,0.03184713375796178,0.030534351145038167,0.038461538461538464,0.044444444444444446,0.006578947368421052,0.08459214501510574,0.6428571428571429,0.6428571428571429,0.9444444444444444,0.27492447129909364,0.42857142857142855,0.42857142857142855,0.6923076923076923,0.3076923076923077,0.07042253521126761,1.0,0.28169014084507044,0.35,0.4482758620689655,27.126890756302522,4.0,7.0,39.0,4.0,,1.0,2.0,,0.4375,,0.017241379310344827,,0.3333333333333333,1.0,0.016666666666666666,,,3.0,4.0,3.0,0.10256410256410256,0.75,1.0,,True
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,37225.0,620.0,23.0,1159.0,1149,319.0,352,157.0,2308,19.0,40.0,4.0,9.0,7.0,9.0,52.0,122.0,31.0,73.0,102.0,235.0,50.0,323.0,1240.0,11.0,23.0,31.0,30.0,60.0,26.0,104.0,150.0,54.0,20.0,38.0,13.0,51.0,6.0,20.0,6.0,115.0,19.0,1.0,17.0,55.0,5.0,77.0,24.0,101.0,9.0,3.0,6.0,30.0,6.0,11.0,24.0,1.0,41.0,12.0,23.0,40.0,,4.0,56.0,1.0,18.0,10.0,19.0,11.0,7.0,21.0,15.0,104.0,319.0,6.0,0.7352941176470589,0.75,0.4340425531914894,0.4782608695652174,0.5,0.47231833910034604,0.5,0.527027027027027,0.509493670886076,0.5,0.5909090909090909,0.0851063829787234,0.25,26.464047442550036,0.7317073170731707,0.1111111111111111,0.030303030303030304,0.10576923076923077,0.042505592841163314,0.1619047619047619,0.1152,0.04063604240282685,0.0625,0.0365296803652968,0.03787878787878788,0.08571428571428572,0.13402061855670103,0.12359550561797752,0.375,0.7142857142857143,0.1384083044982699,0.475,0.6333333333333333,0.5789473684210527,0.42214532871972316,0.4262295081967213,0.46017699115044247,0.7307692307692307,0.25259515570934254,0.4246575342465753,0.4305555555555556,0.8387096774193549,0.2903225806451613,0.4444444444444444,,0.12162162162162163,0.7777777777777778,0.32525951557093424,0.4280386363636363,0.47435799999999995,0.41488943661971833,0.058823529411764705,0.07142857142857142,0.09597523219814241,0.3219814241486068,10.434042553191489,0.27523727351164795,,1.0,,,23.0,53.0,7.0,6.0,14.0,23.0,54.0,8.0,,6.0,14.0,69.0,4.0,52.0,23.0,7.0,12.0,4.0,6.0,5.0,,6.0,2.0,,1.0,,1.0,0.42592592592592593,0.42857142857142855,0.4339622641509434,0.18685121107266436,0.07377049180327869,0.03361344537815126,0.029411764705882353,0.058823529411764705,0.09271523178807947,0.0425531914893617,0.0034602076124567475,,,,0.18339100346020762,0.4339622641509434,0.4339622641509434,1.0,0.22580645161290322,,,0.1891891891891892,0.42857142857142855,0.4423076923076923,27.78148148148148,3.0,3.0,,1.0,,,,2.0,0.375,,0.0136986301369863,,0.42857142857142855,1.0,,,,,1.0,1.0,0.03225806451612903,,,,True
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,13012.0,217.0,-13.0,391.0,386,112.0,126,59.0,777,7.0,18.0,,4.0,2.0,6.0,8.0,21.0,1.0,6.0,16.0,45.0,16.0,48.0,406.0,5.0,11.0,16.0,3.0,11.0,10.0,16.0,30.0,2.0,5.0,8.0,1.0,9.0,,5.0,1.0,19.0,15.0,1.0,4.0,22.0,3.0,29.0,23.0,52.0,1.0,,1.0,6.0,4.0,4.0,2.0,,10.0,4.0,11.0,34.0,9.0,4.0,23.0,3.0,10.0,3.0,3.0,2.0,1.0,3.0,3.0,16.0,112.0,5.0,0.9375,0.9375,0.35555555555555557,0.45454545454545453,0.2727272727272727,0.35555555555555557,0.45454545454545453,0.2727272727272727,0.43636363636363634,0.5,0.5,0.1111111111111111,0.16666666666666666,13.88888888888889,0.6,0.21428571428571427,0.06666666666666667,0.13333333333333333,0.09868421052631579,0.11764705882352941,0.1306532663316583,0.1073170731707317,0.15384615384615385,0.09375,0.061224489795918366,0.1956521739130435,0.11428571428571428,0.06666666666666667,0.5,1.0,0.4,0.3888888888888889,0.4666666666666667,1.0,0.4666666666666667,0.38095238095238093,0.42105263157894735,0.875,0.13333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.36363636363636365,,,0.5454545454545454,0.3333333333333333,0.4,0.4324222222222222,0.4066888888888889,0.4172181818181819,0.19230769230769232,0.19230769230769232,0.3333333333333333,0.3333333333333333,6.282222222222222,0.2864450127877238,,,,,,,,,,,,,6.0,,,,,,,1.0,2.0,7.0,,,,2.0,,,,,,,,,,0.09523809523809523,0.1320754716981132,0.16666666666666666,,0.10204081632653061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,31287.0,521.0,79.0,933.0,938,230.0,283,127.0,1871,21.0,35.0,12.0,22.0,4.0,7.0,11.0,20.0,,1.0,32.0,56.0,18.0,82.0,964.0,14.0,26.0,33.0,6.0,10.0,9.0,21.0,40.0,24.0,6.0,4.0,5.0,9.0,4.0,2.0,1.0,23.0,45.0,,11.0,94.0,15.0,120.0,54.0,174.0,9.0,5.0,4.0,6.0,3.0,5.0,3.0,1.0,11.0,4.0,23.0,44.0,11.0,,29.0,1.0,11.0,4.0,32.0,24.0,8.0,32.0,19.0,21.0,230.0,5.0,0.625,0.9523809523809523,0.5714285714285714,0.5384615384615384,0.6,0.5714285714285714,0.5384615384615384,0.6,0.5857142857142857,0.55,0.6176470588235294,0.10714285714285714,0.14285714285714285,7.465437788018433,0.5454545454545454,0.4166666666666667,,0.20614035087719298,0.13119533527696792,0.12790697674418605,0.1937269372693727,0.12134831460674157,0.13333333333333333,0.13218390804597702,0.1276595744680851,0.2222222222222222,0.1927710843373494,0.14084507042253522,0.06666666666666667,0.59375,0.625,0.6,0.7,0.5238095238095238,0.35714285714285715,0.55,0.5789473684210527,0.8181818181818182,0.017857142857142856,,,,0.8461538461538461,0.5454545454545454,0.25,0.7,0.5714285714285714,0.625,0.47191250000000007,0.500024,0.50264,0.16666666666666666,0.16666666666666666,0.4024390243902439,0.25609756097560976,3.3785714285714286,0.2465166130760986,,,,,,,,,,,,,5.0,,,,22.0,,,1.0,1.0,9.0,,3.0,,2.0,,,,2.0,,,,,,0.05,0.08823529411764706,0.08641975308641975,0.09523809523809523,0.20437956204379562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,True
283,1610612749,Lindsey Hunter,Lindsey Hunter,283,MIL,11988.0,200.0,41.0,364.0,364,102.0,119,50.0,728,1.0,2.0,,,,,2.0,8.0,8.0,20.0,11.0,30.0,4.0,47.0,352.0,,2.0,2.0,,6.0,4.0,10.0,14.0,8.0,3.0,17.0,13.0,30.0,11.0,7.0,5.0,73.0,1.0,,3.0,17.0,,20.0,1.0,21.0,11.0,2.0,9.0,10.0,5.0,1.0,5.0,,11.0,1.0,8.0,21.0,,,7.0,,1.0,1.0,1.0,,,1.0,1.0,10.0,102.0,4.0,0.6363636363636364,0.6363636363636364,0.36666666666666664,,,0.33076923076923076,,0.2,0.34558823529411764,0.14285714285714285,0.2777777777777778,0.1,,18.287037037037035,0.9090909090909091,,,0.10897435897435898,0.007518796992481203,0.0967741935483871,0.10695187165775401,0.005405405405405406,,0.018867924528301886,,0.11627906976744186,0.16923076923076924,0.07692307692307693,0.2,1.0,0.03076923076923077,0.5,0.5,,0.12307692307692308,0.25,0.4,0.5,0.3076923076923077,0.4,0.4,0.75,,,,,,0.5692307692307692,0.4565653846153846,0.389175,0.4431833333333334,0.029850746268656716,0.03225806451612903,0.0425531914893617,0.2127659574468085,14.563333333333334,0.2802197802197802,,5.0,,1.0,7.0,30.0,3.0,2.0,8.0,7.0,35.0,4.0,2.0,2.0,9.0,12.0,,30.0,7.0,2.0,5.0,,,1.0,,,,,1.0,,0.5714285714285714,0.2,0.2222222222222222,0.2,0.5384615384615384,0.375,,,,0.020833333333333332,,0.07692307692307693,,,,0.46153846153846156,0.23333333333333334,0.23333333333333334,0.5714285714285714,0.5,0.06666666666666667,,0.5333333333333333,0.25,0.23333333333333334,25.631428571428568,,,9.0,,,,1.0,,,,,,,,0.027777777777777776,,,,1.0,,0.16666666666666666,,,,True
998,1610612749,Mark Pope,Mark Pope,998,MIL,2446.0,41.0,5.0,84.0,87,18.0,3,16.0,171,4.0,4.0,3.0,3.0,1.0,1.0,,1.0,,3.0,4.0,8.0,,8.0,88.0,3.0,3.0,6.0,1.0,3.0,,2.0,2.0,6.0,,2.0,,2.0,,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,6.0,5.0,11.0,2.0,,2.0,,,,,,,,2.0,5.0,1.0,,,,,,,,,,,2.0,18.0,,0.25,1.0,0.5,1.0,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,,,8.571428571428571,,0.3333333333333333,0.25,0.11764705882352941,0.09302325581395349,0.125,0.11904761904761904,0.08333333333333333,,0.14285714285714285,0.05555555555555555,,0.10526315789473684,0.125,,,0.4444444444444444,1.0,1.0,0.25,0.1111111111111111,,,,0.3333333333333333,,,,1.0,1.0,,0.3333333333333333,1.0,0.5555555555555556,0.47221111111111114,0.5199,0.41956666666666664,,,0.75,0.25,7.925,0.21428571428571427,,,,,,1.0,,,,,1.0,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,0.3333333333333333,,,,,,0.1111111111111111,,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,True
