EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,DeadBallTurnovers,Travels,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,Steals,BadPassSteals,LostBallTurnovers,SecondChanceCorner3Frequency,ShortMidRangeFGM,PtsAssisted2s,LongMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangeAssists,FTOffRebounds,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFGM,PenaltyFtPoints,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallSteals,NonShootingFoulsDrawn,DefAtRimReboundPct,Offensive Fouls,Loose Ball Fouls,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,on,Arc3FGM,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,BlockedAtRim,DefFTReboundPct,BlockedLongMidRange,LongMidRangePctBlocked,DefensiveGoaltends,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceCorner3PctAssisted
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,111.0,2,-7,5,4,5.0,3,1.0,9,1.0,1.0,1.0,1.0,2.0,9,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,50.0,1.0,0.5,0.5,0.5,0.5,1.0,0.396675,0.396675,28.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,78.0,1,-6,4,3,4.0,3,1.0,7,,,,,,6,,,,,,,4.0,,20.0,,,,,,1.0,0.2918,0.2918,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.2918,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,1161.0,19,-16,38,38,19.0,29,7.0,76,,,,,,49,,,,,1.0,,19.0,,20.0,,,,,,0.2857142857142857,0.4203428571428572,0.3937333333333333,,0.5,2.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,1.0,3.0,0.14285714285714285,,0.0625,0.05,0.2,0.2857142857142857,1.0,0.16666666666666666,0.5321,9.585714285714285,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.14285714285714285,1.0,0.16666666666666666,0.14285714285714285,1.0,0.16666666666666666,0.1875,1.0,0.16666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.2,1.0,0.2,0.5,0.5,0.5714285714285714,0.14285714285714285,1.0,1.0,0.125,0.125,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,870.0,14,-15,30,28,16.0,14,8.0,58,2.0,,2.0,,4.0,36,,2.0,1.0,,1.0,1.0,16.0,0.8,15.789473684210526,1.0,0.4,0.4,,,0.8,0.51184,,24.575,0.5333333333333333,,,,1.0,,,,,,1.0,,,,,,,,,0.65805,17.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,0.1111111111111111,,0.08333333333333333,0.25,,,,,,0.2,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,1896.0,32,-29,59,58,27.0,44,11.0,117,,,,,,77,,,1.0,1.0,2.0,1.0,27.0,,10.0,0.5,,,,,0.2,0.41891999999999996,0.33115,,0.4576271186440678,1.0,,,5.0,,2.0,,3.0,5.0,10.0,,,0.13043478260869565,0.16129032258064516,,0.2,,,,10.58,,,,2.0,2.0,2.0,,4.0,,,1.0,2.0,,,1.0,1.0,,2.0,,5.0,5.0,1.0,1.0,,4.0,6.0,,,2.0,0.4,,0.5,0.4,,0.5,0.4,,0.5,,0.2777777777777778,,0.20833333333333334,0.4444444444444444,,0.3333333333333333,,,0.4,0.4,,,,,,0.5,,,,,,,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.25,0.3,0.25,0.25,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,975.0,16,-10,29,28,20.0,22,7.0,57,,,,,,38,,,,,,,20.0,,19.444444444444446,,,,,,0.8571428571428571,0.5094714285714286,0.5238400000000001,,0.6896551724137931,6.0,2.0,5.0,7.0,2.0,5.0,2.0,1.0,2.0,3.0,0.2857142857142857,0.3333333333333333,0.08333333333333333,0.0625,,0.8571428571428571,1.0,1.0,0.47045000000000003,1.5857142857142856,4.0,2.0,3.0,1.0,,5.0,,10.0,2.0,4.0,3.0,6.0,4.0,2.0,2.0,2.0,,4.0,1.0,,1.0,,,,2.0,2.0,,,6.0,0.7142857142857143,1.0,0.6,0.7142857142857143,1.0,0.6,0.7142857142857143,1.0,0.6,,,0.16666666666666666,0.08333333333333333,,,,0.6666666666666666,1.0,0.14285714285714285,,1.0,0.6,,,0.4,0.6,,,,,,,1.0,6.0,,,,,,,,,,0.6,0.75,,,,,,,1.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,1378.0,23,-15,41,43,14.0,35,5.0,84,,,,,,53,,,,,,,14.0,,10.869565217391305,,,,,,0.25,0.44262500000000005,0.5404,,0.34146341463414637,1.0,,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,0.25,1.0,0.07142857142857142,0.05555555555555555,,0.25,,1.0,,10.7,,,,1.0,2.0,2.0,1.0,5.0,,,,1.0,2.0,,5.0,5.0,,10.0,1.0,,1.0,,,,,1.0,3.0,,1.0,0.5,,,0.5,,,0.5,,0.25,,,0.3333333333333333,0.05555555555555555,,,,,,0.25,0.5,,,0.2,,,0.2,,,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,0.5,0.5,,0.2,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,738.0,12,-16,21,22,11.0,17,5.0,43,,,1.0,,1.0,30,,1.0,1.0,1.0,1.0,,11.0,0.25,26.923076923076923,1.0,,0.25,,,0.5,0.46432500000000004,0.3623,25.5,0.5238095238095238,1.0,,,3.0,,1.0,,,,1.0,,,,,,0.25,,,,10.433333333333334,1.0,,,,2.0,1.0,3.0,5.0,,,,3.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,3.0,4.0,,3.0,0.3333333333333333,,,0.25,,,0.4166666666666667,,0.5,,0.14285714285714285,,0.1,,,,1.0,1.0,,0.5,,,,,,0.6,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,906.0,15,-15,28,28,5.0,20,4.0,56,,,2.0,2.0,2.0,35,2.0,2.0,1.0,1.0,2.0,,5.0,0.18181818181818182,40.625,0.5,,0.18181818181818182,,0.5,0.36363636363636365,0.41213636363636363,0.385025,27.3,0.17857142857142858,2.0,1.0,1.0,9.0,3.0,2.0,2.0,,,1.0,0.2222222222222222,0.5,,,,0.18181818181818182,0.3333333333333333,0.25,0.345,11.0,1.0,,,4.0,3.0,4.0,,8.0,1.0,2.0,,,,,2.0,2.0,,4.0,,1.0,1.0,,1.0,,,1.0,,,,0.4444444444444444,0.3333333333333333,,0.36363636363636365,0.3333333333333333,,0.36363636363636365,0.3333333333333333,,0.25,0.07142857142857142,,0.07142857142857142,,,,0.5,1.0,0.36363636363636365,0.2727272727272727,,,,,0.25,,,,,,,,2.0,8.0,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,0.5,0.6666666666666666,1.0,,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,459.0,8,-9,13,12,,7,2.0,25,,,,,,19,,,1.0,1.0,1.0,,,,13.333333333333334,1.0,,,,,,0.3941,,,,,,,1.0,,,,,,,,,,,,,,,,18.4,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
