EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ShortMidRangeAssists,DeadBallTurnovers,Travels,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,AtRimAssists,FTDefRebounds,ShootingFouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PtsPutbacks,ThreePtAssists,Arc3Assists,LostBallSteals,SecondChanceTurnovers,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,on,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,BlockedAtRim,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,555.0,9,-1.0,19,18,19.0,9.0,37,1.0,1.0,2.0,2.0,5.0,17,4.0,,,,,,,,,19.0,1.0,1.0,1.0,0.6666666666666666,0.625,17.391304347826086,,0.3333333333333333,1.0,1.0,1.0,0.5155,10.9,1.0,4.0,1.0,1.0,3.0,2.0,,,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,0.75,0.16666666666666666,,,0.16666666666666666,,,,,,0.5155,0.25,0.3333333333333333,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,,,,,,,,5.0,1.0,0.6666666666666666,0.625,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,24.4,,,,,,1.0,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,0.3764,,1.0,,,,,,,,1.0,1.0,,0.2,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,555.0,9,-1.0,19,18,19.0,9.0,37,,1.0,,1.0,3.0,17,,2.0,2.0,1.0,4.0,1.0,1.0,,1.0,19.0,,,,,0.5,17.391304347826086,1.0,1.0,,,,0.3943,15.7,1.0,4.0,3.0,,,1.0,,,1.0,1.0,,1.0,,,4.0,,,0.08333333333333333,,,0.08333333333333333,,,,0.3333333333333333,,0.3943,,,,,,,,,,,,3.0,,,,,,,1.0,,,3.0,,,0.5,,,,,,,,,,,1.0,,,,,,,,3.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612766,David Wesley,David Wesley,133,CHH,22943.0,382,58.0,707,706,210.0,145.0,1413,23.0,57.0,49.0,99.0,168.0,705,48.0,32.0,38.0,9.0,82.0,7.0,,7.0,12.0,210.0,0.4897959183673469,0.4897959183673469,0.494949494949495,0.5189393939393939,0.5570469798657718,19.420989143546443,0.5833333333333334,0.4318181818181818,0.40350877192982454,0.4107142857142857,0.6521739130434783,0.48368030303030307,11.70808080808081,0.297029702970297,105.0,31.0,2.0,17.0,27.0,4.0,9.0,15.0,26.0,4.0,30.0,16.0,6.0,41.0,12.0,0.7727272727272727,0.05813953488372093,0.013289036544850499,0.10714285714285714,0.07017543859649122,0.011267605633802818,0.030303030303030304,,0.02247191011235955,,0.48167941176470586,0.0851063829787234,0.1111111111111111,0.10119047619047619,24.0,32.0,10.0,27.0,7.0,33.0,18.0,7.0,60.0,50.0,27.0,7.0,7.0,5.0,,2.0,28.0,4.0,60.0,0.6666666666666666,0.6617647058823529,0.6976744186046512,0.25,0.0707070707070707,0.125,0.24242424242424243,0.75,0.8571428571428571,0.20454545454545456,0.29411764705882354,0.20588235294117646,0.49242424242424243,0.35714285714285715,25.357575757575756,1.0,2.0,10.0,9.0,13.0,7.0,15.0,39.0,9.0,16.0,2.0,12.0,4.0,8.0,3.0,1.0,0.3939393939393939,0.3939393939393939,0.1,0.011494252873563218,0.0784313725490196,0.07575757575757576,0.2,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,0.3333333333333333,0.43235999999999997,3.0,6.0,3.0,,,3.0,1.0,,1.0,0.8571428571428571,0.75,0.2,0.07462686567164178,0.12162162162162163,,0.3,1.0,8.0,2.0,1.0,1.0,1.0,0.2916666666666667,1.0,,0.8,,,,,6.0,3.0,10.0,,0.017543859649122806,,,False,4.0,6.0,1.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.42857142857142855,0.045454545454545456,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,21825.0,364,71.0,680,682,250.0,164.0,1362,7.0,19.0,28.0,65.0,79.0,677,36.0,9.0,11.0,4.0,24.0,4.0,2.0,2.0,12.0,250.0,0.6428571428571429,0.9,0.4307692307692308,0.4307692307692308,0.512987012987013,11.265822784810126,0.3333333333333333,0.2923076923076923,0.3684210526315789,0.3684210526315789,1.0,0.49589846153846145,6.750769230769231,0.36764705882352944,95.0,23.0,8.0,30.0,16.0,31.0,7.0,47.0,57.0,39.0,96.0,11.0,6.0,27.0,12.0,0.625,0.18359375,0.11439114391143912,0.0958904109589041,0.1641337386018237,0.11076923076923077,0.09782608695652174,0.16842105263157894,0.16666666666666666,,0.50325,0.16216216216216217,0.16216216216216217,0.379746835443038,18.0,36.0,9.0,,,,7.0,,25.0,20.0,,7.0,1.0,8.0,3.0,2.0,31.0,1.0,25.0,0.4375,0.4375,0.5434782608695652,,0.1076923076923077,0.19444444444444445,0.5538461538461539,0.5,0.6206896551724138,,0.5625,,0.5538461538461539,0.31645569620253167,,16.0,3.0,10.0,,,20.0,11.0,,,4.0,3.0,13.0,,3.0,4.0,,,,0.21428571428571427,0.07142857142857142,0.21568627450980393,0.15384615384615385,0.3,0.3,1.0,,,,0.8,,0.529221052631579,,11.0,,,,3.0,14.0,1.0,14.0,0.55,0.55,,0.15625,0.1111111111111111,,,10.0,5.0,8.0,,7.0,0.5,0.4444444444444444,0.625,0.1,0.5555555555555556,5.0,0.09259259259259259,0.06666666666666667,16.0,2.0,2.0,5.0,2.0,,3.0,0.10344827586206896,False,,,,,,,,2.0,,,,,,,,,,13.0,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,22976.0,383,61.0,719,713,253.0,163.0,1432,6.0,15.0,36.0,67.0,172.0,720,18.0,44.0,56.0,21.0,124.0,8.0,5.0,3.0,19.0,253.0,0.25,0.2647058823529412,0.5373134328358209,0.5739130434782609,0.6142857142857143,19.04191616766467,0.42105263157894735,0.13043478260869565,0.4,0.4,,0.5115805309734514,5.611940298507462,0.3518776077885953,102.0,40.0,,15.0,20.0,8.0,15.0,20.0,35.0,8.0,43.0,27.0,14.0,56.0,22.0,0.9375,0.07751937984496124,0.027303754266211604,0.1875,0.10355029585798817,0.022857142857142857,0.030927835051546393,0.01818181818181818,0.06315789473684211,0.1,0.4931738636363637,0.17293233082706766,0.2619047619047619,0.0872093023255814,26.0,41.0,14.0,39.0,22.0,48.0,12.0,26.0,79.0,54.0,38.0,10.0,5.0,11.0,3.0,6.0,30.0,1.0,79.0,0.6,0.6195652173913043,0.6694915254237288,0.41739130434782606,0.14925373134328357,0.17073170731707318,0.3565217391304348,0.6341463414634146,0.7647058823529411,0.3391304347826087,0.30434782608695654,0.4782608695652174,0.7739130434782608,0.45930232558139533,27.045833333333334,4.0,4.0,11.0,13.0,20.0,4.0,22.0,42.0,13.0,18.0,,10.0,,7.0,5.0,0.7,0.4166666666666667,0.425531914893617,,0.03488372093023256,0.12121212121212122,0.09565217391304348,0.36363636363636365,0.5,0.25,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.5,0.34210526315789475,0.5655687500000001,1.0,3.0,4.0,,,5.0,5.0,3.0,5.0,0.75,0.9375,0.2727272727272727,0.03125,0.2,,0.125,3.0,9.0,3.0,1.0,1.0,0.2,0.3076923076923077,0.75,,0.6428571428571429,,,,4.0,12.0,9.0,13.0,1.0,,,,False,7.0,9.0,,8.0,3.0,11.0,3.0,6.0,0.75,0.4230769230769231,0.0782608695652174,0.7777777777777778,0.7777777777777778,0.7142857142857143,,,0.36363636363636365,1.0,,,,3.0,3.0,3.0,4.0,18.0,1.0,1.0,0.375,1.0,0.6666666666666666,0.08695652173913043,0.75,0.02040816326530612,,,,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,9568.0,159,13.0,296,297,126.0,116.0,593,6.0,20.0,17.0,38.0,43.0,311,30.0,6.0,6.0,4.0,12.0,2.0,2.0,,3.0,126.0,0.8823529411764706,0.9375,0.4473684210526316,0.45121951219512196,0.48863636363636365,13.946587537091988,0.6666666666666666,0.4878048780487805,0.3,0.3,1.0,0.4347219512195122,11.844736842105263,0.42567567567567566,38.0,6.0,,2.0,8.0,3.0,3.0,18.0,21.0,3.0,24.0,2.0,,6.0,3.0,0.16666666666666666,0.16666666666666666,0.02727272727272727,0.075,0.14189189189189189,0.022727272727272728,0.027777777777777776,0.043478260869565216,0.2,0.16666666666666666,0.4496388888888889,0.06818181818181818,0.07317073170731707,0.046511627906976744,5.0,7.0,2.0,1.0,,3.0,4.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,,,11.0,1.0,8.0,0.5,0.4444444444444444,0.4444444444444444,0.07317073170731707,0.02631578947368421,,0.17073170731707318,0.7142857142857143,0.7142857142857143,0.024390243902439025,0.2222222222222222,,0.24390243902439024,0.18604651162790697,24.266666666666666,,6.0,11.0,1.0,1.0,5.0,,,1.0,1.0,,5.0,,,2.0,,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.2682926829268293,0.5454545454545454,0.6,0.6666666666666666,1.0,1.0,,,1.0,0.43509166666666665,,1.0,1.0,,,,3.0,,4.0,0.2,0.16666666666666666,0.09090909090909091,0.13333333333333333,0.058823529411764705,,,,1.0,,2.0,1.0,0.25,1.0,,,0.5,,,,2.0,,,2.0,,,,,False,,2.0,,,,,,,,,0.04878048780487805,,,,,,,1.0,,,,,1.0,,1.0,3.0,,,0.16666666666666666,,,0.1111111111111111,,,1.0,1.0,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,23706.0,395,49.0,743,742,265.0,187.0,1485,32.0,73.0,74.0,178.0,239.0,756,66.0,39.0,51.0,8.0,114.0,20.0,12.0,8.0,28.0,265.0,0.44594594594594594,0.4647887323943662,0.4157303370786517,0.42462311557788945,0.5,30.894308943089435,0.7142857142857143,0.36683417085427134,0.4383561643835616,0.4507042253521127,0.53125,0.4326929648241206,9.814606741573037,0.3566621803499327,105.0,70.0,2.0,22.0,60.0,16.0,5.0,29.0,40.0,17.0,57.0,12.0,6.0,84.0,34.0,0.3793103448275862,0.10622710622710622,0.052980132450331126,0.058823529411764705,0.09497206703910614,0.04456824512534819,0.1,0.044642857142857144,0.11578947368421053,0.2222222222222222,0.43630367647058826,0.14847161572052403,0.16346153846153846,0.09205020920502092,22.0,55.0,22.0,17.0,8.0,21.0,27.0,8.0,102.0,82.0,17.0,22.0,11.0,8.0,,9.0,24.0,4.0,102.0,0.45,0.4411764705882353,0.5368421052631579,0.10552763819095477,0.12359550561797752,0.23636363636363636,0.27638190954773867,0.4,0.5238095238095238,0.08542713567839195,0.3235294117647059,0.11764705882352941,0.38190954773869346,0.42677824267782427,25.88095238095238,13.0,20.0,50.0,6.0,7.0,27.0,42.0,18.0,6.0,20.0,6.0,5.0,2.0,9.0,7.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.3,0.011111111111111112,0.10185185185185185,0.25125628140703515,0.4,0.46511627906976744,0.25,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.4642857142857143,0.35294117647058826,0.45962592592592594,,10.0,1.0,4.0,1.0,4.0,2.0,,3.0,0.37037037037037035,0.35714285714285715,0.14,0.1,0.039473684210526314,0.042105263157894736,,4.0,9.0,,1.0,3.0,1.0,0.5,0.3076923076923077,,0.4090909090909091,,,,6.0,12.0,9.0,6.0,2.0,0.0273972602739726,1.0,0.03125,False,1.0,4.0,,2.0,,2.0,3.0,1.0,,0.25,0.020100502512562814,0.25,0.3333333333333333,1.0,,,0.25,1.0,,,,,1.0,,,3.0,,,0.03571428571428571,,,,,,1.0,1.0,1.0,0.047619047619047616,0.25
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,16394.0,273,31.0,498,497,93.0,56.0,995,7.0,19.0,41.0,104.0,116.0,487,56.0,4.0,6.0,3.0,14.0,7.0,,7.0,15.0,93.0,0.6829268292682927,0.8235294117647058,0.3942307692307692,0.3942307692307692,0.4603174603174603,24.061433447098974,0.4666666666666667,0.18269230769230768,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.43345096153846163,7.065384615384617,0.18674698795180722,79.0,34.0,10.0,36.0,15.0,25.0,12.0,34.0,49.0,27.0,76.0,5.0,3.0,45.0,18.0,0.6666666666666666,0.17801047120418848,0.10964912280701754,0.1643835616438356,0.17424242424242425,0.10266159695817491,0.11267605633802817,0.05747126436781609,0.19480519480519481,0.125,0.45228,0.1487603305785124,0.1487603305785124,0.3103448275862069,21.0,43.0,7.0,,,,7.0,,24.0,26.0,,12.0,,8.0,2.0,3.0,34.0,4.0,24.0,0.4666666666666667,0.4666666666666667,0.5454545454545454,,0.11538461538461539,0.18604651162790697,0.41346153846153844,0.4883720930232558,0.6,,0.4666666666666667,,0.41346153846153844,0.20689655172413793,,16.0,13.0,42.0,,,21.0,10.0,,,1.0,3.0,15.0,,5.0,1.0,,,,0.21428571428571427,0.17142857142857143,0.14925373134328357,0.40384615384615385,0.30952380952380953,0.34210526315789475,0.7692307692307693,,,,0.7619047619047619,,0.52229,,13.0,,4.0,1.0,1.0,11.0,8.0,11.0,0.6190476190476191,0.6190476190476191,0.09523809523809523,0.19148936170212766,0.16923076923076924,0.0784313725490196,,10.0,3.0,5.0,,7.0,0.6363636363636364,0.5714285714285714,0.625,0.2,0.42857142857142855,2.0,0.05714285714285714,0.07142857142857142,14.0,2.0,1.0,2.0,4.0,,,,False,,,,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
934,1610612766,Derrick Coleman,Derrick Coleman,934,CHH,3589.0,60,14.0,111,110,47.0,31.0,221,,4.0,3.0,16.0,15.0,114,4.0,2.0,3.0,1.0,7.0,1.0,1.0,,2.0,47.0,0.6666666666666666,1.0,0.1875,0.2857142857142857,0.32608695652173914,19.53125,0.5,0.19047619047619047,,,,0.4398095238095238,8.46875,0.42342342342342343,13.0,3.0,1.0,3.0,7.0,6.0,,9.0,11.0,6.0,17.0,2.0,2.0,4.0,1.0,0.25,0.225,0.13953488372093023,,0.1836734693877551,0.12,0.4444444444444444,0.045454545454545456,0.2222222222222222,,0.4381,0.045454545454545456,0.058823529411764705,0.2,2.0,5.0,2.0,4.0,2.0,5.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,1.0,,2.0,9.0,,8.0,0.14285714285714285,0.2777777777777778,0.36363636363636365,0.23809523809523808,0.0625,,0.23809523809523808,0.4,0.4,0.19047619047619047,0.2222222222222222,0.2222222222222222,0.47619047619047616,0.5333333333333333,24.76,4.0,1.0,7.0,2.0,2.0,5.0,3.0,6.0,2.0,,2.0,2.0,,1.0,3.0,1.0,0.4,0.4,0.6666666666666666,0.08333333333333333,0.23809523809523808,0.3333333333333333,0.14285714285714285,0.16666666666666666,1.0,0.5,0.5,1.0,0.8,0.5,0.5189199999999999,,1.0,,2.0,,,1.0,,1.0,0.2,0.2,0.14285714285714285,0.2,,0.13333333333333333,,1.0,,2.0,,1.0,1.0,0.5,0.25,,,,,,2.0,1.0,1.0,,,,,,False,,1.0,,1.0,,1.0,,,,0.5,0.047619047619047616,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,5448.0,91,16.0,173,174,100.0,73.0,347,1.0,1.0,13.0,21.0,31.0,176,22.0,3.0,3.0,1.0,6.0,,,,4.0,100.0,0.8461538461538461,0.9166666666666666,0.6190476190476191,0.6190476190476191,0.5344827586206896,17.010309278350515,,0.047619047619047616,1.0,1.0,,0.5212714285714286,1.6,0.5780346820809249,20.0,5.0,3.0,5.0,13.0,4.0,6.0,12.0,18.0,6.0,24.0,,,17.0,6.0,0.5,0.1935483870967742,0.07017543859649122,0.35294117647058826,0.22784810126582278,0.06944444444444445,0.08333333333333333,0.05263157894736842,0.29411764705882354,0.3333333333333333,0.5242307692307692,0.23076923076923078,0.23076923076923078,0.16129032258064516,11.0,17.0,10.0,,,,8.0,,20.0,4.0,,2.0,1.0,4.0,1.0,1.0,19.0,1.0,20.0,0.6153846153846154,0.6153846153846154,0.5,,0.09523809523809523,0.058823529411764705,0.8095238095238095,0.6470588235294118,0.6875,,0.7692307692307693,,0.8095238095238095,0.6451612903225806,,2.0,1.0,3.0,,,2.0,4.0,,,1.0,,9.0,,3.0,3.0,,,,,0.07142857142857142,0.06896551724137931,0.14285714285714285,0.3333333333333333,0.5,1.0,,,,1.0,,0.54415,,1.0,,,,1.0,4.0,1.0,4.0,0.5,0.5,0.3333333333333333,0.3125,0.35714285714285715,,,1.0,6.0,2.0,,3.0,0.75,0.9090909090909091,0.5,,0.6,1.0,0.06666666666666667,0.07142857142857142,2.0,,,,,,1.0,0.07692307692307693,False,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,2831.0,47,-18.0,84,84,16.0,10.0,168,,,2.0,6.0,4.0,87,,,,,,,,,1.0,16.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.930693069306931,,,,,,0.4558499999999999,5.1000000000000005,0.19047619047619047,18.0,,,4.0,,4.0,3.0,6.0,11.0,4.0,15.0,,,,,1.0,0.2222222222222222,0.08,0.16666666666666666,0.2,0.07407407407407407,0.16666666666666666,0.041666666666666664,0.25,,,,,1.0,2.0,3.0,,,,,,,,4.0,,,,1.0,,,7.0,1.0,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,,,2.0,,3.0,,,2.0,,,,,2.0,2.0,,,1.0,,,,0.5,0.07142857142857142,0.23076923076923078,0.5,,,,,,,1.0,,0.54465,,2.0,,1.0,,,,,,1.0,1.0,,0.16666666666666666,0.1875,0.25,,2.0,,1.0,,,,,1.0,,,,,,4.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,180.0,3,,4,5,,,9,,,,,,7,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
