EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Travels,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,OffTwoPtRebounds,SelfOReb,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg3aBlocked,Corner3Assists,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,1089.0,18,-10,31,34,8.0,15.0,3.0,65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,42.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.76470588235294,1.0,0.2,0.17647058823529413,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4596166666666666,5.5,24.5,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,13220.0,220,3,398,401,102.0,93.0,48.0,799,9.0,14.0,12.0,19.0,29.0,62.0,23.0,127.0,417.0,38.0,19.0,5.0,8.0,1.0,19.0,29.0,35.0,37.0,4.0,2.0,8.0,6.0,19.0,102.0,0.6551724137931034,0.6785714285714286,0.46774193548387094,0.4647058823529412,0.5787037037037037,0.27058823529411763,25.663716814159294,0.5,0.16666666666666666,0.15865384615384615,0.22388059701492538,0.10638297872340426,0.16470588235294117,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.1411764705882353,0.2235294117647059,0.43529411764705883,0.47621882352941175,11.669354838709678,24.43913043478261,0.2562814070351759,2.0,2.0,3.0,17.0,36.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,4.0,7.0,48.0,3.0,6.0,1.0,3.0,4.0,13.0,4.0,12.0,2.0,6.0,16.0,30.0,20.0,21.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,7.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,52.0,3.0,1.0,2.0,22.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,30.0,2.0,1.0,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.30434782608695654,0.5,0.3333333333333333,0.5,0.3888888888888889,0.65,0.5769230769230769,0.08064516129032258,0.07142857142857142,0.25,0.027777777777777776,0.2222222222222222,0.11764705882352941,0.045454545454545456,0.010050251256281407,0.05,0.15,0.16666666666666666,1.0,0.25,0.3333333333333333,1.0,0.4235294117647059,0.4722222222222222,0.4857142857142857,0.6470588235294118,0.047058823529411764,0.5,0.5,1.0,0.2631578947368421,0.2631578947368421,1.0,0.2222222222222222,1.0,1.0,0.1111111111111111,0.2222222222222222,0.5,1.0,0.1111111111111111,0.5,0.2222222222222222,0.25,0.2631578947368421,0.44781000000000004,0.4354111111111111,0.22115384615384615,0.2716049382716049,0.043478260869565216,0.10236220472440945,0.23622047244094488,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,949.0,16,-16,32,32,13.0,17.0,3.0,64,,,1.0,,,1.0,,,38.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,13.0,,,,,,,8.571428571428571,0.5,0.1,0.08333333333333333,0.14285714285714285,,,,,,1.0,,,0.2255,10.8,,0.40625,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2255,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,4518.0,75,5,132,137,42.0,30.0,20.0,269,3.0,5.0,3.0,9.0,4.0,11.0,10.0,30.0,136.0,2.0,9.0,5.0,5.0,1.0,10.0,3.0,3.0,3.0,1.0,1.0,2.0,,3.0,42.0,0.25,0.25,0.36363636363636365,0.6190476190476191,0.6521739130434783,0.47619047619047616,16.233766233766232,0.5,0.05263157894736842,0.04411764705882353,,0.07692307692307693,0.23809523809523808,0.6,0.6,,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5221666666666666,7.818181818181818,24.6,0.3181818181818182,,,,1.0,3.0,,1.0,,,,6.0,1.0,2.0,1.0,2.0,6.0,4.0,,,1.0,2.0,,3.0,,2.0,1.0,2.0,4.0,7.0,6.0,12.0,,6.0,1.0,,,4.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,4.0,,,,,,2.0,,,,,,,7.0,1.0,0.6666666666666666,0.6,0.5,0.5,0.6,,,0.75,0.375,0.75,0.5833333333333334,0.09090909090909091,,0.3333333333333333,,,,,,,0.1,,,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.047619047619047616,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,0.5,1.0,,,0.5,0.5,0.6666666666666666,0.6017250000000001,0.414925,,,,0.1,0.23333333333333334,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,15363.0,256,-24,459,466,117.0,115.0,58.0,925,18.0,27.0,15.0,,27.0,51.0,,64.0,493.0,36.0,,4.0,5.0,,11.0,38.0,47.0,71.0,2.0,2.0,10.0,18.0,37.0,117.0,0.6666666666666666,0.9,0.5294117647058824,0.5294117647058824,0.5614035087719298,,12.737642585551331,0.2,0.1919191919191919,0.18143459915611815,0.16455696202531644,0.23529411764705882,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.29411764705882354,,0.5294117647058824,0.4918,5.676470588235293,,0.2549019607843137,8.0,14.0,7.0,2.0,9.0,,,,,,,,,,,,10.0,11.0,21.0,,,4.0,26.0,3.0,8.0,,,7.0,13.0,18.0,,14.0,,1.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,24.0,4.0,2.0,2.0,2.0,8.0,,,2.0,7.0,1.0,13.0,1.0,,,2.0,,5.0,30.0,25.0,1.0,4.0,30.0,19.0,13.0,5.0,,,,,,0.5238095238095238,0.375,0.5238095238095238,0.375,0.5416666666666666,0.5416666666666666,0.0196078431372549,,0.06666666666666667,,0.4,0.1282051282051282,0.06,0.1,0.045454545454545456,0.19117647058823528,0.10714285714285714,0.6333333333333333,0.4666666666666667,0.5,0.7142857142857143,0.17647058823529413,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,0.6666666666666666,0.5714285714285714,0.25,,,,,,,,,,0.5484944444444443,0.5015749999999999,0.038461538461538464,0.038461538461538464,,0.40625,0.203125,1.0,,1.0,3.0,6.0,21.0,3.0,2.0,2.0,1.0,0.11052631578947368,0.1956521739130435,0.10606060606060606,0.0641025641025641,0.16666666666666666,0.18181818181818182,0.13636363636363635,0.75,0.5,,,,,True,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,272.0,5,3,7,10,1.0,3.0,2.0,17,2.0,2.0,1.0,,2.0,3.0,,4.0,8.0,,,,,,,2.0,3.0,6.0,,,,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,27.272727272727273,,0.5,0.6,0.5,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.5608666666666667,1.4000000000000001,,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,4.0,,2.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,0.5143,,,,,0.5,,,,,,,2.0,,,,,0.5,1.0,,,,1.0,,,,,,,,True,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,13130.0,219,-23,386,394,95.0,85.0,49.0,780,10.0,17.0,41.0,,27.0,77.0,,76.0,419.0,32.0,,4.0,7.0,,17.0,20.0,29.0,45.0,4.0,3.0,7.0,3.0,14.0,95.0,0.5925925925925926,0.6153846153846154,0.35064935064935066,0.35064935064935066,0.4222222222222222,,21.896162528216706,0.5714285714285714,0.11560693641618497,0.13106796116504854,0.09230769230769231,0.16666666666666666,0.22077922077922077,0.5882352941176471,0.7142857142857143,0.9,0.5324675324675324,,0.22077922077922077,0.44220779220779227,8.86623376623377,,0.24611398963730569,,3.0,12.0,5.0,19.0,,,,,,,,,,,,22.0,1.0,9.0,,,3.0,5.0,10.0,22.0,,,5.0,25.0,22.0,,2.0,,9.0,3.0,3.0,3.0,1.0,3.0,7.0,2.0,16.0,3.0,2.0,1.0,,3.0,1.0,,1.0,2.0,2.0,27.0,1.0,,,11.0,,3.0,2.0,,,2.0,2.0,1.0,25.0,4.0,,,,,,0.1111111111111111,0.45454545454545453,0.1111111111111111,0.45454545454545453,0.22727272727272727,0.4807692307692308,0.11688311688311688,0.17647058823529413,0.12195121951219512,0.05263157894736842,0.25,0.21212121212121213,0.06818181818181818,0.07766990291262135,0.07317073170731707,0.1,0.20833333333333334,0.5,0.2926829268292683,0.3333333333333333,0.4166666666666667,0.24675324675324675,0.2631578947368421,0.2777777777777778,0.4,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.449625,0.3966909090909091,0.12643678160919541,0.12643678160919541,,0.06578947368421052,0.32894736842105265,,,1.0,2.0,3.0,13.0,1.0,1.0,,1.0,0.08024691358024691,0.05405405405405406,0.125,0.057971014492753624,,0.2222222222222222,0.024390243902439025,0.13636363636363635,0.6666666666666666,,,,,True,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,14490.0,242,-21,435,438,105.0,108.0,53.0,873,11.0,26.0,15.0,17.0,30.0,83.0,20.0,100.0,465.0,18.0,17.0,21.0,27.0,6.0,60.0,19.0,24.0,29.0,7.0,6.0,15.0,6.0,15.0,105.0,0.3,0.3,0.3614457831325301,0.3932038834951456,0.43859649122807015,0.1941747572815534,25.955734406438633,0.4666666666666667,0.10106382978723404,0.1031390134529148,0.05263157894736842,0.1111111111111111,0.2524271844660194,0.4230769230769231,0.5238095238095238,0.45454545454545453,0.14563106796116504,0.1650485436893204,0.44660194174757284,0.47653834951456303,10.539759036144579,24.630000000000003,0.2413793103448276,1.0,5.0,6.0,13.0,42.0,,3.0,,,2.0,7.0,1.0,2.0,2.0,5.0,7.0,19.0,2.0,9.0,1.0,2.0,4.0,11.0,7.0,17.0,2.0,7.0,14.0,34.0,42.0,15.0,,7.0,6.0,6.0,6.0,8.0,7.0,,4.0,1.0,5.0,6.0,5.0,1.0,3.0,8.0,1.0,,1.0,,4.0,24.0,1.0,,,4.0,1.0,7.0,,,,,,,34.0,1.0,0.7142857142857143,0.35,0.5,0.2857142857142857,0.35,0.2222222222222222,0.4117647058823529,0.3181818181818182,0.4166666666666667,0.4230769230769231,0.53125,0.07228915662650602,0.19230769230769232,0.06666666666666667,,0.1,0.11428571428571428,,0.022222222222222223,,0.14925373134328357,0.11538461538461539,,0.4,0.42857142857142855,0.6666666666666666,0.4077669902912621,0.30952380952380953,0.30952380952380953,,0.02912621359223301,,,,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.45454545454545453,0.2,1.0,,0.18181818181818182,0.5,1.0,0.08333333333333333,,0.20833333333333334,0.4,0.4117647058823529,0.5000666666666667,0.4340291666666665,0.04672897196261682,0.046511627906976744,0.047619047619047616,0.11,0.34,,6.0,1.0,2.0,5.0,5.0,1.0,,,,0.0273224043715847,0.08888888888888889,,0.013333333333333334,,0.1111111111111111,0.017241379310344827,0.20833333333333334,0.4,,,,,True,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,12494.0,208,-33,375,376,93.0,98.0,48.0,751,4.0,12.0,10.0,24.0,14.0,35.0,24.0,60.0,409.0,8.0,24.0,29.0,37.0,8.0,82.0,10.0,14.0,19.0,7.0,2.0,13.0,4.0,11.0,93.0,0.2857142857142857,0.2857142857142857,0.4,0.4152542372881356,0.4523809523809524,0.4067796610169492,17.59259259259259,0.5384615384615384,0.06369426751592357,0.06878306878306878,0.09836065573770492,0.022727272727272728,0.2033898305084746,0.3333333333333333,0.4,0.5,0.1694915254237288,0.4067796610169492,0.6101694915254238,0.4965042372881356,9.688571428571429,24.71666666666667,0.248,,,5.0,5.0,13.0,,,,,,7.0,,1.0,1.0,9.0,7.0,11.0,1.0,2.0,,1.0,,2.0,3.0,8.0,1.0,9.0,3.0,12.0,20.0,15.0,,7.0,4.0,8.0,6.0,13.0,8.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,4.0,6.0,5.0,,2.0,1.0,1.0,12.0,,,4.0,3.0,,1.0,1.0,1.0,,,1.0,,12.0,2.0,0.7142857142857143,0.2916666666666667,,0.1111111111111111,0.2916666666666667,0.5,0.375,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.3055555555555556,0.11428571428571428,0.16666666666666666,0.2,,0.14285714285714285,0.09375,0.044444444444444446,0.024271844660194174,0.04878048780487805,0.057692307692307696,0.13043478260869565,,0.5,0.625,0.4,0.22033898305084745,0.38461538461538464,0.38461538461538464,,,,,,0.2916666666666667,0.30434782608695654,0.7142857142857143,,,,,0.3333333333333333,,,,,0.5294117647058824,0.1111111111111111,0.2916666666666667,0.2772,0.46933823529411767,0.04838709677419355,0.07894736842105263,,0.03333333333333333,0.2,,6.0,,,2.0,3.0,,,,,0.018633540372670808,,0.01818181818181818,0.03125,,,,0.11764705882352941,,1.0,2.0,0.041666666666666664,0.041666666666666664,True,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,1178.0,20,-11,36,39,9.0,11.0,6.0,75,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,38.0,2.0,1.0,,,,,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,9.0,0.5,1.0,0.6666666666666666,0.4,0.5,0.4,19.047619047619047,1.0,0.07692307692307693,0.10526315789473684,,,0.2,1.0,1.0,,0.2,0.2,0.6,0.46787,7.666666666666668,25.5,0.25,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,2.0,,,,1.0,,,2.0,,2.0,,,,,,,,1.0,,2.0,3.0,1.0,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.16666666666666666,,0.08,,0.25,0.25,,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,1.0,1.0,,,,,,,,1.0,,,0.7459,0.19455,0.16666666666666666,0.25,,0.3333333333333333,,,,,,,2.0,,,,,0.1,0.25,,,,,,,,1.0,,0.5,1.0,True,,,,,,,
