EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Travels,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,2517.0,42,6.0,84,85,21,47,10.0,169,4.0,7.0,1.0,,1.0,4.0,9.0,1.0,13.0,83,,1.0,8.0,1.0,4.0,7.0,11.0,,,8.0,,21,2.0,1.0,1.0,0.4444444444444444,0.4,0.5,0.1,13.541666666666668,0.15384615384615385,0.15625,0.14285714285714285,0.7,0.5714285714285714,0.6666666666666666,1.0,0.1,,1.0,0.8,0.552715,0.19455,2.9,27.7,0.25,,1.0,,,,2.0,,,,,,,,,,,,5.0,,1.0,,1.0,1.0,,,,3.0,3.0,,,,,,1.0,,,,,,,,,,,4.0,1.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,3.0,1.0,6.0,,,,1.0,,2.0,,,,,,,3.0,,,,,,,,,,0.25,0.5,0.1111111111111111,0.14285714285714285,,,,0.25,0.10526315789473684,0.16666666666666666,,0.0851063829787234,0.2222222222222222,0.10526315789473684,,,,0.21428571428571427,,0.2,,,,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3364,0.09090909090909091,0.1,,0.07692307692307693,0.23076923076923078,,,,,,,,1.0,,1.0,1.0,True,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,145.0,2,,4,5,4,5,,9,,,,,,,,,,6,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,1477.0,25,-5.0,42,43,5,29,8.0,85,,1.0,2.0,,,1.0,4.0,3.0,2.0,44,1.0,,,2.0,4.0,4.0,5.0,,1.0,2.0,,5,,,,0.25,0.14285714285714285,0.14285714285714285,0.42857142857142855,16.0,0.25,0.19047619047619047,0.5,0.14285714285714285,,,,0.2857142857142857,,,0.5714285714285714,0.5149857142857143,0.3139,10.75,24.3,0.11904761904761904,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,4.0,1.0,5.0,1.0,,,1.0,3.0,11.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.14285714285714285,0.037037037037037035,,,,0.2,,0.6,,,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,,,,,1.0,,,,,,,,,0.5715,,,,,,,,,,,,,,,,,False,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,2018.0,34,-8.0,64,67,22,36,14.0,131,4.0,6.0,1.0,,,6.0,11.0,2.0,17.0,77,,,6.0,1.0,4.0,6.0,10.0,,2.0,4.0,,22,,0.5,0.75,0.5454545454545454,0.5769230769230769,0.5666666666666667,0.15384615384615385,21.25,0.2222222222222222,0.16666666666666666,0.25,0.46153846153846156,0.6666666666666666,0.8,0.25,0.07692307692307693,,,0.6153846153846154,0.5405884615384615,0.5316,4.763636363636363,23.85,0.34375,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,1.0,2.0,2.0,3.0,,,4.0,1.0,3.0,,2.0,4.0,6.0,3.0,,4.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,3.0,,2.0,4.0,1.0,3.0,1.0,2.0,2.0,,2.0,,,,3.0,,4.0,,,,,,2.0,,,,,,,4.0,1.0,0.5,,,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.09090909090909091,0.16666666666666666,,,1.0,0.5,0.0967741935483871,,0.1,0.0975609756097561,0.125,0.09090909090909091,,0.125,,,0.42857142857142855,,,0.2,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,,,,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,0.6666666666666666,0.5,,,,1.0,0.6626000000000001,,,,0.23529411764705882,0.23529411764705882,,,,,,,,,,,,False,,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,2009.0,33,-10.0,66,66,16,27,10.0,132,,4.0,,,,2.0,9.0,,4.0,78,,,4.0,,2.0,4.0,7.0,,,11.0,,16,4.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,,11.688311688311687,0.09090909090909091,0.08333333333333333,0.125,0.4444444444444444,,,,,,,0.4444444444444444,0.4580222222222223,0.2255,7.722222222222222,,0.24242424242424243,,3.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,,2.0,3.0,,2.0,2.0,,,,,,,,4.0,3.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,0.1111111111111111,0.25,,,,0.3333333333333333,0.1,,,0.09375,0.2222222222222222,0.08333333333333333,,,,0.125,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,,,,0.75,,,,,,,,,,,,0.542525,,,,,,,,,,,,,,,,,False,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,1319.0,22,18.0,41,41,14,30,9.0,82,1.0,1.0,2.0,,,2.0,6.0,2.0,10.0,41,,,,2.0,2.0,2.0,2.0,,1.0,1.0,,14,,,,0.3333333333333333,0.4375,0.5555555555555556,0.25,20.0,0.15384615384615385,0.11764705882352941,,0.125,1.0,1.0,,0.25,,,0.375,0.41416875,,11.566666666666668,24.8,0.34146341463414637,,,,,,2.0,1.0,3.0,,,,,,1.0,,,1.0,3.0,,,,,,,,,2.0,2.0,4.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,3.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.5,,,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.2,0.16666666666666666,,,,1.0,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.5,1.0,,,,,,,,,,,,0.5,,0.125,0.16666666666666666,,,0.2,,,,,,,,,,,,False,,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,4105.0,68,7.0,126,126,33,51,24.0,252,1.0,3.0,11.0,2.0,3.0,4.0,11.0,11.0,29.0,138,2.0,3.0,6.0,11.0,2.0,3.0,3.0,1.0,2.0,6.0,,33,1.0,0.75,0.75,0.36363636363636365,0.6590909090909091,0.6590909090909091,0.5,15.584415584415584,0.045454545454545456,0.03773584905660377,,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.5,1.0,0.5,0.6363636363636364,0.4954681818181818,0.42521666666666674,12.463636363636367,24.836363636363636,0.2619047619047619,,,,,,2.0,3.0,6.0,,,,,,7.0,2.0,2.0,7.0,,,,2.0,,6.0,,3.0,2.0,,6.0,2.0,12.0,9.0,,7.0,,4.0,1.0,5.0,,1.0,1.0,3.0,,11.0,,,,1.0,,,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,6.0,0.5714285714285714,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,,,1.5,0.5,1.5,0.5,,,,,0.5,0.2,,,,,,,,,,,0.16666666666666666,,,,,0.09090909090909091,,,,0.2727272727272727,0.5,0.5,1.0,,,,,0.6363636363636364,0.6363636363636364,0.5714285714285714,,,,,1.0,1.0,,,,,0.6666666666666666,0.6363636363636364,0.575475,,,,0.20689655172413793,0.20689655172413793,,,,,,,,,,,,False,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,1884.0,31,18.0,58,61,20,34,13.0,119,3.0,7.0,2.0,1.0,2.0,5.0,11.0,4.0,19.0,56,2.0,3.0,4.0,2.0,3.0,7.0,14.0,,1.0,5.0,,20,1.0,0.4,0.5,0.45454545454545453,0.6333333333333333,0.6333333333333333,0.26666666666666666,21.62162162162162,0.15789473684210525,0.28,,0.4666666666666667,0.42857142857142855,0.6,,0.13333333333333333,0.14285714285714285,0.6666666666666666,0.7333333333333333,0.51172,0.5062,4.990909090909091,23.95,0.3448275862068966,2.0,4.0,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,5.0,2.0,,10.0,,,2.0,,6.0,6.0,6.0,3.0,2.0,1.0,2.0,,,,,,,,,,1.0,6.0,4.0,,7.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,6.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,0.4,,0.7142857142857143,1.0,0.7142857142857143,1.0,0.18181818181818182,0.2857142857142857,,,1.0,,0.2608695652173913,0.6666666666666666,0.1,0.21212121212121213,0.3,0.16666666666666666,0.2857142857142857,0.125,,0.125,0.2857142857142857,1.0,0.6,,1.0,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,0.5714285714285714,0.5,,0.14285714285714285,1.0,1.0,,,0.3333333333333333,1.0,0.5,0.5,0.5233333333333333,,,,0.5263157894736842,0.3157894736842105,,,,,,,,,,,,False,1.0,1.0,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,2143.0,36,-27.0,61,65,15,22,10.0,126,2.0,5.0,,,,3.0,8.0,,7.0,76,,,2.0,,4.0,6.0,10.0,,,2.0,,15,1.0,0.3333333333333333,0.5,0.375,0.375,0.3888888888888889,,12.162162162162163,0.16666666666666666,0.1724137931034483,0.25,0.625,0.4,0.4,,,,,0.625,0.49287500000000006,0.5528,3.9375,,0.2459016393442623,1.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,1.0,3.0,,1.0,3.0,,1.0,,,,4.0,,,2.0,,,,,,,,,,,,,4.0,1.0,1.0,4.0,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,,,5.0,3.0,1.0,1.0,5.0,4.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.375,,,,,,,1.0,0.11428571428571428,0.2,,0.0975609756097561,,0.25,,,,0.25,,0.25,,,0.8,0.25,0.5,0.5,1.0,0.125,,,,,,,,,,,0.6666666666666666,0.5,,,,,1.0,,,,,,0.61465,0.1111111111111111,0.1111111111111111,,0.42857142857142855,,,,,,,,,,,,,False,,,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,449.0,7,1.0,13,13,4,8,2.0,26,,,,,,,1.0,,,10,,,,,1.0,2.0,3.0,,1.0,,,4,,,,,,,,13.333333333333334,0.25,0.16666666666666666,,,,,,,,,,0.366,,8.1,,0.3076923076923077,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,,,0.14285714285714285,,,0.25,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,2831.0,47,-5.0,85,88,31,26,12.0,173,3.0,4.0,,,,6.0,19.0,,22.0,103,,,6.0,,3.0,4.0,8.0,1.0,2.0,6.0,1.0,31,1.0,0.5,0.5,0.3157894736842105,0.3157894736842105,0.4583333333333333,,26.804123711340207,0.09375,0.10526315789473684,0.09090909090909091,0.21052631578947367,0.75,0.75,0.6666666666666666,,,,0.21052631578947367,0.40680000000000005,0.45320000000000005,9.126315789473683,,0.36470588235294116,,1.0,1.0,2.0,3.0,11.0,,4.0,,,,,,,,,,10.0,1.0,4.0,,4.0,6.0,3.0,6.0,,4.0,10.0,6.0,,,,,1.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,1.0,2.0,1.0,,4.0,,,,,1.0,,,1.0,,,,,10.0,,,,5.0,,,1.0,,,1.0,1.0,,10.0,,,,,,0.25,0.5,0.25,0.5,0.5,0.625,0.05263157894736842,,0.09090909090909091,,0.5,,0.06060606060606061,0.16666666666666666,0.16666666666666666,0.07692307692307693,,0.1111111111111111,,0.16666666666666666,,0.16666666666666666,,0.2,,,,0.5789473684210527,0.2727272727272727,0.3,0.3333333333333333,0.21052631578947367,,,,,,,,,,,0.25,,,,,,0.3333333333333333,0.5,,,,,0.39160000000000006,0.20833333333333334,0.20833333333333334,,0.2727272727272727,0.45454545454545453,,,,,,,,,,,,False,,,1.0,0.5
714,1610612742,Michael Finley,Michael Finley,714,DAL,3365.0,56,-26.0,105,106,29,38,15.0,211,3.0,6.0,4.0,,1.0,10.0,24.0,6.0,34.0,125,,2.0,8.0,4.0,6.0,7.0,8.0,1.0,4.0,6.0,1.0,29,1.0,0.4,0.4,0.4166666666666667,0.43333333333333335,0.5,0.2,30.64516129032258,0.15789473684210525,0.1590909090909091,0.18181818181818182,0.2,0.5,0.5,0.6666666666666666,0.13333333333333333,,0.1,0.4,0.45440333333333327,0.33939,10.237499999999999,25.266666666666666,0.2761904761904762,,1.0,,,3.0,8.0,4.0,10.0,1.0,2.0,,,1.0,1.0,,,2.0,8.0,,1.0,,,,1.0,8.0,,6.0,8.0,12.0,6.0,,,1.0,,4.0,3.0,7.0,3.0,,2.0,1.0,1.0,17.0,,1.0,1.0,,1.0,1.0,,,,3.0,,1.0,2.0,,,4.0,,8.0,,,,1.0,,3.0,,,,,,,8.0,1.0,0.3333333333333333,,,0.3333333333333333,,0.125,,0.1,,0.3076923076923077,,,,,0.75,,0.018518518518518517,0.16666666666666666,,0.016666666666666666,0.05,,,,,0.0625,0.2727272727272727,0.2,,0.06666666666666667,,0.26666666666666666,0.375,0.375,0.6666666666666666,0.3333333333333333,0.4,0.4,,0.06666666666666667,0.5,0.5,1.0,0.25,0.25,1.0,1.0,,,,,,,,0.1,,,0.25,0.5765,0.03225806451612903,0.04,,,0.23529411764705882,,,,,,,,,,,,False,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,2695.0,45,-18.0,84,84,26,34,13.0,168,3.0,7.0,2.0,,,4.0,11.0,2.0,14.0,97,,,4.0,2.0,2.0,3.0,4.0,,3.0,3.0,,26,1.0,0.5,0.5,0.36363636363636365,0.3076923076923077,0.39285714285714285,0.15384615384615385,17.0,0.06666666666666667,0.08823529411764706,0.09090909090909091,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.15384615384615385,,,0.6923076923076923,0.51905,0.4939,3.272727272727273,24.8,0.30952380952380953,,,,1.0,1.0,4.0,,,,,,,,,,,,6.0,,,,1.0,1.0,,2.0,,3.0,3.0,4.0,,,,,,4.0,1.0,5.0,,1.0,1.0,3.0,,11.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,3.0,,2.0,1.0,,2.0,1.0,,7.0,1.0,,4.0,2.0,,,,,,,,,3.0,,,,,,,,,,,0.3333333333333333,,,,,1.0,,0.022222222222222223,0.25,,0.02,,,0.1111111111111111,,,,0.1111111111111111,,1.0,,,0.3076923076923077,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.14285714285714285,0.16666666666666666,,0.07142857142857142,0.21428571428571427,,,,,,,,,,,,False,,,,
