EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,PenaltyAtRimFGA,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimFGM,PtsPutbacks,HeaveAttempts,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceFtPoints,FTOffRebounds,Travels,Technical Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,OffFTReboundPct,BlocksRecoveredPct,LongMidRangePctBlocked,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
109,1610612747,Robert Horry,Robert Horry,109,LAL,12809.0,213,43,400,406,105,143,47,806,4.0,7.0,1.0,3.0,3.0,7.0,2.0,5.0,8.0,16.0,1.0,2.0,1.0,3.0,5.0,16.0,1.0,1.0,1.0,4.0,9.0,19.0,13.0,32.0,7.0,64.0,405,1.0,4.0,2.0,3.0,8.0,2.0,2.0,2.0,7.0,6.0,16.0,12.0,6.0,36.0,3.0,16.0,5.0,13.0,2.0,15.0,2.0,7.0,4.0,2.0,32.0,2.0,8.0,4.0,21.0,3.0,28.0,10.0,38,1.0,15.0,6.0,9.0,8.0,3.0,5.0,4.0,3.0,12.0,2.0,2.0,10.0,27,1.0,1.0,12.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,16.0,105,1.0,0.6666666666666666,0.6666666666666666,0.9230769230769231,0.40625,0.6666666666666666,0.2857142857142857,0.40625,0.47368421052631576,0.25,1.0,0.5588235294117647,0.5714285714285714,0.5555555555555556,0.5614035087719298,0.5714285714285714,0.6153846153846154,0.6274509803921569,15.198237885462555,0.6666666666666666,0.375,0.12962962962962962,0.06611570247933884,0.06779661016949153,0.043478260869565216,0.11312217194570136,0.059880239520958084,0.05405405405405406,0.0625,0.08333333333333333,0.058823529411764705,0.046511627906976744,0.13559322033898305,0.18333333333333332,0.06,0.1111111111111111,0.03571428571428571,0.13725490196078433,0.5714285714285714,0.5714285714285714,0.75,0.13725490196078433,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09803921568627451,0.4,0.4,1.0,0.3137254901960784,0.5,0.5,1.0,0.3137254901960784,0.3125,0.3125,0.8,0.42857142857142855,0.3333333333333333,1.0,0.2857142857142857,0.5,1.0,0.14285714285714285,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,0.7647058823529411,0.3125,0.5167725490196078,0.5216999999999999,0.4758888888888888,0.019230769230769232,0.05,0.125,0.25,9.121052631578946,24.296875,0.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
166,1610612747,Ron Harper,Ron Harper,166,LAL,973.0,16,22,29,29,11,21,3,58,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,2.0,,1.0,1.0,5.0,25,,,,,,1.0,1.0,,,1.0,3.0,4.0,,,,1.0,,1.0,1.0,2.0,,,1.0,,5.0,,,,3.0,,3.0,,3,,,,,,,,,,,,,,1,1.0,,2.0,,1.0,,,,,,,,3.0,11,,1.0,1.0,,,,,,1.0,,1.0,0.6666666666666666,,1.0,0.625,,0.75,0.3333333333333333,12.5,,,0.21428571428571427,,,,0.17647058823529413,,,,,,0.3333333333333333,0.14285714285714285,0.25,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.6666666666666666,,0.45803333333333335,,0.3326,,,,0.6,4.4,24.4,0.3793103448275862,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,4524.0,75,-9,142,149,44,60,20,291,2.0,3.0,,,1.0,2.0,1.0,4.0,,2.0,,,,,4.0,7.0,,,1.0,2.0,4.0,9.0,4.0,9.0,1.0,21.0,154,,,,,,,3.0,1.0,2.0,1.0,4.0,2.0,6.0,9.0,3.0,7.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,12.0,,,1.0,2.0,,3.0,,3,,7.0,4.0,3.0,3.0,2.0,3.0,3.0,,6.0,,2.0,3.0,4,,,2.0,,1.0,,,,,,,,4.0,44,,0.25,0.25,0.75,0.4444444444444444,,0.5,0.4444444444444444,0.4444444444444444,,,0.5555555555555556,,0.3,0.5526315789473685,,0.3333333333333333,0.5,15.24390243902439,0.5,,0.03773584905660377,,0.045454545454545456,,0.04,,,,,,,0.043478260869565216,0.0625,,0.3333333333333333,,0.16666666666666666,0.6666666666666666,1.0,0.5,0.1111111111111111,0.5,0.5,,0.2222222222222222,0.25,0.25,,0.1111111111111111,,,,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,,,,,0.4,0.5,0.6666666666666666,0.5714285714285714,0.48006666666666664,,0.38258000000000003,,,,0.19047619047619047,9.833333333333334,25.533333333333335,0.30985915492957744,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,17397.0,290,46,561,567,175,235,70,1128,10.0,22.0,1.0,3.0,4.0,12.0,3.0,9.0,1.0,2.0,,,1.0,1.0,9.0,27.0,1.0,2.0,2.0,7.0,17.0,43.0,10.0,29.0,6.0,70.0,560,1.0,6.0,1.0,2.0,5.0,5.0,12.0,3.0,8.0,3.0,22.0,24.0,10.0,30.0,,26.0,9.0,30.0,13.0,43.0,7.0,15.0,11.0,4.0,99.0,4.0,6.0,10.0,29.0,6.0,45.0,10.0,55,1.0,10.0,3.0,7.0,12.0,3.0,12.0,4.0,,16.0,1.0,3.0,20.0,37,1.0,,9.0,4.0,1.0,1.0,,,,1.0,1.0,,22.0,175,6.0,0.7058823529411765,0.75,1.0,0.3448275862068966,0.5,0.375,0.35714285714285715,0.3953488372093023,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.3125,0.475,0.4605263157894737,0.3125,0.5,0.4027777777777778,14.330218068535826,0.75,0.375,0.13302752293577982,0.03296703296703297,0.14084507042253522,0.06666666666666667,0.13494809688581316,0.04132231404958678,0.03571428571428571,0.05555555555555555,,0.06382978723404255,0.1,0.14457831325301204,0.14666666666666667,0.16666666666666666,,0.029411764705882353,0.3055555555555556,0.45454545454545453,0.5882352941176471,0.7,0.16666666666666666,0.3333333333333333,0.4,0.5,0.125,0.3333333333333333,0.3333333333333333,1.0,0.027777777777777776,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,,,,,0.25,0.5,1.0,0.05,1.0,0.35,0.2857142857142857,0.7083333333333334,0.34615384615384615,0.49769295774647887,0.43595625000000005,0.4442736842105263,0.05333333333333334,0.08695652173913043,0.07142857142857142,0.3142857142857143,6.486046511627908,25.531034482758617,0.31194295900178254,6.0,7.0,7.0,0.16279069767441862,0.22727272727272727,0.35,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.07692307692307693,0.2857142857142857,,,,,,,,,,,,,,,True,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,14122.0,235,44,457,455,118,159,57,912,36.0,49.0,14.0,15.0,21.0,59.0,,,,,,,,,,,,,,,57.0,108.0,,,32.0,146.0,450,15.0,20.0,,,38.0,14.0,23.0,,,8.0,36.0,78.0,36.0,,,,,11.0,10.0,21.0,9.0,10.0,,1.0,52.0,2.0,21.0,6.0,35.0,1.0,42.0,25.0,67,5.0,2.0,2.0,,8.0,1.0,5.0,17.0,3.0,25.0,,3.0,6.0,18,6.0,5.0,62.0,30.0,3.0,11.0,,4.0,,6.0,11.0,1.0,36.0,118,3.0,0.6842105263157895,0.8863636363636364,,,,,,0.5277777777777778,0.75,0.6086956521739131,0.5277777777777778,0.75,0.6086956521739131,0.5291970802919708,0.7037037037037037,0.6,,31.153846153846153,0.32,0.09090909090909091,0.1977401129943503,0.14482758620689656,0.11320754716981132,0.041666666666666664,0.1782608695652174,0.11917098445595854,0.2222222222222222,0.07462686567164178,0.18181818181818182,0.02702702702702703,0.16326530612244897,0.2112676056338028,0.21052631578947367,0.11363636363636363,0.1111111111111111,0.1111111111111111,0.4537037037037037,0.7346938775510204,0.7659574468085106,0.5833333333333334,0.5462962962962963,0.3559322033898305,0.38181818181818183,0.8571428571428571,,,,,,,,,,,,,0.75,0.9333333333333333,0.07142857142857142,,,,,,,,,,,0.4537037037037037,,0.4780212962962963,0.5270611111111111,0.5294347826086956,0.22388059701492538,0.22388059701492538,0.2602739726027397,0.2465753424657534,4.412037037037037,,0.25820568927789933,1.0,16.0,6.0,0.05555555555555555,0.04081632653061224,0.6956521739130435,12.0,26.0,,,4.0,0.06779661016949153,0.09090909090909091,0.75,8.0,2.0,1.0,1.0,1.0,7.0,8.0,0.07142857142857142,0.6363636363636364,,,,,,True,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,5451.0,91,5,182,186,64,100,25,368,5.0,13.0,1.0,8.0,3.0,5.0,2.0,9.0,,,,,,,,,,,,,10.0,27.0,,,10.0,30.0,183,2.0,9.0,,,7.0,4.0,8.0,,,5.0,13.0,14.0,6.0,,,,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,1.0,10.0,2.0,7.0,1.0,10.0,11.0,21,1.0,5.0,1.0,4.0,1.0,,,3.0,1.0,4.0,1.0,,4.0,9,2.0,1.0,12.0,5.0,1.0,3.0,,,,2.0,3.0,,13.0,64,4.0,0.7,0.7777777777777778,,,,,,0.37037037037037035,0.2222222222222222,0.5,0.37037037037037035,0.2222222222222222,0.5,0.45454545454545453,0.3181818181818182,0.5909090909090909,,17.289719626168225,0.25,0.2,0.1,0.13157894736842105,0.1111111111111111,0.07692307692307693,0.10227272727272728,0.12359550561797752,0.25,0.08333333333333333,0.07142857142857142,0.07692307692307693,0.1,0.11538461538461539,0.08333333333333333,0.07142857142857142,0.25,0.07142857142857142,0.48148148148148145,0.38461538461538464,0.45454545454545453,0.8,0.18518518518518517,0.6,0.6,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.25,1.0,,,,,,,,,0.8888888888888888,0.125,,,,,,,,,,,,0.48148148148148145,,0.4588777777777778,0.529825,0.5259125,0.15625,0.15625,0.23333333333333334,0.43333333333333335,7.318518518518518,,0.3516483516483517,1.0,8.0,3.0,0.1111111111111111,0.15384615384615385,1.0,4.0,2.0,,,,,,0.5,3.0,,1.0,,1.0,2.0,,,0.6666666666666666,0.1111111111111111,,,,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,13049.0,217,52,413,416,117,150,54,829,12.0,25.0,4.0,7.0,14.0,28.0,17.0,43.0,2.0,2.0,,,,,3.0,9.0,,,2.0,4.0,43.0,96.0,5.0,11.0,44.0,145.0,411,8.0,14.0,,,16.0,14.0,29.0,2.0,4.0,21.0,55.0,44.0,42.0,12.0,3.0,8.0,3.0,17.0,8.0,25.0,8.0,11.0,5.0,1.0,58.0,2.0,4.0,14.0,16.0,,30.0,6.0,36,2.0,11.0,8.0,3.0,9.0,,3.0,4.0,6.0,13.0,,2.0,6.0,18,1.0,2.0,51.0,21.0,4.0,4.0,1.0,2.0,,2.0,5.0,,55.0,117,5.0,0.5116279069767442,0.55,0.8,0.45454545454545453,,0.5,0.5,0.4479166666666667,0.5714285714285714,0.4827586206896552,0.4719626168224299,0.5714285714285714,0.5151515151515151,0.55,0.5714285714285714,0.625,0.102803738317757,30.23255813953488,0.6923076923076923,,0.09523809523809523,0.029850746268656716,0.2692307692307692,0.05128205128205128,0.13636363636363635,0.03468208092485549,0.045454545454545456,0.018867924528301886,0.02702702702702703,,0.06382978723404255,0.140625,0.07017543859649122,0.20930232558139536,0.5555555555555556,0.043478260869565216,0.2336448598130841,0.48,0.6666666666666666,0.6666666666666666,0.2616822429906542,0.5,0.56,0.5,0.40186915887850466,0.3953488372093023,0.40476190476190477,0.4117647058823529,0.018691588785046728,1.0,1.0,1.0,0.08411214953271028,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5714285714285714,0.5,,,,,,,,,0.12121212121212122,0.5,0.3364485981308411,0.375,0.4488528301886793,0.4916444444444445,0.42652968750000003,0.16666666666666666,0.1826086956521739,0.1103448275862069,0.3793103448275862,10.760416666666666,27.37272727272727,0.28329297820823246,,6.0,11.0,0.11458333333333333,0.28,0.18181818181818182,3.0,6.0,1.0,1.0,2.0,0.10714285714285714,0.2222222222222222,0.5,,,,3.0,,3.0,,,0.6,0.023255813953488372,1.0,,,,True,,
1904,1610612747,Devean George,Devean George,1904,LAL,1215.0,20,-19,40,40,21,31,7,80,2.0,3.0,,1.0,,,2.0,4.0,,,,,,,1.0,1.0,,,1.0,1.0,4.0,7.0,1.0,1.0,,11.0,46,,1.0,,,,3.0,6.0,1.0,1.0,,9.0,4.0,4.0,3.0,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,4,,,,,3.0,,2.0,,1.0,3.0,1.0,2.0,3.0,5,,,,,,,,,,,,,9.0,21,2.0,0.5,0.5,1.0,1.0,,1.0,1.0,0.5714285714285714,,0.5,0.6875,,0.6428571428571429,0.6875,,0.6428571428571429,0.125,23.404255319148938,1.0,0.5,0.1,0.15384615384615385,,,0.05555555555555555,0.09090909090909091,0.2,,0.16666666666666666,,0.3333333333333333,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,0.5,0.5,0.5,0.5,,,,,0.125,1.0,1.0,1.0,1.0,,,,,,,,,,,0.14285714285714285,1.0,0.5,1.0,0.4143625,0.4106,0.3815857142857143,,,,0.8181818181818182,10.842857142857142,24.5,0.525,,2.0,,,,0.2857142857142857,1.0,,,,,,,0.5,,,,,,,,,,,,,,,True,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,1453.0,24,3,47,50,28,32,7,97,1.0,4.0,,2.0,,1.0,,3.0,,,,,,,,,,,,,1.0,8.0,,,2.0,4.0,44,,2.0,,,2.0,1.0,5.0,,,,2.0,2.0,,,,,,2.0,1.0,3.0,,1.0,,1.0,7.0,,2.0,,1.0,,1.0,2.0,3,,,,,,,,1.0,,1.0,,1.0,1.0,1,,,3.0,2.0,,,,,,,,,2.0,28,,1.0,1.0,,,,,,0.125,,0.2,0.125,,0.2,0.2222222222222222,0.3333333333333333,0.2,,17.857142857142854,,,0.058823529411764705,0.13333333333333333,,,0.038461538461538464,0.08333333333333333,,0.5,0.125,,,,0.125,,,,0.5,0.25,0.3333333333333333,1.0,0.125,,,,0.375,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.4289125,0.5644,0.3995,0.2222222222222222,0.2222222222222222,0.5,0.5,7.7125,,0.5957446808510638,1.0,2.0,1.0,0.125,0.25,0.4,1.0,,,,1.0,,,0.5,2.0,,,,,,1.0,,,,,,,,True,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,8830.0,147,29,287,291,89,122,35,578,1.0,4.0,1.0,1.0,1.0,5.0,6.0,11.0,,,,,,,9.0,17.0,,,5.0,9.0,8.0,20.0,9.0,17.0,11.0,54.0,272,1.0,2.0,,,4.0,1.0,4.0,5.0,9.0,5.0,22.0,6.0,10.0,21.0,6.0,17.0,9.0,11.0,2.0,13.0,,3.0,4.0,4.0,28.0,,2.0,6.0,6.0,1.0,13.0,2.0,15,,2.0,,2.0,2.0,,1.0,,1.0,2.0,,1.0,4.0,18,,,13.0,4.0,2.0,,,,,,,,22.0,89,5.0,0.375,0.42857142857142855,0.7777777777777778,0.5294117647058824,,0.5555555555555556,0.5294117647058824,0.4,0.5,0.25,0.581081081081081,0.5,0.6538461538461539,0.6162790697674418,0.6666666666666666,0.7,0.4594594594594595,13.595166163141993,1.0,0.125,0.05172413793103448,0.020202020202020204,0.17142857142857143,,0.07947019867549669,0.014925373134328358,0.038461538461538464,0.024390243902439025,,,0.09375,0.023809523809523808,0.047619047619047616,0.20689655172413793,,,0.10810810810810811,0.25,0.5,,0.13513513513513514,0.2,0.3333333333333333,,0.2972972972972973,0.5454545454545454,0.5454545454545454,0.5,,,,,0.4594594594594595,0.5294117647058824,0.5625,0.7777777777777778,0.5,1.0,,,,,,,,,,0.6923076923076923,0.5555555555555556,0.5675675675675675,0.5294117647058824,0.45545972222222214,0.6435,0.43495769230769227,0.0975609756097561,0.16666666666666666,0.07407407407407407,0.4074074074074074,13.455000000000002,26.111764705882358,0.31010452961672474,2.0,,4.0,0.2,0.5,,,2.0,,,,0.4,,,2.0,,,1.0,,,,,,,,1.0,0.058823529411764705,0.058823529411764705,True,,
