EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,SecondChanceFG2A,Steals,BadPassSteals,NonShootingPenaltyNonTakeFouls,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ThreePtAssists,Arc3Assists,AtRimPctBlocked,OffAtRimReboundPct,DefTwoPtRebounds,FTDefRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,SecondChanceFtPoints,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctBlocked,on,Corner3Assists,AtRimAssists,SelfOReb,LostBallSteals,DefAtRimReboundPct,SelfORebPct,HeaveAttempts,ShortMidRangeAssists,Travels,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFGM,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3FGA,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceTurnovers,3SecondViolations,OffCorner3ReboundPct,AtRimPctAssisted,Offensive Fouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockedLongMidRange,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,501.0,8,-3.0,15,14,7.0,9.0,2.0,29,2.0,2.0,2.0,2.0,6.0,18,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,0.5,1.0,1.0,1.5,1.5,1.0,23.52941176470588,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4743,26.55,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,827.0,14,1.0,27,28,9.0,23.0,5.0,55,,1.0,,1.0,,25,,,1.0,,,,,,,,,,,,,,2.0,3.0,9.0,,,,,,0.25,12.5,,,,,0.25,,,,0.5,,0.5460875,24.1,0.3333333333333333,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.4027,9.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,1274.0,21,-8.0,39,39,18.0,32.0,7.0,78,1.0,1.0,1.0,2.0,12.0,42,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,18.0,,0.5,0.5,0.4583333333333333,0.46153846153846156,0.16666666666666666,32.608695652173914,1.0,,,,0.08333333333333333,1.0,1.0,,0.3333333333333333,1.0,0.47253750000000005,24.3,0.46153846153846156,2.0,3.0,5.0,10.0,2.0,,,1.0,0.16666666666666666,0.25,0.4166666666666667,0.4893,11.25,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.25,0.3333333333333333,1.0,0.4,0.5,0.2,0.5,0.4166666666666667,0.5,0.4166666666666667,0.1,0.2,0.05,0.045454545454545456,0.14285714285714285,0.5,0.5,0.6,0.75,0.3333333333333333,0.08333333333333333,0.5,1.0,0.3333333333333333,0.5,0.16666666666666666,1.0,0.5175083333333333,0.07692307692307693,0.09090909090909091,0.16666666666666666,0.4166666666666667,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,352.0,6,,10,10,5.0,7.0,2.0,20,,,,,2.0,11,,,,,,1.0,,3.0,,,1.0,,,,,,,2.0,5.0,,,,0.25,0.2,,41.66666666666667,,,,,,,,,0.5,,0.445975,,0.5,2.0,,2.0,4.0,1.0,,,2.0,0.5,,0.5,0.5394,9.275,,,1.0,,2.0,1.0,,,,1.0,,,,1.0,3.0,,,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,0.25,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.25,,0.16666666666666666,0.16666666666666666,,,,0.5,0.5,1.0,,1.0,,0.6666666666666666,,,,0.47459999999999997,0.2,0.2,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,1274.0,21,-8.0,39,39,18.0,32.0,7.0,78,,,,,3.0,42,,,,,2.0,2.0,2.0,4.0,,3.0,4.0,1.0,1.0,,1.0,,1.0,4.0,18.0,,,,0.3333333333333333,0.375,,8.695652173913043,1.0,,0.06666666666666667,,,,,,,,0.35673333333333335,,0.46153846153846156,,,3.0,3.0,,1.0,1.0,3.0,,,1.0,,17.46666666666667,,,,,,1.0,,,,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,0.3333333333333333,,0.5,,0.5,,0.5,,,0.05,0.045454545454545456,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.3519,,,,0.6666666666666666,,,,0.14285714285714285,1.0,2.0,1.0,1.0,0.2857142857142857,0.07692307692307693,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,149.0,2,-3.0,5,4,2.0,2.0,,9,,,,,,7,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,231.0,4,-7.0,7,7,3.0,3.0,,14,,,,,2.0,11,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,3.0,,,,1.0,1.0,,14.285714285714285,,,0.5,,,,,,,,0.4015,,0.42857142857142855,,,1.0,1.0,,,,,,,1.0,,18.7,,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,298.0,5,-6.0,7,7,7.0,7.0,2.0,14,,,,,,10,,,,,,,,,,,,,,,,,,,7.0,,,,,,,11.11111111111111,,,,,,,,,,,0.3506,,1.0,,1.0,,1.0,,,,,,1.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3506,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,525.0,9,-5.0,15,15,2.0,13.0,3.0,30,,,,,4.0,16,,,,,,,,,,2.0,2.0,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,11.11111111111111,,,,,,,,,0.5,,0.55015,,0.13333333333333333,1.0,,1.0,2.0,,,,,0.5,,0.5,,10.85,1.0,,,,,1.0,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,651.0,11,,21,22,9.0,22.0,5.0,43,,,,,5.0,19,,,,,1.0,1.0,1.0,2.0,,2.0,5.0,,,,1.0,,1.0,2.0,9.0,,,,0.3333333333333333,0.35714285714285715,,30.769230769230766,,,0.125,,,,,,0.6666666666666666,,0.50205,,0.42857142857142855,4.0,,2.0,6.0,2.0,,,1.0,0.6666666666666666,,0.3333333333333333,0.5457,7.316666666666666,1.0,1.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,3.0,1.0,3.0,,,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,,,,,3.0,0.5,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,,,0.25,0.21428571428571427,,0.25,0.25,0.5,0.5,1.0,,1.0,0.5,0.3333333333333333,,,,0.4609666666666667,,,0.6,0.6,,,,0.2,1.0,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,288.0,5,-1.0,10,10,10.0,10.0,2.0,20,,,,,,9,,,,,,,,,1.0,3.0,3.0,,,,,,,1.0,10.0,,,,,,,8.333333333333334,,1.0,0.5,1.0,,,,,,,0.379,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,9.7,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.379,,,,,,,,,1.0,1.0,,,0.5,0.3333333333333333,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,3769.0,63,-15.0,114,119,36.0,38.0,15.0,233,2.0,10.0,2.0,12.0,10.0,134,6.0,,10.0,2.0,2.0,4.0,1.0,10.0,,6.0,9.0,,,,,,2.0,5.0,36.0,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.3125,0.8571428571428571,12.403100775193797,,,0.11320754716981132,,0.7142857142857143,0.2,0.2,1.0,1.0,0.2,0.5547857142857142,24.7,0.3157894736842105,2.0,,,2.0,2.0,3.0,1.0,,0.14285714285714285,,,0.6102000000000001,,1.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,2.0,2.0,,3.0,3.0,4.0,2.0,,,,2.0,,,,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,,0.075,0.05454545454545454,0.05263157894736842,0.5,0.5,,,,0.14285714285714285,1.0,0.5,1.0,1.0,,,0.6167,0.125,0.5,0.3,0.2,2.0,1.0,,0.09090909090909091,6.0,,,,,0.1276595744680851,0.1,1.0,,,,0.1,0.08695652173913043,,False,1.0,1.0,1.0,2.0,0.21428571428571427,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,3675.0,61,-39.0,113,117,25.0,31.0,6.0,230,,1.0,,1.0,14.0,134,,,,,9.0,11.0,6.0,24.0,1.0,4.0,4.0,7.0,6.0,1.0,10.0,1.0,3.0,8.0,25.0,,,,0.4117647058823529,0.4117647058823529,0.058823529411764705,22.689075630252102,0.7,0.1,0.0784313725490196,0.1111111111111111,0.058823529411764705,,,,0.17647058823529413,,0.39618125,40.1,0.22123893805309736,2.0,,14.0,16.0,1.0,2.0,2.0,3.0,0.11764705882352941,,0.8235294117647058,0.526,15.95,,,1.0,,,7.0,,,,7.0,,,,1.0,3.0,,,2.0,6.0,8.0,,,,,,,1.0,,1.0,2.0,0.42857142857142855,0.42857142857142855,,0.4375,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.5,0.5,0.42857142857142855,,1.0,,,,,,0.37126666666666663,,,,0.14285714285714285,2.0,2.0,,,3.0,,,,,0.07317073170731707,0.16666666666666666,,,1.0,3.0,,0.08,,False,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,5735.0,96,-77.0,178,183,37.0,39.0,14.0,361,,1.0,,1.0,16.0,216,,,1.0,,2.0,3.0,1.0,7.0,,8.0,9.0,2.0,2.0,,7.0,1.0,5.0,6.0,37.0,,,,0.38461538461538464,0.5,0.07692307692307693,11.979166666666668,0.2857142857142857,,0.09210526315789473,,0.07692307692307693,,,,0.15384615384615385,,0.3731423076923077,26.1,0.20786516853932585,1.0,5.0,6.0,12.0,,1.0,,,0.07692307692307693,0.38461538461538464,0.46153846153846156,,11.4,,,,,,3.0,,,1.0,5.0,6.0,,2.0,1.0,2.0,,1.0,2.0,6.0,4.0,,1.0,,1.0,6.0,3.0,,,,2.0,0.6,0.6,,0.4166666666666667,,0.5,,0.3333333333333333,1.0,0.3333333333333333,0.08333333333333333,,,0.012345679012345678,,,,0.5,0.5,1.0,,,,,,0.3333333333333333,,0.3062833333333333,0.1875,0.2,0.125,0.125,1.0,1.0,1.0,,7.0,1.0,,,0.3333333333333333,0.11290322580645161,0.21428571428571427,2.0,,3.0,5.0,,0.0967741935483871,,False,,,,1.0,0.058823529411764705,,,1.0,,,,,2.0,1.0,2.0,0.043478260869565216,0.05263157894736842,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2524.0,42,-11.0,79,80,35.0,38.0,9.0,159,1.0,4.0,1.0,5.0,26.0,88,,3.0,4.0,1.0,4.0,4.0,4.0,8.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,6.0,35.0,,0.2,0.2,0.4107142857142857,0.4482758620689655,0.17857142857142858,35.95505617977528,1.0,0.14285714285714285,0.11764705882352941,0.16666666666666666,0.14285714285714285,0.25,0.25,,0.35714285714285715,0.25,0.4537589285714286,25.419999999999998,0.4430379746835443,5.0,4.0,14.0,23.0,2.0,3.0,1.0,,0.17857142857142858,0.14285714285714285,0.5,0.36165,12.73913043478261,3.0,,,,,6.0,1.0,1.0,3.0,10.0,3.0,,2.0,3.0,5.0,1.0,4.0,9.0,8.0,12.0,,2.0,,,3.0,2.0,,,,9.0,0.4,0.4,0.25,0.43478260869565216,,0.6,,0.5,0.3333333333333333,0.5,0.08695652173913043,0.07142857142857142,,,,0.6,0.75,0.42857142857142855,0.46153846153846156,0.5,0.03571428571428571,,,,,0.3333333333333333,0.3333333333333333,0.4491222222222222,0.06896551724137931,0.08333333333333333,0.07692307692307693,0.34615384615384615,,,0.2,,3.0,,,,,0.1111111111111111,0.2,2.0,,,,,0.15384615384615385,,False,,,,2.0,,,,,,,,,1.0,,,,,0.25,0.25,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,4768.0,79,-40.0,147,152,50.0,60.0,14.0,299,,,,,28.0,178,,,,,,1.0,,3.0,2.0,17.0,23.0,4.0,3.0,1.0,6.0,1.0,4.0,7.0,50.0,,,,0.391304347826087,0.4666666666666667,,22.22222222222222,0.6666666666666666,0.16666666666666666,0.22388059701492538,0.18181818181818182,,,,,0.34782608695652173,,0.437408695652174,,0.3401360544217687,8.0,6.0,9.0,23.0,2.0,,,2.0,0.34782608695652173,0.2608695652173913,0.391304347826087,0.5706,9.22608695652174,1.0,,1.0,1.0,2.0,6.0,,,,9.0,10.0,1.0,5.0,7.0,10.0,,,22.0,16.0,2.0,,2.0,2.0,6.0,14.0,5.0,5.0,4.0,5.0,22.0,0.8888888888888888,0.8888888888888888,,0.391304347826087,0.5,0.7,0.5,0.7,0.625,0.6875,0.08695652173913043,,0.041666666666666664,0.09523809523809523,,0.125,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,,0.5,,0.2,0.5,,,0.42023,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.7857142857142857,1.0,1.0,0.125,0.07692307692307693,13.0,2.0,,2.0,0.6666666666666666,0.23636363636363636,0.4,3.0,8.0,,2.0,0.07142857142857142,0.25806451612903225,0.16666666666666666,False,,,1.0,,0.07142857142857142,0.08333333333333333,,,,1.0,1.0,0.2,2.0,4.0,1.0,0.26666666666666666,0.25,0.3333333333333333,0.4,,,0.5,,2.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,5086.0,85,-34.0,161,157,25.0,30.0,16.0,318,,,,,33.0,173,,,,,1.0,2.0,1.0,5.0,1.0,13.0,15.0,1.0,1.0,,5.0,1.0,2.0,7.0,25.0,,,,0.5238095238095238,0.5689655172413793,,19.10112359550562,0.2,0.08333333333333333,0.18055555555555555,0.09090909090909091,,,,,0.23809523809523808,,0.4398761904761904,,0.15527950310559005,5.0,4.0,12.0,21.0,1.0,,,,0.23809523809523808,0.19047619047619047,0.5714285714285714,,11.247619047619049,3.0,1.0,1.0,1.0,1.0,6.0,,,,11.0,11.0,1.0,3.0,2.0,2.0,,,12.0,16.0,6.0,2.0,1.0,1.0,2.0,17.0,4.0,5.0,4.0,5.0,12.0,0.7272727272727273,0.8,,0.5238095238095238,1.0,1.0,1.0,1.0,1.5,0.6666666666666666,0.047619047619047616,,0.02,0.02702702702702703,,0.6,0.6,0.5,0.5,1.0,,1.0,1.0,0.5,1.0,,,0.5043,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.36363636363636365,1.0,1.0,,,12.0,,,5.0,,0.2,0.2,1.0,8.0,1.0,4.0,0.1,0.23333333333333334,0.25,False,,,,,0.13333333333333333,,,,,1.0,2.0,0.4,2.0,1.0,,0.041666666666666664,0.045454545454545456,0.5,0.6666666666666666,,1.0,,,1.0,,,0.6666666666666666,3.0,,,,,,,,,,,,,,,
