EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2M,Loose Ball Fouls,Technical Free Throw Trips,SecondChanceFg2Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,BlockedAtRim,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,2pt And 1 Free Throw Trips,OffArc3ReboundPct,Blocked3s,BlockedArc3,PenaltyCorner3FGA,3SecondViolations,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,29.0,-2.0,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,16041.0,-20.0,487,489,976,506,267.0,130.0,83.0,63.0,6.0,12.0,2.0,2.0,3.0,5.0,3.0,15.0,10.0,24.0,2.0,3.0,5.0,7.0,12.0,32.0,10.0,24.0,13.0,67.0,2.0,2.0,3.0,2.0,8.0,3.0,7.0,5.0,7.0,7.0,28.0,10.0,14.0,24.0,6.0,24.0,10.0,2.0,51.0,7.0,58.0,6.0,1.0,13.0,10.0,28.0,123.0,1.0,1.0,5.0,18.0,23.0,2.0,25.0,11.0,6.0,5.0,19.0,3.0,16.0,9.0,2.0,3.0,2.0,28.0,5.0,4.0,15.0,30.0,1.0,14.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,28.0,130.0,2.0,0.4166666666666667,0.4166666666666667,0.8,0.4166666666666667,0.6666666666666666,0.7142857142857143,0.4166666666666667,0.375,0.42857142857142855,0.48214285714285715,0.6,0.75,0.5317460317460317,0.6666666666666666,0.7777777777777778,0.42857142857142855,0.0625,0.08333333333333333,0.06666666666666667,16.106194690265486,0.6785714285714286,0.07142857142857142,0.0972972972972973,0.004901960784313725,0.13157894736842105,0.1031390134529148,0.004098360655737705,0.02631578947368421,0.1111111111111111,0.14285714285714285,0.05063291139240506,0.07407407407407407,0.2727272727272727,0.5,0.21428571428571427,0.5,0.5454545454545454,0.3333333333333333,0.08928571428571429,0.6,0.6,0.3333333333333333,0.26785714285714285,0.2,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.4166666666666667,0.8,0.6,0.6666666666666666,1.0,0.14285714285714285,1.0,0.5,0.7142857142857143,0.6428571428571429,0.4166666666666667,0.4890419642857142,0.49326,0.5050642857142859,0.05084745762711865,0.08571428571428572,0.11940298507462686,0.417910447761194,10.134374999999999,25.712500000000002,0.2669404517453799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,4588.0,-17.0,136,138,274,163,76.0,49.0,67.0,18.0,2.0,2.0,1.0,1.0,,2.0,7.0,12.0,4.0,12.0,1.0,1.0,,1.0,9.0,16.0,5.0,14.0,8.0,41.0,2.0,1.0,2.0,,5.0,4.0,8.0,,1.0,4.0,12.0,14.0,4.0,15.0,,12.0,4.0,,2.0,1.0,3.0,1.0,,,,2.0,7.0,,,1.0,4.0,5.0,,5.0,,,,2.0,3.0,2.0,3.0,,,,5.0,,1.0,1.0,6.0,,9.0,1.0,1.0,,,,,,12.0,49.0,1.0,0.7777777777777778,0.7777777777777778,1.0,0.35714285714285715,0.5,,0.35714285714285715,0.5625,0.5,0.55,0.625,0.4444444444444444,0.5625,0.625,0.5,0.4666666666666667,,,,23.270440251572325,0.4,,0.08,,0.1,0.08333333333333333,,,0.1,0.05555555555555555,0.09090909090909091,0.1111111111111111,,,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,,,,0.4,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.4,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,,0.5333333333333333,0.3333333333333333,0.43644666666666665,0.5750166666666666,0.41347777777777783,0.03225806451612903,0.058823529411764705,0.12195121951219512,0.2926829268292683,15.575,26.47857142857143,0.3602941176470588,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.5,0.06666666666666667,0.5,0.5,1.0,0.25,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
891,1610612761,Charles Oakley,Charles Oakley,891,TOR,23602.0,-11.0,715,715,1430,750,393.0,177.0,171.0,94.0,4.0,8.0,1.0,2.0,1.0,4.0,39.0,88.0,2.0,6.0,,2.0,1.0,3.0,44.0,100.0,3.0,8.0,14.0,111.0,14.0,,2.0,4.0,14.0,6.0,17.0,1.0,3.0,8.0,23.0,82.0,6.0,9.0,,6.0,2.0,3.0,14.0,7.0,21.0,6.0,1.0,5.0,6.0,3.0,49.0,17.0,1.0,3.0,46.0,56.0,20.0,76.0,12.0,6.0,6.0,16.0,4.0,13.0,6.0,,3.0,1.0,22.0,5.0,8.0,16.0,29.0,,17.0,3.0,5.0,7.0,2.0,2.0,7.0,4.0,23.0,177.0,4.0,0.9318181818181818,0.9761904761904762,1.0,0.375,,0.3333333333333333,0.375,0.44,0.35294117647058826,0.44907407407407407,0.3125,0.375,0.47413793103448276,0.3888888888888889,0.4791666666666667,0.07407407407407407,0.03,0.25,,16.58653846153846,0.7272727272727273,0.05263157894736842,0.16727272727272727,0.05704697986577181,0.057692307692307696,0.14984709480122324,0.05263157894736842,0.06349206349206349,0.17543859649122806,0.14150943396226415,0.1875,0.05263157894736842,0.07142857142857142,0.5714285714285714,0.07407407407407407,0.5,0.6666666666666666,0.5,0.037037037037037035,0.25,0.3333333333333333,1.0,0.8148148148148148,0.4431818181818182,0.4431818181818182,0.9743589743589743,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.125,,,0.1,0.5,0.15,0.3333333333333333,0.14814814814814814,0.3333333333333333,0.41437175925925934,0.45047692307692305,0.415235,0.02702702702702703,0.02912621359223301,0.12612612612612611,0.2072072072072072,16.434,24.9375,0.24755244755244754,3.0,5.0,1.0,2.0,,5.0,3.0,1.0,0.35714285714285715,0.018518518518518517,0.5,0.5,1.0,0.3125,0.6,0.3333333333333333,,4.0,2.0,7.0,3.0,3.0,1.0,0.25,0.35,0.031746031746031744,0.05714285714285714,0.05454545454545454,0.2857142857142857,0.05172413793103448,,,,,,,,True,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,2621.0,,75,79,154,76,44.0,23.0,21.0,11.0,1.0,3.0,,,,,,2.0,,,,,,,1.0,5.0,,,5.0,7.0,,,,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,3.0,,1.0,2.0,3.0,4.0,7.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,3.0,,3.0,3.0,8.0,,7.0,4.0,,,,,,,2.0,23.0,1.0,,,,,,,,0.2,,0.2,,,0.4375,0.5,0.5,,0.2,0.3333333333333333,,12.64367816091954,0.3333333333333333,,0.08333333333333333,0.10714285714285714,0.16666666666666666,0.1,0.10256410256410256,,0.125,,0.09090909090909091,0.2,,,0.6,0.3333333333333333,0.5,,,,,,0.4,,,,,,,,,,,,,,,0.6,,0.51712,,,0.5,0.5,0.14285714285714285,0.2857142857142857,6.5200000000000005,,0.30666666666666664,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.09090909090909091,0.3333333333333333,0.10526315789473684,,,1.0,0.1,,,,,,True,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,21839.0,-1.0,662,662,1324,689,364.0,169.0,167.0,89.0,8.0,12.0,1.0,1.0,11.0,19.0,22.0,61.0,7.0,14.0,1.0,2.0,2.0,3.0,41.0,92.0,8.0,17.0,12.0,118.0,7.0,1.0,2.0,,7.0,6.0,19.0,2.0,3.0,8.0,26.0,42.0,40.0,21.0,3.0,14.0,7.0,2.0,24.0,6.0,30.0,5.0,1.0,4.0,6.0,14.0,66.0,3.0,,4.0,15.0,19.0,4.0,23.0,12.0,6.0,6.0,9.0,,7.0,2.0,,2.0,1.0,11.0,1.0,2.0,7.0,21.0,1.0,16.0,5.0,4.0,5.0,2.0,3.0,6.0,4.0,26.0,169.0,4.0,0.5121951219512195,0.525,0.875,0.47058823529411764,0.5,0.6666666666666666,0.47058823529411764,0.44565217391304346,0.3157894736842105,0.48623853211009177,0.3888888888888889,0.4090909090909091,0.5086206896551724,0.3888888888888889,0.48148148148148145,0.1559633027522936,0.021739130434782608,0.16666666666666666,,16.40826873385013,0.8181818181818182,,0.05813953488372093,0.010526315789473684,0.08888888888888889,0.0627062706270627,0.011695906432748537,,0.1,0.0297029702970297,0.06542056074766354,0.125,,0.6666666666666666,0.11009174311926606,0.6666666666666666,0.8,0.25,0.1743119266055046,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.5596330275229358,0.36065573770491804,0.36065573770491804,0.6363636363636364,0.12844036697247707,0.5,0.5,0.8571428571428571,0.2222222222222222,0.5,1.0,0.045454545454545456,1.0,0.13636363636363635,0.6666666666666666,0.26605504587155965,0.5,0.4302155963302753,0.38337857142857146,0.3964386363636363,0.044642857142857144,0.05263157894736842,0.059322033898305086,0.22033898305084745,14.493478260869564,25.123529411764707,0.2552870090634441,1.0,1.0,1.0,3.0,,2.0,,,0.2857142857142857,0.027522935779816515,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,,,2.0,1.0,,1.0,,,,,0.017543859649122806,0.014705882352941176,0.012658227848101266,,0.017241379310344827,2.0,0.0196078431372549,1.0,1.0,,,,True,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,22706.0,-2.0,688,686,1374,717,378.0,170.0,158.0,90.0,34.0,62.0,7.0,17.0,19.0,45.0,11.0,50.0,14.0,36.0,,,1.0,6.0,64.0,157.0,15.0,40.0,39.0,212.0,35.0,,1.0,13.0,51.0,18.0,44.0,1.0,7.0,17.0,56.0,48.0,80.0,36.0,9.0,36.0,14.0,7.0,25.0,6.0,31.0,5.0,1.0,6.0,,19.0,68.0,26.0,,7.0,24.0,31.0,28.0,59.0,14.0,14.0,,9.0,1.0,3.0,9.0,3.0,6.0,,18.0,1.0,5.0,16.0,35.0,3.0,53.0,23.0,7.0,13.0,3.0,5.0,13.0,10.0,56.0,170.0,6.0,0.375,0.46153846153846156,0.8,0.375,,0.14285714285714285,0.375,0.40764331210191085,0.4090909090909091,0.43908629441624364,0.5277777777777778,0.38235294117647056,0.4818181818181818,0.6071428571428571,0.45161290322580644,0.20304568527918782,0.044585987261146494,0.08064516129032258,0.02,29.712858926342072,0.5,,0.0898876404494382,0.09059233449477352,0.14,0.09779179810725552,0.08045977011494253,0.11475409836065574,0.03571428571428571,0.08737864077669903,0.12037037037037036,0.1111111111111111,0.21428571428571427,0.7692307692307693,0.3147208121827411,0.5483870967741935,0.5964912280701754,0.35294117647058826,0.22842639593908629,0.4222222222222222,0.4318181818181818,0.42105263157894735,0.25380710659898476,0.22,0.22448979591836735,0.36363636363636365,0.18274111675126903,0.3888888888888889,0.3888888888888889,0.7857142857142857,,,,0.3333333333333333,0.4117647058823529,0.11764705882352941,0.16666666666666666,0.5177664974619289,0.3888888888888889,0.46829441624365487,0.5231308823529411,0.44841078431372544,0.107981220657277,0.1329479768786127,0.24056603773584906,0.2641509433962264,8.470700636942674,25.384999999999998,0.24709302325581395,15.0,26.0,1.0,4.0,1.0,19.0,3.0,,0.5428571428571428,0.02030456852791878,0.25,0.25,1.0,0.7222222222222222,0.5769230769230769,0.06666666666666667,0.027777777777777776,24.0,2.0,,9.0,5.0,,0.022222222222222223,,0.03278688524590164,0.11940298507462686,0.06918238993710692,,0.08181818181818182,7.0,0.03636363636363636,,,1.0,1.0,0.0196078431372549,True,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,1858.0,4.0,54,55,109,64,31.0,31.0,13.0,9.0,4.0,8.0,3.0,5.0,,5.0,,1.0,,,,,,,4.0,14.0,,,9.0,17.0,2.0,,,4.0,4.0,3.0,8.0,,,8.0,14.0,4.0,4.0,,,,,3.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,4.0,,1.0,2.0,4.0,4.0,8.0,,,,,,,,,,,,,,4.0,5.0,,12.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,14.0,31.0,,0.5,0.5,,,,,,0.2857142857142857,0.375,0.2857142857142857,,0.375,0.425,0.5,0.5384615384615384,,0.21428571428571427,0.375,,29.850746268656714,,,0.11764705882352941,0.16666666666666666,0.25,0.14285714285714285,0.14814814814814814,0.16666666666666666,,,0.2,0.3333333333333333,,0.5,0.5714285714285714,0.5,0.8,0.5,0.35714285714285715,,,,0.07142857142857142,,,,,,,,,,,0.625,0.6,,,0.5714285714285714,,0.45700714285714283,0.47819999999999996,0.4673375,0.2222222222222222,0.2222222222222222,0.23529411764705882,0.8235294117647058,4.378571428571429,,0.5740740740740741,,1.0,,,,,1.0,,,,,,,0.5,,,,,,1.0,2.0,,1.0,,1.0,,0.3333333333333333,0.08333333333333333,,0.2857142857142857,,,,,,,,True,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,19772.0,-8.0,604,601,1205,625,330.0,127.0,139.0,80.0,21.0,42.0,2.0,4.0,16.0,31.0,15.0,27.0,,,,,,,52.0,100.0,,,33.0,137.0,13.0,,,4.0,16.0,9.0,15.0,,,13.0,31.0,64.0,40.0,,,,,13.0,11.0,6.0,17.0,6.0,,4.0,1.0,6.0,40.0,23.0,1.0,6.0,51.0,65.0,28.0,93.0,8.0,5.0,3.0,6.0,3.0,4.0,8.0,3.0,2.0,,14.0,3.0,2.0,8.0,23.0,2.0,42.0,19.0,3.0,13.0,,5.0,13.0,6.0,31.0,127.0,,0.6153846153846154,0.64,,,,,,0.52,0.6,0.52,0.46153846153846156,0.6,0.5708333333333333,0.5333333333333333,0.7045454545454546,,0.13,0.2857142857142857,,19.06116642958748,0.42857142857142855,0.06666666666666667,0.21161825726141079,0.08984375,0.13953488372093023,0.2007042253521127,0.08794788273615635,0.07692307692307693,0.10204081632653061,0.21428571428571427,0.26595744680851063,0.12903225806451613,0.16666666666666666,0.46153846153846156,0.42,0.5,0.7,0.5238095238095238,0.31,0.5161290322580645,0.5333333333333333,0.5625,0.27,0.5555555555555556,0.5555555555555556,0.8,,,,,,,,0.26666666666666666,0.5,,,0.42,,0.44987800000000006,0.5059538461538462,0.41574000000000005,0.1623931623931624,0.1623931623931624,0.11678832116788321,0.22627737226277372,7.784,,0.21026490066225165,4.0,10.0,,,,6.0,6.0,,0.46153846153846156,,,,,0.7692307692307693,0.4,,,4.0,4.0,8.0,,8.0,,0.03225806451612903,0.4444444444444444,0.0784313725490196,0.14285714285714285,0.07092198581560284,,,2.0,0.08888888888888889,,,,,,True,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,459.0,-9.0,13,12,25,19,8.0,,7.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,6.666666666666667,,,0.5,0.25,,0.25,0.16666666666666666,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3598,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,
