EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTDefRebounds,Steals,BadPassSteals,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SelfOReb,LostBallTurnovers,3SecondViolations,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,SecondChanceArc3Frequency,HeaveAttempts,FTOffRebounds,OffFTReboundPct,DefCorner3ReboundPct,PtsUnassisted3s,OffThreePtRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,Travels,BlockedLongMidRange,BlockedShortMidRange,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,4864.0,81,-22.0,149,152,73,71,17,301,3.0,7.0,1.0,3.0,2.0,2.0,3.0,8.0,,,6,15,6.0,18,167,1.0,3.0,4.0,6.0,4.0,7.0,6.0,14.0,8,4.0,2.0,5.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,7.0,3.0,13.0,16,9.0,25,2.0,,,3.0,,5.0,2.0,2.0,1,7,1.0,8.0,,2.0,2.0,14.0,73,1.0,0.6666666666666666,0.8,0.4,0.3333333333333333,0.5714285714285714,0.4,0.3333333333333333,0.5714285714285714,0.47368421052631576,0.5,0.6363636363636364,0.3333333333333333,0.5714285714285714,0.125,14.117647058823529,0.4,0.203125,0.1206896551724138,0.21428571428571427,0.20512820512820512,0.1323529411764706,0.09090909090909091,0.2727272727272727,0.23333333333333334,0.13043478260869565,0.16666666666666666,0.4666666666666667,0.42857142857142855,1.0,0.3333333333333333,0.5333333333333333,0.375,0.42857142857142855,,,,,1.0,0.3333333333333333,0.2857142857142857,1.0,0.4666666666666667,0.4207266666666667,0.5263,0.3816571428571428,0.11764705882352941,0.11764705882352941,0.3333333333333333,0.7777777777777778,4.833333333333333,0.4899328859060403,,,,,,,,,,,,,,,,,2.0,1.0,2.0,6.0,2.0,6.0,3.0,,,,,,,0.08,0.5,,,,,,,,,,,,,,,,2.0,,0.18181818181818182,,1.0,,,1.0,,,,,0.5,,2.0,,,,0.2,0.125,,1.0,1.0,3.0,0.5,True,,,,,,,,,,,,,,,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,972.0,16,2.0,31,31,18,15,2,62,,1.0,,1.0,,,1.0,2.0,,,1,3,2.0,4,39,,1.0,,,1.0,1.0,2.0,4.0,2,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,2.0,,2.0,2,2.0,4,1.0,,,,,1.0,1.0,1.0,3,7,3.0,2.0,,1.0,,4.0,18,2.0,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.5,,1.0,,,,14.705882352941176,1.0,0.14285714285714285,0.2,,0.11764705882352941,0.2,0.5,,0.2,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,1.0,,,,0.3333333333333333,0.45120000000000005,0.5451,0.3936,0.25,0.25,,1.0,6.933333333333334,0.5806451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,23594.0,393,-7.0,702,708,138,114,131,1410,28.0,37.0,10.0,15.0,2.0,3.0,8.0,25.0,6.0,24.0,42,86,11.0,113,739,12.0,23.0,6.0,33.0,4.0,9.0,4.0,12.0,62,22.0,20.0,6.0,11.0,6.0,17.0,5.0,1.0,7.0,3.0,1.0,40.0,31.0,6.0,35.0,43,34.0,77,9.0,1.0,6.0,3.0,2.0,12.0,,2.0,15,28,3.0,17.0,1.0,7.0,2.0,12.0,138,2.0,0.7380952380952381,0.96875,0.4883720930232558,0.5217391304347826,0.4444444444444444,0.4434782608695652,0.54,0.3076923076923077,0.45934959349593496,0.5689655172413793,0.4,0.06976744186046512,0.10810810810810811,0.08,15.752625437572929,0.75,0.125,0.09171597633136094,0.07692307692307693,0.11452513966480447,0.08395061728395062,0.06493506493506493,0.09836065573770492,0.17073170731707318,0.08333333333333333,0.06349206349206349,0.3217391304347826,0.7567567567567568,0.8484848484848485,0.6071428571428571,0.21739130434782608,0.32,0.34782608695652173,0.20869565217391303,0.25,0.25,1.0,0.6,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.5739130434782609,0.488709649122807,0.49913541666666666,0.4947958333333333,0.05785123966942149,0.07608695652173914,0.2920353982300885,0.10619469026548672,8.077906976744186,0.19658119658119658,3.0,11.0,,,3.0,18.0,,4.0,6.0,29.0,,4.0,18.0,17.0,3.0,2.0,8.0,6.0,,10.0,4.0,10.0,7.0,1.0,0.20689655172413793,,0.21428571428571427,0.25217391304347825,0.18181818181818182,0.1016949152542373,0.7,0.09565217391304348,0.2727272727272727,0.3333333333333333,1.0,0.1565217391304348,0.16666666666666666,0.16666666666666666,1.0,,,0.3076923076923077,,0.17647058823529413,26.120689655172413,2.0,3.0,,0.0979020979020979,0.034482758620689655,1.0,1.0,2.0,2.0,0.04,1.0,,,0.13333333333333333,,3.0,,,,0.04477611940298507,0.061224489795918366,,,1.0,5.0,,False,1.0,1.0,1.0,2.0,0.5,0.06896551724137931,0.18181818181818182,0.04,1.0,1.0,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,4835.0,81,-13.0,144,142,35,35,32,286,16.0,21.0,7.0,9.0,5.0,5.0,2.0,8.0,,,18,29,5.0,41,178,7.0,12.0,4.0,18.0,6.0,8.0,2.0,14.0,24,12.0,8.0,8.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,11.0,1.0,6.0,8,12.0,20,1.0,,,,,1.0,,,6,11,1.0,6.0,2.0,4.0,,14.0,35,2.0,0.6666666666666666,0.8571428571428571,0.6206896551724138,0.5833333333333334,0.75,0.6206896551724138,0.5833333333333334,0.75,0.6612903225806451,0.6428571428571429,0.7777777777777778,0.27586206896551724,0.14285714285714285,0.625,17.77777777777778,1.0,0.14285714285714285,0.15492957746478872,0.05263157894736842,0.11475409836065574,0.13580246913580246,0.2631578947368421,0.1875,0.07692307692307693,0.15384615384615385,0.06666666666666667,0.7241379310344828,0.7619047619047619,0.8888888888888888,0.625,0.27586206896551724,0.25,0.6666666666666666,,,,,0.75,0.7777777777777778,0.625,1.0,0.7241379310344828,0.5088586206896552,0.5567,0.4866875,0.12903225806451613,0.12903225806451613,0.43902439024390244,0.34146341463414637,1.824137931034483,0.24305555555555555,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,2.0,1.0,,,,,,0.25,0.13793103448275862,0.5,,,,,,,,,,,,,,,1.0,1.0,,0.08695652173913043,0.3333333333333333,1.0,,,,,,1.0,0.5,,,,,,,,,,,,1.0,,False,,,,,,,,,,,0.14285714285714285,,,,,,,,,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,2732.0,46,15.0,87,83,44,22,20,170,,2.0,,1.0,,1.0,1.0,1.0,1.0,5.0,2,8,2.0,12,76,1.0,2.0,,5.0,1.0,5.0,,8.0,2,2.0,,,2.0,,2.0,,,,2.0,,4.0,3.0,,5.0,5,4.0,9,1.0,,1.0,2.0,,3.0,,1.0,4,12,,2.0,,1.0,,8.0,44,1.0,0.5,0.5,0.25,0.5,0.2,0.4166666666666667,0.625,0.5,0.46153846153846156,0.625,0.5,,,,14.678899082568806,0.3333333333333333,0.14285714285714285,0.07317073170731707,,0.12195121951219512,0.0784313725490196,0.07692307692307693,0.1111111111111111,0.23076923076923078,0.07692307692307693,,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,0.4166666666666667,0.2,0.2,1.0,0.25,,0.125,,0.5,0.46861666666666674,0.5237666666666666,0.45631875,0.07692307692307693,0.1111111111111111,0.4166666666666667,0.6666666666666666,10.912500000000001,0.5057471264367817,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,,1.0,,2.0,,,,,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,,0.05555555555555555,,0.08333333333333333,1.0,1.0,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,0.25,0.5,0.3333333333333333,25.15,,,,0.1,,,1.0,2.0,1.0,0.25,,,,,3.0,1.0,,,,0.1,0.1111111111111111,,,,,,False,1.0,1.0,1.0,,0.5,,,0.25,1.0,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,48847.0,814,-6.0,1473,1459,375,338,247,2932,29.0,47.0,11.0,16.0,8.0,12.0,18.0,68.0,39.0,96.0,86,211,49.0,287,1576,15.0,29.0,5.0,50.0,24.0,56.0,18.0,87.0,96,76.0,16.0,26.0,100.0,11.0,111.0,8.0,3.0,34.0,41.0,25.0,233.0,22.0,22.0,57.0,84,24.0,108,23.0,6.0,16.0,19.0,2.0,42.0,4.0,4.0,18,61,3.0,63.0,5.0,23.0,9.0,87.0,375,8.0,0.5581395348837209,0.6153846153846154,0.4075829383886256,0.5172413793103449,0.42857142857142855,0.4490566037735849,0.5769230769230769,0.46621621621621623,0.4880546075085324,0.5952380952380952,0.5058139534883721,0.12322274881516587,0.14893617021276595,0.20588235294117646,18.937252685132844,0.5476190476190477,0.10575139146567718,0.03268945022288262,0.13095238095238096,0.11173974540311174,0.030534351145038167,0.06369426751592357,0.07692307692307693,0.05907172995780591,0.1837837837837838,0.1323529411764706,0.17735849056603772,0.6170212765957447,0.725,0.5172413793103449,0.25660377358490566,0.2647058823529412,0.3333333333333333,0.3622641509433962,0.40625,0.42857142857142855,0.717948717948718,0.41025641025641024,0.6875,0.16216216216216217,0.6666666666666666,0.38113207547169814,0.4355200000000001,0.48997941176470583,0.42395472972972964,0.08450704225352113,0.10043668122270742,0.17421602787456447,0.30313588850174217,11.150236966824647,0.2545824847250509,12.0,24.0,4.0,9.0,10.0,30.0,3.0,9.0,22.0,54.0,7.0,18.0,66.0,30.0,10.0,5.0,31.0,14.0,9.0,3.0,,3.0,1.0,1.0,0.4074074074074074,0.3888888888888889,0.4074074074074074,0.2037735849056604,0.13513513513513514,0.02040816326530612,0.3333333333333333,0.09056603773584905,0.5,0.5217391304347826,1.0,0.11320754716981132,0.3333333333333333,0.3333333333333333,1.0,0.12162162162162163,0.4444444444444444,0.12162162162162163,0.3333333333333333,0.3333333333333333,25.096296296296302,3.0,7.0,,0.025830258302583026,0.023622047244094488,0.2777777777777778,5.0,10.0,17.0,0.1282051282051282,,,,0.125,,2.0,1.0,1.0,0.052083333333333336,0.017699115044247787,0.023809523809523808,0.01818181818181818,,,3.0,,False,3.0,5.0,5.0,1.0,0.5,0.018518518518518517,0.041666666666666664,0.1282051282051282,0.6,1.0,0.18181818181818182,2.0,0.4,1.0,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,41731.0,696,52.0,1255,1238,365,330,202,2493,24.0,47.0,4.0,5.0,9.0,17.0,24.0,63.0,38.0,91.0,86,201,40.0,212,1274,14.0,26.0,7.0,35.0,22.0,61.0,30.0,74.0,116,56.0,8.0,16.0,84.0,20.0,104.0,14.0,6.0,28.0,19.0,37.0,228.0,21.0,25.0,31.0,56,26.0,82,30.0,7.0,20.0,15.0,2.0,45.0,2.0,8.0,23,57,,55.0,3.0,24.0,5.0,74.0,365,6.0,0.6744186046511628,0.7073170731707317,0.42786069651741293,0.5384615384615384,0.36065573770491804,0.41346153846153844,0.5384615384615384,0.34375,0.452991452991453,0.5833333333333334,0.4457831325301205,0.07960199004975124,0.2127659574468085,0.09523809523809523,18.662207357859533,0.6666666666666666,0.06652360515021459,0.03776978417266187,0.15527950310559005,0.08931419457735247,0.03987730061349693,0.031746031746031744,0.05714285714285714,0.08653846153846154,0.0457516339869281,0.14615384615384616,0.22596153846153846,0.5106382978723404,0.6486486486486487,0.5,0.30288461538461536,0.38095238095238093,0.42105263157894735,0.4375,0.4175824175824176,0.4175824175824176,0.7894736842105263,0.19230769230769232,0.8,0.265625,0.5294117647058824,0.25961538461538464,0.41399903846153846,0.4192391304347826,0.39520468750000004,0.10480349344978165,0.10810810810810811,0.1650943396226415,0.3490566037735849,11.028358208955224,0.2908366533864542,,1.0,,,,6.0,,3.0,,7.0,,3.0,,6.0,,,26.0,9.0,4.0,2.0,1.0,2.0,2.0,,,,,0.03365384615384615,,0.027522935779816515,1.0,0.004807692307692308,,,,0.028846153846153848,,,,,,0.046875,,,28.557142857142857,6.0,10.0,,0.05188679245283019,0.06,0.6666666666666666,,,17.0,,,,,0.1935483870967742,,5.0,,,,0.052083333333333336,0.05333333333333334,,1.0,,1.0,0.047619047619047616,False,,,,,,,,,,,0.25,,,,1.0,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,56672.0,945,25.0,1712,1708,413,372,284,3420,69.0,131.0,5.0,8.0,18.0,35.0,42.0,129.0,82.0,225.0,193,485,141.0,656,1804,13.0,43.0,9.0,47.0,35.0,111.0,59.0,159.0,142,244.0,2.0,41.0,115.0,14.0,129.0,6.0,8.0,45.0,27.0,43.0,272.0,12.0,29.0,56.0,85,13.0,98,36.0,7.0,19.0,20.0,2.0,56.0,6.0,9.0,10,48,1.0,182.0,14.0,58.0,25.0,159.0,413,6.0,0.36787564766839376,0.3697916666666667,0.3979381443298969,0.3023255813953488,0.3153153153153153,0.4193811074918567,0.3333333333333333,0.35714285714285715,0.46574344023323616,0.38524590163934425,0.4508670520231214,0.08453608247422681,0.1297709923664122,0.13953488372093023,36.19512195121951,0.6428571428571429,0.08588957055214724,0.015523932729624839,0.14871794871794872,0.10035419126328217,0.014285714285714285,0.03409090909090909,0.0958904109589041,0.09027777777777778,0.07339449541284404,0.17197452229299362,0.21335504885993486,0.5267175572519084,0.6052631578947368,0.3333333333333333,0.21009771986970685,0.32558139534883723,0.3783783783783784,0.36644951140065146,0.36444444444444446,0.3744292237442922,0.4146341463414634,0.14035087719298245,0.625,0.25,0.5142857142857142,0.4234527687296417,0.4572191176470589,0.4218875,0.4554560714285714,0.09379727685325265,0.10964083175803403,0.07164634146341463,0.2423780487804878,11.02927835051546,0.24123831775700935,7.0,20.0,1.0,3.0,36.0,109.0,9.0,26.0,43.0,129.0,10.0,29.0,96.0,108.0,36.0,,47.0,30.0,8.0,6.0,2.0,7.0,4.0,0.7441860465116279,0.3333333333333333,0.3448275862068966,0.3359375,0.21009771986970685,,0.007042253521126761,0.5714285714285714,0.03257328990228013,0.35,0.35,0.7142857142857143,0.1775244299674267,0.3302752293577982,0.33962264150943394,0.75,0.02142857142857143,0.3333333333333333,0.18571428571428572,0.34615384615384615,0.3333333333333333,26.288372093023256,4.0,17.0,,0.012779552715654952,0.012084592145015106,0.3333333333333333,13.0,14.0,17.0,0.22807017543859648,1.0,,,0.05263157894736842,33.0,1.0,20.0,4.0,0.02666666666666667,0.0072992700729927005,,0.030303030303030304,2.0,2.0,2.0,0.030303030303030304,False,1.0,1.0,4.0,3.0,0.2857142857142857,0.023255813953488372,,0.017543859649122806,1.0,,0.2,3.0,0.23076923076923078,1.0,,1.0,1.0,1.0,0.027522935779816515,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,5684.0,95,20.0,175,183,66,62,19,358,5.0,6.0,,,1.0,1.0,2.0,7.0,,2.0,7,15,7.0,24,179,,3.0,,,1.0,2.0,3.0,5.0,10,4.0,,2.0,5.0,,5.0,,,3.0,1.0,1.0,10.0,3.0,1.0,6.0,8,3.0,11,1.0,1.0,,3.0,1.0,4.0,,2.0,7,17,,13.0,1.0,4.0,3.0,5.0,66,1.0,0.7142857142857143,0.7142857142857143,0.4666666666666667,,0.5,0.4722222222222222,,0.5,0.5,,0.5,0.13333333333333333,,0.2857142857142857,14.141414141414142,0.25,0.08955223880597014,0.05357142857142857,0.07142857142857142,0.08641975308641975,0.04285714285714286,0.07142857142857142,0.05555555555555555,0.13157894736842105,,0.08333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8,0.3888888888888889,0.2857142857142857,0.4,0.1111111111111111,,,,,,0.5,1.0,0.5,0.501086111111111,0.38749999999999996,0.45885,0.19047619047619047,0.2222222222222222,,0.20833333333333334,5.9,0.37714285714285717,1.0,2.0,,,,1.0,,,1.0,3.0,,,3.0,1.0,,1.0,14.0,8.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,,,,,,,,,23.633333333333336,,1.0,,0.08,,0.5,,,6.0,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,41816.0,697,13.0,1250,1250,258,218,201,2500,32.0,54.0,11.0,20.0,2.0,9.0,28.0,85.0,2.0,12.0,62,151,34.0,158,1293,16.0,32.0,8.0,40.0,7.0,24.0,9.0,23.0,98,26.0,18.0,21.0,7.0,2.0,9.0,2.0,,4.0,2.0,1.0,20.0,43.0,14.0,82.0,105,51.0,156,9.0,1.0,6.0,15.0,2.0,24.0,5.0,4.0,27,72,18.0,49.0,7.0,20.0,8.0,23.0,258,5.0,0.7903225806451613,0.9245283018867925,0.4105960264900662,0.5,0.2916666666666667,0.4105960264900662,0.5,0.2916666666666667,0.45930232558139533,0.5555555555555556,0.3709677419354839,0.1390728476821192,0.14814814814814814,0.15294117647058825,13.101604278074866,0.375,0.16015625,0.07363013698630137,0.1044776119402985,0.14860681114551083,0.07445255474452554,0.11450381679389313,0.1650485436893204,0.17857142857142858,0.13513513513513514,0.09345794392523364,0.3576158940397351,0.5925925925925926,0.6956521739130435,0.75,0.5629139072847682,0.32941176470588235,0.3888888888888889,0.07947019867549669,0.16666666666666666,0.16666666666666666,1.0,0.625,0.55,0.375,0.2222222222222222,0.3576158940397351,0.43896953642384107,0.5065096774193548,0.4404208333333333,0.12195121951219512,0.12195121951219512,0.25316455696202533,0.14556962025316456,6.507284768211921,0.2064,,,,,,,,,,,,,,,,9.0,13.0,7.0,9.0,8.0,7.0,8.0,4.0,,,,,,0.3103448275862069,0.054187192118226604,0.5,,,,,,,,,,,,,,,3.0,3.0,,0.068,0.04477611940298507,0.8214285714285714,,,6.0,,,,,0.14814814814814814,,8.0,,,,0.07920792079207921,0.075,,1.0,,1.0,0.09523809523809523,False,,,,,,,,,,,0.2727272727272727,,,,,,,,,
248,1610612755,George Lynch,George Lynch,248,PHI,11449.0,191,-21.0,342,350,61,63,57,692,12.0,17.0,7.0,10.0,3.0,3.0,9.0,17.0,2.0,13.0,23,47,7.0,53,377,10.0,16.0,,20.0,5.0,7.0,1.0,11.0,24,22.0,12.0,5.0,10.0,,10.0,,,7.0,2.0,1.0,20.0,15.0,5.0,16.0,23,18.0,41,6.0,1.0,4.0,5.0,1.0,11.0,1.0,,7,25,3.0,12.0,,5.0,1.0,11.0,61,2.0,0.5217391304347826,0.7058823529411765,0.48936170212765956,0.625,0.7142857142857143,0.4791666666666667,0.625,0.7142857142857143,0.49074074074074076,0.625,0.6875,0.10638297872340426,0.11764705882352941,0.11764705882352941,15.776699029126213,0.5454545454545454,0.12213740458015267,0.09036144578313253,0.11363636363636363,0.12,0.0962566844919786,0.14285714285714285,0.16666666666666666,0.1320754716981132,0.09259259259259259,0.06451612903225806,0.3541666666666667,0.7058823529411765,0.8,0.3333333333333333,0.3541666666666667,0.5294117647058824,0.6,0.2708333333333333,0.15384615384615385,0.16666666666666666,1.0,0.625,0.7,0.42857142857142855,1.0,0.375,0.46405520833333336,0.5079533333333334,0.5313857142857142,0.09433962264150944,0.09615384615384616,0.37735849056603776,0.20754716981132076,8.41276595744681,0.1783625730994152,,,,,,1.0,,,,1.0,,,,1.0,,2.0,12.0,6.0,2.0,2.0,2.0,2.0,,,,,,0.020833333333333332,0.25,0.0410958904109589,,,,,,0.020833333333333332,,,,,,,,,26.4,1.0,2.0,1.0,0.12307692307692308,0.05,0.6666666666666666,,,6.0,,,,,0.23076923076923078,,3.0,,,0.07692307692307693,0.14285714285714285,0.25,,,,,,False,,,,,,,,,,,,,,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,54030.0,900,44.0,1620,1622,378,330,266,3242,53.0,88.0,28.0,46.0,13.0,16.0,41.0,99.0,2.0,5.0,96,192,109.0,301,1673,34.0,60.0,41.0,109.0,19.0,33.0,37.0,75.0,92,100.0,48.0,9.0,8.0,7.0,15.0,5.0,2.0,5.0,1.0,2.0,37.0,92.0,29.0,138.0,187,104.0,291,15.0,,3.0,16.0,,31.0,10.0,4.0,24,49,6.0,140.0,12.0,60.0,16.0,75.0,378,2.0,0.4791666666666667,0.6388888888888888,0.5,0.5666666666666667,0.5757575757575758,0.49740932642487046,0.5666666666666667,0.5588235294117647,0.585603112840467,0.6566265060240963,0.6696428571428571,0.046875,0.07954545454545454,0.020202020202020204,14.883720930232558,0.4838709677419355,0.21664050235478807,0.12551159618008187,0.15760869565217392,0.20341047503045068,0.11703360370799537,0.15151515151515152,0.14074074074074075,0.23344947735191637,0.24186046511627907,0.15333333333333332,0.45595854922279794,0.6022727272727273,0.654320987654321,0.4528301886792453,0.5129533678756477,0.41414141414141414,0.422680412371134,0.025906735751295335,0.4,0.4,1.0,0.7666666666666667,0.6086956521739131,0.47058823529411764,0.8125,0.46113989637305697,0.44824792746113995,0.5162611111111111,0.4545308823529412,0.24896265560165975,0.25,0.36212624584717606,0.24916943521594684,5.0140625,0.23333333333333334,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,20.0,13.0,8.0,4.0,66.0,43.0,66.0,42.0,,,,,0.0051813471502590676,0.5263157894736842,0.11808118081180811,0.6363636363636364,,,,,0.0051813471502590676,,,,,,0.029411764705882353,,,25.6,7.0,12.0,8.0,0.11784511784511785,0.08045977011494253,0.4878048780487805,,,5.0,,,3.0,0.05454545454545454,0.17647058823529413,,9.0,,,,0.06923076923076923,0.09090909090909091,,3.0,1.0,22.0,,False,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,1.0
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,5005.0,83,-7.0,160,152,42,56,31,312,3.0,5.0,2.0,3.0,,1.0,6.0,10.0,7.0,11.0,16,26,2.0,34,171,3.0,6.0,,6.0,4.0,6.0,,8.0,28,4.0,4.0,2.0,4.0,,4.0,,,1.0,2.0,1.0,8.0,6.0,1.0,4.0,6,8.0,14,2.0,,,2.0,,4.0,,1.0,10,23,4.0,2.0,,1.0,,8.0,42,3.0,0.875,1.0,0.6153846153846154,0.5,0.6666666666666666,0.6153846153846154,0.5,0.6666666666666666,0.6296296296296297,0.5,0.6666666666666666,0.07692307692307693,0.2,0.1,15.577889447236181,0.5,0.08163265306122448,0.08108108108108109,0.058823529411764705,0.07575757575757576,0.08888888888888889,0.14285714285714285,,0.11538461538461539,0.08333333333333333,,0.19230769230769232,0.6,0.75,0.3333333333333333,0.38461538461538464,0.6,0.6666666666666666,0.4230769230769231,0.6363636363636364,0.6363636363636364,1.0,0.5,0.6666666666666666,0.16666666666666666,,0.19230769230769232,0.41750384615384617,0.5167200000000001,0.40115000000000006,0.037037037037037035,0.037037037037037035,0.17647058823529413,0.23529411764705882,11.723076923076924,0.2625,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,0.07142857142857142,0.034482758620689655,,,,,,,,,,,,,,,,,2.0,,0.0967741935483871,,1.0,,,2.0,,,,,0.25,,2.0,,,,0.125,0.13333333333333333,,,,,,False,,,,,,,,,,,,,,,,,,,,
