EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceTurnovers,SelfOReb,OffensiveGoaltends,SelfORebPct,SecondChanceCorner3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Technical Free Throw Trips,DefensiveGoaltends,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,3pt And 1 Free Throw Trips,3SecondViolations
951,1610612749,Ray Allen,Ray Allen,951,MIL,11988.0,200,41,364,364,102.0,119,50,728,11.0,22.0,29.0,66.0,20.0,117.0,352,,12.0,24.0,2.0,15.0,18.0,6.0,24.0,5.0,3.0,2.0,5.0,16.0,23.0,,7.0,4.0,3.0,,3.0,102.0,3.0,0.41379310344827586,0.41379310344827586,0.4393939393939394,0.5,0.5370370370370371,0.4,27.777777777777775,0.09615384615384616,0.038461538461538464,0.0962566844919786,0.02702702702702703,0.024390243902439025,0.023255813953488372,0.1076923076923077,0.2268041237113402,0.5,0.5789473684210527,0.5454545454545454,0.5463917525773195,0.45201129032258064,0.0673076923076923,0.0958904109589041,0.10256410256410256,0.2802197802197802,1.0,5.0,4.0,8.0,9.0,24.0,9.0,20.0,3.0,7.0,,,10.0,24.0,4.0,1.0,4.0,13.0,31.0,3.0,10.0,5.0,7.0,19.0,1.0,4.0,9.0,26.0,34.0,33.0,,20.0,10.0,4.0,19.0,8.0,27.0,6.0,2.0,7.0,12.0,,62.0,3.0,1.0,3.0,,8.0,5.0,4.0,1.0,3.0,,12.0,2.0,,,,,3.0,2.0,,26.0,0.8461538461538461,0.41935483870967744,0.25,0.48148148148148145,0.3,0.3684210526315789,0.4,0.3695652173913043,0.4642857142857143,0.31958762886597936,0.06060606060606061,0.041666666666666664,0.6666666666666666,,0.08333333333333333,0.022556390977443608,0.0967741935483871,0.07692307692307693,,,0.09090909090909091,0.14583333333333334,0.11538461538461539,0.6666666666666666,0.24742268041237114,0.375,0.391304347826087,0.2222222222222222,0.20618556701030927,0.45,0.45,0.4444444444444444,0.07216494845360824,0.42857142857142855,0.42857142857142855,1.0,0.24742268041237114,0.4166666666666667,0.4166666666666667,0.8,0.3333333333333333,0.2,0.26666666666666666,0.34782608695652173,0.5,,,0.17391304347826086,0.25,0.5,0.45542,0.43845476190476196,0.2222222222222222,8.7,31.496774193548386,,1.0,,0.022222222222222223,1.0,6.0,1.0,,0.13636363636363635,,0.06666666666666667,,4.0,,,,,,1.0,,2.0,,1.0,1.0,2.0,0.4,1.0,1.0,0.25,1.0,True,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,105.0,2,-5,3,2,,2,1,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,6044.0,101,9,191,194,45.0,58,29,385,4.0,7.0,7.0,13.0,10.0,24.0,224,,2.0,12.0,,2.0,6.0,8.0,14.0,2.0,1.0,1.0,10.0,23.0,17.0,1.0,8.0,1.0,6.0,3.0,6.0,45.0,4.0,0.8571428571428571,0.8571428571428571,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.25,12.053571428571427,0.024691358024691357,,0.053763440860215055,0.07526881720430108,,0.05555555555555555,,0.5384615384615384,0.5714285714285714,0.6666666666666666,1.0,0.5384615384615384,0.5008384615384615,0.4,0.4,0.08333333333333333,0.2356020942408377,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,1.0,4.0,,2.0,2.0,,,4.0,8.0,2.0,,,,,1.0,4.0,1.0,5.0,1.0,,1.0,3.0,,11.0,7.0,1.0,3.0,1.0,3.0,1.0,3.0,,2.0,1.0,6.0,2.0,2.0,,,,3.0,2.0,,8.0,,,,,0.25,1.0,0.25,1.0,0.8,,0.07692307692307693,,0.5,0.14285714285714285,0.1,0.0945945945945946,0.25,0.15384615384615385,0.12121212121212122,0.03571428571428571,,,0.2222222222222222,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,0.5,,0.5,1.0,,,,,,0.43379999999999996,0.42135,0.3333333333333333,6.176923076923076,,,,,,,,,,0.14285714285714285,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,False,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,14075.0,235,12,447,445,196.0,208,49,892,11.0,19.0,18.0,40.0,20.0,86.0,487,,6.0,26.0,2.0,22.0,31.0,9.0,40.0,6.0,1.0,5.0,17.0,25.0,27.0,1.0,9.0,5.0,5.0,3.0,6.0,196.0,3.0,0.7222222222222222,0.8125,0.45,0.4925373134328358,0.5375,0.6,17.964071856287426,0.11398963730569948,0.03571428571428571,0.10970464135021098,0.04712041884816754,0.02127659574468085,0.15625,0.06153846153846154,0.2835820895522388,0.5789473684210527,0.6875,0.6363636363636364,0.6865671641791045,0.5070231343283581,0.12,0.1875,0.06976744186046512,0.43847874720357943,3.0,4.0,4.0,9.0,4.0,16.0,3.0,5.0,3.0,10.0,1.0,4.0,7.0,17.0,,3.0,6.0,10.0,27.0,3.0,5.0,,7.0,15.0,4.0,10.0,15.0,41.0,10.0,30.0,4.0,17.0,7.0,6.0,6.0,5.0,11.0,3.0,2.0,1.0,4.0,1.0,27.0,7.0,,4.0,5.0,5.0,3.0,5.0,,2.0,,10.0,7.0,,1.0,1.0,,2.0,3.0,,41.0,1.0,0.37037037037037035,0.4,0.37037037037037035,0.6,0.4666666666666667,0.6,0.52,0.6029411764705882,0.40298507462686567,0.15,0.1875,0.5,0.29411764705882354,,0.05185185185185185,0.09090909090909091,0.06451612903225806,0.05405405405405406,0.03333333333333333,0.1111111111111111,0.125,0.09090909090909091,0.5,0.23880597014925373,0.25,0.3076923076923077,0.75,0.07462686567164178,0.6,0.6,1.0,0.14925373134328357,0.3,0.3,1.0,0.2537313432835821,0.4117647058823529,0.4117647058823529,1.0,0.8,0.75,,0.36,0.4444444444444444,0.16,0.25,0.24,0.5,0.4117647058823529,0.53666,0.517464,0.47674418604651164,5.647499999999999,24.774074074074072,2.0,3.0,,0.09090909090909091,,,2.0,,0.15789473684210525,0.09090909090909091,,,,,,,,,,,2.0,,,,,,,,,,False,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,34623.0,577,27,1073,1070,294.0,316,149,2143,14.0,28.0,85.0,207.0,70.0,267.0,1161,11.0,42.0,38.0,1.0,46.0,59.0,10.0,69.0,19.0,6.0,13.0,20.0,56.0,79.0,3.0,23.0,13.0,2.0,,3.0,294.0,10.0,0.2235294117647059,0.2235294117647059,0.4106280193236715,0.42094017094017094,0.49444444444444446,0.5526315789473685,24.97998398718975,0.09465020576131687,0.009345794392523364,0.09965635738831616,0.019230769230769232,,0.08823529411764706,0.08333333333333333,0.11965811965811966,0.5,0.6086956521739131,0.2857142857142857,0.23504273504273504,0.4344598290598291,0.10505836575875487,0.1013215859030837,0.15730337078651685,0.2739981360671016,3.0,4.0,6.0,10.0,39.0,106.0,32.0,73.0,1.0,2.0,,1.0,8.0,25.0,9.0,1.0,3.0,9.0,27.0,8.0,24.0,9.0,22.0,53.0,1.0,4.0,37.0,84.0,132.0,21.0,,25.0,8.0,15.0,69.0,31.0,100.0,24.0,7.0,13.0,32.0,24.0,231.0,9.0,,12.0,1.0,27.0,11.0,15.0,2.0,16.0,4.0,42.0,8.0,6.0,1.0,,1.0,1.0,2.0,,84.0,0.7777777777777778,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.41509433962264153,0.4696969696969697,0.41228070175438597,0.5526315789473685,0.11538461538461539,0.07246376811594203,0.08490566037735849,0.6428571428571429,0.024390243902439025,,0.021791767554479417,0.125,0.03614457831325301,0.024271844660194174,0.008064516129032258,0.0625,0.11764705882352941,0.1375,0.6666666666666666,0.452991452991453,0.36792452830188677,0.4020618556701031,0.20512820512820512,0.31196581196581197,0.4383561643835616,0.4444444444444444,0.21875,0.008547008547008548,0.5,0.5,1.0,0.10683760683760683,0.32,0.3333333333333333,0.75,0.12121212121212122,0.75,0.2727272727272727,0.17543859649122806,0.6,0.017543859649122806,,0.05263157894736842,0.3333333333333333,0.32,0.4449982142857142,0.4157877192982456,0.3146067415730337,11.574879227053142,25.577777777777776,6.0,2.0,,0.016260162601626018,,6.0,2.0,4.0,0.17857142857142858,0.0625,,0.13333333333333333,,1.0,1.0,0.037037037037037035,0.0136986301369863,0.04,,,4.0,0.3333333333333333,,5.0,5.0,0.5555555555555556,,,0.5555555555555556,1.0,False,1.0,
281,1610612749,Scott Williams,Scott Williams,281,MIL,19691.0,328,24,608,613,132.0,131,94,1221,20.0,32.0,54.0,106.0,16.0,124.0,652,3.0,29.0,86.0,6.0,48.0,67.0,37.0,104.0,7.0,7.0,,21.0,49.0,28.0,2.0,13.0,2.0,19.0,8.0,20.0,132.0,6.0,0.7962962962962963,0.8958333333333334,0.5094339622641509,0.5094339622641509,0.5210084033613446,0.58,18.030513176144243,0.17843866171003717,0.11764705882352941,0.17701863354037267,0.11858974358974358,0.13953488372093023,0.18681318681318682,0.16216216216216217,0.3018867924528302,0.625,0.6896551724137931,0.65,0.3018867924528302,0.45186037735849055,0.1111111111111111,0.1111111111111111,0.23387096774193547,0.21710526315789475,8.0,14.0,4.0,7.0,17.0,35.0,17.0,39.0,,,,,,,,,,,,13.0,23.0,,15.0,24.0,,,5.0,35.0,22.0,,12.0,,,4.0,6.0,4.0,10.0,4.0,,2.0,,4.0,24.0,31.0,,9.0,10.0,6.0,3.0,5.0,,3.0,,11.0,3.0,9.0,1.0,1.0,4.0,7.0,15.0,,35.0,,,,,0.5652173913043478,0.625,0.5652173913043478,0.625,0.6481481481481481,,0.03773584905660377,,0.5454545454545454,0.38461538461538464,,0.11877394636015326,0.16981132075471697,0.0784313725490196,0.13114754098360656,0.125,,0.19402985074626866,0.1702127659574468,0.75,0.330188679245283,0.4857142857142857,0.4857142857142857,0.8823529411764706,0.36792452830188677,0.4358974358974359,0.4473684210526316,0.8823529411764706,,,,,,,,,0.6086956521739131,0.5714285714285714,,0.2916666666666667,0.5714285714285714,,,,,,0.5031749999999999,0.4651791666666667,0.28225806451612906,9.36320754716981,,2.0,4.0,,0.08333333333333333,,,1.0,,0.09375,0.16666666666666666,,,,,,,0.02564102564102564,,,,3.0,0.125,,,,,,,,,False,,1.0
951,1610612749,Ray Allen,Ray Allen,951,MIL,34088.0,568,24,1056,1054,291.0,318,147,2110,19.0,37.0,72.0,146.0,59.0,335.0,1146,5.0,28.0,56.0,3.0,31.0,37.0,13.0,50.0,19.0,13.0,6.0,12.0,28.0,63.0,5.0,23.0,8.0,7.0,5.0,7.0,291.0,1.0,0.3888888888888889,0.4057971014492754,0.4931506849315068,0.5897435897435898,0.6379310344827587,0.5192307692307693,23.778501628664497,0.06526315789473684,0.02857142857142857,0.06140350877192982,0.025490196078431372,0.03333333333333333,0.07784431137724551,0.09659090909090909,0.1581196581196581,0.5135135135135135,0.5757575757575758,0.47368421052631576,0.5341880341880342,0.47407649572649574,0.09881422924901186,0.1402439024390244,0.08358208955223881,0.2755681818181818,3.0,5.0,4.0,7.0,32.0,71.0,21.0,38.0,15.0,21.0,5.0,5.0,29.0,67.0,8.0,6.0,16.0,44.0,88.0,4.0,13.0,11.0,14.0,27.0,11.0,21.0,19.0,80.0,88.0,99.0,6.0,67.0,29.0,8.0,69.0,12.0,81.0,10.0,2.0,20.0,29.0,20.0,174.0,10.0,,4.0,2.0,18.0,7.0,13.0,2.0,11.0,,31.0,10.0,1.0,,,1.0,1.0,1.0,,80.0,0.75,0.5,0.5238095238095238,0.5,0.3076923076923077,0.5185185185185185,0.4791666666666667,0.6354166666666666,0.7017543859649122,0.37606837606837606,0.0547945205479452,0.04225352112676056,0.5806451612903226,0.05128205128205128,,0.024691358024691357,0.042105263157894736,0.02531645569620253,0.019801980198019802,0.03225806451612903,,0.007575757575757576,0.037037037037037035,0.14285714285714285,0.3034188034188034,0.4507042253521127,0.47058823529411764,0.25,0.1623931623931624,0.5526315789473685,0.5675675675675675,0.5238095238095238,0.08974358974358974,0.7142857142857143,0.7142857142857143,0.9333333333333333,0.2863247863247863,0.43283582089552236,0.43283582089552236,0.6551724137931034,0.20833333333333334,0.6,0.3333333333333333,0.14583333333333334,0.5714285714285714,0.10416666666666667,1.0,0.3333333333333333,0.375,0.43283582089552236,0.45301052631578953,0.4771468749999999,0.23880597014925373,9.06917808219178,25.5875,4.0,,,,3.0,33.0,7.0,2.0,0.10810810810810811,0.07142857142857142,0.125,0.02247191011235955,,,,,0.02631578947368421,,2.0,,4.0,,2.0,3.0,5.0,0.45454545454545453,0.6666666666666666,1.0,0.375,1.0,False,1.0,
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,32980.0,550,19,1025,1019,269.0,295,142,2044,17.0,33.0,87.0,201.0,44.0,278.0,1102,,31.0,134.0,3.0,50.0,71.0,19.0,90.0,8.0,3.0,5.0,19.0,32.0,48.0,1.0,15.0,9.0,19.0,10.0,21.0,269.0,4.0,0.7701149425287356,0.788235294117647,0.43283582089552236,0.46987951807228917,0.5091911764705882,0.5535714285714286,25.523012552301257,0.1072961373390558,0.02912621359223301,0.11785714285714285,0.03578528827037773,0.022727272727272728,0.09146341463414634,0.14619883040935672,0.13253012048192772,0.5151515151515151,0.68,0.5882352941176471,0.3253012048192771,0.43151244979919684,0.057034220532319393,0.06976744186046512,0.11151079136690648,0.2624390243902439,4.0,7.0,7.0,7.0,42.0,102.0,28.0,66.0,,2.0,,1.0,20.0,46.0,6.0,4.0,8.0,20.0,48.0,11.0,21.0,7.0,27.0,51.0,4.0,9.0,20.0,86.0,40.0,60.0,4.0,46.0,20.0,14.0,32.0,12.0,44.0,6.0,6.0,17.0,5.0,10.0,100.0,15.0,1.0,16.0,5.0,24.0,4.0,9.0,,20.0,,33.0,11.0,,2.0,1.0,1.0,8.0,16.0,,86.0,1.0,0.4166666666666667,0.4444444444444444,0.4166666666666667,0.5238095238095238,0.5294117647058824,0.5535714285714286,0.55,0.6056338028169014,0.1927710843373494,0.06965174129353234,0.058823529411764705,0.7272727272727273,0.1282051282051282,0.03333333333333333,0.0375,0.1702127659574468,0.060240963855421686,0.03535353535353535,0.025210084033613446,0.06666666666666667,0.07633587786259542,0.14102564102564102,0.7619047619047619,0.40963855421686746,0.4117647058823529,0.4375,0.7619047619047619,0.26506024096385544,0.42424242424242425,0.42424242424242425,0.8928571428571429,0.008032128514056224,,,,0.18473895582329317,0.43478260869565216,0.43478260869565216,1.0,0.25,0.5714285714285714,0.21428571428571427,0.11666666666666667,1.0,0.016666666666666666,,0.13333333333333333,0.5,0.43478260869565216,0.46873260869565214,0.4228875,0.30935251798561153,10.658208955223882,26.291666666666668,5.0,5.0,,0.03937007874015748,1.0,,4.0,,0.24242424242424243,0.3125,0.03571428571428571,,,,1.0,,,,1.0,,4.0,,,3.0,3.0,0.42857142857142855,,,0.5,1.0,False,,
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,5616.0,94,-22,170,167,63.0,58,23,337,3.0,7.0,4.0,13.0,1.0,9.0,192,,,8.0,2.0,11.0,14.0,11.0,25.0,,,,6.0,15.0,4.0,,1.0,1.0,1.0,,1.0,63.0,3.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.3,,11.5,0.14864864864864866,0.11764705882352941,0.14130434782608695,0.12790697674418605,0.07142857142857142,0.125,0.14814814814814814,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.5384615384615384,0.46560769230769233,0.07142857142857142,0.07142857142857142,,0.37058823529411766,,2.0,2.0,3.0,1.0,5.0,,1.0,,,,,,,,,,,,,3.0,,3.0,7.0,,,1.0,7.0,,,,,,1.0,3.0,,3.0,,,1.0,,2.0,6.0,9.0,,2.0,1.0,4.0,2.0,4.0,,2.0,1.0,8.0,3.0,2.0,,,,1.0,1.0,,7.0,,,,,,0.42857142857142855,,0.42857142857142855,0.4375,,0.07692307692307693,0.2,0.5,0.125,,0.13043478260869565,0.1111111111111111,0.26666666666666666,0.11428571428571428,0.05263157894736842,0.3333333333333333,0.17391304347826086,0.06666666666666667,1.0,0.38461538461538464,0.2,0.25,1.0,0.07692307692307693,,,,,,,,,,,,0.6666666666666666,,,0.42857142857142855,0.6666666666666666,,,,,,0.4451666666666667,0.4115857142857143,0.7777777777777778,4.953846153846154,,3.0,1.0,,0.125,,,,,,0.3333333333333333,,,,,,,,,,,3.0,,,,,,,,,,False,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,23986.0,400,40,721,718,172.0,210,96,1439,14.0,23.0,23.0,39.0,13.0,59.0,760,4.0,26.0,28.0,7.0,64.0,86.0,38.0,124.0,8.0,4.0,4.0,20.0,33.0,17.0,1.0,8.0,1.0,25.0,20.0,25.0,172.0,3.0,0.6086956521739131,1.0,0.5897435897435898,0.5897435897435898,0.6276595744680851,0.7222222222222222,6.3701923076923075,0.1807909604519774,0.09722222222222222,0.17899761336515513,0.1111111111111111,0.11864406779661017,0.20634920634920634,0.16,0.5897435897435898,0.6086956521739131,0.7777777777777778,0.5,0.5897435897435898,0.47525897435897435,0.17391304347826086,0.17391304347826086,0.4406779661016949,0.23855755894590847,9.0,13.0,3.0,4.0,9.0,15.0,,1.0,,,,,,,,,,,,11.0,16.0,,5.0,7.0,,,4.0,14.0,18.0,,18.0,,,5.0,4.0,5.0,9.0,4.0,1.0,2.0,1.0,1.0,23.0,31.0,,11.0,11.0,4.0,2.0,2.0,,2.0,,6.0,2.0,7.0,,,,5.0,13.0,2.0,14.0,,,,,0.6875,0.7142857142857143,0.6875,0.7142857142857143,0.7777777777777778,,0.1282051282051282,,0.6666666666666666,0.44,,0.11481481481481481,0.16923076923076924,0.08928571428571429,0.1111111111111111,0.14285714285714285,,0.17475728155339806,0.16666666666666666,0.52,0.38461538461538464,0.6,0.6,0.7777777777777778,0.02564102564102564,,,,,,,,,,,,0.8125,0.6923076923076923,,0.5714285714285714,0.75,,,,,,0.49767857142857136,0.4764285714285714,0.23728813559322035,3.8487179487179484,,1.0,,,,,,1.0,,0.21739130434782608,0.18181818181818182,,,,,,,,,,2.0,,0.2222222222222222,,,,,,,,,False,,1.0
998,1610612749,Mark Pope,Mark Pope,998,MIL,2432.0,41,7,84,85,18.0,1,16,169,4.0,4.0,4.0,8.0,,8.0,86,,6.0,2.0,,4.0,6.0,5.0,11.0,2.0,,2.0,2.0,5.0,,,,,,,,18.0,,0.25,1.0,0.5,0.4444444444444444,0.4444444444444444,1.0,8.571428571428571,0.125,,0.125,0.08333333333333333,,,0.1111111111111111,0.4444444444444444,1.0,1.0,0.25,0.5555555555555556,0.47221111111111114,,,0.75,0.21428571428571427,3.0,3.0,1.0,1.0,,1.0,,3.0,,,,,,1.0,,,,,1.0,3.0,3.0,,1.0,3.0,,,,2.0,6.0,,6.0,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.3333333333333333,0.25,0.09302325581395349,0.125,,0.14285714285714285,0.05555555555555555,,0.3333333333333333,0.125,,0.1111111111111111,,,,0.3333333333333333,,,,,,,,0.1111111111111111,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,,0.5199,0.41956666666666664,0.25,7.925,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
