EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,OpponentPoints,PlusMinus,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,AtRimAssists,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Fouls,NonShootingFoulsDrawn,ShortMidRangeFGA,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyTurnovers,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,Fg2aBlocked,ShootingFouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFrequency,FTOffRebounds,DeadBallTurnovers,Offensive Fouls,OffFTReboundPct,on,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,OffThreePtRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Blocked3s,BlockedArc3,SelfORebPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked
133,1610612766,David Wesley,David Wesley,133,CHH,180.0,3,4,5,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,115.0,2,3,4,7,4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,66.66666666666667,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5314,0.5,0.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,217.0,4,5,6,11,7,2.0,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,735.0,12,23,23,46,24,-1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.625,14.814814814814813,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5155,0.25,0.3333333333333333,10.9,19.0,1.0,1.0,,2.0,,,,19.0,,0.8260869565217391,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.625,0.3333333333333333,0.21428571428571427,0.2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3764,0.5155,0.6,1.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1610612766,Derrick Coleman,Derrick Coleman,934,CHH,180.0,3,4,5,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,65.0,1,1,1,2,3,-1.0,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,555.0,9,19,18,37,17,-1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,2.0,6.0,,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,26.08695652173913,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.40313333333333334,0.25,0.25,9.466666666666667,19.0,,,,,,,,19.0,,1.0,9.0,4.0,1.0,1.0,,,,,,,,2.0,3.0,,2.0,6.0,,,1.0,1.0,3.0,,,6.0,,0.6666666666666666,,0.6666666666666666,,0.5,,0.08333333333333333,0.08333333333333333,0.2,,,0.3333333333333333,1.0,,,0.40313333333333334,,1.0,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.25,0.5,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,555.0,9,19,18,37,17,-1.0,,,,1.0,,1.0,3.0,3.0,,4.0,,,,,,,0.5,17.391304347826086,,,,,1.0,,,,,0.3943,,,15.7,19.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,19.0,1.0,1.0,9.0,4.0,,,,,,,,,,,1.0,,3.0,3.0,,1.0,1.0,1.0,1.0,,,3.0,,,,,,0.5,,0.08333333333333333,0.08333333333333333,,,,,,,,0.3943,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,555.0,9,19,18,37,17,-1.0,,1.0,,1.0,,2.0,2.0,2.0,,3.0,,1.0,,,,,0.16666666666666666,13.043478260869565,0.5,,,,0.5,,,,0.5,0.376,0.3333333333333333,0.3333333333333333,9.3,19.0,1.0,1.0,1.0,2.0,,,,19.0,,1.0,9.0,4.0,,1.0,,,,,1.0,,,,2.0,,2.0,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.5,,0.5,,,0.4383,0.376,,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,518.0,9,18,17,35,17,-3.0,,,,2.0,,3.0,,,,,,,,,,,,18.181818181818183,,,,,0.6666666666666666,,,,,0.35916666666666663,,,16.400000000000002,18.0,,,,,,,1.0,18.0,,1.0,9.0,4.0,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.35916666666666663,,,,1.0,,1.0,,,1.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,1.0,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612766,David Wesley,David Wesley,133,CHH,23310.0,388,721,720,1441,715,54.0,24.0,32.0,24.0,59.0,50.0,101.0,31.0,170.0,50.0,41.0,3.0,12.0,0.5,0.5,0.49504950495049505,0.5186567164179104,0.5562913907284768,19.572953736654807,0.23880597014925373,0.75,0.8571428571428571,0.2916666666666667,0.44029850746268656,0.4067796610169492,0.41379310344827586,0.6666666666666666,0.48507462686567165,0.4826537313432836,0.08391608391608392,0.10909090909090909,11.89207920792079,215.0,33.0,39.0,10.0,84.0,9.0,1.0,14.0,215.0,0.6428571428571429,0.29819694868238555,152.0,105.0,8.0,10.0,27.0,7.0,33.0,6.0,7.0,2.0,17.0,18.0,27.0,7.0,15.0,60.0,27.0,16.0,15.0,26.0,30.0,16.0,6.0,60.0,0.8571428571428571,0.6666666666666666,0.75,0.6617647058823529,0.7727272727272727,0.6976744186046512,0.2462686567164179,0.057692307692307696,0.06936416184971098,0.07575757575757576,0.07692307692307693,0.20149253731343283,0.29411764705882354,0.8,0.20588235294117646,0.43235999999999997,0.48167941176470586,0.1,0.35294117647058826,25.357575757575756,28.0,8.0,10.0,50.0,4.0,4.0,1.0,1.0,,1.0,1.0,0.013071895424836602,0.0110803324099723,0.011494252873563218,,1.0,0.07462686567164178,2.0,0.022222222222222223,1.0,7.0,12.0,4.0,3.0,0.06930693069306931,0.125,0.1,,5.0,4.0,,False,1.0,2.0,4.0,6.0,9.0,1.0,3.0,3.0,13.0,1.0,3.0,3.0,39.0,9.0,6.0,3.0,3.0,7.0,9.0,2.0,10.0,1.0,8.0,2.0,1.0,0.3939393939393939,0.3333333333333333,0.42857142857142855,0.3939393939393939,0.2,0.01694915254237288,0.1,0.10465116279069768,0.030303030303030304,0.12,0.2,0.25,1.0,0.04477611940298507,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,23031.0,384,719,720,1439,712,71.0,17.0,35.0,6.0,20.0,26.0,65.0,23.0,75.0,32.0,28.0,2.0,12.0,0.6153846153846154,0.8888888888888888,0.4,0.4,0.4807692307692308,10.752688172043012,0.5384615384615384,0.4857142857142857,0.6071428571428571,0.4117647058823529,0.3076923076923077,0.3,0.3,1.0,0.5384615384615384,0.4905076923076923,0.16,0.16,7.041538461538462,262.0,9.0,11.0,4.0,24.0,4.0,2.0,12.0,262.0,0.3333333333333333,0.36439499304589706,185.0,101.0,5.0,9.0,,,,11.0,20.0,9.0,31.0,7.0,18.0,,11.0,25.0,,4.0,48.0,59.0,100.0,12.0,7.0,25.0,0.55,0.3888888888888889,0.55,0.3888888888888889,0.62,0.5,,0.18181818181818182,0.16422287390029325,0.15625,0.20952380952380953,,0.5,0.5555555555555556,,0.529221052631579,0.48691111111111113,0.41333333333333333,0.3333333333333333,,31.0,3.0,10.0,20.0,33.0,41.0,14.0,,1.0,14.0,7.0,0.11458333333333333,0.10951008645533142,0.06976744186046512,0.16037735849056603,0.5,0.15384615384615385,2.0,0.16842105263157894,16.0,7.0,13.0,,4.0,0.1076923076923077,0.2,0.8,3.0,8.0,1.0,0.10344827586206896,False,10.0,3.0,,,,,,,,,,,,,2.0,2.0,,1.0,8.0,3.0,5.0,2.0,2.0,8.0,,,,,,,,0.2,0.1038961038961039,0.10416666666666667,0.1076923076923077,0.3,0.3,1.0,,,,,,,,0.625,,,,,,16.0,5.0,3.0,2.0,13.0,1.0,1.0,0.0847457627118644,0.06,0.2222222222222222,0.08333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,23864.0,398,746,739,1485,750,55.0,28.0,45.0,7.0,17.0,39.0,73.0,40.0,178.0,18.0,56.0,5.0,22.0,0.23076923076923078,0.24324324324324326,0.5342465753424658,0.5609756097560976,0.6013513513513513,19.495412844036696,0.36585365853658536,0.6222222222222222,0.7567567567567568,0.2857142857142857,0.13821138211382114,0.4117647058823529,0.4117647058823529,,0.7723577235772358,0.5127223140495867,0.16312056737588654,0.24444444444444444,5.567123287671232,263.0,46.0,58.0,22.0,128.0,8.0,5.0,22.0,263.0,0.36363636363636365,0.35254691689008044,177.0,109.0,9.0,15.0,41.0,23.0,50.0,3.0,4.0,,15.0,13.0,22.0,27.0,22.0,81.0,40.0,18.0,20.0,35.0,44.0,28.0,15.0,81.0,0.75,0.5909090909090909,0.9375,0.6020408163265306,0.9375,0.6532258064516129,0.4065040650406504,0.07633587786259542,0.10174418604651163,0.03076923076923077,0.1188118811881188,0.3333333333333333,0.30612244897959184,0.6,0.46938775510204084,0.5655687500000001,0.4909404255319149,0.08426966292134831,0.4550561797752809,26.964000000000002,33.0,7.0,11.0,60.0,9.0,9.0,5.0,1.0,3.0,5.0,1.0,0.02912621359223301,0.024324324324324326,0.033707865168539325,0.01694915254237288,0.2,0.08943089430894309,7.0,0.0625,4.0,11.0,10.0,,5.0,0.1506849315068493,0.17777777777777778,0.5,,14.0,3.0,,False,3.0,4.0,7.0,9.0,13.0,,1.0,8.0,20.0,3.0,4.0,11.0,42.0,13.0,12.0,9.0,3.0,6.0,15.0,,13.0,6.0,3.0,3.0,0.7,0.4,0.75,0.4074074074074074,0.40816326530612246,0.2727272727272727,,,0.18292682926829268,0.0392156862745098,0.2,0.36363636363636365,0.5,0.25,0.07317073170731707,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.3170731707317073,0.3170731707317073,0.6923076923076923,0.75,0.125,,,0.34782608695652173,0.325,4.0,,4.0,1.0,1.0,,,,,,0.08333333333333333,,3.0,3.0,3.0,4.0,18.0,1.0,1.0,0.375,1.0,0.6666666666666666,0.08163265306122448,0.75,0.0196078431372549,,,,,,,,
