EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,Fg2aBlocked,ShootingFouls,Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFrequency,FTOffRebounds,DeadBallTurnovers,Offensive Fouls,OffFTReboundPct,on,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,OffThreePtRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,OffensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Blocked3s,BlockedArc3,SelfORebPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,37.0,1,2.0,1,1,1.0,2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,555.0,9,-1.0,19,18,19.0,37,19.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,17.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.625,0.75,0.625,0.3333333333333333,17.391304347826086,0.16666666666666666,0.16666666666666666,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5155,0.3764,0.5155,0.25,0.3333333333333333,0.6,1.0,10.9,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,555.0,9,-1.0,19,18,19.0,37,19.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,,2.0,6.0,17.0,,,,,2.0,3.0,,2.0,6.0,2.0,,1.0,1.0,3.0,,,6.0,1.0,6.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.5,,0.5,,26.08695652173913,0.08333333333333333,0.08333333333333333,0.2,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,0.40313333333333334,,0.40313333333333334,0.25,0.25,,1.0,9.466666666666667,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.25,0.5,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,555.0,9,-1.0,19,18,19.0,37,19.0,1.0,9.0,4.0,,,,,,1.0,,,,1.0,,3.0,3.0,17.0,,,,,,1.0,,3.0,3.0,,,1.0,1.0,1.0,,,4.0,,3.0,,,,,,,,,0.5,,0.5,,17.391304347826086,0.08333333333333333,0.08333333333333333,,,,,,,1.0,,,,,,,,,0.3943,,0.3943,,,,1.0,15.7,,,,,,2.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,555.0,9,-1.0,19,18,19.0,37,19.0,1.0,9.0,4.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,2.0,17.0,,1.0,,,,2.0,,2.0,2.0,,,2.0,2.0,2.0,,,3.0,1.0,2.0,,,,,,,,,0.16666666666666666,,0.16666666666666666,,13.043478260869565,0.16666666666666666,0.16666666666666666,,0.5,0.5,,,,0.5,,,,,0.5,,,0.5,0.376,0.4383,0.376,0.3333333333333333,0.3333333333333333,,1.0,9.3,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,518.0,9,-3.0,18,17,18.0,35,18.0,1.0,9.0,4.0,,,,,,2.0,,,,3.0,,,,17.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,18.181818181818183,,,,,,,,,0.6666666666666666,,,,,,,,,0.35916666666666663,,0.35916666666666663,,,,,16.400000000000002,,1.0,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612766,David Wesley,David Wesley,133,CHH,23490.0,392,54.0,725,725,215.0,1450,215.0,0.296551724137931,152.0,105.0,24.0,32.0,8.0,10.0,24.0,59.0,27.0,7.0,50.0,101.0,33.0,31.0,170.0,722.0,6.0,7.0,2.0,17.0,18.0,27.0,7.0,15.0,60.0,50.0,27.0,15.0,26.0,30.0,16.0,6.0,41.0,12.0,60.0,0.5,0.5,0.49504950495049505,0.8571428571428571,0.6666666666666666,0.5186567164179104,0.75,0.6617647058823529,0.5562913907284768,0.7727272727272727,0.6976744186046512,0.2462686567164179,19.48051948051948,0.05725190839694656,0.06876790830945559,0.07462686567164178,0.0761904761904762,0.23880597014925373,0.75,0.8571428571428571,0.2916666666666667,0.44029850746268656,0.4067796610169492,0.41379310344827586,0.6666666666666666,0.20149253731343283,0.29411764705882354,0.8,0.20588235294117646,0.48507462686567165,0.4826537313432836,0.43235999999999997,0.48167941176470586,0.08391608391608392,0.10909090909090909,0.1,0.35294117647058826,11.89207920792079,25.357575757575756,10.0,50.0,4.0,4.0,8.0,1.0,1.0,,1.0,1.0,0.013071895424836602,0.0110803324099723,0.011494252873563218,,1.0,0.07462686567164178,33.0,39.0,16.0,10.0,84.0,9.0,1.0,14.0,2.0,0.6428571428571429,0.022222222222222223,1.0,7.0,12.0,28.0,4.0,3.0,0.06930693069306931,0.125,0.1,,5.0,4.0,,False,1.0,2.0,4.0,6.0,9.0,1.0,3.0,3.0,13.0,1.0,3.0,3.0,39.0,9.0,6.0,3.0,3.0,7.0,9.0,2.0,10.0,1.0,8.0,2.0,3.0,1.0,0.3939393939393939,0.3333333333333333,0.42857142857142855,0.3939393939393939,0.2,0.01694915254237288,0.1,0.10344827586206896,0.030303030303030304,0.12,0.2,0.25,1.0,0.04477611940298507,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,23146.0,386,72.0,722,724,262.0,1446,262.0,0.3628808864265928,185.0,101.0,18.0,36.0,5.0,9.0,7.0,21.0,,,28.0,67.0,,24.0,80.0,716.0,11.0,20.0,9.0,31.0,7.0,18.0,,11.0,25.0,36.0,,48.0,59.0,100.0,12.0,7.0,29.0,13.0,25.0,0.6428571428571429,0.9,0.417910447761194,0.55,0.3888888888888889,0.417910447761194,0.55,0.3888888888888889,0.5,0.62,0.5,,10.952380952380953,0.18045112781954886,0.16279069767441862,0.15384615384615385,0.20754716981132076,0.5373134328358209,0.5,0.6206896551724138,0.4444444444444444,0.31343283582089554,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.5555555555555556,,0.5373134328358209,0.4917283582089552,0.529221052631579,0.48691111111111113,0.16883116883116883,0.16883116883116883,0.3875,0.3125,7.111940298507463,,10.0,20.0,33.0,41.0,3.0,14.0,,1.0,14.0,7.0,0.11458333333333333,0.10951008645533142,0.06976744186046512,0.16037735849056603,0.5,0.14925373134328357,9.0,11.0,4.0,4.0,24.0,4.0,2.0,12.0,2.0,0.3333333333333333,0.16842105263157894,16.0,7.0,13.0,31.0,,4.0,0.1044776119402985,0.19444444444444445,0.8,3.0,8.0,1.0,0.10344827586206896,False,10.0,3.0,,,,,,,,,,,,,2.0,2.0,,1.0,8.0,3.0,5.0,2.0,2.0,8.0,3.0,,,,,,,,0.2,0.10256410256410256,0.10416666666666667,0.1076923076923077,0.3,0.3,1.0,,,,,,,,0.625,,,,,,16.0,5.0,3.0,2.0,13.0,1.0,1.0,0.0847457627118644,0.06,0.2222222222222222,0.07692307692307693,0.1,,,,,,,,,,,,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,23864.0,398,55.0,746,739,263.0,1485,263.0,0.35254691689008044,177.0,109.0,28.0,45.0,9.0,15.0,7.0,17.0,41.0,23.0,39.0,73.0,50.0,40.0,178.0,750.0,3.0,4.0,,15.0,13.0,22.0,27.0,22.0,81.0,18.0,40.0,20.0,35.0,44.0,28.0,15.0,56.0,22.0,81.0,0.23076923076923078,0.24324324324324326,0.5342465753424658,0.75,0.5909090909090909,0.5609756097560976,0.9375,0.6020408163265306,0.6013513513513513,0.9375,0.6532258064516129,0.4065040650406504,19.495412844036696,0.07633587786259542,0.10174418604651163,0.03076923076923077,0.1188118811881188,0.36585365853658536,0.6222222222222222,0.7567567567567568,0.2857142857142857,0.13821138211382114,0.4117647058823529,0.4117647058823529,,0.3333333333333333,0.30612244897959184,0.6,0.46938775510204084,0.7723577235772358,0.5127223140495867,0.5655687500000001,0.4909404255319149,0.16312056737588654,0.24444444444444444,0.08426966292134831,0.4550561797752809,5.567123287671232,26.964000000000002,11.0,60.0,9.0,9.0,7.0,5.0,1.0,3.0,5.0,1.0,0.02912621359223301,0.024324324324324326,0.033707865168539325,0.01694915254237288,0.2,0.08943089430894309,46.0,58.0,18.0,22.0,128.0,8.0,5.0,22.0,7.0,0.36363636363636365,0.0625,4.0,11.0,10.0,33.0,,5.0,0.1506849315068493,0.17777777777777778,0.5,,14.0,3.0,,False,3.0,4.0,7.0,9.0,13.0,,1.0,8.0,20.0,3.0,4.0,11.0,42.0,13.0,12.0,9.0,3.0,6.0,15.0,,13.0,6.0,3.0,3.0,5.0,0.7,0.4,0.75,0.4074074074074074,0.40816326530612246,0.2727272727272727,,,0.18292682926829268,0.0392156862745098,0.2,0.36363636363636365,0.5,0.25,0.07317073170731707,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.3170731707317073,0.3170731707317073,0.6923076923076923,0.75,0.125,,,0.34782608695652173,0.325,4.0,,4.0,1.0,1.0,,,,,,0.08333333333333333,,3.0,3.0,3.0,4.0,18.0,1.0,1.0,0.375,1.0,0.6666666666666666,0.08163265306122448,0.75,0.0196078431372549,,,,,,,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,11438.0,191,21.0,349,353,136.0,702,136.0,0.38968481375358166,128.0,50.0,9.0,13.0,3.0,4.0,14.0,31.0,1.0,,30.0,57.0,3.0,6.0,69.0,367.0,3.0,8.0,,6.0,7.0,13.0,1.0,,14.0,48.0,1.0,20.0,24.0,33.0,4.0,1.0,6.0,3.0,14.0,0.8,0.8571428571428571,0.5263157894736842,0.375,0.5384615384615384,0.525,0.3333333333333333,0.5,0.5476190476190477,0.3333333333333333,0.5,0.05,16.748768472906406,0.16,0.14035087719298245,0.15151515151515152,0.16363636363636364,0.21666666666666667,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.5166666666666667,0.45161290322580644,0.4666666666666667,0.9285714285714286,0.016666666666666666,0.2857142857142857,0.75,,0.26666666666666666,0.43454999999999994,0.45758125000000005,0.452525,0.047619047619047616,0.05,0.08695652173913043,0.2028985507246377,11.612280701754388,24.266666666666666,13.0,12.0,6.0,9.0,,3.0,2.0,,4.0,1.0,0.046153846153846156,0.056962025316455694,,0.07547169811320754,0.25,0.21666666666666667,8.0,9.0,2.0,4.0,19.0,4.0,3.0,5.0,,0.8,0.16216216216216217,3.0,2.0,5.0,12.0,,2.0,0.03508771929824561,,0.3333333333333333,,1.0,1.0,,False,2.0,7.0,,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,4.0,,3.0,,1.0,,,,0.3333333333333333,,,0.3333333333333333,0.07692307692307693,0.03225806451612903,,0.08695652173913043,0.044444444444444446,0.05405405405405406,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.03333333333333333,,,,1.0,1.0,,0.6666666666666666,,,,,1.0,4.0,3.0,,1.0,1.0,,,0.10714285714285714,0.125,,0.2222222222222222,0.5,,1.0,,1.0,3.0,,,0.1111111111111111,,,0.07142857142857142,,,1.0,1.0,1.0,0.037037037037037035,,,,
