EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGA,FG3A,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FG3APct,Corner3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Arc3FGA,NonHeaveArc3FGA,Offensive Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,Arc3Frequency,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,ThreePtAssists,Corner3Assists,BlockedAtRim,DefArc3ReboundPct,Loose Ball Fouls,on,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,PenaltyArc3Accuracy,OffArc3ReboundPct
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,258.0,4,-4.0,7,8,2.0,3,1.0,15,1.0,1.0,1.0,9,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,11.11111111111111,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.7573,0.7573,0.7,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,2167.0,36,-13.0,60,64,15.0,20,11.0,124,2.0,,9.0,67,2.0,1.0,1.0,2.0,7.0,5.0,15.0,0.1111111111111111,0.5,22.22222222222222,0.04,0.07142857142857142,,,0.2222222222222222,,0.2222222222222222,0.4817777777777777,0.39475,10.833333333333334,0.25,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,14.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.5,0.5833333333333334,0.6666666666666666,0.5,0.25,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.15151515151515152,0.2,0.16666666666666666,0.07692307692307693,0.3333333333333333,0.09090909090909091,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.75,0.75,1.0,1.0,1.0,0.7881,0.25,0.25,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,1097.0,18,-3.0,31,34,6.0,16,5.0,65,,,5.0,30,,,2.0,2.0,3.0,4.0,6.0,,,16.666666666666668,0.14285714285714285,0.11764705882352941,0.5,0.14285714285714285,,,0.16666666666666666,0.41619999999999996,,14.8,0.1935483870967742,,,,,2.0,1.0,3.0,1.0,,2.0,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,0.2,,,0.16666666666666666,,,0.16666666666666666,,,,0.06666666666666667,,,0.0625,,,0.14285714285714285,,,,0.2,,,,0.3333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.16666666666666666,0.16666666666666666,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,3345.0,56,-10.0,99,102,28.0,49,19.0,201,7.0,4.0,17.0,99,5.0,1.0,6.0,7.0,11.0,5.0,28.0,0.058823529411764705,0.14285714285714285,21.008403361344538,0.14285714285714285,0.1276595744680851,0.25,0.11764705882352941,0.3181818181818182,0.5714285714285714,0.5454545454545454,0.49713409090909094,0.5418000000000001,7.405882352941176,0.2828282828282828,2.0,,3.0,3.0,6.0,1.0,4.0,6.0,2.0,17.0,,4.0,,3.0,2.0,5.0,10.0,2.0,,,4.0,,4.0,,4.0,1.0,2.0,,,,2.0,,2.0,3.0,2.0,,,,,,5.0,0.8333333333333334,0.8333333333333334,0.35294117647058826,,0.4,0.3409090909090909,0.3,0.2857142857142857,0.3695652173913043,0.3,0.35714285714285715,1.0,0.08,,,0.07017543859649122,0.18181818181818182,,0.09090909090909091,,0.07692307692307693,,,,0.2857142857142857,0.3333333333333333,0.2727272727272727,0.5,0.5,1.0,0.18181818181818182,0.25,0.25,1.0,0.6,,0.5413250000000001,0.08695652173913043,0.1111111111111111,0.17647058823529413,0.29411764705882354,5.0,5.0,5.0,5.0,1.0,1.0,10.0,0.22727272727272727,0.22727272727272727,22.880000000000003,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,0.2,1.0,0.2,0.25,0.5,0.2,0.2,1.0,0.2,1.0,1.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,1839.0,31,-6.0,57,57,16.0,29,7.0,114,2.0,,9.0,59,2.0,1.0,2.0,3.0,3.0,1.0,16.0,0.1111111111111111,,28.125,0.08695652173913043,0.08333333333333333,,0.16666666666666666,0.2,,0.3,0.45475000000000004,0.3735,13.355555555555556,0.2807017543859649,1.0,,,1.0,1.0,3.0,6.0,5.0,10.0,20.0,,1.0,2.0,2.0,1.0,9.0,6.0,4.0,,,,,,,,,1.0,2.0,1.0,1.0,3.0,,,11.0,2.0,1.0,,1.0,1.0,,9.0,0.6,0.6,0.5555555555555556,,0.5,0.5,,0.5,0.6666666666666666,0.5,0.75,0.3333333333333333,,,,,,,,,,,,1.0,0.5,0.5,0.1,1.0,1.0,1.0,0.6,0.5,0.6,0.6666666666666666,,,,0.18181818181818182,0.2,0.1,0.45,,1.0,2.0,2.0,,2.0,4.0,0.1,,24.8,,,,,,,,,,7.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,4.0,1.0,0.16666666666666666,0.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,2053.0,34,-7.0,63,61,22.0,28,14.0,124,2.0,,10.0,65,3.0,1.0,4.0,4.0,5.0,4.0,22.0,0.1,,14.102564102564102,0.16,0.14814814814814814,,0.2222222222222222,0.2,,0.2,0.45177000000000006,0.3701666666666667,12.309999999999999,0.3492063492063492,1.0,,,1.0,3.0,,5.0,2.0,,4.0,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,0.2,,,0.2,,,0.2,,,1.0,0.029411764705882353,,,0.02564102564102564,,0.1111111111111111,,,0.25,,,,0.5,0.5,0.3,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,7.0,7.0,,4.0,14.0,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,1506.0,25,-4.0,42,45,12.0,20,12.0,87,,,1.0,40,,,2.0,3.0,4.0,3.0,12.0,,,5.454545454545454,0.10526315789473684,0.08695652173913043,,0.2,,,0.5,0.3587,,17.0,0.2857142857142857,,,,,,,1.0,,2.0,2.0,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,0.3333333333333333,,0.5,,0.04,,,0.03571428571428571,,,0.07692307692307693,,0.14285714285714285,,,,,,,,,,0.5,,,,,,,0.3333333333333333,0.5,,1.0,,1.0,1.0,1.0,1.0,,2.0,0.5,,40.7,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,2218.0,37,-6.0,68,67,22.0,38,12.0,135,3.0,,16.0,65,5.0,,6.0,7.0,8.0,2.0,22.0,,,27.5,0.1935483870967742,0.21212121212121213,0.5,,0.17647058823529413,,0.23529411764705882,0.42881250000000004,0.38076,11.3875,0.3235294117647059,2.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,7.0,21.0,1.0,2.0,2.0,4.0,3.0,10.0,10.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,,7.0,2.0,1.0,,1.0,1.0,,10.0,0.7142857142857143,0.8333333333333334,0.4375,0.5,0.6,0.4117647058823529,0.5,0.5,0.525,0.6666666666666666,0.625,0.5,0.029411764705882353,0.5,,0.025,0.1111111111111111,,,,0.1111111111111111,,,1.0,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.5,0.5,0.6666666666666666,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.4928,0.1111111111111111,0.11764705882352941,0.19047619047619047,0.47619047619047616,,1.0,2.0,3.0,,1.0,7.0,0.058823529411764705,,68.0,,,,,,,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,1.0,,1.0,2.0,,,0.058823529411764705,,1.0,,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,1359.0,23,,41,41,10.0,26,10.0,82,4.0,1.0,10.0,36,2.0,2.0,3.0,4.0,8.0,7.0,10.0,0.2,,25.49019607843137,0.17647058823529413,0.15,,0.25,0.4,0.5,0.4,0.42800000000000005,0.39385000000000003,5.340000000000001,0.24390243902439024,1.0,,2.0,2.0,5.0,,1.0,3.0,1.0,7.0,,3.0,,,,,6.0,,,1.0,3.0,,4.0,1.0,1.0,,,2.0,,,2.0,,2.0,2.0,1.0,,,,,,,1.0,1.0,0.3,,,0.3,,,0.3181818181818182,,,,0.125,,0.5,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.09090909090909091,1.0,0.25,,0.25,,0.25,0.25,0.5,0.4,0.6666666666666666,1.0,0.1,,,,0.6666666666666666,,0.4625666666666666,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,,,,,,,2.0,,,,,,2.0,0.4,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1610612750,William Avery,William Avery,1895,MIN,195.0,3,,5,7,,5,,12,,,1.0,4,,,,,,,,,,20.0,,,,,,,,0.3882,,8.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
