EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,DeadBallTurnovers,3SecondViolations,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyFG2M,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyFg2Pct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Offensive Fouls,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,BlockedAtRim,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,on,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,2832.0,47,-15.0,99,97,23,44.0,10,196,1.0,4.0,3.0,1.0,3.0,9.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,19,1.0,1.0,7.0,20.0,101,3.0,3.0,1.0,1.0,3.0,6.0,8.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,9.0,3.0,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,6.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,23,3.0,0.8,0.8,1.0,1.0,1.0,1.0,0.2631578947368421,0.325,0.375,0.41304347826086957,0.5,0.05,0.10526315789473684,0.1111111111111111,0.16666666666666666,23.636363636363633,1.0,0.4,0.17142857142857143,0.05555555555555555,0.1111111111111111,0.08333333333333333,0.1590909090909091,0.0625,0.125,0.05263157894736842,0.09090909090909091,0.13333333333333333,0.2857142857142857,0.16666666666666666,1.0,0.2,0.25,0.25,1.0,0.45,0.3333333333333333,0.375,0.6666666666666666,0.3,0.16666666666666666,0.2,1.0,0.05,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.25,1.0,0.43423999999999996,0.60405,0.44272500000000004,0.13043478260869565,0.13636363636363635,0.3,9.684210526315791,24.3,0.23232323232323232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,1055.0,18,-6.0,40,39,11,33.0,3,79,,1.0,,,,,,,,,,,,1,,,,,41,,,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,,1.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,,11,,,,,,,,,,,,,,1.0,,,9.523809523809524,0.3333333333333333,,0.06666666666666667,,0.5,,0.11764705882352941,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5519,,,,,,,,0.275,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,807.0,13,-1.0,24,25,11,8.0,3,49,2.0,2.0,,1.0,,1.0,,,,,,,2.0,3,,,,4.0,25,,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,11,,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,11.11111111111111,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,1.0,,,0.6666666666666666,,0.47903333333333337,,0.5657,,,0.5,2.6,,0.4583333333333333,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,5152.0,86,-37.0,175,177,49,78.0,22,352,2.0,3.0,1.0,1.0,,3.0,6.0,20.0,,,,,8.0,26,,,7.0,23.0,183,1.0,7.0,,,2.0,6.0,14.0,2.0,,,,1.0,1.0,3.0,2.0,7.0,2.0,11.0,4.0,15.0,8.0,5.0,3.0,1.0,2.0,5.0,,1.0,6.0,9.0,9.0,,4.0,1.0,1.0,1.0,,6.0,49,1.0,0.875,1.0,,,,,0.3076923076923077,0.3076923076923077,0.2857142857142857,0.38333333333333336,0.375,,0.038461538461538464,0.3333333333333333,,17.587939698492463,0.6,0.25,0.10144927536231885,0.043478260869565216,0.11764705882352941,0.04,0.10465116279069768,0.0425531914893617,0.05263157894736842,,,0.13636363636363635,0.11538461538461539,0.2,,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,0.11538461538461539,,,,0.7692307692307693,0.3,0.3,1.0,,,,,1.0,0.14285714285714285,,,0.11538461538461539,,0.3953923076923077,0.6372,0.3962714285714286,0.13793103448275862,0.13793103448275862,0.2608695652173913,14.7,,0.28,3.0,2.0,,,0.047619047619047616,,1.0,2.0,2.0,3.0,2.0,7.0,0.2857142857142857,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.75,0.10526315789473684,0.2,1.0,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,4223.0,70,-28.0,141,142,47,61.0,20,283,2.0,4.0,1.0,1.0,2.0,3.0,4.0,9.0,3.0,6.0,2.0,3.0,8.0,16,3.0,7.0,3.0,28.0,146,3.0,6.0,2.0,3.0,3.0,15.0,10.0,6.0,6.0,6.0,3.0,,1.0,2.0,1.0,5.0,,6.0,3.0,9.0,2.0,,2.0,1.0,1.0,4.0,,1.0,2.0,5.0,6.0,,1.0,,,,,15.0,47,2.0,0.625,0.625,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5,0.5434782608695652,0.6666666666666666,0.5384615384615384,0.6818181818181818,0.30434782608695654,,,,18.404907975460123,0.5,,0.08928571428571429,0.03571428571428571,0.0625,0.047619047619047616,0.08333333333333333,0.03896103896103896,,0.08,0.058823529411764705,0.14285714285714285,0.08695652173913043,0.1111111111111111,,0.17391304347826086,0.5,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,,0.391304347826087,0.4444444444444444,0.4444444444444444,1.0,0.2608695652173913,0.5,0.5,0.6666666666666666,0.25,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.4782608695652174,0.5,0.48577173913043475,0.55695,0.46705555555555556,0.041666666666666664,0.058823529411764705,0.5357142857142857,12.0,24.2,0.3333333333333333,2.0,2.0,,,0.05263157894736842,,1.0,3.0,1.0,2.0,1.0,5.0,0.5,1.0,,2.0,,4.0,,1.0,1.0,,,,2.0,0.6666666666666666,0.5,0.5,,,,0.14285714285714285,1.0,1.0,1.0,3.0,1.0,1.0,0.043478260869565216,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,4324.0,72,-36.0,151,151,38,69.0,19,302,3.0,7.0,,2.0,1.0,5.0,4.0,9.0,2.0,12.0,1.0,6.0,8.0,21,2.0,12.0,5.0,27.0,158,,3.0,1.0,6.0,3.0,10.0,2.0,14.0,6.0,10.0,2.0,2.0,2.0,3.0,1.0,4.0,,5.0,5.0,10.0,3.0,2.0,2.0,2.0,,5.0,1.0,,2.0,5.0,6.0,1.0,2.0,,,,,10.0,38,,0.125,0.125,1.0,0.16666666666666666,0.16666666666666666,0.2,0.38095238095238093,0.3333333333333333,0.3888888888888889,0.37142857142857144,0.45454545454545453,0.36363636363636365,0.09523809523809523,0.2,,23.25581395348837,0.4,,0.07272727272727272,0.05357142857142857,0.07142857142857142,0.08333333333333333,0.07246376811594203,0.0625,,0.08,0.05263157894736842,,0.17391304347826086,,,0.21212121212121213,0.42857142857142855,0.5,,0.15151515151515152,0.2,0.25,,0.2727272727272727,0.4444444444444444,0.4444444444444444,0.25,0.36363636363636365,0.16666666666666666,0.18181818181818182,1.0,,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.5757575757575758,0.2,0.4759661290322581,0.4467999999999999,0.46377777777777773,0.058823529411764705,0.09090909090909091,0.37037037037037035,10.514285714285714,29.683333333333326,0.25165562913907286,1.0,3.0,,0.14285714285714285,,0.16666666666666666,2.0,2.0,15.0,20.0,6.0,45.0,0.6666666666666666,1.0,,,,3.0,,5.0,4.0,1.0,,1.0,1.0,,0.5,0.5,0.06666666666666667,0.2,,0.1111111111111111,,3.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.058823529411764705,0.3333333333333333,1.0,,,,,,,,True,,,,,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,1839.0,31,-23.0,66,68,9,36.0,8,134,2.0,3.0,1.0,1.0,,,,,,4.0,,,2.0,3,1.0,7.0,2.0,9.0,71,1.0,1.0,,,,2.0,4.0,,3.0,4.0,,,,,,4.0,1.0,5.0,,5.0,1.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,1.0,,1.0,1.0,2.0,9,,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.6666666666666666,0.35,1.0,0.4090909090909091,1.0,0.7,,,,16.216216216216218,1.0,0.14285714285714285,0.14285714285714285,,,,0.13333333333333333,,,,,,0.1,,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.4,,,,0.5,1.0,,,1.0,,0.60549,0.6991,0.5471,0.09090909090909091,0.25,0.2222222222222222,,24.17142857142857,0.13636363636363635,1.0,,,,0.375,,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,0.3,0.5,,,,,,,1.0,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,True,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,457.0,8,-5.0,15,14,4,11.0,2,29,,2.0,2.0,1.0,,,,,,,,,,2,,,,,14,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,1.0,,,1.0,3.0,,,,2.0,,2.0,1.0,,4,1.0,,,,,,,,,,,,,,,,16.666666666666668,,,,0.16666666666666666,0.5,0.3333333333333333,0.14285714285714285,0.2222222222222222,,0.5,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.6107,0.613,0.613,,,,,,0.26666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,True,,,,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,1626.0,27,-12.0,56,58,14,16.0,5,114,,1.0,1.0,,2.0,2.0,,1.0,1.0,4.0,,2.0,2.0,4,1.0,4.0,4.0,11.0,60,1.0,,,2.0,3.0,3.0,4.0,,3.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,,1.0,,,,,10.0,,3.0,1.0,1.0,1.0,,3.0,14,,1.0,1.0,1.0,0.25,,0.25,0.5,0.4375,,0.4230769230769231,0.3,0.5,,,,22.22222222222222,1.0,1.0,0.09523809523809523,0.05555555555555555,0.14285714285714285,0.08333333333333333,0.10714285714285714,0.06666666666666667,0.125,,0.08333333333333333,0.25,,,,0.125,,,,0.25,1.0,1.0,1.0,0.125,,,,0.5,0.25,0.25,1.0,1.0,,1.0,,0.625,0.25,0.441725,,0.405,0.2727272727272727,0.42857142857142855,0.2727272727272727,7.825,24.575,0.25,1.0,,,,0.1111111111111111,0.2,,,1.0,2.0,1.0,5.0,,,,,1.0,1.0,,1.0,1.0,,,,2.0,,,0.25,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,2146.0,36,-27.0,71,72,24,25.0,14,143,1.0,3.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,12,1.0,6.0,4.0,15.0,80,1.0,4.0,1.0,1.0,,5.0,6.0,2.0,3.0,4.0,1.0,,1.0,,,3.0,1.0,4.0,1.0,5.0,1.0,,,,,1.0,,,3.0,6.0,6.0,,3.0,1.0,,1.0,,5.0,24,2.0,0.75,0.75,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.3055555555555556,0.5,0.35714285714285715,0.5,0.3333333333333333,,,,25.58139534883721,,0.25,0.11538461538461539,,,0.08333333333333333,0.08823529411764706,0.022222222222222223,,,0.1111111111111111,,0.18181818181818182,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.25,0.25,,0.2777777777777778,0.4,0.4,1.0,0.2222222222222222,0.25,0.25,1.0,0.3333333333333333,0.4,0.2,1.0,0.5,0.25,0.4782305555555555,,0.56045,0.14285714285714285,0.2,0.3333333333333333,10.541666666666666,24.45,0.3380281690140845,1.0,1.0,,,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.5,,,,3.0,,,,,1.0,,,,0.5,0.5,,,,0.2,2.0,2.0,2.0,,,1.0,0.1111111111111111,0.6666666666666666,1.0,1.0,,1.0,,,,,0.5,0.16666666666666666,,,0.5,1.0,,1.0,,,,0.5,,True,,,,,,,
