EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyFG2M,PtsAssisted2s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefTwoPtRebounds,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,Corner3Assists,OffTwoPtRebounds,OffRebounds,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SelfOReb,SelfORebPct,OffThreePtRebounds,Technical Free Throw Trips,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,DefAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffCorner3ReboundPct,on,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,LongMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,842.0,14,-14,31,26,18,8,1,57,1.0,1.0,1.0,2.0,1.0,1.0,2,2.0,1.0,3,27,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,18,0.5,0.25,0.375,0.5,0.5,1.0,21.875,0.6666666666666666,0.4,0.14285714285714285,0.25,1.0,0.25,1.0,1.0,0.25,0.5,0.5,0.75,0.40338749999999995,0.34762499999999996,0.25,0.5,3.15,29.8,0.5806451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,2342.0,39,-22,75,71,48,27,5,146,,2.0,4.0,4.0,3.0,4.0,10,7.0,3.0,23,86,3.0,4.0,8.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,3.0,1.0,2.0,48,0.4,0.5882352941176471,0.6388888888888888,0.4117647058823529,,,24.390243902439025,0.5,0.09090909090909091,0.02631578947368421,0.14285714285714285,,0.11764705882352941,,,0.23529411764705882,0.23529411764705882,0.42857142857142855,0.5294117647058824,0.45776562499999995,0.46245833333333336,0.1111111111111111,0.18181818181818182,10.65,25.67142857142857,0.64,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,12.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,5.0,1.0,0.5714285714285714,0.25,0.5714285714285714,0.21428571428571427,0.3125,0.75,0.75,0.23529411764705882,0.25,0.25,0.17647058823529413,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.25,0.4416,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1610612759,Sean Elliott,Sean Elliott,251,SAS,2278.0,38,-22,69,67,22,31,6,136,1.0,2.0,,,,2.0,5,4.0,,13,94,4.0,,2.0,,,,3.0,3.0,2.0,,2.0,,,2.0,1.0,2.0,3.0,,,,22,0.4,0.7222222222222222,0.7222222222222222,0.4444444444444444,,,14.473684210526315,1.0,,0.1,,,0.2222222222222222,0.5,0.5,,,,0.6666666666666666,0.516661111111111,0.50545,,,11.16,23.0,0.3188405797101449,2.0,,1.0,3.0,3.0,4.0,,,,,3.0,,,,2.0,9.0,,2.0,3.0,1.0,,7.0,,,2.0,1.0,0.75,,0.75,0.25,0.25,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.75,0.75,1.0,,,,,0.5,,,,,0.15384615384615385,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.12,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,1594.0,27,-27,53,49,31,19,4,102,,,2.0,4.0,3.0,5.0,7,4.0,,13,71,7.0,3.0,8.0,4.0,1.0,,,1.0,,,,,,,,,,,,,31,0.7142857142857143,0.5909090909090909,0.5909090909090909,0.36363636363636365,0.14285714285714285,0.5,19.29824561403509,,,,,,,,,0.18181818181818182,0.36363636363636365,0.3,0.36363636363636365,0.4070409090909091,0.398395,,,15.814285714285717,24.65,0.5849056603773585,,1.0,4.0,5.0,,,,,1.0,,1.0,,1.0,,13.0,,1.0,1.0,2.0,,,5.0,1.0,,13.0,,0.25,0.3333333333333333,0.25,0.65,0.65,0.5,1.0,0.45454545454545453,0.8,0.8,,,,,0.25,0.25,,,,,,0.25,0.35003333333333336,1.0,,5.0,2.0,1.0,,1.0,,,,,,0.2,0.2,0.7142857142857143,,,0.25,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05263157894736842,0.04,0.1111111111111111,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,4485.0,75,-37,140,133,79,62,14,273,2.0,6.0,5.0,,,5.0,15,,4.0,14,176,5.0,,4.0,,1.0,,9.0,14.0,,,,1.0,,1.0,1.0,4.0,12.0,8.0,,3.0,79,0.3333333333333333,0.3333333333333333,0.3684210526315789,,0.06666666666666667,0.2,12.738853503184712,,,0.140625,,,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.4,0.4638266666666667,0.528,0.16666666666666666,0.16666666666666666,7.766666666666667,,0.5642857142857143,3.0,1.0,2.0,4.0,,,,,,,,,,1.0,3.0,,,1.0,3.0,1.0,,8.0,1.0,,3.0,,,,,0.2,0.25,0.2,0.25,0.26666666666666666,0.5,0.5,,,,,,,,,0.6,,,,0.66795,0.21428571428571427,,1.0,6.0,2.0,1.0,,9.0,1.0,1.0,1.0,1.0,0.6,0.75,0.2,0.1875,0.17857142857142858,0.5,,,1.0,2.0,2.0,,1.0,3.0,5.0,1.0,0.5,0.5,0.3333333333333333,0.06521739130434782,0.046875,0.05263157894736842,,0.14285714285714285,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.07692307692307693,0.07142857142857142,0.3076923076923077,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,1473.0,25,-30,50,46,37,23,4,96,1.0,1.0,2.0,,,1.0,5,1.0,2.0,4,68,3.0,1.0,,,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,,,37,0.2,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.4,1.0,16.666666666666664,0.5,0.2,0.15,0.2857142857142857,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.4132583333333333,0.4414125,,,9.84,22.3,0.74,1.0,,,2.0,,1.0,,1.0,,,,,,2.0,4.0,,,,1.0,,,3.0,1.0,,4.0,,,,,0.25,0.4,,,0.3333333333333333,,,0.16666666666666666,,,,,,,,0.25,0.25,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.1,0.1111111111111111,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,0.05555555555555555,0.041666666666666664,0.14285714285714285,,,,,,,,,1.0,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,1610612759,Derek Anderson,Derek Anderson,1507,SAS,1706.0,28,-6,47,47,27,25,7,94,2.0,5.0,2.0,6.0,3.0,3.0,10,7.0,1.0,10,61,8.0,4.0,6.0,6.0,2.0,,1.0,2.0,,,,1.0,,1.0,1.0,,2.0,3.0,,1.0,27,0.3,0.2647058823529412,0.2777777777777778,0.4117647058823529,0.2,,33.92857142857142,,,0.041666666666666664,,,0.29411764705882354,0.4,0.6666666666666666,0.11764705882352941,0.35294117647058826,0.25,0.7058823529411765,0.5283058823529411,0.48742083333333336,0.05555555555555555,0.09090909090909091,6.75,24.75714285714286,0.574468085106383,3.0,,1.0,3.0,,1.0,,1.0,1.0,,1.0,,1.0,,7.0,3.0,1.0,1.0,2.0,,,5.0,1.0,1.0,7.0,1.0,0.14285714285714285,0.25,0.14285714285714285,0.2916666666666667,0.2916666666666667,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.058823529411764705,,,,0.16666666666666666,0.16666666666666666,1.0,,0.25,0.08333333333333333,,0.16666666666666666,,0.7,1.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,0.25,0.05,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,0.04,,0.3333333333333333,,,,,,,,,,,,0.1,,,,,,,1.0,1.0,0.4,0.1111111111111111,0.14285714285714285,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,1696.0,28,-13,55,51,36,24,8,106,,,,1.0,,,1,5.0,,6,72,,4.0,,1.0,,,2.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,36,,0.5,0.5,0.8333333333333334,,,10.769230769230768,1.0,,0.09523809523809523,,,,,,,0.16666666666666666,,0.8333333333333334,0.5562416666666666,0.5695874999999999,,,18.5,23.560000000000002,0.6545454545454545,,,,1.0,2.0,4.0,2.0,4.0,,,2.0,1.0,2.0,,6.0,6.0,,,,,,,1.0,1.0,6.0,1.0,0.4,0.5,0.4,0.75,0.75,,,0.16666666666666666,,,0.6666666666666666,0.5,0.5,1.0,,,,,,1.0,0.5,,,1.0,,,,,,,2.0,,,,,,,,0.13333333333333333,,,,,,,,,,2.0,2.0,,,,,0.125,0.07692307692307693,0.14285714285714285,,,,,,,,,,,0.25,,0.25,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,1988.0,33,-11,63,60,27,23,5,123,,1.0,1.0,,,4.0,7,,,8,74,2.0,,2.0,,,,,,2.0,,,1.0,2.0,3.0,1.0,5.0,6.0,,,,27,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,,14.925373134328357,0.6666666666666666,,,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,0.38834285714285716,0.32675,,,14.471428571428572,,0.42857142857142855,,,4.0,5.0,,,,,,,,,,,4.0,,,4.0,6.0,,1.0,14.0,2.0,1.0,4.0,,,,,1.0,1.0,,,0.7142857142857143,0.8,0.8,,,,,,,,,,,,,,0.5,,2.0,6.0,2.0,,3.0,,,,,,0.75,0.75,1.0,,,0.75,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1342.0,22,3,41,42,26,21,5,83,4.0,5.0,5.0,,,10.0,14,,5.0,25,51,8.0,,10.0,,,1.0,8.0,9.0,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,3.0,10.0,2.0,4.0,26,0.7142857142857143,0.7142857142857143,0.6944444444444444,,,,44.68085106382979,0.3333333333333333,1.0,0.4,1.0,,0.35714285714285715,0.8,0.8,0.35714285714285715,,,0.35714285714285715,0.44335,0.35295,0.25,0.25,8.57857142857143,,0.6341463414634146,1.0,4.0,2.0,4.0,,,,,,,,,,3.0,13.0,,,1.0,4.0,,,11.0,,,13.0,,,,,0.625,0.5909090909090909,0.8,0.8,0.2857142857142857,0.5,0.5,,,,,,,,,0.125,,,,0.40173333333333333,0.52,1.0,5.0,10.0,3.0,1.0,1.0,7.0,,,,2.0,0.5,0.5555555555555556,0.625,0.3684210526315789,0.42857142857142855,0.5,1.0,,3.0,3.0,6.0,,2.0,1.0,1.0,,1.0,1.0,1.0,0.09090909090909091,0.0625,,,0.24,2.0,2.0,2.0,,,,2.0,,0.14285714285714285,,0.375,0.5,0.5,0.6666666666666666,1.0,,,,,,,,,0.25,,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
