EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,Corner3Assists,2pt And 1 Free Throw Trips,PenaltyFg2Pct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Technical Free Throw Trips,BlockedArc3,3SecondViolations,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on
109,1610612747,Robert Horry,Robert Horry,109,LAL,18402.0,307,77.0,569,570,164.0,186.0,87,1139,6.0,12.0,2.0,6.0,1.0,1.0,7.0,1.0,8.0,8.0,18.0,1.0,2.0,1.0,3.0,6.0,20.0,3.0,5.0,8.0,27.0,14.0,38.0,6.0,64.0,573,2.0,9.0,1.0,2.0,7.0,3.0,4.0,8.0,4.0,16.0,10.0,6.0,39.0,3.0,2.0,20.0,6.0,1.0,22.0,5.0,27.0,5.0,15.0,5.0,2.0,59.0,5.0,15.0,1.0,6.0,24.0,7.0,37.0,21.0,58.0,3.0,14.0,5.0,9.0,9.0,4.0,6.0,7.0,3.0,1.0,16.0,4.0,1.0,19.0,42.0,2.0,2.0,14.0,2.0,5.0,10.0,1.0,5.0,1.0,1.0,4.0,11.0,6.0,1.0,16.0,164.0,2.0,0.625,0.7142857142857143,0.9285714285714286,0.3684210526315789,0.5,0.5,0.3684210526315789,0.2962962962962963,0.2222222222222222,0.4461538461538462,0.3181818181818182,0.5454545454545454,0.4444444444444444,0.3181818181818182,0.5333333333333333,0.5846153846153846,0.037037037037037035,0.08333333333333333,13.233082706766917,0.5625,0.35,0.030303030303030304,0.0995850622406639,0.08108108108108109,0.0967741935483871,0.07462686567164178,0.09900990099009901,0.07936507936507936,0.09375,0.08139534883720931,0.05714285714285714,0.058823529411764705,0.125,0.08620689655172414,0.09782608695652174,0.10989010989010989,0.0784313725490196,0.18181818181818182,0.07142857142857142,0.5454545454545454,0.18461538461538463,0.5,0.5454545454545454,0.6666666666666666,0.1076923076923077,0.14285714285714285,0.14285714285714285,0.12307692307692308,0.125,0.125,1.0,0.27692307692307694,0.4444444444444444,0.4444444444444444,1.0,0.3076923076923077,0.3,0.3,0.8333333333333334,0.5454545454545454,0.3333333333333333,0.5,0.18181818181818182,0.5,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.45454545454545453,0.6,0.7692307692307693,0.3,0.5121846153846155,0.4968,0.49306363636363637,0.029850746268656716,0.06896551724137931,0.109375,0.25,7.362962962962962,24.402631578947368,0.28822495606326887,,,,,,,,,,,,,,,,,,,,,,,,,,True
166,1610612747,Ron Harper,Ron Harper,166,LAL,1788.0,30,22.0,57,56,32.0,40.0,3,113,3.0,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,4.0,5.0,1.0,2.0,2.0,13.0,59,,,,,,4.0,1.0,1.0,2.0,11.0,8.0,,3.0,,,1.0,,,2.0,1.0,3.0,,,2.0,,7.0,,,,,5.0,,5.0,,5.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,11.0,32.0,1.0,1.0,1.0,1.0,0.5,,1.0,0.5,0.8,,0.7857142857142857,,0.9,0.8125,,0.9166666666666666,0.2857142857142857,,,15.0,,,,0.19230769230769232,,,,0.15625,,,,,,,0.3333333333333333,0.09090909090909091,0.2222222222222222,,,,1.0,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,0.4,0.2,1.0,,,0.7142857142857143,,0.50415,,0.49750999999999995,0.14285714285714285,0.2,,0.8461538461538461,4.88,23.299999999999997,0.5614035087719298,2.0,3.0,1.0,1.0,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,True
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,5677.0,95,13.0,180,180,51.0,60.0,27,360,2.0,3.0,,,,1.0,2.0,,3.0,,2.0,,,,,4.0,7.0,1.0,2.0,3.0,8.0,4.0,9.0,1.0,19.0,185,,,,,,,1.0,2.0,1.0,4.0,2.0,4.0,12.0,,,7.0,4.0,,6.0,2.0,8.0,1.0,2.0,4.0,,18.0,,1.0,,1.0,3.0,,4.0,1.0,5.0,,9.0,6.0,3.0,3.0,1.0,3.0,3.0,,,6.0,,1.0,5.0,10.0,,1.0,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,,4.0,51.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,,0.5,0.4444444444444444,0.375,,0.5294117647058824,,0.75,0.5277777777777778,,0.6666666666666666,0.5294117647058824,,,11.594202898550726,0.5,,,0.045454545454545456,0.017543859649122806,0.06666666666666667,,0.04938271604938271,0.014084507042253521,,,0.0625,,,,0.03571428571428571,0.08695652173913043,,0.25,,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.11764705882352941,0.5,0.5,0.17647058823529413,,,,0.11764705882352941,,,,0.4117647058823529,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,,1.0,0.5,0.7058823529411765,0.5714285714285714,0.5016823529411765,,0.470925,,,,0.21052631578947367,8.912500000000001,25.300000000000004,0.2833333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,14122.0,235,44.0,457,455,118.0,159.0,57,912,8.0,19.0,1.0,2.0,5.0,4.0,11.0,1.0,4.0,1.0,1.0,,,1.0,1.0,9.0,23.0,2.0,5.0,13.0,34.0,10.0,24.0,6.0,62.0,450,1.0,5.0,1.0,2.0,5.0,9.0,3.0,6.0,3.0,20.0,18.0,8.0,30.0,,2.0,23.0,9.0,7.0,23.0,11.0,34.0,6.0,12.0,10.0,1.0,79.0,3.0,6.0,,8.0,22.0,5.0,35.0,9.0,44.0,1.0,10.0,3.0,7.0,10.0,3.0,10.0,4.0,,,14.0,1.0,2.0,17.0,29.0,,,9.0,4.0,1.0,1.0,,,,,1.0,1.0,,,20.0,118.0,3.0,0.6923076923076923,0.75,1.0,0.4166666666666667,0.5,0.5,0.4166666666666667,0.38235294117647056,0.2,0.4827586206896552,0.35714285714285715,0.5666666666666667,0.5,0.35714285714285715,0.5882352941176471,0.41379310344827586,0.20588235294117646,0.2631578947368421,14.615384615384615,0.7142857142857143,0.45454545454545453,,0.12429378531073447,0.041379310344827586,0.1509433962264151,0.0625,0.13043478260869565,0.046632124352331605,0.044444444444444446,0.05970149253731343,,0.05405405405405406,0.09090909090909091,0.12244897959183673,0.1267605633802817,0.12280701754385964,0.18181818181818182,,0.04,,0.3275862068965517,0.42105263157894735,0.5714285714285714,0.75,0.1896551724137931,0.36363636363636365,0.4444444444444444,0.06896551724137931,0.25,0.25,1.0,0.017241379310344827,1.0,1.0,1.0,0.39655172413793105,0.391304347826087,0.391304347826087,1.0,0.2857142857142857,0.5,,,,,0.3333333333333333,0.06666666666666667,1.0,0.3333333333333333,0.4,0.7413793103448276,0.391304347826087,0.5093827586206896,0.45067857142857143,0.45705666666666667,0.06557377049180328,0.10810810810810811,0.08064516129032258,0.3225806451612903,4.779411764705881,24.912500000000005,0.25820568927789933,1.0,4.0,5.0,1.0,0.4444444444444444,0.5,0.2,1.0,2.0,1.0,0.18181818181818182,0.2857142857142857,0.5,1.0,,,,,,,,,,,,True
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,40561.0,676,186.0,1296,1291,343.0,354.0,195,2587,123.0,167.0,42.0,48.0,47.0,68.0,177.0,,,,,,,,,,,,,191.0,344.0,,,105.0,487.0,1252,49.0,64.0,,,125.0,80.0,,,38.0,140.0,246.0,136.0,,,78.0,,,20.0,34.0,17.0,51.0,14.0,26.0,3.0,5.0,119.0,17.0,69.0,5.0,28.0,120.0,8.0,156.0,91.0,247.0,17.0,7.0,4.0,3.0,22.0,3.0,12.0,35.0,10.0,2.0,57.0,7.0,13.0,27.0,55.0,10.0,15.0,200.0,93.0,17.0,37.0,1.0,20.0,,2.0,15.0,38.0,26.0,1.0,140.0,343.0,5.0,0.643979057591623,0.8092105263157895,,,,,,0.5552325581395349,0.765625,0.5552325581395349,0.765625,0.6375,0.5599078341013825,0.702247191011236,0.5932203389830508,,0.05813953488372093,0.0658682634730539,32.430647291941874,0.38596491228070173,0.2222222222222222,0.06578947368421052,0.22641509433962265,0.14935064935064934,0.2014388489208633,0.14166666666666666,0.22122571001494767,0.14776632302405499,0.2196969696969697,0.10628019323671498,0.14634146341463414,0.15463917525773196,0.08695652173913043,0.19083969465648856,0.24479166666666666,0.2318840579710145,0.2018348623853211,0.2,0.12781954887218044,0.6842105263157895,0.48546511627906974,0.7365269461077845,0.7884615384615384,0.6178861788617886,0.5145348837209303,0.384180790960452,0.40476190476190477,,,,,,,,,,,,,0.75,0.875,0.09523809523809523,,,,0.5875,,,,,0.48546511627906974,,0.4861104651162791,0.5405814814814814,0.5149475,0.22302158273381295,0.22302158273381295,0.25667351129363447,0.2874743326488706,4.079069767441862,,0.2646604938271605,37.0,51.0,3.0,20.0,0.6375,0.6911764705882353,0.7872340425531915,,,1.0,0.05084745762711865,,,,27.0,1.0,1.0,12.0,,,,,,,,True
296,1610612747,Rick Fox,Rick Fox,296,LAL,31410.0,524,155.0,1009,1005,274.0,251.0,159,2014,29.0,42.0,3.0,5.0,10.0,5.0,12.0,2.0,9.0,6.0,16.0,1.0,1.0,2.0,7.0,10.0,34.0,5.0,14.0,36.0,63.0,16.0,50.0,23.0,143.0,963,5.0,7.0,1.0,4.0,13.0,16.0,7.0,21.0,10.0,49.0,40.0,32.0,36.0,12.0,2.0,33.0,10.0,4.0,47.0,9.0,56.0,4.0,25.0,13.0,9.0,121.0,4.0,5.0,2.0,11.0,41.0,8.0,60.0,11.0,71.0,,29.0,19.0,10.0,20.0,9.0,16.0,15.0,4.0,,35.0,5.0,6.0,21.0,45.0,1.0,3.0,26.0,8.0,4.0,7.0,,4.0,,3.0,,7.0,5.0,,49.0,274.0,3.0,0.5555555555555556,0.5714285714285714,0.75,0.32,0.25,0.3333333333333333,0.32653061224489793,0.5714285714285714,0.7142857142857143,0.5309734513274337,0.5909090909090909,0.527027027027027,0.572,0.5909090909090909,0.5697674418604651,0.4424778761061947,0.06349206349206349,0.09523809523809523,13.45668629100084,0.5714285714285714,0.27586206896551724,0.03076923076923077,0.1,0.013477088948787063,0.10891089108910891,0.0425531914893617,0.10176125244618395,0.01935483870967742,0.009615384615384616,0.011834319526627219,0.02040816326530612,0.05263157894736842,,0.04,0.09027777777777778,0.14457831325301204,0.13924050632911392,,,0.7142857142857143,0.37168141592920356,0.6904761904761905,0.7631578947368421,0.5517241379310345,0.10619469026548672,0.4166666666666667,0.4166666666666667,0.07964601769911504,0.2222222222222222,0.2222222222222222,0.5,0.1415929203539823,0.375,0.375,0.8333333333333334,0.3008849557522124,0.29411764705882354,0.29411764705882354,0.7,0.45454545454545453,0.6,0.6666666666666666,0.09090909090909091,1.0,1.0,0.2702702702702703,0.1891891891891892,0.2857142857142857,0.3783783783783784,0.35714285714285715,0.8141592920353983,0.30303030303030304,0.5424410714285715,0.5257277777777778,0.5081864864864866,0.0743801652892562,0.11428571428571428,0.09090909090909091,0.34265734265734266,4.688888888888888,25.536000000000005,0.27155599603567887,8.0,9.0,5.0,1.0,0.5625,0.6,0.8,,3.0,2.0,,0.2727272727272727,,,,,,,1.0,1.0,0.0196078431372549,,,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,37257.0,621,187.0,1183,1177,307.0,303.0,185,2360,52.0,83.0,10.0,18.0,18.0,43.0,96.0,37.0,100.0,1.0,1.0,,,,,7.0,23.0,3.0,9.0,132.0,279.0,8.0,24.0,89.0,377.0,1139,19.0,37.0,2.0,4.0,49.0,64.0,3.0,9.0,31.0,98.0,102.0,162.0,21.0,3.0,16.0,22.0,7.0,27.0,66.0,21.0,87.0,17.0,39.0,18.0,9.0,195.0,2.0,20.0,,17.0,62.0,1.0,80.0,22.0,102.0,6.0,23.0,13.0,10.0,31.0,1.0,17.0,15.0,14.0,,46.0,1.0,9.0,18.0,47.0,1.0,7.0,109.0,45.0,7.0,10.0,1.0,3.0,,1.0,6.0,11.0,6.0,,98.0,307.0,3.0,0.38636363636363635,0.4112903225806452,0.875,0.3333333333333333,0.5,0.3333333333333333,0.34782608695652173,0.4731182795698925,0.5135135135135135,0.4752475247524752,0.5365853658536586,0.4589041095890411,0.5286532951289399,0.5581395348837209,0.5393258426966292,0.07920792079207921,0.0967741935483871,0.13253012048192772,28.4992784992785,0.6739130434782609,0.03125,,0.1257606490872211,0.046511627906976744,0.13385826771653545,0.019801980198019802,0.12741935483870967,0.04143126177024482,0.08064516129032258,0.042328042328042326,0.017094017094017096,0.012195121951219513,0.05263157894736842,0.08264462809917356,0.15730337078651685,0.12371134020618557,0.1111111111111111,0.21428571428571427,0.044444444444444446,0.5454545454545454,0.2739273927392739,0.6265060240963856,0.7222222222222222,0.36538461538461536,0.31683168316831684,0.4479166666666667,0.524390243902439,0.33003300330033003,0.37,0.37755102040816324,0.3783783783783784,0.0033003300330033004,1.0,1.0,1.0,0.07590759075907591,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.43902439024390244,0.5555555555555556,0.3,,,,0.2465753424657534,,,0.1232876712328767,0.3333333333333333,0.35313531353135313,0.3181818181818182,0.4625468543046357,0.4884984848484849,0.44308749999999997,0.13157894736842105,0.14150943396226415,0.129973474801061,0.259946949602122,9.577060931899641,26.38333333333333,0.2595097210481826,12.0,29.0,4.0,6.0,0.453125,0.4186046511627907,0.6666666666666666,2.0,4.0,3.0,0.14583333333333334,0.0975609756097561,0.5,1.0,5.0,11.0,1.0,,1.0,,,0.02,,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,31357.0,523,155.0,1001,998,263.0,252.0,154,1999,10.0,17.0,1.0,3.0,4.0,5.0,20.0,19.0,40.0,7.0,8.0,,,2.0,3.0,22.0,51.0,9.0,21.0,34.0,77.0,29.0,59.0,23.0,178.0,950,3.0,7.0,1.0,1.0,11.0,15.0,11.0,24.0,9.0,52.0,32.0,36.0,75.0,12.0,4.0,51.0,22.0,7.0,41.0,4.0,45.0,1.0,16.0,16.0,9.0,94.0,,5.0,,18.0,27.0,2.0,47.0,5.0,52.0,2.0,21.0,6.0,15.0,9.0,1.0,3.0,3.0,6.0,,12.0,1.0,3.0,13.0,42.0,,,31.0,12.0,5.0,,1.0,,,,,1.0,1.0,,52.0,263.0,8.0,0.47058823529411764,0.5,0.8620689655172413,0.4915254237288136,1.0,0.4583333333333333,0.4915254237288136,0.44155844155844154,0.42857142857142855,0.5698529411764706,0.5625,0.5512820512820513,0.5933333333333334,0.6111111111111112,0.5909090909090909,0.4338235294117647,0.09090909090909091,0.23529411764705882,13.728813559322033,0.75,0.06896551724137931,,0.06398104265402843,0.013368983957219251,0.16216216216216217,,0.08442776735459662,0.010683760683760684,0.019230769230769232,0.017857142857142856,,,,0.04807692307692308,0.047619047619047616,0.08771929824561403,0.14942528735632185,0.20833333333333334,0.031746031746031744,1.0,0.125,0.5882352941176471,0.7692307692307693,0.4,0.14705882352941177,0.25,0.29411764705882354,0.29411764705882354,0.475,0.475,0.631578947368421,0.058823529411764705,0.875,0.875,1.0,0.375,0.43137254901960786,0.44,0.8181818181818182,0.375,0.3333333333333333,,,,,0.10256410256410256,0.07692307692307693,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.5588235294117647,0.43137254901960786,0.4886059259259259,0.5383249999999999,0.4942858974358974,0.08275862068965517,0.13953488372093023,0.06179775280898876,0.29213483146067415,12.618181818181819,25.116949152542375,0.2627372627372627,4.0,5.0,3.0,3.0,0.3333333333333333,,1.0,1.0,1.0,2.0,0.15,0.125,1.0,1.0,2.0,,1.0,,,,,,1.0,0.01694915254237288,0.0196078431372549,True
1904,1610612747,Devean George,Devean George,1904,LAL,505.0,8,-17.0,18,17,3.0,11.0,2,35,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,27,,,,,,,1.0,1.0,,3.0,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.25,,1.5,1.25,,1.5,0.5,,,10.526315789473685,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.47955000000000003,,0.3153,,,,0.6,,24.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True
270,1610612747,Horace Grant,Horace Grant,270,LAL,21491.0,358,105.0,702,699,160.0,154.0,105,1401,18.0,38.0,6.0,16.0,8.0,5.0,14.0,11.0,31.0,,,,,,,,,,,34.0,83.0,,,22.0,90.0,659,7.0,19.0,,,21.0,16.0,,,9.0,25.0,50.0,18.0,,,14.0,,,10.0,13.0,3.0,16.0,2.0,5.0,3.0,5.0,35.0,4.0,29.0,,11.0,35.0,4.0,50.0,33.0,83.0,3.0,13.0,7.0,6.0,4.0,1.0,3.0,7.0,1.0,1.0,11.0,3.0,1.0,20.0,33.0,1.0,1.0,30.0,11.0,4.0,12.0,,3.0,,2.0,7.0,12.0,10.0,,25.0,160.0,2.0,0.7352941176470589,0.9259259259259259,,,,,,0.40963855421686746,0.3684210526315789,0.40963855421686746,0.3684210526315789,0.5,0.45918367346938777,0.4375,0.5681818181818182,,0.12048192771084337,0.18421052631578946,13.27649208282582,0.36363636363636365,0.26666666666666666,,0.125,0.10740740740740741,0.14102564102564102,0.08,0.12849162011173185,0.103125,0.18181818181818182,0.06722689075630252,0.10588235294117647,0.06818181818181818,0.16666666666666666,0.11428571428571428,0.07291666666666667,0.17543859649122806,0.1206896551724138,0.2,0.07692307692307693,0.8333333333333334,0.4578313253012048,0.47368421052631576,0.5806451612903226,0.6111111111111112,0.1686746987951807,0.35714285714285715,0.4166666666666667,0.37349397590361444,0.3548387096774194,0.36666666666666664,1.0,,,,,,,,,0.8421052631578947,0.375,,,,,0.5,,,,,0.4578313253012048,,0.4723746987951807,0.511711111111111,0.47583125,0.11702127659574468,0.11702127659574468,0.23333333333333334,0.2777777777777778,7.8578313253012055,,0.22792022792022792,4.0,8.0,1.0,,0.5,0.6,0.5,,,2.0,0.14285714285714285,,,,7.0,,,,,,,0.03225806451612903,,,,True
