EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedAtRim,DefCorner3ReboundPct,on,OffAtRimReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,75.0,1,1,2,2,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
440,1610612754,Zan Tabak,Zan Tabak,440,IND,459.0,8,-4,15,15,,,3.0,30,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,14,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,21.05263157894737,,,,0.09090909090909091,,1.0,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3971,0.4235,,,,,,7.375,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,,True,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1074.0,18,4,32,32,12.0,7.0,10.0,64,2.0,4.0,,,,2.0,,,,1.0,,,,1.0,2.0,,,2.0,5.0,1.0,2.0,1.0,8.0,34,,,,,,,2.0,,,,4.0,,3.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,12.0,,1.0,1.0,1.0,0.5,0.5,0.4,,,0.5,,,0.5714285714285714,,,0.2857142857142857,0.2,,,19.047619047619047,1.0,,0.17647058823529413,0.05555555555555555,,,0.14285714285714285,0.047619047619047616,,,0.2857142857142857,0.14285714285714285,,0.3333333333333333,0.5714285714285714,0.5,0.6666666666666666,1.0,,,,,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,1.0,,,0.8571428571428571,0.5,0.4461142857142857,,0.36285,0.14285714285714285,0.2,,,4.220000000000001,25.5,0.375,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,False,0.25,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,892.0,15,-2,29,29,11.0,6.0,8.0,58,,1.0,,,,1.0,,3.0,,,,,,,2.0,,2.0,,4.0,,2.0,1.0,1.0,34,,1.0,,,,,1.0,2.0,,,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,2.0,,1.0,,,,,,11.0,,,,,,,,,,,,,0.07142857142857142,,,0.3333333333333333,0.5,0.3333333333333333,,18.91891891891892,,,0.07142857142857142,0.07142857142857142,,,0.0625,0.058823529411764705,0.1111111111111111,,,0.2,,,0.16666666666666666,,,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.6666666666666666,0.5,,0.37978999999999996,0.4219,0.349925,0.14285714285714285,0.2,,,9.075,33.900000000000006,0.3793103448275862,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,
365,1610612754,Derrick McKey,Derrick McKey,365,IND,610.0,10,-2,16,20,8.0,12.0,4.0,36,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,20,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,3.0,,3.0,2.0,5.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,1.0,,,5.0,,,0.25,0.14285714285714285,,0.5,0.25,0.2222222222222222,0.5,0.5,0.4,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,0.337,0.337,0.337,,,,,2.8,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1486.0,25,5,44,46,16.0,15.0,11.0,90,1.0,1.0,,,,,1.0,5.0,4.0,8.0,1.0,1.0,,,1.0,,1.0,6.0,14.0,1.0,2.0,7.0,22.0,46,,2.0,,2.0,2.0,3.0,7.0,1.0,5.0,11.0,6.0,6.0,3.0,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,2.0,1.0,,1.0,,2.0,,,,,,,7.0,1.0,2.0,1.0,2.0,2.0,2.0,11.0,16.0,,0.5,0.5,1.0,0.5,0.5,0.42857142857142855,,0.42857142857142855,0.46875,,0.375,0.5555555555555556,0.3333333333333333,0.55,0.125,,,,36.36363636363636,1.0,,0.037037037037037035,,0.25,,0.06451612903225806,,,,,0.08333333333333333,0.3333333333333333,,0.0625,1.0,1.0,1.0,0.3125,0.2,0.2,,0.5,0.5,0.5,0.5,0.0625,1.0,1.0,1.0,0.0625,,,,,,,,,,,0.125,0.1875,,0.415978125,0.3185,0.37231875000000003,0.11764705882352941,0.13333333333333333,0.09090909090909091,0.5,14.049999999999999,25.4,0.36363636363636365,,,,,2.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,False,,,,,,
696,1610612754,Travis Best,Travis Best,696,IND,1486.0,25,5,44,46,16.0,15.0,11.0,90,1.0,1.0,,,,,,1.0,1.0,4.0,,,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,,7.0,46,,,1.0,,3.0,,1.0,2.0,,3.0,,4.0,3.0,,2.0,1.0,,5.0,1.0,6.0,,2.0,,3.0,13.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,3.0,16.0,1.0,,,1.0,0.5,0.5,0.3333333333333333,,,0.4375,1.5,0.5,0.4375,1.5,0.5,0.25,,,,16.363636363636363,1.0,,0.037037037037037035,,,,0.03225806451612903,,,,0.09090909090909091,,,,0.125,1.0,1.0,,0.125,,,,0.5,0.25,0.25,,,,,,0.25,0.5,1.0,1.0,,,,,1.0,,,0.6666666666666666,0.375,0.5,0.45938749999999995,0.4704,0.4678,,,0.42857142857142855,0.42857142857142855,13.333333333333334,26.3,0.36363636363636365,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,0.5,,0.5,,,1.0,,,,,,,,,,,False,,,1.0,0.5,0.5,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1428.0,24,9,43,44,15.0,15.0,10.0,87,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,5.0,7.0,,,1.0,11.0,42,2.0,2.0,,,4.0,3.0,3.0,,,6.0,6.0,4.0,,2.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,3.0,,4.0,,4.0,3.0,7.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,6.0,15.0,,0.6,0.75,,,,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,1.0,0.6875,1.0,1.0,,0.14285714285714285,0.3333333333333333,,16.9811320754717,,,0.14814814814814814,0.14285714285714285,,,0.12903225806451613,0.12,,,0.09090909090909091,0.25,,,0.42857142857142855,1.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,0.6666666666666666,1.0,,0.42857142857142855,,0.4813714285714286,0.5458,0.4969666666666666,0.125,0.125,0.36363636363636365,0.5454545454545454,6.485714285714286,,0.3488372093023256,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,1.0,,False,0.5,,,,,1.0
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,762.0,13,4,24,25,14.0,17.0,5.0,49,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,20,1.0,1.0,,,2.0,1.0,1.0,,2.0,4.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,5.0,,5.0,1.0,6.0,,,,,2.0,2.0,,,,2.0,2.0,2.0,,2.0,,,2.0,,,1.0,1.0,1.0,1.0,4.0,14.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,,0.5,,,17.24137931034483,1.0,,0.29411764705882354,,,0.5,0.2631578947368421,0.08333333333333333,,0.5,0.3333333333333333,0.3,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,0.4427,0.4375,0.4375,,,0.5,1.0,2.25,,0.5833333333333334,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,154.0,3,-1,6,6,6.0,6.0,2.0,12,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,6,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.4623,,0.4623,,,,,2.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
440,1610612754,Zan Tabak,Zan Tabak,440,IND,154.0,3,-1,6,6,6.0,6.0,2.0,12,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,6.0,,,,,,,,,,,,,0.5,,0.5,,,,,12.5,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
721,1610612754,Tyus Edney,Tyus Edney,721,IND,154.0,3,-1,6,6,6.0,6.0,2.0,12,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,6,,,,,,1.0,2.0,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,6.0,,1.0,1.0,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,37.5,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.3816833333333333,,0.3816833333333333,,,,1.0,3.8,28.6,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,
