EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceFg3Pct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,SecondChanceAtRimFGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,SecondChanceTurnovers,PenaltyArc3Frequency,on,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceCorner3FGA,PenaltyCorner3FGA,Travels,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct
1594,1610612752,Rick Brunson,Rick Brunson,1594,NYK,199.0,3.0,1.0,10.0,9,8.0,9,19,1.0,1.0,3.0,3.0,8,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,0.5,0.75,1.0,1.0,40.0,1.0,1.0,1.0,0.4869,0.6666666666666666,0.6666666666666666,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
280,1610612752,Felton Spencer,Felton Spencer,280,NYK,199.0,3.0,1.0,10.0,9,8.0,9,19,,,,,8,,,,,,,,,,,8.0,,,,,,,,,,,,,0.8,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
349,1610612752,Mark Jackson,Mark Jackson,349,NYK,2454.0,41.0,-1.0,81.0,77,34.0,26,158,6.0,9.0,,11.0,70,,4.0,1.0,2.0,1.0,3.0,3.0,,,4.0,34.0,0.5,0.5,0.1111111111111111,0.16666666666666666,16.27906976744186,0.6666666666666666,0.5454545454545454,0.7272727272727273,0.5255818181818182,,,0.36363636363636365,0.41975308641975306,2.0,2.0,,5.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,6.0,6.0,3.0,2.0,1.0,12.0,3.0,4.0,1.0,8.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.4444444444444444,1.0,0.5,0.5,1.0,0.5,1.0,0.18181818181818182,0.5,0.14814814814814814,0.75,0.22580645161290322,0.2222222222222222,0.75,0.5,0.6,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.75,0.6666666666666666,0.4929,0.531475,0.18181818181818182,3.2,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
779,1610612752,Glen Rice,Glen Rice,779,NYK,2865.0,48.0,-18.0,87.0,86,20.0,46,173,1.0,14.0,,13.0,82,,2.0,2.0,3.0,2.0,3.0,2.0,,,2.0,20.0,0.3611111111111111,0.3333333333333333,0.14285714285714285,1.0,21.875,1.0,0.05555555555555555,0.2777777777777778,0.4195972222222222,,,0.15384615384615385,0.22988505747126436,,5.0,1.0,9.0,,,,3.0,6.0,7.0,,1.0,3.0,5.0,1.0,4.0,,,,1.0,3.0,2.0,8.0,3.0,3.0,1.0,1.0,1.0,,,2.0,1.0,4.0,,5.0,5.0,1.0,1.0,,1.0,,,0.2,0.2,1.0,0.25,0.25,0.35714285714285715,,0.3333333333333333,0.3611111111111111,,0.3333333333333333,,0.2222222222222222,,0.12121212121212122,0.125,0.12195121951219512,0.2,0.125,,,,0.3333333333333333,0.5,0.6,0.3333333333333333,0.3888888888888889,0.05555555555555555,,,,0.16666666666666666,,,,0.38413333333333327,,13.957142857142856,24.6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.1,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
970,1610612752,Othella Harrington,Othella Harrington,970,NYK,4619.0,77.0,-7.0,143.0,142,44.0,56,285,8.0,14.0,4.0,18.0,127,2.0,8.0,3.0,2.0,1.0,3.0,,5.0,2.0,8.0,44.0,0.5625,0.5,0.21428571428571427,0.375,12.101910828025478,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.4719357142857143,0.13333333333333333,0.13333333333333333,0.4444444444444444,0.3076923076923077,5.0,16.0,1.0,14.0,3.0,2.0,5.0,4.0,6.0,,,,,7.0,,,,4.0,2.0,3.0,7.0,6.0,8.0,,,2.0,2.0,1.0,1.0,,4.0,1.0,7.0,,8.0,15.0,4.0,2.0,,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,,,,0.5,,0.42857142857142855,0.5,,0.42857142857142855,0.2,,,0.125,0.08333333333333333,0.11764705882352941,0.13333333333333333,0.08333333333333333,0.375,0.6,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,,,,,,,0.7142857142857143,0.4,0.53725,0.4595714285714286,0.1111111111111111,4.3500000000000005,,,,,3.0,2.0,2.0,2.0,,0.21428571428571427,,,,,,,4.0,2.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.07272727272727272,0.2727272727272727,0.10606060606060606,0.1111111111111111,0.05263157894736842,0.05555555555555555,0.3,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,3187.0,53.0,-6.0,98.0,95,31.0,28,193,2.0,15.0,8.0,26.0,87,4.0,8.0,,1.0,,2.0,,8.0,2.0,8.0,31.0,0.5952380952380952,0.5,,,21.296296296296294,0.5,0.1111111111111111,0.2777777777777778,0.4087222222222222,0.10526315789473684,0.125,0.3076923076923077,0.3163265306122449,2.0,5.0,,10.0,,,1.0,1.0,7.0,6.0,,,3.0,6.0,2.0,3.0,,1.0,3.0,2.0,6.0,2.0,10.0,6.0,3.0,2.0,2.0,1.0,,1.0,4.0,,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.4,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.16666666666666666,,0.05405405405405406,,0.0425531914893617,,,,,,0.3888888888888889,0.14285714285714285,0.14285714285714285,,0.3333333333333333,,,,,0.16666666666666666,0.16666666666666666,,0.4451833333333333,0.37779999999999997,0.11538461538461539,12.16,24.566666666666666,5.0,2.0,2.0,,,,,,,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,0.5,0.2,0.2,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,2591.0,43.0,13.0,80.0,79,30.0,19,159,4.0,11.0,5.0,17.0,57,3.0,9.0,1.0,1.0,1.0,3.0,,9.0,4.0,9.0,30.0,0.5666666666666667,0.75,0.09090909090909091,0.25,20.454545454545453,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.4402,0.2857142857142857,0.2857142857142857,0.5294117647058824,0.375,3.0,5.0,,8.0,2.0,2.0,2.0,3.0,5.0,2.0,,,,6.0,,,,,,3.0,4.0,8.0,4.0,,,,,,,,,2.0,9.0,1.0,12.0,12.0,1.0,1.0,,,2.0,,0.6666666666666666,0.6666666666666666,,,,0.5454545454545454,,0.75,0.5454545454545454,,0.75,,,1.0,0.24324324324324326,0.25,0.24444444444444444,0.3157894736842105,0.25,0.5,0.6666666666666666,1.0,0.45454545454545453,0.6,0.6,0.3333333333333333,0.18181818181818182,,,,,,0.5,1.0,,0.49795,,7.027272727272727,,1.0,,,,2.0,1.0,2.0,,0.1111111111111111,0.5,0.5,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.2222222222222222,1.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,3713.0,62.0,-1.0,112.0,114,34.0,40,226,7.0,22.0,1.0,15.0,104,1.0,1.0,5.0,5.0,3.0,8.0,1.0,2.0,,1.0,34.0,0.3125,0.08333333333333333,0.22727272727272727,,26.016260162601625,0.625,0.30434782608695654,0.34782608695652173,0.45103260869565215,,,0.06666666666666667,0.30357142857142855,1.0,4.0,1.0,11.0,5.0,,,1.0,5.0,10.0,,,1.0,7.0,,1.0,1.0,2.0,2.0,,5.0,4.0,10.0,,1.0,4.0,7.0,3.0,1.0,,17.0,1.0,3.0,,4.0,5.0,,,1.0,2.0,3.0,,0.2857142857142857,0.2857142857142857,,,,0.3181818181818182,0.5,,0.30434782608695654,0.5,,0.5,0.043478260869565216,,0.0625,0.14285714285714285,0.07272727272727272,0.06896551724137931,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.4,0.21739130434782608,0.2,0.3333333333333333,,0.43478260869565216,,,,,0.043478260869565216,,,0.4781,0.39226,0.13333333333333333,10.477272727272727,24.4,1.0,,,,,,,0.4,,0.1,0.14285714285714285,,,,,1.0,,,1.0,1.0,,,2.0,,1.0,,,0.023255813953488372,,0.0196078431372549,,0.0625,,,,,0.5,,,,,,,0.125,,,,,,1.0,3.0,2.0,1.0,0.3,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
948,1610612752,Marcus Camby,Marcus Camby,948,NYK,1093.0,18.0,-11.0,32.0,33,1.0,16,65,3.0,4.0,1.0,5.0,35,,,,,,,,2.0,1.0,,1.0,0.5,,,,13.88888888888889,,0.75,0.75,0.51555,0.2,0.2,,0.03125,1.0,2.0,,4.0,2.0,,,,1.0,,,,,2.0,,,1.0,1.0,2.0,,,2.0,2.0,,,,,,,,,1.0,3.0,3.0,7.0,9.0,,,,,,,0.5,1.0,,,,0.5,1.0,,0.5,1.0,,1.0,,0.75,0.3,0.3333333333333333,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,,,,,,,,,,,0.4,3.45,,,,,,,,,,0.5,,,,,,,1.0,,1.0,,2.0,,,,,,,,,0.2,0.05555555555555555,,,,0.25,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,2175.0,36.0,-6.0,62.0,66,10.0,31,128,3.0,7.0,1.0,12.0,57,1.0,1.0,,2.0,,3.0,,1.0,,1.0,10.0,0.42857142857142855,0.5,,,23.943661971830988,0.6666666666666666,0.21428571428571427,0.7142857142857143,0.49733461538461543,,,0.08333333333333333,0.16129032258064516,2.0,5.0,1.0,9.0,1.0,,,1.0,1.0,3.0,,,7.0,4.0,1.0,7.0,,,,,,2.0,6.0,3.0,6.0,,2.0,,,,6.0,,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,0.25,0.25,1.0,0.14285714285714285,0.16666666666666666,0.5714285714285714,,,0.39285714285714285,,,,0.5,,0.06666666666666667,,0.05263157894736842,0.08333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,1.0,1.0,,0.21428571428571427,,,,,0.5,,,,,,9.700000000000001,30.41428571428571,2.0,1.0,1.0,,,,,,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.16666666666666666,,,,1.0,1.0,,,,,,,1.0,0.043478260869565216,,0.03225806451612903,,,0.1111111111111111,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,
