EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,DefTwoPtRebounds,BadPassSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PtsAssisted3s,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceFtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ThreePtAssists,Arc3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,DefensiveGoaltends,3SecondViolations,Technical Free Throw Trips,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3Assists,HeaveAttempts,ShortMidRangePctBlocked,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
109,1610612747,Robert Horry,Robert Horry,109,LAL,709.0,12,-10,22,24,8,13.0,4,46,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,25,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.5,0.75,16.0,0.16666666666666666,0.2,0.07692307692307693,0.1,0.25,0.16666666666666666,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.5,1.0,0.616375,0.5763,1.0,24.7,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,1610612747,Tyronn Lue,Tyronn Lue,1731,LAL,1072.0,18,-3,35,36,23,20.0,8,71,1.0,1.0,,,,,2.0,2.0,7.0,2.0,10.0,32,,1.0,,,,2.0,1.0,1.0,1.0,2.0,,2.0,4.0,,4.0,2.0,1.0,23,,,0.2857142857142857,,0.3888888888888889,,0.5,,0.2222222222222222,22.727272727272727,0.25,,0.2222222222222222,,,0.3333333333333333,0.1111111111111111,1.0,1.0,,,0.2222222222222222,,,,,0.3333333333333333,0.4134888888888889,0.3698,,25.15,0.6571428571428571,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,8.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.2,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.25,0.25,0.5,0.5,0.2,1.0,0.4,0.5,0.5,0.45675999999999994,0.2,0.25,0.8,12.085714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,1610.0,27,-16,53,53,28,33.0,11,106,3.0,4.0,,1.0,,,2.0,5.0,10.0,2.0,14.0,55,,2.0,,,6.0,2.0,1.0,1.0,,2.0,,,2.0,3.0,5.0,,,28,0.6,0.6,0.5,,0.5416666666666666,,0.5384615384615384,,0.16666666666666666,25.396825396825395,,,0.04,0.10344827586206896,,,0.3333333333333333,0.75,0.75,0.6666666666666666,,0.16666666666666666,0.5,,,,0.5,0.4376708333333333,0.4127,,24.7,0.5283018867924528,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,12.0,4.0,,1.0,1.0,,3.0,6.0,2.0,,,12.0,0.5,1.0,0.5,0.5714285714285714,0.6875,0.6666666666666666,0.07692307692307693,,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,0.375,0.6666666666666666,0.125,1.0,0.5,0.41825,,,0.8571428571428571,9.65,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.15789473684210525,0.2,0.16666666666666666,0.125,0.3333333333333333,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,1098.0,18,1,34,35,24,21.0,8,69,,2.0,,1.0,,,,,6.0,,3.0,28,,1.0,,3.0,,,,,,,1.0,,1.0,2.0,3.0,,,24,,,,,,,0.1875,0.5,,18.6046511627907,,0.25,0.05,0.1,0.25,,0.3333333333333333,,,,,,1.0,,,,0.3333333333333333,0.4208166666666666,0.5772,1.0,,0.7058823529411765,,1.0,1.0,,3.0,,,,,3.0,,4.0,,,,,,,,1.0,,,,4.0,,2.0,,,,,,,,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.5,,,,,0.25,,,,,0.410675,0.25,0.25,,10.166666666666666,,,1.0,,,,,,,,,,,,,,,0.0625,,0.2,,,,,,3.0,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,1215.0,20,-19,40,40,21,31.0,7,80,,1.0,,1.0,,,3.0,1.0,3.0,3.0,2.0,46,,1.0,,,2.0,3.0,3.0,4.0,1.0,9.0,1.0,3.0,5.0,1.0,6.0,,,21,1.0,1.0,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,0.5,14.893617021276597,0.375,0.1111111111111111,0.2777777777777778,0.045454545454545456,0.125,0.375,0.16666666666666666,,,,,0.5,1.0,,,,0.6666666666666666,0.44048333333333334,0.3329,,25.0,0.525,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,0.2,0.2,0.16666666666666666,0.16666666666666666,1.0,1.0,,,0.5,,,,,0.3378,,,,11.700000000000001,,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,368.0,6,-2,13,14,6,13.0,1,27,,,,,,,2.0,,,2.0,,14,,,,,,2.0,,,,,,3.0,4.0,,4.0,,,6,,,,,,,,,1.0,15.384615384615383,0.75,,0.6666666666666666,,,0.5,,,,,,1.0,,,,,1.0,0.513975,,,25.25,0.46153846153846156,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,0.3888,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,141.0,2,-5,5,5,3,3.0,1,10,,,,,,,1.0,,,1.0,,9,,,1.0,,,1.0,,,,,,,,,,,,3,,,,,,,,,1.0,20.0,,,,,,,,,,,,1.0,,,,,1.0,0.3264,0.3264,,25.9,0.6,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3264,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,505.0,8,-17,18,17,3,11.0,2,35,,1.0,,,,,,,2.0,,,27,,,,,,,,,,,,,,,,,,3,,,,,,,,,,26.31578947368421,,,,,,,0.5,,,,,,,,,,0.5,0.46025000000000005,,,,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,3.2,,,,,,2.0,2.0,,3.0,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,0.5,1.0,,,1.0,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,301.0,5,-4,10,8,4,5.0,3,18,,,,,,,,,1.0,,3.0,10,,1.0,,,,,,,,,,,,,,,,4,,,,,,,0.5,,,18.181818181818183,,,,,,,,,,,,,,,,,,0.4021,,,,0.4,,,,,1.0,,,,,3.0,,1.0,,,3.0,3.0,,,,,,,,4.0,,1.0,3.0,,,,,,0.5,,,,1.0,,,,,,,,,,0.4021,0.5,0.5,1.0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1610612747,Ron Harper,Ron Harper,166,LAL,270.0,4,4,8,9,4,,3,17,,,,,,,,,,,,4,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
