EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,FG3APct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefFTReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,AtRimAssists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,ShortMidRangeAssists,PenaltyFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,BlockedLongMidRange,PenaltyArc3Accuracy,OffThreePtRebounds,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctBlocked,on,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,2240.0,37,-4.0,65,66,13.0,21,9.0,131,1.0,2.0,1.0,4.0,3.0,5.0,4.0,11.0,5.0,13.0,71,1.0,3.0,1.0,3.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,7.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.75,0.75,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.4642857142857143,0.375,0.5,0.09090909090909091,0.5,18.18181818181818,0.23809523809523808,0.06896551724137931,0.16666666666666666,0.05714285714285714,0.25,0.05555555555555555,0.5,0.3333333333333333,0.15384615384615385,1.0,0.18181818181818182,0.5,1.0,1.0,0.36363636363636365,0.45454545454545453,0.6,0.6,0.6666666666666666,0.3333333333333333,0.18181818181818182,0.40448181818181816,0.3699333333333333,0.3281,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.23076923076923078,10.972727272727273,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,2402.0,40,-2.0,77,72,33.0,40,10.0,149,2.0,4.0,3.0,3.0,2.0,6.0,4.0,13.0,2.0,10.0,64,1.0,3.0,,2.0,1.0,2.0,2.0,6.0,2.0,,2.0,3.0,5.0,2.0,7.0,,,1.0,8.0,,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,33.0,0.75,0.75,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,18.6046511627907,0.10714285714285714,0.058823529411764705,0.1282051282051282,0.04878048780487805,,0.06666666666666667,0.2,0.25,,0.5,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.35714285714285715,0.43076428571428566,0.4692,0.4106,,,0.2,0.2,10.892307692307693,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.07142857142857142,0.18181818181818182,0.07142857142857142,0.2222222222222222,0.07142857142857142,0.3333333333333333,0.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,6769.0,113,-16.0,208,211,58.0,89,31.0,419,4.0,6.0,3.0,9.0,4.0,12.0,13.0,27.0,10.0,36.0,225,3.0,5.0,2.0,8.0,9.0,6.0,14.0,16.0,10.0,2.0,4.0,4.0,11.0,4.0,15.0,5.0,3.0,4.0,5.0,,14.0,4.0,4.0,1.0,,2.0,1.0,14.0,58.0,0.6153846153846154,0.6666666666666666,0.48148148148148145,0.6,0.48148148148148145,0.6,0.5454545454545454,0.6666666666666666,0.5,0.07407407407407407,0.3333333333333333,17.42738589211618,0.05714285714285714,0.043478260869565216,0.09574468085106383,0.03669724770642202,0.07142857142857142,0.02127659574468085,,,0.10810810810810811,0.5,0.2222222222222222,0.6666666666666666,1.0,0.5,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.75,0.6,0.2222222222222222,0.4386888888888889,0.47138,0.44297777777777775,0.13793103448275862,0.13793103448275862,0.2222222222222222,0.3888888888888889,11.377777777777778,0.27884615384615385,2.0,,,,,,5.0,4.0,9.0,4.0,1.0,1.0,,,0.20833333333333334,0.06451612903225806,0.3125,,0.6666666666666666,,,2.0,3.0,5.0,4.0,2.0,5.0,3.0,8.0,1.0,2.0,5.0,19.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2,0.08333333333333333,0.5555555555555556,0.5555555555555556,0.6,0.5,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1895,1610612750,William Avery,William Avery,1895,MIN,547.0,9,8.0,17,17,2.0,14,3.0,34,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,7.0,9,,,,3.0,,,,,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,0.7,1.5,0.7,1.5,,,,25.0,0.125,,0.07692307692307693,,,,,,0.3333333333333333,,0.2,1.0,1.0,,0.2,0.2,1.0,1.0,,,0.6,0.47719000000000006,0.52245,,,,0.42857142857142855,,9.433333333333334,0.11764705882352941,,1.0,,2.0,,1.0,,,,,,,,0.4,,,,0.2,,,24.35,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,8175.0,136,-16.0,250,250,59.0,109,34.0,500,,6.0,,10.0,6.0,20.0,8.0,36.0,,34.0,255,2.0,4.0,,4.0,7.0,,10.0,10.0,6.0,2.0,3.0,8.0,11.0,3.0,14.0,7.0,4.0,3.0,10.0,1.0,,,,1.0,1.0,1.0,,10.0,59.0,0.625,0.625,0.2222222222222222,0.5,0.32075471698113206,0.4,0.32075471698113206,0.4,0.38461538461538464,0.05555555555555555,0.16666666666666666,20.62937062937063,0.08791208791208792,0.026785714285714284,0.08333333333333333,0.022727272727272728,0.058823529411764705,0.034482758620689655,0.07692307692307693,0.15,0.06666666666666667,,0.11320754716981132,,,,0.18867924528301888,0.37735849056603776,0.3,0.3,0.6666666666666666,,0.4339622641509434,0.47474528301886787,0.43645000000000006,0.4654461538461539,,,0.11764705882352941,0.29411764705882354,12.847222222222221,0.236,,7.0,1.0,17.0,6.0,7.0,2.0,3.0,6.0,1.0,,,,0.32075471698113206,0.06896551724137931,,0.047619047619047616,0.1320754716981132,,0.07692307692307693,23.829411764705878,,1.0,2.0,2.0,,7.0,,7.0,,,4.0,14.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,1.0,0.2857142857142857,0.38461538461538464,0.5,0.08333333333333333,0.027777777777777776,0.2,0.2222222222222222,0.5,,0.07692307692307693,,10.0,1.0,,1.0,6.0,,1.0,18.0,1.0,1.0,1.0,0.35294117647058826,,0.35294117647058826,0.18867924528301888,0.14285714285714285,0.14285714285714285,1.0,0.2,,,0.14285714285714285,5.0,2.0,5.0,2.0,2.0,0.3333333333333333,0.1,0.125,0.5,0.5,1.0,0.38461538461538464,0.4,,,,,,,,,,,True,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,7089.0,118,-15.0,218,220,53.0,93,28.0,438,6.0,7.0,,7.0,14.0,29.0,21.0,43.0,3.0,57.0,228,2.0,4.0,1.0,5.0,6.0,3.0,14.0,14.0,28.0,,1.0,9.0,11.0,1.0,12.0,3.0,1.0,3.0,6.0,,3.0,,1.0,2.0,,2.0,1.0,14.0,53.0,0.3333333333333333,0.3333333333333333,0.4883720930232558,0.5,0.5192307692307693,0.5,0.5283018867924528,0.5,0.7222222222222222,,,24.193548387096776,0.12162162162162163,0.010101010101010102,0.1134020618556701,0.008771929824561403,,,0.09090909090909091,0.1875,0.1111111111111111,0.5,0.1346153846153846,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.1346153846153846,0.5576923076923077,0.4827586206896552,0.4827586206896552,0.35714285714285715,,0.3076923076923077,0.46974807692307685,0.40070000000000006,0.49307500000000004,,,0.08771929824561403,0.24561403508771928,13.969767441860464,0.24311926605504589,,6.0,2.0,9.0,2.0,6.0,2.0,3.0,7.0,5.0,1.0,1.0,1.0,0.17307692307692307,0.08695652173913043,0.03225806451612903,0.06666666666666667,0.11538461538461539,,0.25,24.633333333333333,1.0,2.0,1.0,4.0,,17.0,1.0,18.0,1.0,,7.0,37.0,,1.0,2.0,4.0,,3.0,1.0,1.0,,,,,,,0.6666666666666666,0.6875,0.5714285714285714,,0.037037037037037035,0.14285714285714285,0.14285714285714285,,,0.25,0.5,3.0,3.0,,,4.0,,,6.0,3.0,4.0,0.5,0.4444444444444444,,0.4444444444444444,0.057692307692307696,0.5,0.5,0.3333333333333333,,,,0.5,1.0,,,1.0,6.0,0.5,,0.125,0.3333333333333333,0.3333333333333333,1.0,,,1.0,6.0,1.0,1.0,0.5,,,,,,True,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,7632.0,127,-24.0,234,233,55.0,93,32.0,467,4.0,8.0,2.0,15.0,8.0,16.0,20.0,39.0,23.0,63.0,242,2.0,5.0,2.0,6.0,5.0,9.0,17.0,20.0,20.0,3.0,8.0,18.0,31.0,9.0,40.0,3.0,2.0,4.0,11.0,,29.0,13.0,2.0,5.0,2.0,5.0,3.0,17.0,55.0,0.5,0.5263157894736842,0.5128205128205128,0.4,0.4878048780487805,0.4,0.5727272727272728,0.42857142857142855,0.7727272727272727,0.07692307692307693,0.25,22.01492537313433,0.21428571428571427,0.07339449541284404,0.23148148148148148,0.07086614173228346,0.058823529411764705,0.08620689655172414,0.16,0.2222222222222222,0.24390243902439024,0.6,0.1951219512195122,0.5,0.6666666666666666,0.25,0.36585365853658536,0.3902439024390244,0.5,0.5,0.625,0.4,0.24390243902439024,0.43034390243902443,0.45556,0.4187857142857143,0.24528301886792453,0.2549019607843137,0.09523809523809523,0.2698412698412698,10.884615384615385,0.23504273504273504,1.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,4.0,,,3.0,5.0,0.04878048780487805,0.2916666666666667,0.058823529411764705,0.35294117647058826,0.024390243902439025,0.5,0.14285714285714285,24.25,,,8.0,4.0,2.0,10.0,4.0,14.0,,4.0,5.0,32.0,6.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,0.8,0.5714285714285714,0.25,0.5454545454545454,,0.5333333333333333,0.5714285714285714,0.5,,,,1.0,,,,,,,,,3.0,,,,,0.024390243902439025,,,,,,,,,,1.0,,2.0,,0.06666666666666667,0.14285714285714285,,,,0.14285714285714285,,,,,,,1.0,2.0,0.05555555555555555,0.1,,True,,,,,,,
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,1723.0,29,12.0,49,51,6.0,35,6.0,100,2.0,4.0,1.0,2.0,,,3.0,6.0,,6.0,50,1.0,1.0,,2.0,1.0,,,2.0,4.0,,1.0,4.0,5.0,1.0,6.0,1.0,,6.0,8.0,,,,,2.0,1.0,3.0,3.0,,6.0,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.5,1.0,,,,12.727272727272727,0.17391304347826086,0.07142857142857142,0.1724137931034483,0.05555555555555555,,,0.14285714285714285,0.3333333333333333,0.1,1.0,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,,,,,1.0,0.6666666666666666,0.4708333333333334,0.5363,0.4739,,,0.3333333333333333,,2.5333333333333337,0.12244897959183673,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,0.16666666666666666,0.2,0.2,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,539.0,9,-9.0,15,13,4.0,2,3.0,28,,,,,,,,,1.0,1.0,18,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,,,,,,,4.0,,,,,,,,,,,,5.555555555555555,0.2222222222222222,,0.2,,,,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,1498.0,25,-4.0,47,44,5.0,25,5.0,91,,,,1.0,2.0,7.0,2.0,8.0,,4.0,38,,,,,,,,4.0,,1.0,,3.0,3.0,,3.0,1.0,,,2.0,,,,,,,,,,5.0,1.0,1.0,0.25,,0.25,,0.25,,,0.125,,17.647058823529413,0.14285714285714285,,0.11538461538461539,,,,0.375,,,,,,,,0.125,0.875,0.2857142857142857,0.3333333333333333,1.0,,,0.3705625,,,,,,,17.587500000000002,0.10638297872340426,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,,1.0,4.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,True,,,,,,,
