EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,Fg3aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Avg3ptShotDistance,Fg2aBlocked,ShortMidRangeAssists,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,LostBallSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,AtRimPctBlocked,SelfORebPct,on,SecondChanceCorner3FGM,SecondChanceFG3M,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffCorner3ReboundPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,1652.0,28,54,61,44.0,46,7.0,115,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,5,8.0,14,63,1.0,1.0,1.0,3.0,1.0,2.0,7.0,9.0,2,4.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,8.0,2.0,4.0,1.0,9.0,44.0,2.0,0.3333333333333333,0.5,0.6,1.0,0.5,0.6,1.0,0.5,0.875,1.5,0.9,16.129032258064516,0.5,0.07692307692307693,0.05555555555555555,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,0.46768,0.6213,0.5076499999999999,0.5714285714285714,0.5714285714285714,0.21428571428571427,0.6428571428571429,6.220000000000001,0.8148148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,2016.0,34,66,73,41.0,44,8.0,139,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4,5,2.0,10,83,1.0,1.0,,2.0,1.0,2.0,2.0,4.0,4,4.0,2.0,,,,,,,1.0,1.0,5,,,,,,,3.0,4.0,2.0,,,1.0,4.0,41.0,1.0,0.5,0.6666666666666666,0.8,1.0,0.5,0.5714285714285714,1.0,0.5,0.625,1.0,0.6666666666666666,10.526315789473685,,0.05555555555555555,0.043478260869565216,,0.42857142857142855,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,1.0,1.0,0.5,1.0,0.7142857142857143,0.5020571428571429,0.5505,0.55685,,,0.2,0.4,5.64,0.6212121212121212,-4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,0.6666666666666666,0.058823529411764705,0.1111111111111111,0.07692307692307693,0.14285714285714285,0.125,0.125,1.0,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,1449.0,24,46,49,34.0,32,3.0,95,5.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,,,6,8,,12,45,1.0,1.0,,2.0,4.0,6.0,,8.0,10,2.0,2.0,2.0,,2.0,,1.0,4.0,2.0,2.0,5,3.0,,1.0,,3.0,2.0,,1.0,,,,,8.0,34.0,,0.8333333333333334,1.0,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,22.448979591836736,1.0,0.15384615384615385,0.14285714285714285,,0.625,1.0,1.0,0.375,0.3333333333333333,0.5,,,,,1.0,1.0,0.5,1.0,0.625,0.52505,0.6185,0.5034333333333333,,,0.16666666666666666,0.6666666666666666,2.7375,0.7391304347826086,6.0,,,,,,,3.0,,3.0,,,1.0,1.0,1.0,,,,,,0.21428571428571427,,0.14285714285714285,0.16666666666666666,,,,0.8,1.0,,,,1.0,1.0,2.0,0.125,0.3333333333333333,0.14285714285714285,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,919.0,15,33,33,30.0,25,4.0,66,1.0,1.0,,,1.0,1.0,1.0,2.0,,4.0,2,7,,7,26,1.0,2.0,,2.0,2.0,7.0,,7.0,2,2.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,4,,,,,,,,,,,,,7.0,30.0,,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.4375,0.5,0.4375,0.4375,0.5,0.4375,21.62162162162162,,0.1111111111111111,0.1,,0.125,1.0,1.0,0.25,0.5,0.5,0.5,,,,,,0.125,1.0,0.25,0.38211874999999995,0.35045,0.38211874999999995,,,0.2857142857142857,1.0,11.928571428571429,0.9090909090909091,13.0,,1.0,1.0,1.0,,2.0,1.0,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.125,,,,0.125,0.3333333333333333,0.21428571428571427,0.25,0.25,0.4,1.0,1.0,,,0.125,24.7,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,7336.0,122,229,244,110.0,108,26.0,473,7.0,9.0,,,3.0,4.0,2.0,7.0,1.0,3.0,10,19,8.0,34,242,,3.0,,,4.0,6.0,4.0,15.0,12,8.0,,7.0,,7.0,,4.0,14.0,3.0,4.0,13,2.0,1.0,,3.0,5.0,3.0,8.0,20.0,14.0,2.0,5.0,3.0,15.0,110.0,3.0,0.6,0.6,0.5263157894736842,,0.6666666666666666,0.48148148148148145,,0.55,0.5151515151515151,,0.5769230769230769,14.615384615384615,0.4,0.043478260869565216,0.03409090909090909,0.0625,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.25925925925925924,0.2857142857142857,0.4,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,0.4,0.75,0.6296296296296297,0.49186730769230763,0.34972499999999995,0.45719444444444446,0.16666666666666666,0.22727272727272727,,0.4411764705882353,5.721052631578948,0.48034934497816595,20.0,4.0,4.0,8.0,3.0,,2.0,6.0,1.0,9.0,15.0,8.0,,,,,0.2962962962962963,,,0.1,0.075,0.08695652173913043,0.07766990291262135,0.06666666666666667,0.10638297872340426,0.05263157894736842,,0.7142857142857143,0.5,0.14814814814814814,0.14814814814814814,30.700000000000003,2.0,1.0,2.0,0.10526315789473684,0.2857142857142857,,0.05,,,,2.0,2.0,1.0,4.0,6.0,,7.0,1.0,0.25,0.25,0.2857142857142857,,,,0.2,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.07142857142857142,0.25,0.5,0.5,1.0,0.25,0.2,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,3227.0,54,102,105,50.0,50,13.0,207,3.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,6,13,9.0,21,100,1.0,1.0,,2.0,3.0,7.0,7.0,13.0,2,10.0,2.0,5.0,1.0,6.0,1.0,3.0,13.0,1.0,1.0,4,2.0,,1.0,,2.0,1.0,1.0,4.0,10.0,,5.0,,13.0,50.0,2.0,0.16666666666666666,0.2,0.46153846153846156,1.0,0.42857142857142855,0.42857142857142855,1.0,0.375,0.5526315789473685,1.0,0.5416666666666666,17.647058823529413,1.0,0.03125,0.023809523809523808,,0.2857142857142857,0.75,0.75,0.35714285714285715,0.2,0.3333333333333333,0.2857142857142857,0.5,0.5,0.5,1.0,1.0,0.25,0.5,0.35714285714285715,0.3985214285714286,0.5862,0.38070000000000004,0.2631578947368421,0.2777777777777778,0.09523809523809523,0.6190476190476191,8.946153846153845,0.49019607843137253,11.0,,1.0,1.0,1.0,,1.0,2.0,,3.0,3.0,2.0,,,,,0.07142857142857142,,,,0.05405405405405406,0.16666666666666666,0.06976744186046512,0.06666666666666667,0.1111111111111111,0.2,,,,,0.07142857142857142,28.9,2.0,,1.0,0.15384615384615385,0.4,,,,,,1.0,,,1.0,,,1.0,,,,,,,,0.125,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,5694.0,95,178,185,68.0,64,20.0,363,6.0,11.0,,,3.0,6.0,4.0,11.0,10.0,18.0,20,40,28.0,98,192,,1.0,5.0,5.0,5.0,14.0,16.0,41.0,10,30.0,,7.0,1.0,8.0,,4.0,17.0,,1.0,12,5.0,1.0,1.0,2.0,7.0,2.0,1.0,8.0,38.0,3.0,12.0,5.0,41.0,68.0,3.0,0.25,0.25,0.5,,0.35714285714285715,0.5833333333333334,,0.5208333333333334,0.6381578947368421,0.8333333333333334,0.6212121212121212,41.08910891089109,0.7142857142857143,,0.0136986301369863,,0.18333333333333332,0.5454545454545454,0.5454545454545454,0.18333333333333332,0.36363636363636365,0.4,0.3,0.5555555555555556,0.5555555555555556,0.3,,,0.25,0.5,0.5166666666666667,0.45945583333333334,0.3436,0.4714083333333334,0.19718309859154928,0.24489795918367346,0.05102040816326531,0.41836734693877553,10.872499999999999,0.38202247191011235,13.0,2.0,18.0,20.0,18.0,,5.0,6.0,,11.0,6.0,6.0,1.0,1.0,1.0,,0.3333333333333333,,,,0.09375,0.38461538461538464,0.14285714285714285,,0.05405405405405406,0.45454545454545453,,0.16666666666666666,0.25,0.03333333333333333,0.3,25.830000000000002,1.0,1.0,4.0,0.025,0.09090909090909091,,0.058823529411764705,0.3,8.0,4.0,9.0,10.0,5.0,10.0,21.0,8.0,,0.7,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444,0.625,0.375,0.4444444444444444,0.4444444444444444,2.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,1.0,,0.041666666666666664,1.0,9.0,1.0,1.0,1.0,1.0,2.0,0.058823529411764705,0.06666666666666667,0.09090909090909091,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,4730.0,79,147,159,75.0,70,19.0,306,3.0,3.0,1.0,1.0,2.0,2.0,,4.0,3.0,8.0,6,15,6.0,18,158,1.0,3.0,,2.0,4.0,6.0,3.0,11.0,4,8.0,2.0,9.0,3.0,12.0,2.0,2.0,27.0,1.0,1.0,9,2.0,,2.0,,2.0,,,4.0,10.0,,3.0,2.0,11.0,75.0,1.0,0.3333333333333333,0.4,0.4,0.3333333333333333,0.6666666666666666,0.3157894736842105,0.2,0.4444444444444444,0.375,0.2,0.4583333333333333,15.568862275449103,1.0,0.025,0.018867924528301886,0.09090909090909091,0.15789473684210525,1.0,1.0,0.21052631578947367,,,0.42105263157894735,0.375,0.42857142857142855,0.3333333333333333,0.2,1.0,0.2222222222222222,1.0,0.3684210526315789,0.4369472222222222,0.47245,0.45821249999999997,0.13636363636363635,0.16666666666666666,0.1111111111111111,0.6111111111111112,12.213333333333335,0.5102040816326531,16.0,1.0,3.0,4.0,2.0,,3.0,4.0,1.0,8.0,5.0,4.0,,,,,0.21052631578947367,,,0.2,0.0784313725490196,0.21428571428571427,0.1076923076923077,,0.06451612903225806,0.18181818181818182,,0.3333333333333333,,0.05263157894736842,0.15789473684210525,37.075,1.0,4.0,,0.06666666666666667,,,0.16666666666666666,,,,3.0,,,3.0,,,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,2.0,1.0,3.0,,,,0.3333333333333333,,,,0.2,,,,1.0,,,,,,,,1.0,0.125,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,5667.0,94,173,181,66.0,60,20.0,354,7.0,12.0,4.0,7.0,5.0,6.0,7.0,11.0,,,14,23,6.0,34,179,4.0,7.0,,8.0,8.0,11.0,4.0,20.0,12,16.0,8.0,1.0,3.0,4.0,1.0,1.0,11.0,9.0,11.0,28,2.0,,,1.0,3.0,2.0,2.0,7.0,9.0,1.0,3.0,2.0,20.0,66.0,,0.42857142857142855,0.6,0.6086956521739131,0.5714285714285714,0.7272727272727273,0.6086956521739131,0.5714285714285714,0.7272727272727273,0.6296296296296297,0.5714285714285714,0.7692307692307693,15.151515151515152,0.6666666666666666,0.16666666666666666,0.15942028985507245,0.14285714285714285,0.5217391304347826,0.5833333333333334,0.6363636363636364,0.4782608695652174,0.6363636363636364,0.6363636363636364,,,,,1.0,0.5714285714285714,0.5454545454545454,0.8333333333333334,0.5217391304347826,0.4482391304347826,0.5256166666666666,0.4391,0.12,0.12,0.23529411764705882,0.5882352941176471,4.195652173913044,0.3815028901734104,17.0,,,,,,,15.0,2.0,17.0,,,4.0,4.0,4.0,1.0,,,,0.4,0.234375,,0.19230769230769232,0.2,0.35,,0.25,0.2857142857142857,0.5714285714285714,,,,1.0,,2.0,0.043478260869565216,,0.13333333333333333,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,0.13333333333333333,0.15384615384615385,,,,,1.0,1.0,2.0,1.0,0.08333333333333333,0.125,True,,,,,,,,,,,,,,,,,,,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,2588.0,43,74,85,20.0,20,7.0,159,2.0,4.0,,,,,,2.0,,,2,6,,4,81,,,,,,,,,4,,,,,,,,,3.0,3.0,11,1.0,,,1.0,2.0,,3.0,9.0,,,,,,20.0,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,9.63855421686747,0.5,0.12,0.08823529411764706,0.4,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.4960833333333334,,,,,,,3.466666666666667,0.2702702702702703,-2.0,,,,,,1.0,6.0,1.0,8.0,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.17647058823529413,0.1111111111111111,0.16279069767441862,0.07142857142857142,0.22727272727272727,0.14285714285714285,,1.0,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,4.0,,0.25,True,,,,,,,,,,,,,,,,,,,
