EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,SelfOReb,OffFTReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Travels,SecondChanceTurnovers,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
248,1610612755,George Lynch,George Lynch,248,PHI,8848.0,147,-16,267,273,46,46,43,540,10.0,14,6.0,8.0,3.0,3.0,13.0,2.0,10.0,19,37,7.0,45,287,8.0,12.0,,16.0,4,5,1.0,9,20,18.0,10.0,3.0,7,,7,,2.0,14,12.0,3.0,14.0,19,14.0,33,23,3.0,12.0,,5.0,1.0,9,46,2.0,0.5263157894736842,0.7142857142857143,0.5135135135135135,0.6666666666666666,0.8,0.5,0.6666666666666666,0.8,0.5113636363636364,0.6666666666666666,0.75,0.08108108108108109,0.14285714285714285,17.29559748427673,0.13333333333333333,0.09917355371900827,0.07894736842105263,0.11888111888111888,0.10071942446043165,0.19047619047619047,0.13953488372093023,0.09302325581395349,0.034482758620689655,0.3684210526315789,0.7142857142857143,0.8333333333333334,0.34210526315789475,0.2631578947368421,0.2,0.2,1.0,0.6666666666666666,0.75,0.6,1.0,0.39473684210526316,0.4745855263157895,0.5246545454545455,0.60784,0.11627906976744186,0.11904761904761904,0.35555555555555557,0.2,8.402702702702703,0.17228464419475656,7.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,4.0,1.0,2.0,2.0,10.0,4.0,6.0,5.0,1.0,3.0,6.0,1.0,2.0,11.0,,7.0,2.0,1.0,1.0,,1.0,,,,,,,0.02631578947368421,,0.07692307692307693,,0.45454545454545453,0.3333333333333333,0.1111111111111111,0.10869565217391304,0.05555555555555555,0.18181818181818182,0.2222222222222222,,0.3,0.5384615384615384,0.5833333333333334,0.7142857142857143,,,,,0.02631578947368421,,,,,,,,,,,26.4,,1.0,,0.21052631578947367,0.0625,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,True,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,3755.0,63,5,122,111,36,51,24,233,1.0,2,1.0,1.0,,1.0,7.0,5.0,8.0,10,17,2.0,22,119,2.0,3.0,,4.0,3,5,,6,18,2.0,2.0,2.0,4,,4,,2.0,8,3.0,1.0,2.0,3,5.0,8,17,1.0,2.0,,1.0,,6,36,1.0,0.9,1.0,0.5882352941176471,0.6666666666666666,0.6,0.5882352941176471,0.6666666666666666,0.6,0.6111111111111112,0.6666666666666666,0.6,0.11764705882352941,0.5,13.90728476821192,0.05128205128205128,0.05660377358490566,0.06666666666666667,0.05555555555555555,0.07462686567164178,,0.05,0.125,,0.11764705882352941,0.5,1.0,0.4117647058823529,0.47058823529411764,0.625,0.625,1.0,0.3333333333333333,1.0,0.2,,0.11764705882352941,0.406535294117647,0.47345000000000004,0.43086,0.05555555555555555,0.05555555555555555,0.18181818181818182,0.2727272727272727,12.747058823529413,0.29508196721311475,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,2.0,,1.0,3.0,,10.0,2.0,,,,,,,,,,,,,0.14285714285714285,,0.3333333333333333,,0.14285714285714285,0.1,0.04,0.14285714285714285,0.3333333333333333,,,0.5714285714285714,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,5984.0,100,-10,191,191,107,103,19,382,1.0,4,,,,1.0,7.0,6.0,11.0,8,22,11.0,27,209,1.0,1.0,2.0,4.0,3,10,6.0,12,12,4.0,,2.0,15,6.0,21,3.0,2.0,48,1.0,,4.0,4,1.0,5,8,,11.0,1.0,5.0,1.0,12,107,4.0,0.75,0.75,0.36363636363636365,1.0,0.3,0.36363636363636365,1.0,0.3,0.5,1.0,0.46153846153846156,0.09090909090909091,,16.27906976744186,0.057971014492753624,0.014492753623188406,,0.045454545454545456,0.01282051282051282,0.07142857142857142,0.029411764705882353,0.09090909090909091,,0.18181818181818182,0.25,0.25,0.3181818181818182,0.5,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,0.1,,0.18181818181818182,0.3989090909090909,0.4054,0.38108000000000003,0.19230769230769232,0.19230769230769232,0.14814814814814814,0.4444444444444444,10.918181818181818,0.5602094240837696,1.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,7.0,,,,,,4.0,3.0,4.0,4.0,1.0,,8.0,4.0,4.0,,,,,,,,,,,,,,0.2857142857142857,,0.5,,,,,,,,1.0,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,16936.0,282,-47,518,527,113,109,90,1045,18.0,24,6.0,10.0,1.0,2.0,17.0,4.0,19.0,26,60,8.0,75,591,7.0,18.0,6.0,20.0,2,9,4.0,11,36,16.0,12.0,3.0,8,4.0,12,1.0,3.0,28,20.0,5.0,25.0,32,22.0,54,24,2.0,12.0,,5.0,1.0,11,113,2.0,0.6923076923076923,0.9,0.43333333333333335,0.3888888888888889,0.2222222222222222,0.41875,0.3684210526315789,0.3181818181818182,0.436046511627907,0.43478260869565216,0.4230769230769231,0.05,0.08333333333333333,14.556962025316455,0.12755102040816327,0.08064516129032258,0.11363636363636363,0.125,0.07457627118644068,0.038461538461538464,0.16049382716049382,0.06756756756756757,0.11428571428571428,0.3,0.75,0.8181818181818182,0.2125,0.2375,0.21052631578947367,0.21052631578947367,1.0,0.5263157894736842,0.6,0.18181818181818182,0.5,0.55,0.48419999999999985,0.487,0.44257272727272723,0.058823529411764705,0.07692307692307693,0.26666666666666666,0.14666666666666667,8.18,0.21814671814671815,4.0,2.0,9.0,,,,,3.0,11.0,2.0,5.0,20.0,,1.0,1.0,2.0,15.0,,11.0,3.0,1.0,3.0,5.0,,2.0,2.0,8.0,7.0,1.0,6.0,,4.0,,,2.0,6.0,1.0,13.0,,9.0,4.0,4.0,9.0,6.0,1.0,0.25,,0.5,0.25,0.25,0.05,0.058823529411764705,0.1111111111111111,1.0,0.25,0.0425531914893617,0.08108108108108109,0.10588235294117647,0.06060606060606061,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.23529411764705882,0.25,1.0,0.1125,0.2222222222222222,0.25,1.0,0.1375,0.2727272727272727,0.2727272727272727,1.0,,,,,,0.18181818181818182,0.2727272727272727,25.110000000000003,,2.0,,0.17073170731707318,0.045454545454545456,,1.0,1.0,,0.05263157894736842,0.5,,,,,,,,,,,,1.0,,,,,,False,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,2254.0,38,3,71,73,52,42,9,144,7.0,8,5.0,6.0,5.0,6.0,3.0,,,8,11,3.0,19,79,5.0,6.0,,10.0,6,9,2.0,14,6,10.0,6.0,1.0,1,,1,,,2,7.0,,4.0,4,7.0,11,3,2.0,4.0,,2.0,,14,52,2.0,0.375,0.6,0.7272727272727273,0.8333333333333334,0.6666666666666666,0.7272727272727273,0.8333333333333334,0.6666666666666666,0.7307692307692307,0.8333333333333334,0.7,0.09090909090909091,,18.823529411764707,0.25,0.25925925925925924,,0.16,0.21875,0.5,,0.2857142857142857,,0.7272727272727273,0.875,0.875,0.2727272727272727,,,,,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.7272727272727273,0.5518272727272727,0.6113333333333334,0.551011111111111,0.15384615384615385,0.15384615384615385,0.5263157894736842,0.7368421052631579,1.9909090909090907,0.7323943661971831,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,1.0,,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,,0.6666666666666666,,,0.14285714285714285,0.1,,,,0.2857142857142857,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,False,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,2062.0,34,2,71,67,44,38,10,138,1.0,2,,1.0,1.0,1.0,3.0,1.0,6.0,4,11,,11,70,2.0,3.0,,4.0,3,9,,9,4,4.0,2.0,,1,,1,,1.0,2,3.0,2.0,,2,3.0,5,6,,,,,,9,44,1.0,0.5,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.3333333333333333,0.4230769230769231,0.5,0.4090909090909091,0.4230769230769231,0.5,0.4090909090909091,,,18.29268292682927,,0.12,0.25,0.07142857142857142,0.10714285714285714,,,,0.3333333333333333,0.15384615384615385,0.5,0.5,0.23076923076923078,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.25,,0.09090909090909091,1.0,0.3076923076923077,0.42346923076923076,0.5085875,0.4093545454545454,,,0.36363636363636365,0.8181818181818182,11.60909090909091,0.6197183098591549,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,4.0,2.0,2.0,,,,2.0,,,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.5,0.15384615384615385,,,,,,,0.3333333333333333,0.07692307692307693,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.15384615384615385,0.5,0.5,1.0,,,,,,0.18181818181818182,0.5,24.799999999999997,,,,,,,1.0,1.0,,0.25,0.5,,,,,,,,,,,,,,,,,,False,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,4109.0,68,9,127,139,60,58,13,266,5.0,6,,,2.0,2.0,1.0,1.0,1.0,7,8,5.0,25,142,,,,,3,3,2.0,11,8,6.0,,,3,,3,,,6,,2.0,2.0,5,,5,11,,9.0,1.0,3.0,2.0,11,60,3.0,0.5714285714285714,0.5714285714285714,0.875,,1.0,0.8333333333333334,,0.9,0.78125,,0.7857142857142857,,,13.47517730496454,0.046511627906976744,,0.11764705882352941,0.06666666666666667,,,0.034482758620689655,,0.07142857142857142,0.5,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.08333333333333333,1.0,1.0,,,,0.4,1.0,0.8333333333333334,0.5497708333333334,,0.47287,0.21428571428571427,0.3,,0.44,3.0999999999999996,0.47244094488188976,1.0,2.0,4.0,,,1.0,2.0,,,,2.0,4.0,,,1.0,2.0,6.0,,,,,,2.0,1.0,,1.0,9.0,4.0,5.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,6.0,,,,,,,1.0,0.5,,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,0.2,,,,,0.3333333333333333,,0.6,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,0.4,0.5,,,23.5,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,False,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,21504.0,358,-34,654,663,122,109,106,1317,16.0,22,2.0,4.0,4.0,7.0,32.0,18.0,38.0,43,92,13.0,138,731,6.0,10.0,1.0,19.0,9,21,5.0,32,46,40.0,2.0,12.0,53,7.0,60,2.0,18.0,127,5.0,7.0,30.0,38,6.0,44,30,4.0,17.0,1.0,7.0,2.0,32,122,4.0,0.5348837209302325,0.5476190476190477,0.4673913043478261,0.6,0.42857142857142855,0.5482456140350878,0.5625,0.5192307692307693,0.5655737704918032,0.5588235294117647,0.5517241379310345,0.13043478260869565,0.18181818181818182,18.447837150127224,0.11320754716981132,0.016666666666666666,0.12962962962962962,0.11598746081504702,0.0169971671388102,0.04285714285714286,0.058333333333333334,0.2087912087912088,0.16279069767441862,0.19298245614035087,0.7272727272727273,0.8888888888888888,0.2807017543859649,0.3333333333333333,0.47368421052631576,0.5,0.7222222222222222,0.25,0.5,0.2692307692307692,0.5714285714285714,0.38596491228070173,0.45743805309734525,0.49950714285714287,0.471136,0.058333333333333334,0.07142857142857142,0.13768115942028986,0.2318840579710145,10.803260869565218,0.18654434250764526,9.0,7.0,8.0,2.0,3.0,3.0,3.0,6.0,14.0,2.0,13.0,22.0,2.0,6.0,3.0,5.0,39.0,1.0,13.0,6.0,,5.0,18.0,17.0,1.0,1.0,14.0,4.0,10.0,13.0,4.0,9.0,10.0,1.0,4.0,23.0,1.0,10.0,5.0,,,,,,1.0,0.5909090909090909,0.3333333333333333,0.6,0.6190476190476191,0.19298245614035087,,0.1875,,0.5652173913043478,0.1111111111111111,0.018867924528301886,0.007751937984496124,0.009900990099009901,0.02631578947368421,,,0.5625,0.28125,0.34615384615384615,0.1111111111111111,0.07017543859649122,0.875,0.875,1.0,0.12280701754385964,0.42857142857142855,0.42857142857142855,1.0,0.1875,0.6666666666666666,1.0,0.11538461538461539,1.0,0.07692307692307693,0.46153846153846156,27.05909090909091,,,,0.07407407407407407,,0.5,3.0,,,0.1875,,,2.0,,,,,,0.05263157894736842,,,,,,,,,,False,
248,1610612755,George Lynch,George Lynch,248,PHI,4437.0,74,-21,134,137,60,57,21,271,3.0,4,1.0,2.0,,,5.0,,3.0,5,12,2.0,12,153,2.0,4.0,,4.0,1,2,2.0,4,6,4.0,2.0,3.0,4,1.0,5,,,11,5.0,4.0,7.0,12,6.0,18,7,1.0,2.0,,1.0,,4,60,,0.6,0.75,0.4166666666666667,0.5,0.5,0.4166666666666667,0.5,0.5,0.46153846153846156,0.5,0.6666666666666666,0.25,,9.433962264150942,0.12727272727272726,0.07042253521126761,0.36363636363636365,0.16666666666666666,0.07792207792207792,,0.16666666666666666,0.125,0.3333333333333333,0.3333333333333333,0.75,0.75,0.4166666666666667,0.25,,,,0.5,0.5,,,0.3333333333333333,0.44332499999999997,0.46202499999999996,0.34025,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.3333333333333333,8.008333333333333,0.44776119402985076,2.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,1.0,1.0,3.0,3.0,,1.0,,1.0,1.0,,,2.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,0.4,,0.5,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.030303030303030304,0.25,0.4,,0.6666666666666666,0.4,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,False,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,21620.0,360,-46,658,669,127,113,110,1327,33.0,57,4.0,5.0,10.0,12.0,52.0,37.0,100.0,84,209,58.0,286,743,8.0,19.0,5.0,27.0,18,42,27.0,75,72,96.0,,16.0,44,9.0,53,5.0,7.0,115,4.0,8.0,20.0,28,5.0,33,26,1.0,80.0,4.0,23.0,12.0,75,127,2.0,0.42857142857142855,0.42857142857142855,0.4019138755980861,0.42105263157894735,0.42857142857142855,0.4367816091954023,0.4583333333333333,0.4528301886792453,0.47619047619047616,0.5192307692307693,0.5441176470588235,0.07655502392344497,0.15789473684210525,40.83438685208596,0.0749063670411985,0.012987012987012988,0.15384615384615385,0.0877742946708464,0.013812154696132596,0.014492753623188406,0.06779661016949153,0.07368421052631578,0.14285714285714285,0.21839080459770116,0.5789473684210527,0.6875,0.19923371647509577,0.3831417624521073,0.37,0.37373737373737376,0.4594594594594595,0.20833333333333334,0.8,0.22641509433962265,0.8333333333333334,0.41762452107279696,0.4589000000000001,0.4538342105263158,0.4497707547169812,0.09219858156028368,0.10087719298245613,0.0944055944055944,0.26223776223776224,11.224880382775119,0.19300911854103345,14.0,5.0,11.0,1.0,1.0,1.0,1.0,15.0,41.0,10.0,20.0,52.0,2.0,5.0,4.0,11.0,48.0,,41.0,15.0,1.0,4.0,20.0,17.0,1.0,,26.0,20.0,6.0,18.0,2.0,11.0,11.0,1.0,7.0,29.0,7.0,5.0,7.0,2.0,,2.0,2.0,1.0,0.8,0.38461538461538464,0.4,0.36363636363636365,0.38461538461538464,0.19923371647509577,0.019230769230769232,0.11538461538461539,,0.6206896551724138,,0.018518518518518517,0.022556390977443608,,,0.2,0.5,0.45454545454545453,0.2692307692307692,0.30434782608695654,0.2857142857142857,0.0421455938697318,0.45454545454545453,0.45454545454545453,0.6,0.15708812260536398,0.36585365853658536,0.375,0.8666666666666667,0.041666666666666664,1.0,,0.018867924528301886,1.0,0.18867924528301888,0.36585365853658536,25.923076923076927,,4.0,,0.09259259259259259,0.02877697841726619,0.25,4.0,3.0,12.0,0.16666666666666666,0.3,1.0,1.0,,0.06666666666666667,1.0,7.0,3.0,0.01,0.25,1.0,0.05555555555555555,,,,,,0.024390243902439025,False,1.0
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,16259.0,271,-9,490,497,62,58,86,987,8.0,19,1.0,3.0,,2.0,32.0,1.0,5.0,17,56,3.0,37,530,3.0,11.0,1.0,7.0,1,5,,2,28,6.0,4.0,9.0,2,2.0,4,,1.0,10,18.0,5.0,29.0,37,19.0,56,35,11.0,7.0,3.0,5.0,,2,62,2.0,0.8235294117647058,0.9333333333333333,0.30357142857142855,0.2727272727272727,0.2,0.2982456140350877,0.2727272727272727,0.16666666666666666,0.3135593220338983,0.3181818181818182,0.14285714285714285,0.16071428571428573,0.2631578947368421,11.73469387755102,0.13679245283018868,0.07929515418502203,0.1282051282051282,0.13545816733067728,0.0708955223880597,0.1111111111111111,0.2,0.0945945945945946,0.12903225806451613,0.3333333333333333,0.42105263157894735,0.5714285714285714,0.5614035087719298,0.08771929824561403,0.2,0.2,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.3508771929824561,0.4472232142857143,0.4515,0.47392,0.0847457627118644,0.08620689655172414,0.1891891891891892,0.05405405405405406,6.764285714285715,0.12653061224489795,8.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,2.0,1.0,,1.0,3.0,4.0,1.0,3.0,3.0,,2.0,7.0,,1.0,10.0,,12.0,4.0,5.0,5.0,,5.0,2.0,,,,,,0.017543859649122806,,0.125,,0.3,0.42857142857142855,0.024390243902439025,0.06666666666666667,0.07352941176470588,0.03225806451612903,0.125,0.4,0.875,0.25,0.2857142857142857,0.75,,,,,0.017543859649122806,,,,,,,,,0.16666666666666666,,60.6,,1.0,,0.08333333333333333,0.034482758620689655,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,False,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,20273.0,338,-32,617,625,114,98,102,1242,21.0,37,10.0,17.0,4.0,6.0,49.0,1.0,1.0,43,87,32.0,118,676,13.0,23.0,11.0,37.0,6,13,7.0,19,42,44.0,22.0,7.0,3,7.0,10,3.0,,27,39.0,7.0,51.0,59,45.0,104,18,2.0,38.0,4.0,20.0,1.0,19,114,1.0,0.4883720930232558,0.65625,0.4942528735632184,0.5652173913043478,0.46153846153846156,0.4942528735632184,0.5652173913043478,0.46153846153846156,0.5673076923076923,0.6379310344827587,0.5588235294117647,0.08045977011494253,0.16216216216216217,15.967523680649528,0.19767441860465115,0.13588850174216027,0.1346153846153846,0.1870967741935484,0.13313609467455623,0.08333333333333333,0.21739130434782608,0.2,0.11904761904761904,0.42528735632183906,0.5675675675675675,0.6774193548387096,0.5632183908045977,0.011494252873563218,1.0,1.0,1.0,0.7391304347826086,0.5882352941176471,0.46153846153846156,0.6666666666666666,0.42528735632183906,0.43901494252873563,0.5079523809523809,0.4132153846153846,0.1941747572815534,0.1941747572815534,0.3135593220338983,0.16101694915254236,5.311494252873563,0.1847649918962723,21.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,6.0,1.0,5.0,3.0,2.0,7.0,,,7.0,,7.0,14.0,3.0,3.0,3.0,21.0,14.0,6.0,21.0,12.0,,,,,,,,0.02040816326530612,,0.5,0.125,0.11764705882352941,0.168,0.12745098039215685,0.13513513513513514,0.2,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.4375,0.5238095238095238,,,,,,,,,,,,,,,,,,2.0,,0.1509433962264151,0.05405405405405406,,,,,,,1.0,5.0,,0.07142857142857142,,,,,,,,1.0,,3.0,,,,False,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,2222.0,37,-10,69,72,24,20,9,141,2.0,4,1.0,3.0,,,5.0,2.0,3.0,7,12,2.0,16,91,1.0,4.0,,2.0,2,2,2.0,6,12,2.0,2.0,,2,1.0,3,,,7,5.0,,4.0,5,5.0,10,13,6.0,2.0,,1.0,,6,24,4.0,0.8571428571428571,1.0,0.5833333333333334,0.25,1.0,0.5833333333333334,0.25,1.0,0.6153846153846154,0.25,1.0,,,18.29268292682927,0.16666666666666666,0.16129032258064516,,0.13793103448275862,0.15151515151515152,0.375,0.25,,,0.3333333333333333,0.5,0.5,0.4166666666666667,0.25,0.6666666666666666,0.6666666666666666,1.0,0.75,0.3333333333333333,,,0.3333333333333333,0.4414666666666667,0.54545,0.3231,0.07692307692307693,0.07692307692307693,0.125,0.375,9.075000000000001,0.34782608695652173,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,0.5,,0.07692307692307693,0.1,,,,0.5,0.6,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,
