EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,Arc3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG3A,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyFtPoints,SelfOReb,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Offensive Fouls,2pt And 1 Free Throw Trips,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3FGA,Loose Ball Fouls,SecondChanceArc3Frequency,on,OffShortMidRangeReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangePctBlocked,HeaveAttempts
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,2475.0,41,-24.0,79,76,5.0,2.0,3.0,155,,2.0,,,,,,2.0,6.0,2.0,4.0,2.0,6.0,10.0,79,,,,1.0,1.0,2.0,2.0,6.0,,6.0,2.0,2.0,,2.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,,1.0,5.0,2.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,1.0,0.5,,1.0,0.5,,1.0,0.6,14.457831325301205,1.0,0.03571428571428571,,0.02857142857142857,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.8,0.3333333333333333,0.554505,,0.4038,,0.2,24.333333333333332,0.06329113924050633,1.0,1.0,2.0,,,,,,,,,2.0,1.0,2.0,1.0,,0.5,0.5,,0.0625,,0.5,0.1,1.0,1.0,,8.0,1.0,1.0,,,,,1.0,,,,,,0.25,0.5,,,,0.1,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,1756.0,29,12.0,54,53,22.0,26.0,7.0,107,,1.0,,1.0,,,,2.0,6.0,,1.0,2.0,6.0,8.0,52,,1.0,1.0,,,,,3.0,,6.0,2.0,2.0,1.0,3.0,,1.0,7.0,2.0,2.0,3.0,2.0,5.0,,,,1.0,,1.0,,1.0,3.0,,22.0,0.5,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,,0.4444444444444444,0.25,,0.8571428571428571,16.129032258064516,1.0,0.08333333333333333,0.09523809523809523,0.11538461538461539,0.08,,,,0.14285714285714285,,,,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,1.0,0.3333333333333333,0.49784285714285714,0.6037,,0.125,,26.233333333333334,0.4074074074074074,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,0.5,0.14285714285714285,0.5,,,,,,,,,,2.0,1.0,,,,,,4.0,2.0,,,,,,,,,,0.2222222222222222,0.6666666666666666,,,,,1.0,,,,,0.16666666666666666,,0.2,,,,,,,,,3.0,,,,,,,,,,,,,False,0.14285714285714285,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,1008.0,17,5.0,33,33,9.0,23.0,7.0,66,1.0,2.0,1.0,1.0,,,,,2.0,1.0,4.0,,2.0,2.0,28,1.0,2.0,2.0,,,,2.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,3.0,,9.0,,,,0.25,0.5,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.3333333333333333,15.0,,,,,0.05263157894736842,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,0.5,1.0,,,0.6666666666666666,,0.5599416666666667,0.4027,,1.0,,24.1,0.2727272727272727,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.16666666666666666,,,,6.9,,1.0,,,,,,1.0,,,,,,,,0.25,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2366.0,39,11.0,75,74,35.0,51.0,12.0,149,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,21.0,2.0,3.0,26.0,67,1.0,3.0,4.0,2.0,7.0,10.0,12.0,,2.0,2.0,2.0,4.0,,4.0,,4.0,8.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,10.0,35.0,,0.6666666666666666,0.6666666666666666,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.4583333333333333,0.3333333333333333,0.5555555555555556,0.5,0.5,0.5555555555555556,0.125,32.95454545454545,1.0,0.06896551724137931,0.030303030303030304,0.06060606060606061,0.02564102564102564,0.09090909090909091,,0.16666666666666666,0.20833333333333334,0.6,0.75,0.041666666666666664,0.08333333333333333,1.0,1.0,,0.3333333333333333,1.0,0.2222222222222222,0.5,0.3333333333333333,1.0,0.46667499999999995,0.4476,0.4890999999999999,0.15384615384615385,0.38461538461538464,25.333333333333332,0.4666666666666667,5.0,11.0,4.0,,,,,,,1.0,,1.0,,1.0,,,0.25,0.2857142857142857,,0.0625,,,0.4583333333333333,0.45454545454545453,0.5555555555555556,0.4,11.495238095238095,,5.0,2.0,4.0,2.0,2.0,3.0,,,,5.0,3.0,0.14285714285714285,0.2,,,,0.20833333333333334,,,0.2222222222222222,0.11538461538461539,0.13043478260869565,,,,,,,,1.0,,,,,,,1.0,,,,,,6.0,,,0.18181818181818182,,,,,,,,,,False,,2.0,2.0,1.0,1.0,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,1983.0,33,18.0,62,60,24.0,28.0,9.0,122,1.0,3.0,,1.0,1.0,3.0,,,,2.0,9.0,,,11.0,55,,1.0,,2.0,4.0,11.0,,,,,,1.0,1.0,2.0,,1.0,5.0,2.0,3.0,3.0,2.0,5.0,,,,,,1.0,1.0,,4.0,11.0,24.0,,,,0.2222222222222222,,0.5,0.2222222222222222,,0.5,0.34375,,0.55,,23.61111111111111,,0.1111111111111111,0.09090909090909091,0.09375,0.06896551724137931,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,1.0,,0.75,0.3333333333333333,0.3333333333333333,,0.4305777777777778,0.5394,0.503125,,1.0,,0.3870967741935484,1.0,5.0,4.0,1.0,,,,,1.0,,,2.0,1.0,2.0,,2.0,1.0,1.0,,0.13333333333333333,,,0.5555555555555556,0.2,0.2,1.0,10.38888888888889,,1.0,,7.0,,,2.0,,,,14.0,2.0,0.2222222222222222,0.3333333333333333,,,,0.1111111111111111,,,,0.18181818181818182,0.18181818181818182,,,,7.0,,,5.0,1.0,,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,False,0.14285714285714285,,,,,1.0,
920,1610612748,A.C. Green,A.C. Green,920,MIA,1125.0,19,-5.0,34,35,16.0,30.0,7.0,69,,,,,,,,,,1.0,2.0,,,3.0,35,,,,1.0,2.0,2.0,,,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,2.0,16.0,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,7.317073170731708,1.0,0.09090909090909091,0.05263157894736842,0.07692307692307693,0.047619047619047616,,,0.3333333333333333,,,,,,,,,,,,,,,0.3519,,0.3519,,0.6666666666666666,,0.47058823529411764,1.0,2.0,2.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,,1.0,0.5,0.5,1.0,18.0,,,,1.0,,,,,2.0,,1.0,,,,0.2857142857142857,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,1176.0,20,-3.0,34,35,7.0,20.0,4.0,69,1.0,1.0,,,,,,,1.0,4.0,4.0,,1.0,8.0,37,,,,,,,4.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,1.0,,7.0,,,,1.0,,,0.8,,,0.8,,,0.2,13.157894736842104,,,,,,,,,0.2,1.0,1.0,,0.2,,,,,,,,0.4,,0.47850000000000004,,,,,40.1,0.20588235294117646,3.0,3.0,4.0,,,,,,,,,,,,,,0.5,0.5,,,,,0.6,1.0,1.0,0.6666666666666666,14.100000000000001,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1.0
258,1610612748,Brian Grant,Brian Grant,258,MIA,1713.0,29,14.0,54,53,20.0,22.0,7.0,107,,2.0,,,,1.0,,,,5.0,9.0,,,15.0,48,1.0,1.0,5.0,3.0,5.0,9.0,2.0,,,,,,,,,,,1.0,6.0,9.0,3.0,12.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,9.0,20.0,,,,0.5555555555555556,1.0,0.6,0.5555555555555556,1.0,0.6,0.625,0.8333333333333334,0.6428571428571429,,20.967741935483872,1.0,0.25,0.058823529411764705,0.2857142857142857,0.125,,,0.2,0.2222222222222222,,,,,,,,,,0.2,,0.2222222222222222,,0.4170888888888889,,0.41722000000000004,0.3333333333333333,0.6,,0.37037037037037035,3.0,3.0,8.0,,,,2.0,,,,,1.0,,1.0,,1.0,0.8,0.8,0.5,0.38461538461538464,0.5,,0.3333333333333333,1.0,1.0,1.0,9.166666666666666,2.0,4.0,,5.0,3.0,,2.0,2.0,1.0,,6.0,3.0,0.2222222222222222,0.5,1.0,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.5,0.6666666666666666,,0.25,0.25,,0.5,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.16666666666666666,,,,,0.25,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,1533.0,26,10.0,47,45,23.0,23.0,8.0,92,,,,,,,,1.0,2.0,4.0,5.0,1.0,2.0,11.0,42,,,,1.0,2.0,2.0,6.0,3.0,,2.0,1.0,2.0,,2.0,,1.0,4.0,,6.0,6.0,,6.0,1.0,1.0,,,,,,,1.0,2.0,23.0,1.0,0.5,0.5,0.8,,0.5,0.7857142857142857,,0.3333333333333333,0.7857142857142857,,0.3333333333333333,0.2857142857142857,12.499999999999998,,0.2857142857142857,,0.25,,,0.3333333333333333,0.25,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.2857142857142857,0.5,0.44296428571428564,,0.4575666666666667,,0.18181818181818182,24.200000000000003,0.48936170212765956,4.0,4.0,2.0,,,1.0,,,,,,,,,,1.0,0.25,0.25,,0.2727272727272727,,,0.5714285714285714,1.0,1.0,0.25,15.66,,1.0,1.0,,,1.0,,,,,,,,,,,,0.14285714285714285,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,651.0,11,,21,22,9.0,22.0,5.0,43,1.0,4.0,1.0,2.0,,1.0,,,,2.0,6.0,,,5.0,19,1.0,2.0,3.0,1.0,3.0,3.0,2.0,,2.0,,,1.0,,1.0,,1.0,2.0,3.0,1.0,2.0,3.0,5.0,,,,,,1.0,,1.0,2.0,3.0,9.0,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.35714285714285715,0.5,0.375,,30.769230769230766,,0.14285714285714285,0.25,0.125,0.21428571428571427,,,,0.6666666666666666,0.25,0.25,,,,,,1.0,0.5,0.3333333333333333,,0.6666666666666666,,0.50205,0.5457,0.4609666666666667,0.6,0.6,,0.42857142857142855,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,0.5,1.0,,0.25,,,0.3333333333333333,0.5,0.5,1.0,7.316666666666666,,,,1.0,1.0,,,,1.0,,2.0,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,False,0.6666666666666666,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,288.0,5,-1.0,10,10,10.0,10.0,2.0,20,,,,,,,,,,,1.0,,,,9,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,,3.0,,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,8.333333333333334,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,0.379,,0.379,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,9.7,,1.0,,,,,1.0,,1.0,,,,1.0,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,181.0,3,4.0,6,5,,,2.0,11,,,,,,,,1.0,2.0,,,1.0,2.0,3.0,3,,,,,,,,,,2.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,1.0,1.0,2.0,,,,,,,0.5,0.5,,,,0.75,,,0.75,,,1.0,50.0,0.5,,,,,,,,,,,,1.0,0.5,0.5,,,,,,1.0,0.5,0.588375,,,,,24.95,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,False,,,,,,,
