EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGA,Loose Ball Fouls,SecondChanceArc3Frequency,on,HeaveAttempts,Travels,OffCorner3ReboundPct
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,2797.0,47.0,84.0,91.0,36.0,35.0,14.0,175.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,2.0,4.0,93.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,4.0,4.0,3.0,7.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,36.0,0.5,0.5,1.0,0.1,0.5,1.0,0.16666666666666666,0.5,1.0,0.8,12.244897959183673,0.1,0.1,0.09523809523809523,0.07317073170731707,0.09090909090909091,0.14285714285714285,0.08333333333333333,0.18181818181818182,0.1111111111111111,0.05,0.1111111111111111,0.2,0.5,0.5,0.1,0.7,1.0,0.5,1.0,1.0,1.0,0.561285,0.6102000000000001,0.6167,0.16666666666666666,0.5,0.75,0.5,24.9,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,2770.0,46.0,85.0,90.0,22.0,23.0,3.0,175.0,,1.0,,,,,,,5.0,12.0,,,10.0,97.0,,,,,1.0,3.0,2.0,6.0,,,6.0,2.0,8.0,2.0,,5.0,18.0,,3.0,4.0,,4.0,,1.0,1.0,,3.0,7.0,,,2.0,22.0,0.4166666666666667,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,,21.59090909090909,0.09090909090909091,,0.0975609756097561,,,,,,0.25,0.09523809523809523,,0.08333333333333333,,,,,,,,,0.08333333333333333,0.3864083333333333,,0.37126666666666663,,,,0.2,,0.25882352941176473,-30.0,5.0,11.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4,0.4,0.7142857142857143,0.125,0.14285714285714285,1.0,0.9166666666666666,0.45454545454545453,0.45454545454545453,0.4,16.541666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,4948.0,82.0,155.0,161.0,35.0,35.0,12.0,316.0,,1.0,,,,,,1.0,5.0,12.0,1.0,6.0,16.0,180.0,,,2.0,2.0,1.0,2.0,2.0,4.0,,1.0,2.0,,2.0,,,1.0,4.0,,6.0,6.0,1.0,7.0,,1.0,,1.0,5.0,5.0,6.0,3.0,2.0,35.0,0.4166666666666667,,0.5,0.38461538461538464,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.07692307692307693,13.173652694610778,0.1016949152542373,,0.08571428571428572,0.014705882352941176,,,,0.06666666666666667,0.21428571428571427,0.06666666666666667,,0.07692307692307693,,,,0.07692307692307693,,,,,0.15384615384615385,0.3731423076923077,,0.3062833333333333,0.1875,0.2,0.125,0.125,26.1,0.22580645161290322,-57.0,3.0,6.0,6.0,,,1.0,3.0,1.0,5.0,,6.0,1.0,,,,,,0.6,0.6,0.16666666666666666,,,,0.46153846153846156,0.5,0.5,1.0,11.4,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.08333333333333333,1.0,0.05,0.058823529411764705,0.38461538461538464,0.4,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,6481.0,108.0,202.0,206.0,58.0,58.0,20.0,408.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,12.0,15.0,28.0,16.0,6.0,57.0,222.0,1.0,2.0,,5.0,5.0,8.0,11.0,16.0,2.0,12.0,7.0,,7.0,,,5.0,14.0,2.0,12.0,16.0,2.0,18.0,,3.0,2.0,1.0,4.0,9.0,7.0,4.0,11.0,58.0,0.5357142857142857,0.5,0.625,0.5795454545454546,0.8333333333333334,0.45454545454545453,0.6063829787234043,0.8333333333333334,0.5,0.36363636363636365,24.2152466367713,0.15,0.03076923076923077,0.1595744680851064,0.02197802197802198,,,0.06896551724137931,0.09523809523809523,0.05555555555555555,0.21951219512195122,,0.11363636363636363,0.6,0.6,0.09090909090909091,0.2727272727272727,0.3333333333333333,1.0,0.18181818181818182,1.0,0.4772727272727273,0.47723977272727275,0.466,0.49233181818181815,0.0851063829787234,0.12903225806451613,0.08771929824561403,0.19298245614035087,24.5625,0.2871287128712871,-47.0,12.0,19.0,14.0,1.0,3.0,6.0,,5.0,1.0,1.0,7.0,1.0,1.0,,1.0,,2.0,0.4666666666666667,0.5,0.8571428571428571,0.21428571428571427,0.16666666666666666,,0.4318181818181818,0.631578947368421,0.6666666666666666,0.4166666666666667,13.678571428571427,,4.0,2.0,3.0,1.0,1.0,,,0.03571428571428571,,,,0.09090909090909091,,,0.18181818181818182,3.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,15.0,6.0,4.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.4375,1.0,0.4375,0.05263157894736842,0.25,0.5,0.6666666666666666,0.75,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,1.0,0.09090909090909091,0.3333333333333333,,,,,,,,,,,,,,True,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,3810.0,64.0,118.0,123.0,48.0,52.0,11.0,241.0,1.0,7.0,,1.0,1.0,2.0,,,9.0,20.0,,10.0,28.0,138.0,1.0,2.0,3.0,5.0,7.0,10.0,22.0,2.0,,,,,,,,,,2.0,10.0,14.0,4.0,18.0,1.0,,,,4.0,8.0,14.0,5.0,22.0,48.0,0.45,0.5,0.7,0.45,0.5,0.7,0.5185185185185185,0.625,0.6875,,23.846153846153847,0.2127659574468085,0.05555555555555555,0.21818181818181817,0.08163265306122448,0.09090909090909091,0.08333333333333333,,,0.5,0.2222222222222222,0.1111111111111111,0.35,0.14285714285714285,0.16666666666666666,,,0.5,,0.2,0.5,0.35,0.439325,0.5706,0.42023,0.2,0.2,0.17857142857142858,0.7857142857142857,,0.4067796610169492,-26.0,6.0,8.0,16.0,,2.0,2.0,,1.0,2.0,1.0,4.0,,4.0,1.0,4.0,1.0,2.0,0.8888888888888888,0.8888888888888888,0.5,0.25,0.2857142857142857,0.25,0.4,0.75,0.75,1.0,9.44,2.0,5.0,,,2.0,,2.0,1.0,0.1,0.14285714285714285,0.15384615384615385,0.18181818181818182,0.25,0.4,0.5,,,,,,,,,,8.0,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,2.0,3.0,1.0,0.2,0.5,,,,,,,,True,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,4321.0,72.0,137.0,136.0,25.0,31.0,15.0,273.0,1.0,5.0,1.0,2.0,,2.0,,,8.0,17.0,,10.0,26.0,141.0,1.0,2.0,1.0,3.0,2.0,4.0,11.0,6.0,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,12.0,13.0,3.0,16.0,,,,,2.0,7.0,17.0,4.0,11.0,25.0,0.47058823529411764,0.5,0.5,0.47058823529411764,0.5,0.5,0.52,0.75,0.55,,19.607843137254903,0.2222222222222222,0.043478260869565216,0.203125,0.045454545454545456,0.058823529411764705,0.1111111111111111,,0.15384615384615385,0.21428571428571427,0.25925925925925924,,0.29411764705882354,0.2,0.25,,,1.0,0.5,0.5,,0.29411764705882354,0.43706470588235297,0.5394,0.460925,0.2,0.2,0.11538461538461539,0.4230769230769231,,0.18248175182481752,-28.0,5.0,9.0,10.0,,1.0,1.0,1.0,1.0,4.0,,5.0,1.0,4.0,,4.0,2.0,1.0,0.625,0.7142857142857143,0.2,0.1,0.1111111111111111,0.5,0.5294117647058824,0.5555555555555556,0.5555555555555556,1.0,10.911764705882353,2.0,3.0,,,1.0,,1.0,,0.058823529411764705,0.2,0.05,0.05263157894736842,0.17647058823529413,0.6666666666666666,0.6666666666666666,,,,,,,,,,7.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,,,,,,,,,,,True,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2046.0,34.0,63.0,64.0,37.0,36.0,10.0,127.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,16.0,3.0,,17.0,71.0,1.0,3.0,,2.0,3.0,6.0,9.0,8.0,2.0,2.0,3.0,,3.0,,,3.0,6.0,1.0,2.0,3.0,1.0,4.0,,2.0,1.0,1.0,2.0,4.0,,,9.0,37.0,0.4375,0.3333333333333333,0.5,0.4473684210526316,0.3333333333333333,0.5,0.4473684210526316,0.3333333333333333,0.5,0.15789473684210525,31.08108108108108,0.09090909090909091,0.038461538461538464,0.11538461538461539,0.03225806451612903,,,0.125,,,0.18181818181818182,,0.21052631578947367,0.5,0.6666666666666666,0.05263157894736842,0.10526315789473684,0.3333333333333333,1.0,0.1111111111111111,1.0,0.3684210526315789,0.45202105263157893,0.45376666666666665,0.45450000000000007,,,0.11764705882352941,0.5294117647058824,25.399999999999995,0.5873015873015873,-8.0,5.0,9.0,6.0,,1.0,4.0,,1.0,,3.0,4.0,2.0,,,,,,0.42857142857142855,0.5,1.0,0.25,0.3333333333333333,,0.47368421052631576,0.5555555555555556,0.5555555555555556,0.6,12.0,,3.0,2.0,3.0,1.0,,,,0.0625,0.25,,,0.15789473684210525,,,0.2222222222222222,,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.5,0.5,,,,0.1111111111111111,0.5,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,True,,,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,2175.0,36.0,71.0,69.0,16.0,11.0,8.0,140.0,1.0,3.0,,1.0,1.0,1.0,,3.0,1.0,6.0,3.0,,5.0,72.0,,1.0,,,1.0,2.0,2.0,2.0,,3.0,7.0,2.0,9.0,1.0,1.0,6.0,20.0,,1.0,1.0,1.0,2.0,,,,,2.0,4.0,,,2.0,16.0,0.16666666666666666,,0.5,0.2777777777777778,,0.5,0.2777777777777778,,0.5,0.3333333333333333,21.51898734177215,0.034482758620689655,,0.030303030303030304,0.027777777777777776,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.5,1.0,0.6666666666666666,0.5308944444444444,0.5784,0.46140000000000003,,,,0.4,24.7,0.22535211267605634,-11.0,,2.0,,1.0,,7.0,,3.0,1.0,4.0,8.0,1.0,,,,,,,,0.875,,,,0.2222222222222222,,,,9.716666666666667,,1.0,,,1.0,,1.0,1.0,0.16666666666666666,0.3333333333333333,0.0625,0.07142857142857142,0.1111111111111111,,,,,,,,1.0,1.0,,1.0,,,3.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,0.5,True,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,298.0,5.0,7.0,7.0,7.0,7.0,2.0,14.0,,,,,,,,,,1.0,,,,10.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,2.0,,,,7.0,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,0.3325,,0.3325,,,,,,1.0,-6.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,2656.0,44.0,85.0,81.0,5.0,2.0,5.0,166.0,1.0,3.0,1.0,1.0,,,,7.0,3.0,5.0,7.0,,12.0,82.0,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,2.0,7.0,2.0,,2.0,,,2.0,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,5.0,,,2.0,5.0,0.6,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5833333333333334,15.384615384615383,0.03225806451612903,,0.025,0.02702702702702703,,,,,,0.058823529411764705,,0.25,0.3333333333333333,0.5,,0.5833333333333334,1.0,1.0,,,0.8333333333333334,0.5600291666666667,,0.4038,,,0.16666666666666666,0.16666666666666666,24.3,0.058823529411764705,-20.0,1.0,1.0,2.0,,,2.0,,2.0,,,2.0,,2.0,1.0,2.0,1.0,,0.3333333333333333,0.5,1.0,,,0.5,0.08333333333333333,1.0,1.0,,6.4,1.0,1.0,,,1.0,,1.0,,0.2,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.08333333333333333,1.0,1.0,,,,,,2.0,2.0,,,,6.0,,2.0,,,,1.0,1.0,0.2857142857142857,,0.2857142857142857,,,,,,,,0.2857142857142857,0.2857142857142857,1.0,,,,0.2857142857142857,,,,,,1.0,,,,,,,,True,,,
