EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,FTDefRebounds,BlockedShortMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,DefensiveGoaltends,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,17352.0,289,81,535,527,137,204,67,1062,15.0,21.0,1.0,2.0,5.0,3.0,13,28.0,61,16.0,72.0,498,2.0,7.0,6.0,7.0,17.0,6.0,20.0,42.0,14.0,5.0,14.0,4.0,18.0,4.0,,5.0,40.0,23.0,36.0,43.0,11.0,4.0,3.0,10.0,17.0,28.0,21.0,8.0,3.0,20.0,137,5.0,0.75,0.75,0.45901639344262296,0.2857142857142857,0.4117647058823529,0.45161290322580644,0.2857142857142857,0.4117647058823529,0.5,0.375,0.5,0.08196721311475409,0.09523809523809523,14.495114006514658,0.107981220657277,0.13438735177865613,0.15463917525773196,0.3387096774193548,0.7142857142857143,0.7894736842105263,0.20967741935483872,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.2857142857142857,0.5,0.29411764705882354,0.3548387096774194,0.4669604838709677,0.46535,0.4630764705882353,0.11594202898550725,0.11764705882352941,0.08333333333333333,0.2777777777777778,8.236065573770492,0.2560747663551402,3.0,10.0,27.0,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,1.0,,,3.0,6.0,1.0,6.0,11.0,7.0,,7.0,7.0,3.0,,4.0,3.0,1.0,4.0,11.0,4.0,3.0,1.0,,5.0,,,1.0,1.0,5.0,2.0,,,,,,0.016129032258064516,,0.1111111111111111,,,,0.4117647058823529,0.02912621359223301,0.275,0.02631578947368421,0.028688524590163935,,0.030303030303030304,0.05128205128205128,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.27586206896551724,0.2727272727272727,,0.4,0.8,0.43548387096774194,0.37037037037037035,0.4166666666666667,0.8,,,,,0.016129032258064516,,,,,,,,,,0.6,,,,,,25.0,,2.0,3.0,,0.1,,,,,1.0,,True,,,,
922,1610612740,Elden Campbell,Elden Campbell,922,NOH,16294.0,272,-13,496,496,154,147,46,992,18.0,36.0,3.0,5.0,7.0,9.0,23,40.0,98,45.0,125.0,493,5.0,8.0,13.0,10.0,24.0,16.0,36.0,56.0,24.0,7.0,11.0,4.0,15.0,4.0,,5.0,34.0,30.0,40.0,51.0,11.0,3.0,,7.0,15.0,47.0,53.0,25.0,2.0,36.0,154,,0.7,0.7368421052631579,0.40816326530612246,0.625,0.4166666666666667,0.40404040404040403,0.625,0.4,0.5,0.65,0.5294117647058824,0.07142857142857142,0.08333333333333333,25.225225225225227,0.13636363636363635,0.1383399209486166,0.13333333333333333,0.36363636363636365,0.5,0.5454545454545454,0.23232323232323232,0.391304347826087,0.391304347826087,1.0,0.625,0.6,0.28,0.37373737373737376,0.43661919191919196,0.50205,0.425264,0.2032520325203252,0.20491803278688525,0.104,0.288,7.7714285714285705,0.31048387096774194,4.0,13.0,39.0,,1.0,,,,1.0,,,,,,,,1.0,,,3.0,,1.0,,,4.0,,,,,1.0,5.0,6.0,5.0,5.0,11.0,,8.0,8.0,4.0,,4.0,,,2.0,27.0,4.0,7.0,1.0,,15.0,,,8.0,,15.0,8.0,,,,,,0.010101010101010102,,0.10256410256410256,,,,0.5333333333333333,0.027472527472527472,0.15151515151515152,0.10344827586206896,0.04583333333333333,0.044444444444444446,0.047619047619047616,,0.07692307692307693,0.11940298507462686,0.15873015873015872,0.14285714285714285,0.16666666666666666,,0.5333333333333333,0.5555555555555556,0.3939393939393939,0.3333333333333333,0.37142857142857144,0.6923076923076923,0.010101010101010102,,,,,,,,,,,,,,0.5714285714285714,0.04,,,,,23.7,,5.0,7.0,2.0,0.22727272727272727,,0.15789473684210525,0.3333333333333333,,,,True,,,,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,277.0,5,-7,7,9,1,6,1,16,,,,,,,3,,3,,,11,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,1,,,,,,,,,,,,,,,37.5,0.5,0.6666666666666666,,,,,1.0,,,,,,,,0.3991,0.3604,,,,,,21.7,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,6392.0,107,4,199,200,37,52,44,399,5.0,16.0,,1.0,3.0,4.0,8,11.0,31,1.0,23.0,200,3.0,4.0,6.0,1.0,4.0,1.0,3.0,14.0,8.0,2.0,9.0,2.0,11.0,2.0,,2.0,24.0,9.0,10.0,12.0,2.0,1.0,,3.0,9.0,12.0,2.0,1.0,,3.0,37,,0.6363636363636364,0.6363636363636364,0.3548387096774194,0.75,0.25,0.3548387096774194,0.75,0.25,0.359375,0.75,0.3,0.06451612903225806,0.0625,16.26984126984127,0.12,0.10752688172043011,0.12121212121212122,0.5161290322580645,0.3125,0.3333333333333333,0.25806451612903225,0.5,0.5,0.75,0.25,,0.75,0.5161290322580645,0.49906451612903224,0.4334,0.546025,0.03125,0.03125,0.2608695652173913,0.13043478260869565,6.761290322580645,0.18592964824120603,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,2.0,1.0,2.0,,1.0,6.0,5.0,,1.0,,1.0,,9.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,0.14285714285714285,,,,0.6666666666666666,0.02127659574468085,0.05555555555555555,,0.017857142857142856,0.05714285714285714,,,,0.1,0.13636363636363635,0.08333333333333333,,,1.0,0.6,0.22580645161290322,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,24082.0,401,-82,753,757,226,249,109,1510,20.0,43.0,1.0,5.0,14.0,21.0,54,48.0,115,33.0,129.0,811,4.0,11.0,11.0,13.0,33.0,11.0,37.0,56.0,40.0,14.0,57.0,18.0,75.0,10.0,8.0,17.0,168.0,27.0,39.0,50.0,22.0,14.0,5.0,14.0,39.0,33.0,45.0,13.0,10.0,37.0,226,9.0,0.5833333333333334,0.5833333333333334,0.41739130434782606,0.36363636363636365,0.3939393939393939,0.4,0.3333333333333333,0.3611111111111111,0.45422535211267606,0.39285714285714285,0.42045454545454547,0.12173913043478261,0.23255813953488372,20.521541950113377,0.09473684210526316,0.10555555555555556,0.12096774193548387,0.35833333333333334,0.46511627906976744,0.6060606060606061,0.45,0.3888888888888889,0.40384615384615385,0.8095238095238095,0.4166666666666667,0.2,0.3888888888888889,0.4,0.467779831932773,0.47825000000000006,0.4680763888888888,0.09848484848484848,0.10236220472440945,0.08527131782945736,0.2868217054263566,10.113043478260872,0.300132802124834,6.0,7.0,18.0,,1.0,,1.0,,1.0,,4.0,,,,2.0,,5.0,,1.0,3.0,,3.0,,,,,4.0,,1.0,7.0,33.0,1.0,10.0,11.0,11.0,1.0,8.0,25.0,12.0,1.0,13.0,5.0,4.0,10.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,0.041666666666666664,0.2,0.1111111111111111,0.037037037037037035,,0.25,0.6410256410256411,0.03164556962025317,0.14666666666666667,0.017857142857142856,0.02956989247311828,0.03571428571428571,0.04225352112676056,0.024844720496894408,0.025,0.09302325581395349,0.05333333333333334,0.1346153846153846,0.17391304347826086,0.01818181818181818,,0.35,0.15,0.3888888888888889,0.4375,0.5714285714285714,0.008333333333333333,,,,0.03333333333333333,,,,0.08333333333333333,,,,,,0.42857142857142855,0.027777777777777776,,0.05555555555555555,,,27.04,,1.0,,,0.043478260869565216,,,,,,,False,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,95728.0,1595,1,3016,3014,820,868,450,6030,48.0,89.0,3.0,5.0,28.0,121.0,307,189.0,439,114.0,732.0,3124,18.0,36.0,70.0,38.0,95.0,55.0,200.0,264.0,114.0,24.0,136.0,25.0,161.0,16.0,9.0,45.0,347.0,74.0,90.0,114.0,71.0,27.0,17.0,36.0,87.0,96.0,139.0,45.0,24.0,200.0,820,12.0,0.6984126984126984,0.7058823529411765,0.4305239179954442,0.5,0.4,0.4951923076923077,0.55,0.5105633802816901,0.5320232896652111,0.5645161290322581,0.5685714285714286,0.05466970387243736,0.20224719101123595,21.829991527817004,0.0634648370497427,0.06202090592334495,0.07912087912087912,0.14262820512820512,0.5393258426966292,0.676056338028169,0.49198717948717946,0.3941368078175896,0.3980263157894737,0.8429752066115702,0.08333333333333333,0.6,0.19718309859154928,0.4391025641025641,0.48956773675762455,0.4826962264150943,0.4868936170212767,0.07088989441930618,0.09453781512605042,0.09562841530054644,0.273224043715847,14.328929384965825,0.2718832891246684,13.0,20.0,43.0,27.0,63.0,4.0,10.0,6.0,15.0,53.0,122.0,6.0,14.0,17.0,32.0,80.0,185.0,10.0,24.0,4.0,23.0,47.0,225.0,15.0,4.0,,122.0,53.0,5.0,30.0,61.0,8.0,16.0,15.0,24.0,8.0,44.0,51.0,30.0,9.0,21.0,3.0,9.0,27.0,44.0,3.0,7.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,0.9375,0.43243243243243246,0.4166666666666667,0.48936170212765956,0.43243243243243246,0.296474358974359,0.02702702702702703,0.06976744186046512,0.009771986970684038,,0.040983606557377046,0.5862068965517241,0.012810248198558846,0.055762081784386616,0.03347280334728033,0.016129032258064516,0.01892744479495268,0.003115264797507788,0.014729950900163666,0.046511627906976744,0.05721393034825871,0.04854368932038835,0.06770833333333333,0.025974025974025976,0.02476780185758514,0.6,0.5,0.06891025641025642,0.46511627906976744,0.5,0.3,0.10096153846153846,0.42857142857142855,0.42857142857142855,0.9629629629629629,0.1955128205128205,0.4344262295081967,0.452991452991453,0.9245283018867925,0.16666666666666666,0.4,0.75,0.23333333333333334,0.42857142857142855,0.8333333333333334,0.4642857142857143,0.1056338028169014,0.4,0.22535211267605634,0.53125,0.4344262295081967,24.382702702702698,,1.0,1.0,,0.012345679012345678,,,,,,,False,2.0,1.0,0.0106951871657754,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,73907.0,1232,-32,2318,2313,668,678,363,4631,60.0,100.0,20.0,39.0,34.0,74.0,128,168.0,314,85.0,421.0,2459,34.0,70.0,90.0,46.0,82.0,39.0,131.0,242.0,94.0,18.0,59.0,13.0,72.0,6.0,7.0,14.0,157.0,163.0,209.0,316.0,26.0,9.0,2.0,23.0,51.0,95.0,99.0,41.0,11.0,131.0,668,15.0,0.7202380952380952,0.8287671232876712,0.535031847133758,0.4857142857142857,0.5609756097560976,0.5316455696202531,0.4857142857142857,0.5476190476190477,0.5782967032967034,0.5487804878048781,0.6121495327102804,0.05732484076433121,0.14,15.1018922852984,0.18376550169109357,0.17447199265381083,0.2099125364431487,0.31645569620253167,0.6,0.6976744186046512,0.4050632911392405,0.578125,0.578125,0.8513513513513513,0.5571428571428572,0.5128205128205128,0.40476190476190477,0.3227848101265823,0.4524822784810125,0.48024999999999995,0.45600833333333346,0.11614730878186968,0.1168091168091168,0.21377672209026127,0.31116389548693585,9.26050955414013,0.28817946505608283,20.0,34.0,86.0,,,,,,,,2.0,,,,2.0,,2.0,,,22.0,,2.0,,,44.0,,2.0,,,19.0,26.0,13.0,87.0,27.0,107.0,5.0,17.0,28.0,17.0,2.0,11.0,5.0,6.0,15.0,44.0,15.0,6.0,4.0,,41.0,,,34.0,2.0,41.0,25.0,,,,,,0.006329113924050633,,0.046511627906976744,,,,0.5490196078431373,0.0875251509054326,0.13366336633663367,0.07602339181286549,0.08583690987124463,0.0912863070539419,0.07608695652173914,0.09224318658280922,0.09448818897637795,0.1308411214953271,0.21973094170403587,0.11486486486486487,0.18518518518518517,0.0390625,0.6097560975609756,0.5333333333333333,0.2721518987341772,0.3953488372093023,0.4146341463414634,0.7647058823529411,,,,,0.006329113924050633,,,,,,,,,,0.5882352941176471,,,0.023809523809523808,,,25.1,7.0,19.0,5.0,3.0,0.30158730158730157,0.1346153846153846,0.022727272727272728,,6.0,5.0,1.0,False,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,33212.0,554,12,1063,1051,334,396,195,2114,52.0,89.0,29.0,47.0,34.0,10.0,36,75.0,164,47.0,200.0,1036,34.0,60.0,83.0,26.0,50.0,17.0,69.0,86.0,64.0,19.0,33.0,2.0,35.0,1.0,1.0,14.0,72.0,69.0,105.0,177.0,31.0,12.0,5.0,25.0,44.0,94.0,66.0,30.0,5.0,69.0,334,13.0,0.5733333333333334,0.8431372549019608,0.4573170731707317,0.5666666666666667,0.52,0.45808383233532934,0.5666666666666667,0.5,0.5050505050505051,0.5928571428571429,0.5655737704918032,0.11585365853658537,0.16853932584269662,18.745158791634392,0.1725,0.19753086419753085,0.17543859649122806,0.5329341317365269,0.5842696629213483,0.7027027027027027,0.2155688622754491,0.2777777777777778,0.2857142857142857,0.9,0.7833333333333333,0.6170212765957447,0.6538461538461539,0.5508982035928144,0.49077964071856295,0.5281188679245283,0.5182298076923076,0.15544041450777202,0.15789473684210525,0.415,0.345,5.6847560975609746,0.3142050799623706,21.0,13.0,39.0,,,,,,,1.0,3.0,,,,2.0,1.0,3.0,,,15.0,,2.0,,3.0,48.0,,3.0,1.0,1.0,2.0,17.0,11.0,58.0,27.0,72.0,4.0,19.0,19.0,7.0,5.0,12.0,2.0,6.0,8.0,42.0,10.0,7.0,4.0,,24.0,,,15.0,1.0,24.0,16.0,,0.3333333333333333,,,0.3333333333333333,0.017964071856287425,0.3333333333333333,0.07692307692307693,0.027777777777777776,,0.3333333333333333,0.4318181818181818,0.11764705882352941,0.313953488372093,0.18032786885245902,0.12454873646209386,0.15267175572519084,0.125,0.09689922480620156,0.16666666666666666,0.16083916083916083,0.18604651162790697,0.3387096774193548,0.25,0.05714285714285714,0.6666666666666666,0.4423076923076923,0.23353293413173654,0.3333333333333333,0.3611111111111111,0.8461538461538461,,,,,0.017964071856287425,0.3333333333333333,0.5,,,,,,,,0.6176470588235294,,,0.038461538461538464,,0.3333333333333333,25.3,3.0,9.0,8.0,1.0,0.3333333333333333,0.1111111111111111,0.23076923076923078,0.1724137931034483,3.0,1.0,3.0,False,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,49181.0,820,8,1570,1558,433,485,236,3128,32.0,77.0,5.0,13.0,21.0,54.0,170,110.0,299,64.0,308.0,1554,17.0,38.0,50.0,24.0,63.0,31.0,88.0,164.0,56.0,24.0,46.0,14.0,60.0,12.0,2.0,17.0,134.0,35.0,45.0,67.0,18.0,8.0,4.0,20.0,44.0,78.0,80.0,32.0,9.0,88.0,433,14.0,0.7454545454545455,0.7961165048543689,0.36789297658862874,0.4473684210526316,0.38095238095238093,0.3685800604229607,0.45121951219512196,0.38513513513513514,0.41847826086956524,0.5208333333333334,0.4835164835164835,0.0802675585284281,0.18181818181818182,22.162452931683703,0.05737704918032787,0.05810810810810811,0.08898305084745763,0.2326283987915408,0.4155844155844156,0.5079365079365079,0.513595166163142,0.3176470588235294,0.32727272727272727,0.9259259259259259,0.3170731707317073,0.38461538461538464,0.28378378378378377,0.3293051359516616,0.45891661631419955,0.4511855263157895,0.4578222972972972,0.09192200557103064,0.09815950920245399,0.16233766233766234,0.2857142857142857,12.057190635451503,0.27579617834394904,10.0,24.0,52.0,6.0,10.0,1.0,2.0,3.0,3.0,2.0,22.0,,1.0,,8.0,8.0,32.0,1.0,3.0,13.0,3.0,11.0,24.0,,14.0,,22.0,2.0,3.0,7.0,22.0,2.0,19.0,8.0,22.0,3.0,10.0,24.0,14.0,4.0,10.0,2.0,2.0,12.0,27.0,2.0,6.0,5.0,,2.0,,,2.0,,2.0,1.0,1.0,0.25,0.3333333333333333,0.2727272727272727,0.25,0.09667673716012085,0.09375,0.09615384615384616,0.029411764705882353,,0.13636363636363635,0.5454545454545454,0.027696793002915453,0.06153846153846154,0.020202020202020204,0.0267515923566879,0.03825136612021858,0.029940119760479042,0.020833333333333332,0.02631578947368421,0.02830188679245283,0.04938271604938271,0.053763440860215055,0.08108108108108109,0.016574585635359115,0.5,0.53125,0.15709969788519637,0.46153846153846156,0.5106382978723404,0.625,0.030211480362537766,0.6,0.6,1.0,0.06646525679758308,0.09090909090909091,0.10526315789473684,1.0,0.04878048780487805,0.5,1.0,0.024390243902439025,,,0.47619047619047616,0.04054054054054054,1.0,0.10810810810810811,,0.09090909090909091,24.65625,1.0,2.0,,,0.043478260869565216,0.022222222222222223,,0.2,,,,False,1.0,,0.030303030303030304,
2213,1610612740,Kirk Haston,Kirk Haston,2213,NOH,3212.0,54,-22,112,112,53,66,13,224,,1.0,,,,1.0,9,2.0,11,2.0,6.0,107,,,,1.0,7.0,2.0,4.0,2.0,2.0,1.0,3.0,,3.0,,,3.0,6.0,2.0,5.0,5.0,,,,3.0,7.0,9.0,4.0,2.0,,4.0,53,,0.5,0.5,0.18181818181818182,,0.14285714285714285,0.14285714285714285,,0.1,0.1875,,0.16666666666666666,0.09090909090909091,1.0,18.4,0.06451612903225806,0.11627906976744186,0.07692307692307693,0.07142857142857142,,,0.6428571428571429,0.1111111111111111,0.1111111111111111,,,,,0.2857142857142857,0.43920714285714285,,0.43963,0.125,0.15384615384615385,,0.6666666666666666,16.345454545454544,0.4732142857142857,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,2.0,,3.0,,,,,3.0,,,,,2.0,,,,,,,3.0,,,,4.0,2.0,1.0,2.0,,,4.0,4.0,1.0,2.0,,,2.0,1.0,,1.0,,3.0,3.0,,,,,,0.21428571428571427,,,,,,0.5714285714285714,,0.25,,,,,,,,0.125,0.2,0.2857142857142857,,1.0,,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,0.14285714285714285,,,,,,,,,,,0.1,,0.2,,,23.766666666666666,,,1.0,,,,,,,,,False,,1.0,,
248,1610612740,George Lynch,George Lynch,248,NOH,60088.0,1001,95,1892,1883,447,466,305,3775,49.0,109.0,22.0,43.0,13.0,23.0,60,79.0,198,30.0,245.0,1828,27.0,58.0,70.0,12.0,31.0,12.0,51.0,94.0,64.0,29.0,72.0,8.0,80.0,7.0,1.0,26.0,168.0,112.0,138.0,236.0,39.0,14.0,10.0,16.0,30.0,81.0,55.0,23.0,6.0,51.0,447,8.0,0.5949367088607594,0.7580645161290323,0.398989898989899,0.46551724137931033,0.3870967741935484,0.4215686274509804,0.46153846153846156,0.4148936170212766,0.4359430604982206,0.47297297297297297,0.4396551724137931,0.14646464646464646,0.2018348623853211,13.767153607791059,0.14052697616060225,0.14285714285714285,0.13125,0.42745098039215684,0.44954128440366975,0.5632183908045977,0.23529411764705882,0.38333333333333336,0.3898305084745763,0.8695652173913043,0.6615384615384615,0.5116279069767442,0.2765957446808511,0.6509803921568628,0.5174322834645669,0.5181842105263158,0.4916032608695653,0.08363636363636363,0.10550458715596331,0.2857142857142857,0.20816326530612245,6.749494949494949,0.23625792811839325,7.0,7.0,29.0,12.0,25.0,2.0,6.0,3.0,6.0,7.0,32.0,,1.0,2.0,10.0,19.0,57.0,2.0,7.0,10.0,5.0,16.0,48.0,9.0,34.0,1.0,31.0,7.0,,11.0,35.0,13.0,82.0,22.0,98.0,9.0,25.0,14.0,10.0,,4.0,1.0,2.0,5.0,42.0,2.0,3.0,3.0,,13.0,,,7.0,,13.0,8.0,0.8421052631578947,0.3333333333333333,0.2857142857142857,0.3125,0.3392857142857143,0.2235294117647059,,0.20689655172413793,0.016666666666666666,,,0.4666666666666667,0.1,0.15602836879432624,0.08666666666666667,0.0979381443298969,0.12385321100917432,0.09433962264150944,0.08974358974358974,0.11009174311926606,0.11678832116788321,0.18719211822660098,0.13725490196078433,0.20512820512820512,0.07258064516129033,0.6153846153846154,0.46938775510204084,0.11372549019607843,0.2413793103448276,0.30434782608695654,0.5714285714285714,0.09803921568627451,0.48,0.48,1.0,0.12549019607843137,0.21875,0.21875,0.5714285714285714,0.09230769230769231,0.3333333333333333,1.0,0.015384615384615385,,,0.5384615384615384,0.1276595744680851,0.5,0.2127659574468085,0.2,0.22580645161290322,24.315789473684205,3.0,4.0,6.0,,0.1111111111111111,0.057692307692307696,0.024390243902439025,0.13636363636363635,,,,False,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,102195.0,1703,13,3210,3201,873,890,494,6411,64.0,111.0,8.0,18.0,36.0,128.0,339,298.0,669,154.0,951.0,3322,31.0,76.0,111.0,85.0,195.0,74.0,298.0,218.0,378.0,35.0,216.0,33.0,249.0,22.0,11.0,73.0,531.0,171.0,218.0,250.0,46.0,6.0,11.0,44.0,122.0,99.0,176.0,60.0,25.0,298.0,873,10.0,0.36577181208053694,0.3745704467353952,0.445440956651719,0.40789473684210525,0.4358974358974359,0.46937573616018846,0.49444444444444446,0.4609053497942387,0.5087336244541485,0.555,0.5232142857142857,0.052316890881913304,0.16216216216216217,27.366200896388083,0.13745980707395497,0.1380890052356021,0.13572854291417166,0.13074204946996468,0.5765765765765766,0.6881720430107527,0.3992932862190813,0.3775811209439528,0.382089552238806,0.375,0.2,0.4444444444444444,0.14814814814814814,0.34275618374558303,0.4478324499411072,0.4345837662337662,0.4302061728395062,0.06734006734006734,0.08438818565400844,0.1167192429022082,0.31335436382754994,12.246636771300446,0.2719626168224299,21.0,106.0,219.0,17.0,37.0,3.0,6.0,3.0,10.0,50.0,143.0,6.0,8.0,15.0,38.0,67.0,180.0,9.0,14.0,22.0,18.0,48.0,174.0,27.0,14.0,,143.0,50.0,1.0,50.0,93.0,3.0,29.0,40.0,32.0,6.0,40.0,78.0,41.0,11.0,37.0,3.0,8.0,33.0,49.0,6.0,12.0,18.0,24.0,9.0,2.0,2.0,7.0,,11.0,7.0,0.8656716417910447,0.37222222222222223,0.6428571428571429,0.375,0.37222222222222223,0.21201413427561838,0.005555555555555556,0.0593607305936073,0.011799410029498525,,0.006993006993006993,0.639344262295082,0.021449704142011833,0.14084507042253522,0.01195219123505976,0.019962570180910792,0.02616279069767442,0.016713091922005572,0.02157164869029276,0.01639344262295082,0.102803738317757,0.1873015873015873,0.1323529411764706,0.1625,0.013729977116704805,0.6363636363636364,0.484375,0.2579505300353357,0.4840182648401826,0.5145631067961165,0.2830188679245283,0.043580683156654886,0.4594594594594595,0.4594594594594595,0.9411764705882353,0.1684334511189635,0.34965034965034963,0.352112676056338,0.84,0.06666666666666667,0.5,1.0,0.08888888888888889,0.75,1.0,0.5833333333333334,0.0411522633744856,0.3,0.15637860082304528,0.39473684210526316,0.34965034965034963,24.602222222222224,,7.0,2.0,2.0,0.08860759493670886,,,0.25,,,,False,,,,
