EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,16974.0,283.0,1.0,549.0,550.0,233.0,200.0,66.0,1099.0,22.0,30.0,6.0,8.0,8.0,11.0,15.0,34.0,1.0,4.0,,,,,,,,,,,38.0,68.0,,,19,95,600.0,8.0,12.0,,,4.0,20.0,15.0,30.0,,,9,39,38.0,38.0,,,16.0,,,3.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,15.0,1.0,17.0,6.0,32.0,44.0,18.0,62.0,,6.0,5.0,1.0,8.0,,4.0,7.0,,4.0,15.0,3.0,20.0,30.0,4.0,4.0,24,2.0,,10,3.0,11.0,4.0,6.0,11.0,7.0,39,233.0,1.0,0.5,0.6333333333333333,,,,,,0.5588235294117647,0.6666666666666666,0.5,0.5588235294117647,0.6666666666666666,0.5,0.6012658227848101,0.7142857142857143,0.5571428571428572,,0.04411764705882353,0.06666666666666667,0.029411764705882353,15.112540192926046,0.5333333333333333,0.16753926701570682,0.09090909090909091,0.11764705882352941,0.02564102564102564,0.15702479338842976,0.07964601769911504,0.0967741935483871,0.06153846153846154,0.11666666666666667,0.02857142857142857,,0.15217391304347827,0.23880597014925373,0.11538461538461539,0.1,0.18181818181818182,,0.6363636363636364,0.4411764705882353,0.7333333333333333,0.7857142857142857,0.5,0.5,0.4411764705882353,0.45454545454545453,0.4666666666666667,0.058823529411764705,0.25,0.25,1.0,,,,,,,,,0.6666666666666666,0.75,,,,0.36666666666666664,0.7272727272727273,,,,,0.4411764705882353,,0.46081029411764707,0.5347090909090909,0.4363533333333333,0.13157894736842105,0.13157894736842105,0.21052631578947367,0.4105263157894737,5.088235294117647,,0.424408014571949,,,6.0,2.0,1.0,,1.0,1.0,0.2222222222222222,,,,,,,1.0,,,,,,,,,,,,,,,,True
685,1610612746,Cherokee Parks,Cherokee Parks,685,LAC,22133.0,369.0,-114.0,706.0,702.0,183.0,118.0,92.0,1408.0,27.0,40.0,9.0,17.0,6.0,8.0,7.0,12.0,18.0,49.0,1.0,1.0,,,,,,,,,52.0,101.0,1.0,1.0,17,124,813.0,13.0,24.0,1.0,1.0,1.0,30.0,13.0,24.0,,,9,35,76.0,28.0,3.0,,18.0,,,3.0,10.0,,10.0,,4.0,2.0,4.0,20.0,3.0,25.0,9.0,30.0,45.0,28.0,73.0,,12.0,9.0,3.0,6.0,1.0,4.0,3.0,,2.0,9.0,2.0,11.0,28.0,,1.0,21,3.0,,9,3.0,9.0,7.0,2.0,9.0,8.0,35,183.0,4.0,0.7307692307692307,0.8837209302325582,1.0,1.0,1.0,,1.0,0.5148514851485149,0.5416666666666666,0.5416666666666666,0.5245098039215687,0.58,0.5416666666666666,0.5585585585585585,0.6,0.625,0.00980392156862745,0.0297029702970297,0.025,,14.814814814814815,0.6666666666666666,0.1382488479262673,0.08771929824561403,0.10344827586206896,0.046875,0.12828947368421054,0.08022922636103152,0.13095238095238096,0.06060606060606061,0.07407407407407407,0.03636363636363636,0.1111111111111111,0.12857142857142856,0.125,0.1566265060240964,0.08955223880597014,0.15,,0.8888888888888888,0.39215686274509803,0.675,0.6923076923076923,0.6666666666666666,0.11764705882352941,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.4803921568627451,0.3673469387755102,0.3829787234042553,0.8888888888888888,0.00980392156862745,1.0,1.0,1.0,,,,,0.68,0.5294117647058824,,,,0.3333333333333333,0.75,,,,,0.4019607843137255,,0.4591598039215685,0.49871250000000006,0.4323416666666667,0.08333333333333333,0.08411214953271028,0.24193548387096775,0.28225806451612906,10.142574257425741,22.5,0.25920679886685555,,,6.0,,2.0,,,2.0,0.375,,,0.04081632653061224,1.0,,,,2.0,,,,,0.1111111111111111,0.04,,,,,,1.0,1.0,1.0,True
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,64413.0,1074.0,-168.0,2095.0,2084.0,531.0,398.0,282.0,4179.0,97.0,170.0,16.0,25.0,19.0,27.0,38.0,87.0,11.0,53.0,,1.0,,,24.0,76.0,1.0,7.0,10.0,22.0,146.0,310.0,24.0,77.0,75,439,2308.0,23.0,38.0,1.0,7.0,3.0,52.0,33.0,55.0,10.0,22.0,31,127,108.0,184.0,66.0,6.0,30.0,76.0,24.0,18.0,104.0,9.0,113.0,6.0,47.0,27.0,30.0,235.0,6.0,29.0,32.0,136.0,173.0,36.0,209.0,10.0,21.0,7.0,14.0,53.0,20.0,32.0,42.0,,21.0,95.0,29.0,59.0,119.0,4.0,10.0,98,12.0,,47,8.0,26.0,17.0,7.0,26.0,18.0,127,531.0,15.0,0.3698630136986301,0.4122137404580153,0.9166666666666666,0.3116883116883117,0.14285714285714285,0.45454545454545453,0.3116883116883117,0.47096774193548385,0.6052631578947368,0.6,0.4702842377260982,0.5444444444444444,0.6233766233766234,0.5104651162790698,0.5531914893617021,0.6684210526315789,0.19896640826873385,0.05806451612903226,0.07647058823529412,0.05747126436781609,21.631644004944377,0.5578947368421052,0.16585365853658537,0.034523809523809526,0.1787709497206704,0.0375,0.16816816816816818,0.035,0.06390977443609022,0.02464788732394366,0.017241379310344827,0.034722222222222224,0.0625,0.17488789237668162,0.145985401459854,0.17647058823529413,0.18439716312056736,0.15789473684210525,0.05154639175257732,0.6923076923076923,0.4392764857881137,0.5705882352941176,0.6178343949044586,0.41237113402061853,0.2248062015503876,0.4367816091954023,0.4634146341463415,0.2631578947368421,0.13695090439276486,0.20754716981132076,0.20754716981132076,0.36363636363636365,0.002583979328165375,,,,0.19638242894056848,0.3157894736842105,0.32,0.9166666666666666,0.5555555555555556,0.64,0.15555555555555556,0.14285714285714285,1.0,0.35064935064935066,0.7037037037037037,,,0.2857142857142857,0.45454545454545453,0.6382428940568475,0.3157894736842105,0.49815981912144686,0.4914666666666667,0.47575909090909096,0.11137440758293839,0.13623188405797101,0.11845102505694761,0.28929384965831434,5.564838709677419,25.601298701298695,0.2534606205250597,3.0,1.0,5.0,4.0,5.0,,2.0,1.0,0.10416666666666667,0.013157894736842105,,,,1.0,,2.0,4.0,,0.012987012987012988,,0.013157894736842105,0.125,,,,,,,,,,True
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,7836.0,131.0,-20.0,254.0,254.0,128.0,80.0,34.0,508.0,15.0,22.0,4.0,5.0,11.0,15.0,,8.0,1.0,6.0,,1.0,,,4.0,12.0,,,3.0,8.0,16.0,36.0,4.0,13.0,18,62,279.0,4.0,8.0,,,6.0,14.0,11.0,19.0,3.0,8.0,10,41,22.0,10.0,12.0,,4.0,12.0,4.0,2.0,3.0,,3.0,,2.0,1.0,,6.0,4.0,7.0,4.0,6.0,13.0,11.0,24.0,3.0,4.0,3.0,1.0,8.0,1.0,3.0,3.0,1.0,5.0,11.0,5.0,5.0,9.0,2.0,1.0,23,3.0,,11,2.0,4.0,2.0,2.0,4.0,1.0,41,128.0,1.0,0.6875,0.7857142857142857,1.0,0.3076923076923077,,0.375,0.3076923076923077,0.4444444444444444,0.5,0.5789473684210527,0.4489795918367347,0.5,0.5740740740740741,0.5254237288135594,0.6363636363636364,0.6212121212121212,0.2653061224489796,0.05555555555555555,0.045454545454545456,0.125,24.137931034482758,0.7272727272727273,0.07228915662650602,0.08433734939759036,0.16,0.13333333333333333,0.09259259259259259,0.09734513274336283,0.13636363636363635,0.03333333333333333,0.0967741935483871,0.08,0.4,0.045454545454545456,0.13636363636363635,0.05128205128205128,0.1111111111111111,0.2857142857142857,0.1111111111111111,0.25,0.4489795918367347,0.6818181818181818,0.7142857142857143,0.6666666666666666,0.16326530612244897,,,,0.12244897959183673,0.16666666666666666,0.16666666666666666,1.0,0.02040816326530612,,,,0.24489795918367346,0.3333333333333333,0.3333333333333333,1.0,0.625,0.8,,,,0.5555555555555556,0.7333333333333333,,,0.2962962962962963,0.375,0.7142857142857143,0.3333333333333333,0.5108132653061224,0.5206,0.5205388888888889,0.19298245614035087,0.25,0.22580645161290322,0.6612903225806451,5.019444444444445,25.092307692307692,0.5039370078740157,,,3.0,,,,,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,True
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,9001.0,150.0,-35.0,294.0,295.0,137.0,115.0,30.0,589.0,11.0,23.0,2.0,8.0,5.0,14.0,6.0,13.0,,1.0,,,,,,,,,,,17.0,37.0,,,5,39,315.0,3.0,10.0,,,,6.0,9.0,23.0,,,1,19,28.0,6.0,,,6.0,,,1.0,8.0,1.0,9.0,,6.0,1.0,1.0,19.0,,9.0,1.0,20.0,21.0,9.0,30.0,2.0,2.0,2.0,,2.0,1.0,1.0,6.0,3.0,1.0,8.0,,11.0,22.0,2.0,2.0,14,,,5,2.0,4.0,3.0,1.0,5.0,2.0,19,137.0,2.0,0.8235294117647058,1.0,,,,,,0.4594594594594595,0.3,0.391304347826087,0.4594594594594595,0.3,0.391304347826087,0.4431818181818182,0.3,0.35185185185185186,,0.02702702702702703,0.043478260869565216,,15.80547112462006,0.25,0.18518518518518517,0.08411214953271028,0.043478260869565216,,0.16030534351145037,0.06870229007633588,0.10526315789473684,0.1,0.05128205128205128,,,0.13793103448275862,0.24242424242424243,0.17391304347826086,,0.3333333333333333,0.10526315789473684,0.4,0.6216216216216216,0.4782608695652174,0.5,0.8181818181818182,0.35135135135135137,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.02702702702702703,,,,,,,,,,,,0.8,0.25,,,,0.6086956521739131,0.35714285714285715,,,,,0.6216216216216216,,0.5167270270270271,0.56299,0.523413043478261,0.11904761904761904,0.11904761904761904,0.15384615384615385,0.48717948717948717,3.048648648648649,,0.46598639455782315,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,True
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,55115.0,919.0,47.0,1723.0,1729.0,500.0,449.0,244.0,3452.0,58.0,91.0,8.0,12.0,14.0,20.0,14.0,37.0,21.0,48.0,14.0,37.0,2.0,7.0,41.0,106.0,5.0,15.0,15.0,34.0,93.0,176.0,55.0,143.0,80,431,1827.0,14.0,23.0,6.0,18.0,7.0,53.0,31.0,44.0,17.0,41.0,22,135,122.0,64.0,150.0,15.0,16.0,106.0,41.0,14.0,32.0,11.0,43.0,8.0,16.0,8.0,8.0,97.0,7.0,27.0,18.0,57.0,75.0,34.0,109.0,7.0,20.0,13.0,7.0,18.0,11.0,12.0,17.0,1.0,6.0,35.0,12.0,28.0,53.0,2.0,3.0,96,7.0,17.0,34,7.0,5.0,1.0,2.0,6.0,5.0,135,500.0,6.0,0.6559139784946236,0.7176470588235294,0.9090909090909091,0.38461538461538464,0.3333333333333333,0.4146341463414634,0.38461538461538464,0.5284090909090909,0.6086956521739131,0.7045454545454546,0.5501567398119123,0.5609756097560976,0.6647058823529411,0.5903954802259888,0.5930232558139535,0.6822916666666666,0.4482758620689655,0.07954545454545454,0.07692307692307693,0.13513513513513514,19.343610144206863,0.5142857142857142,0.08456973293768547,0.04265402843601896,0.09944751381215469,0.03825136612021858,0.08771929824561403,0.041666666666666664,0.025974025974025976,0.05652173913043478,0.046511627906976744,0.035211267605633804,0.04878048780487805,0.0582010582010582,0.07727272727272727,0.10943396226415095,0.0859375,0.1320754716981132,0.04516129032258064,0.8333333333333334,0.2852664576802508,0.6373626373626373,0.6904761904761905,0.6724137931034483,0.11598746081504702,0.3783783783783784,0.4375,0.6428571428571429,0.15047021943573669,0.4375,0.45652173913043476,0.6190476190476191,0.11598746081504702,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.3322884012539185,0.3867924528301887,0.3904761904761905,0.9024390243902439,0.2926829268292683,0.6666666666666666,0.36585365853658536,0.3333333333333333,0.8,0.23529411764705882,0.7,0.08235294117647059,0.2857142857142857,0.4,0.4411764705882353,0.7335423197492164,0.3867924528301887,0.5250913793103449,0.5164691176470587,0.5129311764705883,0.1037463976945245,0.16748768472906403,0.12296983758700696,0.31322505800464034,7.204545454545452,25.26573426573427,0.2901915264074289,3.0,,,,2.0,,,,,,,0.041666666666666664,3.0,1.0,2.0,2.0,,,0.006993006993006993,,0.009433962264150943,0.375,0.07317073170731707,0.013888888888888888,1.0,1.0,,1.0,1.0,0.3333333333333333,,False
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,37389.0,623.0,-105.0,1167.0,1174.0,305.0,291.0,141.0,2341.0,17.0,28.0,3.0,6.0,6.0,9.0,65.0,156.0,1.0,7.0,,,,,,,,,,,83.0,191.0,,,34,200,1230.0,9.0,18.0,,,2.0,20.0,21.0,40.0,,,20,62,108.0,58.0,,,6.0,,,11.0,13.0,12.0,25.0,10.0,6.0,1.0,6.0,62.0,6.0,18.0,30.0,83.0,128.0,24.0,152.0,2.0,12.0,10.0,2.0,18.0,2.0,11.0,40.0,7.0,7.0,58.0,17.0,22.0,55.0,4.0,11.0,50,2.0,,17,9.0,38.0,25.0,13.0,38.0,26.0,62,305.0,7.0,0.6506024096385542,0.675,,,,,,0.43455497382198954,0.5,0.525,0.43455497382198954,0.5,0.525,0.46511627906976744,0.5263157894736842,0.5636363636363636,,0.05759162303664921,0.2857142857142857,0.019230769230769232,20.495495495495494,0.3103448275862069,0.19080459770114944,0.04215456674473068,0.2459016393442623,0.043478260869565216,0.20287253141831238,0.04247787610619469,0.008547008547008548,0.03940886699507389,0.08411214953271028,0.043859649122807015,0.041666666666666664,0.15833333333333333,0.18471337579617833,0.22151898734177214,0.2808988764044944,0.15151515151515152,0.021052631578947368,0.6842105263157895,0.14659685863874344,0.6071428571428571,0.85,0.7647058823529411,0.8167539267015707,0.4166666666666667,0.42483660130718953,0.6153846153846154,0.03664921465968586,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.3333333333333333,0.5,,,,0.225,0.6666666666666666,,,,,0.14659685863874344,,0.4209471204188482,0.46207857142857145,0.4417600000000001,0.0825242718446602,0.0825242718446602,0.1,0.31,7.200000000000003,,0.26135389888603255,2.0,,15.0,15.0,4.0,,5.0,6.0,0.39473684210526316,,,,,,,,1.0,,,,,,,,,,,,,,,False
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,27390.0,456.0,88.0,869.0,865.0,214.0,242.0,117.0,1734.0,25.0,45.0,7.0,15.0,7.0,12.0,1.0,10.0,20.0,45.0,1.0,4.0,,1.0,1.0,4.0,,1.0,,,46.0,100.0,2.0,8.0,40,138,845.0,10.0,20.0,,1.0,7.0,27.0,9.0,23.0,,1.0,14,32,74.0,18.0,6.0,,10.0,4.0,1.0,11.0,15.0,4.0,19.0,3.0,10.0,2.0,3.0,42.0,8.0,26.0,11.0,38.0,51.0,34.0,85.0,2.0,20.0,13.0,7.0,8.0,1.0,6.0,7.0,1.0,2.0,15.0,3.0,16.0,50.0,4.0,2.0,45,1.0,,19,4.0,2.0,1.0,1.0,2.0,,32,214.0,4.0,0.8043478260869565,0.9024390243902439,1.0,0.25,,,0.25,0.46,0.5,0.391304347826087,0.4537037037037037,0.47619047619047616,0.375,0.5307692307692308,0.54,0.5161290322580645,0.07407407407407407,0.11,0.2,0.1,14.356435643564357,0.5333333333333333,0.1254125412541254,0.08280254777070063,0.11,0.0975609756097561,0.12158808933002481,0.08585858585858586,0.06796116504854369,0.10619469026548672,0.07142857142857142,0.0847457627118644,0.13043478260869565,0.1111111111111111,0.13333333333333333,0.1282051282051282,0.11688311688311688,0.08695652173913043,0.041666666666666664,,0.4166666666666667,0.5555555555555556,0.6944444444444444,0.68,0.09259259259259259,0.1,0.1111111111111111,1.0,0.4166666666666667,0.4444444444444444,0.45454545454545453,0.95,0.037037037037037035,0.25,0.25,1.0,0.037037037037037035,0.25,0.25,1.0,0.7142857142857143,0.4666666666666667,0.047619047619047616,,,0.5,0.5833333333333334,0.041666666666666664,,,,0.49074074074074076,0.25,0.48580277777777775,0.5188117647058823,0.4942458333333333,0.15079365079365079,0.16101694915254236,0.1956521739130435,0.2318840579710145,9.217999999999998,24.0125,0.24626006904487918,1.0,,2.0,2.0,2.0,,,1.0,0.07692307692307693,,,0.022222222222222223,,,,,1.0,,,,,0.2857142857142857,,,,,,,,,,False
1889,1610612746,Andre Miller,Andre Miller,1889,LAC,74980.0,1250.0,-63.0,2361.0,2369.0,765.0,697.0,316.0,4730.0,60.0,102.0,9.0,11.0,18.0,31.0,62.0,162.0,40.0,107.0,2.0,6.0,2.0,4.0,11.0,48.0,,1.0,1.0,19.0,162.0,371.0,13.0,54.0,144,507,2506.0,16.0,37.0,,1.0,10.0,42.0,43.0,108.0,3.0,23.0,66,161,78.0,246.0,30.0,9.0,12.0,40.0,11.0,31.0,200.0,48.0,248.0,37.0,84.0,52.0,64.0,544.0,11.0,22.0,25.0,73.0,99.0,33.0,132.0,6.0,42.0,22.0,20.0,57.0,12.0,35.0,39.0,4.0,22.0,96.0,30.0,16.0,82.0,5.0,18.0,169,18.0,19.0,69,15.0,4.0,4.0,,4.0,3.0,161,765.0,11.0,0.24074074074074073,0.25,0.7692307692307693,0.24074074074074073,,0.13043478260869565,0.2826086956521739,0.4366576819407008,0.43243243243243246,0.39814814814814814,0.42705882352941177,0.42105263157894735,0.36259541984732824,0.4989816700610998,0.4883720930232558,0.4785276073619632,0.12705882352941175,0.08355795148247978,0.13725490196078433,0.09259259259259259,21.58881941890401,0.59375,0.08400460299194476,0.025851938895417155,0.09057971014492754,0.04247104247104247,0.08558951965065502,0.02972972972972973,0.01568627450980392,0.02857142857142857,0.032520325203252036,0.047619047619047616,0.02040816326530612,0.08860759493670886,0.06796116504854369,0.09597523219814241,0.078125,0.11904761904761904,0.02912621359223301,0.75,0.24,0.5882352941176471,0.6818181818181818,0.2833333333333333,0.3811764705882353,0.38271604938271603,0.4217687074829932,0.12903225806451613,0.25176470588235295,0.37383177570093457,0.38095238095238093,0.35,0.01411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.11294117647058824,0.22916666666666666,0.22916666666666666,0.7272727272727273,0.2894736842105263,0.8181818181818182,0.02631578947368421,,,0.2366412213740458,0.5806451612903226,0.030534351145038167,0.5,0.1450381679389313,0.05263157894736842,0.36705882352941177,0.275,0.4509258992805755,0.44325517241379314,0.4508778225806452,0.14495798319327732,0.16350710900473933,0.08284023668639054,0.3175542406311637,9.221563342318062,29.148148148148152,0.3240152477763659,11.0,,1.0,4.0,5.0,,,,0.0136986301369863,,8.0,0.018691588785046728,,,,,,,,,,0.2222222222222222,,,,,,,,,,False
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,33728.0,562.0,-69.0,1033.0,1042.0,347.0,295.0,148.0,2075.0,15.0,18.0,8.0,10.0,6.0,7.0,10.0,21.0,31.0,70.0,,,,,,1.0,,1.0,,,56.0,109.0,,1.0,27,139,1105.0,12.0,18.0,,1.0,14.0,38.0,20.0,37.0,,,12,52,80.0,32.0,,,12.0,1.0,,1.0,21.0,8.0,29.0,7.0,13.0,6.0,2.0,66.0,6.0,17.0,18.0,46.0,74.0,23.0,97.0,2.0,14.0,13.0,1.0,27.0,5.0,18.0,8.0,1.0,9.0,35.0,15.0,49.0,79.0,3.0,,35,3.0,,15,4.0,18.0,9.0,8.0,18.0,9.0,52,347.0,7.0,0.7142857142857143,0.8,,,,,,0.5137614678899083,0.6666666666666666,0.5405405405405406,0.509090909090909,0.631578947368421,0.5405405405405406,0.5515873015873016,0.7307692307692307,0.5909090909090909,0.00909090909090909,0.009174311926605505,0.05555555555555555,,13.472803347280335,0.7714285714285715,0.11704834605597965,0.044386422976501305,0.1651376146788991,0.049586776859504134,0.12749003984063745,0.04563492063492063,0.07377049180327869,0.015748031496062992,0.04477611940298507,0.04081632653061224,0.08695652173913043,0.1346153846153846,0.13043478260869565,0.09770114942528736,0.1686746987951807,0.15384615384615385,0.03773584905660377,0.5,0.16363636363636364,0.8333333333333334,0.8823529411764706,0.4,0.19090909090909092,0.47619047619047616,0.47619047619047616,0.5,0.6363636363636364,0.44285714285714284,0.44285714285714284,0.9354838709677419,,,,,0.00909090909090909,,,,0.5263157894736842,0.8,0.05263157894736842,,,0.1891891891891892,0.8571428571428571,,,,,0.17272727272727273,,0.41888409090909096,0.48753437500000013,0.4202648648648649,0.12295081967213115,0.12396694214876033,0.2733812949640288,0.37410071942446044,13.344954128440365,25.2,0.33591481122942884,1.0,,10.0,,1.0,,1.0,4.0,0.29411764705882354,,,,,,,1.0,,,,,,0.125,,,,,,,,,,False
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,40245.0,671.0,-43.0,1241.0,1256.0,382.0,369.0,165.0,2497.0,19.0,42.0,2.0,2.0,6.0,11.0,6.0,17.0,30.0,72.0,10.0,24.0,4.0,6.0,30.0,82.0,3.0,6.0,8.0,24.0,55.0,131.0,40.0,106.0,23,253,1329.0,5.0,7.0,4.0,7.0,2.0,24.0,15.0,35.0,12.0,30.0,10,76,28.0,82.0,93.0,27.0,2.0,82.0,30.0,12.0,42.0,15.0,57.0,13.0,19.0,12.0,11.0,129.0,1.0,5.0,15.0,27.0,43.0,6.0,49.0,,15.0,12.0,3.0,17.0,6.0,11.0,21.0,4.0,6.0,38.0,13.0,22.0,61.0,1.0,4.0,32,3.0,2.0,9,6.0,6.0,2.0,2.0,6.0,2.0,76,382.0,12.0,0.2545454545454545,0.25925925925925924,0.775,0.37735849056603776,0.5714285714285714,0.4,0.37735849056603776,0.4198473282442748,0.7142857142857143,0.42857142857142855,0.48523206751054854,0.7857142857142857,0.5076923076923077,0.504,0.8,0.5277777777777778,0.4472573839662447,0.0916030534351145,0.21428571428571427,0.058823529411764705,20.153953813855843,0.4473684210526316,0.05806451612903226,0.012195121951219513,0.1079136690647482,0.005649717514124294,0.0695364238410596,0.010221465076660987,0.015267175572519083,0.017964071856287425,,0.007042253521126761,,0.08333333333333333,0.022556390977443608,0.065,0.09523809523809523,0.14705882352941177,,0.3333333333333333,0.17721518987341772,0.4523809523809524,0.5757575757575758,0.42105263157894735,0.07172995780590717,0.35294117647058826,0.375,,0.3037974683544304,0.4166666666666667,0.42857142857142855,0.2,0.10126582278481013,0.4166666666666667,0.4166666666666667,0.9,0.3459915611814346,0.36585365853658536,0.37037037037037035,0.7333333333333333,0.14285714285714285,1.0,0.42857142857142855,0.5,0.6666666666666666,0.16923076923076924,0.5454545454545454,0.09230769230769231,0.6666666666666666,0.36923076923076925,0.3333333333333333,0.6244725738396625,0.36585365853658536,0.48669725738396624,0.4581318181818182,0.48166769230769246,0.040983606557377046,0.06569343065693431,0.09486166007905138,0.30039525691699603,11.612977099236641,24.976415094339615,0.30781627719580984,2.0,,1.0,1.0,3.0,,,1.0,0.023809523809523808,,,0.027777777777777776,1.0,1.0,1.0,2.0,1.0,,0.009433962264150943,,0.012195121951219513,,0.07142857142857142,0.009345794392523364,,,,,1.0,1.0,1.0,False
