EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,DefensiveGoaltends,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,3pt And 1 Free Throw Trips,HeaveMakes
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,42594.0,710,-55,1317,1321,439.0,438,184.0,2638,32.0,53.0,15.0,23.0,8.0,14.0,24.0,53.0,38.0,125.0,2.0,4.0,2.0,4.0,5.0,12.0,2.0,6.0,94.0,231.0,7.0,16.0,39.0,248.0,1442,23.0,42.0,7.0,53.0,24.0,68.0,4.0,10.0,18.0,78.0,152.0,36.0,21.0,24.0,12.0,5.0,12.0,24.0,6.0,30.0,4.0,2.0,5.0,5.0,14.0,66.0,4.0,37.0,1.0,12.0,51.0,7.0,70.0,42.0,112,7.0,17.0,15.0,2.0,6.0,3.0,2.0,18.0,1.0,4.0,6.0,24.0,3.0,5.0,27.0,69.0,5.0,4.0,47.0,3.0,19.0,6.0,11.0,8.0,3.0,11.0,7.0,1.0,1.0,4.0,78.0,439.0,16.0,0.8085106382978723,0.926829268292683,1.0,0.4375,0.4,0.4375,0.4069264069264069,0.5476190476190477,0.3529411764705882,0.4230769230769231,0.5476190476190477,0.3846153846153846,0.4609665427509293,0.5888888888888889,0.4431818181818182,0.0647773279352226,0.0519480519480519,0.1132075471698113,0.0754716981132075,0.016,19.21311475409836,0.25,0.1489361702127659,0.0263157894736842,0.10828025477707,0.0659536541889483,0.0833333333333333,0.036036036036036,0.1024390243902439,0.0610119047619047,0.0967741935483871,0.0878378378378378,0.0415224913494809,0.0352941176470588,0.0384615384615384,0.1185185185185185,0.1417322834645669,0.0813397129186602,0.1,0.0294117647058823,0.053030303030303,0.6363636363636364,0.2145748987854251,0.6037735849056604,0.6808510638297872,0.625,0.2145748987854251,0.4528301886792453,0.4897959183673469,0.7916666666666666,0.5060728744939271,0.304,0.3089430894308943,0.9736842105263158,0.0161943319838056,0.5,0.5,1.0,0.048582995951417,0.4166666666666667,0.4166666666666667,1.0,0.5476190476190477,0.6521739130434783,0.2666666666666666,0.1794871794871795,0.5714285714285714,0.0512820512820512,0.5,0.0769230769230769,0.3333333333333333,0.2793522267206478,0.4166666666666667,0.4271334008097165,0.4728897435897436,0.4142801282051282,0.0722433460076045,0.0769230769230769,0.2137096774193548,0.314516129032258,11.952380952380953,24.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,21566.0,359,-93,655,684,186.0,201,99.0,1339,17.0,35.0,13.0,21.0,4.0,9.0,4.0,12.0,12.0,40.0,,,,,,,,,33.0,87.0,,,9.0,75.0,673,15.0,28.0,2.0,32.0,8.0,21.0,,,7.0,23.0,42.0,24.0,,16.0,,,9.0,10.0,5.0,15.0,3.0,2.0,2.0,4.0,4.0,35.0,2.0,25.0,1.0,4.0,24.0,5.0,33.0,28.0,61,1.0,10.0,4.0,6.0,12.0,,8.0,6.0,1.0,4.0,1.0,18.0,2.0,5.0,20.0,42.0,4.0,1.0,17.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,2.0,,2.0,2.0,23.0,186.0,8.0,0.6363636363636364,0.84,,,,,0.3793103448275862,0.5357142857142857,0.3809523809523809,0.3793103448275862,0.5357142857142857,0.3809523809523809,0.3947368421052631,0.5333333333333333,0.4259259259259259,,0.1034482758620689,0.1428571428571428,0.25,0.025,14.487179487179487,0.6666666666666666,0.2272727272727272,0.0476190476190476,0.0948616600790513,0.0798722044728434,0.0434782608695652,0.0425531914893617,0.081159420289855,0.075,0.0933333333333333,0.0952380952380952,0.0649350649350649,0.0588235294117647,,0.0779220779220779,0.0714285714285714,0.1226415094339622,0.044776119402985,0.04,0.0227272727272727,0.4,0.4022988505747126,0.4857142857142857,0.5666666666666667,0.3529411764705882,0.1379310344827586,0.3333333333333333,0.4444444444444444,0.75,0.4597701149425287,0.3,0.3076923076923077,1.0,,,,,,,,,0.75,0.6190476190476191,0.2307692307692307,0.4285714285714285,0.4444444444444444,,,,,0.4022988505747126,,0.4680551724137932,0.5254913043478261,0.4837523809523809,0.0444444444444444,0.0444444444444444,0.4266666666666667,0.3066666666666666,9.728735632183907,,0.2839694656488549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,75376.0,1256,-66,2319,2317,732.0,684,324.0,4636,50.0,90.0,15.0,31.0,17.0,26.0,63.0,147.0,53.0,134.0,10.0,44.0,3.0,15.0,19.0,56.0,6.0,22.0,166.0,371.0,29.0,100.0,135.0,554.0,2476,27.0,56.0,24.0,93.0,39.0,98.0,9.0,37.0,68.0,173.0,212.0,120.0,84.0,28.0,52.0,19.0,25.0,48.0,9.0,57.0,7.0,2.0,14.0,8.0,26.0,123.0,16.0,58.0,4.0,38.0,83.0,19.0,140.0,78.0,218,11.0,33.0,28.0,5.0,31.0,7.0,19.0,40.0,12.0,12.0,4.0,71.0,9.0,21.0,41.0,88.0,7.0,15.0,157.0,10.0,47.0,29.0,15.0,13.0,1.0,16.0,12.0,,1.0,3.0,173.0,732.0,10.0,0.6385542168674698,0.6973684210526315,0.9655172413793104,0.29,0.2432432432432432,0.3020833333333333,0.4474393530997305,0.4821428571428571,0.3979591836734694,0.4447983014861996,0.4726027397260274,0.3888888888888889,0.5065055762081785,0.5348837209302325,0.4941860465116279,0.2123142250530785,0.0673854447439353,0.1111111111111111,0.0816326530612244,0.0223880597014925,22.580645161290324,0.4366197183098591,0.2159090909090909,0.05,0.0992822966507177,0.0622986036519871,0.1391941391941392,0.0780487804878048,0.109107303877367,0.0651408450704225,0.0878048780487804,0.0431654676258992,0.0625,0.0992907801418439,0.03125,0.0762331838565022,0.076,0.1294765840220385,0.1347150259067357,0.15,0.0450819672131147,0.75,0.1910828025477707,0.5555555555555556,0.625,0.6,0.3121019108280254,0.4285714285714285,0.4666666666666667,0.5555555555555556,0.2845010615711252,0.3955223880597014,0.4045801526717557,0.7735849056603774,0.0934182590233545,0.2272727272727272,0.2272727272727272,1.0,0.1188959660297239,0.3392857142857143,0.3392857142857143,0.9473684210526316,0.4246575342465753,0.4838709677419355,0.2,0.1925925925925926,0.6538461538461539,0.1111111111111111,0.2,0.1629629629629629,0.2727272727272727,0.4033970276008493,0.3653846153846153,0.4518855460385439,0.4972777777777779,0.4409366412213741,0.0943025540275049,0.1151960784313725,0.167870036101083,0.3122743682310469,10.14932614555256,25.537000000000003,0.315653298835705,3.0,12.0,2.0,5.0,5.0,17.0,3.0,4.0,11.0,1.0,1.0,1.0,1.0,0.2941176470588235,0.1643835616438356,0.25,1.0,0.0684931506849315,0.4,1.0,0.0099009900990099,,,,,,,,True,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,108729.0,1812,-30,3345,3340,1020.0,1016,456.0,6685,91.0,141.0,15.0,29.0,20.0,30.0,36.0,108.0,148.0,363.0,1.0,7.0,1.0,4.0,15.0,48.0,5.0,20.0,275.0,612.0,16.0,55.0,134.0,732.0,3467,35.0,86.0,14.0,90.0,63.0,148.0,6.0,24.0,81.0,225.0,404.0,146.0,48.0,30.0,46.0,15.0,25.0,63.0,32.0,95.0,21.0,11.0,19.0,17.0,27.0,222.0,22.0,61.0,5.0,48.0,169.0,30.0,247.0,88.0,335,15.0,47.0,27.0,20.0,35.0,3.0,12.0,39.0,6.0,23.0,9.0,74.0,5.0,16.0,53.0,136.0,8.0,18.0,181.0,11.0,54.0,36.0,21.0,13.0,7.0,21.0,11.0,,1.0,1.0,225.0,1020.0,31.0,0.7345454545454545,0.7769230769230769,1.0,0.2909090909090909,0.25,0.3018867924528302,0.4493464052287582,0.4069767441860465,0.4256756756756756,0.4482758620689655,0.4269662921348314,0.4186046511627907,0.485254691689008,0.4438775510204081,0.5,0.0824587706146926,0.0408496732026143,0.0851063829787234,0.0925925925925925,0.0082644628099173,21.1231324059763,0.4729729729729729,0.2479338842975206,0.045045045045045,0.1372867587327376,0.0446232626188734,0.1188118811881188,0.0766550522648083,0.1327217125382263,0.0501813784764208,0.0445859872611464,0.0411311053984575,0.0466867469879518,0.085,0.057471264367816,0.1055718475073313,0.1325966850828729,0.1609848484848484,0.1,0.173076923076923,0.0441176470588235,0.5238095238095238,0.2113943028485757,0.6453900709219859,0.7054263565891473,0.7032967032967034,0.1619190404797601,0.3333333333333333,0.3673469387755102,0.4722222222222222,0.5442278860569715,0.4077134986225895,0.4111111111111111,0.8175675675675675,0.0104947526236881,0.1428571428571428,0.1428571428571428,1.0,0.0719640179910044,0.3125,0.3125,1.0,0.3258426966292135,0.5172413793103449,0.1333333333333333,0.1744186046511628,0.6666666666666666,0.0232558139534883,0.25,0.1162790697674418,0.25,0.2938530734632684,0.3260869565217391,0.4481218045112782,0.4506972602739727,0.4414341176470589,0.076056338028169,0.082442748091603,0.1229508196721311,0.3073770491803279,13.013725490196077,26.01454545454545,0.3049327354260089,,,2.0,3.0,2.0,3.0,,2.0,13.0,,,,1.0,0.6666666666666666,,,,0.0337078651685393,0.6666666666666666,1.0,,1.0,2.0,,,,,,True,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,86459.0,1441,1,2671,2658,886.0,884,373.0,5329,145.0,227.0,7.0,12.0,60.0,87.0,57.0,151.0,81.0,208.0,5.0,23.0,2.0,7.0,18.0,53.0,10.0,22.0,283.0,586.0,23.0,76.0,132.0,767.0,2776,19.0,49.0,20.0,79.0,102.0,194.0,12.0,29.0,64.0,304.0,170.0,396.0,60.0,2.0,53.0,18.0,31.0,257.0,53.0,310.0,47.0,6.0,86.0,42.0,129.0,673.0,9.0,29.0,1.0,36.0,103.0,2.0,141.0,39.0,180,4.0,62.0,41.0,21.0,49.0,8.0,31.0,38.0,2.0,18.0,9.0,87.0,10.0,25.0,25.0,89.0,6.0,16.0,197.0,17.0,79.0,27.0,8.0,5.0,2.0,8.0,3.0,,1.0,,304.0,886.0,25.0,0.3003533568904594,0.301418439716312,0.8695652173913043,0.3026315789473684,0.4137931034482758,0.3026315789473684,0.4829351535836177,0.3877551020408163,0.5257731958762887,0.479607250755287,0.4916666666666666,0.5381165919282511,0.5093209054593875,0.541095890410959,0.5674157303370787,0.1148036253776435,0.0529010238907849,0.0837004405286343,0.0662251655629139,0.0096153846153846,26.954004503055646,0.5632183908045977,0.0192307692307692,0.010204081632653,0.1049949031600407,0.0266299357208448,0.1068249258160237,0.037037037037037,0.1054628224582701,0.0285285285285285,0.0282258064516129,0.0231023102310231,0.0278810408921933,0.0432098765432098,0.0246913580246913,0.0985401459854014,0.0854092526690391,0.1220657276995305,0.0944881889763779,0.144578313253012,0.0128205128205128,0.375,0.3429003021148036,0.6387665198237885,0.6971153846153846,0.3034482758620689,0.2280966767371601,0.3774834437086092,0.4042553191489361,0.087719298245614,0.3141993957703927,0.3894230769230769,0.3932038834951456,0.4444444444444444,0.0347432024169184,0.217391304347826,0.217391304347826,1.0,0.080060422960725,0.3396226415094339,0.3396226415094339,0.8333333333333334,0.2,0.5833333333333334,0.2857142857142857,0.3901345291479821,0.6896551724137931,0.0313901345291479,0.2857142857142857,0.0986547085201793,0.4545454545454545,0.4577039274924471,0.3396226415094339,0.470215407854985,0.4430127450980392,0.4636029147982062,0.1091160220994475,0.1219135802469135,0.1029986962190352,0.3963494132985658,8.774573378839587,24.85263157894737,0.3317109696742793,1.0,4.0,6.0,7.0,7.0,11.0,9.0,,2.0,,,,1.0,0.6363636363636364,0.0666666666666666,0.25,1.0,0.1166666666666666,0.8571428571428571,1.0,,,,,,,,,True,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,50314.0,839,-1,1576,1564,492.0,507,195.0,3140,25.0,39.0,4.0,7.0,7.0,9.0,4.0,14.0,8.0,28.0,9.0,19.0,3.0,6.0,29.0,76.0,6.0,24.0,37.0,81.0,38.0,95.0,34.0,222.0,1647,4.0,12.0,3.0,26.0,10.0,19.0,9.0,30.0,15.0,62.0,40.0,34.0,111.0,6.0,76.0,29.0,12.0,109.0,16.0,125.0,11.0,5.0,59.0,16.0,34.0,266.0,3.0,11.0,,26.0,62.0,4.0,92.0,14.0,106,1.0,44.0,32.0,12.0,24.0,9.0,18.0,18.0,3.0,6.0,1.0,42.0,1.0,14.0,35.0,76.0,3.0,5.0,44.0,3.0,18.0,4.0,6.0,3.0,3.0,7.0,3.0,,,,62.0,492.0,11.0,0.5405405405405406,0.5882352941176471,0.9736842105263158,0.4,0.3,0.4,0.4567901234567901,0.3333333333333333,0.5263157894736842,0.5340909090909091,0.4791666666666667,0.4795918367346938,0.5666666666666667,0.5,0.543859649122807,0.5397727272727273,0.1481481481481481,0.1794871794871795,0.3571428571428571,,13.225446428571429,0.5714285714285714,0.0727272727272727,,0.1152416356877323,0.0184873949579831,0.1428571428571428,0.0194805194805194,0.1222222222222222,0.0186915887850467,0.0215827338129496,0.0168539325842696,0.0179856115107913,0.0087719298245614,0.05,0.0933333333333333,0.0794701986754966,0.1518987341772152,0.1742424242424242,0.06,0.0119047619047619,0.4285714285714285,0.2215909090909091,0.6410256410256411,0.78125,0.48,0.0795454545454545,0.2857142857142857,0.4444444444444444,0.25,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.875,0.1079545454545454,0.4736842105263157,0.5,1.0,0.4318181818181818,0.3815789473684211,0.3866666666666666,0.9655172413793104,0.2916666666666667,0.5714285714285714,,0.1836734693877551,0.7777777777777778,0.1224489795918367,0.5,0.4897959183673469,0.25,0.7613636363636364,0.3815789473684211,0.5124457386363637,0.5232047619047618,0.5004030612244897,0.094240837696335,0.1875,0.1171171171171171,0.2792792792792792,8.324691358024692,24.86842105263158,0.3121827411167512,1.0,1.0,4.0,11.0,5.0,12.0,3.0,,3.0,,1.0,,,0.4166666666666667,0.0416666666666666,1.0,1.0,0.4583333333333333,0.3636363636363636,1.0,,1.0,,2.0,1.0,0.0210526315789473,0.0526315789473684,0.0131578947368421,True,,
72,1610612760,Kenny Anderson,Kenny Anderson,72,SEA,33777.0,563,11,1031,1022,276.0,280,120.0,2053,34.0,58.0,5.0,8.0,8.0,12.0,18.0,44.0,30.0,75.0,,,,,,3.0,,1.0,82.0,177.0,,3.0,27.0,191.0,1038,9.0,22.0,3.0,21.0,20.0,44.0,,1.0,6.0,46.0,66.0,98.0,,4.0,2.0,,15.0,91.0,16.0,107.0,14.0,2.0,34.0,10.0,47.0,230.0,1.0,13.0,,14.0,45.0,,59.0,14.0,73,2.0,31.0,11.0,20.0,15.0,5.0,10.0,13.0,4.0,5.0,,28.0,1.0,3.0,15.0,50.0,2.0,3.0,33.0,5.0,17.0,2.0,1.0,1.0,,1.0,1.0,,,,46.0,276.0,6.0,0.4024390243902439,0.4125,,,,,0.4632768361581921,0.4090909090909091,0.4545454545454545,0.4555555555555555,0.391304347826087,0.4444444444444444,0.4922680412371134,0.4375,0.4693877551020408,0.0166666666666666,0.0847457627118644,0.1206896551724138,0.1590909090909091,0.0133333333333333,18.909710391822827,0.5357142857142857,,,0.1108374384236453,0.0311750599520383,0.1111111111111111,0.0153846153846153,0.1109022556390977,0.0290456431535269,0.0412371134020618,0.0353982300884955,0.0241545893719806,0.0212765957446808,,0.08130081300813,0.1219512195121951,0.125,0.1052631578947368,0.1290322580645161,0.025,1.0,0.3222222222222222,0.5862068965517241,0.6666666666666666,0.2941176470588235,0.2444444444444444,0.4090909090909091,0.4864864864864865,0.2222222222222222,0.4166666666666667,0.4,0.4054054054054054,0.6333333333333333,,,,,0.0166666666666666,,,,0.3478260869565217,0.625,0.2,0.2666666666666666,0.6666666666666666,,,0.0222222222222222,,0.3388888888888889,,0.4437707865168538,0.4194636363636364,0.4094636363636362,0.0885416666666666,0.0899470899470899,0.1099476439790576,0.2408376963350785,9.765536723163844,37.1,0.2677012609117362,,,,1.0,,1.0,,1.0,,,,,,,,,,0.0434782608695652,,,,2.0,,,,,,,True,,
1916,1610612760,Calvin Booth,Calvin Booth,1916,SEA,24456.0,408,54,735,727,173.0,168,96.0,1462,16.0,30.0,5.0,15.0,4.0,8.0,8.0,18.0,7.0,26.0,,,,,,1.0,,1.0,31.0,74.0,,1.0,22.0,84.0,693,8.0,22.0,4.0,20.0,8.0,18.0,,1.0,4.0,20.0,46.0,16.0,,10.0,1.0,,6.0,6.0,2.0,8.0,1.0,1.0,,1.0,5.0,18.0,3.0,22.0,,11.0,44.0,4.0,59.0,25.0,84,1.0,7.0,6.0,1.0,6.0,2.0,3.0,7.0,3.0,3.0,1.0,13.0,3.0,2.0,27.0,50.0,3.0,1.0,30.0,,15.0,,26.0,18.0,8.0,26.0,14.0,,,4.0,20.0,173.0,5.0,0.7419354838709677,0.8846153846153846,,,,,0.4189189189189189,0.3636363636363636,0.4444444444444444,0.4133333333333333,0.3636363636363636,0.4210526315789473,0.4666666666666667,0.4,0.4761904761904761,0.0133333333333333,0.081081081081081,0.1333333333333333,0.1111111111111111,,12.089201877934272,0.4615384615384615,0.1481481481481481,,0.1437908496732026,0.0711974110032362,0.1325301204819277,0.0652173913043478,0.1413881748071979,0.0704225352112676,0.1025641025641025,0.074074074074074,0.0533333333333333,0.0666666666666666,0.0625,0.1477272727272727,0.1411764705882353,0.1428571428571428,0.140625,0.1052631578947368,0.027027027027027,0.5384615384615384,0.4,0.5333333333333333,0.6153846153846154,0.6875,0.24,0.4444444444444444,0.5,0.625,0.3466666666666667,0.2692307692307692,0.2692307692307692,1.0,,,,,0.0133333333333333,,,,0.6818181818181818,0.3333333333333333,,0.4210526315789473,0.5,,,0.0526315789473684,,0.4133333333333333,,0.4571413333333333,0.5030428571428571,0.4769263157894737,0.1666666666666666,0.1685393258426966,0.238095238095238,0.238095238095238,8.635135135135135,25.2,0.2353741496598639,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,True,,
2218,1610612760,Joseph Forte,Joseph Forte,2218,SEA,1666.0,28,1,54,54,31.0,21,10.0,108,1.0,1.0,,,1.0,1.0,2.0,6.0,,4.0,,,,,,2.0,,1.0,3.0,11.0,,2.0,1.0,7.0,54,,1.0,,,3.0,7.0,,1.0,,6.0,,6.0,,,2.0,,,4.0,,4.0,,,1.0,,3.0,8.0,,1.0,,,4.0,,4.0,1.0,5,1.0,1.0,,1.0,3.0,,,,,3.0,,3.0,,1.0,,3.0,3.0,,2.0,,1.0,,,,,,,,,,6.0,31.0,1.0,,,,,,,0.2727272727272727,,0.4285714285714285,0.2307692307692307,,0.375,0.25,,0.375,0.1538461538461538,,,,,26.5625,1.0,,,0.25,0.04,,,0.1538461538461538,0.037037037037037,,0.2,,,,,0.25,0.3333333333333333,,,0.1,,0.0769230769230769,1.0,1.0,,0.4615384615384615,0.3333333333333333,0.3333333333333333,,0.3076923076923077,,,,,,,,0.1538461538461538,,,,,,,0.125,1.0,,,0.125,,0.2307692307692307,,0.4041115384615384,0.4179,0.3940812499999999,0.0714285714285714,0.0833333333333333,,0.8571428571428571,10.745454545454548,24.75,0.5740740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,49038.0,817,72,1524,1513,423.0,457,205.0,3037,45.0,72.0,5.0,10.0,13.0,23.0,11.0,32.0,31.0,61.0,9.0,32.0,3.0,11.0,38.0,95.0,10.0,24.0,87.0,165.0,47.0,127.0,41.0,356.0,1542,9.0,18.0,5.0,35.0,23.0,43.0,13.0,35.0,22.0,107.0,112.0,62.0,132.0,12.0,94.0,38.0,18.0,32.0,7.0,39.0,4.0,3.0,15.0,5.0,12.0,85.0,5.0,30.0,3.0,19.0,77.0,16.0,112.0,38.0,150,4.0,29.0,21.0,8.0,24.0,3.0,11.0,18.0,5.0,13.0,2.0,42.0,2.0,9.0,26.0,60.0,3.0,7.0,61.0,9.0,24.0,11.0,13.0,7.0,5.0,13.0,10.0,,,,107.0,423.0,4.0,0.6436781609195402,0.691358024691358,0.9361702127659576,0.3700787401574803,0.3714285714285714,0.373015873015873,0.5272727272727272,0.5,0.5348837209302325,0.5393835616438356,0.5,0.5448717948717948,0.559748427672956,0.5147058823529411,0.5879120879120879,0.4349315068493151,0.109090909090909,0.1388888888888889,0.1875,0.0327868852459016,20.304568527918786,0.5714285714285714,0.2711864406779661,0.0588235294117647,0.1372549019607843,0.0516351118760757,0.1032608695652173,0.0314465408805031,0.1288590604026845,0.0472972972972973,0.0522875816993464,0.0424242424242424,0.0570342205323193,0.0283018867924528,0.0377358490566037,0.11875,0.1578947368421052,0.1347826086956521,0.1,0.1136363636363636,0.0291970802919708,0.7692307692307693,0.2465753424657534,0.625,0.7258064516129032,0.5777777777777777,0.1095890410958904,0.34375,0.4230769230769231,0.2727272727272727,0.2089041095890411,0.5081967213114754,0.5254237288135594,0.8709677419354839,0.1095890410958904,0.28125,0.28125,0.8888888888888888,0.3253424657534247,0.4,0.4,0.9473684210526316,0.3333333333333333,0.5,,0.2948717948717949,0.5652173913043478,0.141025641025641,0.2727272727272727,0.3076923076923077,0.4166666666666667,0.6815068493150684,0.4042553191489361,0.5044908620689655,0.5123557692307693,0.5084296052631577,0.0781758957654723,0.1333333333333333,0.098314606741573,0.300561797752809,8.642424242424243,25.217322834645667,0.2775590551181102,1.0,3.0,3.0,9.0,4.0,12.0,9.0,1.0,,,,,1.0,0.3333333333333333,0.1,0.3333333333333333,1.0,0.3,0.3333333333333333,0.6666666666666666,,,1.0,,,,,,True,,
