EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,35280.0,588,27,1083,1082,150.0,174,117.0,2165,44.0,54.0,11.0,17.0,6.0,6.0,19.0,45.0,15.0,41.0,1.0,1.0,1.0,3.0,1.0,2.0,78.0,140.0,1.0,4.0,22.0,181.0,1121,15.0,30.0,5.0,35.0,8.0,12.0,1.0,3.0,7.0,26.0,132.0,24.0,3.0,16.0,3.0,1.0,8.0,8.0,10.0,18.0,8.0,2.0,4.0,1.0,3.0,46.0,17.0,36.0,23.0,60.0,12.0,95.0,53.0,148.0,2.0,14.0,12.0,2.0,13.0,1.0,7.0,7.0,1.0,6.0,20.0,3.0,3.0,55.0,79.0,2.0,3.0,30.0,2.0,12.0,4.0,18.0,9.0,9.0,18.0,11.0,1.0,1.0,26.0,150.0,3.0,0.8461538461538461,0.9428571428571428,1.0,0.25,0.3333333333333333,0.25,0.5571428571428572,0.5,0.6666666666666666,0.5520833333333334,0.5,0.6333333333333333,0.5727848101265823,0.546875,0.6842105263157895,0.027777777777777776,0.05714285714285714,0.05555555555555555,0.08888888888888889,0.024390243902439025,14.614121510673234,0.65,0.3157894736842105,0.15,0.10557184750733138,0.184,0.08415841584158416,0.1580952380952381,0.09760589318600368,0.11570247933884298,0.13043478260869565,0.06666666666666667,0.07236842105263158,0.12,0.14,0.14150943396226415,0.15979381443298968,0.20481927710843373,0.14285714285714285,0.03508771929824561,0.6111111111111112,0.375,0.8148148148148148,0.8627450980392157,0.7727272727272727,0.3125,0.4222222222222222,0.4634146341463415,0.8947368421052632,0.2847222222222222,0.36585365853658536,0.375,1.0,0.006944444444444444,0.020833333333333332,0.3333333333333333,0.3333333333333333,1.0,0.5666666666666667,0.6470588235294118,0.18181818181818182,0.4,1.0,0.06666666666666667,0.13333333333333333,0.5,0.4027777777777778,0.3333333333333333,0.47455590277777787,0.5100863636363636,0.4783733333333334,0.07792207792207792,0.08,0.19337016574585636,0.143646408839779,8.565,25.675,0.13850415512465375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,63142.0,1052,27,1973,1964,421.0,415,219.0,3937,98.0,152.0,8.0,17.0,23.0,40.0,15.0,59.0,78.0,196.0,17.0,2.0,39.0,110.0,8.0,24.0,191.0,407.0,43.0,127.0,206.0,717.0,2068,13.0,32.0,5.0,40.0,37.0,92.0,9.0,26.0,73.0,174.0,152.0,230.0,108.0,10.0,107.0,39.0,27.0,59.0,61.0,120.0,44.0,17.0,28.0,12.0,19.0,301.0,8.0,20.0,37.0,101.0,15.0,153.0,28.0,181.0,12.0,49.0,28.0,21.0,63.0,18.0,22.0,42.0,3.0,41.0,105.0,7.0,25.0,30.0,78.0,6.0,12.0,263.0,31.0,114.0,19.0,23.0,9.0,7.0,23.0,15.0,,1.0,174.0,421.0,13.0,0.39790575916230364,0.40860215053763443,0.8372093023255814,0.33858267716535434,0.34615384615384615,0.3467741935483871,0.4692874692874693,0.40625,0.40217391304347827,0.47846441947565543,0.4166666666666667,0.4279661016949153,0.5501567398119123,0.4431818181818182,0.5448717948717948,0.23782771535580524,0.06633906633906633,0.1118421052631579,0.0847457627118644,0.025510204081632654,33.24384787472036,0.6,0.23076923076923078,0.14831130690161526,0.0338409475465313,0.1712962962962963,0.021052631578947368,0.15384615384615385,0.028836251287332648,0.057971014492753624,0.02577319587628866,0.015789473684210527,0.021052631578947368,0.021052631578947368,0.10552763819095477,0.12154696132596685,0.19269102990033224,0.16551724137931034,0.18309859154929578,0.045283018867924525,0.6521739130434783,0.2846441947565543,0.6447368421052632,0.725925925925926,0.3673469387755102,0.1104868913857678,0.2542372881355932,0.2777777777777778,0.13333333333333333,0.36704119850187267,0.3979591836734694,0.4083769633507853,0.48717948717948717,0.031835205992509365,0.20599250936329588,0.35454545454545455,0.3577981651376147,0.8461538461538461,0.40476190476190477,0.47058823529411764,,0.3389830508474576,0.575,0.01694915254237288,0.2033898305084746,0.3333333333333333,0.5224719101123596,0.3644859813084112,0.48481516007532965,0.5024909090909091,0.4772831896551725,0.18739903069466882,0.23265306122448978,0.05578800557880056,0.24267782426778242,10.22899262899263,25.605511811023618,0.21338063862138876,4.0,1.0,1.0,1.0,2.0,9.0,3.0,10.0,21.0,3.0,2.0,7.0,21.0,2.0,7.0,3.0,0.3,0.015748031496062992,0.058823529411764705,0.00909090909090909,0.23529411764705882,0.25,0.75,0.023809523809523808,1.0,0.21428571428571427,0.2222222222222222,1.0,0.5,0.015503875968992248,,,,,,True,,,,,
1742,1610612738,Shammond Williams,Shammond Williams,1742,BOS,5933.0,99,-45,189,189,53.0,78,14.0,378,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,,1.0,7.0,,2.0,6.0,16.0,2.0,8.0,1.0,19.0,180,1.0,1.0,,2.0,2.0,5.0,,2.0,,4.0,6.0,6.0,6.0,2.0,7.0,1.0,,7.0,3.0,10.0,2.0,1.0,3.0,1.0,3.0,23.0,2.0,,4.0,2.0,,6.0,2.0,8.0,1.0,7.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,,,2.0,7.0,,,1.0,,,,,,,,,,,4.0,53.0,2.0,0.5,0.6,1.0,0.25,,0.25,0.375,1.0,0.4,0.375,1.0,0.2857142857142857,0.375,1.0,0.2857142857142857,0.3333333333333333,,,,,13.793103448275863,0.5,,0.03225806451612903,,0.16,0.046511627906976744,0.06896551724137931,0.01818181818181818,,,,0.05714285714285714,,0.058823529411764705,,0.03333333333333333,0.10526315789473684,0.3333333333333333,0.0625,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.16666666666666666,0.25,0.25,,0.3333333333333333,0.25,0.25,1.0,0.041666666666666664,0.2916666666666667,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,1.0,,0.2857142857142857,,0.5,0.14285714285714285,0.46575833333333333,,0.45115,,,0.10526315789473684,0.21052631578947367,12.506250000000003,24.625,0.2804232804232804,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,
2452,1610612738,J.R. Bremer,J.R. Bremer,2452,BOS,90050.0,1501,-75,2807,2804,650.0,714,306.0,5611,32.0,84.0,1.0,6.0,12.0,30.0,10.0,29.0,28.0,65.0,52.0,13.0,85.0,234.0,15.0,54.0,70.0,178.0,101.0,286.0,85.0,528.0,2930,3.0,13.0,3.0,51.0,19.0,45.0,18.0,67.0,47.0,139.0,48.0,92.0,219.0,,233.0,85.0,21.0,100.0,64.0,164.0,42.0,22.0,47.0,17.0,36.0,392.0,6.0,11.0,37.0,88.0,2.0,127.0,18.0,145.0,7.0,38.0,22.0,16.0,32.0,5.0,18.0,27.0,5.0,14.0,59.0,3.0,12.0,34.0,80.0,1.0,10.0,111.0,1.0,36.0,17.0,3.0,2.0,1.0,3.0,1.0,,1.0,139.0,650.0,12.0,0.34285714285714286,0.34285714285714286,0.7227722772277227,0.3531468531468531,0.26865671641791045,0.3543859649122807,0.39325842696629215,0.23076923076923078,0.4222222222222222,0.47737068965517243,0.6486486486486487,0.4107142857142857,0.5096899224806202,0.6578947368421053,0.4929078014184397,0.6163793103448276,0.11797752808988764,0.16666666666666666,0.1724137931034483,0.03076923076923077,18.16745655608215,0.5423728813559322,0.020833333333333332,0.08970438328236494,0.01288056206088993,0.11280487804878049,0.011049723756906077,0.09549274255156608,0.012168933428775949,0.017361111111111112,0.010033444816053512,0.011235955056179775,0.012135922330097087,0.007633587786259542,0.0967741935483871,0.0648854961832061,0.1,0.12053571428571429,0.09615384615384616,0.026515151515151516,0.3333333333333333,0.1810344827586207,0.38095238095238093,0.45714285714285713,0.375,0.0625,0.3448275862068966,0.4166666666666667,0.1,0.1400862068965517,0.4307692307692308,0.4444444444444444,0.39285714285714285,0.11206896551724138,0.5043103448275862,0.36324786324786323,0.36637931034482757,0.6823529411764706,0.16216216216216217,0.16666666666666666,1.0,0.26785714285714285,0.4,0.11607142857142858,0.48214285714285715,0.2777777777777778,0.7974137931034483,0.3648068669527897,0.5204281385281386,0.48202105263157885,0.4992109090909091,0.07214428857715431,0.16901408450704225,0.09659090909090909,0.26325757575757575,8.679775280898877,25.06433566433567,0.23156394727467047,16.0,2.0,5.0,3.0,12.0,19.0,14.0,24.0,84.0,1.0,2.0,1.0,5.0,,,,0.5833333333333334,0.006993006993006993,,0.008547008547008548,0.3076923076923077,0.3076923076923077,0.9375,0.13513513513513514,0.4,0.5135135135135135,0.631578947368421,0.75,0.23076923076923078,,1.0,0.010526315789473684,1.0,,,True,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,55974.0,933,42,1738,1738,321.0,342,193.0,3476,59.0,109.0,10.0,24.0,8.0,13.0,29.0,84.0,5.0,13.0,33.0,7.0,5.0,18.0,,2.0,93.0,206.0,18.0,51.0,70.0,310.0,1817,14.0,34.0,11.0,54.0,12.0,21.0,3.0,9.0,16.0,49.0,112.0,74.0,54.0,10.0,17.0,5.0,25.0,39.0,20.0,59.0,18.0,2.0,22.0,7.0,10.0,138.0,24.0,32.0,13.0,61.0,6.0,80.0,57.0,137.0,8.0,29.0,11.0,18.0,18.0,1.0,8.0,12.0,3.0,10.0,30.0,4.0,1.0,41.0,87.0,12.0,2.0,92.0,8.0,45.0,5.0,11.0,7.0,4.0,11.0,5.0,2.0,2.0,49.0,321.0,9.0,0.6021505376344086,0.6363636363636364,1.0,0.35294117647058826,0.3333333333333333,0.36,0.45145631067961167,0.4117647058823529,0.5714285714285714,0.4669260700389105,0.5,0.55,0.5183946488294314,0.5510204081632653,0.6125,0.19844357976653695,0.12135922330097088,0.13761467889908258,0.10714285714285714,0.07692307692307693,16.708989334687658,0.6,0.11320754716981132,0.09854604200323101,0.06237816764132553,0.06341463414634146,0.07100591715976332,0.08980582524271845,0.06580493537015276,0.05789473684210526,0.06779661016949153,0.06164383561643835,0.08527131782945736,0.025,0.06043956043956044,0.1393939393939394,0.09926470588235294,0.07042253521126761,0.047619047619047616,0.06722689075630252,0.45454545454545453,0.42412451361867703,0.5412844036697247,0.6276595744680851,0.6440677966101694,0.32684824902723736,0.34523809523809523,0.38666666666666666,0.4482758620689655,0.05058365758754864,0.38461538461538464,0.4166666666666667,1.0,0.12840466926070038,0.07003891050583658,0.2777777777777778,0.2777777777777778,1.0,0.5581395348837209,0.4166666666666667,0.2,0.43333333333333335,0.6153846153846154,0.23333333333333334,0.06666666666666667,,0.622568093385214,0.29411764705882354,0.5000720703125,0.5133949999999999,0.5330327586206896,0.15306122448979592,0.18518518518518517,0.17419354838709677,0.15806451612903225,5.073786407766989,24.51764705882353,0.1846950517836594,13.0,3.0,5.0,3.0,2.0,4.0,5.0,9.0,,1.0,,2.0,,,,,0.5555555555555556,,,,0.3939393939393939,0.3939393939393939,1.0,0.11627906976744186,0.6,0.09302325581395349,0.5,1.0,0.42857142857142855,,1.0,0.016666666666666666,1.0,,,True,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,70012.0,1167,-3,2174,2171,471.0,482,252.0,4345,92.0,166.0,20.0,31.0,14.0,25.0,61.0,172.0,3.0,20.0,29.0,3.0,63.0,184.0,14.0,42.0,156.0,358.0,70.0,213.0,41.0,563.0,2276,26.0,45.0,4.0,83.0,21.0,54.0,14.0,45.0,16.0,100.0,110.0,202.0,192.0,26.0,184.0,63.0,34.0,100.0,49.0,149.0,36.0,13.0,69.0,13.0,18.0,347.0,10.0,29.0,43.0,112.0,13.0,168.0,39.0,207.0,17.0,35.0,24.0,11.0,52.0,11.0,33.0,33.0,5.0,19.0,85.0,5.0,18.0,35.0,78.0,9.0,11.0,81.0,12.0,37.0,9.0,9.0,3.0,6.0,9.0,1.0,,1.0,100.0,471.0,9.0,0.3525641025641026,0.38461538461538464,0.9142857142857143,0.3286384976525822,0.3111111111111111,0.3286384976525822,0.43575418994413406,0.5777777777777777,0.3888888888888889,0.45709281961471104,0.5486111111111112,0.42424242424242425,0.4652892561983471,0.5608108108108109,0.45871559633027525,0.37302977232924694,0.09497206703910614,0.1144578313253012,0.08139534883720931,0.05,27.957860615883305,0.611764705882353,0.18840579710144928,0.14395886889460155,0.04328358208955224,0.18143459915611815,0.023094688221709007,0.15270935960591134,0.03535811423390753,0.058333333333333334,0.05714285714285714,0.005405405405405406,0.02147239263803681,0.028037383177570093,0.167420814479638,0.13302752293577982,0.13569321533923304,0.16560509554140126,0.2125,0.054838709677419356,0.1111111111111111,0.29071803852889666,0.5542168674698795,0.6258503401360545,0.3695652173913043,0.30122591943957966,0.3546511627906977,0.3860759493670886,0.3442622950819672,0.03502626970227671,0.15,0.15789473684210525,,0.050788091068301226,0.3222416812609457,0.3423913043478261,0.3423913043478261,0.9365079365079365,0.4305555555555556,0.6451612903225806,0.1,0.25252525252525254,0.56,0.030303030303030304,0.42424242424242425,0.3333333333333333,0.6637478108581436,0.3423913043478261,0.49580043782837113,0.544019642857143,0.4779883838383838,0.06208053691275168,0.09660574412532637,0.14742451154529307,0.17761989342806395,5.4027932960893885,25.284976525821595,0.21665133394664213,7.0,,3.0,,9.0,24.0,9.0,27.0,18.0,,,4.0,,,,,0.3333333333333333,,,,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.041666666666666664,,0.3333333333333333,0.375,1.0,,,,,,,,True,,,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,22415.0,374,-54,695,705,188.0,232,74.0,1400,24.0,34.0,8.0,11.0,10.0,13.0,6.0,13.0,7.0,19.0,13.0,4.0,,8.0,,3.0,37.0,66.0,1.0,21.0,11.0,88.0,725,9.0,14.0,3.0,21.0,14.0,24.0,,7.0,7.0,35.0,48.0,26.0,3.0,14.0,7.0,,2.0,4.0,3.0,7.0,3.0,,1.0,2.0,1.0,17.0,7.0,16.0,11.0,41.0,4.0,56.0,23.0,79.0,4.0,18.0,12.0,6.0,8.0,,3.0,3.0,,5.0,11.0,2.0,3.0,9.0,37.0,1.0,2.0,18.0,,6.0,3.0,6.0,3.0,2.0,6.0,4.0,,,35.0,188.0,8.0,0.6486486486486487,0.8,1.0,0.047619047619047616,,0.05,0.5606060606060606,0.6428571428571429,0.5833333333333334,0.4425287356321839,0.6,0.45161290322580644,0.4583333333333333,0.6176470588235294,0.47297297297297297,0.2413793103448276,0.030303030303030304,0.029411764705882353,0.07692307692307693,,13.788659793814434,0.7272727272727273,0.13793103448275862,0.1553030303030303,0.07511737089201878,0.13580246913580246,0.05555555555555555,0.15072463768115943,0.06784660766961652,0.08196721311475409,0.09302325581395349,0.045454545454545456,0.061224489795918366,0.03571428571428571,0.16049382716049382,0.11290322580645161,0.17355371900826447,0.13559322033898305,0.13636363636363635,0.08695652173913043,0.6666666666666666,0.39080459770114945,0.7058823529411765,0.7272727272727273,0.5833333333333334,0.14942528735632185,0.46153846153846156,0.5,0.8333333333333334,0.21839080459770116,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.14942528735632185,0.09195402298850575,,,,0.7333333333333333,0.7272727272727273,0.125,0.41935483870967744,0.7692307692307693,0.12903225806451613,0.0967741935483871,,0.632183908045977,,0.5318726744186046,0.5530454545454546,0.5319935483870968,0.06451612903225806,0.08333333333333333,0.23863636363636365,0.3977272727272727,7.448484848484847,25.90952380952381,0.27050359712230215,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,0.07692307692307693,0.07692307692307693,1.0,0.06666666666666667,,,,,,,,,,,,True,,,,,
3,1610612738,Grant Long,Grant Long,3,BOS,12623.0,210,-49,393,394,106.0,145,45.0,787,2.0,5.0,,2.0,,,1.0,7.0,8.0,18.0,,,,,,,11.0,30.0,,,6.0,28.0,417,,3.0,3.0,3.0,4.0,9.0,,,3.0,11.0,20.0,2.0,,,,,4.0,8.0,4.0,12.0,4.0,,4.0,,4.0,28.0,5.0,4.0,6.0,15.0,4.0,25.0,9.0,34.0,,5.0,4.0,1.0,3.0,,1.0,3.0,,2.0,6.0,,1.0,15.0,33.0,6.0,2.0,8.0,,2.0,2.0,,,,,,1.0,2.0,11.0,106.0,2.0,0.9090909090909091,0.9090909090909091,,,,,0.36666666666666664,,0.4444444444444444,0.36666666666666664,,0.4444444444444444,0.4117647058823529,0.3,0.5,,0.13333333333333333,0.4,0.14285714285714285,0.05555555555555555,8.968609865470851,0.5,0.2222222222222222,0.1282051282051282,0.03361344537815126,0.0967741935483871,0.0684931506849315,0.11731843575418995,0.046875,0.06060606060606061,0.02564102564102564,0.02127659574468085,0.08928571428571429,,0.13636363636363635,0.2222222222222222,0.08823529411764706,0.08695652173913043,0.125,,,0.16666666666666666,0.4,0.6666666666666666,1.0,0.23333333333333334,0.14285714285714285,0.16666666666666666,,0.6,0.4444444444444444,0.47058823529411764,1.0,,,,,,0.6666666666666666,,,,,,,,0.16666666666666666,,0.3908566666666667,0.5875,0.3315444444444445,0.0625,0.0625,0.10714285714285714,0.39285714285714285,12.763333333333332,,0.2697201017811705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,44298.0,738,-30,1398,1401,420.0,463,135.0,2799,19.0,32.0,3.0,7.0,5.0,9.0,6.0,13.0,9.0,20.0,43.0,9.0,20.0,54.0,3.0,16.0,34.0,65.0,40.0,97.0,24.0,212.0,1421,5.0,12.0,4.0,23.0,9.0,19.0,6.0,25.0,10.0,46.0,48.0,20.0,120.0,6.0,52.0,20.0,4.0,33.0,15.0,48.0,14.0,1.0,18.0,9.0,6.0,111.0,7.0,16.0,26.0,60.0,15.0,101.0,23.0,124.0,1.0,20.0,14.0,6.0,15.0,3.0,9.0,14.0,1.0,6.0,29.0,1.0,9.0,37.0,62.0,2.0,2.0,43.0,3.0,14.0,9.0,12.0,8.0,4.0,12.0,9.0,1.0,,46.0,420.0,8.0,0.7058823529411765,0.7741935483870968,1.0,0.41237113402061853,0.24,0.42105263157894735,0.5230769230769231,0.4166666666666667,0.47368421052631576,0.5802469135802469,0.475,0.4090909090909091,0.5824175824175825,0.5,0.42592592592592593,0.5987654320987654,0.06153846153846154,0.09375,,0.05,13.534316869788325,0.5172413793103449,0.2830188679245283,0.12631578947368421,0.03902439024390244,0.13978494623655913,0.026119402985074626,0.13010590015128592,0.03392330383480826,0.048,0.0136986301369863,0.05755395683453238,0.01951219512195122,0.047619047619047616,0.14685314685314685,0.06837606837606838,0.14418604651162792,0.12,0.18032786885245902,0.012195121951219513,0.75,0.19753086419753085,0.59375,0.6551724137931034,0.6842105263157895,0.08024691358024691,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.12345679012345678,0.45,0.47368421052631576,0.7777777777777778,0.2654320987654321,0.3333333333333333,0.37037037037037035,0.37037037037037035,1.0,0.35,0.42857142857142855,,0.20454545454545456,0.5555555555555556,0.20454545454545456,0.36363636363636365,0.1875,0.7962962962962963,0.38461538461538464,0.5327256250000001,0.5133615384615384,0.5217607142857142,0.08092485549132948,0.18421052631578946,0.10849056603773585,0.2169811320754717,7.869230769230768,24.87628865979382,0.30042918454935624,20.0,1.0,4.0,3.0,2.0,4.0,3.0,8.0,,2.0,,2.0,,,,,0.375,,,,0.46511627906976744,0.46511627906976744,1.0,0.2,0.25,0.2,0.5,1.0,0.3333333333333333,,,,1.0,,,True,,,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,11458.0,191,-56,359,354,132.0,137,38.0,713,4.0,8.0,1.0,1.0,2.0,3.0,3.0,6.0,6.0,16.0,7.0,4.0,6.0,21.0,3.0,7.0,13.0,30.0,9.0,28.0,6.0,59.0,389,3.0,3.0,,9.0,6.0,9.0,5.0,11.0,3.0,30.0,14.0,12.0,18.0,2.0,21.0,6.0,1.0,4.0,6.0,10.0,4.0,2.0,3.0,1.0,,26.0,,1.0,4.0,10.0,,14.0,1.0,15.0,1.0,7.0,5.0,2.0,4.0,,1.0,2.0,1.0,3.0,6.0,,3.0,6.0,14.0,,,9.0,,2.0,2.0,,,,1.0,,,,30.0,132.0,2.0,0.5384615384615384,0.5833333333333334,0.6666666666666666,0.32142857142857145,0.45454545454545453,0.32142857142857145,0.43333333333333335,1.0,0.6666666666666666,0.45689655172413796,0.75,0.675,0.47580645161290325,0.75,0.6818181818181818,0.4827586206896552,0.03333333333333333,0.125,,,17.0,0.6666666666666666,,0.08620689655172414,0.009259259259259259,0.08,,0.08433734939759036,0.005494505494505495,0.02564102564102564,,,,,0.08695652173913043,0.09302325581395349,0.08,0.10810810810810811,,0.02857142857142857,,0.13793103448275862,0.5,0.5714285714285714,,0.10344827586206896,0.5,0.5,1.0,0.27586206896551724,0.375,0.375,0.6666666666666666,0.1206896551724138,0.3620689655172414,0.2857142857142857,0.2857142857142857,0.5,0.16666666666666666,1.0,,0.15,0.6666666666666666,0.2,0.35,0.42857142857142855,0.6206896551724138,0.2857142857142857,0.4828310344827587,0.5699,0.49084500000000003,0.03333333333333333,0.0625,0.15254237288135594,0.5084745762711864,12.343333333333334,24.614285714285717,0.36768802228412256,3.0,,,2.0,1.0,3.0,1.0,3.0,9.0,,,,,,,,0.3333333333333333,,,,0.42857142857142855,0.42857142857142855,1.0,,,0.5,0.3333333333333333,1.0,0.5,,,,,1.0,1.0,True,,,,,
