EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,on,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3
753,1610612756,Randy Brown,Randy Brown,753,PHX,207.0,3,-3.0,7,9,,4,,16,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,7,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,28.57142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3318,,,,,,,17.1,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,97.0,2,-4.0,3,3,2.0,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,172448.0,2874,124.0,5493,5502,1505.0,1655,734.0,10995,167.0,256.0,44.0,65.0,53.0,80.0,126.0,316.0,144.0,359.0,67.0,158.0,18.0,45.0,58.0,163.0,3.0,12.0,13.0,52.0,437.0,931.0,125.0,321.0,228.0,1477.0,5679,73.0,139.0,5.0,26.0,22.0,183.0,117.0,229.0,31.0,97.0,99.0,426.0,508.0,366.0,375.0,92.0,159.0,58.0,46.0,149.0,26.0,175.0,13.0,75.0,20.0,54.0,376.0,23.0,136.0,129.0,303.0,50.0,482.0,167.0,649.0,46.0,157.0,118.0,39.0,71.0,16.0,38.0,57.0,12.0,33.0,6.0,128.0,13.0,31.0,102.0,185,7.0,9.0,267.0,24.0,53.0,85.0,33.0,70.0,3.0,3.0,35.0,9.0,26.0,73.0,51.0,3.0,426.0,1505.0,30.0,0.5812356979405034,0.649616368286445,1.0,0.3894080996884735,0.19230769230769232,0.31958762886597936,0.3943217665615142,0.46938775510204084,0.5251798561151079,0.5109170305676856,0.4988019169329074,0.48787878787878786,0.5015337423312883,0.5326894502228826,0.5142857142857142,0.5548128342245989,0.2563897763578275,0.04940923737916219,0.078125,0.06329113924050633,23.088972431077693,0.5546875,0.32051282051282054,0.15326251896813353,0.06387975575387506,0.1925373134328358,0.04283054003724395,0.16320362674726105,0.059639909977494375,0.09183673469387756,0.06396255850234009,0.0399002493765586,0.04057971014492753,0.046875,0.10774410774410774,0.16322701688555347,0.17882352941176471,0.1875,0.20689655172413793,0.07266982622432859,0.6986301369863014,0.20447284345047922,0.65234375,0.7076271186440678,0.6047904191616766,0.2523961661341853,0.3987341772151899,0.42567567567567566,0.42063492063492064,0.28674121405750796,0.4011142061281337,0.40793201133144474,0.6944444444444444,0.12619808306709265,0.4240506329113924,0.4267515923566879,1.0,0.13019169329073482,0.3558282208588957,0.35802469135802467,1.0,0.3939393939393939,0.676923076923077,0.07272727272727272,0.25,1.0,0.24539877300613497,0.6625,0.13803680981595093,0.4,0.15950920245398773,0.25,0.46086261980830673,0.36477987421383645,0.48310540865384627,0.4834912751677851,0.48530727554179554,0.0654988575780655,0.08568548387096774,0.12389979688557888,0.28842247799593773,9.943609022556391,24.362928348909655,0.2739850719097033,1.0,,1.0,2.0,14.0,13.0,0.016713091922005572,0.08484848484848485,0.14285714285714285,1.0,,0.11363636363636363,1.0,0.003115264797507788,8.0,0.04419889502762431,False,4.0,2.0,1.0,0.006230529595015576,0.006329113924050633,0.006134969325153374,,
2061,1610612756,Dan Langhi,Dan Langhi,2061,PHX,30567.0,509,120.0,974,959,338.0,320,144.0,1933,11.0,28.0,2.0,9.0,1.0,3.0,4.0,14.0,52.0,121.0,5.0,13.0,1.0,4.0,4.0,17.0,,1.0,2.0,5.0,67.0,163.0,9.0,30.0,12.0,173.0,940,7.0,23.0,1.0,3.0,2.0,19.0,24.0,49.0,3.0,9.0,7.0,64.0,100.0,34.0,27.0,6.0,17.0,4.0,9.0,15.0,5.0,20.0,3.0,7.0,4.0,4.0,45.0,6.0,12.0,14.0,43.0,5.0,62.0,18.0,80.0,1.0,15.0,7.0,8.0,7.0,2.0,4.0,7.0,2.0,3.0,1.0,14.0,2.0,1.0,24.0,56,2.0,,20.0,,,7.0,3.0,6.0,,,3.0,,3.0,6.0,2.0,,64.0,338.0,8.0,0.746268656716418,0.78125,1.0,0.3,0.3333333333333333,0.3333333333333333,0.3,0.4110429447852761,0.30434782608695654,0.4897959183673469,0.4170984455958549,0.3269230769230769,0.49137931034482757,0.42610837438423643,0.35185185185185186,0.5079365079365079,0.15544041450777202,0.05521472392638037,0.21428571428571427,0.07142857142857142,19.135802469135804,0.5,0.25,0.12427745664739884,0.031746031746031744,0.12173913043478261,0.05405405405405406,0.12364425162689804,0.03680981595092025,0.058333333333333334,0.03636363636363636,0.006756756756756757,0.05405405405405406,0.05405405405405406,0.13,0.13829787234042554,0.1118421052631579,0.13095238095238096,0.0967741935483871,0.009345794392523364,0.3333333333333333,0.14507772020725387,0.39285714285714285,0.5,0.45454545454545453,0.07253886010362694,0.2857142857142857,0.3076923076923077,0.5,0.6269430051813472,0.4297520661157025,0.4369747899159664,0.8269230769230769,0.06735751295336788,0.38461538461538464,0.38461538461538464,1.0,0.08808290155440414,0.23529411764705882,0.23529411764705882,1.0,0.34615384615384615,0.2222222222222222,0.038461538461538464,,,0.05172413793103448,0.3333333333333333,0.06896551724137931,0.25,0.08620689655172414,0.4,0.3005181347150259,0.23529411764705882,0.4487448186528497,0.4746309523809524,0.4096612068965517,0.035,0.041176470588235294,0.10982658959537572,0.3699421965317919,14.703680981595094,24.210000000000004,0.3470225872689938,,,,1.0,2.0,2.0,0.01652892561983471,0.07692307692307693,0.5,1.0,,,,,,,False,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,56731.0,946,86.0,1816,1833,502.0,707,245.0,3649,77.0,115.0,35.0,56.0,23.0,30.0,12.0,34.0,3.0,14.0,,,,,,,,,,,92.0,163.0,,,64.0,248.0,1832,40.0,69.0,,,7.0,87.0,29.0,47.0,,,27.0,85.0,116.0,68.0,,64.0,,,20.0,33.0,3.0,36.0,2.0,20.0,6.0,7.0,75.0,11.0,86.0,30.0,88.0,10.0,128.0,97.0,225.0,6.0,18.0,8.0,10.0,16.0,4.0,9.0,32.0,4.0,7.0,5.0,48.0,,13.0,62.0,171,26.0,13.0,96.0,8.0,,40.0,14.0,29.0,,,21.0,1.0,7.0,29.0,19.0,3.0,85.0,502.0,34.0,0.6304347826086957,0.9666666666666667,,,,,,0.5644171779141104,0.5797101449275363,0.6170212765957447,0.5644171779141104,0.5797101449275363,0.6170212765957447,0.5933014354066986,0.5878378378378378,0.6159420289855072,,0.12269938650306748,0.11304347826086956,0.14705882352941177,12.003780718336484,0.3333333333333333,0.18518518518518517,0.13414634146341464,0.12078651685393259,0.1507537688442211,0.06043956043956044,0.13801169590643275,0.10850111856823266,0.18723404255319148,0.1076923076923077,0.07446808510638298,0.042735042735042736,0.09230769230769231,0.14659685863874344,0.12716763005780346,0.13013698630136986,0.14705882352941177,0.15873015873015872,0.125,0.6551724137931034,0.7055214723926381,0.6695652173913044,0.7549019607843137,0.5974025974025974,0.2085889570552147,0.35294117647058826,0.41379310344827586,0.75,0.08588957055214724,0.21428571428571427,0.25,1.0,,,,,,,,,0.8115942028985508,0.625,,,,0.6382978723404256,0.7666666666666667,,,,,0.7055214723926381,,0.5150773006134968,0.5342954545454547,0.5035851063829786,0.20512820512820512,0.20512820512820512,0.35080645161290325,0.34274193548387094,3.357668711656442,,0.276431718061674,3.0,2.0,12.0,,,1.0,0.14285714285714285,,,,,0.14285714285714285,,,,,False,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,124727.0,2079,82.0,3951,3947,1118.0,1162,550.0,7898,67.0,133.0,12.0,26.0,16.0,36.0,51.0,129.0,103.0,270.0,43.0,109.0,8.0,29.0,29.0,86.0,9.0,17.0,12.0,34.0,221.0,532.0,72.0,195.0,91.0,749.0,4103,31.0,72.0,10.0,22.0,13.0,105.0,52.0,123.0,20.0,63.0,50.0,214.0,202.0,240.0,213.0,12.0,83.0,29.0,35.0,155.0,38.0,193.0,26.0,62.0,34.0,59.0,424.0,7.0,43.0,52.0,135.0,7.0,194.0,50.0,244.0,18.0,58.0,39.0,19.0,59.0,11.0,33.0,43.0,7.0,26.0,9.0,102.0,7.0,31.0,45.0,131,2.0,11.0,116.0,7.0,1.0,41.0,20.0,18.0,1.0,1.0,8.0,4.0,6.0,19.0,10.0,,214.0,1118.0,17.0,0.45701357466063347,0.4697674418604651,0.9861111111111112,0.36923076923076925,0.45454545454545453,0.31746031746031744,0.375,0.41541353383458646,0.4305555555555556,0.42276422764227645,0.45254470426409904,0.48936170212765956,0.44086021505376344,0.4795134443021767,0.5198019801980198,0.49767441860465117,0.26822558459422285,0.06578947368421052,0.15789473684210525,0.08527131782945736,19.187309865275967,0.5784313725490197,0.056,0.09323204419889503,0.0278137128072445,0.1090146750524109,0.017241379310344827,0.09714285714285714,0.025614754098360656,0.018218623481781375,0.03981264637002342,0.0272,0.01953125,0.013333333333333334,0.09360730593607305,0.06459948320413436,0.11075441412520064,0.10826210826210826,0.1111111111111111,0.046875,0.5263157894736842,0.1829436038514443,0.5037593984962406,0.5982142857142857,0.4626865671641791,0.17744154057771663,0.3953488372093023,0.4322033898305085,0.17647058823529413,0.3713892709766162,0.3814814814814815,0.3857677902621723,0.5922330097087378,0.1499312242090784,0.3944954128440367,0.40186915887850466,1.0,0.11829436038514443,0.3372093023255814,0.3372093023255814,0.9655172413793104,0.2765957446808511,0.46153846153846156,0.18085106382978725,0.5294117647058824,1.0,0.1935483870967742,0.4444444444444444,0.15591397849462366,0.27586206896551724,0.1827956989247312,0.35294117647058826,0.4511691884456671,0.3493975903614458,0.47465953038673997,0.47384662162162156,0.46134945355191254,0.05387647831800263,0.07243816254416961,0.14018691588785046,0.2857142857142857,11.64548872180451,24.458974358974356,0.2829663376360415,1.0,,2.0,1.0,5.0,12.0,0.011111111111111112,0.05319148936170213,0.2,1.0,3.0,0.3333333333333333,,,,,False,3.0,2.0,,0.010256410256410256,0.01834862385321101,,1.0,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,81437.0,1357,69.0,2588,2589,552.0,718,340.0,5177,61.0,100.0,16.0,25.0,14.0,24.0,31.0,84.0,88.0,194.0,6.0,15.0,1.0,3.0,20.0,52.0,1.0,2.0,6.0,13.0,180.0,378.0,26.0,67.0,58.0,496.0,2623,25.0,44.0,1.0,2.0,14.0,67.0,37.0,73.0,7.0,16.0,28.0,123.0,194.0,166.0,72.0,26.0,52.0,20.0,21.0,150.0,21.0,171.0,8.0,75.0,31.0,44.0,363.0,9.0,45.0,34.0,107.0,4.0,145.0,54.0,199.0,5.0,43.0,27.0,16.0,76.0,18.0,58.0,41.0,10.0,18.0,4.0,117.0,10.0,23.0,52.0,113,1.0,8.0,73.0,3.0,11.0,19.0,13.0,24.0,,,12.0,5.0,7.0,24.0,14.0,,123.0,552.0,15.0,0.5388888888888889,0.5808383233532934,0.9230769230769231,0.3880597014925373,0.5,0.4375,0.3880597014925373,0.47619047619047616,0.5681818181818182,0.5068493150684932,0.49213483146067416,0.5760869565217391,0.5337078651685393,0.5137130801687764,0.6090909090909091,0.5817307692307693,0.15056179775280898,0.05555555555555555,0.09,0.08333333333333333,19.73288814691152,0.6495726495726496,0.047619047619047616,0.1168122270742358,0.046296296296296294,0.10658307210031348,0.0379746835443038,0.11417004048582996,0.04466501240694789,0.05128205128205128,0.053003533568904596,0.03713527851458886,0.0472972972972973,0.02247191011235955,0.1039426523297491,0.13095238095238096,0.11688311688311688,0.09482758620689655,0.13793103448275862,0.023148148148148147,0.5833333333333334,0.2247191011235955,0.61,0.6703296703296703,0.4262295081967213,0.18876404494382024,0.36904761904761907,0.4025974025974026,0.41935483870967744,0.43595505617977526,0.4536082474226804,0.4656084656084656,0.6590909090909091,0.033707865168539325,0.4,0.4,1.0,0.11685393258426967,0.38461538461538464,0.38461538461538464,0.9,0.5434782608695652,0.64,0.043478260869565216,0.5,1.0,0.2696629213483146,0.5833333333333334,0.033707865168539325,0.3333333333333333,0.14606741573033707,0.46153846153846156,0.3752808988764045,0.38461538461538464,0.46072887640449456,0.4929109756097561,0.4603955056179775,0.04121475054229935,0.048223350253807105,0.1350806451612903,0.24798387096774194,11.289153439153441,24.407462686567165,0.2132921174652241,,,2.0,,,13.0,0.02577319587628866,,,,6.0,0.1875,,,,,False,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,166703.0,2778,183.0,5340,5329,1510.0,1662,694.0,10669,258.0,486.0,27.0,45.0,72.0,139.0,100.0,222.0,143.0,348.0,5.0,20.0,2.0,8.0,77.0,249.0,6.0,14.0,26.0,100.0,501.0,1056.0,82.0,269.0,351.0,1599.0,5520,38.0,74.0,7.0,18.0,19.0,116.0,144.0,287.0,28.0,108.0,181.0,553.0,268.0,734.0,102.0,10.0,242.0,77.0,77.0,388.0,166.0,554.0,73.0,190.0,45.0,153.0,1274.0,9.0,34.0,57.0,132.0,4.0,193.0,43.0,236.0,15.0,90.0,44.0,46.0,130.0,31.0,90.0,85.0,11.0,40.0,10.0,215.0,19.0,55.0,46.0,170,8.0,23.0,438.0,36.0,8.0,166.0,65.0,18.0,,,8.0,4.0,6.0,18.0,9.0,,553.0,1510.0,33.0,0.26746506986027946,0.2701612903225806,0.4146341463414634,0.3048327137546468,0.3888888888888889,0.25925925925925924,0.31297709923664124,0.4744318181818182,0.5135135135135135,0.5017421602787456,0.47094339622641507,0.5271739130434783,0.4708860759493671,0.5236686390532544,0.5588235294117647,0.5523138832997988,0.2030188679245283,0.07291666666666667,0.11934156378600823,0.08108108108108109,28.131583211797114,0.6046511627906976,0.02531645569620253,0.06907378335949764,0.016683022571148183,0.08597285067873303,0.01651376146788991,0.07342657342657342,0.01664730933023616,0.02167630057803468,0.01697792869269949,0.011889035667107,0.008620689655172414,0.030456852791878174,0.07142857142857142,0.062135922330097085,0.07177615571776155,0.09036144578313253,0.07272727272727272,0.02336448598130841,0.5,0.3667924528301887,0.5308641975308642,0.602803738317757,0.27906976744186046,0.16754716981132076,0.45045045045045046,0.49019607843137253,0.16,0.26264150943396225,0.4109195402298851,0.41210374639769454,0.32167832167832167,0.01509433962264151,0.25,0.25,0.8,0.1879245283018868,0.3092369477911647,0.3117408906882591,0.38961038961038963,0.4891304347826087,0.6,0.15217391304347827,0.42857142857142855,0.5,0.3518987341772152,0.5179856115107914,0.020253164556962026,0.25,0.25316455696202533,0.26,0.569811320754717,0.3181818181818182,0.49446252847380423,0.4812383561643836,0.48282724935732624,0.11538461538461539,0.1399662731871838,0.07254534083802376,0.3458411507191995,8.015814393939392,26.075464684014868,0.28277153558052437,,,1.0,1.0,4.0,93.0,0.0028735632183908046,0.043478260869565216,0.25,,144.0,0.2222222222222222,2.0,0.007407407407407408,,,False,7.0,2.0,1.0,0.007434944237918215,,0.008032128514056224,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,136089.0,2268,59.0,4332,4303,1048.0,1022,589.0,8635,253.0,436.0,93.0,157.0,61.0,110.0,85.0,253.0,9.0,36.0,1.0,2.0,1.0,2.0,1.0,7.0,,,1.0,6.0,347.0,725.0,2.0,9.0,292.0,992.0,4486,105.0,195.0,,,59.0,269.0,74.0,157.0,2.0,8.0,90.0,244.0,380.0,314.0,3.0,144.0,3.0,1.0,89.0,59.0,7.0,66.0,4.0,35.0,12.0,12.0,139.0,32.0,192.0,89.0,285.0,38.0,412.0,230.0,642.0,30.0,56.0,32.0,24.0,78.0,10.0,28.0,85.0,5.0,50.0,15.0,163.0,15.0,27.0,87.0,241,29.0,40.0,436.0,64.0,,226.0,24.0,75.0,1.0,1.0,63.0,3.0,9.0,76.0,41.0,17.0,244.0,1048.0,24.0,0.547550432276657,0.6909090909090909,0.5,0.2222222222222222,,0.25,0.4,0.4786206896551724,0.5384615384615384,0.4713375796178344,0.4768392370572207,0.5384615384615384,0.4666666666666667,0.5391304347826087,0.5675105485232067,0.547085201793722,0.01226158038147139,0.12275862068965518,0.14220183486238533,0.10276679841897234,21.488095238095237,0.4785276073619632,0.3220338983050847,0.17902010050251257,0.11241217798594848,0.16729323308270677,0.08376963350785341,0.1760828625235405,0.10717703349282297,0.16042780748663102,0.09867172675521822,0.08064516129032258,0.08298755186721991,0.0851063829787234,0.16432865731462926,0.20286396181384247,0.17507418397626112,0.16296296296296298,0.18110236220472442,0.10309278350515463,0.5394736842105263,0.5940054495912807,0.5802752293577982,0.6764705882352942,0.5691699604743083,0.3446866485013624,0.3359683794466403,0.3744493392070485,0.4588235294117647,0.04904632152588556,0.25,0.2571428571428571,0.7777777777777778,0.0027247956403269754,0.5,0.5,1.0,0.009536784741144414,0.14285714285714285,0.14285714285714285,,0.8051282051282052,0.5923566878980892,,,,0.6666666666666666,0.5545454545454546,0.012121212121212121,0.5,0.03636363636363636,0.16666666666666666,0.6062670299727521,0.3333333333333333,0.5013647945205479,0.5323796610169491,0.5124845679012348,0.25223214285714285,0.2547914317925592,0.2711693548387097,0.24596774193548387,3.63806896551724,37.54444444444445,0.24192059095106186,1.0,6.0,8.0,,,3.0,0.027777777777777776,,,,3.0,0.17204301075268819,,,6.0,0.039735099337748346,False,4.0,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,64539.0,1076,128.0,2083,2063,703.0,756,293.0,4146,47.0,93.0,6.0,9.0,17.0,29.0,6.0,18.0,13.0,40.0,28.0,68.0,11.0,26.0,20.0,85.0,6.0,18.0,8.0,20.0,66.0,151.0,48.0,153.0,70.0,346.0,2051,9.0,17.0,8.0,22.0,3.0,45.0,22.0,42.0,19.0,46.0,37.0,138.0,74.0,58.0,138.0,8.0,83.0,20.0,22.0,55.0,14.0,69.0,8.0,20.0,10.0,25.0,152.0,6.0,22.0,8.0,37.0,1.0,46.0,29.0,75.0,3.0,32.0,21.0,11.0,23.0,2.0,17.0,25.0,3.0,6.0,1.0,48.0,6.0,7.0,25.0,86,6.0,15.0,103.0,10.0,,43.0,12.0,5.0,1.0,,2.0,,3.0,6.0,5.0,,138.0,703.0,15.0,0.5606060606060606,0.5967741935483871,0.9583333333333334,0.3137254901960784,0.36363636363636365,0.41304347826086957,0.31788079470198677,0.4370860927152318,0.5294117647058824,0.5238095238095238,0.45394736842105265,0.5384615384615384,0.5738636363636364,0.4942857142857143,0.5357142857142857,0.6272727272727273,0.5032894736842105,0.1456953642384106,0.1935483870967742,0.1111111111111111,16.392092257001647,0.4791666666666667,0.015873015873015872,0.049136786188579015,0.028645833333333332,0.035555555555555556,0.023809523809523808,0.046012269938650305,0.027450980392156862,0.022058823529411766,0.034653465346534656,0.030612244897959183,0.028901734104046242,0.012658227848101266,0.05752212389380531,0.04186046511627907,0.04807692307692308,0.043478260869565216,0.015625,0.018518518518518517,0.8333333333333334,0.3059210526315789,0.5053763440860215,0.6266666666666667,0.5106382978723404,0.05921052631578947,0.3333333333333333,0.375,0.6666666666666666,0.13157894736842105,0.325,0.34210526315789475,0.6923076923076923,0.2236842105263158,0.4117647058823529,0.4117647058823529,1.0,0.27960526315789475,0.23529411764705882,0.23809523809523808,0.9,0.23076923076923078,0.6666666666666666,0.46153846153846156,0.3333333333333333,1.0,0.32954545454545453,0.5862068965517241,0.29545454545454547,0.4230769230769231,0.22727272727272727,0.4,0.8092105263157895,0.24096385542168675,0.5362552980132452,0.5261424242424243,0.5314664772727271,0.1301775147928994,0.23369565217391305,0.13005780346820808,0.3988439306358382,6.354304635761589,24.601960784313732,0.3374939990398464,,,1.0,2.0,4.0,6.0,0.05,0.10256410256410256,0.5,1.0,6.0,0.16666666666666666,1.0,0.006493506493506494,1.0,0.013157894736842105,False,2.0,1.0,,0.006535947712418301,,0.011764705882352941,1.0,1.0
753,1610612756,Randy Brown,Randy Brown,753,PHX,15384.0,256,-17.0,467,477,127.0,109,60.0,944,3.0,9.0,,,,1.0,3.0,5.0,10.0,28.0,,,,,,,,,,,16.0,42.0,,,9.0,41.0,484,,2.0,,,2.0,2.0,1.0,3.0,,,3.0,5.0,28.0,4.0,,,,,3.0,32.0,3.0,35.0,1.0,16.0,5.0,11.0,73.0,,3.0,8.0,15.0,,23.0,3.0,26.0,,17.0,7.0,10.0,10.0,2.0,8.0,6.0,,2.0,,16.0,2.0,8.0,10.0,35,,4.0,12.0,,,3.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,5.0,127.0,5.0,0.875,0.875,,,,,,0.38095238095238093,,0.3333333333333333,0.38095238095238093,,0.3333333333333333,0.4270833333333333,0.3333333333333333,0.5,,0.07142857142857142,0.2222222222222222,,11.808118081180812,0.625,,0.08875739644970414,0.015544041450777202,0.1568627450980392,,0.10454545454545454,0.013215859030837005,0.01694915254237288,0.015625,0.014285714285714285,,,0.061224489795918366,0.10909090909090909,0.09230769230769231,0.15384615384615385,0.16666666666666666,,0.5,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.11904761904761904,0.6,0.6,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.37037037037037035,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.21428571428571427,,0.43673809523809526,0.3976,0.3889333333333333,0.06666666666666667,0.06666666666666667,0.04878048780487805,0.12195121951219512,12.676190476190476,,0.27194860813704497,,,,,,2.0,0.03571428571428571,,,,,,,,,,False,,,,,,,,
