EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveMakes,HeaveAttempts,Corner3Assists,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,SecondChanceFg3Pct,Corner3Frequency,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked
1073,1610612750,Reggie Slater,Reggie Slater,1073,MIN,2433.0,41,-16.0,80,82,41,45,13.0,162,4.0,6,1.0,1.0,2.0,2.0,1.0,4,7,10.0,18,94,1.0,1.0,2.0,4.0,2.0,2.0,8.0,12.0,2,6,2.0,1.0,1,1,1,2,1.0,3.0,2.0,4,6,4.0,10,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,5,8,2.0,1.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,12.0,41,2.0,0.25,0.3333333333333333,0.5714285714285714,1.0,1.0,0.5714285714285714,1.0,1.0,0.5625,0.4,0.6666666666666666,0.14285714285714285,0.16666666666666666,20.21276595744681,0.3333333333333333,0.17391304347826086,0.08108108108108109,0.2222222222222222,0.3333333333333333,0.1875,0.1,0.15789473684210525,1.0,0.25,0.25,0.13333333333333333,0.2,0.25,1.0,0.8571428571428571,0.6666666666666666,0.8,0.25,0.14285714285714285,1.0,1.0,1.0,1.0,0.8571428571428571,0.5592571428571429,0.5432,0.7038,0.5625,0.5625,0.2222222222222222,0.6666666666666666,2.257142857142857,0.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,62432.0,1041,22.0,1974,1970,585,571,255.0,3944,79.0,128,26.0,42.0,25.0,39.0,80.0,152,348,114.0,421,2038,31.0,60.0,33.0,95.0,37.0,84.0,40.0,117.0,230,74,46.0,28.0,33,37,9,78,11.0,75.0,26.0,106,139,86.0,225,24.0,15.0,9.0,23.0,36.0,10.0,7.0,59.0,13.0,58,137,19.0,8.0,149.0,70.0,30.0,7.0,30.0,20.0,5.0,117.0,585,12.0,0.756578947368421,0.8914728682170543,0.4367816091954023,0.5166666666666667,0.44047619047619047,0.43982808022922637,0.5166666666666667,0.45294117647058824,0.5011904761904762,0.5864197530864198,0.5223214285714286,0.08045977011494253,0.1328125,21.222862206468765,0.3898305084745763,0.14190093708165996,0.0949367088607595,0.12149532710280374,0.10091743119266056,0.13735691987513007,0.09566184649610679,0.07710280373831775,0.19444444444444445,0.12886597938144329,0.17105263157894737,0.12923076923076923,0.1437908496732026,0.06557377049180328,0.6666666666666666,0.3667621776504298,0.6171875,0.7117117117117117,0.6455696202531646,0.22922636103151864,0.7,0.6190476190476191,0.4588235294117647,0.6410256410256411,0.36962750716332377,0.4567405444126075,0.4894928571428571,0.47250647058823525,0.16990291262135923,0.170316301703163,0.22565320665083136,0.27790973871733965,9.201436781609196,0.29635258358662614,31.0,42.0,140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,21.0,7.0,11.0,4.0,13.0,5.0,7.0,7.0,8.0,22.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0028653295128939827,0.125,0.007142857142857143,0.09722222222222222,0.14102564102564102,0.0970873786407767,0.0547945205479452,0.06626506024096386,0.3875,0.44285714285714284,0.8064516129032258,0.40114613180515757,0.3,0.302158273381295,0.9285714285714286,0.0028653295128939827,1.0,1.0,0.11538461538461539,0.011764705882352941,1.0,1.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,26615.0,444,-3.0,849,839,263,236,126.0,1688,17.0,30,1.0,2.0,3.0,6.0,10.0,46,97,33.0,173,920,4.0,7.0,3.0,20.0,12.0,29.0,20.0,59.0,24,68,,2.0,69,72,24,147,1.0,4.0,11.0,19,31,5.0,36,11.0,9.0,2.0,21.0,13.0,9.0,2.0,34.0,12.0,7,23,,3.0,36.0,9.0,1.0,,2.0,,,59.0,263,2.0,0.2608695652173913,0.2608695652173913,0.4742268041237113,0.5714285714285714,0.41379310344827586,0.47619047619047616,0.6071428571428571,0.39,0.521875,0.6333333333333333,0.4745762711864407,0.020618556701030927,0.06666666666666667,19.695431472081218,0.6176470588235294,0.06050955414012739,0.012084592145015106,0.11458333333333333,0.014705882352941176,0.07317073170731707,0.012531328320802004,0.011560693641618497,,0.0410958904109589,0.053763440860215055,0.07432432432432433,0.14925373134328357,0.034482758620689655,,0.20408163265306123,0.5666666666666667,0.6071428571428571,0.29411764705882354,0.06802721088435375,0.14285714285714285,0.5,0.12,0.5,0.54421768707483,0.48292000000000007,0.44280624999999996,0.4493770833333333,0.05844155844155844,0.08653846153846154,0.11560693641618497,0.34104046242774566,12.178350515463917,0.30977620730270905,7.0,22.0,57.0,16.0,46.0,5.0,19.0,16.0,50.0,5.0,21.0,15.0,44.0,15.0,3.0,2.0,11.0,34.0,1.0,,3.0,12.0,4.0,3.0,2.0,6.0,1.0,,,,0.32,0.23809523809523808,0.30612244897959184,0.3401360544217687,,,0.03125,0.014084507042253521,0.011494252873563218,0.02040816326530612,,0.7,0.7,,0.3877551020408163,0.38596491228070173,0.38596491228070173,0.3181818181818182,0.3129251700680272,0.34782608695652173,0.34782608695652173,,0.38,0.2631578947368421,0.3409090909090909,26.055999999999997,4.0,2.0,3.0,7.0,3.0,7.0,33.0,1.0,1.0,1.0,7.0,1.0,1.0,0.6875,0.42857142857142855,0.027210884353741496,0.6875,0.5,0.42857142857142855,1.0,0.04,,,,,,,,,,,,,,,,,True,,,,,,
2080,1610612750,Igor Rakocevic,Igor Rakocevic,2080,MIN,7528.0,125,52.0,246,246,100,96,24.0,492,4.0,8,,1.0,3.0,5.0,,9,28,19.0,43,205,,2.0,1.0,4.0,4.0,12.0,5.0,16.0,10,8,,2.0,16,17,6,35,,2.0,1.0,5,6,2.0,8,3.0,1.0,2.0,5.0,7.0,1.0,1.0,12.0,4.0,1,8,,,23.0,9.0,,,,,,16.0,100,,0.5555555555555556,0.5555555555555556,0.32142857142857145,,0.3333333333333333,0.375,0.5,0.36666666666666664,0.5,0.5,0.4444444444444444,0.07142857142857142,0.125,19.852941176470587,0.4166666666666667,0.04716981132075472,0.023255813953488372,0.05555555555555555,,0.04838709677419355,0.021739130434782608,0.038461538461538464,,0.05714285714285714,,0.07317073170731707,0.08333333333333333,,,0.25,0.5,0.5714285714285714,0.25,,0.3333333333333333,,0.3333333333333333,0.6,0.375,0.466578125,0.5311666666666667,0.48740999999999995,0.225,0.25,0.09302325581395349,0.37209302325581395,12.864285714285714,0.4065040650406504,,5.0,20.0,1.0,2.0,,1.0,2.0,4.0,1.0,3.0,,2.0,1.0,1.0,,1.0,9.0,,1.0,3.0,4.0,2.0,,1.0,3.0,,,,,0.5,0.3333333333333333,0.5,0.125,,0.05,,,,,0.05263157894736842,,,,0.625,0.25,0.2631578947368421,0.8,0.0625,0.5,0.5,,0.06666666666666667,,0.5,23.925,2.0,2.0,,,1.0,1.0,6.0,,,1.0,,,,1.0,1.0,0.0625,1.0,,,,0.13333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,,True,,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,35630.0,594,-71.0,1119,1131,321,302,135.0,2250,30.0,49,3.0,5.0,7.0,12.0,18.0,76,178,34.0,195,1191,6.0,12.0,11.0,23.0,18.0,45.0,13.0,52.0,118,34,,9.0,43,47,13,98,1.0,8.0,19.0,36,59,10.0,69,19.0,13.0,6.0,18.0,15.0,6.0,1.0,33.0,11.0,19,50,3.0,6.0,43.0,18.0,6.0,,6.0,5.0,,52.0,321,2.0,0.7763157894736842,0.7763157894736842,0.42696629213483145,0.5,0.4,0.41494845360824745,0.46153846153846156,0.36792452830188677,0.45560747663551404,0.6052631578947368,0.41935483870967744,0.05056179775280899,0.08163265306122448,19.510268562401265,0.5454545454545454,0.08314087759815242,0.0182648401826484,0.15079365079365079,0.014492753623188406,0.09838998211091235,0.01775147928994083,0.01702127659574468,,0.049586776859504134,0.06976744186046512,0.11475409836065574,0.1111111111111111,0.25,0.8333333333333334,0.25257731958762886,0.6122448979591837,0.6666666666666666,0.6666666666666666,0.09278350515463918,0.38461538461538464,0.6,0.22641509433962265,0.5833333333333334,0.33505154639175255,0.47499687499999993,0.518725,0.45915784313725494,0.09004739336492891,0.09278350515463918,0.11794871794871795,0.26666666666666666,12.828651685393256,0.2868632707774799,8.0,38.0,111.0,,4.0,,3.0,3.0,16.0,1.0,8.0,,3.0,,4.0,1.0,8.0,22.0,4.0,,4.0,12.0,3.0,3.0,2.0,3.0,6.0,,1.0,,0.1875,0.125,0.2,0.08247422680412371,0.16666666666666666,0.018018018018018018,0.10526315789473684,0.021505376344086023,0.01818181818181818,0.02127659574468085,,0.4444444444444444,0.5333333333333333,0.5,0.5721649484536082,0.34234234234234234,0.3486238532110092,0.9210526315789473,0.020618556701030927,,,1.0,0.05660377358490566,,,26.281249999999996,12.0,5.0,,1.0,,1.0,9.0,,1.0,3.0,,,,1.0,,0.061855670103092786,,0.07692307692307693,,,0.09433962264150944,3.0,,,1.0,0.25,0.25,1.0,,,,0.2,1.0,1.0,0.024390243902439025,0.058823529411764705,,True,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,37220.0,620,-10.0,1178,1168,306,310,152.0,2346,10.0,19,2.0,5.0,3.0,4.0,14.0,40,101,10.0,165,1240,3.0,12.0,,15.0,7.0,22.0,6.0,41.0,66,14,4.0,4.0,61,67,28,140,1.0,9.0,12.0,35,49,10.0,59,19.0,9.0,10.0,14.0,10.0,3.0,,24.0,4.0,10,39,1.0,1.0,11.0,3.0,4.0,,4.0,3.0,,41.0,306,3.0,0.825,0.868421052631579,0.39603960396039606,0.25,0.3181818181818182,0.48742138364779874,0.4411764705882353,0.4375,0.5,0.4411764705882353,0.47674418604651164,0.039603960396039604,0.10526315789473684,13.913690476190476,0.5833333333333334,0.08196721311475409,0.018789144050104383,0.09836065573770492,0.015384615384615385,0.08561020036429873,0.01838235294117647,0.015810276679841896,0.043478260869565216,0.08849557522123894,0.05925925925925926,0.09497206703910614,0.12790697674418605,0.027777777777777776,0.75,0.11949685534591195,0.5263157894736842,0.5882352941176471,0.7,0.0880503144654088,0.29411764705882354,0.4,0.1,0.75,0.48427672955974843,0.48455157232704404,0.482553125,0.47632250000000004,0.018518518518518517,0.028846153846153848,0.09090909090909091,0.24848484848484848,14.217821782178216,0.2597623089983022,2.0,28.0,68.0,20.0,44.0,5.0,12.0,25.0,58.0,7.0,18.0,3.0,44.0,20.0,6.0,4.0,16.0,17.0,2.0,1.0,5.0,11.0,4.0,,,1.0,1.0,3.0,,,0.43103448275862066,0.3888888888888889,0.43103448275862066,0.36477987421383645,0.07142857142857142,0.014705882352941176,0.041666666666666664,0.030612244897959183,0.015625,,0.011111111111111112,0.14285714285714285,0.15384615384615385,0.5,0.4276729559748428,0.4117647058823529,0.417910447761194,0.8928571428571429,0.27672955974842767,0.45454545454545453,0.45454545454545453,,0.3,0.4166666666666667,0.45454545454545453,25.06034482758621,14.0,6.0,1.0,3.0,3.0,5.0,72.0,,,2.0,2.0,,,0.96,0.6,0.0880503144654088,0.95,0.17647058823529413,0.3333333333333333,1.0,0.15,5.0,2.0,2.0,2.0,0.35714285714285715,0.35714285714285715,1.0,0.11764705882352941,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,21831.0,364,,692,698,192,203,81.0,1390,14.0,26,,,5.0,11.0,26.0,46,97,27.0,119,695,2.0,3.0,,4.0,11.0,30.0,11.0,33.0,14,78,,2.0,63,69,20,144,2.0,2.0,7.0,32,40,5.0,45,22.0,15.0,7.0,12.0,17.0,4.0,2.0,29.0,10.0,8,21,1.0,2.0,38.0,16.0,4.0,1.0,4.0,2.0,,33.0,192,6.0,0.15217391304347827,0.15217391304347827,0.4742268041237113,0.6666666666666666,0.36666666666666664,0.45544554455445546,0.6666666666666666,0.34375,0.5,0.6666666666666666,0.4230769230769231,0.020618556701030927,0.038461538461538464,18.829516539440203,0.41379310344827586,0.11940298507462686,0.006896551724137931,0.09210526315789473,0.07692307692307693,0.11337209302325581,0.012658227848101266,0.013422818791946308,,0.07142857142857142,0.12048192771084337,0.14782608695652175,0.08928571428571429,0.1,0.5,0.25742574257425743,0.5384615384615384,0.56,0.07142857142857142,0.25742574257425743,,,0.34375,0.45454545454545453,0.297029702970297,0.45998149999999993,0.387,0.47878064516129026,0.1391304347826087,0.14414414414414414,0.03361344537815126,0.2773109243697479,11.211340206185566,0.2774566473988439,15.0,17.0,45.0,,3.0,,2.0,,4.0,,2.0,,2.0,,6.0,4.0,13.0,30.0,1.0,,7.0,8.0,4.0,1.0,2.0,4.0,3.0,,,,,,,0.039603960396039604,,0.022222222222222223,0.041666666666666664,,,0.11764705882352941,,0.5769230769230769,0.5769230769230769,,0.44554455445544555,0.37777777777777777,0.38636363636363635,0.35294117647058826,0.0297029702970297,,,,0.0625,,,30.424999999999997,1.0,,,,,,,,1.0,2.0,,,,,,0.009900990099009901,,,,,,,,,,,,,,,,,1.0,,0.043478260869565216,,,True,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,40041.0,667,163.0,1274,1256,441,411,160.0,2530,50.0,70,14.0,19.0,13.0,17.0,105.0,149,281,85.0,398,1236,18.0,29.0,10.0,49.0,47.0,92.0,31.0,134.0,194,104,24.0,8.0,75,92,30,201,5.0,42.0,26.0,115,160,49.0,209,25.0,17.0,8.0,20.0,22.0,11.0,9.0,42.0,12.0,23,41,4.0,5.0,110.0,46.0,39.0,13.0,39.0,18.0,2.0,134.0,441,5.0,0.6510067114093959,0.708029197080292,0.5302491103202847,0.6206896551724138,0.5108695652173914,0.5234113712374582,0.6290322580645161,0.5099009900990099,0.5712209302325582,0.6805555555555556,0.5646551724137931,0.028469750889679714,0.08571428571428572,26.5474552957359,0.47619047619047616,0.22772277227722773,0.0860655737704918,0.1793103448275862,0.06944444444444445,0.2169230769230769,0.08392857142857142,0.07251908396946564,0.08695652173913043,0.16666666666666666,0.20496894409937888,0.28640776699029125,0.13725490196078433,0.27906976744186046,0.46153846153846156,0.23411371237458195,0.7142857142857143,0.78125,0.6,0.3511705685618729,0.6129032258064516,0.7368421052631579,0.16831683168316833,0.7647058823529411,0.29431438127090304,0.4390228813559322,0.5165214285714287,0.42234897959183676,0.13855421686746988,0.1464968152866242,0.12311557788944724,0.33668341708542715,10.386476868327401,0.34615384615384615,42.0,57.0,106.0,5.0,16.0,3.0,8.0,5.0,18.0,3.0,9.0,9.0,14.0,5.0,17.0,11.0,14.0,31.0,19.0,11.0,3.0,9.0,2.0,3.0,13.0,12.0,25.0,1.0,1.0,2.0,0.2777777777777778,0.3333333333333333,0.3125,0.06020066889632107,0.01904761904761905,,0.3877551020408163,0.09473684210526316,0.10687022900763359,0.061224489795918366,0.08461538461538462,0.4,0.4077669902912621,0.5476190476190477,0.35451505016722407,0.5377358490566038,0.5377358490566038,0.7719298245614035,0.05351170568561873,0.3125,0.3125,0.21428571428571427,0.07920792079207921,0.375,0.35714285714285715,30.127777777777776,2.0,1.0,1.0,2.0,1.0,2.0,6.0,,2.0,6.0,7.0,,,0.4,0.5,0.006688963210702341,0.4,0.06451612903225806,0.5,,0.009900990099009901,,,,,,,,,,,,2.0,,0.05,,,True,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,26403.0,440,5.0,832,821,219,198,118.0,1653,20.0,31,2.0,6.0,5.0,8.0,40.0,74,141,34.0,224,882,7.0,16.0,4.0,21.0,16.0,29.0,7.0,54.0,106,42,4.0,11.0,31,35,11,74,2.0,11.0,11.0,34,57,13.0,70,4.0,2.0,2.0,17.0,13.0,6.0,,30.0,5.0,9,34,2.0,8.0,44.0,14.0,3.0,,4.0,3.0,2.0,54.0,219,2.0,0.7162162162162162,0.7361111111111112,0.524822695035461,0.4375,0.5517241379310345,0.5491329479768786,0.425,0.6025641025641025,0.5721925133689839,0.4523809523809524,0.6190476190476191,0.07801418439716312,0.12903225806451613,22.580645161290324,0.5666666666666667,0.11486486486486487,0.03283582089552239,0.12643678160919541,0.03773584905660377,0.1174934725848564,0.03350515463917526,0.0213903743315508,0.058823529411764705,0.1,0.12658227848101267,0.11678832116788321,0.12698412698412698,0.125,0.75,0.1791907514450867,0.6451612903225806,0.7407407407407407,0.85,0.23121387283236994,0.3,0.3333333333333333,0.20512820512820512,0.625,0.36416184971098264,0.47160924855491326,0.46007777777777775,0.48342692307692303,0.07692307692307693,0.09333333333333334,0.09375,0.24107142857142858,11.96099290780142,0.26322115384615385,24.0,30.0,70.0,6.0,15.0,3.0,5.0,14.0,32.0,5.0,10.0,6.0,15.0,6.0,4.0,3.0,5.0,15.0,12.0,3.0,1.0,11.0,3.0,5.0,5.0,5.0,2.0,1.0,,,0.4375,0.5,0.4375,0.18497109826589594,0.1,0.04285714285714286,0.4,0.06451612903225806,0.03488372093023256,0.027777777777777776,0.04054054054054054,0.6,0.6666666666666666,0.4583333333333333,0.4046242774566474,0.42857142857142855,0.44776119402985076,0.8333333333333334,0.08670520231213873,0.4,0.4,,0.1282051282051282,0.6,0.4,24.000000000000004,17.0,5.0,1.0,2.0,1.0,4.0,36.0,,,1.0,11.0,1.0,1.0,0.8571428571428571,0.25,0.09826589595375723,0.8333333333333334,0.1,0.5,1.0,0.1282051282051282,8.0,,2.0,2.0,0.47058823529411764,0.47058823529411764,0.875,0.1,,,0.4,,,,,1.0,True,,,,,,
2254,1610612750,Loren Woods,Loren Woods,2254,MIN,2146.0,36,-13.0,73,74,46,54,13.0,147,,1,,1.0,,,3.0,2,9,,4,73,,4.0,,,2.0,6.0,,4.0,2,2,,1.0,5,5,1,10,,3.0,,5,8,4.0,12,,,,1.0,,,,1.0,1.0,3,5,1.0,,,,2.0,,2.0,1.0,,4.0,46,1.0,0.5,0.5,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.1111111111111111,1.0,11.494252873563218,1.0,0.15625,0.08571428571428572,,,0.13157894736842105,0.07894736842105263,0.047619047619047616,,0.125,0.2727272727272727,0.07692307692307693,,,0.5,0.1111111111111111,,,,0.3333333333333333,0.25,,,,0.1111111111111111,0.3708888888888889,0.37295,0.35284999999999994,,,,1.0,12.066666666666666,0.6301369863013698,1.0,1.0,5.0,,,,,,,,,,,,,,4.0,,3.0,,,1.0,,1.0,,,2.0,,,,,,,,,,0.75,0.1111111111111111,0.2,,,0.3333333333333333,0.3333333333333333,,0.5555555555555556,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,True,,,,,,
