EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,FTDefRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,Travels,OffCorner3ReboundPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,on,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,37017.0,617,62,1115,1104,199,254,145,2219,10.0,28.0,4.0,1.0,8.0,2.0,14.0,22.0,53.0,15.0,39.0,3.0,6.0,2.0,28.0,74.0,2.0,7.0,3.0,17.0,34.0,95,43.0,113.0,7.0,204.0,1058,3.0,11.0,5.0,13.0,21.0,7.0,19.0,3.0,19.0,5.0,28.0,32.0,36.0,120.0,9.0,2.0,5.0,69.0,28.0,10.0,60.0,16.0,76.0,14.0,2.0,24.0,12.0,24.0,168.0,2.0,7.0,7.0,26.0,33.0,9.0,42.0,1.0,10.0,2.0,8.0,20.0,6.0,17.0,14.0,4.0,3.0,34.0,2.0,6.0,9.0,55.0,1.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,199,6.0,0.47058823529411764,0.48484848484848486,0.9302325581395349,0.3805309734513274,0.38461538461538464,0.15789473684210525,0.39814814814814814,0.35789473684210527,0.2727272727272727,0.3684210526315789,0.4735576923076923,0.4375,0.3026315789473684,0.47877358490566035,0.4375,0.34146341463414637,0.5432692307692307,0.10526315789473684,0.21428571428571427,0.14285714285714285,0.03773584905660377,18.908531898539586,0.5882352941176471,0.05701754385964912,0.017412935323383085,0.08641975308641975,0.010869565217391304,0.061452513966480445,0.015358361774744027,0.01652892561983471,0.023076923076923078,0.013245033112582781,0.014925373134328358,0.06818181818181818,0.021897810218978103,0.0748663101604278,0.11666666666666667,0.008928571428571428,1.0,0.1346153846153846,0.35714285714285715,0.45454545454545453,0.4,0.0673076923076923,0.14285714285714285,0.16666666666666666,0.2548076923076923,0.41509433962264153,0.43137254901960786,0.5454545454545454,0.1875,0.38461538461538464,0.38461538461538464,1.0,0.3557692307692308,0.3783783783783784,0.3783783783783784,0.8928571428571429,0.16666666666666666,0.25,0.5,1.0,0.2916666666666667,0.2857142857142857,1.0,0.21052631578947367,0.125,0.05263157894736842,0.4473684210526316,0.17647058823529413,0.6778846153846154,0.4057971014492754,0.49181608910891084,0.500375,0.46016718749999996,0.014218009478672985,0.030612244897959183,0.10294117647058823,0.13725490196078433,11.848421052631581,26.35663716814159,0.17847533632286997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,33165.0,553,64,966,986,236,250,154,1952,38.0,71.0,23.0,9.0,20.0,4.0,13.0,8.0,23.0,,,,,,,2.0,,,,1.0,50.0,107,,2.0,8.0,108.0,970,15.0,30.0,,,31.0,11.0,28.0,,1.0,3.0,25.0,64.0,36.0,,,22.0,,2.0,,5.0,19.0,7.0,26.0,5.0,2.0,9.0,3.0,7.0,59.0,13.0,51.0,21.0,117.0,157.0,64.0,221.0,6.0,14.0,6.0,8.0,11.0,2.0,8.0,5.0,2.0,3.0,16.0,5.0,4.0,27.0,38.0,,,25.0,,11.0,4.0,34.0,2.0,34.0,18.0,,25.0,236,1.0,0.64,0.8205128205128205,,,,,,0.4672897196261682,0.5,0.39285714285714285,0.45871559633027525,0.5,0.3793103448275862,0.453781512605042,0.5,0.3787878787878788,0.01834862385321101,0.04672897196261682,0.07042253521126761,,,11.63793103448276,0.6875,0.29545454545454547,0.13636363636363635,0.2692307692307692,0.10077519379844961,0.2911392405063291,0.1272365805168986,0.14754098360655737,0.1724137931034483,0.09558823529411764,0.13,0.30392156862745096,0.3162393162393162,0.2768361581920904,0.25,0.11320754716981132,0.5294117647058824,0.6513761467889908,0.5352112676056338,0.5757575757575758,0.631578947368421,0.11926605504587157,0.3076923076923077,0.3076923076923077,0.21100917431192662,0.34782608695652173,0.34782608695652173,0.875,,,,,0.01834862385321101,,,,0.7666666666666667,,,,,,,0.6896551724137931,0.45,,0.034482758620689655,,0.6697247706422018,,0.4907807339449541,0.48432307692307697,0.49270517241379314,0.09565217391304348,0.09734513274336283,0.28703703703703703,0.23148148148148148,4.997196261682244,25.35,0.2443064182194617,13.0,1.0,19.0,4.0,5.0,24.0,8.0,2.0,0.475,0.3333333333333333,0.25,0.5652173913043478,0.15384615384615385,,,,,,,,,,,,,,,,,True,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,35345.0,589,39,1060,1077,384,305,164,2137,22.0,51.0,3.0,9.0,23.0,5.0,11.0,28.0,61.0,9.0,19.0,2.0,4.0,5.0,26.0,75.0,3.0,6.0,13.0,30.0,55.0,123,35.0,94.0,86.0,301.0,1128,2.0,7.0,5.0,10.0,22.0,17.0,47.0,16.0,35.0,48.0,130.0,22.0,88.0,54.0,51.0,2.0,3.0,72.0,26.0,11.0,75.0,8.0,83.0,5.0,3.0,22.0,20.0,33.0,174.0,3.0,7.0,13.0,50.0,65.0,10.0,75.0,3.0,16.0,9.0,7.0,24.0,4.0,9.0,14.0,2.0,15.0,38.0,,15.0,7.0,25.0,,7.0,99.0,6.0,36.0,14.0,1.0,1.0,1.0,,1.0,130.0,384,2.0,0.2,0.2037037037037037,0.5142857142857142,0.3723404255319149,0.5,0.45714285714285713,0.38461538461538464,0.44715447154471544,0.2857142857142857,0.3617021276595745,0.49539170506912444,0.5588235294117647,0.5,0.5689655172413793,0.5789473684210527,0.5925925925925926,0.43317972350230416,0.08943089430894309,0.17647058823529413,0.09090909090909091,0.01639344262295082,23.76,0.631578947368421,0.12658227848101267,0.018229166666666668,0.16049382716049382,0.022222222222222223,0.1323529411764706,0.019267822736030827,0.031007751937984496,0.020202020202020204,0.00641025641025641,0.02830188679245283,0.10084033613445378,0.1262135922330097,0.14450867052023122,0.13636363636363635,0.028037383177570093,,0.2350230414746544,0.43137254901960786,0.5238095238095238,0.09090909090909091,0.05069124423963134,0.45454545454545453,0.5,0.28110599078341014,0.45901639344262296,0.4666666666666667,0.32142857142857145,0.08755760368663594,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.3456221198156682,0.3466666666666667,0.3561643835616438,0.38461538461538464,0.17647058823529413,0.23529411764705882,0.5,1.0,0.35294117647058826,0.5,0.6666666666666666,0.2804878048780488,0.391304347826087,0.06097560975609756,0.36585365853658536,0.43333333333333335,0.6682027649769585,0.3611111111111111,0.48839671361502346,0.4875433333333333,0.4722708860759493,0.145748987854251,0.23529411764705882,0.07308970099667775,0.4318936877076412,10.21951219512195,26.198936170212765,0.3622641509433962,1.0,3.0,2.0,,6.0,,,,0.05405405405405406,0.26666666666666666,,0.3333333333333333,,3.0,2.0,0.02127659574468085,0.02666666666666667,0.6,,,,,,,,,,,,True,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,34199.0,570,77,1042,1027,365,331,143,2069,39.0,66.0,9.0,16.0,26.0,20.0,47.0,56.0,131.0,2.0,13.0,1.0,3.0,3.0,4.0,17.0,,,2.0,8.0,115.0,244,6.0,30.0,83.0,331.0,1036,12.0,30.0,1.0,3.0,41.0,38.0,79.0,2.0,11.0,36.0,118.0,132.0,98.0,18.0,,8.0,1.0,16.0,4.0,11.0,33.0,10.0,43.0,6.0,4.0,17.0,8.0,8.0,96.0,7.0,23.0,5.0,44.0,53.0,30.0,83.0,9.0,12.0,5.0,7.0,14.0,1.0,7.0,26.0,3.0,7.0,40.0,6.0,18.0,21.0,54.0,,13.0,103.0,9.0,40.0,9.0,2.0,,2.0,1.0,1.0,118.0,365,3.0,0.5739130434782609,0.5945945945945946,1.0,0.2,0.3333333333333333,0.18181818181818182,0.20689655172413793,0.4713114754098361,0.4,0.4810126582278481,0.45255474452554745,0.4090909090909091,0.45555555555555555,0.5078369905956113,0.5,0.5275229357798165,0.10948905109489052,0.045081967213114756,0.10606060606060606,0.0425531914893617,0.015267175572519083,29.743164871582437,0.35,0.10864197530864197,0.06233062330623306,0.06578947368421052,0.05384615384615385,0.10187110187110188,0.06012024048096192,0.10476190476190476,0.020618556701030927,0.059880239520958084,0.0594059405940594,0.06451612903225806,0.1532258064516129,0.10828025477707007,0.06153846153846154,0.06428571428571428,0.5,0.24087591240875914,0.5909090909090909,0.6610169491525424,0.4358974358974359,0.17153284671532848,0.425531914893617,0.4444444444444444,0.4781021897810219,0.42748091603053434,0.43410852713178294,0.6964285714285714,0.04744525547445255,0.15384615384615385,0.15384615384615385,1.0,0.06204379562043796,0.23529411764705882,0.23529411764705882,1.0,0.2727272727272727,0.09090909090909091,0.3333333333333333,1.0,,,,0.28888888888888886,0.6153846153846154,0.03333333333333333,0.08888888888888889,0.25,0.35036496350364965,0.25,0.45481672794117645,0.45800555555555567,0.4551601123595507,0.12903225806451613,0.14285714285714285,0.12386706948640483,0.3564954682779456,11.51188524590164,25.819999999999997,0.3502879078694818,6.0,14.0,4.0,1.0,4.0,1.0,1.0,,0.12121212121212122,0.09090909090909091,0.5,0.6666666666666666,0.3333333333333333,,,,,,7.0,0.034482758620689655,,,,,,,,,,True,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,81945.0,1366,119,2455,2461,617,624,347,4916,79.0,133.0,49.0,20.0,31.0,35.0,99.0,28.0,79.0,5.0,14.0,,1.0,2.0,33.0,98.0,,3.0,10.0,25.0,142.0,311,38.0,112.0,96.0,494.0,2449,41.0,76.0,,4.0,108.0,33.0,62.0,10.0,27.0,33.0,129.0,170.0,114.0,108.0,6.0,48.0,1.0,97.0,33.0,30.0,40.0,31.0,71.0,23.0,8.0,18.0,11.0,11.0,173.0,35.0,81.0,24.0,176.0,218.0,117.0,335.0,9.0,25.0,18.0,7.0,27.0,2.0,11.0,39.0,3.0,16.0,66.0,9.0,10.0,103.0,167.0,,17.0,131.0,,61.0,11.0,39.0,2.0,39.0,22.0,2.0,129.0,617,7.0,0.5985915492957746,0.7203389830508474,0.9473684210526315,0.3392857142857143,,0.37037037037037035,0.34234234234234234,0.4565916398713826,0.5394736842105263,0.532258064516129,0.47044917257683216,0.5125,0.5393258426966292,0.5124481327800829,0.5806451612903226,0.5972222222222222,0.2647754137115839,0.09646302250803858,0.12781954887218044,0.10101010101010101,0.0379746835443038,19.074138531152105,0.4090909090909091,0.17959183673469387,0.09173272933182333,0.1348314606741573,0.09562841530054644,0.17271157167530224,0.09287429943955164,0.11678832116788321,0.09961685823754789,0.06609195402298851,0.0989010989010989,0.13993174061433447,0.20437956204379562,0.19128329297820823,0.1276595744680851,0.04265402843601896,0.5641025641025641,0.3144208037825059,0.5939849624060151,0.6810344827586207,0.5443037974683544,0.23404255319148937,0.35353535353535354,0.39325842696629215,0.1867612293144208,0.35443037974683544,0.3684210526315789,0.75,0.03309692671394799,0.35714285714285715,0.35714285714285715,1.0,0.23167848699763594,0.336734693877551,0.336734693877551,0.9393939393939394,0.6125,0.0125,,,0.0375,,,0.34831460674157305,0.6451612903225806,0.02247191011235955,0.2808988764044944,0.4,0.5791962174940898,0.3402061855670103,0.4771396919431279,0.5011690476190477,0.48356079545454533,0.12951167728237792,0.16991643454038996,0.21862348178137653,0.2611336032388664,7.437299035369778,25.53660714285714,0.25132382892057026,31.0,26.0,18.0,13.0,13.0,26.0,11.0,2.0,0.1956521739130435,0.16216216216216217,0.6,0.6326530612244898,0.16129032258064516,,,,,,11.0,0.08602150537634409,1.0,3.0,0.017241379310344827,,,,,,,True,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,60449.0,1007,144,1791,1799,427,399,266,3590,97.0,171.0,48.0,25.0,42.0,67.0,159.0,14.0,55.0,1.0,3.0,1.0,2.0,,,3.0,,1.0,,1.0,178.0,385,1.0,6.0,123.0,482.0,1761,28.0,62.0,1.0,3.0,70.0,37.0,73.0,,1.0,37.0,111.0,232.0,124.0,3.0,,30.0,1.0,2.0,,30.0,36.0,22.0,58.0,16.0,6.0,17.0,8.0,11.0,138.0,17.0,55.0,13.0,77.0,103.0,72.0,175.0,16.0,25.0,11.0,14.0,33.0,1.0,22.0,31.0,4.0,11.0,64.0,14.0,14.0,50.0,111.0,,18.0,151.0,,73.0,10.0,14.0,,15.0,8.0,3.0,111.0,427,10.0,0.651685393258427,0.7116564417177914,1.0,0.16666666666666666,0.3333333333333333,,0.2,0.4623376623376623,0.45161290322580644,0.5068493150684932,0.45907928388746805,0.45384615384615384,0.5,0.5250544662309368,0.4861111111111111,0.578125,0.015345268542199489,0.07792207792207792,0.06432748538011696,0.11949685534591195,,24.69310670443815,0.515625,0.10405405405405406,0.08160237388724036,0.0948905109489051,0.06538461538461539,0.10262257696693272,0.07708779443254818,0.14218009478672985,0.0660377358490566,0.043824701195219126,0.07179487179487179,0.08558558558558559,0.07476635514018691,0.13815789473684212,0.09174311926605505,0.0893854748603352,0.5333333333333333,0.4373401534526854,0.5672514619883041,0.60625,0.6185567010309279,0.40664961636828645,0.42138364779874216,0.4785714285714286,0.14066496163682865,0.2545454545454545,0.2545454545454545,0.7857142857142857,0.0076726342710997444,0.3333333333333333,0.3333333333333333,1.0,0.0076726342710997444,,,,0.7384615384615385,0.03076923076923077,0.5,1.0,0.015384615384615385,,,0.5675675675675675,0.5952380952380952,,0.013513513513513514,,0.45268542199488493,,0.46194371794871797,0.5276000000000001,0.47901506849315056,0.16258351893095768,0.16478555304740405,0.14522821576763487,0.23029045643153526,6.075584415584415,27.816666666666666,0.2384142936906756,22.0,11.0,13.0,8.0,15.0,10.0,4.0,,0.19696969696969696,0.10714285714285714,0.6716417910447762,0.4583333333333333,0.3181818181818182,,,,,,2.0,0.046153846153846156,,4.0,,1.0,1.0,1.0,,,,True,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,13449.0,224,5,416,409,116,147,48,825,11.0,16.0,3.0,1.0,2.0,6.0,16.0,4.0,9.0,4.0,9.0,,,4.0,7.0,17.0,,2.0,1.0,6.0,21.0,41,11.0,26.0,,75.0,387,5.0,8.0,,2.0,10.0,1.0,9.0,2.0,10.0,,8.0,26.0,16.0,33.0,,2.0,,17.0,7.0,3.0,12.0,4.0,16.0,3.0,1.0,4.0,2.0,6.0,36.0,,2.0,4.0,17.0,23.0,2.0,25.0,,5.0,3.0,2.0,10.0,,6.0,3.0,,4.0,13.0,1.0,2.0,11.0,17.0,,,,,,,7.0,1.0,8.0,6.0,,8.0,116,1.0,0.6190476190476191,0.65,1.0,0.4230769230769231,,0.2,0.4230769230769231,0.5121951219512195,0.625,0.1111111111111111,0.5597014925373134,0.5,0.21052631578947367,0.5597014925373134,0.5,0.21052631578947367,0.3880597014925373,0.07317073170731707,0.0625,0.125,,17.02127659574468,0.7692307692307693,0.09444444444444444,0.015384615384615385,0.14814814814814814,,0.10144927536231885,0.009900990099009901,0.034482758620689655,,0.015873015873015872,,0.08620689655172414,0.12244897959183673,0.0821917808219178,0.09523809523809523,,0.75,0.23880597014925373,0.6875,0.7333333333333333,0.7272727272727273,0.23880597014925373,0.375,0.42857142857142855,0.13432835820895522,0.4444444444444444,0.4444444444444444,0.75,0.13432835820895522,0.4444444444444444,0.4444444444444444,1.0,0.2537313432835821,0.4117647058823529,0.4117647058823529,1.0,0.3,,,,0.2,,,0.10526315789473684,0.5,0.21052631578947367,0.3157894736842105,0.16666666666666666,0.6268656716417911,0.4117647058823529,0.46852985074626846,0.47036111111111123,0.44844736842105276,,,0.13333333333333333,0.10666666666666667,7.239024390243903,25.450000000000003,0.27884615384615385,3.0,,2.0,,,3.0,3.0,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,0.25,2.0,,,,,1.0,1.0,,,,,True,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,15199.0,253,-65,452,464,100,98,56,916,3.0,5.0,2.0,1.0,1.0,,1.0,6.0,14.0,,2.0,,,,1.0,6.0,,2.0,,,9.0,20,1.0,8.0,5.0,26.0,506,,2.0,,2.0,,1.0,4.0,,,2.0,4.0,14.0,4.0,3.0,,,,6.0,1.0,,12.0,3.0,15.0,2.0,1.0,4.0,,8.0,33.0,,3.0,1.0,15.0,18.0,3.0,21.0,,5.0,3.0,2.0,2.0,,2.0,3.0,1.0,,5.0,2.0,4.0,12.0,23.0,,2.0,5.0,,,1.0,,,,,,4.0,100,1.0,0.7777777777777778,0.7777777777777778,1.0,0.125,,,0.125,0.45,,0.25,0.375,,0.25,0.43333333333333335,,0.4,0.2857142857142857,,,,,6.7698259187620895,0.4,0.09316770186335403,0.017543859649122806,0.03571428571428571,,0.08465608465608465,0.013157894736842105,0.0625,,,,0.09803921568627451,0.16666666666666666,0.05405405405405406,0.045454545454545456,,,0.17857142857142858,0.6,0.6,0.6666666666666666,0.03571428571428571,,,0.5,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.07142857142857142,,,,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,0.5,,,0.25,1.0,,,,0.4642857142857143,0.16666666666666666,0.4685089285714285,0.5983,0.4653,0.034482758620689655,,,0.15384615384615385,13.745,25.412499999999998,0.22123893805309736,,,2.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,True,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,35993.0,600,50,1071,1072,257,210,145,2143,21.0,39.0,6.0,5.0,11.0,22.0,48.0,15.0,47.0,1.0,7.0,,3.0,2.0,12.0,46.0,1.0,4.0,2.0,6.0,58.0,134,13.0,53.0,35.0,190.0,1090,6.0,14.0,1.0,7.0,18.0,12.0,25.0,3.0,8.0,20.0,53.0,74.0,42.0,36.0,3.0,2.0,1.0,44.0,11.0,6.0,38.0,22.0,60.0,17.0,5.0,18.0,10.0,10.0,142.0,8.0,8.0,12.0,41.0,62.0,17.0,79.0,3.0,18.0,9.0,9.0,21.0,5.0,14.0,14.0,1.0,7.0,35.0,3.0,5.0,29.0,54.0,,4.0,48.0,,20.0,6.0,17.0,1.0,17.0,9.0,1.0,53.0,257,4.0,0.6379310344827587,0.6491228070175439,0.9230769230769231,0.24528301886792453,0.14285714285714285,0.375,0.23076923076923078,0.43283582089552236,0.42857142857142855,0.48,0.4144385026737968,0.35714285714285715,0.5,0.45454545454545453,0.391304347826087,0.5888888888888889,0.28342245989304815,0.04477611940298507,0.07692307692307693,0.020833333333333332,0.0425531914893617,19.677419354838708,0.6,0.09669811320754718,0.0215633423180593,0.17391304347826086,0.04819277108433735,0.1075050709939148,0.0297951582867784,0.023809523809523808,0.009900990099009901,0.027777777777777776,0.046153846153846156,0.051470588235294115,0.12389380530973451,0.11428571428571428,0.19298245614035087,0.027522935779816515,0.5294117647058824,0.20855614973262032,0.5384615384615384,0.5833333333333334,0.47619047619047616,0.25668449197860965,0.4583333333333333,0.46808510638297873,0.25133689839572193,0.3191489361702128,0.3333333333333333,0.8,0.0374331550802139,0.14285714285714285,0.14285714285714285,1.0,0.24598930481283424,0.2608695652173913,0.2608695652173913,0.9166666666666666,0.2857142857142857,0.14285714285714285,,,0.19047619047619047,0.25,1.0,0.3333333333333333,0.45454545454545453,0.06060606060606061,0.18181818181818182,0.3333333333333333,0.4919786096256685,0.25,0.46011827956989254,0.49920625,0.46808750000000005,0.09852216748768473,0.13333333333333333,0.09473684210526316,0.2789473684210526,9.269402985074624,26.071698113207546,0.23996265172735762,4.0,3.0,9.0,1.0,4.0,12.0,4.0,,0.28125,0.08333333333333333,0.6818181818181818,0.6666666666666666,0.25,1.0,,,,0.5,4.0,0.05555555555555555,1.0,,0.043478260869565216,,,,,,1.0,True,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,43882.0,731,98,1311,1318,226,264,188,2629,17.0,32.0,7.0,2.0,6.0,5.0,13.0,26.0,63.0,9.0,31.0,1.0,3.0,5.0,35.0,84.0,5.0,11.0,5.0,13.0,48.0,108,44.0,115.0,32.0,260.0,1290,9.0,20.0,6.0,14.0,37.0,6.0,17.0,8.0,18.0,4.0,40.0,44.0,52.0,81.0,51.0,4.0,,84.0,35.0,4.0,83.0,29.0,112.0,18.0,11.0,37.0,26.0,20.0,253.0,8.0,9.0,10.0,57.0,71.0,17.0,88.0,7.0,35.0,23.0,12.0,34.0,5.0,28.0,10.0,3.0,6.0,44.0,4.0,6.0,24.0,50.0,,2.0,37.0,8.0,14.0,,8.0,3.0,8.0,3.0,,40.0,226,5.0,0.4583333333333333,0.4782608695652174,0.6136363636363636,0.3826086956521739,0.42857142857142855,0.4444444444444444,0.3826086956521739,0.4444444444444444,0.45,0.35294117647058826,0.5112107623318386,0.5294117647058824,0.5142857142857142,0.5402542372881356,0.5294117647058824,0.5405405405405406,0.515695067264574,0.037037037037037035,0.0625,0.07692307692307693,0.015873015873015872,18.099547511312217,0.7727272727272727,0.10754716981132076,0.01935483870967742,0.10989010989010989,0.035555555555555556,0.10789049919484701,0.02463768115942029,0.006535947712418301,0.02702702702702703,0.024390243902439025,0.037267080745341616,0.075,0.1347517730496454,0.11353711790393013,0.11764705882352941,0.05555555555555555,0.375,0.14349775784753363,0.53125,0.5666666666666667,0.35294117647058826,0.05829596412556054,0.38461538461538464,0.4166666666666667,0.2825112107623318,0.4126984126984127,0.41935483870967744,0.46153846153846156,0.13901345291479822,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.37668161434977576,0.4166666666666667,0.4166666666666667,0.5714285714285714,0.20588235294117646,0.08823529411764706,0.3333333333333333,,0.3235294117647059,0.45454545454545453,0.6,0.17142857142857143,0.3333333333333333,0.14285714285714285,0.37142857142857144,0.38461538461538464,0.6591928251121076,0.4166666666666667,0.5033827354260091,0.4987152173913043,0.48523428571428573,0.0635593220338983,0.11666666666666667,0.1423076923076923,0.15384615384615385,11.99537037037037,25.350434782608698,0.17238749046529367,4.0,1.0,4.0,,2.0,5.0,,,0.0625,0.08695652173913043,0.8,0.5714285714285714,,3.0,,,,0.6,,0.03125,,,,,,,1.0,0.008620689655172414,,True,,,
