EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,Travels,Offensive Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedCorner3,on,SecondChanceCorner3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,3390.0,56,-9.0,114,112,33.0,48,12,226,1.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,2.0,1.0,6.0,2.0,13.0,1.0,9.0,107,1.0,1.0,3.0,1.0,1.0,2.0,6.0,9.0,2.0,2.0,7.0,3.0,10.0,2.0,1.0,3.0,2.0,2.0,23.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2,2.0,1.0,1.0,33.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,0.16666666666666666,0.21052631578947367,0.225,0.1,0.6842105263157895,0.3333333333333333,0.5,18.75,0.5,0.058823529411764705,0.05172413793103448,0.07692307692307693,0.09523809523809523,0.21052631578947367,0.25,0.5,1.0,0.10526315789473684,0.21052631578947367,0.47368421052631576,0.2222222222222222,0.2222222222222222,1.0,1.0,0.25,0.25,0.5,0.8947368421052632,0.2222222222222222,0.4963921052631579,0.56655,0.384825,0.05,0.14285714285714285,0.1111111111111111,5.95,25.653846153846153,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,8633.0,144,-37.0,240,252,56.0,82,31,492,10.0,21.0,7.0,8.0,,,,,,,11.0,33.0,,,9.0,31.0,268,,11.0,,1.0,5.0,16.0,,,,2.0,9.0,1.0,10.0,1.0,,3.0,1.0,5.0,21.0,31.0,39.0,57.0,2.0,,,1.0,3.0,1.0,1.0,6,15.0,7.0,5.0,56.0,,0.7272727272727273,0.8888888888888888,,,,0.3333333333333333,0.3333333333333333,0.3875,0.20833333333333334,,0.06060606060606061,0.09523809523809523,15.467625899280577,0.6666666666666666,0.2980769230769231,0.2857142857142857,0.32142857142857145,0.3333333333333333,0.6363636363636364,0.47619047619047616,0.5263157894736842,0.7,0.24242424242424243,,,,,,,0.6363636363636364,,,0.6363636363636364,,0.472730303030303,0.51756,0.46791818181818184,0.1794871794871795,0.1794871794871795,0.16129032258064516,5.6030303030303035,,0.23333333333333334,2.0,5.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,6.0,4.0,4.0,14.0,3.0,5.0,18.0,2.0,5.0,1.0,4.0,2.0,6.0,1.0,1.0,10.0,6.0,1.0,3.0,10.0,3.0,1.0,1.0,1.0,0.4,0.18181818181818182,0.4,0.18181818181818182,0.4,0.625,0.13725490196078433,0.2,0.17391304347826086,0.144,0.18518518518518517,0.1282051282051282,0.1111111111111111,0.10526315789473684,0.5,0.2,0.23076923076923078,0.1,0.3,0.12121212121212122,0.125,0.125,1.0,1.0,0.4,0.14285714285714285,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,3822.0,64,-14.0,117,120,62.0,51,19,237,4.0,6.0,1.0,16.0,1.0,,,1.0,4.0,3.0,9.0,28.0,1.0,5.0,23.0,44.0,127,1.0,10.0,3.0,10.0,14.0,10.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,,1.0,1.0,2.0,1.0,11.0,3.0,4.0,8.0,3.0,3.0,3.0,6.0,9.0,,6.0,3,27.0,10.0,14.0,62.0,,0.5555555555555556,0.625,1.0,0.2,0.2,0.32142857142857145,0.3181818181818182,0.4888888888888889,0.3684210526315789,0.15151515151515152,0.10714285714285714,0.3333333333333333,38.84892086330935,0.3333333333333333,0.0625,0.05263157894736842,,0.13636363636363635,0.18181818181818182,0.6666666666666666,1.0,0.75,0.48484848484848486,0.030303030303030304,0.12121212121212122,0.25,0.25,1.0,,0.07692307692307693,,0.23076923076923078,0.3333333333333333,0.25,0.4343651515151516,0.4641833333333334,0.4171653846153846,0.24390243902439024,0.2777777777777778,0.3181818181818182,12.667857142857143,25.22,0.5299145299145299,2.0,2.0,1.0,6.0,3.0,5.0,8.0,18.0,2.0,8.0,2.0,3.0,1.0,,1.0,4.0,,,,,,1.0,2.0,4.0,,,,,,,,,,0.625,0.2,0.7222222222222222,0.15384615384615385,0.8181818181818182,0.2,0.020833333333333332,,0.21428571428571427,0.06451612903225806,,,0.037037037037037035,0.2727272727272727,,,,,,0.18181818181818182,0.1875,0.1875,0.6666666666666666,0.2222222222222222,1.0,1.0,0.4090909090909091,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.4,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,12011.0,200,3.0,358,364,74.0,92,46,722,6.0,10.0,,15.0,8.0,,4.0,11.0,23.0,7.0,20.0,31.0,14.0,31.0,4.0,86.0,374,1.0,2.0,11.0,2.0,18.0,16.0,27.0,23.0,11.0,1.0,25.0,10.0,35.0,8.0,2.0,15.0,6.0,4.0,80.0,17.0,21.0,24.0,8.0,,8.0,3.0,11.0,1.0,2.0,12,4.0,2.0,18.0,74.0,3.0,0.4,0.4,0.6428571428571429,0.45161290322580644,0.45161290322580644,0.6451612903225806,0.6612903225806451,0.6746031746031746,0.6428571428571429,0.5,0.03225806451612903,,18.137254901960784,0.7272727272727273,0.11258278145695365,0.10919540229885058,0.17142857142857143,0.08,0.16129032258064516,0.6,0.6,0.3333333333333333,0.24193548387096775,0.12903225806451613,0.3709677419354839,0.4782608695652174,0.4782608695652174,0.5454545454545454,,,0.3076923076923077,0.5384615384615384,0.6612903225806451,0.4782608695652174,0.48998790322580643,0.3966875,0.4661538461538462,0.031746031746031744,0.0625,0.20930232558139536,10.63225806451613,25.325806451612905,0.20670391061452514,,,,6.0,10.0,2.0,3.0,4.0,2.0,24.0,,2.0,1.0,2.0,2.0,3.0,2.0,7.0,6.0,1.0,,6.0,1.0,,1.0,1.0,,,1.0,1.0,,,,0.6666666666666666,1.0,0.5,0.6153846153846154,0.5,0.13333333333333333,0.008695652173913044,0.08695652173913043,0.03508771929824561,0.01744186046511628,,0.02564102564102564,,0.04878048780487805,,0.12195121951219512,0.047619047619047616,0.07407407407407407,1.0,0.0967741935483871,0.6666666666666666,0.7142857142857143,0.4,,,,0.046511627906976744,4.0,,1.0,,,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,0.25,,,3.0,1.0,3.0,4.0,15.0,0.36363636363636365,0.06666666666666667,0.5,0.5,0.375,0.375,1.0,0.25,0.42857142857142855,,,,,,,,,,,True,,,,,,,,,,,
93,1610612765,Hubert Davis,Hubert Davis,93,DET,19373.0,323,-29.0,584,592,162.0,204,78,1176,3.0,6.0,,33.0,3.0,,,11.0,33.0,11.0,19.0,43.0,12.0,36.0,5.0,79.0,598,8.0,11.0,11.0,1.0,20.0,26.0,36.0,33.0,11.0,,15.0,14.0,29.0,12.0,2.0,6.0,3.0,6.0,72.0,25.0,30.0,36.0,7.0,3.0,5.0,4.0,11.0,,2.0,23,6.0,3.0,20.0,162.0,6.0,0.6842105263157895,0.6842105263157895,1.0,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.46835443037974683,0.48148148148148145,0.4318181818181818,0.45569620253164556,,,13.690476190476192,0.6363636363636364,0.10460251046025104,0.10431654676258993,0.15,0.10434782608695652,0.0759493670886076,0.5,0.5,0.3333333333333333,0.4177215189873418,0.0379746835443038,0.4177215189873418,0.3333333333333333,0.34375,1.0,,,,0.5,0.5316455696202531,0.3333333333333333,0.4636341772151898,0.5017555555555555,0.4327477272727273,0.037037037037037035,0.06666666666666667,0.25316455696202533,15.406976744186046,25.74166666666666,0.2773972602739726,,,,4.0,13.0,4.0,4.0,11.0,5.0,12.0,,1.0,5.0,4.0,1.0,6.0,1.0,5.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,,,,1.0,0.45454545454545453,0.4583333333333333,0.4318181818181818,0.4583333333333333,0.045454545454545456,0.023474178403755867,0.10256410256410256,0.011627906976744186,0.020066889632107024,0.01639344262295082,0.015873015873015872,0.033707865168539325,0.016129032258064516,,0.0625,0.11764705882352941,0.02127659574468085,,0.05063291139240506,0.3939393939393939,0.3939393939393939,0.8461538461538461,,,,0.13924050632911392,3.0,1.0,8.0,1.0,,,1.0,1.0,0.125,,0.75,0.75,,0.6666666666666666,0.125,1.0,1.0,,3.0,3.0,,0.2727272727272727,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.2727272727272727,1.0,1.0,0.027777777777777776,0.030303030303030304,,,,,,,True,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,11237.0,187,3.0,346,346,88.0,123,45,692,15.0,22.0,8.0,12.0,2.0,,,5.0,11.0,3.0,26.0,54.0,6.0,13.0,16.0,86.0,330,,16.0,3.0,9.0,33.0,28.0,15.0,11.0,5.0,3.0,8.0,4.0,12.0,4.0,,3.0,2.0,3.0,28.0,35.0,40.0,53.0,6.0,,3.0,8.0,14.0,1.0,1.0,25,20.0,9.0,33.0,88.0,1.0,0.5384615384615384,0.6086956521739131,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.48148148148148145,0.5223880597014925,0.5657894736842105,0.717391304347826,0.19402985074626866,0.05555555555555555,0.045454545454545456,22.727272727272727,0.42857142857142855,0.24647887323943662,0.22289156626506024,0.1891891891891892,0.296875,0.3283582089552239,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.1791044776119403,0.029850746268656716,0.16417910447761194,0.45454545454545453,0.45454545454545453,0.8,,0.42105263157894735,,0.15789473684210525,0.5223880597014925,0.45454545454545453,0.4726970149253732,0.5331166666666667,0.4878578947368421,0.12162162162162163,0.14754098360655737,0.38372093023255816,7.222222222222222,26.192307692307693,0.2543352601156069,5.0,6.0,6.0,20.0,2.0,6.0,9.0,18.0,9.0,24.0,6.0,4.0,8.0,2.0,3.0,13.0,2.0,2.0,2.0,,3.0,13.0,2.0,2.0,6.0,2.0,2.0,2.0,6.0,4.0,2.0,1.0,,0.6666666666666666,0.5625,0.6666666666666666,0.631578947368421,0.75,0.21428571428571427,0.06722689075630252,0.08333333333333333,0.07547169811320754,0.06976744186046512,0.15151515151515152,0.029411764705882353,0.038461538461538464,0.07894736842105263,0.06666666666666667,0.21951219512195122,0.05,0.0625,0.6666666666666666,0.29850746268656714,0.16666666666666666,0.18181818181818182,0.5,0.6666666666666666,0.8333333333333334,0.75,0.20930232558139536,9.0,,,,6.0,2.0,3.0,,,0.05,0.45,0.47368421052631576,0.2,,,,1.0,,2.0,2.0,3.0,0.6666666666666666,0.08333333333333333,0.25,0.5555555555555556,0.5,0.5,1.0,,0.6666666666666666,,5.0,,,1.0,1.0,0.14285714285714285,,,,True,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,13325.0,222,-10.0,386,390,98.0,93,53,776,15.0,30.0,7.0,18.0,1.0,1.0,,,1.0,,34.0,85.0,,2.0,27.0,95.0,381,1.0,15.0,,7.0,21.0,46.0,,1.0,,10.0,9.0,3.0,12.0,2.0,1.0,6.0,2.0,1.0,27.0,15.0,24.0,35.0,6.0,,3.0,8.0,14.0,4.0,4.0,24,34.0,16.0,21.0,98.0,2.0,0.6764705882352942,0.696969696969697,,,,0.4,0.39080459770114945,0.46116504854368934,0.5526315789473685,0.022988505747126436,0.11764705882352941,0.23333333333333334,26.057906458797326,0.42857142857142855,0.0872093023255814,0.10101010101010101,0.0975609756097561,0.10465116279069768,0.3448275862068966,0.5,0.6521739130434783,0.7333333333333333,0.20689655172413793,0.011494252873563218,0.011494252873563218,,,,0.14285714285714285,0.4666666666666667,,,0.367816091954023,,0.43956494252873557,0.5001857142857142,0.45378,0.15841584158415842,0.16161616161616163,0.22105263157894736,7.627058823529412,23.8,0.2538860103626943,2.0,4.0,4.0,37.0,8.0,2.0,6.0,4.0,7.0,22.0,2.0,2.0,9.0,5.0,4.0,11.0,2.0,5.0,1.0,4.0,3.0,12.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.4666666666666667,0.25,0.26666666666666666,0.05732484076433121,0.19230769230769232,0.043478260869565216,0.054187192118226604,0.06818181818181818,0.07142857142857142,0.03508771929824561,0.05714285714285714,,0.044444444444444446,0.18181818181818182,0.046511627906976744,,0.42528735632183906,0.4444444444444444,0.4444444444444444,0.625,0.5714285714285714,0.5,0.5714285714285714,0.042105263157894736,11.0,,,,,2.0,2.0,,,0.08108108108108109,0.2972972972972973,0.3235294117647059,,,,,,,,,,,,0.25,0.6363636363636364,,,,,,,2.0,,,,2.0,,,,,True,,,,,,,,,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,6188.0,103,-40.0,180,187,44.0,56,24,367,2.0,7.0,1.0,11.0,2.0,,1.0,2.0,4.0,2.0,8.0,24.0,3.0,6.0,7.0,32.0,228,1.0,6.0,3.0,2.0,14.0,10.0,9.0,3.0,2.0,3.0,8.0,2.0,10.0,1.0,1.0,5.0,,3.0,22.0,6.0,9.0,13.0,1.0,,1.0,2.0,3.0,,,11,9.0,4.0,14.0,44.0,1.0,0.625,0.625,1.0,0.5,0.6,0.3333333333333333,0.4166666666666667,0.47058823529411764,0.7,0.2,0.125,0.42857142857142855,17.788461538461537,0.3333333333333333,0.08955223880597014,0.10256410256410256,0.14285714285714285,0.12121212121212122,0.23333333333333334,0.2857142857142857,0.5,0.5,0.36666666666666664,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.43333333333333335,0.6666666666666666,0.4435879310344828,0.4976833333333333,0.444325,0.12121212121212122,0.14814814814814814,0.4375,10.391666666666667,28.666666666666668,0.24444444444444444,1.0,1.0,,6.0,3.0,2.0,3.0,7.0,3.0,6.0,,1.0,3.0,2.0,1.0,4.0,,2.0,,2.0,,5.0,1.0,1.0,2.0,2.0,,,2.0,,,,,0.6666666666666666,0.5,0.875,0.6666666666666666,0.875,0.16666666666666666,0.04285714285714286,0.18181818181818182,0.05,0.044444444444444446,0.034482758620689655,0.0625,0.04,0.07142857142857142,,,0.2,,,0.2,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.25,1.0,,0.21875,3.0,1.0,1.0,1.0,,1.0,,,1.0,,0.5,0.5,,0.25,1.0,1.0,1.0,1.0,1.0,2.0,,0.6666666666666666,,,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,,,,,,,,1.0,,,True,,,,,,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,4065.0,68,3.0,113,111,31.0,22,19,224,5.0,8.0,,2.0,,,,,,,11.0,22.0,,,,22.0,118,,5.0,,,4.0,16.0,,,,1.0,,,,,,,,,,6.0,7.0,14.0,,,,1.0,1.0,,,6,,,4.0,31.0,,0.7272727272727273,0.8888888888888888,,,,0.5,0.5,0.5,0.4,,0.045454545454545456,,16.91176470588235,,0.09836065573770492,0.10294117647058823,0.23076923076923078,0.1,0.36363636363636365,0.625,0.625,0.6,0.09090909090909091,,,,,,,,,,0.36363636363636365,,0.43280909090909087,0.43274999999999997,0.35378,,,0.18181818181818182,6.459090909090909,,0.2743362831858407,2.0,4.0,,12.0,1.0,3.0,7.0,6.0,2.0,6.0,4.0,1.0,6.0,1.0,,7.0,,1.0,1.0,,,3.0,,,6.0,3.0,,3.0,6.0,2.0,,,,0.42857142857142855,0.4,0.42857142857142855,0.4,0.42857142857142855,,0.14285714285714285,0.14285714285714285,0.07692307692307693,0.12727272727272726,0.1,0.16666666666666666,0.14285714285714285,,0.3333333333333333,,0.14285714285714285,,0.3333333333333333,0.5454545454545454,0.5,0.5,1.0,0.5714285714285714,0.5,,0.2727272727272727,5.0,,,,,,1.0,,,0.08333333333333333,0.4166666666666667,0.45454545454545453,,,,,,,,,,,,,0.8,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,7624.0,127,-1.0,252,250,91.0,125,30,502,9.0,12.0,3.0,8.0,9.0,,4.0,5.0,13.0,5.0,12.0,25.0,7.0,22.0,5.0,50.0,236,2.0,9.0,9.0,2.0,7.0,16.0,18.0,13.0,5.0,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,11.0,14.0,16.0,3.0,,1.0,2.0,5.0,,1.0,8,6.0,2.0,7.0,91.0,,0.6666666666666666,0.7272727272727273,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.48,0.4787234042553192,0.5,0.18421052631578946,0.46808510638297873,0.08,0.08333333333333333,19.50354609929078,0.6,0.11458333333333333,0.11607142857142858,0.11538461538461539,0.1111111111111111,0.2553191489361702,0.75,0.8181818181818182,0.7777777777777778,0.1702127659574468,0.19148936170212766,0.2765957446808511,0.38461538461538464,0.38461538461538464,0.8,,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.723404255319149,0.38461538461538464,0.4805904255319149,0.4958099999999999,0.4491694444444444,0.04081632653061224,0.07407407407407407,0.14,7.920000000000001,25.381818181818176,0.3611111111111111,2.0,2.0,1.0,5.0,1.0,2.0,4.0,12.0,1.0,8.0,2.0,,2.0,2.0,1.0,2.0,,3.0,3.0,,2.0,6.0,,1.0,5.0,3.0,1.0,1.0,6.0,5.0,,,,0.5,0.1111111111111111,0.8333333333333334,0.1388888888888889,0.8571428571428571,0.1,0.02666666666666667,0.125,,0.016260162601626018,0.05263157894736842,,0.02564102564102564,,,0.12,0.15384615384615385,,0.8333333333333334,0.10638297872340426,0.125,0.125,1.0,0.3333333333333333,1.0,0.3333333333333333,0.24,2.0,2.0,2.0,2.0,2.0,1.0,,,1.0,0.2,0.4,0.5,0.5,0.3333333333333333,1.0,0.5,2.0,1.0,,1.0,3.0,0.1111111111111111,,,,0.2222222222222222,0.2222222222222222,1.0,0.25,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,
