EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ShortMidRangeAssists,SecondChanceTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Travels,3SecondViolations,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedCorner3
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,10397.0,173,-5,316,322,82.0,67,41.0,638,10.0,20.0,1.0,4.0,2.0,5.0,9.0,27.0,14.0,26.0,5.0,8.0,2.0,2.0,2.0,3.0,8.0,1.0,1.0,1.0,33.0,73.0,8.0,16.0,18.0,108.0,321,5.0,10.0,1.0,3.0,13.0,10.0,20.0,2.0,3.0,5.0,31.0,30.0,36.0,24.0,2.0,1.0,7.0,3.0,2.0,7.0,2.0,9.0,1.0,1.0,5.0,2.0,20.0,1.0,5.0,1.0,10.0,17.0,3.0,30.0,7.0,37.0,2.0,6.0,3.0,3.0,6.0,1.0,4.0,6.0,1.0,2.0,12.0,1.0,3.0,7.0,1.0,1.0,21.0,2.0,3.0,8.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,31.0,82.0,0.45454545454545453,0.46875,1.0,0.5,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.4520547945205479,0.5,0.5,0.5056179775280899,0.5,0.5652173913043478,0.5412371134020618,0.5,0.5769230769230769,0.1797752808988764,0.0273972602739726,0.05,0.037037037037037035,29.53929539295393,0.5,0.23076923076923078,0.0625,0.1504424778761062,0.03759398496240601,0.3125,0.05,0.18620689655172415,0.0392156862745098,0.07317073170731707,0.0425531914893617,0.08333333333333333,0.0967741935483871,0.20512820512820512,0.13953488372093023,0.24,0.5714285714285714,0.045454545454545456,0.6,0.2247191011235955,0.5,0.5263157894736842,0.7,0.30337078651685395,0.3333333333333333,0.34615384615384615,0.2222222222222222,0.29213483146067415,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.0898876404494382,0.625,0.625,1.0,0.0898876404494382,0.375,0.375,1.0,0.3076923076923077,0.25,0.15384615384615385,0.07692307692307693,1.0,1.0,0.21739130434782608,0.4,0.08695652173913043,1.0,0.043478260869565216,0.4044943820224719,0.42857142857142855,0.4666755681818182,0.4517583333333333,0.4451304347826088,0.08421052631578947,0.10126582278481013,0.12037037037037036,0.28703703703703703,9.613698630136984,25.768749999999997,0.25949367088607594,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,207.0,3,-3,7,9,,4,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,9620.0,160,-30,296,302,75.0,47,40.0,598,24.0,37.0,10.0,15.0,7.0,10.0,10.0,26.0,,3.0,,,,,,,1.0,,,1.0,34.0,66.0,,1.0,27.0,95.0,314,12.0,18.0,,,27.0,9.0,16.0,,1.0,6.0,24.0,40.0,28.0,,12.0,1.0,,,11.0,7.0,1.0,8.0,,1.0,3.0,2.0,17.0,2.0,18.0,,5.0,27.0,3.0,35.0,20.0,55.0,5.0,5.0,3.0,2.0,4.0,,2.0,3.0,,2.0,7.0,2.0,6.0,14.0,1.0,2.0,38.0,4.0,,20.0,1.0,6.0,3.0,,3.0,6.0,5.0,,24.0,75.0,0.5882352941176471,0.7142857142857143,,,,,,0.5151515151515151,0.6666666666666666,0.5625,0.5074626865671642,0.6666666666666666,0.5294117647058824,0.5654761904761905,0.675,0.5714285714285714,0.014925373134328358,0.16666666666666666,0.21621621621621623,0.11538461538461539,26.453488372093023,0.5714285714285714,0.23076923076923078,,0.2288135593220339,0.13636363636363635,0.16666666666666666,0.1111111111111111,0.21621621621621623,0.13333333333333333,0.16216216216216217,0.16279069767441862,0.2,0.13157894736842105,0.2777777777777778,0.2727272727272727,0.2,,0.23809523809523808,0.8333333333333334,0.5522388059701493,0.6486486486486487,0.8275862068965517,0.625,0.3880597014925373,0.38461538461538464,0.43478260869565216,0.5,0.04477611940298507,,,,,,,,0.014925373134328358,,,,0.8333333333333334,0.6666666666666666,,,,,0.5882352941176471,0.7,,,0.058823529411764705,0.5671641791044776,,0.49118484848484856,0.5369647058823529,0.4950062499999999,0.24096385542168675,0.24390243902439024,0.28421052631578947,0.25263157894736843,4.407575757575758,56.6,0.2533783783783784,3.0,2.0,2.0,1.0,2.0,1.0,0.09615384615384616,0.2,,,,,,,,,,True,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,9760.0,163,-11,290,294,82.0,67,30.0,584,8.0,14.0,1.0,1.0,2.0,4.0,,4.0,3.0,7.0,1.0,8.0,,1.0,2.0,3.0,15.0,,1.0,6.0,11.0,25.0,4.0,23.0,10.0,44.0,300,1.0,1.0,,1.0,2.0,2.0,4.0,3.0,8.0,5.0,18.0,10.0,12.0,9.0,2.0,1.0,14.0,3.0,1.0,8.0,2.0,10.0,1.0,1.0,4.0,4.0,22.0,,2.0,,1.0,7.0,1.0,9.0,2.0,11.0,,4.0,3.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,3.0,9.0,,2.0,13.0,2.0,,6.0,,1.0,1.0,,,1.0,,,18.0,82.0,0.45454545454545453,0.5,0.75,0.17391304347826086,,0.375,0.18181818181818182,0.44,1.0,0.5,0.3541666666666667,0.5,0.5416666666666666,0.41509433962264153,0.5,0.6428571428571429,0.4791666666666667,0.04,0.07142857142857142,,18.541033434650455,0.375,0.1,,0.06306306306306306,0.018867924528301886,0.03225806451612903,,0.056338028169014086,0.015267175572519083,0.03225806451612903,,,0.06060606060606061,0.10810810810810811,0.024390243902439025,0.04,,,,0.2916666666666667,0.5714285714285714,0.6153846153846154,0.375,0.08333333333333333,,,,0.14583333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.125,0.125,1.0,0.3125,0.2,0.2,0.6666666666666666,0.5,1.0,,0.5,,,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.7708333333333334,0.21428571428571427,0.5108425531914894,0.5837749999999999,0.5086541666666667,0.1320754716981132,0.20689655172413793,0.045454545454545456,0.4090909090909091,7.060000000000001,25.565217391304348,0.2827586206896552,,,1.0,,,1.0,0.02564102564102564,,2.0,3.0,1.0,0.3333333333333333,0.041666666666666664,,,,,True,,,,,,,,,,,,
753,1610612756,Randy Brown,Randy Brown,753,PHX,15591.0,260,-20,474,486,127.0,113,60.0,960,3.0,9.0,,,,1.0,3.0,5.0,10.0,29.0,,,,,,,,,,,16.0,43.0,,,9.0,41.0,491,,2.0,,,2.0,1.0,3.0,,,3.0,5.0,28.0,4.0,,,,,,4.0,32.0,3.0,35.0,1.0,2.0,16.0,11.0,73.0,,3.0,,8.0,15.0,,23.0,3.0,26.0,,17.0,7.0,10.0,11.0,2.0,9.0,6.0,,2.0,17.0,8.0,10.0,36.0,,4.0,12.0,,,3.0,3.0,2.0,1.0,,1.0,2.0,1.0,,5.0,127.0,0.875,0.875,,,,,,0.37209302325581395,,0.3333333333333333,0.37209302325581395,,0.3333333333333333,0.41836734693877553,0.3333333333333333,0.5,,0.09302325581395349,0.2222222222222222,,12.021857923497267,0.6470588235294118,,,0.0872093023255814,0.015306122448979591,0.1509433962264151,,0.10222222222222223,0.013043478260869565,0.016666666666666666,0.015625,,0.06,0.10909090909090909,0.08955223880597014,0.14634146341463414,0.16666666666666666,,0.5,0.20930232558139536,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.11627906976744186,0.6,0.6,0.6666666666666666,0.6744186046511628,0.3448275862068966,0.37037037037037035,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.20930232558139536,,0.4342976744186046,0.3976,0.3889333333333333,0.06521739130434782,0.06521739130434782,0.04878048780487805,0.12195121951219512,12.779069767441861,,0.2679324894514768,2.0,5.0,2.0,,,5.0,0.013888888888888888,,,,,,,0.06896551724137931,,,,True,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,574.0,10,-9,16,18,,4,1.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.555555555555555,1.0,,,0.125,,0.5,,0.2,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,1866.0,31,3,61,64,19.0,24,7.0,125,,2.0,,,,,,1.0,5.0,6.0,,,,,,,2.0,,,1.0,5.0,9.0,,2.0,,10.0,55,,,,,,2.0,2.0,,1.0,,4.0,6.0,4.0,,,,2.0,,,3.0,,3.0,,,,2.0,6.0,,,,,3.0,1.0,4.0,,4.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,4.0,19.0,0.6,0.6,,,,,,0.5555555555555556,,1.0,0.45454545454545453,,0.6666666666666666,0.45454545454545453,,0.6666666666666666,0.18181818181818182,,,,19.402985074626866,0.5,0.16666666666666666,,0.15,,,,0.12,,,,,,0.1111111111111111,0.2857142857142857,,,,,0.18181818181818182,,,,0.09090909090909091,,,,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.6,,,,,0.18181818181818182,,,,,,,,,,,,,,0.3333333333333333,0.36363636363636365,,0.41340909090909095,,0.4145666666666667,,,,0.4,13.133333333333333,25.75,0.3114754098360656,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2061,1610612756,Dan Langhi,Dan Langhi,2061,PHX,2493.0,42,-16,69,75,17.0,11,8.0,144,1.0,1.0,,,,,,1.0,5.0,8.0,,1.0,,,,,,,,,6.0,10.0,,1.0,,12.0,84,,1.0,,,,1.0,1.0,,,,2.0,12.0,,,,,,,,3.0,,3.0,,,1.0,1.0,6.0,,,,3.0,1.0,,4.0,,4.0,,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,2.0,17.0,1.0,1.0,,,,,,0.6,,1.0,0.5454545454545454,,1.0,0.5454545454545454,,1.0,0.09090909090909091,,,,14.814814814814813,,,,0.04,,0.2727272727272727,,0.1111111111111111,,,,,,,0.06666666666666667,0.42857142857142855,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.7272727272727273,0.625,0.625,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,0.18181818181818182,,0.4431318181818181,,0.4479,,,,0.16666666666666666,16.970000000000002,24.1,0.2463768115942029,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,5136.0,86,10,155,155,49.0,55,20.0,310,11.0,14.0,7.0,9.0,3.0,5.0,1.0,6.0,,2.0,,,,,,,,,,,12.0,22.0,,,4.0,28.0,141,7.0,9.0,,,15.0,4.0,11.0,,,3.0,11.0,10.0,14.0,,14.0,,,,1.0,3.0,,3.0,,,2.0,,6.0,,15.0,,,4.0,2.0,6.0,15.0,21.0,,1.0,1.0,,3.0,,1.0,8.0,1.0,2.0,11.0,3.0,7.0,21.0,2.0,4.0,8.0,3.0,,3.0,3.0,2.0,1.0,,1.0,2.0,2.0,,11.0,49.0,0.4166666666666667,1.0,,,,,,0.5454545454545454,0.7777777777777778,0.36363636363636365,0.5454545454545454,0.7777777777777778,0.36363636363636365,0.56,0.8333333333333334,0.39285714285714285,,0.045454545454545456,,0.16666666666666666,19.662921348314608,0.2727272727272727,0.25,,0.07407407407407407,0.23809523809523808,,,0.05555555555555555,0.2054794520547945,0.3684210526315789,0.15,,0.08333333333333333,,0.11538461538461539,,,,1.0,0.6363636363636364,0.7857142857142857,0.7857142857142857,0.36363636363636365,0.2727272727272727,0.16666666666666666,0.2,1.0,0.09090909090909091,,,,,,,,,,,,1.0,0.7777777777777778,,,,,0.45454545454545453,0.6,,,,0.6363636363636364,,0.4727454545454544,0.5466666666666666,0.43265454545454546,0.13636363636363635,0.13636363636363635,0.5357142857142857,0.39285714285714285,4.190909090909091,,0.3161290322580645,1.0,1.0,,,2.0,5.0,0.20833333333333334,,,,,,,,3.0,,,True,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,8615.0,144,-11,262,268,64.0,60,36.0,530,9.0,13.0,,,3.0,3.0,2.0,7.0,,1.0,,,,,,,,,,,11.0,21.0,,,7.0,29.0,272,1.0,2.0,,,4.0,4.0,6.0,,,3.0,11.0,16.0,6.0,,,,,,4.0,3.0,2.0,5.0,2.0,,1.0,,12.0,,7.0,,6.0,14.0,3.0,23.0,7.0,30.0,1.0,3.0,,3.0,3.0,,2.0,2.0,,1.0,5.0,1.0,9.0,13.0,,,10.0,,,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,,11.0,64.0,0.7272727272727273,0.7272727272727273,,,,,,0.5238095238095238,0.5,0.6666666666666666,0.5238095238095238,0.5,0.6666666666666666,0.5576923076923077,0.5,0.6875,,0.19047619047619047,0.07692307692307693,0.2857142857142857,10.097719869706841,0.6,0.3,,0.1590909090909091,0.06481481481481481,0.18181818181818182,,0.1652892561983471,0.0546875,0.07692307692307693,0.058823529411764705,,0.16666666666666666,0.19230769230769232,0.125,0.14814814814814814,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6190476190476191,0.6923076923076923,0.75,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.4,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,0.5,1.0,,,,0.6190476190476191,,0.4897190476190477,0.38425,0.44123333333333337,0.125,0.125,0.13793103448275862,0.3793103448275862,3.461904761904761,,0.24427480916030533,2.0,2.0,,,1.0,,0.05714285714285714,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,
